,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.46,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,,86.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,67.93,,,,,,,1,67.93,,,,,,,,,,,,,,,,,,,,,,,,1,67.93,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,87.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,113.77,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,186.22,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,150.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,2,298.51,1,,,,149.25,1,,149.25,1,,149.25,,,,1,,149.25,,,,,1,149.25,1,149.25,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,155.76,,,,,,1,,155.76,,,,1,,155.76,,,,,,,,1,155.76,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,243.31,,,1,243.31,1,243.31,,,,,,1,,243.31,,,,,,,,,,1,243.31,,,1,243.31,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,3,,1056.34,,,,1,,352.11,,,,,,,,1,352.11,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,3,,1714.29,,,,,,,,,,,,,,,,,,1,571.43,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,740.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,造血系統及網狀內皮系統,,,結締組織、皮下組織及其他軟組織,,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,87.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,92.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,64.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,82.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,104.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,154.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,147.06,,,,,,,,2,,294.12,1,,147.06,1,,147.06,,,,,,1,147.06,1,147.06,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,158.98,1,158.98,,,,,,1,,158.98,,,,,,,,,,1,158.98,,,,,1,158.98,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,2,,431.03,,,,,,,,,,,,2,431.03,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,340.14,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,549.45,1,,549.45,1,,549.45,,,,1,,549.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1408.45,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1587.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,白血病,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,胰,,,腎盂及其他泌尿系統,,,膀胱,,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,85.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,64.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,97.75,,,1,97.75,,,,,,,,,,,,,,,1,,97.75,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,1,,174.52,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,147.28,1,147.28,,,,,,,,1,,147.28,,,,1,,147.28,1,,147.28,1,147.28,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,2,,,,315.46,,,,1,,157.73,1,,157.73,2,,315.46,1,157.73,1,157.73,1,157.73,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,4,,,,611.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,3,,,,590.55,1,,196.85,,,,,,,2,,393.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,318.47,,,,,,,1,,,,318.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,709.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,1333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,86.66,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,62.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,90.50,,,,,,,,,,,,,,,,,,,,,,,,1,90.50,,,2,181.00,,,1,90.50,1,90.50,,,,,,,,,,
,,,,45~49,1,157.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,164.47,,,,,,,2,328.95,,,,,,,,,1,,164.47,,,,,,,1,164.47,,,,,,,,,,,1,164.47,,,,,,,,,,
,,,,55~59,,,,,,,1,151.06,4,604.23,,,,,,,,,,,,,,,,,,,,,,,,1,151.06,,,1,151.06,,,,,,,,,,,,
,,,,60~64,,,1,156.49,,,,,1,156.49,1,,,,156.49,,,,1,,156.49,,,,,,,,,,,,,,,1,156.49,1,156.49,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,188.32,,,,,1,188.32,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,597.01,,,,,,,,,,,,,,,,,,,,,,,,2,597.01,,,,,,,1,298.51,,,,,,,,
,,,,75~79,,,,,,,,,1,531.91,,,,,,,,,,,,1,,531.91,,,,,,,,,,,,1,531.91,1,531.91,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,775.19,,,,1,,775.19,1,,775.19,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1250.00,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,胸腺、心臟與中隔,,,骨、關節及關節軟骨,,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,1,74.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,1,,84.82,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,67.43,,,,,,,,,,,,,,,,,,,,1,,67.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,128.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,353.36,,,,,,,,,,,,,,,,,,,,,,,,,,1,176.68,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,2,,,,290.28,,,,,,,,,,,,,1,145.14,,,1,145.14,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,164.20,,,1,,,,164.20,1,,164.20,,,,,,,,,,,,,,,,1,164.20,,,1,164.20,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,180.18,2,,,,360.36,1,,180.18,,,,,,,,,,,,3,540.54,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,294.99,,,,,,,,,,,,,1,,294.99,,,,,,,,,,,,,1,294.99,1,294.99,,,,,,,,,,,,,,
,,,,75~79,,,,,1,469.48,,,,,1,,,,469.48,1,,469.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,877.19,1,877.19,1,,,,877.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1123.60,,,1,1123.60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,喉,,,結直腸癌,,腦,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,1,86.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,82.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,74.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,64.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,66.71,,,,,1,66.71,,,,,,,,1,,66.71,,,,,,,,,,,,,,1,66.71,,,,,,,,,,,,,,,,,,
,,,,40~44,2,165.15,,,,,,,,,,,,,,,,,1,,82.58,,,,,,,1,82.58,,,,,1,82.58,,,,,,,,,,,,,,,,
,,,,45~49,1,112.61,,,,,1,112.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,187.27,,,,,1,187.27,,,1,,,,187.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,3,455.93,,,1,,,,151.98,,,,,,,,,,,,,,,,,,,1,151.98,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,161.29,,,2,,,,322.58,,,,,,,,,,,,,1,161.29,,,1,161.29,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,3,515.46,1,171.82,4,,,,687.29,,,,2,,343.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,291.55,,,,,,,,,2,,,,583.09,,,,1,,291.55,1,,291.55,2,,583.09,,,,,,,,,1,291.55,,,,,,,,,,,,,,
,,,,75~79,,,,,1,450.45,1,450.45,,,2,,,,900.90,,,,,,,,,,,,,1,450.45,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,833.33,,,,1,,833.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1052.63,,,,,,,,,,,,,,,,,,,,1,1052.63,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,食道,,,胰,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,30~34,2,133.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.89,,,,,,,,,,,,
,,,,35~39,,,,,1,64.27,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.27,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,78.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.68,,,,,,,,
,,,,45~49,2,206.19,,,,,,,1,103.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,103.09,,,,,,,,
,,,,50~54,1,187.27,,,,,,,1,187.27,,,,,,,,,,,,,,,,,,,,1,187.27,,,,,,,,,,,1,187.27,,,,,,,,
,,,,55~59,,,,,,,,,2,311.04,,,,,,1,,155.52,,,,,,,,,,,,,,1,155.52,1,155.52,,,,,,,,,,,,,,,,
,,,,60~64,,,1,159.24,,,1,159.24,1,159.24,1,,,,159.24,,,,1,,159.24,,,,,,,1,159.24,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,173.91,,,,,,1,,173.91,2,,347.83,1,,173.91,1,,173.91,,,,,1,173.91,,,1,173.91,,,,,,,1,173.91,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,266.67,1,,266.67,,,,,,,,,,,,,,,1,266.67,,,1,266.67,1,266.67,,,,,2,533.33,,
,,,,75~79,,,,,,,,,3,1304.35,1,,,,434.78,1,,434.78,,,,,,,1,,434.78,,,,,,,,,,,,,,,,,,,,,1,434.78,,
,,,,80~84,,,,,,,,,1,826.45,,,,,,1,,826.45,,,,,,,,,,,,,,,,,,1,826.45,,,,,,,,,,,1,826.45,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1052.63,1,1052.63,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其他神經系統,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,胰,,喉,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,1,78.00,,,,,1,,,,78.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,83.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,67.89,,,,,,,,,,,,,,,,,,,,,,,1,,67.89,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,129.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,4,301.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,96.90,,,,,,,1,96.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,175.75,,,,,,,,,,,2,,351.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,3,450.45,,,,,,,,,1,,150.15,,,,,,,,,,,,,2,300.30,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,2,,339.56,,,,2,,339.56,,,,,1,169.78,1,169.78,,,,,,,,,,,,,,,,
,,,,65~69,1,169.20,1,169.20,,,1,169.20,1,169.20,,,,,,,,,,,,,,,,,,,,1,169.20,1,169.20,3,507.61,1,169.20,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,248.14,2,,496.28,,,,1,,248.14,,,,,,,2,496.28,,,2,496.28,,,,,,,,,,,,
,,,,75~79,,,,,,,1,423.73,,,,,,,,1,,423.73,,,,1,,423.73,,,,1,423.73,,,,,2,847.46,,,2,847.46,,,,,,,,,,,,
,,,,80~84,,,1,769.23,,,,,,,,,,,,,,,1,,769.23,,,,,,,,,,,,,,,,,1,769.23,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,1136.36,,,,,,,,,,,1,1136.36,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,1,94.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,1,,76.16,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,,66.09,,,,,,,,,,,,,,,,,,,,,,,,1,66.09,,,,,,,,
,,,,40~44,1,71.84,,,1,71.84,,,,,,,,,,1,,71.84,1,,71.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,180.83,,,1,90.42,1,90.42,,,,,,,,2,,180.83,,,,2,,180.83,,,,,,1,90.42,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,158.98,1,,158.98,1,,158.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,169.20,,,,,,,,,,,,,,4,,676.82,,,,,,,,,,,,,,,,,,,,,,1,169.20,,,,,,,,,,
,,,,60~64,,,,,1,163.40,,,,,,,,,,1,,163.40,,,,2,,326.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,173.01,,,,,,1,,173.01,1,,173.01,1,,173.01,,,,1,173.01,,,1,173.01,1,173.01,,,1,173.01,2,346.02,,,,,,,,,,
,,,,70~74,,,1,228.83,,,,,,,2,,,,457.67,,,,,,,,,,,,,1,228.83,,,1,228.83,,,3,686.50,,,1,228.83,,,,,,,,,,
,,,,75~79,,,,,1,398.41,,,,,1,,,,398.41,1,,398.41,1,,398.41,2,,796.81,,,,,,,,1,398.41,1,398.41,,,,,2,796.81,,,1,398.41,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,793.65,,,,2,,1587.30,,,,1,793.65,,,,,,,,,,,,,,,1,793.65,,,,,,
,,,,85+,,,,,2,2105.26,,,,,,,,,,,,,1,,1052.63,1,,1052.63,,,,,,,,,,,,,,,,,,,,1,1052.63,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100.30,,,,,,,,,,,,,,,,,,
