,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,18.01,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.01,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,23.54,,,,,,,,,1,23.54,,,1,23.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.06,,,,,,,,,,,,,,,,,1,35.06,,,,,,,,,,,,,,,,
,,,,45~49,,,1,40.68,1,40.68,,,,,4,,,,162.73,,,,,1,40.68,,,,,,,,,,,,,1,40.68,,,,,,,,,1,40.68,1,40.68,,,,,,,,,,,,,,,,
,,,,50~54,,,1,46.58,,,,,,,1,,,,46.58,,,,,,,,,1,46.58,1,46.58,1,46.58,,,,,,,,,,,,,,,1,46.58,,,,,,,,,,,,,,,,,,
,,,,55~59,1,43.14,,,,,,,,,1,,,,43.14,,,,,1,43.14,1,43.14,1,43.14,,,1,43.14,,,,,,,,,2,86.28,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,101.73,,,,,,,1,50.86,1,,,,50.86,1,50.86,,,,,3,152.59,,,,,3,152.59,,,,,,,1,50.86,1,50.86,,,,,,,1,50.86,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,163.13,,,,,2,163.13,4,326.26,,,,,1,81.57,2,163.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,122.25,,,,,1,122.25,2,244.50,,,,,2,244.50,,,1,122.25,,,,,1,122.25,,,,,1,122.25,1,122.25,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,260.42,,,,,,,1,260.42,,,,,1,260.42,,,,,,,,,,,,,,,1,260.42,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,675.68,,,,,1,675.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,2,32.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,18.15,,,,,,,,,,,,,,,,,,1,18.15,,,1,18.15,,,,,,,,,,,,,,,1,18.15,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,17.66,,,,,1,,,,17.66,,,1,17.66,,,,,,,,,1,17.66,,,,,,,,,,,,,,,1,17.66,,,,,,,,,,,,,,,,,,
,,,,35~39,1,21.49,,,,,,,,,1,,,,21.49,1,21.49,,,,,,,1,21.49,,,,,,,1,21.49,,,,,,,,,,,1,21.49,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,2,,,,69.88,,,,,,,,,1,34.94,,,,,,,,,1,34.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.46,,,1,38.46,,,,,,,1,38.46,,,,,,,,,,,,,,,,,,
,,,,50~54,1,48.17,,,,,,,,,2,,,,96.34,,,,,,,,,,,1,48.17,,,,,,,2,96.34,,,,,,,1,48.17,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,43.59,,,5,,,,217.96,,,,,1,43.59,1,43.59,7,305.14,1,43.59,,,,,,,,,,,,,,,1,43.59,,,,,1,43.59,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,49.95,1,49.95,1,49.95,,,2,99.90,1,49.95,,,,,,,1,49.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,154.08,,,,,,,,,2,154.08,,,,,,,,,1,77.04,,,,,,,1,77.04,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,136.05,1,,,,136.05,,,2,272.11,,,,,5,680.27,1,136.05,,,1,136.05,,,1,136.05,,,1,136.05,,,,,,,,,1,136.05,,,,,,,,,,,,,,
,,,,75~79,,,1,286.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,286.53,,,,,,,1,286.53,,,1,286.53,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,2,1418.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,結直腸癌,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,16.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,17.94,,,,,,,,,,1,17.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,3,53.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,4,128.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,73.99,1,37.00,,,1,37.00,,,,,,,,,,,,,,2,73.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,43.52,3,130.55,,,,,,,,,,,,,,,,,,,,,,,,1,43.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,3,129.37,,,,,,,,1,43.12,2,86.24,,,,,,,,,2,86.24,1,43.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,50.20,,,1,50.20,1,50.20,,,1,,,,50.20,,,5,251.00,,,3,150.60,,,,,,,,,,,1,50.20,1,50.20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,73.91,3,221.73,,,,,,,,1,73.91,4,295.64,,,,,2,147.82,,,,,1,73.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,118.48,,,,,,,,,,,,,,,,6,710.90,,,3,355.45,1,118.48,,,2,236.97,2,236.97,1,118.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,229.89,,,,,,,,,,3,689.66,,,1,229.89,,,,,2,459.77,1,229.89,,,,,2,459.77,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,3,1470.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,19.08,,,1,19.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,20.27,,,1,,,,20.27,,,,,,,,,,,,,,,,,,,,,1,20.27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,27.53,,,,,2,55.07,,,1,,,,27.53,,,1,27.53,,,,,,,,,,,,,,,1,27.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,2,63.71,,,1,,,,31.86,,,,,,,,,,,,,,,1,31.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,37.06,,,,,2,74.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,74.13,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,45.45,,,2,90.91,,,,,,,,2,90.91,,,2,90.91,,,,,,,,,,,,,,,2,90.91,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,114.35,2,114.35,,,,,,,,1,57.18,,,6,343.05,,,,,,,1,57.18,1,57.18,,,,,1,57.18,1,57.18,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,161.16,,,1,,,,80.58,4,322.32,,,,,1,80.58,1,80.58,,,,,,,1,80.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,126.74,,,,,,,1,126.74,1,,,,126.74,1,126.74,,,2,253.49,,,,,,,,,,,,,1,126.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,270.27,,,,,1,270.27,,,,,,,,,,,,1,270.27,,,,,,,,,3,810.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,531.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,1639.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.12,,,,,,,,,,,,,,,,
,,,,15~19,,,1,18.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.34,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,18.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,4,76.42,1,19.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,27.46,,,,,,,,1,27.46,,,,,,,,,1,27.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,102.39,,,,,1,34.13,,,1,,,,34.13,1,34.13,,,,,,,1,34.13,,,,,,,,,,,1,34.13,,,,,,,,,,,1,34.13,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,2,84.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,99.85,,,1,,,,49.93,,,,,1,49.93,,,,,,,,,,,1,49.93,1,49.93,1,49.93,,,,,,,,,,,,,1,49.93,,,,,,,,,,,,
,,,,60~64,,,,,2,105.26,1,52.63,,,,,,,,2,105.26,1,52.63,,,2,105.26,1,52.63,,,,,,,,,,,2,105.26,,,1,52.63,,,,,,,,,1,52.63,,,,,,,,,,,,
,,,,65~69,,,,,,,3,217.23,,,1,,,,72.41,4,289.65,,,,,1,72.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,129.87,2,259.74,,,,,1,129.87,1,129.87,,,,,,,,,1,129.87,1,129.87,,,,,1,129.87,1,129.87,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,224.72,,,,,1,224.72,,,1,224.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,42.74,1,21.37,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,18.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,18.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,1,17.80,,,,,,,,,,,,,,,,,,,1,17.80,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,23.66,,,,,,,1,23.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.66,3,70.97,1,23.66,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,1,32.47,,,2,64.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,2,83.26,,,,,,,,,,1,41.63,,,1,41.63,,,,,,,,,2,83.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,99.11,,,,,,,,,,,,,,,,2,99.11,2,99.11,,,,,,,,,,,1,49.55,,,2,99.11,1,49.55,,,,,,,3,148.66,,,,,,,,,,,,,,,,
,,,,60~64,2,95.88,1,47.94,,,,,3,143.82,1,,,,47.94,,,1,47.94,3,143.82,,,4,191.75,,,,,,,,,,,,,,,,,,,,,1,47.94,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,121.88,,,3,182.82,,,,,,,,1,60.94,4,243.75,,,2,121.88,,,,,,,1,60.94,,,2,121.88,,,,,,,,,1,60.94,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,232.02,,,,,,,,1,116.01,3,348.03,,,3,348.03,1,116.01,1,116.01,1,116.01,,,,,,,,,,,,,,,,,1,116.01,,,,,,,,,,,,,,
,,,,75~79,,,,,1,184.50,,,1,184.50,,,,,,,,,,2,369.00,,,,,1,184.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,4,1818.18,,,,,,1,454.55,1,454.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,943.40,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,19.48,,,,,,,,,,,,,,,1,19.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,2,31.59,,,,,,,,,,,,,,,,,,,,,,,,3,47.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.94,,,,,,,,,,,,,,,1,17.94,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,17.42,1,,,,17.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,18.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.56,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,46.35,,,,,,,,,,,,,,,,,,,,,,,,1,23.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,109.57,,,,,,,,,,,,,,,,,,,,,,1,36.52,,,,,,,,,,,,,1,36.52,1,36.52,,,,,1,36.52,,,,,,,,,,,,,,,,
,,,,50~54,1,43.55,,,1,43.55,,,5,217.77,,,,,,,,2,87.11,,,1,43.55,,,,,,,,,,,1,43.55,,,,,,,,,1,43.55,,,,,,,,,,,,,,,,,,
,,,,55~59,1,54.56,,,,,1,54.56,1,54.56,,,,,,2,109.11,2,109.11,,,2,109.11,,,,,,,,,,,2,109.11,,,,,,,1,54.56,2,109.11,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,51.92,,,2,103.84,3,155.76,,,,,,,,3,155.76,2,103.84,2,103.84,,,1,51.92,,,,,,,2,103.84,,,1,51.92,,,1,51.92,1,51.92,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,6,394.48,,,,,,2,131.49,7,460.22,,,5,328.73,3,197.24,,,,,,,1,65.75,1,65.75,1,65.75,1,65.75,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,102.15,,,,,1,102.15,2,204.29,,,,,,2,204.29,3,306.44,,,3,306.44,,,,,,,,,1,102.15,2,204.29,,,,,,,1,102.15,,,1,102.15,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,185.53,4,742.12,,,,,1,185.53,,,,,,,,,1,185.53,,,,,1,185.53,1,185.53,,,3,556.59,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,3,1071.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1041.67,,,,,,,,1,1041.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
