,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,7,278.66,,,,,4,242.72,1,153.14,2,326.26,,,,,,,,,,,1,156.25,,,3,182.37,,,,,1,156.25,,,,,1,156.25,,,,,,,,,,,,
,,,,70~74,,,2,380.23,,,,,1,147.49,,,,,,6,381.44,1,450.45,2,264.20,5,260.55,1,450.45,2,443.46,,,,,,,,,,,,,,,1,147.49,,,1,244.50,,,,,,,2,327.87,,,,,1,244.50,,,,,,
,,,,75~79,1,384.62,,,,,,,1,325.73,,,,,,1,325.73,,,1,384.62,,,,,,,,,,,,,,,,,,,,,,,1,534.76,,,,,,,1,534.76,2,634.92,,,,,3,1000.00,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,2,980.39,,,,,,,,,,,,,,,,,,,1,787.40,,,,,,,,,,,1,787.40,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,2439.02,,,,,,,,,,,1,2272.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,99.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.37,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,323.62,,,,,,,,,,,,,,,,,,,,,,,,,,,1,212.31,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,100.70,,,,,,,,,,,,,,,,,,,,,,,,1,100.70,,,,,1,78.43,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90.33,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,125.47,,,,,,,,,,,,,,,,,,,,,,1,76.92,,,,,,,,,,,,,,,1,84.18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,67.11,,,,,,,,1,67.93,,,,,1,67.93,,,,,,,,,,,,,,,1,76.28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,336.13,,,,,,,,,,,,,,,,,,,,1,154.32,,,1,88.97,,,,,,,,,,,,,,,,,,,,,1,80.71,,,,,,,,,,,,,,,,,,
,,,,40~44,2,130.63,,,1,100.60,,,,,,,,,,2,96.81,,,,,,,,,,,,,,,1,93.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,251.57,,,1,224.72,,,1,116.41,,,,,,3,201.48,,,3,201.48,,,,,,,1,101.73,,,,,,,,,1,101.73,,,1,303.03,,,1,101.73,1,158.73,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,2,172.41,,,1,162.07,1,162.07,,,2,384.62,,,,,,,,,,,,,1,192.31,,,,,1,162.07,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,367.31,,,1,176.06,,,,,5,,,,192.46,7,229.28,,,2,121.29,3,131.93,,,,,,,2,163.53,,,,,,,1,191.94,4,175.90,,,,,,,1,251.26,1,121.21,,,,,,,,,,,,,,,,
,,,,60~64,1,129.53,,,2,169.64,,,1,151.52,1,,,,129.53,13,435.95,,,4,161.49,6,341.88,,,5,178.13,,,2,193.99,,,,,,,,,2,149.14,2,162.73,,,1,151.52,2,146.52,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,277.78,1,122.70,1,344.83,3,149.63,1,,,,194.55,10,469.04,1,277.78,2,195.50,2,136.33,,,5,212.22,1,122.70,,,,,,,,,,,2,152.09,2,248.76,,,1,344.83,2,197.63,1,150.83,,,,,,,,,,,,,,,,
,,,,70~74,1,327.87,1,446.43,,,,,,,2,,,,268.46,5,348.68,1,446.43,5,390.93,11,417.93,1,139.47,4,263.33,1,213.22,,,,,,,,,,,,,,,1,300.30,1,581.40,,,1,581.40,1,213.22,,,,,,,,,,,,,,
,,,,75~79,1,342.47,,,,,,,,,,,,,,,,,,1,342.47,4,606.98,,,2,481.93,1,609.76,,,,,,,,,,,,,,,,,2,543.48,,,,,2,376.65,,,,,,,,,,,,,,
,,,,80~84,,,,,1,1052.63,,,,,,,,,,5,1039.50,,,1,1219.51,1,1219.51,,,,,,,,,,,,,1,1052.63,,,,,2,4761.90,,,1,2380.95,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,1923.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,76.98,,,,,,,,,,,1,202.43,,,,,,,,,,,,,,,,,,,,,1,100.50,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,131.93,,,,,,,,,,,,,,1,131.93,,,,,,,,,,,,,,,,,1,131.93,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,102.25,,,,,,,,,,,,,,,,,,,,1,102.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77.58,,,,,,,,,,,1,77.58,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,168.92,,,,,,,,,,,,,,3,153.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.46,,,,,,,,,,,,,,,,,,
,,,,35~39,2,132.89,,,,,,,,,,,,,,,,,,,,,,,,,,1,88.97,,,,,1,72.94,,,1,88.97,,,,,,,,,1,72.94,,,,,,,,,1,77.64,,,,,,,,
,,,,40~44,1,87.87,,,,,,,,,2,,,,92.04,2,201.82,,,,,,,,,,,,,,,,,2,93.94,,,,,,,,,,,,,1,87.87,1,114.42,,,,,,,,,,,,,,,,
,,,,45~49,5,305.25,,,1,123.00,,,1,113.25,1,,,,220.75,4,168.99,,,,,,,,,1,268.82,4,143.01,,,,,1,118.91,,,,,,,,,,,,,,,,,,,,,1,268.82,2,133.24,,,,,,,,
,,,,50~54,1,166.39,,,1,255.10,,,,,1,,,,172.41,3,328.59,,,,,,,,,2,163.13,1,160.00,,,,,,,,,,,1,347.22,,,,,,,,,,,,,,,2,694.44,,,1,160.00,,,,,,
,,,,55~59,,,,,1,259.07,,,1,125.63,,,,,,8,393.31,,,,,1,127.55,,,4,180.75,1,272.48,,,,,,,1,125.63,,,,,,,1,182.82,1,160.26,1,160.26,1,160.26,,,,,2,544.96,2,201.82,,,1,127.55,,,,
,,,,60~64,,,,,,,,,,,2,,,,175.90,17,462.46,,,,,,,,,4,177.70,3,331.49,,,,,1,126.10,2,356.51,,,,,,,,,1,135.50,3,138.12,3,329.31,,,3,263.85,5,226.24,,,1,135.50,1,156.01,,,,
,,,,65~69,,,,,,,,,1,130.04,1,,,,191.57,11,284.97,,,1,130.04,,,,,2,203.25,10,364.96,,,1,183.82,4,240.38,,,2,203.25,,,,,,,1,130.04,3,150.00,1,336.70,,,,,2,260.08,,,1,144.93,5,198.02,,,,
,,,,70~74,1,232.56,1,301.20,1,232.56,,,,,2,,,,470.59,12,587.95,,,,,,,,,1,301.20,10,390.63,,,,,4,195.98,,,,,,,,,,,2,160.00,1,130.55,1,206.61,,,,,1,534.76,,,1,420.17,2,160.00,,,,
,,,,75~79,,,,,,,,,,,,,,,,4,520.16,,,,,,,,,3,467.29,6,530.97,,,,,2,396.04,,,1,423.73,,,,,,,,,2,467.29,,,,,,,1,255.10,1,423.73,1,709.22,3,477.71,,,,
,,,,80~84,1,1000.00,,,1,740.74,1,740.74,,,,,,,,1,675.68,,,,,,,,,,,1,826.45,,,,,1,675.68,,,,,,,,,,,,,,,,,,,,,3,1115.24,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1818.18,,,,,,,,,1,1818.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2083.33,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,210.08,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.53,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,137.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,137.55,,,,,,,,,,,,,,
,,,,25~29,1,94.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,183.65,,,,,,,1,83.13,,,,,,,,1,66.84,,,,,,,1,83.13,,,,,,,,,,,,,,,,,1,83.13,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,150.23,,,,,,,,,,,,,,1,73.58,3,133.81,,,,,,,2,113.19,1,86.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,97.68,,,,,,,,,,,,,,,,1,86.43,,,,,,,1,68.35,,,,,,,,,,,,,,,,,1,86.43,,,,,,,,,1,110.86,1,193.05,,,,,,,,,,
,,,,45~49,4,158.86,,,,,,,,,1,,,,120.05,,,5,165.95,,,,,,,2,240.10,,,,,,,,,2,171.23,,,,,,,1,214.59,,,,,,,,,,,,,2,277.01,1,103.84,,,,,,
,,,,50~54,1,166.94,,,,,,,,,,,,,,,,4,307.22,,,,,,,2,228.83,,,,,1,162.07,,,,,,,,,,,2,778.21,,,,,,,,,,,1,162.07,,,1,337.84,,,,,,
,,,,55~59,1,161.03,,,2,165.29,,,,,1,,,,210.08,,,10,285.31,,,,,,,3,307.06,8,433.13,,,1,210.08,,,1,161.03,,,,,,,3,175.34,1,136.24,,,,,1,136.24,1,181.49,1,210.08,,,,,,,,,,
,,,,60~64,4,237.11,,,,,,,1,283.29,,,,,,2,173.91,17,589.66,,,1,179.86,1,157.23,2,144.40,13,388.18,,,2,129.37,,,1,125.47,,,,,,,3,137.49,,,,,,,,,,,2,152.79,1,133.51,1,125.47,,,,,,
,,,,65~69,3,192.93,,,,,,,,,,,,,,3,199.87,21,543.34,,,,,1,143.88,2,158.35,6,265.72,,,2,248.14,3,169.01,,,1,194.55,1,176.68,,,4,266.49,,,2,202.63,,,,,3,207.76,,,1,133.51,7,217.46,,,,,,
,,,,70~74,1,132.63,,,1,207.47,1,258.40,,,2,,,,277.39,,,6,389.36,1,209.21,,,,,,,14,481.27,,,3,227.45,,,,,1,515.46,,,1,207.47,4,280.50,,,1,209.21,,,,,2,162.34,1,132.63,,,3,219.30,,,,,,
,,,,75~79,,,1,884.96,,,,,,,,,,,,1,515.46,7,683.59,,,,,,,2,1030.93,5,1373.63,1,662.25,1,226.24,,,,,,,,,1,328.95,3,582.52,,,,,,,,,2,682.59,,,1,884.96,3,505.90,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,1351.35,6,1587.30,,,,,,,3,890.21,2,1273.89,,,,,,,2,1315.79,,,,,,,1,636.94,,,,,,,,,2,1315.79,,,,,2,873.36,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1818.18,,,,,,,,,,,3,2362.20,,,,,,,,,,,,,,,1,1408.45,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,1,103.63,1,118.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,97.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,96.71,,,1,,,,93.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,96.48,,,,,,,6,129.79,,,,,,,,,,,,,,,,,,,,1,165.84,1,76.16,,,1,88.57,,,,,,,,,1,64.56,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,96.43,,,,,,,8,167.15,,,,,,,,1,82.58,4,107.27,,,,,,,,,,,,,,,1,65.88,,,1,106.95,,,,,3,92.45,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,222.72,,,,,,,5,280.58,,,,,,,,1,111.36,1,113.25,1,113.25,,,,,,,,,1,199.20,,,,,,,,,,,,,,,1,113.25,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,4,218.46,,,,,,,,1,155.04,2,203.87,1,308.64,1,155.04,,,,,,,,,,,2,159.24,,,,,1,161.03,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,224.72,,,,,,,7,203.49,,,,,,,,2,325.20,8,297.62,,,1,220.75,1,308.64,,,2,617.28,,,,,1,220.75,,,2,182.98,,,4,386.10,,,,,1,308.64,,,,,,,,,,,,,,,,
,,,,60~64,1,194.55,1,129.37,,,3,240.38,9,344.83,,,,,,,,2,184.33,9,303.23,,,,,1,194.55,,,,,,,,,,,,,1,189.75,1,167.79,,,1,279.33,,,2,176.06,,,,,,,,,,,,,,,,
,,,,65~69,2,145.03,1,316.46,2,196.27,1,190.11,13,456.78,,,,,,1,190.11,5,275.63,7,235.45,,,3,219.14,,,,,,,,,,,7,240.22,1,190.11,1,144.30,,,2,156.49,,,1,142.25,4,292.18,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,253.16,3,265.02,11,410.60,1,,,,253.16,,,7,530.71,6,320.68,,,1,189.75,,,,,,,1,186.92,1,186.92,2,216.92,,,,,1,189.75,2,278.55,,,1,186.92,5,294.81,,,,,,,,,,,,,,,,
,,,,75~79,,,1,362.32,2,376.65,1,892.86,8,942.29,,,,,,,,,,3,343.25,2,399.20,3,386.10,,,1,199.60,1,892.86,,,,,1,310.56,,,2,724.64,,,2,460.83,,,1,362.32,3,763.36,,,,,,,,,,,,,,,,
,,,,80~84,,,1,1190.48,,,1,1515.15,2,1709.40,,,,,,,,3,854.70,5,1210.65,,,,,,,1,1298.70,,,,,,,1,666.67,,,1,595.24,,,1,666.67,,,,,1,854.70,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,2,1818.18,,,2,1470.59,,,1,1724.14,,,,,,,1,2564.10,,,,,,,1,1408.45,,,1,1724.14,1,1408.45,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,2,,,,95.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,199.60,,,,,,,,,,1,101.11,,,,,,,1,102.46,,,,,,,,,,,,,,,,,,,,,1,76.86,1,102.46,,,1,157.48,,,,,,,,,,,,
,,,,30~34,1,84.53,,,,,,,,,,,,,,,,,,,,2,95.56,,,,,,,,,,,,,,,,,,,,,1,92.68,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,74.96,,,,,,,,,,,,,,,,1,74.96,,,,,1,86.51,,,,,1,170.36,,,,,,,,,,,1,85.91,1,86.51,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,6,158.98,,,,,,,,,,,,,,2,88.85,5,133.87,,,,,1,167.50,,,,,,,1,167.50,,,,,,,,,1,79.81,1,96.43,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,194.43,,,,,,,,,1,,,,201.21,1,76.39,7,166.59,,,1,201.21,1,125.47,,,,,2,89.97,,,,,,,,,,,,,2,154.56,,,1,109.41,,,,,,,,,,,,,,,,,,
,,,,50~54,5,278.71,,,1,143.06,1,119.90,2,278.94,,,,,,,,7,224.79,,,,,3,237.34,1,344.83,,,,,2,239.81,,,,,,,,,,,,,,,,,,,1,137.74,,,,,,,,,,,,,,
,,,,55~59,1,155.76,,,1,341.30,,,,,,,,,,,,11,420.81,1,174.52,1,241.55,4,213.22,,,1,151.29,4,187.35,1,341.30,,,1,241.55,,,,,2,169.35,,,,,,,,,3,219.30,1,185.53,,,,,,,,,,,,
,,,,60~64,4,247.68,,,,,,,,,1,,,,132.28,,,14,367.36,,,2,349.65,7,210.59,2,196.85,,,,,1,174.83,,,,,,,1,132.28,,,3,272.98,,,1,132.28,,,,,1,132.28,1,189.04,1,174.83,4,170.65,,,,,,
,,,,65~69,,,,,1,144.93,,,,,1,,,,144.93,,,15,489.56,,,3,204.22,9,262.31,,,,,1,144.93,,,,,3,196.98,2,155.76,,,2,168.35,8,236.06,,,1,191.57,,,1,321.54,1,144.93,,,1,144.93,5,393.08,,,,,,
,,,,70~74,1,180.83,1,483.09,1,245.10,1,134.77,,,,,,,,1,483.09,14,569.80,,,2,181.82,13,409.97,1,483.09,,,4,278.36,1,180.83,1,182.82,2,210.75,,,,,1,245.10,2,171.09,,,2,966.18,,,4,274.73,1,348.43,,,1,483.09,,,,,,,,
,,,,75~79,,,,,1,480.77,,,,,1,,,,480.77,,,3,562.85,,,1,480.77,9,621.98,1,182.15,1,450.45,4,465.12,,,,,,,,,,,,,1,182.15,2,298.06,2,427.35,1,321.54,4,374.88,1,182.15,,,1,321.54,5,474.83,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,840.34,2,925.93,,,1,840.34,1,546.45,,,,,,,,,,,,,,,,,,,2,754.72,,,,,,,1,621.12,,,,,,,3,751.88,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,1282.05,,,1,1408.45,2,2564.10,,,,,1,1408.45,,,,,1,1960.78,,,,,,,1,1515.15,,,,,,,,,,,,,,,2,1342.28,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
