,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,122.85,2,171.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,134.23,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,104.71,,,,,,,1,153.61,,,,,,,,2,131.41,,,,,,,1,114.81,,,,,,,,,2,209.42,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,168.07,2,203.87,1,101.94,,,1,168.07,,,,,,,,,,,1,121.95,,,2,336.13,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,146.20,3,130.83,2,128.29,,,,,,1,114.29,,,,,,,1,146.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,228.83,1,228.83,,,2,154.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,325.73,1,198.81,,,,,,,,1,325.73,1,201.21,,,,,,,,,1,198.81,,,,,1,198.81,1,198.81,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,285.71,,,,,1,285.71,,,,,,1,326.80,1,285.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,1149.43,,,,,,,,1,588.24,1,505.05,,,,,,,,,,,,,1,505.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,56.21,,,,,,,,,,,1,56.21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,2,146.31,,,,,,,1,73.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,1,114.94,,,,,1,95.79,,,1,82.37,1,95.79,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,115.61,,,1,115.61,,,,,,,,,,,,,,,,,,,,,,,,,,1,115.61,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,111.48,,,,,1,111.48,,,,,,,,,,,,1,111.48,,,,,,,,,,,,,1,116.28,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,99.80,1,165.84,,,,,,,,,,,,1,99.80,,,,,1,99.80,,,,,,,1,99.80,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,130.38,2,149.25,,,,,,,,3,223.88,,,2,221.73,1,110.86,1,158.23,1,141.24,,,,,,,1,110.86,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,156.99,,,,,2,313.97,,,,,,1,147.49,1,147.49,,,,,,,,,,,,,1,156.99,1,147.49,,,,,2,294.99,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,3,223.88,,,,,,,,3,223.88,,,,,,,,,2,409.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,578.03,,,2,383.88,,,,,,,,,,,1,346.02,,,1,287.36,,,1,287.36,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,555.56,1,492.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,1818.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,6666.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,84.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,76.16,,,,,,,,,,,,,,,,,,,,,,,1,58.89,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.89,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,69.78,,,,,,,,,1,,,,73.58,,,,,1,73.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,78.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,115.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,124.38,,,,,,,,,1,,,,124.38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,124.38,,,,,,,,,,,,,,,,
,,,,50~54,,,1,122.10,,,,,,,1,,,,122.10,,,,,,,1,99.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,110.01,,,,,2,,,,347.22,,,,,,,1,173.61,,,,,1,173.61,,,2,347.22,,,,,,,1,139.66,,,,,,,,,,,,,,,,,,
,,,,60~64,2,147.49,,,,,,,,,1,,,,132.45,,,,,,,1,153.85,,,1,132.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,187.97,2,,,,228.31,1,187.97,,,,,3,291.55,2,237.81,,,,,,,,,,,,,,,1,290.70,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,263.85,,,,,,,3,519.03,,,,,,,1,288.18,,,1,263.85,1,288.18,,,1,502.51,,,,,,,,,,,,,,,,,,
,,,,75~79,1,1098.90,1,1098.90,,,,,1,1098.90,,,,,,,,1,531.91,,,,,1,1098.90,,,,,,,,,,,,,,,,,,,1,1098.90,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,85.11,,,1,85.11,,,1,58.72,,,2,117.44,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,114.55,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,93.28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,135.14,3,144.09,,,,,,,,1,169.49,,,,,,,,,,,,,1,132.98,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,1,161.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,121.21,,,,,,,,,,,,,,,,,,,,1,174.83,,,,,,,1,109.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,151.06,,,,,,1,151.06,2,137.27,3,206.04,,,2,301.66,1,125.94,,,,,2,251.89,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,183.49,1,190.84,,,,,1,,,,300.30,,,1,183.49,,,,,1,183.49,,,,,,,,,1,190.84,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,337.84,,,,,,,,3,303.03,3,1363.64,5,809.06,,,1,268.82,1,268.82,,,1,251.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,5,1207.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1030.93,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,,,1,78.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,79.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.10,,,,,,,1,58.45,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,1,66.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,79.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,138.89,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,126.10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,122.85,,,,,,,5,305.06,,,,,,,,1,158.98,1,122.85,,,,,1,158.98,,,,,,,,,,,,,1,99.01,1,122.85,,,,,,,,,,,,,,,,
,,,,55~59,2,152.21,1,172.41,,,,,2,128.53,,,,,,,,,,,,,,,,1,102.46,1,102.46,1,102.46,,,,,1,102.46,1,102.46,,,1,136.24,1,102.46,,,,,,,,,,,,,,
,,,,60~64,,,1,125.31,,,,,2,135.50,,,,,,,,1,153.85,,,2,138.12,,,,,,,,,1,147.49,2,138.12,,,1,125.31,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,221.98,,,,,,1,179.86,4,357.46,,,1,179.86,1,289.86,1,177.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,429.18,2,247.83,,,,,,1,253.16,1,429.18,,,,,,,1,242.72,,,,,,,,,,,1,253.16,1,242.72,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,421.94,1,781.25,1,421.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,1,82.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,62.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,79.62,,,,,,,1,112.36,,,,,,,,,,1,112.36,,,,,,,,,,,,,1,79.62,,,,,1,79.62,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,123.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.53,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,129.37,,,,,,2,146.31,,,,,1,168.35,,,1,168.35,,,,,,,,,,,,,1,168.35,,,,,,,,,,,,,,,,,,
,,,,50~54,3,317.12,,,,,,,,,,,,,,1,105.71,1,105.71,,,,,,,,,,,,,,,,,,,1,158.98,,,1,118.62,,,,,,,,,,,,,,,,
,,,,55~59,,,1,102.99,,,,,,,1,,,,176.99,,,,,1,102.99,2,151.98,,,3,174.22,1,133.16,,,1,176.99,,,,,1,133.16,,,,,,,,,1,133.16,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,2,301.20,1,151.75,,,1,150.60,,,,,1,150.60,,,,,,,,,,,,,,,,,1,150.60,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,163.40,,,1,163.40,3,292.97,,,,,,,,,,,1,242.72,1,163.40,,,,,1,163.40,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,210.53,,,1,239.23,,,,,1,210.53,,,,,,,2,272.11,,,,,,,,,1,239.23,,,1,239.23,,,,,,,,,,
,,,,75~79,,,,,1,389.11,,,,,1,,,,465.12,1,892.86,,,1,465.12,2,423.73,,,1,465.12,1,389.11,1,465.12,,,,,,,,,1,465.12,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,1052.63,,,,,,,1,813.01,,,1,813.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,121.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,65.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.02,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,1,79.62,,,,,,,,,,,,,,,,,1,79.62,1,113.51,,,,,,,,,,,,,,,,,,
,,,,40~44,2,179.86,,,,,,,,,1,,,,83.82,,,1,83.82,,,,,1,83.82,,,1,83.82,,,,,,,,,,,1,113.90,1,113.90,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,2,,,,240.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,118.48,,,,,,,,,2,,,,326.26,,,,,2,236.97,,,,,,,,,,,,,,,1,163.13,,,,,1,163.13,,,,,,,,,,,,,,,,
,,,,55~59,1,130.21,1,130.21,,,,,,,3,,,,511.95,,,1,130.21,1,170.65,,,,,,,,,,,,,1,101.32,,,,,2,341.30,1,101.32,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,115.87,,,2,231.75,1,164.47,,,,,1,152.21,,,,,1,164.47,,,,,,,,,2,131.58,1,115.87,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,3,,,,175.75,,,1,200.80,1,178.57,,,1,200.80,,,,,,,1,178.57,,,,,,,1,178.57,1,178.57,2,165.43,,,,,,,,,,,,,,
,,,,70~74,,,,,1,242.13,,,,,,,,,,,,2,291.12,1,242.13,1,230.95,1,242.13,,,,,1,230.95,,,,,,,,,1,242.13,,,1,230.95,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,400.00,,,,,,,,,,,,,,1,469.48,1,400.00,,,,,1,833.33,,,,,,,,,,,1,469.48,,,,,,,,,,,,,,
,,,,80~84,,,,,1,763.36,,,,,,,,,,,,,,,,,,,,1,909.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,1,82.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,64.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,80.32,,,,,,,,,1,,,,74.24,,,,,1,80.32,,,,,,,1,113.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,87.57,,,,,,,,,1,,,,80.19,,,,,1,87.57,,,,,,,,,,,,,,,1,80.19,,,,,1,87.57,,,,,,,,,,,,,,,,
,,,,45~49,1,107.07,,,,,,,,,,,,,,,,,,,,1,154.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,255.10,,,,,,,,,1,,,,127.55,,,,,,,1,167.22,,,,,,,,,,,,,,,1,127.55,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,130.04,3,,,,390.12,,,,,,,,,,,,,1,130.04,,,,,,,1,130.04,,,,,2,148.92,,,,,,,,,,,,,,,,
,,,,60~64,3,209.06,1,174.22,,,,,,,1,,,,116.14,,,,,1,116.14,3,196.98,,,1,116.14,,,,,,,,,,,,,1,151.06,2,302.11,1,116.14,,,,,,,,,,,,,,
,,,,65~69,1,176.99,,,1,176.99,1,141.04,1,176.99,1,,,,173.61,,,1,141.04,1,141.04,2,175.28,,,2,175.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,232.02,1,235.85,,,,,1,361.01,2,,,,282.49,,,,,,,2,471.70,,,1,232.02,,,1,361.01,,,,,,,,,,,,,,,1,361.01,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,389.11,,,1,393.70,,,,,,,,,,,1,389.11,1,389.11,1,393.70,,,1,389.11,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,1,714.29,,,,,,,,,,,,,1,884.96,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,,,1,81.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.70,1,97.28,,,,,,,,,,,,,,,,,,
