,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,3,,,,14.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.11,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,58.31,,,1,23.35,,,1,14.87,,,,,,,,,,,,,,,1,11.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11.51,,,1,19.85,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,28.15,1,12.00,,,,,1,27.12,,,,,,,,,,,,,1,6.76,,,,,,,,,,,,,1,10.45,,,,,,,,,,,3,11.25,,,,,1,6.76,1,10.45,,,,,1,20.60,,,,,,,,,,
,,,,20~24,2,20.45,,,,,,,,,1,,,,25.06,,,1,13.85,,,1,52.85,,,,,,,,,,,,,1,13.85,,,,,,,,,,,,,1,21.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,14.56,,,,,,,1,7.05,1,,,,13.37,1,14.56,,,,,4,23.76,,,,,,,,,,,,,1,7.05,,,,,,,,,2,12.00,1,45.81,1,25.67,,,,,,,1,40.18,2,16.72,,,,,,,1,19.83,,,,,1,19.83,,,,,,,,,,,,
,,,,30~34,2,19.39,,,,,,,,,,,,,,,,,,,,6,24.39,,,,,,,1,23.00,1,23.00,2,17.80,1,6.92,,,,,,,,,,,,,,,,,,,,,,,2,11.69,1,22.91,,,,,1,13.33,2,9.81,1,22.91,8,23.93,,,,,,,,,,,,
,,,,35~39,8,19.55,,,2,9.35,,,,,,,,,,3,15.79,,,,,12,28.05,1,15.69,,,,,1,27.56,,,3,13.28,2,9.35,,,2,12.18,2,46.70,,,,,1,7.25,,,,,,,,,,,1,7.25,,,,,,,1,15.69,1,18.05,1,15.69,7,18.79,1,7.25,,,,,,,,,,
,,,,40~44,12,27.95,,,2,31.85,1,8.51,,,4,,,,18.24,3,18.61,,,,,9,23.11,,,,,,,,,3,29.95,8,29.72,,,,,3,14.48,3,17.10,,,,,,,,,,,,,,,,,5,24.28,1,8.51,,,1,31.64,,,1,26.75,3,12.27,4,22.18,,,,,,,,,,,,
,,,,45~49,12,55.94,,,2,36.95,1,30.48,2,90.17,1,,,,68.87,1,30.19,1,36.42,,,14,48.95,,,2,25.78,,,,,7,30.24,4,38.68,4,27.06,,,3,21.57,2,30.34,,,,,1,11.90,,,,,,,,,,,5,34.57,,,1,19.96,,,1,45.09,2,33.01,2,14.91,3,55.02,1,11.90,,,,,,,,,,
,,,,50~54,11,75.76,,,2,56.39,,,1,50.10,,,,,,2,64.62,,,,,10,86.63,,,,,,,,,5,40.59,9,61.55,,,,,4,38.36,2,32.24,,,1,54.98,,,,,,,,,1,41.60,,,2,59.56,,,2,29.64,,,,,1,41.60,1,41.60,8,59.80,,,1,20.29,1,54.98,,,,,,
,,,,55~59,8,82.38,1,54.56,4,49.98,,,,,3,,,,69.59,1,73.91,,,1,43.46,27,151.15,1,65.10,,,,,,,12,91.53,16,119.91,1,23.90,2,34.97,8,103.96,5,74.97,,,,,,,1,53.33,,,,,2,36.12,1,23.90,8,65.54,,,,,3,103.84,,,1,82.64,,,4,61.84,2,74.10,,,1,54.56,,,,,,
,,,,60~64,5,86.81,2,119.98,3,49.51,,,,,1,,,,102.77,2,39.89,,,,,34,200.41,,,,,,,,,11,105.93,25,156.33,4,56.42,,,11,104.04,7,81.06,,,6,98.15,,,1,90.66,,,1,27.11,2,78.46,7,82.33,14,112.92,,,3,45.11,,,,,4,107.38,2,63.17,2,70.95,1,95.24,,,4,106.70,,,,,,
,,,,65~69,7,48.24,2,42.15,8,43.10,,,1,29.23,3,,,,22.53,5,34.53,,,2,52.33,41,148.91,1,38.31,,,,,3,60.44,22,90.68,45,163.44,4,31.38,,,35,137.81,12,62.93,1,38.31,11,45.11,1,25.55,,,,,,,2,33.16,5,33.43,27,111.07,1,38.31,4,42.24,1,38.31,,,4,32.31,7,45.21,7,40.27,,,5,35.10,23,94.31,,,,,,
,,,,70~74,4,41.13,1,34.15,5,51.97,2,36.06,,,1,,,,26.48,5,64.79,,,1,19.65,24,122.16,,,,,1,52.77,1,144.30,19,102.22,77,353.03,3,48.52,,,27,137.03,4,33.94,,,5,34.22,,,,,1,19.65,,,3,34.02,5,74.57,23,111.20,2,36.43,8,52.98,2,43.14,,,4,40.87,14,73.86,4,37.88,,,3,40.27,22,115.47,,,,,,
,,,,75~79,1,51.23,1,83.82,4,71.01,1,51.23,,,3,,,,84.03,5,130.75,,,,,11,122.62,,,,,,,,,10,135.96,31,286.45,3,106.88,,,14,171.51,4,97.25,,,2,81.30,,,,,,,,,,,3,229.36,18,188.94,1,42.07,2,61.48,,,,,1,51.23,13,150.36,1,83.82,,,3,54.33,8,138.31,,,,,,
,,,,80~84,2,419.29,,,5,326.58,,,,,1,,,,340.14,3,172.02,,,,,8,224.97,,,1,340.14,,,2,132.98,8,323.62,21,479.23,1,103.52,,,17,404.57,6,172.71,,,3,138.31,,,,,,,,,,,,,5,240.04,1,350.88,2,132.98,,,,,,,3,247.52,1,235.29,,,1,369.00,12,300.00,,,,,,
,,,,85+,,,,,4,603.32,,,,,,,,,,,,,,,,2,380.23,,,,,,,,,3,365.41,5,333.11,,,,,6,473.19,1,163.93,,,1,163.93,,,,,,,1,689.66,,,,,1,657.89,,,1,163.93,,,,,,,1,689.66,,,,,,,4,464.04,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,4,,,,31.50,,,,,,,,,,,,,,,,,,,,,,,2,19.77,,,,,,,,,,,,,,,,,,,,,,,,,1,7.80,,,,,1,7.80,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,10.77,,,,,,,,,,,,,,,,,,,,,1,22.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,2,,,,14.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.05,,,,,,,,,,,,,,,,,,,1,28.31,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,17.53,,,2,,,,16.30,1,6.76,,,,,,,,,,,,,1,6.76,,,,,1,17.53,1,10.33,,,,,,,,,,,1,10.33,,,,,,,,,1,11.85,,,,,,,,,2,11.04,,,1,26.42,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,20.10,,,1,7.44,,,,,,,,,1,13.14,,,1,19.31,,,1,7.44,,,,,,,,,2,9.18,,,,,,,,,,,3,10.21,,,,,,,1,7.44,,,1,23.88,,,,,,,,,,,,
,,,,25~29,3,17.39,,,,,,,1,13.08,,,,,,2,10.48,,,,,1,26.67,,,,,,,,,1,14.19,1,14.19,2,14.29,1,20.21,,,,,,,,,,,,,,,,,,,,,1,7.14,,,,,,,,,3,19.92,1,7.14,1,27.52,,,,,,,,,,,,
,,,,30~34,4,16.16,,,,,1,26.53,4,28.33,2,,,,10.10,2,9.88,,,,,7,20.25,,,,,1,25.80,,,,,1,6.99,2,16.59,1,34.41,3,13.72,1,16.84,2,10.62,,,,,,,,,,,,,,,3,15.20,1,16.84,1,16.84,,,,,1,6.99,1,22.14,4,12.42,,,,,,,,,,,,
,,,,35~39,7,28.65,1,27.19,1,7.03,,,,,4,,,,28.32,1,7.03,,,,,13,27.81,,,,,,,,,1,38.49,3,20.27,3,10.97,,,4,15.14,1,12.96,,,,,,,,,,,,,,,,,4,30.90,1,7.03,,,,,1,21.95,1,12.96,1,7.03,15,28.03,,,1,18.45,,,,,,,,
,,,,40~44,14,37.51,,,2,16.38,3,27.69,,,2,,,,25.29,3,19.56,,,,,19,44.71,,,,,1,22.31,,,5,18.29,4,15.12,1,31.94,,,4,17.54,1,20.71,2,21.07,,,,,,,,,,,,,1,13.94,5,15.84,,,2,18.36,,,,,1,16.49,,,8,38.36,,,1,8.19,,,,,,,,
,,,,45~49,16,55.32,,,,,,,,,1,,,,28.48,,,1,26.97,,,24,65.44,,,,,,,1,10.90,5,34.03,5,38.28,1,32.87,2,18.65,4,24.66,1,32.87,2,17.05,,,,,,,,,,,,,,,3,29.27,,,,,1,10.90,,,,,1,43.88,8,31.50,,,1,26.97,,,,,,,,
,,,,50~54,6,49.69,1,19.18,,,,,,,2,,,,27.94,2,32.37,1,64.18,,,26,153.66,,,,,,,1,19.18,5,53.27,10,69.58,,,,,6,43.67,4,55.01,1,19.18,,,,,,,,,,,2,38.36,2,46.35,4,41.70,,,2,27.94,,,,,,,1,72.78,15,98.87,1,64.18,1,51.47,,,,,,,,
,,,,55~59,12,83.41,,,5,119.47,,,,,5,,,,43.97,1,49.60,,,,,24,150.45,,,,,,,1,51.20,8,70.24,16,106.27,1,72.57,1,49.60,5,94.71,4,44.80,,,1,22.90,,,,,,,,,,,1,76.34,15,97.99,1,22.90,1,49.60,,,,,2,69.57,3,80.49,4,44.46,1,51.20,1,22.90,2,159.36,,,,,,
,,,,60~64,6,99.92,,,6,81.34,2,66.82,3,60.86,1,,,,76.34,1,60.98,,,1,28.72,34,205.77,,,,,,,1,69.11,10,88.14,28,194.01,,,1,28.72,17,135.26,3,110.86,5,78.36,1,28.72,,,2,39.05,,,1,69.11,,,,,11,112.23,2,37.02,3,71.51,4,68.17,,,2,86.92,1,60.98,4,145.09,1,28.72,1,79.43,3,63.55,,,,,,
,,,,65~69,4,39.69,1,28.68,7,41.57,3,38.81,,,4,,,,51.36,7,46.18,,,,,45,181.17,,,,,,,1,86.06,25,104.79,52,218.43,5,29.91,,,34,158.19,10,55.76,12,74.34,1,34.67,1,28.68,,,,,,,2,41.55,6,50.16,22,100.29,2,36.49,2,38.48,5,39.93,,,1,28.68,13,73.99,2,67.52,,,2,24.52,19,95.62,,,,,,
,,,,70~74,8,55.47,1,53.91,9,71.53,1,45.41,1,53.91,4,,,,32.81,4,41.63,,,,,37,156.39,1,49.50,,,,,4,35.26,20,95.55,68,278.33,4,58.22,,,33,152.25,11,52.25,4,26.77,1,53.91,,,,,,,1,49.50,6,70.58,7,65.98,18,79.59,2,22.35,3,34.85,2,26.43,,,2,49.30,8,56.36,,,1,17.75,5,50.05,23,104.67,,,,,,
,,,,75~79,4,88.22,1,39.20,8,106.43,2,63.47,,,,,,,,3,84.67,,,,,22,191.52,,,1,45.29,,,1,106.04,13,144.43,52,433.37,,,,,20,210.57,7,129.10,5,121.04,,,,,,,,,,,2,139.47,4,96.74,18,211.12,1,45.29,,,4,101.16,,,,,9,124.71,1,106.04,,,2,64.83,21,176.03,,,,,,
,,,,80~84,1,230.95,,,4,187.88,,,,,3,,,,212.31,3,115.56,,,,,11,459.29,,,1,371.75,,,1,324.68,5,278.09,20,443.46,2,333.33,,,21,443.69,2,85.54,3,104.49,,,,,,,1,90.50,,,1,387.60,1,187.62,8,279.33,,,2,122.10,,,,,,,6,187.73,,,,,4,215.52,15,359.97,,,,,,
,,,,85+,2,268.82,,,2,716.85,,,1,218.34,,,,,,3,279.33,,,,,2,227.79,,,1,746.27,,,,,6,585.37,4,266.84,,,,,4,362.65,1,134.41,,,,,,,,,,,,,,,,,2,888.89,,,,,1,746.27,,,,,5,353.61,,,1,444.44,,,5,459.56,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,1,19.01,,,,,3,,,,31.90,1,24.37,,,,,,,,,,,,,,,,,1,50.48,1,8.04,,,,,,,,,,,,,,,,,,,,,,,1,19.01,,,,,2,25.46,3,20.81,,,,,,,,,,,,,,,,,,
,,,,5~9,1,48.08,,,,,,,,,1,,,,28.18,,,,,,,,,,,,,1,6.99,,,,,2,30.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,19.57,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,11.37,,,,,1,,,,19.22,,,,,,,1,31.73,,,,,,,,,,,,,1,11.37,,,,,,,,,,,,,,,,,,,,,,,2,13.81,,,,,,,3,17.14,,,1,11.37,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,8.71,,,,,1,20.47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,22.78,,,,,,,,,,,1,17.54,,,,,,,1,52.83,,,1,17.54,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,11.36,3,,,,14.35,,,,,2,12.54,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.92,,,1,27.03,,,,,,,1,7.15,,,,,1,12.57,,,,,3,17.75,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,19.74,,,,,5,18.83,,,,,,,,,,,,,2,19.47,,,,,,,,,,,,,,,,,,,,,,,1,20.37,,,1,7.26,,,4,13.49,3,19.56,,,1,19.74,,,,,,,,,,,,,,
,,,,30~34,7,25.80,,,1,18.23,1,14.73,2,19.20,,,,,,1,14.73,1,22.16,8,19.57,1,16.94,,,,,,,5,12.67,1,16.94,,,,,3,13.26,1,25.62,,,,,,,,,,,,,1,161.55,,,4,13.15,,,,,,,1,13.03,1,25.62,2,19.20,4,12.30,1,13.03,,,,,,,,,,,,
,,,,35~39,8,22.81,,,1,6.88,1,16.17,2,13.77,2,,,,19.22,,,,,11,25.72,,,,,,,2,13.70,4,43.14,5,17.90,3,15.61,1,6.88,1,12.54,3,16.39,1,6.88,,,,,,,,,,,,,,,2,8.89,,,,,,,,,2,25.09,1,18.38,7,17.90,1,6.88,,,,,,,,,,,,
,,,,40~44,24,49.44,,,,,1,44.37,2,11.25,1,,,,24.00,1,21.57,,,26,49.21,1,19.40,,,,,,,4,12.71,1,7.92,4,17.32,,,7,22.10,2,27.03,3,15.85,,,,,1,24.00,,,,,,,,,4,16.22,,,3,14.96,1,7.92,,,2,13.55,2,15.84,13,31.96,1,24.00,1,7.92,,,,,,,,,,
,,,,45~49,18,57.26,1,16.74,2,13.36,2,20.35,,,3,,,,37.68,1,25.05,,,28,77.01,,,,,,,,,8,27.70,10,41.71,3,22.19,,,10,55.93,3,17.72,,,,,,,,,,,,,2,20.35,,,4,21.33,,,3,19.86,2,60.26,,,2,29.36,4,18.86,10,39.11,,,1,10.18,,,,,,,,,,
,,,,50~54,11,59.18,,,1,46.88,1,29.92,,,1,,,,46.88,,,,,29,123.40,,,,,,,2,40.54,5,38.58,13,71.19,3,41.95,1,17.12,9,58.97,4,35.35,,,2,29.05,,,,,,,,,,,2,27.96,3,27.35,1,96.06,,,1,46.88,1,33.96,1,17.12,3,28.29,2,22.76,,,2,39.39,1,17.12,,,,,,,,
,,,,55~59,7,63.48,1,50.35,1,59.21,1,22.30,,,2,,,,30.91,2,30.91,,,28,159.84,,,,,,,1,76.80,8,81.86,16,89.47,3,102.11,,,8,67.52,5,80.92,2,36.15,,,,,,,,,1,76.80,1,39.94,3,40.13,7,54.74,2,36.15,,,,,1,39.94,1,22.30,2,34.88,4,69.12,,,,,,,,,,,,,,
,,,,60~64,12,110.06,,,5,61.44,,,2,160.64,1,,,,79.55,4,64.00,,,30,206.38,,,1,91.24,,,3,103.23,7,91.52,26,184.31,3,101.52,1,80.32,10,89.62,1,92.59,4,68.53,2,56.56,1,60.20,1,79.37,,,,,1,53.33,2,151.06,8,115.34,,,1,67.89,7,78.16,,,,,5,61.54,4,60.24,1,28.41,1,79.37,9,78.28,,,,,,,,
,,,,65~69,10,56.50,,,4,43.19,,,,,3,,,,48.43,2,50.68,,,34,173.01,,,,,,,,,13,72.67,62,284.52,3,64.98,1,41.74,26,145.44,5,45.43,8,57.02,3,34.04,,,2,83.47,,,,,3,48.19,3,48.19,21,112.28,1,100.70,6,56.77,2,38.22,2,38.22,1,61.27,9,63.26,1,33.86,,,3,28.35,18,105.80,,,,,,,,
,,,,70~74,4,25.17,1,47.76,13,67.17,,,2,43.29,8,,,,48.14,6,59.49,,,48,184.64,,,1,16.24,1,49.75,6,47.55,26,126.80,85,325.00,3,49.23,,,36,138.48,15,64.75,8,41.77,1,47.76,,,,,1,102.04,,,7,51.84,6,49.59,27,122.45,1,47.76,6,46.20,2,54.95,,,1,27.47,23,98.43,9,74.95,,,3,31.19,32,133.36,,,,,,,,
,,,,75~79,4,77.07,1,220.26,10,102.87,,,3,67.36,1,,,,90.83,10,93.62,,,21,172.63,,,1,90.83,,,1,34.93,9,90.81,37,288.79,3,76.12,,,22,197.29,8,112.17,7,86.87,1,177.94,,,,,,,,,,,3,59.29,18,180.72,,,1,204.08,2,57.47,,,2,121.95,10,95.48,1,220.26,1,92.76,4,90.01,21,197.89,,,,,,,,
,,,,80~84,5,221.34,,,5,187.34,1,375.94,,,1,,,,375.94,4,287.98,,,11,303.95,,,1,274.73,,,,,13,307.11,22,401.68,3,98.62,,,13,282.36,2,235.57,5,294.81,,,,,,,,,,,2,305.81,1,81.83,8,204.03,,,3,123.25,1,81.83,,,1,81.83,6,194.30,1,274.73,,,2,228.83,14,354.07,,,,,,,,
,,,,85+,1,110.25,,,1,689.66,,,,,1,,,,531.91,,,,,7,358.24,,,,,,,,,6,498.34,12,461.72,1,632.91,,,9,407.24,3,189.39,,,,,,,,,1,110.25,,,,,,,7,405.56,,,,,3,322.58,,,1,531.91,3,322.58,,,,,3,404.31,7,335.41,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,3,,,,18.42,,,,,,,,,1,21.16,,,1,29.66,,,1,14.23,,,,,1,14.23,,,,,,,,,,,,,,,2,61.31,,,,,,,,,1,40.83,,,1,16.28,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,11.54,,,,,,,,,,,,,,,,,,,,,,,2,17.75,,,,,,,,,,,,,,,,,,,,,,,1,21.57,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.75,,,1,54.70,,,,,,,,,1,30.07,,,,,,,2,11.77,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,6.87,2,,,,13.14,,,,,,,,,,,,,,,1,10.50,,,,,,,1,17.56,,,,,,,,,1,10.50,,,,,,,,,,,,,1,55.01,,,,,,,1,6.87,,,1,12.24,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,2,,,,21.93,,,1,49.29,,,2,11.22,,,,,,,,,2,36.28,1,6.94,,,2,8.50,,,,,,,,,,,,,1,18.24,1,21.40,,,,,,,,,,,,,,,2,8.81,,,1,49.29,,,,,,,,,,,,
,,,,25~29,4,18.12,,,,,2,23.43,2,11.48,2,,,,16.59,,,,,,,4,25.35,,,,,,,,,1,7.34,1,28.24,,,1,24.40,,,1,26.37,,,,,1,7.34,,,,,,,,,,,2,21.67,,,,,,,1,20.02,2,14.67,,,4,14.68,,,,,,,,,,,,
,,,,30~34,4,27.16,,,,,,,1,18.25,3,,,,29.83,1,6.91,,,,,10,30.11,,,,,,,,,,,1,6.91,,,1,12.78,,,2,18.45,,,,,,,,,,,,,,,,,2,10.22,,,,,,,1,6.91,1,6.91,1,14.20,5,21.05,,,,,,,,,,,,
,,,,35~39,15,31.34,,,1,15.62,,,,,2,,,,20.73,2,53.92,,,,,17,29.46,,,,,,,,,1,15.62,3,11.90,2,19.07,1,6.79,,,2,19.38,,,4,15.23,1,14.89,,,,,,,,,1,12.50,4,18.66,,,,,1,34.09,,,1,15.62,1,20.93,5,31.99,,,,,,,,,,,,
,,,,40~44,18,39.32,,,1,24.41,,,1,20.83,2,,,,10.86,,,,,,,17,33.13,1,7.67,,,,,,,,,5,20.62,5,17.03,1,23.25,,,8,29.01,,,2,16.15,1,7.67,,,1,29.66,,,,,3,18.37,6,24.96,1,23.25,,,,,1,20.83,1,7.67,1,24.41,11,27.86,,,1,15.59,,,,,,,,
,,,,45~49,20,47.93,1,32.20,2,21.02,2,20.19,,,1,,,,15.60,1,9.30,,,,,20,47.41,1,9.30,,,,,,,,,7,38.74,5,19.67,4,26.43,,,5,40.50,4,27.26,2,19.06,1,24.49,,,,,,,,,,,4,33.26,1,9.30,2,29.77,1,24.49,,,,,5,30.32,9,35.06,1,9.30,1,57.14,,,,,,,,
,,,,50~54,23,90.60,,,2,30.86,,,2,20.36,1,,,,41.27,3,52.02,,,,,16,81.58,1,52.91,,,,,,,,,6,37.27,15,65.38,2,34.85,,,7,62.01,6,55.50,,,,,,,1,61.50,,,,,1,25.98,9,43.60,,,,,3,64.23,,,,,2,49.39,10,56.26,2,24.67,1,66.62,,,,,,,,
