,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,喉,,,結直腸癌,,,鼻咽,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,386.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,237.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,317.46,,,,,1,,,,396.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,264.55,,,,,,,,,,,,,,
,,,,40~44,1,518.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,757.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,714.29,,,,,,,,,,1,,952.38,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,727.27,,,,,,,,,,,,,,,,,,,,,,,,,,1,769.23,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,704.23,,,,2,,881.06,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,961.54,1,1052.63,,,,,1,,,,943.40,,,,,,,,,,,,,1,1052.63,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,1111.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,,5000.00,,,,1,,3125.00,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,3333.33,,,,,,1,,5000.00,,,,,,,1,,5000.00,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,8333.33,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,食道,,,胰,,,造血系統及網狀內皮系統,,,結直腸癌,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,,,1,392.16,,,,,,,,,,,,,,,,,,,,,,,,1,344.83,,,,,,,,,,,,,,
,,,,40~44,,,,,1,476.19,,,,,,,,,,,,,,,,,,,1,,325.73,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,909.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,943.40,,,1,751.88,,,,,,,,,3,,1538.46,,,,,,,,,,,1,970.87,,,,,,,,,,
,,,,60~64,,,,,,,,,1,1265.82,,,,,,1,,689.66,,,,,,,,,,,,,,1,689.66,,,1,1190.48,,,,,,
,,,,65~69,,,,,,,1,884.96,,,,,,,,2,,1769.91,1,,1190.48,1,,1052.63,,,,,,,,,,1,1052.63,,,,,,,,
,,,,70~74,,,,,,,1,1190.48,,,,,,,,1,,1190.48,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,2272.73,1,,,,2222.22,,,,1,,2222.22,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,3030.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5555.56,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,肝及肝內膽管,,其它淋巴瘤,,肺、支氣管及氣管,,胃,,,,,胰,,,膀胱,,,鼻咽,,,攝護腺,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,238.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,236.97,2,316.46,,,,,,,,,,,,,,,,1,,375.94,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,330.58,,,,,,,,,,,,,,1,,478.47,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,568.18,,,,,,,1,552.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,1010.10,,,,,,,,,,,,,,,,1,,1408.45,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,1010.10,,,,,,,,,,,,,,1,,729.93,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,,925.93,,,,1,,925.93,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,970.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,1197.60,,,,,,,,,,,,,,,,,,,,,,,2,,1369.86,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,2,,2666.67,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,8333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,436.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,349.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,549.45,,,1,621.12,,,1,425.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,699.30,,,,,,,,,1,,,,699.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,746.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,1000.00,,,,,2,833.33,1,714.29,,,,,,1,,1351.35,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,1136.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,1333.33,,,,,,,,1,,1333.33,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,2,4444.44,,,,,,,,,,,,,,1,,3030.30,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,3571.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,其他男性生殖器官,,胃,,食道,,,,,睪丸,,,膀胱,,,鼻咽,,,攝護腺,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,,273.97,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,448.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,328.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,393.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,496.28,,,,,,,,,,,,,,,,,,,,2,,1142.86,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,833.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,1176.47,2,1075.27,,,,,1,,,,990.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,884.96,,,2,1360.54,1,884.96,1,1282.05,,,,,,,,,,,,,,,1,,1282.05,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,1123.60,,,4,1652.89,2,,,,1307.19,,,,1,,1123.60,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,2222.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,5263.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,33333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,食道,,,胰,,,淋巴結,,,結直腸癌,,腎,,腦,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,735.29,,,,,,,,,,
,,,,35~39,,,,,2,743.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,602.41,,,1,884.96,,,,,,,,,,,,,,,,,,,,,,,,1,602.41,,,1,602.41,,,,,,,,
,,,,55~59,,,,,,,1,970.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,1052.63,,,,,,,,,,,,,1,,1176.47,,,,1,,1562.50,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,,1408.45,,,,,,,,,,1,1351.35,,,,,,,,,,,,,,
,,,,70~74,,,1,1298.70,,,,,1,1298.70,,,,,,,,,,,,,,,,,,,,,,,,,,1,1123.60,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,1886.79,1,,3225.81,,,,1,,2083.33,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,5263.16,1,,4000.00,,,,,,,1,5263.16,,,,,,,,,,,,,,
,,,,85+,1,8333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,10~14,,,,,1,334.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,418.41,,,,
,,,,30~34,,,,,,,,,1,269.54,,,,,,,,,,,,,,,,,,1,454.55,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,244.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,401.61,,,,,,,1,337.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,413.22,,,,,,,1,507.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,512.82,,,,,,,1,735.29,,,,,,,,,,,,1,,735.29,,,,,,,,,,,,1,735.29,1,735.29,,,,
,,,,55~59,1,1408.45,1,1000.00,,,,,,,,,,,,,,,,,,1,,840.34,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,1030.93,2,1242.24,1,,,,1030.93,,,,,,,3,,1056.34,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,1492.54,,,,,,,,,,,,,,,,,,,,,,1,1351.35,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,1,,1612.90,,,,,,1,1298.70,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,3333.33,,,,,,,,,1,,2000.00,1,,1818.18,1,,3333.33,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,9090.91,1,,14285.71,1,,9090.91,,,,,,,,,,1,9090.91,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,,,,食道,,,膀胱,,,鼻咽,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,510.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,2,,913.24,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,253.81,,,,,,,,,,,,,,,,,,,,3,,561.80,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,502.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,600.60,,,1,609.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,985.22,2,1290.32,,,,,,,1,,,,877.19,1,,877.19,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,1123.60,,,,,,,,,,1,,1041.67,1,,826.45,1,,1250.00,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,833.33,1,833.33,,,1,1587.30,,,,,,,,1,,1149.43,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,1298.70,,,,,,,,,1,,,,1204.82,,,,1,,1754.39,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,1923.08,,,,,,,1,,1923.08,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,3448.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,骨、關節及關節軟骨,,喉,,結直腸癌,,膀胱,,鼻咽,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,283.29,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,431.03,1,,,,416.67,,,,1,,431.03,,,,,,,,,1,416.67,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,668.90,,,,,,,,,,,,,,,,,,,,,,,,1,334.45,,,1,462.96,,,,
,,,,45~49,2,359.71,,,,,1,386.10,1,386.10,,,,,,,,,,,,,,,1,,322.58,,,,,,,,,,,1,406.50,,,,
,,,,50~54,2,602.41,,,,,,,,,,,,,,,,,,,,1,,641.03,,,,,,,,1,641.03,,,,,2,571.43,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,1,,793.65,,,,,,,,,,,,,,2,980.39,,,,
,,,,60~64,,,,,1,840.34,,,1,840.34,,,,,,1,,1098.90,1,,961.54,,,,,,,,,,,,,,,1,961.54,,,,,,
,,,,65~69,,,,,,,,,1,1250.00,,,,,,,,,,,,,,,2,,1123.60,,,,,,,,,,,1,854.70,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,2,,2941.18,,,,1,1449.28,,,,,,,,,,,1,1176.47,,
,,,,75~79,1,2040.82,1,1724.14,,,,,,,,,,,,,,,,,,1,,2040.82,,,,1,1724.14,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,6666.67,,,,,,,,,,,,1,,5000.00,1,,2941.18,,,,,,,,,,,,,2,3225.81,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,6250.00,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,,胸腺、心臟與中隔,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,10~14,,,,,1,591.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,315.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,,460.83,,,,,,1,460.83,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,458.72,1,,,,427.35,,,,,,,2,,442.48,,,,,,,,,,,,2,854.70,,,,,,
,,,,40~44,1,252.53,,,,,,,1,252.53,,,,,,,,,1,,369.00,,,,1,,369.00,,,,,,,,,1,252.53,1,476.19,,,,
,,,,45~49,,,1,436.68,,,,,3,607.29,,,,,,,,,2,,396.04,,,,,,,,,1,436.68,,,,,1,377.36,,,,,,
,,,,50~54,1,520.83,,,,,,,,,,,,,,,,,,,,1,,552.49,,,,1,552.49,1,613.50,,,,,1,520.83,,,,,,
,,,,55~59,,,,,,,,,1,735.29,,,,,,1,,735.29,,,,1,,1041.67,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,943.40,,,,,,,1,943.40,,,,,,,,,,,,,,,,,,,,1,1098.90,,,,,1,943.40,,,1,840.34,,
,,,,65~69,,,,,,,,,1,1785.71,,,,,,2,,1129.94,,,,,,,,,,,,,,,,1,1234.57,,,,,,,1,1234.57
,,,,70~74,1,1923.08,,,,,,,,,,,,,,1,,1666.67,,,,1,,1666.67,1,,1923.08,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,1886.79,,,1,1886.79,,,,,,1,,1851.85,4,,2597.40,,,,,,,,,,,1,1724.14,,,,,,,,,,
,,,,80~84,,,,,,,,,1,5882.35,,,,,,,,,1,,3125.00,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,喉,,結直腸癌,,腦,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,35~39,2,434.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,446.43,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,406.50,,,,,,,,,,,,,,,,,,,,,,,,1,487.80,1,268.10,,,,,,
,,,,45~49,2,319.49,,,,,,,2,397.61,2,,,,724.64,1,,362.32,,,,1,,373.13,,,,,,1,373.13,,,,,,,,,,,,
,,,,50~54,1,366.30,,,,,,,1,549.45,,,,,,1,,549.45,1,,454.55,,,,1,,549.45,,,,,,,,,,,,,1,561.80,,
,,,,55~59,2,865.80,,,,,,,2,784.31,1,,,,657.89,1,,781.25,1,,970.87,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,961.54,1,,1111.11,,,,,,,,,,,,,,,,,,,,1,1234.57,,,,
,,,,65~69,,,,,,,,,3,1694.92,,,,,,1,,934.58,,,,,,,4,,2259.89,1,1428.57,,,,,1,934.58,,,,,,,,
,,,,70~74,,,,,1,1851.85,,,1,1851.85,1,,,,1851.85,1,,1754.39,,,,2,,1724.14,1,,1111.11,,,,,1,1851.85,1,1851.85,,,,,2,1769.91,,
,,,,75~79,1,1754.39,1,1960.78,,,1,1960.78,,,1,,,,1960.78,1,,2380.95,,,,,,,,,,,,2,2040.82,,,,,,,,,1,1960.78,,
,,,,80~84,,,,,,,1,3448.28,1,2439.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
