,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,,,,,1,67.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,152.21,,,,,,,,,,,,,,,,,,,,2,172.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,143.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,1,145.99,,,,,,,,,,,,,1,188.68,1,145.99,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,368.32,2,264.90,,,,,,,,,,,,,,,,,,,,1,132.45,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,4,554.02,,,,,,1,169.78,1,169.78,,,1,138.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,213.22,,,,,,,,,,,,,,,,,,2,188.50,,,,,,,1,213.22,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,229.89,,,,,,,,,,1,229.89,,,1,229.89,,,,,,,,,,,1,288.18,,,,,,,,,,,,,,,,
,,,,70~74,,,1,534.76,,,,,,,1,,,,534.76,,,,,1,398.41,,,,,,,,,,,1,534.76,,,,,1,398.41,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,465.12,,,,,,,,,1,465.12,,,,,1,775.19,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他分界不明的部位,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,60.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,131.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,56.56,,,,,,,,,,,,,,,,,,,,1,56.56,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.89,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,186.22,,,1,186.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,1,178.57,1,136.43,1,136.43,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,157.36,,,,,1,175.75,,,,,,,,1,175.75,,,,,,,,,1,142.45,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,176.06,,,,,,,,,,,,1,176.06,,,,,,,,,1,176.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,253.81,1,253.81,,,,,,2,256.74,,,2,507.61,,,1,253.81,,,,,,,,,1,259.74,,,,,,,,,,,,,,,,,,
,,,,70~74,1,375.94,,,,,,,,,1,,,,526.32,1,526.32,,,2,438.60,,,,,,,1,526.32,1,375.94,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,1,606.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,1639.34,,,,,,,,,,,,,,1,1639.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,134.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.26,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,56.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,60.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,118.91,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,154.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,103.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,160.51,,,,,1,205.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,135.14,,,,,1,135.14,,,,,,,,,,,,,,,,,,,,,,1,135.14,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,139.28,,,1,139.28,2,278.55,,,1,,,,139.28,,,,,,,,,1,139.28,,,,,,,1,139.28,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,191.20,,,,,,,,,,,,,,,,1,156.74,1,191.20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,261.10,,,,,1,247.52,,,2,,,,522.19,,,,,1,247.52,1,247.52,,,,,,,,,2,254.13,1,247.52,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,711.74,,,2,921.66,,,1,,,,460.83,2,711.74,,,,,,,,,,,,,1,355.87,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,602.41,,,,,,,2,1204.82,,,,,,,,1,602.41,,,1,719.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,1052.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,結直腸癌,,腎盂及其他泌尿系統,,腦,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.72,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,51.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,71.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,78.09,,,,,,,,,,,,,,1,112.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,71.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.74,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,95.69,,,,,1,170.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,272.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,182.15,,,,,,,,,,1,137.17,,,,,,,,,,,1,137.17,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,556.59,,,,,,,,,,,,,,2,267.38,,,,,2,155.40,,,2,371.06,1,133.69,1,133.69,1,185.53,1,133.69,,,,,,,,,,,,,,,,,,
,,,,60~64,1,187.27,,,,,,,,,,,,,,2,172.41,1,187.27,1,159.74,1,159.74,,,1,187.27,,,,,,,,,1,187.27,,,,,,,,,,,,,,,,
,,,,65~69,1,248.14,,,1,248.14,1,248.14,,,,,,,,,,,,4,484.85,1,248.14,1,248.14,,,,,,,,,,,,,1,236.97,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,2,664.45,,,3,1339.29,2,380.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,684.93,,,,,,,,,,,,,,1,621.12,,,,,,,,,1,621.12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,1176.47,,,,,,,,,,,,,,,,1,1041.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4000.00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,20~24,,,,,,,1,72.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90.99,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,57.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,93.50,,,1,70.47,,,,,,,,,,,,,,,,1,70.47,,,,,1,70.47,,,,,,,,,,,,,,,1,70.47,,,,,,,,
,,,,40~44,4,232.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,172.56,,,,,,,1,145.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,210.97,,,,,,,,
,,,,50~54,,,,,,,,,,,2,,,,159.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,141.24,,,,,,,,
,,,,55~59,1,193.42,,,,,,,,,2,,,,160.13,1,136.61,,,,,,,,,,,,,,,,,,,,,,,2,160.13,,,,,,,,,,,,
,,,,60~64,1,175.44,,,,,,,,,,,,,,,,,,1,158.48,,,1,158.48,,,,,,,,,1,158.48,,,,,,,,,,,,,1,175.44,,,,
,,,,65~69,2,506.33,,,,,,,,,2,,,,441.50,,,,,,,,,1,253.16,1,220.75,,,1,220.75,2,506.33,2,506.33,,,1,253.16,,,1,220.75,,,,,,,,,,
,,,,70~74,,,1,309.60,1,309.60,,,,,,,,,,,,,,1,389.11,2,619.20,,,,,,,1,309.60,,,1,309.60,,,,,,,,,,,1,309.60,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,609.76,,,,,1,609.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,943.40,,,1,1162.79,,,,,1,943.40,,,,,,,1,943.40,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,2631.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,眼及淚腺,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,92.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,112.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,135.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,267.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80.39,,,,,,,,,,,,,,
,,,,50~54,2,286.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,277.01,1,138.50,,,,,,1,189.75,1,138.50,,,2,277.01,1,138.50,,,1,189.75,,,,,,,,,2,160.13,,,,,,,,,,,,,,
,,,,60~64,4,326.80,,,,,1,154.56,,,,,,,,2,163.40,,,,,2,309.12,,,1,154.56,,,,,2,309.12,,,1,154.56,,,,,,,,,,,,,,,,
,,,,65~69,2,480.77,,,,,3,328.59,,,,,,,,6,657.17,,,1,240.38,,,,,,,,,,,1,240.38,1,240.38,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,313.48,,,2,704.23,,,,,,,,2,331.67,,,,,1,352.11,,,,,,,,,2,331.67,,,,,,,2,626.96,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,540.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,1204.82,,,,,,,,,,,,,,,,,,,,,,,,1,1204.82,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他神經系統,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.82,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.04,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,97.75,,,,,,,,,,1,97.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,110.25,,,,,,,,1,55.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,62.89,,,,,1,62.89,,,,,,1,62.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,154.44,1,,,,77.22,,,,,1,156.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,114.94,,,,,,,1,114.94,,,,,,,,,,,,,,,,,,,,,,1,193.80,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,1,152.21,,,1,152.21,,,,,,,,,1,152.21,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,373.83,,,,,,,1,186.92,,,,,,2,160.77,1,186.92,,,,,,,,,,,,,,,,,1,141.04,,,,,,,,,,,,,,,,
,,,,60~64,1,148.37,,,1,179.86,1,148.37,2,162.60,,,,,,,,1,148.37,1,148.37,,,1,179.86,1,148.37,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,376.65,,,,,,,,5,511.25,2,204.50,,,1,223.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,325.73,,,1,325.73,,,,,,,,,,1,300.30,,,1,325.73,,,1,300.30,,,,,1,300.30,,,1,300.30,1,300.30,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,3,2112.68,,,,,,,,,,1,704.23,,,,,,,,,1,515.46,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,952.38,,,,,1,1219.51,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.35,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.60,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.99,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,106.61,,,,,,,,,,1,106.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,57.74,,,,,,,,,,,,,,,,,,,,,,1,106.95,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,59.35,,,,,,,,,,,,1,59.35,,,,,,,,,,,,,,,,,,,,,1,59.35,,,,,,,,,,,,
,,,,40~44,2,148.26,,,,,,,1,74.13,,,,,,,,,,,,,,,,1,74.13,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,2,371.75,1,,,,101.94,1,101.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,273.72,,,,,,,2,182.48,,,,,,,,1,161.55,,,,,,,,,1,161.55,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,183.15,,,,,,,,1,183.15,,,,,,,,,,,,,,,,,,,,,1,139.66,,,1,139.66,1,183.15,,,,,,
,,,,60~64,,,1,184.50,,,,,2,291.55,,,,,,,,5,407.17,,,,,1,184.50,,,,,2,162.87,,,,,,,1,184.50,,,1,145.77,,,1,184.50,,,,,,
,,,,65~69,1,212.31,,,,,1,212.31,,,,,,,,,,5,479.85,,,,,,,,,,,,,,,1,175.13,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,584.80,,,,,,,,2,305.34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,292.40,,,,,,
,,,,75~79,,,,,,,,,3,1477.83,1,,,,492.61,,,2,985.22,,,1,606.06,,,,,,,,,,,,,,,,,,,,,,,1,492.61,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,1351.35,,,1,990.10,1,1351.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.83,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.16,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,111.11,,,1,60.24,,,,,,,,,,,1,111.11,,,,,,,,,,,,,,,,,,,,,,
