,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,1,7.52,,,,,,,,,,1,7.52,,,,,,,,1,7.52,,,,,,,,,,,,,,,,,,,,,,,,,1,7.52,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.66,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.76,,,,,,,,,,,,,,,,,,,,,1,6.76,,,1,6.76,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,7.05,,,,,,,,,,,,,,,,,,,1,7.05,,,,,,,1,7.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,4,27.66,,,,,,,,1,6.92,,,,,,,,,,,,,,,,,,,1,6.92,,,,,,,1,6.92,,,3,20.75,,,,,,,,,,,,,,,,
,,,,35~39,1,7.25,1,7.25,,,,,,,1,,,,7.25,,,4,29.00,,,,,,1,7.25,1,7.25,,,1,7.25,,,,,1,7.25,,,,,,,,,1,7.25,,,,,,,,,,,2,14.50,1,7.25,,,,,,,,,,,,,,
,,,,40~44,3,25.52,,,1,8.51,,,2,17.01,1,,,,8.51,,,1,8.51,,,,,,2,17.01,,,,,1,8.51,1,8.51,,,,,,,,,,,,,1,8.51,1,8.51,,,,,,,1,8.51,2,17.01,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,5,59.48,,,2,,23.79,,,2,23.79,,,1,11.90,,,,,1,11.90,,,,,,,,,2,23.79,,,,,,,,,1,11.90,,,1,11.90,,,,,,,,,,,,,,
,,,,50~54,3,60.88,,,,,,,,,,,,,,,,5,101.46,,,1,,20.29,1,20.29,,,,,1,20.29,1,20.29,,,,,,,,,,,,,,,,,1,20.29,,,,,,,2,40.58,,,1,20.29,,,,,,,,,,,,
,,,,55~59,3,71.70,1,23.90,,,,,,,,,,,,,,5,119.50,,,3,,71.70,5,119.50,1,23.90,1,23.90,4,95.60,,,,,,,,,,,1,23.90,1,23.90,1,23.90,,,,,,,,,,,1,23.90,,,,,,,,,,,,,,,,
,,,,60~64,,,1,27.11,,,,,,,1,,,,27.11,,,8,216.92,,,4,,108.46,4,108.46,1,27.11,,,4,108.46,1,27.11,,,,,,,1,27.11,,,,,2,54.23,,,1,27.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,29.45,1,14.73,,,,,1,14.73,2,,,,29.45,,,7,103.08,,,2,,29.45,8,117.80,1,14.73,,,10,147.25,3,44.18,3,44.18,,,,,,,,,2,29.45,8,117.80,,,,,,,2,29.45,3,44.18,2,29.45,,,,,4,58.90,,,,,,,,,,
,,,,70~74,1,19.65,2,39.30,,,,,,,3,,,,58.95,1,19.65,10,196.50,,,3,,58.95,22,432.30,,,,,4,78.60,1,19.65,1,19.65,,,1,19.65,,,1,19.65,,,2,39.30,,,3,58.95,,,1,19.65,2,39.30,,,,,,,4,78.60,,,,,,,,,,
,,,,75~79,,,1,42.07,,,,,1,42.07,,,,,,,,2,84.14,,,2,,84.14,10,420.70,2,84.14,,,2,84.14,,,,,,,,,,,,,,,2,84.14,1,42.07,1,42.07,,,,,1,42.07,,,,,1,42.07,1,42.07,,,,,,,,,,
,,,,80~84,,,2,207.04,,,,,,,,,,,,,,2,207.04,,,2,,207.04,3,310.56,1,103.52,,,2,207.04,1,103.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,310.56,,,,,,,,,,
,,,,85+,,,2,500.00,,,,,,,,,,,,,,1,250.00,,,,,,1,250.00,,,,,2,500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,250.00,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.80,,,1,7.80,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,7.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,6.76,,,,,1,6.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,7.44,,,,,,,,,,,,1,7.44,,,,,,,1,7.44,,,,,,,,,1,7.44,,,,,1,7.44,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,7.14,,,,,,,,,1,,,,7.14,,,,,,,,,,,,2,14.29,,,,,,,,,,,,,,,,,,,1,7.14,,,,,,,,,1,7.14,,,,,,,,,,,,,,,,,,
,,,,30~34,1,6.99,,,,,,,1,6.99,1,,,,6.99,,,2,13.98,,,,,,1,6.99,,,,,2,13.98,,,1,6.99,,,,,,,,,,,1,6.99,,,,,,,1,6.99,,,1,6.99,,,,,,,,,,,,,,,,
,,,,35~39,3,21.10,,,1,7.03,,,,,1,,,,7.03,,,2,14.07,,,,,,,,1,7.03,,,1,7.03,,,,,,,,,,,,,,,,,1,7.03,,,,,,,1,7.03,4,28.13,,,,,,,,,,,,,,,,
,,,,40~44,3,24.58,,,2,16.38,,,,,2,,,,16.38,,,2,16.38,,,1,,8.19,1,8.19,,,,,2,16.38,,,,,,,,,,,,,,,1,8.19,,,,,,,,,,,,,,,1,8.19,,,,,,,,,,,,
,,,,45~49,2,21.81,,,,,,,,,,,,,,,,3,32.71,1,10.90,4,,43.61,,,,,1,10.90,,,,,1,10.90,,,,,,,,,,,,,,,,,1,10.90,,,,,4,43.61,,,,,,,,,,,,,,,,
,,,,50~54,1,19.18,1,19.18,,,,,1,19.18,1,,,,19.18,,,4,76.72,1,19.18,2,,38.36,2,38.36,,,,,1,19.18,,,1,19.18,,,,,,,2,38.36,,,2,38.36,,,1,19.18,,,,,,,2,38.36,,,,,,,,,,,,,,,,
,,,,55~59,2,45.81,,,,,,,1,22.90,,,,,,,,8,183.23,,,2,,45.81,6,137.43,,,,,,,1,22.90,,,1,22.90,,,,,,,,,1,22.90,1,22.90,,,,,,,,,1,22.90,,,1,22.90,,,,,,,,,,,,
,,,,60~64,2,57.44,,,2,57.44,1,28.72,,,,,,,,1,28.72,8,229.75,,,3,,86.16,9,258.47,,,1,28.72,5,143.60,,,2,57.44,1,28.72,1,28.72,,,,,,,4,114.88,1,28.72,,,1,28.72,,,,,,,1,28.72,,,2,57.44,,,,,,,,,,
,,,,65~69,1,16.23,,,1,16.23,,,,,2,,,,32.46,,,8,129.83,,,3,,48.69,13,210.97,1,16.23,,,7,113.60,2,32.46,3,48.69,,,,,,,,,3,48.69,6,97.37,,,,,2,32.46,,,3,48.69,,,,,1,16.23,11,178.51,,,,,,,,,,
,,,,70~74,2,35.49,,,3,53.24,,,1,17.75,2,,,,35.49,,,10,177.46,,,10,,177.46,16,283.94,,,,,11,195.21,1,17.75,1,17.75,,,,,,,3,53.24,4,70.98,5,88.73,1,17.75,1,17.75,1,17.75,,,1,17.75,,,1,17.75,1,17.75,7,124.22,,,,,,,,,,
,,,,75~79,,,1,39.20,4,156.80,,,,,,,,,,,,5,196.00,,,3,,117.60,9,352.80,,,,,8,313.60,,,,,,,,,,,,,,,6,235.20,,,,,2,78.40,,,4,156.80,,,,,1,39.20,6,235.20,,,,,,,,,,
,,,,80~84,,,,,,,,,2,181.00,1,,,,90.50,,,,,,,,,,6,542.99,,,,,7,633.48,1,90.50,1,90.50,,,,,1,90.50,,,,,3,271.49,,,1,90.50,,,,,2,181.00,,,,,,,5,452.49,,,,,,,,,,
,,,,85+,,,,,,,1,218.34,,,,,,,,,,,,,,1,,218.34,1,218.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,218.34,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.04,,,,,,,,,,,,,,,,,,,,,,,2,16.08,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,6.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.94,,,,,,,1,7.94,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,6.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,7.15,,,,,,1,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,7.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.26,,,1,7.26,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,3,20.92,,,,,1,,6.97,,,,,,,1,6.97,,,,,,,,,,,1,6.97,,,,,,,,,,,,,1,6.97,,,,,,,,,,,,,,,,,,
,,,,35~39,3,20.65,1,6.88,,,2,13.77,,,,,,,,2,13.77,,,,,,,,2,13.77,2,13.77,1,6.88,,,2,13.77,1,6.88,,,,,,,1,6.88,,,,,,,,,,,,,2,13.77,1,6.88,,,,,,,,,,,,,,,,
,,,,40~44,4,31.67,,,,,1,7.92,,,,,,,,2,15.84,,,,,1,,7.92,1,7.92,2,15.84,,,2,15.84,,,2,15.84,,,,,,,1,7.92,,,1,7.92,1,7.92,,,1,7.92,2,15.84,3,23.75,,,1,7.92,,,,,,,,,,,,,,
,,,,45~49,,,1,10.18,2,20.35,,,,,,,,,,7,71.24,,,,,2,,20.35,3,30.53,,,,,,,1,10.18,,,,,2,20.35,,,2,20.35,,,,,,,,,,,1,10.18,2,20.35,,,1,10.18,,,,,,,,,,,,,,
,,,,50~54,1,17.12,,,,,,,,,,,,,,7,119.84,,,,,2,,34.24,2,34.24,2,34.24,1,17.12,2,34.24,1,17.12,,,1,17.12,,,1,17.12,1,17.12,,,,,,,,,1,17.12,1,17.12,1,17.12,,,,,1,17.12,,,,,,,,,,,,
,,,,55~59,2,44.59,,,1,22.30,,,1,22.30,1,,,,22.30,8,178.37,,,,,,,,4,89.19,,,,,2,44.59,,,1,22.30,,,,,1,22.30,2,44.59,1,22.30,,,,,,,1,22.30,1,22.30,3,66.89,,,,,,,,,,,,,,,,,,
,,,,60~64,1,28.41,1,28.41,,,,,,,2,,,,56.82,11,312.50,,,,,,,,6,170.45,,,,,2,56.82,,,,,,,,,,,,,,,,,2,56.82,,,,,1,28.41,1,28.41,1,28.41,,,2,56.82,,,,,,,,,,,,
,,,,65~69,2,38.22,1,19.11,,,,,2,38.22,,,,,,5,95.55,,,,,5,,95.55,15,286.64,,,,,6,114.66,2,38.22,2,38.22,1,19.11,2,38.22,2,38.22,4,76.44,,,2,38.22,2,38.22,2,38.22,,,2,38.22,,,,,1,19.11,6,114.66,,,,,,,,,,,,
,,,,70~74,1,16.24,5,81.22,,,,,2,32.49,,,,,,12,194.93,1,16.24,3,48.73,6,,97.47,17,276.15,,,,,9,146.20,5,81.22,3,48.73,,,3,48.73,,,8,129.95,,,2,32.49,,,,,,,12,194.93,,,,,1,16.24,4,64.98,,,,,,,,,,,,
,,,,75~79,,,1,34.93,,,1,34.93,,,3,,,,104.79,3,104.79,,,1,34.93,1,,34.93,9,314.36,2,69.86,,,4,139.71,2,69.86,1,34.93,,,,,,,2,69.86,,,,,,,,,,,1,34.93,,,,,,,5,174.64,,,,,,,,,,,,
,,,,80~84,1,82.51,2,165.02,,,,,,,,,,,,2,165.02,,,,,3,,247.52,5,412.54,1,82.51,,,1,82.51,,,,,,,,,,,2,165.02,,,2,165.02,,,,,,,,,,,,,,,6,495.05,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,387.60,,,,,2,,387.60,2,387.60,,,,,1,193.80,1,193.80,,,,,,,,,1,193.80,,,,,1,193.80,,,,,1,193.80,,,,,1,193.80,1,193.80,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,1,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.75,,,,,,,,,,,,,,,,,,,1,7.75,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,6.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.87,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,6.94,,,,,,,,1,6.94,,,1,6.94,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.94,,,,,,,,,,,,,,,,
,,,,25~29,1,7.34,,,,,1,7.34,,,,,,,,,,,,,,,,,1,7.34,,,,,,,,,,,,,1,7.34,,,,,,,,,,,,,,,,,,,2,14.67,,,1,7.34,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,6.91,,,4,27.64,,,,,,,,1,6.91,,,,,,,,,,,,,,,,,,,,,1,6.91,,,,,,,1,6.91,1,6.91,,,3,20.73,,,,,,,,,,,,
,,,,35~39,2,13.58,,,,,,,,,,,,,,,,1,6.79,,,,,,,,1,6.79,,,1,6.79,,,,,,,,,,,,,,,,,2,13.58,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,30.68,,,,,,,1,7.67,,,,,,,,3,23.01,1,7.67,,,,,,2,15.34,1,7.67,,,,,,,,,1,7.67,,,,,,,,,2,15.34,,,,,,,,,1,7.67,,,3,23.01,,,,,,,,,,,,
,,,,45~49,4,37.21,,,,,,,,,1,,,,9.30,,,3,27.91,1,9.30,,,,,,,,1,9.30,2,18.61,,,,,,,,,,,,,,,,,,,1,9.30,,,,,,,,,2,18.61,,,1,9.30,,,,,,,,,,
,,,,50~54,6,92.58,,,2,30.86,1,15.43,,,,,,,,,,5,77.15,,,,,,,,2,30.86,5,77.15,,,,,,,,,,,,,,,,,,,1,15.43,,,,,,,,,,,,,2,30.86,1,15.43,,,,,,,,,,
,,,,55~59,2,44.71,1,22.36,3,67.07,,,1,22.36,,,,,,,,9,201.21,,,,,,,,2,44.71,2,44.71,,,1,22.36,1,22.36,,,,,,,,,,,2,44.71,1,22.36,,,,,,,,,,,1,22.36,,,,,,,,,,,,,,
,,,,60~64,2,54.70,,,1,27.35,,,1,27.35,1,,,,27.35,,,5,136.76,,,,,,,,4,109.41,2,54.70,,,2,54.70,,,1,27.35,,,,,,,,,,,7,191.47,,,1,27.35,1,27.35,,,,,3,82.06,,,,,,,1,27.35,,,,,,
,,,,65~69,2,46.19,1,23.09,2,46.19,,,2,46.19,,,,,,1,23.09,14,323.33,1,23.09,,,,,,5,115.47,12,277.14,,,8,184.76,1,23.09,,,1,23.09,,,,,,,,,4,92.38,,,1,23.09,1,23.09,,,,,5,115.47,,,,,2,46.19,7,161.66,,,,,,
,,,,70~74,1,15.56,,,3,46.68,,,2,31.12,2,,,,31.12,,,12,186.71,,,1,,15.56,,,8,124.47,26,404.54,1,15.56,8,124.47,1,15.56,3,46.68,,,,,,,2,31.12,5,77.80,9,140.03,2,31.12,3,46.68,1,15.56,,,,,7,108.92,,,,,,,10,155.59,,,,,,
,,,,75~79,,,1,30.52,4,122.06,,,,,,,,,,,,7,213.61,,,,,,,,1,30.52,14,427.22,,,7,213.61,2,61.03,5,152.58,,,1,30.52,2,61.03,,,1,30.52,7,213.61,1,30.52,3,91.55,,,,,,,2,61.03,,,2,61.03,,,10,305.16,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,74.18,,,3,222.55,,,,,,1,74.18,1,74.18,8,593.47,,,3,222.55,,,1,74.18,,,,,,,,,,,1,74.18,,,,,1,74.18,,,1,74.18,4,296.74,,,,,,,5,370.92,,,,,,
,,,,85+,,,,,,,,,1,173.61,1,,,,173.61,,,1,173.61,1,173.61,,,,,,,,3,520.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,173.61,2,347.22,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他神經系統,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,8.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.23,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,2,13.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.20,,,,,,,,,,,,,,,,,,,,,,,,,1,7.20,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,6.90,,,,,,,,1,6.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,7.18,,,1,7.18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,13.66,,,1,6.83,,,,,,,,,,,,3,20.49,,,,,,,,1,6.83,1,6.83,,,,,,,,,,,,,,,,,,,1,6.83,,,1,6.83,,,1,6.83,,,,,,,,,,,,,,,,,,
,,,,35~39,3,20.14,,,,,,,,,,,,,,,,1,6.71,,,,,,1,6.71,,,1,6.71,,,1,6.71,,,,,,,,,,,,,2,13.43,1,6.71,,,,,2,13.43,2,13.43,,,,,,,,,,,,,,,,,,
,,,,40~44,3,22.59,,,,,,,,,1,,,,7.53,,,4,30.12,2,15.06,1,,7.53,,,2,15.06,,,3,22.59,1,7.53,,,1,7.53,1,7.53,,,,,,,,,,,,,2,15.06,1,7.53,,,1,7.53,,,,,,,,,,,,,,,,
,,,,45~49,7,61.74,,,1,8.82,,,,,,,,,,,,6,52.92,,,,,,,,4,35.28,,,,,2,17.64,1,8.82,,,,,1,8.82,,,,,1,8.82,,,,,,,1,8.82,2,17.64,,,,,,,,,,,,,,,,,,
,,,,50~54,4,53.51,,,2,26.76,,,,,,,,,,,,7,93.65,,,,,,,,1,13.38,3,40.13,,,1,13.38,,,1,13.38,,,,,,,1,13.38,9,120.40,,,,,,,1,13.38,3,40.13,,,,,,,,,,,,,,,,,,
