,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,148.86,,,,,1,152.44,,,,,,,,4,152.85,,,,,,,,,,,,,1,105.82,1,152.44,,,,,1,98.43,,,,,,,,,,,2,275.48,1,98.43,,,,,,,,,,,,
,,,,50~54,1,90.58,,,,,,,,,,,,,,1,113.12,1,90.58,,,1,148.15,,,1,90.58,1,206.19,,,,,,,,,1,158.73,,,1,90.58,1,148.15,,,,,1,90.58,,,,,,,,,,,,,,
,,,,55~59,2,155.52,,,,,,,,,,,,,,12,294.91,,,,,,,1,134.41,2,268.82,1,134.41,3,157.81,1,111.61,,,1,184.50,2,139.08,,,,,,,1,111.61,,,1,86.43,,,1,136.99,,,,,,,,,,
,,,,60~64,4,293.47,,,1,140.65,1,118.62,,,,,,,,4,207.36,,,,,,,2,128.70,6,185.87,1,92.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,112.61,5,246.55,,,1,255.75,1,255.75,,,5,288.35,,,2,156.37,,,,,2,185.87,1,112.61,,,,,2,127.15,,,1,219.78,1,112.61,,,1,173.61,,,,,,,,,,
,,,,70~74,1,401.61,1,277.01,1,187.62,,,,,2,,,,291.12,6,450.45,,,,,,,,,5,497.51,,,3,396.83,1,187.62,2,235.02,1,228.31,1,228.31,,,,,,,,,1,401.61,,,,,1,228.31,2,235.02,,,,,,,,
,,,,75~79,,,,,,,,,1,367.65,,,,,,4,628.93,,,,,,,1,598.80,6,738.01,,,,,1,440.53,2,636.94,,,,,,,,,,,,,,,,,,,,,1,310.56,,,,,,,,
,,,,80~84,,,,,1,909.09,,,,,1,,,,833.33,1,515.46,,,,,,,,,,,,,3,874.64,,,,,,,,,,,,,,,,,,,,,,,,,1,909.09,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1020.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1886.79,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,90.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,133.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,47.64,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,156.62,,,,,,,,,,,,,,1,62.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,84.25,,,,,,,,,,,,,,4,95.28,,,,,,,,,,,,,1,84.25,,,,,,,,,,,,,,,,,2,76.45,,,,,,,,,,,,,,,,
,,,,40~44,4,125.39,,,,,,,,,,,,,,2,104.06,,,,,,,,,,,1,147.49,,,,,,,,,,,,,1,81.17,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,198.91,1,93.46,,,,,,,,,,,,2,135.14,,,,,1,97.75,,,,,2,114.88,,,,,1,149.03,,,,,,,,,,,,,3,143.33,,,,,,,,,,,,,,,,
,,,,50~54,8,222.97,1,151.29,,,1,206.19,,,,,,,,7,286.65,,,2,153.02,2,123.46,,,1,121.65,,,,,1,206.19,1,121.65,,,1,94.70,,,,,,,2,163.27,3,229.53,,,,,,,,,,,,,,,,
,,,,55~59,6,145.84,,,1,109.29,,,,,,,,,,11,267.38,1,85.25,2,104.49,3,112.23,1,85.25,4,162.73,5,239.46,1,85.25,,,,,,,1,131.75,,,,,,,,,,,,,1,109.29,,,,,,,,,,,,
,,,,60~64,2,138.79,1,198.02,,,,,,,2,,,,103.90,2,184.84,,,2,126.02,3,146.34,1,92.42,2,119.05,1,92.42,,,,,1,142.45,,,,,,,,,,,3,230.77,1,118.62,,,1,142.45,,,,,,,,,,,,
,,,,65~69,3,184.39,,,,,,,,,,,,,,8,336.84,,,3,229.01,9,290.23,2,165.56,6,193.49,1,207.47,,,,,1,238.66,,,1,207.47,1,112.36,,,1,171.23,1,238.66,,,1,171.23,1,137.74,,,,,,,,,,,,
,,,,70~74,4,309.84,,,,,,,,,1,,,,384.62,9,444.88,,,3,219.30,6,296.59,1,215.98,2,335.01,1,253.16,1,296.74,1,296.74,1,215.98,1,296.74,,,,,,,1,176.06,1,215.98,1,215.98,,,4,357.78,,,,,,,,,,,,
,,,,75~79,,,,,,,1,628.93,1,299.40,,,,,,5,595.24,,,1,543.48,4,390.63,,,2,724.64,1,543.48,1,434.78,,,3,689.66,1,434.78,,,,,,,,,,,,,,,4,534.76,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,1036.27,,,2,743.49,4,1063.83,1,518.13,1,1041.67,,,,,,,,,,,,,,,,,,,2,1162.79,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1492.54,1,1492.54,,,,,,,,,,,,,1,1492.54,,,,,,,,,,,,,,,1,1492.54,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,75.47,,,,,,,,,,,,,,,,,,,,1,83.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,108.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77.88,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,50.40,,,,,1,128.04,,,,,,,,2,72.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,57.94,,,,,,,,,,,,,,2,67.50,,,1,108.70,,,1,57.94,,,,,,,,,,,,,,,,,,,,,1,57.94,,,,,,,,,,,,,,,,,,
,,,,40~44,2,147.28,,,,,,,,,,,,,,3,91.97,2,105.04,,,,,,,,,,,,,,,,,2,147.28,,,,,,,1,80.39,1,73.64,,,,,,,,,,,,,,,,,,
,,,,45~49,7,184.07,,,2,166.67,1,119.19,,,,,,,,2,187.97,,,1,83.33,,,,,2,88.34,,,,,,,1,83.33,1,93.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,133.16,1,210.08,,,,,,,1,,,,97.47,7,231.48,3,234.56,2,133.16,,,,,,,,,,,,,,,,,,,,,,,,,1,97.47,,,,,,,,,,,,,,,,,,
,,,,55~59,2,136.52,,,2,106.78,,,,,1,,,,87.18,10,321.13,,,2,121.58,1,137.74,1,87.18,1,137.74,,,,,1,199.20,,,1,199.20,,,,,,,1,110.38,,,,,,,,,,,,,,,,,,,,
,,,,60~64,5,151.75,1,90.01,3,164.56,,,,,1,,,,159.49,2,115.07,1,140.45,7,235.45,,,,,,,2,102.25,,,,,,,2,149.37,3,164.56,,,1,191.20,1,118.34,1,118.34,,,1,90.01,,,,,,,,,,,,,,
,,,,65~69,,,,,2,148.59,,,1,168.92,3,,,,140.78,9,339.24,3,229.53,9,285.62,1,108.93,,,4,282.49,1,168.92,,,,,2,174.98,3,229.53,,,,,,,1,108.93,1,108.93,1,108.93,1,233.64,4,164.20,,,,,,,,,,,,
,,,,70~74,4,380.95,,,2,259.40,,,,,4,,,,211.53,3,313.48,3,228.31,8,513.81,1,160.51,2,225.48,,,,,,,,,2,190.48,4,273.22,,,,,,,,,,,,,,,4,315.46,,,,,,,,,,,,
,,,,75~79,1,373.13,,,,,1,546.45,,,1,,,,540.54,7,965.52,2,399.20,5,503.52,,,3,471.70,,,,,,,,,1,540.54,1,373.13,,,1,429.18,,,,,,,,,1,540.54,3,387.10,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,862.07,2,796.81,1,662.25,3,1363.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1109.06,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1851.85,,,,,,,1,1851.85,1,3333.33,,,,,,,,,,,,,,,,,1,1851.85,,,,,,,4,2666.67,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,1,112.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,67.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.61,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,57.31,,,,,,,1,51.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,101.06,,,,,,,,,,,,,,,,,,
,,,,35~39,1,67.52,,,,,,,,,,,,,,1,58.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.52,,,,,,,,,,,,,,,,,,
,,,,40~44,3,89.82,1,73.05,2,114.74,,,2,146.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,128.07,,,2,135.78,,,4,185.10,,,,,,,,,,2,175.28,1,87.64,,,1,168.35,,,,,,,1,145.35,,,1,83.61,,,,,,,1,113.77,,,,,,,,,,,,,,,,,,
,,,,50~54,7,232.33,,,,,,,5,171.06,,,,,,,,,,3,200.53,3,186.34,,,1,204.50,1,121.36,,,,,,,1,99.30,,,,,,,1,165.84,,,,,,,,,,,,,,,,,,,,
,,,,55~59,6,186.92,1,109.89,,,,,5,217.39,,,,,,,,1,89.69,,,3,128.31,,,3,185.87,2,107.70,1,89.69,,,1,207.90,1,89.69,,,,,,,1,109.89,,,1,89.69,,,,,,,,,,,,,,,,
,,,,60~64,1,92.25,2,376.65,,,1,119.90,12,316.37,1,,,,144.09,,,1,153.85,2,104.28,7,222.72,1,144.09,1,119.90,2,134.77,,,,,,,,,,,,,,,,,1,144.09,1,153.85,,,,,,,,,,,,,,,,
,,,,65~69,3,161.20,1,232.02,,,1,197.24,10,356.25,,,,,,,,1,197.24,1,137.93,9,277.95,1,105.71,3,179.53,3,130.43,,,1,137.93,,,1,137.93,,,1,105.71,,,,,,,2,176.06,,,,,,,,,,,,,,,,
,,,,70~74,3,320.86,1,201.21,1,270.27,,,6,316.12,,,,,,1,228.31,1,270.27,,,7,438.32,,,3,320.86,2,402.41,,,,,1,151.06,,,,,1,332.23,,,1,201.21,,,4,306.51,,,,,,,,,,,,,,,,
,,,,75~79,1,343.64,2,381.68,1,343.64,2,381.68,2,493.83,,,,,,,,1,581.40,,,1,271.00,,,,,,,1,581.40,,,,,,,,,,,,,1,271.00,,,1,515.46,,,,,,,,,,,,,,,,
,,,,80~84,,,1,970.87,,,,,2,1290.32,,,,,,1,645.16,,,2,851.06,2,1129.94,,,2,778.21,1,675.68,1,645.16,,,,,3,1195.22,,,,,,,,,,,2,1129.94,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,840.34,2,2597.40,,,,,,,,,,,,1,2564.10,,,1,1851.85,,,,,,,,,,,,,,,,,,,,,1,1639.34,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.74,,,,,,,,,,,,,,,,,,
,,,,30~34,3,110.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,81.17,,,,,,,,,,,,,,,,1,56.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.84,,,,,,,,,,,,,,
,,,,40~44,6,151.52,,,,,,,,,,,,,,1,79.18,2,107.87,,,,,2,99.35,,,,,,,,,,,,,,,,,,,1,79.18,,,1,90.58,1,133.33,,,,,,,,,,,,,,
,,,,45~49,5,270.56,,,,,,,,,,,,,,,,2,125.71,,,,,,,,,,,1,145.35,1,81.10,,,,,,,,,,,,,,,,,1,110.74,,,,,,,,,,,,,,
,,,,50~54,6,287.77,1,103.41,,,,,,,,,,,,1,161.29,8,275.86,1,207.90,2,322.58,1,103.41,,,,,1,120.19,,,,,,,,,2,126.02,,,,,1,161.29,1,207.90,,,,,,,,,,,,,,,,
,,,,55~59,8,207.95,,,,,,,,,,,,,,,,7,441.08,,,1,90.83,,,,,3,189.39,1,143.68,,,,,1,207.04,1,143.68,2,145.77,,,1,90.83,,,,,1,112.23,1,147.93,,,,,,,,,,,,
,,,,60~64,9,276.24,,,2,132.89,,,,,,,,,,2,294.99,10,264.27,2,185.36,,,7,258.78,,,2,185.36,2,132.89,2,147.93,,,,,1,147.49,3,123.41,,,,,,,1,190.11,2,104.93,,,,,,,,,,,,,,
,,,,65~69,1,135.14,,,,,,,,,1,,,,155.28,2,172.12,6,179.75,1,155.28,1,155.28,12,425.53,,,,,,,1,135.14,,,1,222.22,,,4,168.78,1,101.42,,,,,,,,,,,2,122.70,5,192.46,,,,,,,,
,,,,70~74,5,339.21,,,3,246.51,,,1,216.45,1,,,,192.68,2,197.63,12,507.61,,,1,216.45,9,380.71,1,143.27,4,251.89,1,269.54,1,269.54,,,,,2,172.41,4,210.30,2,286.53,,,,,,,,,,,,,1,192.68,,,,,,,,
,,,,75~79,1,344.83,,,1,263.16,2,332.78,,,,,,,,2,501.25,4,782.78,,,5,536.48,10,900.90,1,452.49,3,447.76,1,452.49,,,,,,,,,2,358.42,,,,,,,1,381.68,,,,,,,1,344.83,,,,,,,,
,,,,80~84,,,,,,,,,1,1250.00,,,,,,,,2,1162.79,2,1242.24,1,581.40,6,1466.99,,,,,2,664.45,,,,,,,,,3,634.25,,,,,,,,,,,,,1,621.12,2,714.29,,,,,,,,
,,,,85+,,,,,1,769.23,,,,,,,,,,1,1449.28,,,,,1,1851.85,3,1578.95,,,,,,,,,,,,,,,1,769.23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.33,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,68.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,62.50,,,1,52.83,,,,,,,,,,,,,1,74.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,130.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,74.88,,,,,,,,,,,,,,,,,,1,51.76,,,,,,,,,,,,,1,90.74,,,,,,,,,,,1,51.76,,,,,,,,,,,,,,,,,,
,,,,35~39,2,82.10,,,,,,,,,,,,,,1,73.53,,,2,62.36,,,,,,,1,73.53,2,147.06,,,,,,,,,,,,,1,73.53,1,73.53,,,,,,,,,,,,,,,,,,
,,,,40~44,6,169.97,,,1,87.87,,,,,,,,,,1,87.87,,,1,67.61,,,,,,,,,2,76.42,1,87.87,,,,,,,1,67.61,,,,,1,77.10,,,,,,,,,,,2,72.05,1,132.63,,,,
,,,,45~49,5,148.10,,,,,,,1,83.89,,,,,,1,147.28,,,5,124.66,1,105.26,,,,,1,147.28,,,1,105.26,,,1,81.04,,,,,,,1,147.28,,,1,105.26,,,,,,,,,2,104.55,,,,,,
,,,,50~54,7,364.58,,,,,,,,,,,,,,1,100.30,,,4,170.94,,,,,1,108.34,1,108.34,2,200.60,,,1,100.30,2,122.47,,,,,,,,,,,1,157.23,,,,,,,1,141.44,,,,,,,,
,,,,55~59,6,202.98,,,1,216.45,1,166.94,,,1,,,,95.51,2,138.22,,,9,250.07,,,,,,,1,117.92,3,182.26,,,1,95.51,1,166.94,,,,,,,1,166.94,1,117.92,,,,,,,,,,,2,105.54,1,117.92,,,1,155.52
,,,,60~64,11,332.13,,,3,155.28,,,,,,,,,,1,91.49,,,12,384.00,,,1,91.49,,,2,103.52,6,156.62,1,148.37,2,163.27,1,119.19,,,,,1,119.19,2,144.93,3,155.28,,,1,192.68,,,,,,,1,148.37,,,,,,
,,,,65~69,3,152.44,,,1,103.41,1,215.52,1,103.41,1,,,,134.59,1,134.59,,,14,417.66,,,,,,,4,203.25,10,346.26,,,1,215.52,2,206.83,3,209.64,,,,,,,2,431.03,,,,,,,1,103.41,,,2,139.76,,,1,186.22,,
,,,,70~74,1,134.95,,,,,,,,,,,,,,3,231.48,,,6,536.67,,,,,,,6,498.34,9,620.26,,,2,190.66,1,180.18,1,202.43,,,,,1,202.43,6,358.64,,,,,,,,,2,225.23,,,,,,,4,255.10
,,,,75~79,2,284.09,1,552.49,,,,,,,,,,,,,,,,6,648.65,,,1,319.49,,,2,349.65,7,818.71,,,4,352.11,,,,,,,,,,,2,1104.97,,,,,,,,,1,255.75,,,,,1,353.36,1,353.36
,,,,80~84,1,518.13,,,1,518.13,,,,,,,,,,,,,,5,915.75,,,,,,,,,,,,,2,569.80,,,,,,,,,,,1,518.13,,,,,,,,,2,1005.03,1,632.91,,,,,2,569.80
,,,,85+,,,,,1,751.88,,,,,,,,,,,,,,4,1503.76,,,,,,,1,751.88,3,1714.29,1,751.88,1,751.88,,,,,,,,,,,,,,,,,,,,,1,751.88,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,121.65,,,,,1,83.82,,,,,,,,,,,,,,,,,1,93.98,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,91.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
