,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,1,21.00,,,,,,,,,2,,,,11.07,,,,,,,,,2,9.79,,,,,,,,,,,1,7.52,,,,,,,,,,,,,,,,,,,,,,,,,1,14.01,,,1,23.98,1,7.52,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,14.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,23.35,,,,,,,,,,,,,,,,,1,11.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11.51,,,1,19.85,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,28.15,,,,,,,1,27.12,,,,,,,,,,,1,6.76,,,,,,,,,,,,,1,10.45,,,,,,,,,,,2,10.91,,,,,1,6.76,1,10.45,,,,,1,20.60,,,,,,,,
,,,,20~24,1,12.68,,,,,,,,,1,,,,25.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,7.05,1,,,,13.37,,,,,,,2,20.07,,,,,,,,,,,1,7.05,,,,,,,,,2,12.00,,,,,,,,,,,1,40.18,1,19.64,,,,,,,1,19.83,,,,,1,19.83,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,5,27.48,,,,,1,23.00,1,23.00,2,17.80,1,6.92,,,,,,,,,,,,,,,,,,,,,,,1,6.92,1,22.91,,,,,1,13.33,2,9.81,1,22.91,8,23.93,,,,,,,,,,
,,,,35~39,6,17.37,,,2,9.35,,,,,,,,,,2,12.18,,,,,10,27.47,,,,,,,,,3,13.28,2,9.35,,,2,12.18,2,46.70,,,,,1,7.25,,,,,,,,,,,1,7.25,,,,,,,,,1,18.05,,,5,16.20,1,7.25,,,,,,,,
,,,,40~44,8,23.37,,,2,31.85,1,8.51,,,3,,,,18.61,3,18.61,,,,,6,19.23,,,,,,,3,29.95,7,26.52,,,,,3,14.48,2,13.65,,,,,,,,,,,,,,,,,4,21.45,1,8.51,,,1,31.64,,,1,26.75,2,10.72,4,22.18,,,,,,,,,,
,,,,45~49,10,58.22,,,1,30.19,1,30.48,2,90.17,,,,,,1,30.19,1,36.42,,,11,49.49,,,2,25.78,,,6,27.66,4,38.68,2,23.79,,,3,21.57,2,30.34,,,,,1,11.90,,,,,,,,,,,5,34.57,,,1,19.96,,,1,45.09,2,33.01,2,14.91,2,59.65,1,11.90,,,,,,,,
,,,,50~54,8,71.67,,,1,87.49,,,1,50.10,,,,,,2,64.62,,,,,8,97.73,,,,,,,3,33.48,6,49.10,,,,,3,37.39,2,32.24,,,1,54.98,,,,,,,,,,,,,,,,,2,29.64,,,,,,,,,6,59.89,,,1,20.29,1,54.98,,,,
,,,,55~59,6,73.79,,,4,49.98,,,,,3,,,,69.59,1,73.91,,,1,43.46,17,125.54,1,65.10,,,,,10,84.85,15,123.15,1,23.90,2,34.97,8,103.96,2,56.96,,,,,,,1,53.33,,,,,2,36.12,1,23.90,5,55.26,,,,,3,103.84,,,1,82.64,,,4,61.84,1,65.10,,,,,,,,
,,,,60~64,4,84.93,2,119.98,3,49.51,,,,,1,,,,102.77,2,39.89,,,,,26,198.53,,,,,,,11,105.93,19,156.73,4,56.42,,,9,116.07,3,49.29,,,4,121.43,,,1,90.66,,,1,27.11,,,4,70.39,13,117.35,,,3,45.11,,,,,4,107.38,1,59.99,,,,,,,3,123.51,,,,
,,,,65~69,6,54.10,1,38.31,5,38.44,,,,,3,,,,22.53,3,33.62,,,2,52.33,30,143.36,1,38.31,,,2,51.10,20,106.92,38,181.58,3,28.27,,,28,133.80,10,64.73,1,38.31,9,47.80,1,25.55,,,,,,,1,38.31,3,31.91,22,110.90,1,38.31,1,25.55,1,38.31,,,3,33.49,7,45.21,5,35.81,,,3,34.52,21,105.44,,,,
,,,,70~74,3,50.44,1,34.15,5,51.97,1,56.53,,,,,,,,5,64.79,,,1,19.65,19,143.05,,,,,,,12,98.18,65,406.02,1,58.38,,,19,142.45,3,37.47,,,4,36.91,,,,,1,19.65,,,3,34.02,2,68.31,15,104.76,1,58.38,7,61.83,1,116.41,,,4,40.87,8,60.23,2,40.92,,,2,54.45,14,104.63,,,,
,,,,75~79,,,1,83.82,3,81.50,,,,,3,,,,84.03,3,301.20,,,,,8,121.41,,,,,,,8,160.87,23,306.71,2,84.14,,,10,161.00,2,115.54,,,1,196.85,,,,,,,,,,,3,229.36,14,208.99,1,42.07,1,42.07,,,,,,,7,120.32,1,83.82,,,2,56.02,6,122.25,,,,
,,,,80~84,2,419.29,,,5,326.58,,,,,1,,,,340.14,1,209.64,,,,,4,228.18,,,1,340.14,1,421.94,8,323.62,13,504.07,1,103.52,,,9,375.16,4,204.50,,,2,221.73,,,,,,,,,,,,,3,564.97,,,1,421.94,,,,,,,3,247.52,1,235.29,,,1,369.00,10,365.90,,,,
,,,,85+,,,,,4,603.32,,,,,,,,,,,,,,,,2,380.23,,,,,,,1,473.93,4,448.93,,,,,5,759.88,,,,,,,,,,,,,,,,,,,1,657.89,,,,,,,,,,,,,,,,,,,3,418.41,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,3,,,,28.47,,,,,,,,,,,,,,,,,,,,,1,24.28,,,,,,,,,,,,,,,,,,,,,,,1,7.80,,,,,1,7.80,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,10.77,,,,,,,,,,,,,,,,,,,1,22.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,2,,,,14.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.31,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,17.53,,,,,,,,1,6.76,,,,,,,,,,,1,6.76,,,,,1,17.53,1,10.33,,,,,,,,,,,1,10.33,,,,,,,,,,,,,,,,,1,10.33,,,1,26.42,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,20.10,,,1,7.44,,,,,,,,,,,1,19.31,,,1,7.44,,,,,,,,,2,9.18,,,,,,,,,2,9.18,,,,,,,1,7.44,,,1,23.88,,,,,,,,,,,,
,,,,25~29,3,17.39,,,,,,,1,13.08,,,,,,2,10.48,,,,,,,,,,,,,,,,,2,14.29,1,20.21,,,,,,,,,,,,,,,,,,,1,7.14,,,,,,,,,3,19.92,1,7.14,1,27.52,,,,,,,,,,,,
,,,,30~34,1,6.99,,,,,1,26.53,2,26.46,2,,,,10.10,2,9.88,,,,,6,21.42,,,,,,,,,1,6.99,1,18.20,1,34.41,3,13.72,1,16.84,2,10.62,,,,,,,,,,,,,2,11.62,1,16.84,1,16.84,,,,,1,6.99,1,22.14,3,11.70,,,,,,,,,,,,
,,,,35~39,4,19.85,1,27.19,1,7.03,,,,,4,,,,28.32,1,7.03,,,,,9,24.35,,,,,,,,,2,24.29,3,10.97,,,3,12.59,1,12.96,,,,,,,,,,,,,,,3,28.99,1,7.03,,,,,1,21.95,1,12.96,1,7.03,12,27.72,,,1,18.45,,,,,,,,
,,,,40~44,12,37.36,,,2,16.38,2,22.82,,,2,,,,25.29,3,19.56,,,,,13,37.84,,,1,22.31,,,4,16.52,3,12.87,,,,,4,17.54,1,20.71,1,29.18,,,,,,,,,,,1,13.94,5,15.84,,,1,20.71,,,,,,,,,6,51.47,,,1,8.19,,,,,,,,
,,,,45~49,12,58.90,,,,,,,,,1,,,,28.48,,,1,26.97,,,18,60.64,,,,,1,10.90,5,34.03,2,32.97,1,32.87,1,10.90,2,21.68,1,32.87,2,17.05,,,,,,,,,,,,,3,29.27,,,,,1,10.90,,,,,,,6,32.61,,,1,26.97,,,,,,,,
,,,,50~54,4,47.07,1,19.18,,,,,,,2,,,,27.94,1,19.18,1,64.18,,,19,149.12,,,,,1,19.18,3,44.30,7,64.86,,,,,4,39.37,4,55.01,1,19.18,,,,,,,,,2,38.36,1,33.29,4,41.70,,,2,27.94,,,,,,,1,72.78,15,98.87,1,64.18,1,51.47,,,,,,,,
,,,,55~59,6,60.31,,,4,139.13,,,,,4,,,,42.76,,,,,,,20,158.40,,,,,1,51.20,8,70.24,13,108.99,1,72.57,,,1,51.20,2,35.70,,,1,22.90,,,,,,,,,,,12,93.13,1,22.90,,,,,,,2,69.57,2,76.48,3,42.97,1,51.20,1,22.90,2,159.36,,,,,,
,,,,60~64,2,57.44,,,6,81.34,2,66.82,1,28.72,,,,,,1,60.98,,,1,28.72,28,220.65,,,,,,,9,89.69,23,197.00,,,1,28.72,13,132.50,2,158.86,5,78.36,1,28.72,,,2,39.05,,,,,,,8,98.58,2,37.02,3,71.51,1,28.72,,,2,86.92,1,60.98,,,1,28.72,1,79.43,3,63.55,,,,,,
,,,,65~69,1,16.23,1,28.68,6,42.99,3,38.81,,,3,,,,61.17,5,48.06,,,,,35,183.70,,,,,1,86.06,19,105.14,41,215.19,3,25.08,,,27,161.29,8,50.36,12,74.34,,,1,28.68,,,,,1,51.84,6,50.16,20,104.97,2,36.49,1,43.23,4,41.51,,,1,28.68,9,70.22,1,51.84,,,2,24.52,15,99.22,,,,,,
,,,,70~74,7,51.21,1,53.91,7,81.30,1,45.41,1,53.91,4,,,,32.81,2,35.49,,,,,27,159.63,,,,,3,40.70,16,107.10,47,265.75,2,69.04,,,25,169.04,8,53.12,2,22.35,1,53.91,,,,,,,6,70.58,5,63.80,13,81.91,2,22.35,3,34.85,2,26.43,,,2,49.30,4,53.70,,,1,17.75,5,50.05,18,112.63,,,,,,
,,,,75~79,3,128.98,1,39.20,6,138.60,1,106.04,,,,,,,,1,74.91,,,,,14,178.75,,,,,1,106.04,10,172.03,32,386.71,,,,,15,205.76,5,155.57,3,318.13,,,,,,,,,2,139.47,2,103.79,12,246.36,,,,,3,86.03,,,,,6,148.92,1,106.04,,,2,64.83,17,205.44,,,,,,
,,,,80~84,1,230.95,,,1,324.68,,,,,3,,,,212.31,2,146.74,,,,,8,688.47,1,371.75,,,1,324.68,1,324.68,16,488.25,1,371.75,,,16,549.45,1,90.50,2,122.10,,,,,,,1,90.50,1,387.60,1,187.62,4,291.12,,,2,122.10,,,,,,,4,245.10,,,,,2,321.03,10,426.26,,,,,,
,,,,85+,,,,,1,689.66,,,1,218.34,,,,,,1,510.20,,,,,1,746.27,,,,,,,5,568.83,3,397.35,,,,,3,835.65,,,,,,,,,,,,,,,,,2,888.89,,,,,,,,,,,3,559.70,,,1,444.44,,,4,419.29,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,1,19.01,,,,,2,,,,59.01,1,24.37,,,,,,,,,,,,,,,,,,,1,8.04,,,,,,,,,,,,,,,,,,,,,,,1,19.01,,,,,2,25.46,2,16.08,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,28.18,,,,,,,,,,,,,1,6.99,,,,,1,22.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.54,,,,,,,,,,,,,,
,,,,10~14,,,,,1,11.37,,,,,1,,,,19.22,,,,,,,1,31.73,,,,,,,,,,,,,1,11.37,,,,,,,,,,,,,,,,,,,,,,,2,13.81,,,,,,,2,12.71,,,1,11.37,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,6.82,,,,,1,20.47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,22.78,,,,,,,,,,,1,17.54,,,,,,,,,,,1,17.54,,,,,,,,,,
,,,,20~24,,,,,,,,,1,11.36,3,,,,14.35,,,,,1,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.92,,,,,,,,,,,1,7.15,,,,,,,,,,,2,22.36,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,19.74,,,,,2,11.46,,,,,,,,,,,,,1,31.78,,,,,,,,,,,,,,,,,,,,,,,1,20.37,,,1,7.26,,,3,13.32,2,24.35,,,1,19.74,,,,,,,,,,
,,,,30~34,3,16.73,,,1,18.23,,,2,19.20,,,,,,,,1,22.16,8,19.57,1,16.94,,,,,,,4,12.24,1,16.94,,,,,2,9.09,,,,,,,,,,,,,,,,,,,3,12.70,,,,,,,1,13.03,,,2,19.20,3,11.66,1,13.03,,,,,,,,
,,,,35~39,7,24.61,,,1,6.88,1,16.17,2,13.77,1,,,,26.45,,,,,5,15.40,,,,,,,1,12.54,,,5,17.90,3,15.61,1,6.88,1,12.54,3,16.39,1,6.88,,,,,,,,,,,,,,,2,8.89,,,,,,,,,2,25.09,1,18.38,4,15.30,1,6.88,,,,,,,,
,,,,40~44,12,32.55,,,,,1,44.37,2,11.25,1,,,,24.00,1,21.57,,,18,41.58,1,19.40,,,,,,,3,11.91,1,7.92,3,17.86,,,6,21.11,2,27.03,2,15.84,,,,,1,24.00,,,,,,,,,4,16.22,,,2,11.91,1,7.92,,,1,7.92,2,15.84,9,28.38,1,24.00,1,7.92,,,,,,
,,,,45~49,12,50.35,1,16.74,1,10.18,2,20.35,,,2,,,,70.92,1,25.05,,,24,84.71,,,,,,,,,7,29.49,7,37.17,2,23.88,,,8,62.80,3,17.72,,,,,,,,,,,,,2,20.35,,,3,22.04,,,2,20.07,2,60.26,,,2,29.36,2,14.69,9,38.94,,,1,10.18,,,,,,
,,,,50~54,6,42.20,,,1,46.88,1,29.92,,,1,,,,46.88,,,,,21,116.09,,,,,,,2,40.54,4,34.67,10,70.07,3,41.95,1,17.12,8,56.26,4,35.35,,,1,17.12,,,,,,,,,,,2,27.96,3,27.35,1,96.06,,,1,46.88,,,1,17.12,2,21.78,1,17.12,,,1,46.88,1,17.12,,,,
,,,,55~59,7,63.48,1,50.35,1,59.21,1,22.30,,,2,,,,30.91,2,30.91,,,21,162.04,,,,,,,1,76.80,7,91.52,14,96.98,3,102.11,,,7,71.98,5,80.92,2,36.15,,,,,,,,,1,76.80,1,39.94,3,40.13,6,56.26,2,36.15,,,,,1,39.94,1,22.30,2,34.88,4,69.12,,,,,,,,,,
,,,,60~64,11,112.16,,,5,61.44,,,2,160.64,1,,,,79.55,3,62.80,,,20,191.15,,,,,,,3,103.23,4,78.74,21,182.50,3,101.52,1,80.32,7,79.53,1,92.59,4,68.53,2,56.56,1,60.20,,,,,,,1,53.33,1,92.59,3,65.50,,,,,6,77.96,,,,,4,60.13,4,60.24,1,28.41,,,7,79.87,,,,
,,,,65~69,8,58.52,,,1,19.11,,,,,3,,,,48.43,2,50.68,,,26,166.41,,,,,,,,,10,77.78,45,268.54,3,64.98,,,18,129.97,5,45.43,6,59.99,2,27.86,,,,,,,,,3,48.19,3,48.19,15,109.73,1,100.70,4,48.94,2,38.22,2,38.22,,,8,60.51,1,33.86,,,2,24.43,13,100.11,,,,
,,,,70~74,2,20.42,,,10,75.41,,,2,43.29,6,,,,47.55,6,59.49,,,32,167.78,,,1,16.24,1,49.75,6,47.55,19,141.55,63,330.31,,,,,27,141.56,12,70.29,7,46.20,,,,,,,1,102.04,,,6,63.14,4,66.60,20,117.21,,,5,45.90,2,54.95,,,1,27.47,20,115.79,5,62.44,,,3,31.19,22,128.87,,,,
,,,,75~79,3,108.74,1,220.26,6,97.02,,,2,50.45,1,,,,90.83,8,111.97,,,11,135.17,,,1,90.83,,,1,34.93,6,85.84,29,330.11,3,76.12,,,17,223.27,5,82.97,4,88.48,1,177.94,,,,,,,,,,,1,65.66,15,199.23,,,,,1,95.33,,,2,121.95,8,105.93,1,220.26,1,92.76,1,65.66,14,197.88,,,,
,,,,80~84,5,221.34,,,4,173.54,1,375.94,,,1,,,,375.94,4,287.98,,,9,276.50,,,,,,,,,11,398.98,17,436.91,2,109.89,,,11,364.48,1,206.19,5,294.81,,,,,,,,,,,2,305.81,,,5,240.27,,,2,165.02,,,,,,,3,204.36,,,,,2,228.83,11,464.53,,,,
,,,,85+,,,,,1,689.66,,,,,1,,,,531.91,,,,,5,477.55,,,,,,,,,5,477.55,9,655.02,1,632.91,,,7,543.90,1,193.80,,,,,,,,,,,,,,,,,4,488.40,,,,,3,322.58,,,1,531.91,3,322.58,,,,,3,404.31,3,348.03,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,1,,,,8.03,,,,,,,,,1,21.16,,,1,29.66,,,1,14.23,,,,,1,14.23,,,,,,,,,,,,,,,,,,,,,,,,,1,40.83,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,11.54,,,,,,,,,,,,,,,,,,,,,,,1,21.57,,,,,,,,,,,,,,,,,,,,,,,1,21.57,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.75,,,,,,,,,,,,,,,,,,,,,2,11.77,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,6.87,2,,,,13.14,,,,,,,,,,,,,,,1,10.50,,,,,,,1,17.56,,,,,,,,,1,10.50,,,,,,,,,,,,,,,,,,,,,1,6.87,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,2,,,,21.93,,,,,,,2,11.22,,,,,,,,,2,36.28,1,6.94,,,2,8.50,,,,,,,,,,,,,1,18.24,1,21.40,,,,,,,,,,,,,,,1,6.94,,,,,,,,,,,,
,,,,25~29,2,11.99,,,,,1,20.02,2,11.48,1,,,,20.33,,,,,,,4,25.35,,,,,,,,,1,7.34,,,,,1,24.40,,,1,26.37,,,,,1,7.34,,,,,,,,,,,1,47.69,,,,,,,1,20.02,2,14.67,,,4,14.68,,,,,,,,
,,,,30~34,2,36.50,,,,,,,1,18.25,3,,,,29.83,1,6.91,,,,,10,30.11,,,,,,,,,,,1,6.91,,,1,12.78,,,,,,,,,,,,,,,,,,,,,2,10.22,,,,,,,1,6.91,1,6.91,,,4,20.05,,,,,,,,
,,,,35~39,12,31.15,,,1,15.62,,,,,1,,,,34.09,,,,,,,13,26.88,,,,,,,,,1,15.62,2,10.81,1,26.50,1,6.79,,,2,19.38,,,3,15.35,,,,,,,,,,,1,12.50,2,13.58,,,,,1,34.09,,,1,15.62,1,20.93,3,33.64,,,,,,,,
,,,,40~44,13,35.00,,,1,24.41,,,1,20.83,2,,,,10.86,,,,,,,15,36.12,1,7.67,,,,,,,,,3,16.82,4,15.39,1,23.25,,,5,28.97,,,2,16.15,1,7.67,,,,,,,,,2,15.44,5,24.19,1,23.25,,,,,1,20.83,1,7.67,1,24.41,11,27.86,,,,,,,,
,,,,45~49,15,47.29,1,32.20,2,21.02,1,23.35,,,1,,,,15.60,1,9.30,,,,,16,43.77,1,9.30,,,,,,,,,3,28.06,3,17.48,2,18.61,,,2,29.77,1,15.60,2,19.06,1,24.49,,,,,,,,,,,3,29.19,1,9.30,2,29.77,1,24.49,,,,,3,21.65,6,34.46,1,9.30,,,,,,
,,,,50~54,21,100.55,,,2,30.86,,,1,15.43,1,,,,41.27,2,82.54,,,,,13,88.78,1,52.91,,,,,,,,,5,39.21,13,72.33,2,34.85,,,5,51.74,4,44.98,,,,,,,,,,,,,1,25.98,6,37.17,,,,,1,52.91,,,,,1,41.27,7,48.51,1,15.43,1,66.62,,,,
,,,,55~59,9,69.52,2,32.70,4,62.17,,,,,4,,,,52.67,,,,,,,29,188.28,,,,,,,,,,,7,65.77,7,66.24,1,40.16,,,4,54.96,3,38.28,2,154.20,1,86.13,,,,,,,,,2,44.71,7,53.74,,,1,77.10,,,,,1,71.23,2,28.72,2,54.78,2,121.65,1,40.16,,,,
,,,,60~64,10,82.02,,,3,44.70,,,1,78.13,4,,,,61.73,2,36.95,,,,,31,253.52,,,,,,,1,93.63,,,9,115.98,10,89.61,1,49.75,,,8,83.23,2,81.37,4,51.41,,,,,,,,,,,,,11,169.75,,,2,40.36,1,27.35,,,,,6,73.86,5,81.51,,,1,56.95,9,73.28,,
,,,,65~69,5,53.85,1,23.09,4,47.47,1,96.34,,,5,,,,60.02,2,77.85,1,23.09,,,28,221.26,1,23.09,,,,,,,,,14,149.19,40,278.47,2,64.85,,,20,149.15,3,42.98,2,48.82,1,23.09,1,104.49,,,,,,,,,18,135.07,,,2,37.84,2,33.66,,,2,72.81,9,98.57,1,58.51,1,72.73,5,59.16,15,139.44,,
,,,,70~74,1,15.56,,,7,57.18,,,,,4,,,,38.03,5,53.46,,,2,97.80,41,207.22,,,,,1,15.56,1,48.90,,,24,128.51,65,328.52,4,27.16,,,22,111.19,11,65.24,7,50.75,,,,,,,,,7,41.73,5,77.80,31,156.68,3,29.42,5,52.67,2,19.61,,,,,13,90.99,,,,,3,36.14,29,176.62,,
