,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,729.93,2,289.02,1,334.45,,,3,465.12,5,554.94,,,3,250.00,,,,,,,,,,,,,1,334.45,,,1,144.51,1,478.47,,,,,,,3,250.00,,,,,,,,,,
,,,,80~84,1,709.22,,,,,,,,,,,,,,,,,,,,1,212.77,,,4,557.10,,,2,396.83,2,327.33,,,1,212.77,,,,,,,1,709.22,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,2,829.88,,,2,701.75,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2272.73,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,94.34,1,48.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.69,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,69.44,,,,,,1,56.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,43.54,,,,,,,1,43.54,,,,,,2,52.03,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.59,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,131.06,,,,,,,,,,,,,,3,58.22,,,1,71.02,,,1,65.53,,,,,,,,,,,,,,,,,,,1,65.53,,,1,65.53,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,235.40,,,,,1,158.48,,,,,,,,6,152.75,,,,,1,158.48,,,,,,,,,,,,,,,,,,,,,,,,,2,110.86,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,78.51,,,,,,,,,,,,,,6,214.13,,,2,71.38,,,,,,,1,93.37,,,,,,,,,,,,,,,,,,,1,108.70,,,1,108.70,,,,,,,,,,,,,,,,
,,,,50~54,4,248.45,,,,,,,1,139.28,1,,,,89.21,5,166.11,,,2,156.13,,,,,,,1,89.21,,,,,1,89.21,,,1,164.47,,,,,1,139.28,1,164.47,2,224.22,,,,,,,,,,,,,,,,,,,,
,,,,55~59,6,237.91,,,,,,,,,1,,,,81.43,6,237.91,,,5,198.26,3,140.85,,,,,3,161.46,,,,,,,2,133.33,,,,,,,,,1,81.43,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,99.40,,,3,131.06,,,,,,,,,,5,218.44,,,2,126.18,1,172.71,,,,,,,,,,,,,,,1,172.71,,,3,137.49,,,3,343.64,1,172.71,,,,,2,724.64,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,115.61,,,2,,,,140.85,3,165.65,1,228.31,2,145.67,8,424.18,,,4,402.82,1,115.61,1,180.18,,,,,,,,,,,1,122.25,,,2,244.50,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,204.92,,,,,,4,524.93,,,1,309.60,9,445.32,,,3,173.91,,,2,218.82,1,204.92,,,,,2,255.10,,,,,,,,,1,699.30,,,,,3,328.23,,,,,,,,,,,,,,
,,,,75~79,,,1,354.61,,,,,1,136.43,1,,,,602.41,1,354.61,,,3,270.51,9,762.07,,,2,403.23,1,136.43,,,,,,,1,354.61,,,,,1,1063.83,,,1,136.43,,,,,,,1,467.29,,,,,,,,,,,,,,
,,,,80~84,,,,,1,219.78,,,,,,,,,,3,1863.35,,,,,1,219.78,,,1,621.12,,,,,,,,,,,1,1149.43,1,219.78,1,621.12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,5263.16,1,1851.85,,,,,,,,,,1,2439.02,1,1851.85,,,,,,,,,,,,,,,,,,,,,,,1,2439.02,,,,,,,1,341.30,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,1,84.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56.72,,,,,,,,,,,,,,
,,,,30~34,1,67.39,,,,,,,,,,,,,,2,134.77,,,,,,,,,,,,,1,69.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,83.33,1,41.67,2,68.56,,,,,,,,,,8,106.87,1,65.10,,,,,,,,,,,1,41.67,,,1,65.10,,,,,,,1,68.45,,,,,,,,,1,141.24,2,66.73,,,,,,,,,,,,,,
,,,,40~44,2,155.40,1,45.91,1,85.47,,,,,,,,,,9,191.53,,,,,,,1,77.70,,,,,1,45.91,,,,,1,81.04,,,,,,,1,45.91,,,,,,,,,4,115.44,,,,,,,,,,,,,,
,,,,45~49,4,119.76,,,,,1,191.20,,,1,,,,54.32,9,226.76,,,1,54.32,2,71.00,1,54.32,,,1,86.81,4,103.09,1,86.81,,,1,102.46,,,,,,,2,84.60,,,,,2,66.82,2,68.87,1,86.81,,,,,,,,,,,,,,
,,,,50~54,3,152.05,,,,,,,,,,,,,,7,369.98,,,1,135.87,,,,,,,,,1,86.51,,,,,,,,,1,156.74,1,166.94,1,156.74,,,1,371.75,,,,,1,135.87,,,,,,,,,,,,,,
,,,,55~59,3,138.19,1,151.52,,,,,1,131.58,,,,,,6,239.33,,,2,101.11,3,198.54,,,,,,,,,,,1,82.10,,,,,,,,,2,263.16,,,,,,,1,82.10,2,101.11,,,2,263.16,,,,,,,,,,
,,,,60~64,3,125.52,1,389.11,,,,,1,163.67,,,,,,9,300.40,,,1,165.02,2,327.33,,,,,7,264.95,1,389.11,1,93.11,,,,,1,141.84,,,1,141.84,1,165.02,,,,,,,2,119.05,,,,,,,,,,,,,,,,
,,,,65~69,2,195.31,,,,,1,122.55,,,,,,,,7,272.06,,,3,162.78,7,272.06,,,,,3,162.78,2,151.29,2,142.05,,,,,,,,,2,245.10,1,122.55,,,,,1,168.92,1,168.92,1,229.89,,,1,168.92,1,136.99,,,,,,,,
,,,,70~74,2,230.15,,,,,1,106.04,2,378.79,,,,,,5,234.30,,,4,249.07,5,275.94,,,,,2,295.86,,,1,189.39,,,,,,,,,,,1,675.68,,,,,,,1,189.39,,,,,1,189.39,2,378.79,,,,,,,,
,,,,75~79,,,,,,,,,2,239.23,,,,,,3,639.66,,,1,135.69,5,351.86,,,1,330.03,3,285.44,,,2,271.37,,,,,1,135.69,,,,,4,281.49,,,,,,,1,330.03,,,1,135.69,,,2,426.44,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,3,1229.51,,,,,3,491.00,1,220.75,,,2,327.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,632.91,,,,,,,,
,,,,85+,,,,,,,,,1,306.75,,,,,,,,,,,,1,1612.90,,,,,,,,,,,,,,,,,,,,,1,306.75,1,306.75,,,,,2,613.50,,,,,,,1,306.75,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,2,108.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,40.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,1,138.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,73.58,,,,,,,,,,,,,,1,73.58,2,47.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,45.54,,,,,,,,,,,,,,,,1,45.54,,,,,,,,,,,,,,,,,,,,,,,,,1,45.54,,,,,,,,,,,1,72.05,1,61.69,,,,,,,,,,
,,,,35~39,3,78.64,,,,,,,,,1,,,,68.35,,,3,125.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,50.38,1,41.82,,,,,,,,,,,,,,
,,,,40~44,4,98.11,,,,,,,,,1,,,,81.50,,,3,73.69,,,,,,,,,,,,,,,1,76.80,,,,,,,,,,,,,,,,,1,81.10,1,81.50,,,,,,,,,,,,,,
,,,,45~49,4,130.85,,,,,1,90.01,,,,,,,,,,8,170.50,,,1,51.39,1,51.39,,,,,1,51.39,2,63.96,1,84.67,,,1,84.67,1,51.39,1,84.67,,,,,,,1,90.01,2,65.42,1,90.01,,,,,,,,,,,,,,
,,,,50~54,5,173.91,,,,,,,,,,,,,,,,5,193.95,,,,,,,3,222.39,,,1,81.37,,,,,,,,,1,150.15,,,,,,,,,,,1,146.41,2,104.60,,,,,,,,,,,,,,
,,,,55~59,1,389.11,,,1,84.46,,,,,1,,,,84.46,,,8,253.41,,,,,4,225.99,2,109.59,2,103.63,1,170.65,,,,,,,1,134.05,,,2,150.15,,,,,1,84.46,,,1,134.05,,,,,,,,,,,,,,,,
,,,,60~64,4,166.88,,,,,,,,,1,,,,170.94,,,12,368.66,,,,,2,168.49,5,218.34,2,181.32,2,111.42,,,,,1,144.51,,,,,1,166.11,,,,,,,,,,,,,,,1,144.51,1,166.11,,,,,,,,
,,,,65~69,1,116.82,,,1,116.82,,,,,1,,,,116.82,,,8,280.31,,,,,4,270.45,8,334.45,,,3,364.52,2,135.23,1,116.82,,,,,2,233.64,1,140.25,,,,,,,1,140.25,3,224.55,2,151.75,,,,,1,216.45,,,,,,,,
,,,,70~74,2,1190.48,,,3,162.07,,,,,,,,,,,,10,425.71,1,303.03,1,110.86,6,334.08,4,274.91,1,303.03,4,376.65,,,1,110.86,,,,,,,2,210.75,,,2,519.48,1,259.74,,,2,136.43,,,,,,,5,270.12,,,,,,,,
,,,,75~79,,,1,131.41,,,,,,,1,,,,315.46,,,3,318.47,,,,,2,206.19,4,412.37,,,2,630.91,1,131.41,1,315.46,,,,,1,131.41,,,,,,,,,,,1,131.41,,,1,478.47,1,478.47,3,278.29,,,,,,,,
,,,,80~84,2,1754.39,,,,,,,,,,,,,,,,3,430.42,,,,,,,1,877.19,,,1,1219.51,,,,,,,1,235.29,,,,,1,235.29,1,877.19,,,,,1,1219.51,2,470.59,,,1,2325.58,,,,,,,,,,
,,,,85+,,,,,1,287.36,,,,,1,,,,1724.14,,,1,2173.91,,,,,,,1,287.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,492.61,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,87.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,62.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.54,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,2,67.09,,,,,,,,,1,58.72,,,,,,,,,,,,,,,,,,,,,,,,,1,41.95,1,75.70,,,,,,,,,,,,,,
,,,,30~34,1,141.24,,,,,,,,,,,,,,1,43.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.86,,,,,,,,,,,1,74.40,,,,,,,,,,
,,,,35~39,4,59.67,,,,,,,1,69.30,,,,,,7,133.05,,,,,,,,,,,,,,,,,1,69.88,,,,,,,,,,,1,44.11,1,69.88,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,88.50,,,,,1,79.62,,,1,,,,156.99,4,112.68,,,1,44.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,156.99,,,,,,,,,,
,,,,45~49,10,165.07,,,,,1,49.14,2,86.58,1,,,,49.14,10,263.64,,,,,2,113.77,2,84.00,1,183.49,1,49.14,,,,,,,,,,,1,49.14,,,2,86.58,,,,,,,,,1,49.14,1,82.44,1,85.62,1,82.44,,,,,,,,
,,,,50~54,2,269.18,1,134.59,,,1,73.64,,,,,,,,6,160.04,,,,,,,4,124.30,,,,,1,112.36,1,278.55,,,,,,,,,,,,,,,,,,,,,,,,,1,134.59,1,134.59,,,,,,,,
,,,,55~59,6,198.15,,,,,,,,,1,,,,169.49,3,124.12,,,,,1,163.67,2,109.47,,,2,117.30,2,148.37,1,163.67,,,1,163.67,,,,,,,,,,,,,,,,,,,,,1,89.69,1,163.67,,,,,,,,
,,,,60~64,,,,,2,117.58,1,141.04,,,1,,,,166.39,12,365.19,,,,,2,203.25,6,317.46,,,2,116.14,1,89.21,,,,,1,141.04,,,1,166.39,1,172.41,1,141.04,1,166.39,1,89.21,,,,,2,117.58,2,109.29,1,172.41,,,2,117.58,,,,,,
,,,,65~69,3,151.29,,,,,,,1,156.49,1,,,,154.80,7,266.97,,,,,8,365.80,5,290.87,,,5,462.96,,,,,1,154.80,,,,,,,,,3,174.52,,,1,473.93,,,,,,,3,151.29,1,115.07,,,2,294.55,,,,,,
,,,,70~74,1,115.21,,,,,,,,,1,,,,162.60,3,487.80,1,115.21,,,3,487.80,9,440.74,1,287.36,3,289.30,,,,,,,,,,,,,,,2,199.00,,,,,1,115.21,,,,,7,459.92,,,1,591.72,2,134.86,,,,,,
,,,,75~79,1,127.55,1,1162.79,1,127.55,,,1,289.02,,,,,,6,412.94,,,,,,,5,365.76,1,421.94,,,,,,,,,,,,,,,,,4,391.77,,,1,421.94,,,,,,,,,,,1,289.02,2,200.60,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,613.50,4,2453.99,,,,,1,1190.48,3,1090.91,,,1,1785.71,,,,,,,,,,,,,,,,,,,1,892.86,,,,,,,,,,,2,508.91,2,359.71,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1666.67,,,,,1,273.22,2,3333.33,,,2,493.83,,,,,,,,,,,,,,,1,1190.48,,,1,1190.48,,,,,,,1,1190.48,,,,,1,273.22,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,83.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,76.16,,,1,85.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,67.52,,,1,38.02,,,1,59.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.52,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,78.55,,,,,,,,,,,,,,,,,1,44.13,,,,,,,1,59.17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,67.16,,,,,,,1,66.31,,,,,,7,137.04,,,,,,,,,,,,,1,45.60,,,,,,,,,,,,,,,,,,,,,,,,,2,68.61,,,,,,,,,,,,
,,,,40~44,5,87.20,,,,,,,,,,,,,,8,126.74,,,,,,,1,73.69,,,,,,,,,,,,,,,,,2,98.04,1,72.67,,,,,,,,,1,43.14,2,73.18,,,,,,,,,,,,
,,,,45~49,6,122.90,,,,,1,84.18,,,,,,,,13,214.17,,,,,,,3,69.62,,,3,106.12,1,49.09,,,,,,,,,,,2,61.67,,,,,,,,,,,,,1,82.92,,,,,,,,,,,,
,,,,50~54,1,64.31,,,,,,,,,,,,,,8,171.67,,,1,233.64,,,,,,,1,102.25,,,,,,,1,116.69,,,,,,,,,1,233.64,2,142.25,,,,,,,2,100.86,,,,,,,,,,,,
,,,,55~59,3,168.92,,,,,,,,,,,,,,12,381.32,,,1,178.89,2,123.92,2,123.38,,,2,153.73,1,178.89,1,94.79,,,,,1,138.70,,,,,1,94.79,,,,,,,,,1,94.79,1,138.70,,,,,,,,,,,,
,,,,60~64,3,171.92,,,,,,,1,165.29,,,,,,15,450.72,,,,,3,345.62,6,243.90,,,1,139.28,2,278.55,,,,,,,,,1,87.95,,,4,329.76,1,139.28,1,165.29,,,1,87.95,1,87.95,1,139.28,1,87.95,,,2,107.82,,,,,,
,,,,65~69,2,137.55,1,113.64,,,,,,,1,,,,159.24,10,390.47,,,2,180.34,3,198.94,4,192.12,1,174.22,6,542.01,1,113.64,,,3,224.55,,,,,,,,,2,132.63,,,,,,,,,1,436.68,,,,,,,3,340.91,,,,,,
,,,,70~74,,,2,163.40,,,,,,,1,,,,628.93,8,460.03,,,,,1,124.38,4,289.23,,,2,345.42,1,124.38,,,2,186.05,,,,,,,,,1,124.38,,,,,,,,,1,124.38,,,,,,,1,238.10,,,,,,
,,,,75~79,,,2,174.98,,,,,,,1,,,,277.01,2,344.23,,,,,2,606.06,7,858.90,,,3,217.86,1,127.88,,,,,,,,,,,,,3,262.47,,,,,,,,,1,1041.67,,,,,2,440.53,4,322.84,,,,,,
,,,,80~84,,,,,,,,,2,327.33,1,,,,1754.39,2,1333.33,,,,,1,531.91,9,1089.59,,,2,327.33,,,,,,,,,,,,,,,,,1,236.41,,,,,,,1,531.91,,,,,,,3,550.46,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1923.08,,,,,1,1923.08,1,2380.95,,,1,1923.08,,,,,,,,,,,,,,,1,255.75,,,,,,,,,,,,,,,,,1,2380.95,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
