,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.77,,,,,,,,,,,,,,,,,,,,,1,15.32,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,12.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.89,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,12.69,1,12.69,,,,,,1,,12.69,,,,,,,,,,2,25.37,,,,,1,12.69,,,1,12.69,,,,,,,,,1,12.69,,,,,,,,,2,18.57,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,2,,28.63,,,,,,,,,,,,,,,,1,40.73,1,14.32,,,,,,,,,,,,,,,,,,,1,14.32,1,40.73,,,,,,,,,,,,,,,,
,,,,45~49,2,36.52,,,,,,,,,1,,,,18.26,1,,18.26,,,,1,,18.26,2,,36.52,1,18.26,,,,,1,18.26,1,18.26,,,,,,,,,,,,,,,,,,,,,2,27.03,,,,,,,,,,,,,,,,
,,,,50~54,1,31.29,,,,,,,1,31.29,,,,,,2,,45.88,,,,,,,1,,31.29,,,,,,,1,31.29,1,31.29,,,,,1,31.29,,,,,,,,,,,,,1,85.98,3,93.87,,,,,,,,,,,,,,,,
,,,,55~59,1,35.59,,,,,,,,,,,,,,3,,77.78,,,,,,,1,,35.59,2,51.85,1,35.59,,,4,103.71,1,95.51,1,35.59,1,35.59,,,1,35.59,,,,,1,95.51,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,87.64,,,,,,,,,,,,,,6,,189.93,,,,,,,,,,4,175.28,,,,,2,87.64,,,1,43.82,,,,,2,87.64,1,114.03,,,,,,,,,1,43.82,1,43.82,,,2,63.31,,,,,,,,,,,,
,,,,65~69,,,,,1,39.45,,,,,,,,,,7,,276.13,1,,125.79,1,,39.45,5,,150.15,9,355.03,,,,,4,157.79,,,1,39.45,,,,,5,150.15,1,39.45,1,125.79,,,,,,,2,60.06,1,39.45,,,2,78.90,,,,,,,,,,,,
,,,,70~74,,,1,38.33,,,1,38.33,,,3,,,,114.99,8,,238.73,,,,,,,8,,238.73,13,498.28,1,38.33,,,2,76.66,2,76.66,1,38.33,,,1,38.33,5,191.64,1,134.77,1,38.33,2,59.68,,,,,1,38.33,2,76.66,,,3,114.99,,,,,,,,,,,,
,,,,75~79,,,,,2,116.62,,,,,,,,,,4,,233.24,1,,58.31,,,,5,,291.55,11,518.13,,,1,58.31,3,174.93,1,58.31,,,,,,,7,408.16,,,,,,,,,,,4,233.24,,,,,5,235.52,,,,,,,,,,,,
,,,,80~84,1,476.19,,,,,,,,,,,,,,,,,,,,1,,130.72,,,,4,410.26,1,130.72,,,,,1,130.72,2,261.44,,,,,1,476.19,,,,,,,,,,,1,130.72,,,1,130.72,2,952.38,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,,403.23,,,,,,,,,,2,520.83,,,,,,,1,260.42,,,,,,,1,260.42,,,,,,,,,,,,,,,,,1,892.86,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,男性乳房,,,肝及肝內膽管,,,其他男性生殖器官,,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,2,,,,30.95,,,,,,,,,,,,,1,15.47,,,,,,,,,,,,,,,,,1,15.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.70,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,,13.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.31,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,2,,30.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,,15.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,30.92,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,2,,25.37,,,,,,,,,,,,,,,,1,12.69,,,,,,,,,,,,,,,,,1,12.69,,,,,,,1,12.69,,,,,1,12.69,,,,,,,,
,,,,35~39,1,12.55,,,,,,,,,,,,,,,,,,,,2,,25.09,,,,,,,,,,1,33.06,,,,,,,1,12.55,,,,,,,,,2,18.19,,,1,12.55,,,,,,,,,1,12.55,1,12.55,,,,,,
,,,,40~44,4,56.06,,,1,40.11,,,,,2,,,,28.03,1,,14.02,,,,4,,56.06,,,,,,,,,,1,14.02,,,,,,,1,14.02,,,,,,,,,,,,,,,,,,,1,14.02,1,40.11,2,20.77,,,,,,,,
,,,,45~49,,,,,,,,,1,17.18,,,,,,2,,34.35,,,,4,,187.00,,,,,,,,1,17.18,1,17.18,,,,,,,1,17.18,,,,,,,1,17.18,1,17.18,1,46.75,,,,,,,,,,,3,51.53,,,,,1,46.75,,
,,,,50~54,3,86.13,,,1,28.71,,,,,,,,,,1,,28.71,,,,3,,63.08,,,,,,,,,,,,,,,,,,2,42.05,,,,,,,,,2,57.42,,,,,,,,,1,78.55,,,,,,,,,,,,
,,,,55~59,2,71.63,,,1,35.82,,,,,,,,,,,,,,,,7,,181.68,,,,,,,,2,71.63,4,143.27,,,1,35.82,1,35.82,,,1,35.82,,,,,,,3,77.86,,,1,35.82,,,,,,,1,35.82,,,,,,,,,,
,,,,60~64,5,212.68,,,,,,,,,,,,,,,,,,,,8,,249.45,1,,42.54,,,,,2,85.07,2,233.64,1,42.54,,,2,85.07,,,,,,,,,2,85.07,2,85.07,,,,,,,,,,,3,93.55,,,,,1,42.54,2,62.36,,
,,,,65~69,,,1,43.23,3,129.70,,,,,1,,,,43.23,3,,129.70,,,,5,,216.17,,,,,,2,86.47,3,129.70,6,193.42,3,96.71,,,4,128.95,2,86.47,3,96.71,,,,,1,126.74,3,96.71,,,,,2,86.47,,,,,,,1,43.23,1,43.23,,,2,86.47,,
,,,,70~74,1,37.91,,,,,,,,,1,,,,37.91,2,,75.82,1,,129.37,3,,113.72,,,,,,,,5,146.58,7,205.22,2,75.82,,,7,205.22,2,58.63,2,58.63,,,1,37.91,,,5,146.58,1,37.91,,,1,37.91,,,1,37.91,2,75.82,1,37.91,,,1,37.91,6,227.45,,
,,,,75~79,1,53.73,,,1,218.34,1,218.34,,,,,,,,3,,129.37,,,,2,,107.47,1,,53.73,,,1,53.73,5,215.61,11,474.34,1,218.34,,,6,258.73,,,2,107.47,,,1,53.73,,,5,215.61,,,,,,,,,,,1,53.73,,,,,,,3,129.37,,
,,,,80~84,,,,,,,,,,,,,,,,1,,122.25,,,,1,,122.25,,,,,,1,122.25,3,294.41,7,686.95,,,,,3,366.75,1,122.25,,,,,,,,,1,122.25,,,1,122.25,,,,,,,1,122.25,,,,,,,4,489.00,,
,,,,85+,,,,,,,,,,,,,,,,2,,1639.34,,,,1,,240.38,,,,,,,,,,2,480.77,,,,,1,240.38,,,,,,,,,,,,,,,,,,,,,1,819.67,,,,,,,,,4,961.54,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,,肝及肝內膽管,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,15.34,,,,,,,,,,,,1,,15.34,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.34,1,15.34,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,,14.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,2,19.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.70,,,,,1,31.20,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.88,,,,,,,,,,,,,1,15.88,,,,,,,,,,,,,,,,,,
,,,,30~34,1,32.78,,,1,12.59,,,,,,,,,,,,,1,,32.78,,,,,,,,,1,12.59,,,,,,,,,,,2,18.20,1,12.59,,,,,1,12.59,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,26.90,,,,,,,,,,,,,,,,,3,,26.90,,,,,,,,,,,,,1,12.37,,,,,,,,,,,,,,,,,,,,,1,12.37,,,,,,,,,,,,,,,,,,
,,,,40~44,1,13.56,,,1,13.56,,,,,,,,,,,,,4,,54.26,,,,1,,13.56,3,30.03,,,1,38.18,1,38.18,,,,,,,1,13.56,,,,,,,,,,,,,2,20.02,,,,,,,,,,,,,,,,,,
,,,,45~49,5,79.83,,,,,,,,,,,,,,,,,5,,58.73,,,,3,,35.24,1,15.97,,,1,44.42,,,,,,,,,1,15.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,37.67,,,,,1,25.56,,,,,,,,,,,7,,131.85,,,,2,,37.67,1,25.56,,,1,25.56,,,1,71.63,,,,,1,25.56,1,25.56,1,25.56,,,,,,,1,25.56,1,71.63,,,1,25.56,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,7,,185.04,,,,1,,92.42,1,92.42,,,1,37.02,,,1,37.02,1,37.02,,,2,52.87,,,,,,,,,,,2,74.05,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,90.69,,,,,,,1,40.98,,,,,,,,,7,,211.61,,,,,,,1,115.21,2,60.46,1,115.21,2,81.97,2,60.46,,,,,4,120.92,,,,,,,,,,,3,122.95,,,,,1,115.21,1,40.98,,,,,,,,,,,,
,,,,65~69,1,46.86,,,,,,,,,2,,,,93.72,,,,10,,344.83,,,,3,,140.58,4,137.93,2,68.97,4,137.93,,,,,2,93.72,,,2,68.97,,,,,,,,,,,,,1,46.86,,,1,46.86,3,140.58,,,,,,,,,,,,
,,,,70~74,4,119.72,1,38.68,,,,,,,,,,,,1,,38.68,12,,359.17,1,,132.28,6,,179.59,9,269.38,,,4,154.74,1,132.28,2,59.86,1,38.68,,,7,270.79,,,1,38.68,1,38.68,,,,,3,116.05,1,38.68,1,38.68,,,4,119.72,,,,,,,,,,,,
,,,,75~79,,,,,1,202.43,,,,,2,,,,101.73,,,,4,,203.46,,,,,,,10,406.50,3,121.95,3,121.95,1,50.86,2,101.73,,,1,50.86,4,162.60,,,1,50.86,,,,,,,4,162.60,,,,,,,5,254.32,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,108.46,,,,2,,216.92,,,,1,,438.60,4,433.84,1,108.46,1,108.46,,,,,1,108.46,,,4,433.84,,,,,,,,,1,108.46,1,438.60,,,,,1,108.46,3,325.38,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,806.45,,,,2,,346.02,,,,1,,806.45,5,865.05,2,440.53,1,806.45,,,,,,,,,,,,,,,,,,,,,1,220.26,,,,,,,1,806.45,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其他內分泌腺,,,其他男性生殖器官,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,1,12.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,12.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,14.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,14.82,,,,,,,,,,,,,,,,,,,,1,30.27,,,,,,,,,,,,,,,,,,,,,,,1,30.27,1,30.27,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.37,1,15.37,,,,,,,,,,,,,1,15.37,,,,,,,,,,,,,,
,,,,30~34,3,27.49,,,,,1,12.74,,,1,,,,12.74,1,,32.67,1,,12.74,,,,1,,12.74,2,18.33,1,12.74,,,,,,,,,,,,,,,2,18.33,,,,,,,,,,,,,1,12.74,,,,,,,,,,,,,,
,,,,35~39,1,12.38,,,1,12.38,,,1,12.38,2,,,,17.91,1,,12.38,,,,,,,,,,1,32.43,1,12.38,1,12.38,,,1,12.38,,,1,12.38,1,12.38,,,2,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,13.27,,,,,1,13.27,,,,,,,,2,,19.50,,,,,,,,,,,,2,26.53,1,13.27,1,13.27,,,,,,,,,,,1,13.27,,,,,,,,,,,,,1,36.78,1,13.27,,,,,,,,,,,,
,,,,45~49,,,,,,,1,15.71,,,,,,,,5,,57.66,,,,,,,1,,15.71,2,23.07,4,46.13,1,15.71,,,,,,,,,,,1,43.40,2,23.07,,,,,,,,,1,15.71,1,15.71,2,31.41,,,,,,,,,,,,,,
,,,,50~54,2,44.91,,,1,22.46,,,,,,,,,,4,,65.90,,,,1,,61.84,,,,,,1,22.46,2,44.91,2,44.91,1,22.46,1,22.46,,,,,1,22.46,3,49.42,,,,,2,44.91,,,,,,,1,22.46,,,1,22.46,,,,,,,,,,
,,,,55~59,3,110.21,,,,,,,,,,,,,,8,,211.03,,,,1,,36.74,,,,2,52.76,5,131.89,,,1,93.55,3,110.21,1,36.74,,,,,1,93.55,,,1,36.74,1,36.74,,,,,,,1,36.74,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,4,,158.86,,,,,,,,,,4,116.72,5,145.90,1,39.71,1,110.01,2,58.36,2,58.36,1,39.71,,,1,110.01,3,119.14,,,2,79.43,1,39.71,,,,,3,119.14,,,,,,,2,79.43,,,,,,,,
,,,,65~69,,,2,98.14,1,49.07,,,1,49.07,2,,,,98.14,7,,250.81,,,,,,,,,,,,10,358.29,,,5,179.15,,,,,,,,,,,3,107.49,,,,,2,71.66,,,,,4,196.27,,,,,,,4,143.32,,,,,,,,
,,,,70~74,4,162.47,,,2,81.23,,,,,,,,,,11,,341.09,,,,,,,,,,4,124.03,8,248.06,3,121.85,12,372.09,3,121.85,4,162.47,,,,,,,6,186.05,,,,,,,,,,,5,155.04,,,,,1,40.62,4,162.47,,,,,,,,
,,,,75~79,,,,,1,48.80,,,1,48.80,3,,,,596.42,4,,156.74,,,,,,,,,,2,78.37,6,292.83,2,97.61,2,97.61,,,1,48.80,,,,,,,4,195.22,,,1,48.80,,,,,,,1,198.81,,,,,1,198.81,6,235.11,,,,,,,,
,,,,80~84,,,,,1,97.18,,,3,237.53,1,,,,97.18,4,,316.71,,,,,,,,,,1,97.18,2,158.35,1,97.18,4,388.73,1,427.35,1,97.18,,,,,1,427.35,2,194.36,,,,,,,,,,,3,237.53,,,,,,,1,427.35,,,,,,,,
,,,,85+,,,,,,,,,1,793.65,,,,,,,,,,,,,,,,,,1,196.46,1,196.46,,,3,589.39,,,1,793.65,,,,,,,2,314.96,,,,,,,,,,,,,,,,,,,3,472.44,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,,肝及肝內膽管,,,其他內分泌腺,,,其他男性生殖器官,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,,15.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,12.37,1,12.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.98,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,15.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.95,,,1,29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.95,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.29,,,,,,,1,33.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,12.82,,,,,1,12.82,1,12.82,3,,,,38.46,,,,3,,38.46,,,,,,,,,,,1,12.82,,,,,,,,,,,,,,,,,,,1,12.82,,,1,12.82,,,,,,,1,12.82,1,12.82,,,,,,,,
,,,,35~39,4,49.23,,,1,12.31,1,12.31,,,,,,,,1,,12.31,3,,36.92,,,,,,,,,,,2,24.62,1,12.31,,,1,12.31,,,,,,,1,12.31,,,,,1,32.29,,,1,32.29,,,,,,,,,2,17.82,,,,,,,,
,,,,40~44,2,18.86,1,12.92,,,1,12.92,,,,,,,,,,,2,,18.86,,,,,,,,,2,18.86,,,1,12.92,,,1,12.92,,,,,,,,,,,,,1,12.92,,,,,,,,,,,1,12.92,,,,,,,,,,
,,,,45~49,4,61.94,,,,,1,15.48,,,1,,,,15.48,,,,6,,67.59,,,,,,,,,,,,,1,41.34,,,,,4,45.06,,,,,,,,,1,15.48,5,56.33,,,,,,,,,,,2,30.97,1,15.48,1,15.48,,,,,,
,,,,50~54,3,61.83,1,56.79,,,3,45.37,1,20.61,,,,,,,,,7,,105.85,,,,,,,,,1,20.61,2,30.24,,,,,3,170.36,1,20.61,,,1,20.61,,,,,,,3,61.83,,,1,56.79,,,,,,,1,56.79,4,60.49,,,,,,,,
,,,,55~59,2,70.92,2,51.33,,,,,1,92.94,1,,,,35.46,,,,11,,282.34,,,,,,,,,,,7,179.67,1,35.46,,,,,,,,,,,,,,,,,2,70.92,,,,,,,,,,,2,51.33,2,70.92,,,1,35.46,,,,
,,,,60~64,2,57.29,1,39.64,,,,,,,1,,,,39.64,,,,9,,257.81,,,,,,,,,2,79.27,3,118.91,,,1,103.31,3,118.91,1,103.31,2,57.29,,,,,,,3,85.94,2,79.27,,,,,2,79.27,,,,,1,39.64,2,79.27,,,,,1,39.64,,
,,,,65~69,3,150.60,,,,,,,,,2,,,,100.40,,,,11,,396.83,,,,,,,,,2,100.40,4,144.30,,,,,4,144.30,,,2,100.40,1,128.21,,,,,,,7,252.53,1,50.20,,,,,,,,,,,,,,,,,2,72.15,,
,,,,70~74,,,3,126.64,1,42.21,,,2,64.31,3,,,,96.46,,,,11,,353.70,,,,,,,1,42.21,4,168.85,10,321.54,3,404.86,,,2,84.42,2,84.42,1,42.21,,,,,,,,,6,192.93,,,1,42.21,,,,,,,1,42.21,,,,,2,84.42,1,42.21,,
,,,,75~79,,,1,48.64,,,,,,,,,,,,,,,7,,340.47,,,,1,,48.64,,,2,97.28,12,461.36,1,183.49,,,4,153.79,4,153.79,1,183.49,,,,,1,48.64,,,5,192.23,,,2,76.89,2,97.28,,,,,3,145.91,1,48.64,,,,,2,97.28,,
,,,,80~84,1,88.89,1,88.89,,,1,380.23,1,88.89,1,,,,88.89,,,,4,,355.56,,,,,,,,,1,88.89,5,444.44,,,,,4,288.18,1,88.89,1,380.23,,,,,1,88.89,,,7,504.32,,,,,,,,,,,,,,,,,,,1,88.89,,
,,,,85+,,,,,,,,,,,1,,,,173.31,,,,3,,421.94,,,,,,,,,1,746.27,3,519.93,,,,,1,173.31,,,,,,,,,,,,,1,173.31,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
