,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,15,173.65,,,,,,,,,,,,,,,,3,73.17,,,1,87.26,,,,,1,85.91,1,66.53,,,,,1,85.91,,,,,,,,,,,1,82.71,2,72.91,,,,,,,,,,,,,3,76.63,,,,,,,,,,,,
,,,,45~49,9,205.90,,,,,,,,,,,,,,,,,,,,,,,,,,3,180.61,1,148.81,,,,,,,1,129.87,1,112.23,,,,,,,,,1,129.87,,,,,,,,,,,,,4,235.71,,,,,,,,,,,,
,,,,50~54,13,299.75,,,3,169.97,,,,,,,,,,,,6,193.67,,,,,,,,,2,108.70,3,113.42,,,,,4,207.25,1,105.49,,,,,,,1,155.04,1,129.87,,,,,,,,,,,1,129.87,1,129.87,,,,,,,,,,,,,,
,,,,55~59,5,142.98,,,1,119.19,,,,,2,,,,208.77,,,11,188.87,,,1,138.50,2,109.47,,,2,111.17,4,136.99,1,138.50,,,4,170.00,2,120.63,,,,,1,189.75,,,,,4,157.54,,,1,119.19,,,,,,,,,4,137.84,,,,,,,,,,,,
,,,,60~64,6,204.08,,,,,1,128.04,1,143.06,1,,,,108.70,,,7,151.98,,,,,,,,,5,219.59,9,152.67,1,129.87,,,5,173.37,4,178.81,2,148.59,,,,,1,160.26,,,4,176.91,,,1,143.06,,,,,1,113.25,3,129.81,,,,,,,,,,,,,,
,,,,65~69,11,329.64,1,166.67,1,189.75,,,1,165.84,1,,,,161.81,,,11,252.00,,,,,1,161.81,2,156.25,8,228.57,16,401.61,1,189.75,1,240.38,2,156.62,3,158.31,1,161.81,,,,,,,,,3,176.89,,,1,153.61,,,,,1,240.38,3,272.73,3,164.65,1,166.67,1,166.67,1,189.75,,,,,,
,,,,70~74,2,266.31,,,1,313.48,,,1,296.74,3,,,,236.03,,,13,427.77,,,,,,,,,4,517.46,21,577.40,,,,,6,324.85,1,289.86,,,,,,,1,296.74,,,5,267.52,,,,,,,,,,,3,487.01,,,,,1,214.13,3,424.33,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,487.80,,,4,460.30,,,,,,,,,1,523.56,10,632.51,1,383.14,,,5,551.27,1,452.49,,,,,,,,,,,,,,,,,1,523.56,,,,,1,487.80,,,,,1,381.68,6,521.29,,,,,,
,,,,80~84,,,,,2,793.65,,,,,2,,,,1015.23,,,,,,,,,,,,,,,1,847.46,,,,,,,1,653.59,1,847.46,,,,,,,1,1204.82,3,800.00,,,,,,,,,,,,,,,,,,,3,763.36,,,,,,
,,,,85+,,,,,,,,,,,1,,,,3125.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2197.80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,46.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,2,68.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.82,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,71.15,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,55.59,1,41.48,1,,,,40.70,,,,,,,,,,,1,41.48,,,,,,,,,,,,,1,58.34,,,,,,,,,,,,,1,43.71,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.02,1,61.96,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,59.63,,,,,,,,2,77.37,,,,,,,1,48.38,,,1,59.42,,,1,97.75,,,,,,,,,,,,,,,1,59.42,,,,,,,1,59.42,,,,,,,,,,,,,,,,,,
,,,,30~34,2,58.72,,,,,,,,,,,,,,1,44.03,6,66.29,,,,,,,,,2,49.22,,,,,1,44.03,,,,,,,,,,,,,1,47.28,,,,,1,49.14,,,2,53.22,,,,,,,,,,,,,,,,,,
,,,,35~39,6,86.77,,,,,1,62.89,1,54.95,,,,,,,,2,63.23,,,,,,,3,59.28,,,,,1,66.62,1,52.99,1,69.35,,,,,,,1,49.29,,,,,,,,,,,,,4,75.76,,,,,,,,,,,,,,,,,,
,,,,40~44,1,78.55,2,59.47,,,,,,,,,,,,,,6,87.73,,,1,77.22,,,,,1,78.55,,,,,1,156.99,1,72.41,,,,,,,,,1,84.25,,,,,,,,,,,1,63.53,,,,,,,,,,,,,,,,,,
,,,,45~49,4,109.23,,,,,,,,,,,,,,,,6,139.53,,,,,,,,,,,,,,,5,121.83,1,93.02,,,,,1,91.24,,,,,,,,,,,,,3,96.28,3,111.65,,,,,,,,,,,,,,,,,,
,,,,50~54,8,192.63,,,,,,,,,,,,,,,,10,213.72,,,,,,,1,116.55,2,132.01,2,124.84,,,1,144.72,1,152.21,1,139.47,,,1,115.74,1,109.89,,,,,,,,,1,115.74,,,6,153.30,1,139.47,,,,,,,,,,,,,,,,
,,,,55~59,6,155.64,2,120.55,1,105.82,1,114.03,1,133.87,1,,,,114.03,,,15,203.25,,,,,1,114.03,5,163.19,6,152.48,,,,,2,267.74,,,1,101.11,,,1,110.01,2,265.60,,,,,,,,,,,,,,,,,,,2,117.79,,,,,,,,,,,,
,,,,60~64,17,244.82,,,1,108.34,,,2,166.25,1,,,,148.37,,,17,329.07,,,,,2,147.38,,,12,249.12,1,130.89,,,3,128.37,2,120.26,,,1,111.23,,,1,140.85,3,138.57,,,,,1,148.37,,,1,108.34,2,133.87,,,,,4,134.82,,,,,,,,,,,,
,,,,65~69,4,208.99,,,1,164.47,,,,,2,,,,171.38,1,143.88,8,333.47,,,,,,,4,297.18,12,251.89,1,143.06,,,8,200.25,2,163.67,1,164.47,,,,,,,3,185.87,,,,,1,174.83,,,,,1,162.87,,,,,,,,,,,,,,,,,,
,,,,70~74,3,250.00,2,235.02,1,247.52,,,2,295.42,1,,,,270.27,,,6,300.90,1,270.27,,,,,1,300.30,12,422.83,2,233.64,,,4,372.44,2,495.05,,,,,,,1,270.27,2,258.40,,,,,2,442.48,,,2,254.78,2,278.16,1,300.30,1,226.76,2,284.50,,,,,,,,,,,,
,,,,75~79,,,,,1,366.30,1,497.51,1,395.26,,,,,,,,5,1184.83,,,,,3,699.30,3,704.23,3,542.50,,,,,2,473.93,1,497.51,1,395.26,,,,,,,4,518.81,,,1,395.26,1,357.14,,,1,515.46,,,1,366.30,,,5,484.97,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,2,673.40,4,1374.57,,,1,625.00,2,727.27,,,,,,,,,1,787.40,,,,,,,,,,,3,1115.24,,,,,,,4,1072.39,,,,,,,,,,,,
,,,,85+,1,1923.08,,,,,,,,,,,,,,,,,,,,,,,,,,1,1886.79,,,,,1,1886.79,1,1408.45,,,,,,,,,2,1639.34,,,,,,,,,,,,,,,,,1,1449.28,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,2,63.59,1,,,,71.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.35,1,62.15,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,106.16,,,,,,,,1,74.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.65,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,2,60.04,,,,,,1,57.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.60,,,,,,,1,72.20,,,1,102.35,,,,,,,,,,,,,,,,,,
,,,,15~19,1,57.37,,,,,,,,,,,,,,,,,,2,39.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.77,,,1,50.99,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,2,54.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,106.61,,,,,,,,,1,106.61,,,,,,,,,,,,,,,,,1,50.79,,,,,,,,,1,49.29,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,64.72,,,,,,,,,,,,,,1,57.74,,,,,,,,,,,,,,,,,,,,,,,,,1,57.08,,,1,106.95,,,,,,,1,58.11,,,1,58.11,,,,,,,,,,,,,,,,,,
,,,,35~39,5,63.04,,,,,1,59.35,,,,,,,,2,57.39,,,,,,,1,59.35,,,,,,,,,,,,,1,89.69,,,,,1,64.02,,,1,57.34,,,,,,,,,2,61.60,,,,,,,,,,,,,,,,,,
,,,,40~44,11,147.26,,,,,1,58.00,,,1,,,,98.04,6,82.86,,,2,72.07,,,1,61.65,,,,,1,58.00,1,58.00,1,74.13,,,,,,,,,1,81.04,,,,,,,,,,,1,98.04,1,74.68,,,,,,,,,,,,,,,,,,
,,,,45~49,2,79.94,,,,,,,,,1,,,,98.14,8,168.71,,,1,101.94,2,89.81,1,102.25,,,,,1,130.89,3,92.51,,,,,,,,,,,,,,,,,,,,,,,,,3,92.51,,,1,130.89,,,,,,,,,,,,,,
,,,,50~54,9,182.41,1,128.37,2,131.15,,,1,117.23,,,,,,9,186.45,,,1,128.37,,,4,151.57,,,,,2,129.79,1,148.81,,,,,,,1,161.55,,,1,128.37,,,,,1,180.18,,,,,1,125.16,1,117.23,,,,,,,,,,,,,,,,,,
,,,,55~59,8,230.28,1,141.24,,,,,,,,,,,,12,240.77,,,2,104.71,1,102.77,4,177.23,,,,,1,112.23,2,116.89,,,,,,,,,1,130.72,2,138.31,,,1,114.68,,,,,,,,,4,114.35,,,2,137.55,2,155.76,,,,,,,,,,,,
,,,,60~64,3,131.41,,,2,149.59,,,,,2,,,,117.44,15,274.52,,,,,4,259.07,21,308.78,,,,,3,119.00,1,184.50,,,1,120.34,,,1,125.79,1,125.79,6,205.62,,,,,4,168.42,,,,,1,184.50,,,1,145.77,,,1,184.50,,,,,,,,,,,,
,,,,65~69,9,360.00,,,2,143.06,,,1,212.31,1,,,,151.06,13,281.51,1,156.25,1,166.94,,,20,454.55,,,,,3,147.86,6,305.03,1,166.94,,,,,,,2,151.29,9,273.64,,,,,2,162.21,,,1,156.25,2,147.38,,,,,,,4,154.62,,,,,,,,,,,,
,,,,70~74,3,223.55,,,2,215.05,,,,,1,,,,231.48,17,517.19,2,224.97,,,8,403.63,12,372.44,1,209.64,1,261.10,7,273.44,1,220.75,2,246.00,,,,,1,218.82,,,3,219.62,,,1,242.72,1,297.62,,,,,3,235.85,1,242.72,1,261.10,1,231.48,5,309.79,,,,,,,,,,,,
,,,,75~79,,,,,2,351.49,,,,,1,,,,362.32,10,821.02,,,1,492.61,,,16,991.33,,,,,6,650.76,1,362.32,,,,,,,,,1,362.32,,,,,1,321.54,2,393.70,,,,,6,507.61,,,,,,,5,573.39,,,,,,,,,,,,
,,,,80~84,1,649.35,,,,,,,,,1,,,,709.22,2,772.20,,,,,2,829.88,6,1041.67,,,,,2,858.37,1,1351.35,,,,,,,,,,,1,787.40,,,,,,,,,,,,,1,709.22,,,,,6,849.86,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,1234.57,1,1754.39,1,1298.70,,,,,3,2173.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,64.47,,,,,,,1,49.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,114.74,1,51.98,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.68,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,77.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,55.80,1,,,,58.79,,,,,,,,,1,57.94,,,1,39.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.08,,,,,,,,,,,,,,,,,,
,,,,20~24,1,63.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.53,1,60.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,51.81,,,,,,,,,1,,,,51.81,1,47.96,2,65.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,74.27,,,,,,,,,,,,,,,,,,
,,,,30~34,5,119.39,,,,,,,,,,,,,,1,49.78,3,59.63,,,,,1,65.62,1,60.24,,,1,45.89,,,,,,,,,,,,,2,64.96,,,1,75.13,1,51.23,,,,,,,1,65.62,,,,,,,,,,,,,,,,,,
,,,,35~39,7,69.07,,,,,,,,,,,,,,,,4,93.37,,,,,1,49.38,,,,,,,2,72.46,1,128.21,,,1,61.27,,,,,1,58.41,,,,,,,,,2,55.05,1,61.27,2,60.75,,,,,,,,,,,,,,,,,,
,,,,40~44,10,111.53,1,56.15,,,1,157.98,,,,,,,,,,10,109.11,,,,,,,,,,,,,2,56.56,,,,,,,,,,,1,73.05,,,,,,,,,,,,,2,74.46,,,,,,,,,,,,,,,,,,
,,,,45~49,12,184.33,1,74.24,,,,,,,,,,,,,,5,91.93,,,1,73.53,,,2,92.42,,,,,,,,,,,,,,,,,,,1,87.49,,,,,,,,,,,2,195.89,1,116.41,,,,,,,,,,,,,,,,
,,,,50~54,4,170.29,,,1,148.59,,,,,1,,,,167.50,,,8,185.06,,,,,2,119.69,4,144.98,,,,,,,,,,,,,,,1,155.52,,,,,1,112.87,1,112.87,,,,,1,121.95,,,,,,,,,,,,,,,,,,,,
,,,,55~59,11,255.93,,,2,211.86,,,,,1,,,,184.16,2,121.21,14,211.23,,,1,110.99,,,6,232.83,,,,,3,179.00,5,148.68,1,110.99,,,,,1,112.74,5,175.99,,,,,1,110.99,,,1,131.58,1,147.06,1,131.58,1,112.74,,,,,,,,,,,,,,,,
,,,,60~64,11,240.70,,,3,143.40,2,125.47,,,,,,,,4,177.70,14,307.96,,,,,3,142.52,14,235.29,,,,,2,118.41,7,150.02,1,120.92,,,,,,,2,136.80,,,,,2,125.94,,,,,,,2,287.77,,,,,1,195.69,,,,,,,,,,,,
,,,,65~69,3,257.51,,,2,138.22,,,,,2,,,,155.52,5,232.45,14,264.25,,,1,147.28,5,182.35,18,307.01,,,,,3,147.20,4,146.68,2,137.74,,,,,1,207.04,1,169.20,,,,,,,,,1,147.28,4,166.11,,,,,,,3,151.29,,,,,,,,,,,,
,,,,70~74,4,225.35,1,214.13,3,235.48,,,,,,,,,,1,212.77,10,486.38,,,1,242.72,4,283.69,11,316.36,,,,,4,250.47,2,235.85,1,218.34,,,,,1,212.77,3,209.50,,,,,3,242.91,,,,,3,234.93,1,218.34,,,1,242.72,6,267.62,,,,,,,,,,,,
,,,,75~79,2,406.50,,,,,,,,,,,,,,1,301.20,9,444.01,1,378.79,,,4,442.97,9,449.33,,,,,4,372.79,3,371.75,1,429.18,,,1,429.18,,,3,406.50,,,,,,,,,1,335.57,4,481.93,,,,,,,6,436.36,,,,,,,,,,,,
,,,,80~84,3,1067.62,,,,,,,,,,,,,,1,892.86,,,,,,,,,7,952.38,,,,,2,684.93,,,1,892.86,,,2,990.10,2,1709.40,2,1470.59,,,,,,,,,,,2,854.70,1,892.86,,,1,892.86,2,766.28,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,2000.00,,,,,,,3,1587.30,,,,,,,,,,,,,,,,,,,1,1449.28,,,,,,,,,,,,,,,,,1,1298.70,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,64.10,,,,,,,,,1,64.10,,,,,,,,,,,,,,,,,,,,,,,,,2,64.52,1,64.94,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,63.13,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,111.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,71.70,,,,,,,,,,,,,,
,,,,25~29,2,58.34,,,,,,,1,47.92,1,,,,69.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.71,,,,,,,,,,,1,80.91,,,,,,,,,,,,,,,,
,,,,30~34,2,63.43,,,,,,,,,,,,,,,,2,73.31,,,,,,,,,,,1,79.55,2,58.53,,,,,,,,,,,,,,,1,62.66,,,,,,,,,,,1,48.03,1,67.98,,,,,,,,,,,,,,
,,,,35~39,7,89.39,,,,,,,1,45.33,1,,,,55.40,1,63.01,7,63.33,,,,,,,1,45.33,1,57.21,,,1,60.83,,,,,,,,,,,,,,,,,,,,,1,63.01,,,,,,,3,60.25,,,,,,,,,,,,,,
,,,,40~44,12,108.22,,,1,57.31,,,,,1,,,,57.31,1,79.30,4,117.75,1,54.35,,,1,146.41,2,55.79,,,,,,,1,95.60,1,71.12,,,,,,,,,,,1,57.31,,,,,,,,,,,,,3,66.56,,,,,,,,,,,,,,
,,,,45~49,17,214.29,,,2,79.33,,,,,,,,,,1,71.38,11,129.46,,,,,1,67.25,2,90.01,1,71.38,,,,,6,161.68,,,1,67.25,,,,,,,2,100.81,1,81.97,,,,,,,,,2,71.33,2,86.13,1,92.68,,,,,,,,,,,,,,
,,,,50~54,13,199.88,,,1,135.69,,,,,,,,,,1,112.36,10,381.97,,,1,145.56,2,148.59,7,173.10,2,117.65,,,2,164.34,2,132.01,1,112.36,,,,,,,,,1,113.12,4,159.55,,,,,,,,,2,115.21,1,158.48,,,,,1,123.46,,,,,,,,,,
,,,,55~59,10,166.42,,,1,100.60,,,2,128.21,,,,,,2,115.54,9,135.69,,,2,141.64,2,128.21,9,152.54,1,114.55,,,2,109.47,1,128.87,,,,,,,,,1,112.99,1,100.60,,,,,1,144.30,1,112.99,,,1,105.49,2,120.41,4,170.79,,,,,2,113.77,,,,,,,,
,,,,60~64,12,198.12,1,121.80,2,167.79,1,200.80,,,,,,,,,,15,241.51,,,1,121.80,4,195.69,15,279.69,,,,,5,148.19,1,121.80,2,126.66,1,114.16,,,,,,,,,4,176.60,,,,,2,151.29,,,,,2,128.62,1,114.16,,,2,146.63,3,176.78,,,,,,,,
,,,,65~69,11,207.74,,,,,,,,,4,,,,328.14,8,194.69,16,271.37,,,1,142.05,3,213.98,18,333.46,,,,,7,176.63,4,201.61,3,263.62,1,170.94,,,,,,,,,3,226.59,,,,,2,134.32,,,2,149.48,1,142.05,1,170.94,1,198.41,,,9,187.85,,,,,,,,
,,,,70~74,3,222.55,,,3,230.95,,,1,204.50,,,,,,,,18,404.49,,,,,3,201.21,17,456.87,,,,,5,214.87,,,2,249.69,,,,,,,1,204.50,,,2,206.19,,,,,1,197.24,,,,,6,227.62,2,491.40,,,1,224.72,3,248.34,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,4,549.45,10,480.31,,,2,407.33,1,331.13,13,615.53,,,,,4,461.36,3,343.25,,,,,1,367.65,,,,,1,284.90,4,549.45,1,331.13,1,331.13,,,,,1,398.41,2,389.11,2,392.16,,,,,4,375.59,,,,,,,,
,,,,80~84,1,787.40,,,,,,,,,1,,,,1190.48,3,759.49,2,662.25,,,,,3,920.25,8,809.72,,,,,1,787.40,,,1,591.72,,,,,,,,,,,3,833.33,,,,,,,,,,,1,591.72,1,724.64,,,,,2,809.72,,,,,,,,
