,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,喉,,結直腸癌,,睪丸,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,32.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.06,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,37.48,,,,,1,37.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.48,,,,,,,,,,,,,,,,,,
,,,,35~39,1,41.37,,,,,,,,,1,,,,41.37,1,41.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,1,70.32,,,,,,,,,,,,,1,70.32,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,61.54,,,,,,,,,,,,,,,,,,,,,,1,61.54,,,,,1,61.54,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.88,1,69.88,,,,,,,,,2,139.76,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,1,72.20,1,72.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,1,88.65,2,177.30,,,,,,,,,,,2,177.30,,,,,1,88.65,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,,,3,370.37,1,123.46,,,2,246.91,,,1,123.46,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,208.77,,,,,,,2,417.54,,,,,,,1,208.77,,,1,208.77,2,417.54,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,325.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,917.43,,,,,,,1,917.43,1,917.43,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,2857.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,39.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,66.36,,,,,,,,,,,,,,,,,,,,,,1,66.36,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,64.02,,,1,64.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,2,134.32,1,67.16,,,1,67.16,1,67.16,,,1,67.16,1,67.16,,,1,67.16,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,75.87,,,,,,,,,1,,,,75.87,1,75.87,4,303.49,,,1,75.87,1,75.87,,,,,,,,,1,75.87,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,81.04,1,81.04,,,,,2,,,,162.07,,,1,81.04,2,162.07,,,,,,,,,,,,,,,,,1,81.04,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,254.13,,,1,127.06,4,508.26,2,254.13,1,127.06,,,,,,,,,,,1,127.06,1,127.06,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,191.57,,,1,,,,191.57,2,383.14,3,574.71,,,,,,,,,,,,,,,,,1,191.57,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,4,,,,1277.96,,,,,1,319.49,,,,,,,,,,,1,319.49,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,819.67,,,1,819.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,造血系統及網狀內皮系統,,喉,,結直腸癌,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,32.68,,,,,,,,,,,,,,1,32.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,37.75,,,,,,,,,,,,,,1,37.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.69,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,66.80,,,2,133.60,,,,,,,,,,,,1,66.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,137.84,,,,,,,,,,,,,,,,,,,,1,68.92,,,,,1,68.92,,,1,68.92,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,76.80,,,,,,,1,76.80,,,,,,,,,,,,1,76.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,81.70,,,,,,,,,,1,81.70,,,,,2,163.40,,,1,81.70,1,81.70,,,1,81.70,1,81.70,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,245.10,1,,,,122.55,1,122.55,,,,,,,,,1,122.55,,,,,,,1,122.55,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,367.65,1,183.82,,,,,1,183.82,,,,,,,,,,,,,,1,183.82,,,,,2,367.65,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,315.46,,,1,315.46,,,1,315.46,1,315.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,781.25,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,2500.00,1,2500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,2,76.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,76.75,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,38.17,,,1,38.17,,,1,,,,38.17,,,,,,,1,38.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.49,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,70.13,1,70.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,66.09,,,,,,,,1,66.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,151.40,,,,,1,75.70,,,1,,,,75.70,,,,,1,75.70,,,,,1,75.70,,,,,,,,,,,1,75.70,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,165.15,1,82.58,2,,,,165.15,,,2,165.15,,,,,1,82.58,,,,,1,82.58,,,1,82.58,,,1,82.58,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,222.22,1,111.11,3,,,,333.33,,,2,222.22,1,111.11,,,,,,,,,,,,,,,1,111.11,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,172.41,,,1,172.41,,,1,172.41,,,,,,,,4,689.66,,,,,,,,,1,172.41,,,,,1,172.41,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,591.72,,,4,,,,1183.43,,,,,,,,,,,,,,,,,,,,,,,,,1,295.86,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,3,1973.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,26.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,33.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.51,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,34.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,2,77.52,,,,,1,,,,38.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,37.89,,,,,,,,,,1,37.89,,,,,,,,,,,,,,,,,2,75.79,1,37.89,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,2,95.47,,,1,47.73,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.73,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,73.69,,,1,73.69,,,,,,,,,,1,73.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,65.92,1,65.92,1,65.92,,,,,,1,65.92,,,,,,,,,,,,,1,65.92,,,,,1,65.92,1,65.92,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,76.10,2,152.21,,,,,1,76.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,83.19,,,1,83.19,,,3,249.58,1,,,,83.19,1,83.19,,,1,83.19,,,,,1,83.19,,,,,,,1,83.19,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,104.17,1,104.17,2,208.33,2,208.33,2,208.33,,,,,,1,104.17,,,,,,,,,,,1,104.17,,,,,1,104.17,,,1,104.17,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,158.48,,,,,,,,,,,,,2,316.96,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,290.70,,,,,,,3,872.09,,,,,,2,581.40,,,,,,,,,,,,,1,290.70,,,1,290.70,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,595.24,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1818.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,35.20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.20,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.76,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,39.17,,,,,,1,39.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.17,,,,,,,,,,
,,,,40~44,1,43.71,,,,,,,,,,,,,,,,1,43.71,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.71,,,,,,,,,,
,,,,45~49,,,1,73.64,,,,,1,73.64,2,,,,147.28,1,73.64,,,,,,,,,,,,,,,,,1,73.64,,,,,1,73.64,,,,,,,,,,,,,,,,
,,,,50~54,2,130.12,,,,,,,,,,,,,,2,130.12,,,,,1,65.06,,,,,1,65.06,,,,,,,,,,,,,,,1,65.06,1,65.06,,,,,,,,,,
,,,,55~59,,,,,,,1,75.82,2,151.63,1,,,,75.82,,,,,2,151.63,2,151.63,,,,,,,,,,,,,,,,,,,,,1,75.82,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,80.71,6,484.26,,,3,242.13,,,,,1,80.71,,,2,161.42,3,242.13,,,1,80.71,,,,,,,,,,,1,80.71,,,,,,,,
,,,,65~69,,,,,,,,,3,308.01,,,,,,6,616.02,,,5,513.35,,,1,102.67,,,,,,,1,102.67,,,,,1,102.67,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,153.14,,,2,306.28,2,,,,306.28,2,306.28,,,1,153.14,,,,,,,,,,,2,306.28,,,,,,,,,,,2,306.28,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,3,842.70,,,,,,,,,,,1,280.90,,,,,,,,,,,,,,,1,280.90,,,,,,,,
,,,,80~84,,,,,,,1,537.63,1,537.63,,,,,,1,537.63,,,,,,,,,,,,,,,1,537.63,,,1,537.63,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,37.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.50,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,38.26,,,1,38.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,77.10,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.55,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,42.07,,,,,,,,,,,,,,1,42.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,68.63,,,,,,,1,68.63,,,,,,,,1,68.63,,,,,,,,,,,,,,,1,68.63,,,1,68.63,,,,,,,,,,,,,,,,,,
,,,,55~59,1,72.10,,,,,,,1,72.10,,,,,,,,4,288.39,,,,,2,144.20,2,144.20,,,1,72.10,,,,,,,1,72.10,,,,,,,,,,,,,,,,,,
,,,,60~64,1,82.78,1,82.78,,,1,82.78,2,165.56,,,,,,,,1,82.78,,,1,82.78,1,82.78,,,1,82.78,,,,,,,,,,,1,82.78,,,,,,,,,,,,,,,,
,,,,65~69,2,191.75,,,,,,,,,,,,,,,,1,95.88,,,,,,,1,95.88,,,,,1,95.88,,,,,,,1,95.88,,,,,,,,,,,,,,,,
,,,,70~74,2,301.66,1,150.83,,,,,1,150.83,,,,,,1,150.83,2,301.66,1,150.83,,,3,452.49,1,150.83,,,,,,,,,,,,,1,150.83,2,301.66,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,250.63,,,2,501.25,,,,,,,,,,,,,,,3,751.88,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,537.63,,,,,1,537.63,1,537.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,消化器官其他分界不明部位,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.84,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,37.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,77.43,,,,,,1,38.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,38.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,1,62.81,,,1,62.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,72.05,,,1,,,,72.05,,,,,1,72.05,,,,,,,1,72.05,,,,,,,,,,,1,72.05,,,,,,,,,,,,,,,,
,,,,55~59,2,143.78,,,,,,,,,,,,,,,,1,71.89,1,71.89,1,71.89,,,,,,,,,1,71.89,,,1,71.89,,,,,2,143.78,,,,,,,,,,,,,,
,,,,60~64,1,83.13,,,,,1,83.13,2,166.25,,,,,,2,166.25,2,166.25,1,83.13,,,1,83.13,,,,,,,1,83.13,,,,,1,83.13,,,,,,,1,83.13,,,,,,,,,,
,,,,65~69,,,,,,,,,2,183.49,,,,,,3,275.23,3,275.23,,,,,,,1,91.74,,,1,91.74,3,275.23,1,91.74,,,,,2,183.49,,,1,91.74,,,,,,,,,,,,
,,,,70~74,,,,,1,146.41,1,146.41,,,,,,,,1,146.41,2,292.83,2,292.83,1,146.41,,,1,146.41,,,,,3,439.24,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,223.71,1,223.71,,,,,,,,,,,,,,,,,,,,,1,223.71,,,1,223.71,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,561.80,1,561.80,1,561.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,1298.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
