,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,肝及肝內膽管,,其它淋巴瘤,,肺、支氣管及氣管,,,,,胃,,食道,,,骨、關節及關節軟骨,,,造血系統及網狀內皮系統,,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,1,44.54,,,,,,,,,,,,,,,1,,44.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,47.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,57.54,,,,,,,,,,1,57.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,61.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,78.43,4,313.73,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.43,,,,,,,,,,,,,,,,
,,,,45~49,1,103.95,,,,,1,103.95,,,,,,,,,,1,,103.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,101.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.32,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,259.40,,,1,,,,129.70,1,129.70,,,,,,,1,,129.70,,,,,1,129.70,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,137.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,201.21,2,,,,402.41,2,402.41,,,,,,,,,,,,,,1,201.21,,,,,1,201.21,,,,,,,,,,,,,,
,,,,70~74,1,337.84,,,,,1,337.84,,,,,,,,,,,,,,,,,,,1,337.84,2,675.68,,,,,,,,,2,675.68,,,,,,,,,,,,
,,,,75~79,,,1,492.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2500.00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,胰,,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.88,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,47.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,2,,,,127.39,,,,,,,,,,,,,,,,,,1,63.69,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,71.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,107.53,,,,,1,,,,107.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,97.75,,,,,,,1,97.75,2,,,,195.50,,,,,,1,,97.75,,,,1,97.75,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,120.48,,,,,,,2,,,,240.96,1,120.48,,,,1,,120.48,,,,,,,,,,,,1,120.48,,,,,,,,,,,,,,,,
,,,,60~64,1,133.51,1,133.51,,,,,,,1,,,,133.51,,,2,,267.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,3,,,,591.72,2,394.48,2,,394.48,,,,1,,197.24,,,,,2,394.48,1,197.24,1,197.24,,,,,,,,,,,,,,,,
,,,,70~74,,,1,294.99,,,,,1,294.99,,,,,,,,,,,,,,,,,,,,,,,1,294.99,,,1,294.99,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,,515.46,1,,515.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,胰,,,造血系統及網狀內皮系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.05,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,62.85,,,,,1,62.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,136.80,,,,,,,,1,,68.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,3,318.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99.11,,,1,99.11,1,99.11,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,114.55,,,2,229.10,1,,,,114.55,,,1,,114.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,128.04,1,128.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,185.53,,,,,,,,1,,185.53,2,,371.06,1,,185.53,,,,,,,,,1,185.53,,,,,,,,,,,,,,,,
,,,,70~74,1,305.81,,,,,,,1,305.81,,,,,,,,1,,305.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,505.05,1,,505.05,1,,505.05,1,,505.05,,,,,,,,,,,1,505.05,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,,胰,,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.33,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,52.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,98.81,,,2,197.63,,,,,,,,,,,,,,,,,,,,,,,,,2,197.63,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,97.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,115.74,,,,,,2,231.48,,,,2,,231.48,,,,1,115.74,,,,,,,,,,,1,115.74,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,127.06,,,,,,1,127.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,172.12,,,,,1,172.12,1,,,,172.12,,,1,,172.12,,,,1,,172.12,,,,,,,,,,,,,,,1,172.12,,,,,,,,,,
,,,,70~74,1,294.99,,,,,1,294.99,,,,,,,,1,294.99,1,,294.99,,,,,,,,,1,294.99,,,1,294.99,1,294.99,1,294.99,1,294.99,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,2,,985.22,,,,,,,,,,,,,1,492.61,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,2500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.06,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,43.16,,,1,,,,43.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,60.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,199.34,,,,,,,,,,,,,,,,1,,66.45,,,,,,,,,,,1,66.45,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,92.68,,,,1,,92.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,4,,,,411.95,,,1,,102.99,,,,,,,,,1,102.99,1,102.99,,,,,,,1,102.99,,,,,,,,,,,,
,,,,55~59,,,1,108.81,,,,,,,2,,,,217.63,,,,,,,,,,,,,,,,,,,,,,,,1,108.81,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,4,,,,510.20,,,,,,,,,1,,127.55,1,127.55,,,,,1,127.55,1,127.55,,,,,1,127.55,,,,,,,,,,
,,,,65~69,,,,,1,167.79,,,1,167.79,2,,,,335.57,,,1,,167.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,,270.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,,495.05,,,,,,,,,,,,,,,,,1,495.05,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,後腹膜腔及腹膜,,,胃,,,胰,,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.77,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,48.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,51.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.52,,,,,,,,,,,,,,,,
,,,,35~39,1,61.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,65.19,,,1,65.19,1,65.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,110.38,,,,,,,,1,110.38,,,,,,,1,,110.38,,,,,,,1,110.38,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,106.16,,,1,106.16,,,,,,,,2,212.31,1,,106.16,,,,,,,,,,,,,,,,,,,,,1,106.16,,,,,,,,,,
,,,,60~64,,,,,,,2,269.91,1,134.95,2,,,,269.91,1,134.95,,,,,,,,,,,,,,,,1,134.95,,,1,134.95,2,269.91,,,,,,,,,,,,
,,,,65~69,,,,,,,1,153.61,,,,,,,,1,153.61,,,,,,,,,,,,,,1,153.61,1,153.61,,,1,153.61,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,496.28,,,,,,,,3,744.42,,,,1,,248.14,,,,,,1,248.14,,,2,496.28,1,248.14,,,1,248.14,,,1,248.14,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,444.44,,,,1,,444.44,,,,,,,,,,1,444.44,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,806.45,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,後腹膜腔及腹膜,,胃,,,食道,,,胰,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,15~19,1,45.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,106.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.39,,,,,,,,,,,,,,,,,,
,,,,40~44,1,67.57,1,67.57,,,,,1,67.57,,,,,,,,,,,,,,,,,1,67.57,,,,,1,67.57,,,,,,,,,,,,,,,,,,
,,,,45~49,2,149.25,,,,,1,74.63,,,,,,,,,,,,,,,,,,,1,74.63,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,114.81,,,,,1,114.81,,,,,,,,,,,,,,,,,,,,,,,1,114.81,1,114.81,,,,,,,,,,,,,,,,,,
,,,,55~59,2,207.04,,,,,4,414.08,,,,,,,,1,103.52,,,,2,,207.04,,,,1,103.52,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,131.41,,,1,,,,131.41,,,,,,,,,,,,,,,,2,262.81,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,151.52,,,,,,,,,2,,,,303.03,,,1,,151.52,,,,1,,151.52,,,,,2,303.03,,,1,151.52,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,3,,,,714.29,,,,,,,,,,,,,,1,238.10,1,238.10,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,2,836.82,1,418.41,,,3,,,,1255.23,,,,,,,,,,,,,,,,1,418.41,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.12,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.08,,,,,,,1,53.08,,,,,,,,,,,,,,,,
,,,,35~39,3,167.60,,,,,1,55.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,2,134.14,,,,,,,,,,,,,,,,1,,67.07,,,,,1,67.07,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,144.30,,,,,3,216.45,,,,,,,,,,,,,1,,72.15,,,,,,,,,,1,72.15,1,72.15,,,,,,,,,,,,,,,,
,,,,50~54,,,1,110.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.01,,,,,,,,,,,,,,,,,,
,,,,55~59,2,210.53,,,,,1,105.26,,,,,,,,,,,,,1,,105.26,,,,,,,,,,,,,,,,1,105.26,1,105.26,,,,,,,,,,
,,,,60~64,,,,,1,125.47,3,376.41,1,125.47,,,,,,1,125.47,1,,125.47,,,,,,,,,,,,,1,125.47,,,,,,,1,125.47,,,,,,,,,,
,,,,65~69,,,,,,,1,149.48,1,149.48,1,,,,149.48,1,149.48,,,,1,,149.48,,,,1,149.48,1,149.48,,,,,,,,,,,1,149.48,,,,,,,,,,
,,,,70~74,,,,,,,1,219.30,,,,,,,,2,438.60,,,,1,,219.30,1,,219.30,1,219.30,,,,,1,219.30,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,414.94,1,414.94,,,,,,,,,,,,,,,,,,,,1,414.94,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,769.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,1,70.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,49.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,53.59,,,,,,,1,53.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,64.35,,,1,64.35,,,1,64.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,361.79,,,,,,,2,144.72,,,,,,,,,,,,,,,,,1,72.36,,,,,1,72.36,1,72.36,1,72.36,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,2,210.97,,,,,,,,1,,105.49,,,,,,,,,,,1,105.49,,,,,1,105.49,,,,,,,,,,,,,,
,,,,55~59,2,206.61,1,103.31,,,,,,,,,,,,,,2,,206.61,,,,,,,,,,,,,,,1,103.31,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,124.84,1,124.84,1,124.84,1,,,,124.84,1,124.84,,,,1,,124.84,,,,,,,,,,2,249.69,1,124.84,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,288.18,,,,,,,,1,,144.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,210.53,3,631.58,,,,,,2,421.05,3,,631.58,1,,210.53,2,,421.05,,,,,,,,,1,210.53,,,1,210.53,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,800.00,,,,,,1,400.00,2,,800.00,1,,400.00,,,,,,1,400.00,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,,1666.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,35~39,2,111.23,,,,,,,1,55.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,128.70,,,,,,,,,,,1,,64.35,1,,64.35,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,142.76,,,,,1,71.38,1,71.38,,,,,,,,,,,,,,1,,71.38,,,,,,,,,,,2,142.76,2,142.76,,,,,,,,,,,,
,,,,50~54,,,,,,,,,3,287.91,,,,,,1,95.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,109.89,1,109.89,,,,,2,219.78,,,,,,2,219.78,1,,109.89,,,,,,,1,109.89,,,1,109.89,,,1,109.89,,,,,,,,,,,,,,,,
