,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,23.17,,,,,,,,,,,1,23.17,,,,,,,,,,,1,23.17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,21.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.71,,,,,,,,,,
,,,,20~24,,,,,,,1,24.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,21.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.78,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,19.52,1,,,,19.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.52,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,41.36,,,,,,,,,3,,,,62.03,,,,,,,1,20.68,,,2,41.36,,,,,,,1,20.68,,,,,,,,,,,,,,,,,1,20.68,,,1,20.68,,,,,,,,,,
,,,,40~44,1,24.21,,,,,,,,,1,,,,24.21,,,,,,,,,,,,,,,1,24.21,,,,,,,,,,,,,,,,,,,,,,,,,1,24.21,,,,,,,,,,
,,,,45~49,,,,,,,,,,,4,,,,140.70,,,,,,,,,,,,,,,,,1,35.17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.17,,,,,,
,,,,50~54,,,,,,,,,,,2,,,,119.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,169.11,,,,,,,,,2,,,,112.74,,,,,,,1,56.37,,,,,,,1,56.37,5,281.85,,,,,,,,,,,2,112.74,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,68.82,,,,,,,,,2,,,,137.65,,,,,,,1,68.82,2,137.65,,,,,2,137.65,1,68.82,,,1,68.82,,,,,,,3,206.47,,,,,,,,,,,1,68.82,,,,,,,,,,
,,,,65~69,,,1,62.89,,,,,,,2,,,,125.79,,,1,62.89,1,62.89,,,3,188.68,,,,,4,251.57,1,62.89,,,,,,,,,,,4,251.57,1,62.89,,,1,62.89,,,1,62.89,,,,,,,,,,,,
,,,,70~74,,,,,1,84.60,,,,,2,,,,169.20,,,,,,,2,169.20,8,676.82,,,,,,,,,,,,,,,,,,,2,169.20,,,1,84.60,,,,,,,,,1,84.60,2,169.20,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,166.67,,,,,,,,,1,166.67,1,166.67,,,4,666.67,2,333.33,,,,,,,,,,,2,333.33,,,,,,,,,1,166.67,,,,,3,500.00,,,,,,
,,,,80~84,,,,,,,,,1,311.53,1,,,,311.53,,,,,,,,,2,623.05,,,,,,,,,,,,,,,,,1,311.53,,,1,311.53,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,2,46.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.57,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,23.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,18.69,,,,,,,,,3,,,,56.07,,,1,18.69,,,,,,,,,,,1,18.69,,,1,18.69,,,,,1,18.69,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,19.27,,,1,,,,19.27,,,,,,,1,19.27,,,,,,,,,1,19.27,,,,,,,,,1,19.27,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,22.86,,,,,,,,,2,,,,45.72,,,1,22.86,1,22.86,,,1,22.86,,,,,,,,,1,22.86,,,,,,,1,22.86,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,30.47,,,,,1,30.47,,,1,,,,30.47,1,30.47,,,,,,,1,30.47,,,,,,,,,,,,,,,1,30.47,,,2,60.94,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,56.34,,,,,2,112.68,,,2,112.68,,,1,56.34,,,1,56.34,,,1,56.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,54.35,,,2,,,,108.70,,,2,108.70,1,54.35,,,3,163.04,,,,,,,,,1,54.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,68.12,,,,,,,1,68.12,2,,,,136.24,,,1,68.12,5,340.60,,,3,204.36,1,68.12,,,,,,,,,,,1,68.12,,,,,,,1,68.12,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,127.06,,,,,1,63.53,,,1,,,,63.53,,,,,5,317.66,,,6,381.19,3,190.60,,,,,,,5,317.66,,,,,,,,,,,3,190.60,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,81.04,1,81.04,1,81.04,,,,,1,,,,81.04,,,1,81.04,3,243.11,,,3,243.11,,,,,,,1,81.04,,,,,1,81.04,,,1,81.04,2,162.07,1,81.04,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,146.20,,,,,,,,,,,,,,,,1,146.20,1,146.20,,,2,292.40,,,,,,,,,2,292.40,,,1,146.20,1,146.20,1,146.20,,,4,584.80,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,303.95,,,1,,,,303.95,,,,,2,607.90,,,,,,,,,,,,,,,,,,,,,,,,,2,607.90,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,574.71,1,574.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,22.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,21.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,20.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,37.29,,,,,,,1,18.65,,,,,,,,1,18.65,,,1,18.65,,,,,,,,,,,,,,,2,37.29,1,18.65,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,43.75,,,,,,,,,1,,,,21.88,,,5,109.39,1,21.88,,,,,,,1,21.88,1,21.88,,,1,21.88,,,1,21.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,27.34,,,,,,,,,,,,,,,,3,82.01,,,,,2,54.67,,,1,27.34,,,,,,,1,27.34,1,27.34,,,,,1,27.34,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,53.59,,,,,,,,,,,,1,53.59,5,267.95,,,1,53.59,3,160.77,,,,,1,53.59,,,,,1,53.59,2,107.18,,,,,,,1,53.59,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,7,374.13,,,,,2,106.89,,,2,106.89,,,,,,,,,1,53.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,129.62,1,64.81,,,,,,,,,,2,129.62,,,1,64.81,1,64.81,,,,,1,64.81,1,64.81,,,,,1,64.81,,,,,,,,,1,64.81,,,,,1,64.81,,,,,,,,,,,,
,,,,65~69,1,65.36,1,65.36,,,,,,,,,,,,,,9,588.24,,,1,65.36,4,261.44,1,65.36,2,130.72,,,,,1,65.36,,,2,130.72,,,,,1,65.36,,,,,,,,,2,130.72,,,,,,,,,,,,
,,,,70~74,,,,,1,77.64,,,,,,,,,,1,77.64,3,232.92,,,2,155.28,3,232.92,,,4,310.56,1,77.64,,,,,1,77.64,,,1,77.64,1,77.64,,,1,77.64,,,1,77.64,1,77.64,3,232.92,,,,,,,,,,,,
,,,,75~79,1,133.69,,,,,,,,,,,,,,,,1,133.69,,,,,4,534.76,,,3,401.07,2,267.38,,,,,,,1,133.69,,,,,,,1,133.69,,,,,1,133.69,2,267.38,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,2,581.40,,,,,3,872.09,1,290.70,,,,,,,,,,,,,,,1,290.70,,,,,,,,,,,2,581.40,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,507.61,,,,,,,,,,,,,2,1015.23,,,,,,,,,2,1015.23,,,,,,,,,,,,,,,4,2030.46,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,41.81,,,1,20.90,,,,,,,,,,,,,,,,1,20.90,,,,,,,,,,,,,1,20.90,,,,,1,20.90,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,36.52,,,,,,,,,,,,,,1,18.26,,,,,2,36.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,35.92,,,,,,,2,35.92,,,,,,2,35.92,,,,,,,,,1,17.96,,,,,,,,,,,,,,,,,,,,,3,53.88,,,,,,,,,,,,,,,,,,
,,,,40~44,2,41.02,1,20.51,,,,,,,,,,,,2,41.02,,,,,1,20.51,,,,,,,,,,,,,,,1,20.51,,,,,1,20.51,,,1,20.51,,,,,,,,,,,,,,,,,,
,,,,45~49,1,25.09,,,,,,,,,,,,,,,,,,2,50.19,,,,,,,,,,,1,25.09,,,,,,,,,,,,,,,1,25.09,,,,,,,,,,,,,,,,,,
,,,,50~54,3,138.38,,,,,,,,,,,,,,3,138.38,,,1,46.13,,,,,,,,,,,,,1,46.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,51.87,,,,,,,,,,,,,,1,51.87,,,1,51.87,1,51.87,,,1,51.87,1,51.87,,,,,2,103.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,124.46,1,62.23,,,,,,3,186.68,1,62.23,1,62.23,6,373.37,,,3,186.68,3,186.68,,,,,2,124.46,,,,,1,62.23,,,,,1,62.23,,,,,2,124.46,,,,,,,,,,,,,,
,,,,65~69,1,67.29,,,,,,,1,67.29,,,,,,3,201.88,,,,,5,336.47,1,67.29,4,269.18,,,,,,,1,67.29,,,,,,,,,,,2,134.59,,,,,1,67.29,,,,,,,,,,,,,,
,,,,70~74,2,150.72,1,75.36,,,2,150.72,1,75.36,,,,,,,,,,3,226.07,7,527.51,1,75.36,2,150.72,1,75.36,,,,,3,226.07,,,,,,,,,1,75.36,,,,,,,2,150.72,,,,,,,,,,,,,,
,,,,75~79,1,118.76,,,,,1,118.76,,,,,,,,1,118.76,,,,,4,475.06,,,4,475.06,1,118.76,,,,,1,118.76,,,,,2,237.53,,,,,1,118.76,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,272.48,,,,,1,272.48,1,,,,272.48,2,544.96,,,1,272.48,2,544.96,,,1,272.48,,,,,,,,,,,,,,,,,,,,,,,,,3,817.44,,,,,,,,,,,,,,
,,,,85+,,,1,450.45,,,,,,,,,,,,,,,,,,2,900.90,,,1,450.45,,,1,450.45,,,,,,,,,,,,,,,,,,,1,450.45,2,900.90,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.34,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,21.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.65,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,1,17.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,19.68,,,,,1,19.68,,,,,,,,,,1,19.68,1,19.68,,,3,59.03,,,,,,,,,,,,,,,,,1,19.68,,,,,1,19.68,,,,,,,,,,,,,,,,
,,,,45~49,3,69.88,,,1,23.29,,,,,,,,,,,,,,2,46.59,1,23.29,,,,,1,23.29,,,2,46.59,1,23.29,,,,,,,,,,,1,23.29,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,38.65,,,,,3,115.96,,,2,77.31,,,1,38.65,,,,,1,38.65,,,,,,,1,38.65,,,,,,,,,1,38.65,2,77.31,,,,,,,,,,,,
,,,,55~59,,,1,53.73,,,1,53.73,,,,,,,,,,,,2,107.47,,,2,107.47,3,161.20,,,,,1,53.73,,,,,,,,,1,53.73,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,58.86,,,,,,,,,,,,,,1,58.86,,,1,58.86,7,412.01,,,2,117.72,,,2,117.72,,,,,,,2,117.72,,,,,1,58.86,,,,,,,,,1,58.86,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,68.82,,,2,137.65,,,1,68.82,3,206.47,1,68.82,2,137.65,1,68.82,,,1,68.82,,,,,2,137.65,,,,,,,,,1,68.82,,,1,68.82,3,206.47,,,,,,,,
,,,,70~74,1,71.48,,,1,71.48,,,,,1,,,,71.48,1,71.48,,,2,142.96,,,2,142.96,8,571.84,1,71.48,3,214.44,,,,,,,,,1,71.48,1,71.48,,,,,,,,,,,,,1,71.48,6,428.88,,,,,,,,
,,,,75~79,1,112.36,,,1,112.36,,,,,,,,,,,,1,112.36,2,224.72,,,,,7,786.52,,,2,224.72,,,,,,,,,,,,,,,,,,,1,112.36,1,112.36,,,,,4,449.44,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,246.91,,,,,3,740.74,,,,,,,,,,,1,246.91,,,1,246.91,,,1,246.91,,,,,,,,,1,246.91,2,493.83,,,,,,,,
,,,,85+,,,,,,,1,442.48,,,,,,,,1,442.48,,,,,,,,,,,,,2,884.96,,,,,,,1,442.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,1,23.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,19.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,17.48,1,17.48,,,1,,,,17.48,,,1,17.48,1,17.48,,,1,17.48,,,1,17.48,,,,,2,34.96,,,,,,,,,1,17.48,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,34.27,,,,,,,,,,,,,,,,4,68.54,,,,,,,,,1,17.14,,,,,,,,,,,1,17.14,,,,,,,,,,,,,1,17.14,,,,,,,,,,,,
,,,,40~44,2,37.61,,,,,,,2,37.61,,,,,,,,2,37.61,1,18.80,,,1,18.80,,,1,18.80,1,18.80,,,,,,,,,,,,,,,,,,,,,1,18.80,,,,,,,,,,,,,,
,,,,45~49,2,44.28,,,,,1,22.14,2,44.28,,,,,,,,4,88.55,,,,,2,44.28,,,,,1,22.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,32.47,3,97.40,,,2,64.94,,,,,1,32.47,1,32.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,224.34,,,,,1,56.09,,,1,,,,56.09,,,3,168.26,,,2,112.17,1,56.09,,,,,1,56.09,,,,,,,,,3,168.26,,,,,,,,,,,1,56.09,,,,,,,,,,,,,,
,,,,60~64,2,111.05,,,,,,,,,,,,,,,,5,277.62,,,1,55.52,,,,,,,1,55.52,1,55.52,,,,,,,1,55.52,1,55.52,1,55.52,1,55.52,,,,,1,55.52,,,,,,,,,,,,,,
,,,,65~69,1,71.84,1,71.84,1,71.84,,,,,1,,,,71.84,,,2,143.68,,,2,143.68,3,215.52,,,1,71.84,2,143.68,,,,,,,1,71.84,5,359.20,,,,,,,,,,,,,1,71.84,2,143.68,,,,,,,,,,
,,,,70~74,,,1,70.57,,,,,,,,,,,,,,4,282.29,,,3,211.71,5,352.86,,,2,141.14,,,,,,,,,,,3,211.71,,,,,,,,,1,70.57,,,,,2,141.14,,,,,,,,,,
,,,,75~79,,,,,,,,,1,104.71,,,,,,,,2,209.42,,,3,314.14,5,523.56,2,209.42,2,209.42,,,1,104.71,,,,,,,,,,,,,,,,,1,104.71,1,104.71,,,2,209.42,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,226.76,,,1,226.76,,,1,226.76,3,680.27,,,5,1133.79,2,453.51,,,,,,,,,1,226.76,,,,,,,1,226.76,1,226.76,,,,,4,907.03,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,436.68,,,,,,,,,,,,,,,1,436.68,,,,,,,,,1,436.68,,,,,1,436.68,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,
