,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,眼及淚腺,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,75.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77.58,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,102.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,172.12,,,,,,,,,,,,,,,,,,,,,,,1,,172.12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,146.20,1,146.20,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,301.66,1,150.83,,,,,,,,,,,,,,,,,,,,,,,,,,1,150.83,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,147.71,,,,,,,,,,,,,,,,2,,295.42,,,,1,147.71,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,222.72,,,1,222.72,,,,,,,,,1,,222.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,374.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,609.76,1,609.76,,,1,609.76,,,,,,1,,609.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,934.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,喉,,,結直腸癌,,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,283.29,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,,115.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,1,,159.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,1,,151.29,,,,,,,,1,151.29,,,,,,,,,,,,,,,,,,
,,,,55~59,1,151.98,,,1,151.98,,,1,151.98,,,,,,1,,151.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,1,,145.77,,,,1,145.77,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,,,,1,,198.41,,,1,198.41,,,1,198.41,,,,,,,,,,,,,,,,
,,,,70~74,,,1,371.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,588.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,900.90,,,,,,,,1,,900.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,2941.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胰,,,,,結直腸癌,,,膀胱,,,鼻咽,,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,1,,95.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,91.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,,110.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,144.72,1,,,,144.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,161.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,312.50,,,1,156.25,,,,,,1,,156.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,144.72,2,289.44,1,144.72,2,289.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,191.20,1,191.20,1,191.20,,,,,,,,,2,,382.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,341.30,,,1,341.30,,,,,,,,,,,,1,,341.30,1,,341.30,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,534.76,1,534.76,,,,,,,,,,,1,,534.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,980.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,何杰金氏淋巴瘤,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,,,,胰,,,胸腺、心臟與中隔,,,造血系統及網狀內皮系統,,,結直腸癌,,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,94.52,,,,,,,,,,,,,1,,94.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,87.64,,,,,1,87.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,106.84,,,,,1,106.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,2,257.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,178.89,,,,,,,,,,,,,,,,,,1,178.89,1,178.89,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,303.03,,,,,,,,1,,151.52,,,,,,,,,,,,,,1,151.52,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,149.03,,,,,,,,,,,,,,1,,149.03,,,,1,149.03,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,354.61,3,531.91,,,,,,,,,,,,,,,,,,,,1,177.30,1,177.30,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,634.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,938.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,2,2061.86,,,,,,,,,,,,,,,,,1,,1030.93,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,食道,,,喉,,,結直腸癌,,,腎,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,,,,,1,97.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,99.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,80.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80.71,,,,,,,,,,,,,,,,
,,,,40~44,1,107.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,119.19,,,,,,,,,,,,,,
,,,,50~54,1,178.57,,,2,357.14,1,178.57,,,,,,,,1,,178.57,,,,,,,,,,,,,,1,178.57,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,156.01,,,,,,,,,,,,,1,,156.01,,,,,,,,,1,156.01,1,156.01,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,3,437.32,2,291.55,,,,,,,,,,,,,,,,,,,,,,,,1,145.77,,,,,,,,,,,,,,,,,,
,,,,65~69,1,174.22,,,2,348.43,,,1,174.22,,,,,,1,,174.22,,,,1,,174.22,1,,174.22,,,,,,,,,1,174.22,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,287.36,1,,,,287.36,,,,,,,,,,,,,1,287.36,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,492.61,1,492.61,,,,,,,,,,1,,492.61,,,,,,,1,,492.61,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,869.57,1,869.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2173.91,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,喉,,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,86.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,203.25,,,,,,,,,1,,,,101.63,,,,1,,101.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,2,,,,231.48,,,,1,,115.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,175.75,,,1,,,,175.75,,,,,,,,,,,,,,,1,175.75,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,2,,,,299.40,,,,1,,149.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,156.99,,,,,,,,,3,,,,470.96,1,,156.99,,,,,,,1,,156.99,,,2,313.97,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,167.79,1,167.79,,,1,167.79,,,,,,,,,1,,167.79,,,,,,,1,167.79,1,167.79,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,3,,800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,1,,492.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,900.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,1923.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,造血系統及網狀內皮系統,,,結直腸癌,,,腦,,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,96.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,105.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,1,,82.10,1,82.10,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,94.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,2,228.83,,,,,,,,,,,,1,,114.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,162.07,,,,,,,,,,,,,,,,,,,,1,,162.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,156.25,,,,,,,,3,,468.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,158.73,1,158.73,,,2,317.46,,,,,,2,,317.46,1,,158.73,,,,,,,1,158.73,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,5,836.12,,,,,,,,,,,,,,,,,,,,1,167.22,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,457.67,,,,,,1,,228.83,1,,228.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,497.51,1,,,,497.51,,,,,,,,,,,,,,,1,497.51,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,917.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,98.81,,,,,,,,,,1,,98.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,83.47,,,,,,,,,,
,,,,40~44,,,,,,,1,91.32,,,,,,,,,,,,,,1,,91.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,228.05,,,,,,,,,,,,,,,,,1,,114.03,,,,,,,,,,,,,,,1,114.03,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,144.09,,,,1,,144.09,,,,,,,1,144.09,1,144.09,,,1,144.09,,,,,,,,,,,,,,,,
,,,,55~59,2,325.20,,,1,162.60,,,,,2,,,,325.20,,,,,,,,,,1,,162.60,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,325.73,1,,162.87,,,,,,,,,,,,,,,,,,,,,,,,1,162.87,2,325.73,,,,,,
,,,,65~69,,,1,159.49,,,,,1,159.49,1,,,,159.49,3,,478.47,,,,,,,,,,1,159.49,,,,,,,,,1,159.49,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,217.39,,,,3,,652.17,,,,,,,,,,,2,434.78,,,,,,,,,,,1,217.39,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,469.48,1,,469.48,,,,,,,,,,,,,,,,,,,,1,469.48,,,,,2,938.97,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,3,,2500.00,,,,,,,,,,,,,,,,,1,833.33,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,喉,,,結直腸癌,,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89.37,,,,,,,,,,,,,,,,,,
,,,,50~54,2,258.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,189.04,,,,,2,378.07,,,,,,,,,,,,,,,,,,,,,,1,189.04,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,3,477.71,2,318.47,,,,,,,,,,,,1,,159.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,166.67,,,3,500.00,1,166.67,,,,,,,,,,,,,,,,,,,,,,,,1,166.67,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,6,1197.60,,,1,,,,199.60,1,,199.60,1,,199.60,,,,,,,1,199.60,1,199.60,,,1,199.60,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,414.94,,,2,,,,829.88,,,,1,,414.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,735.29,,,,,,,,,,,,,,,,,,,1,,735.29,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1886.79,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,胸腺、心臟與中隔,,,骨、關節及關節軟骨,,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,1,,117.51,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,,104.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.01,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,91.16,,,,,,,,,,,,,,,,,,,,,,,,,,1,91.16,1,91.16,,,,,,,,,,,,,,
,,,,40~44,2,169.06,,,,,2,169.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,110.74,,,,,,,,,,,,,,,,,,,,1,,110.74,,,,,,,,1,110.74,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,239.52,,,1,,,,119.76,,,,1,,119.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,187.97,,,,,,,,,,,,,,,,,,,,1,187.97,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,164.47,1,164.47,6,986.84,,,,,,,,1,,164.47,,,,,,,,,,,,,,,,1,164.47,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,159.24,5,796.18,1,159.24,1,,,,159.24,1,,159.24,,,,,,,,,,,,,,,,,,1,159.24,1,159.24,,,,,,,,,,,,
,,,,70~74,,,,,,,2,398.41,1,199.20,3,,,,597.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,387.60,,,2,775.19,,,1,,,,387.60,,,,,,,,,,,,,,,1,387.60,,,,,,,2,775.19,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,769.23,,,,,,,,,,,,,,,,,,,,1,769.23,,,,,,,,,,,,
,,,,85+,,,,,,,1,1612.90,,,,,,,,,,,,,,,,,,,,1,1612.90,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
