,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,1,35.75,,,,,,,1,31.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,38.55,,,,,,,,,,,,,,,,1,29.64,,,,,,,1,29.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,32.00,,,1,32.48,,,1,49.29,,,,,,1,27.67,,,1,40.18,,,1,32.00,,,,,,,,,,,,,,,1,49.29,,,,,,,,,1,27.67,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,50.79,,,,,,,,,,,,,,1,28.84,,,3,61.04,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.70,,,,,,,,,,,,,1,30.32,,,,,,,,,,,,,,
,,,,35~39,4,43.50,,,,,,,,,1,,,,28.87,,,,,7,67.89,,,,,2,60.44,,,,,,,3,33.96,1,30.22,1,48.52,,,,,1,30.22,,,,,2,35.45,,,,,,,,,,,1,28.87,,,,,,,,,,,,,,
,,,,40~44,1,34.84,,,2,41.56,,,1,30.61,2,,,,38.92,1,44.27,,,4,76.79,,,,,,,1,51.49,,,,,,,4,50.63,,,1,44.27,,,,,,,3,39.00,,,,,1,34.72,,,,,2,32.59,1,42.11,,,,,,,,,,,,,,
,,,,45~49,7,80.39,,,1,42.94,,,,,,,,,,,,,,11,113.70,,,1,49.38,3,74.93,3,55.75,,,,,1,50.53,,,1,67.61,,,,,,,1,53.28,1,42.94,,,,,,,,,,,,,3,54.71,,,,,,,,,,,,,,
,,,,50~54,2,176.06,1,91.16,1,68.07,,,,,,,,,,,,,,7,120.81,1,75.19,,,2,86.39,4,83.18,1,84.82,,,,,1,109.53,,,,,,,1,88.03,,,1,68.07,,,,,1,84.82,,,,,1,75.19,2,87.87,,,1,75.19,,,,,,,,,,
,,,,55~59,7,118.16,,,1,71.02,,,1,91.83,1,,,,119.76,2,73.99,,,18,251.92,,,1,82.85,3,119.14,7,112.13,1,97.85,,,4,120.55,1,71.02,2,73.99,,,1,91.83,1,66.84,,,3,97.91,,,,,2,76.48,,,,,2,79.43,2,89.17,,,,,,,,,,,,,,
,,,,60~64,6,204.01,1,101.52,,,,,1,105.04,,,,,,,,,,16,228.44,,,,,5,93.58,11,157.05,1,105.04,,,4,123.08,1,105.04,2,90.83,,,,,,,1,80.00,3,111.86,,,1,97.94,3,104.09,,,,,3,111.86,,,1,80.00,1,80.39,3,184.28,,,,,,,,
,,,,65~69,4,110.62,,,,,,,,,,,,,,,,,,13,197.48,,,,,5,119.88,17,338.85,,,,,7,146.50,2,91.32,2,113.70,,,,,,,4,114.94,4,119.69,,,1,83.06,,,,,,,2,82.92,1,86.36,1,83.06,,,3,122.35,,,,,,,,
,,,,70~74,1,103.95,,,3,124.74,,,,,2,,,,101.32,1,103.95,,,10,277.09,,,1,103.95,5,152.16,20,351.12,1,103.95,,,6,139.99,1,106.61,1,106.61,,,,,,,1,96.53,4,107.90,,,,,2,127.80,,,,,3,116.41,1,115.07,,,1,96.53,4,211.53,,,,,,,,
,,,,75~79,3,250.84,,,,,1,214.13,,,1,,,,214.13,2,191.75,,,9,421.15,,,,,3,249.79,4,463.50,1,174.83,,,6,290.70,1,253.81,1,212.31,,,,,1,425.53,,,7,420.93,,,1,212.31,1,174.83,,,,,3,332.23,1,214.13,,,2,317.97,2,213.22,,,,,,,,
,,,,80~84,,,,,1,364.96,,,,,,,,,,,,,,7,1046.34,,,,,1,411.52,2,1063.83,,,,,3,580.27,,,1,411.52,,,,,,,1,411.52,,,,,1,364.96,,,,,,,,,,,1,840.34,,,5,1718.21,,,,,,,,
,,,,85+,1,1408.45,,,,,,,,,,,,,,,,,,1,1960.78,,,,,,,1,892.86,,,,,1,1333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1282.05,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,2,27.72,,,,,,1,45.87,,,,,,,,,1,45.87,,,,,,,,,,,,,,,,,,,1,28.53,1,26.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,29.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.37,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,44.17,,,,,,,,,,,,,,,,,,1,37.68,,,,,,,1,27.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,2,37.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,38.51,,,,,,,1,32.06,,,,,,3,45.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,5,42.44,,,,,1,28.41,1,37.86,1,,,,23.47,4,45.98,,,,,,,2,36.01,,,,,1,42.72,,,,,,,,,,,,,,,1,28.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,54.08,,,,,,,1,29.87,,,,,,5,31.78,,,1,24.70,,,3,43.23,1,39.25,,,,,,,,,,,,,,,,,,,,,,,1,45.56,,,1,27.84,2,46.52,,,,,,,,,,,,,,,,,,,,
,,,,40~44,9,63.04,,,,,,,1,32.68,3,,,,55.26,3,41.33,,,,,1,29.01,,,,,,,,,2,31.40,2,100.00,,,,,1,50.45,,,1,50.00,,,1,39.84,,,,,,,2,39.53,6,50.26,,,,,,,,,,,,,,,,,,
,,,,45~49,8,79.49,,,2,44.06,,,,,1,,,,39.98,10,93.98,,,,,1,45.52,3,45.83,,,,,2,91.03,2,47.23,,,,,,,,,,,,,,,,,1,39.98,,,1,38.70,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,9,175.78,,,4,104.58,,,1,83.82,,,,,,9,116.79,,,,,3,76.39,3,77.20,,,,,3,78.53,1,72.78,,,,,1,102.56,1,67.98,1,80.39,,,,,,,1,67.52,,,1,72.78,,,1,67.98,,,1,83.82,,,,,,,,,,,,,,
,,,,55~59,7,99.39,,,2,87.72,,,1,116.14,2,,,,158.73,10,175.47,,,3,115.21,4,82.68,7,121.15,,,,,5,85.51,3,84.10,2,189.93,,,,,,,1,116.14,3,115.21,1,79.37,1,71.28,,,,,1,71.28,4,121.99,3,92.51,1,86.36,,,,,,,,,,,,,,,,
,,,,60~64,4,128.12,1,98.81,1,75.36,,,,,3,,,,95.79,16,228.41,1,98.81,,,5,117.12,9,158.51,2,91.32,,,4,97.09,5,142.94,2,85.51,,,,,,,1,107.41,2,124.07,,,,,1,106.16,,,1,75.36,2,111.48,7,154.90,,,2,88.57,2,85.51,,,,,,,,,,,,
,,,,65~69,4,148.53,,,3,87.54,,,1,82.10,1,,,,89.53,25,350.48,,,3,203.39,10,187.48,13,182.25,3,86.98,,,10,182.98,1,91.58,3,103.95,,,,,,,1,92.00,3,97.62,1,89.53,,,,,,,1,92.00,10,152.63,3,95.09,,,,,4,114.98,,,,,,,,,,,,
,,,,70~74,1,88.03,1,204.50,5,136.35,,,1,101.52,3,,,,141.44,12,231.84,,,1,93.63,17,295.40,15,289.80,1,102.67,,,4,123.76,,,,,,,,,,,2,119.40,5,181.55,1,101.52,,,2,144.93,1,101.52,,,5,139.51,3,169.59,,,1,101.52,8,156.62,,,,,,,,,,,,
,,,,75~79,,,,,3,313.15,,,,,3,,,,248.14,8,333.06,,,,,2,210.30,12,479.42,1,158.73,,,8,282.59,3,182.70,,,,,,,1,202.84,3,261.10,4,257.73,,,1,192.68,,,,,,,2,188.32,,,,,1,304.88,7,352.82,,,,,,,,,,,,
,,,,80~84,,,,,1,349.65,,,,,,,,,,,,,,1,526.32,2,420.17,6,566.04,,,,,3,789.47,1,625.00,,,,,,,1,413.22,,,5,584.11,,,,,,,,,1,349.65,2,471.70,,,,,2,497.51,2,497.51,,,,,,,,,,,,
,,,,85+,1,793.65,,,1,740.74,,,,,1,,,,740.74,4,1342.28,,,,,1,793.65,1,793.65,,,,,2,888.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1027.40,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,41.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,47.66,,,,,,,,,,,,1,28.12,,,,,,,,,,,,,,,1,47.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,24.34,,,1,,,,25.19,,,1,26.01,,,,,,,,,,,1,25.19,,,,,,,,,1,38.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,26.45,,,,,2,30.16,,,,,,,,,,,,1,26.45,,,,,,,,,,,,,,,,,,,,,1,26.45,,,,,,,,,1,28.24,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,33.70,3,34.94,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.71,,,,,1,33.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,38.24,1,32.22,,,,,,,,,,,,,,4,29.51,,,2,33.99,1,23.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.26,,,1,42.64,,,,,,,,,,,,,,,,,,
,,,,35~39,3,35.84,,,,,1,23.50,,,1,,,,27.34,,,3,28.88,,,,,,,1,44.72,,,,,1,36.38,,,1,40.37,,,,,,,1,44.72,,,,,,,,,1,30.87,1,27.34,2,72.75,,,,,,,,,,,,,,,,,,
,,,,40~44,9,67.89,1,43.27,1,30.73,1,49.98,,,,,,,,,,6,52.55,,,,,,,1,32.59,1,32.59,,,2,37.18,4,57.68,1,49.98,1,38.12,,,1,28.26,,,,,1,38.12,,,,,,,2,32.46,7,61.31,1,32.59,,,,,,,,,,,,,,,,
,,,,45~49,6,76.02,,,,,,,1,47.28,,,,,,,,14,103.74,,,,,2,57.36,5,54.48,2,43.93,1,47.28,,,2,43.25,,,,,,,1,58.34,3,59.50,,,,,,,,,2,39.67,1,38.40,5,64.79,1,47.28,,,,,,,,,,,,,,,,
,,,,50~54,8,95.98,,,,,,,,,1,,,,69.11,,,10,142.59,,,1,61.24,2,77.61,1,62.50,,,,,4,100.28,,,1,61.24,,,1,62.50,,,2,68.70,,,1,61.24,,,,,,,,,3,75.00,,,1,62.50,,,,,,,,,,,,,,
,,,,55~59,3,91.13,1,91.32,,,1,73.80,1,73.80,,,,,,,,19,231.23,,,,,7,196.08,5,213.77,,,,,1,77.04,4,150.77,2,73.23,,,,,,,6,121.83,1,91.32,,,1,96.06,,,,,2,91.03,1,91.32,,,,,2,79.65,,,,,,,,,,,,
,,,,60~64,4,97.42,,,2,88.77,1,74.07,1,101.73,,,,,,,,21,291.95,,,,,6,134.14,9,207.95,1,97.09,,,5,152.30,1,103.63,,,,,,,,,2,76.78,,,1,79.68,1,103.63,,,,,4,168.07,2,76.78,,,2,102.67,2,101.94,,,,,,,,,,,,
,,,,65~69,3,141.04,1,115.74,5,152.95,,,,,4,,,,131.49,,,15,219.30,1,88.65,5,119.47,6,207.76,17,301.10,1,95.24,,,9,194.76,5,170.13,4,125.55,,,,,3,148.22,4,354.61,,,,,1,97.56,,,1,115.74,,,1,172.41,,,,,3,102.08,,,,,,,,,,,,
,,,,70~74,1,101.73,,,3,110.86,,,,,2,,,,93.02,,,19,292.44,,,1,101.73,7,190.22,23,354.01,1,92.00,,,9,271.74,3,186.80,4,143.22,,,1,133.87,2,166.39,10,153.92,,,1,92.00,2,97.75,,,,,3,105.45,1,92.00,1,94.07,,,14,286.24,,,,,,,,,,,,
,,,,75~79,2,262.81,,,3,292.40,,,,,2,,,,232.83,,,18,533.18,,,1,204.08,4,206.61,10,378.36,,,1,411.52,5,284.74,2,193.05,,,,,,,,,4,227.79,,,,,2,161.55,,,,,3,208.33,1,193.05,,,1,152.21,9,287.26,,,,,,,,,,,,
,,,,80~84,1,574.71,,,1,515.46,,,,,,,,,,,,4,561.01,,,,,,,7,1145.66,,,,,6,809.72,1,390.63,,,,,1,390.63,,,1,390.63,,,,,1,540.54,,,,,3,511.07,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,757.58,,,2,2409.64,,,1,675.68,,,,,,,,1,757.58,,,,,,,2,1250.00,,,,,4,1238.39,1,675.68,1,1315.79,,,,,,,4,1055.41,,,,,,,,,,,,,,,,,,,1,1204.82,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,48.40,,,,,,,,,,,,,,,,,,,,,1,48.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,49.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,1,39.49,,,,,,,,,1,,,,26.53,,,,,,,,,,,1,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,25.16,,,,,,,,,,,,,,,,2,30.02,,,,,1,37.82,,,,,,,1,40.68,1,24.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,37.89,,,,,,,,,1,,,,25.54,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.39,,,,,,,,,,,,,,,,,1,25.39,1,25.54,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,40.82,,,,,,,1,47.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.77,,,,,3,85.32,,,,,,,,,,,,
,,,,30~34,,,,,1,49.95,,,,,1,,,,33.16,,,,,1,23.24,,,,,,,,,,,,,,,1,23.24,1,39.84,,,1,23.24,,,,,,,1,39.84,,,1,23.24,,,,,,,1,23.24,3,40.99,1,23.24,,,,,,,,,,
,,,,35~39,4,38.99,,,,,,,,,1,,,,27.16,1,48.85,,,6,37.18,,,,,1,45.50,1,27.16,1,48.85,,,,,,,,,,,1,45.50,,,,,,,1,36.93,1,22.79,,,,,,,,,,,3,55.95,,,,,,,,,,,,
,,,,40~44,7,116.71,,,,,,,,,,,,,,,,,,13,75.41,,,,,1,29.27,2,31.50,1,31.87,,,,,4,47.55,2,38.84,1,29.27,,,1,37.38,,,,,1,29.27,,,,,,,,,,,,,4,56.40,,,,,,,,,,,,
,,,,45~49,10,93.34,,,2,41.80,,,2,44.48,1,,,,43.98,,,,,15,102.68,,,,,,,2,40.89,5,49.06,,,,,3,60.53,4,50.35,1,37.29,,,,,1,43.98,2,37.54,1,55.13,,,1,46.13,,,,,,,,,2,37.54,2,65.51,,,1,37.29,,,,,,
,,,,50~54,6,92.29,,,,,,,,,1,,,,56.02,1,67.43,,,17,156.31,,,,,,,2,77.22,8,122.01,,,1,72.57,1,72.57,2,66.07,1,63.98,,,1,82.51,,,1,72.57,3,60.52,,,,,,,1,56.02,,,2,60.08,1,63.98,,,1,67.43,1,72.57,,,,,,
,,,,55~59,6,135.72,2,92.85,3,88.70,,,1,124.69,1,,,,98.43,2,86.13,1,93.55,16,200.58,,,2,95.92,1,92.17,6,102.11,6,142.86,,,1,93.55,3,86.93,,,,,,,,,1,98.43,,,6,118.25,,,1,98.43,,,,,,,,,3,111.15,,,,,,,,,,,,
,,,,60~64,8,140.38,1,134.23,,,,,,,,,,,,4,109.83,,,31,418.52,,,,,,,3,122.50,13,225.46,,,,,3,92.25,1,111.61,1,72.15,,,,,,,1,134.23,6,156.58,1,77.34,2,268.46,2,84.96,,,,,3,90.44,3,80.21,,,,,2,74.65,,,,,,
,,,,65~69,6,108.07,1,92.59,4,156.25,,,,,1,,,,87.34,,,,,19,293.71,,,,,,,10,177.24,12,255.54,2,98.72,1,109.05,6,137.68,4,200.30,3,110.70,,,,,1,105.71,,,8,175.36,,,,,,,,,,,4,414.08,2,101.42,,,2,97.75,5,146.33,,,,,,
,,,,70~74,5,113.56,,,2,125.87,1,127.55,,,1,,,,84.60,5,140.65,,,25,377.07,,,,,1,91.49,6,196.14,16,260.84,2,182.98,,,10,177.27,3,94.37,6,309.92,,,,,,,2,122.32,7,142.89,1,91.49,1,91.49,2,122.32,,,,,10,175.96,2,95.88,,,,,16,291.39,,,,,,
,,,,75~79,1,354.61,,,2,497.51,,,1,149.25,,,,,,3,254.02,1,149.25,18,476.06,,,,,1,144.72,5,200.24,16,514.30,1,166.67,,,11,314.38,2,157.48,1,172.12,,,,,2,298.51,3,182.59,5,331.79,1,166.67,,,,,,,,,4,256.90,,,,,3,279.85,9,282.93,,,,,,
,,,,80~84,1,507.61,,,2,402.41,,,,,,,,,,,,,,5,562.43,,,,,,,,,11,844.85,1,458.72,,,3,493.42,1,507.61,2,467.29,1,384.62,,,,,2,425.53,,,,,,,,,,,,,1,476.19,,,,,1,384.62,2,502.51,,,,,,
,,,,85+,,,,,1,680.27,,,,,,,,,,1,1111.11,,,1,680.27,,,,,,,3,1265.82,2,766.28,,,,,2,1156.07,,,,,,,,,,,,,,,,,,,,,,,,,1,877.19,,,,,,,1,1086.96,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,1,,,,55.99,,,,,1,37.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.99,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,47.78,,,,,,,1,48.66,,,,,,,,,,,1,51.02,,,,,,,,,,,,,,,,,,,1,48.66,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,28.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.21,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,42.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.12,1,24.67,,,,,,,,,,,,,,,1,35.04,,,,,,,,,,,,,1,36.28,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,37.09,1,31.08,,,,,,,,,,,2,55.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.09,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,43.01,,,1,24.31,,,,,1,39.20,,,,,,,,,,,1,24.31,1,50.45,,,,,,,,,,,1,39.20,,,,,,,,,1,39.20,,,1,24.31,,,,,,,,,,
,,,,35~39,5,48.37,,,1,49.31,,,,,1,,,,36.72,,,,,7,49.91,,,,,,,,,1,41.20,2,26.25,1,22.42,,,,,1,22.42,,,,,,,,,,,1,27.16,1,41.20,,,,,,,,,,,2,26.25,,,,,1,49.31,,,,
,,,,40~44,11,106.03,,,,,,,,,,,,,,1,49.07,1,43.99,3,48.65,,,,,,,,,2,32.43,1,32.12,1,26.50,,,3,34.73,2,87.99,,,1,48.85,1,49.07,1,32.12,2,57.34,1,49.07,,,,,,,,,,,2,30.30,3,32.33,,,,,,,,,,
