,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,胰,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,10~14,,,,,1,96.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,119.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,187.27,,,,,,,,,,,,,,,,,,,1,,187.27,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,188.68,,,,,,,,,,,,,,,,1,,188.68,,,1,188.68,,,,,,,,,,,,
,,,,60~64,,,,,1,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,232.02,1,,232.02,1,,232.02,,,,,,,,,,,,1,232.02,1,232.02,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,400.00,,,,
,,,,75~79,,,,,,,,,1,632.91,1,,,,632.91,,,,,,,,,,,,1,632.91,,,1,632.91,,,,,1,632.91,,,,
,,,,80~84,,,1,1250.00,,,,,,,1,,,,1250.00,,,,,,,,,,,,,,,,,,1,1250.00,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,,3125.00,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,胃,,腎,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,1,118.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,94.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,115.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,128.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,164.20,,,,,,,1,164.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,221.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,423.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,223.21,,,1,223.21,2,446.43,1,223.21,1,,,,223.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,377.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,,,,結直腸癌,,腦,,,膀胱,,,攝護腺,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,
,,,,15~19,,,1,96.34,,,,,,,,,,,,,,1,,96.34,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,129.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,154.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,609.76,1,203.25,,,1,203.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,205.76,,,1,205.76,,,,,,,,2,411.52,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,227.27,1,227.27,,,,,1,,,,227.27,1,227.27,,,,1,,227.27,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,334.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,595.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,,1063.83,2,,2127.66,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,2702.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,食道,,結直腸癌,,,腎,,,腎盂及其他泌尿系統,,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,40~44,1,130.55,,,,,,,,,,,,,,1,130.55,1,,130.55,,,,,,,1,130.55,,,,,,,,,,,,,,
,,,,45~49,1,148.81,,,,,,,,,,,,,,,,,,,,,,,,,1,148.81,,,,,,,,,,,,,,
,,,,50~54,1,219.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,408.16,,,1,204.08,,,1,204.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,1,,199.60,,,,,,,,,1,199.60,1,199.60,,,,,,,,,,
,,,,65~69,,,1,230.95,,,1,230.95,,,1,,,,230.95,,,,,,,,,2,,461.89,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,305.81,,,1,305.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,598.80,,,1,598.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,1086.96,,,,1,,1086.96,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,食道,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,1,,106.04,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,104.06,,,,,,,,,,,,,,,,,,,,,,,1,104.06,,,,,,,,,,,,
,,,,40~44,1,127.88,,,,,,,,,,,,,,,,1,,127.88,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,143.47,,,,,,,,1,,143.47,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,208.33,,,,,,,,1,,208.33,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,208.33,1,208.33,,,,,,,,1,208.33,,,,1,,208.33,1,,208.33,,,,,,,,,,,,,,,,
,,,,60~64,1,201.61,1,201.61,,,1,201.61,,,1,,,,201.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,226.76,,,3,680.27,,,,,,,,,,,,,,,2,,453.51,,,,,,,,1,226.76,,,,,,,,,,
,,,,70~74,,,,,,,1,294.99,,,,,,,,,,,,,1,,294.99,,,,1,294.99,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,1,588.24,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,2,,2020.20,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,,胰,,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,1,126.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,95.06,,,,,,,,
,,,,35~39,1,105.60,,,,,1,105.60,,,1,,,,105.60,1,105.60,,,,,,,,,,,,,,1,105.60,,,,,,,,,,
,,,,40~44,1,125.00,,,,,1,125.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,134.77,1,134.77,1,134.77,1,134.77,,,,
,,,,55~59,1,224.72,,,,,1,224.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,404.86,,,,,,,,1,202.43,,,,,,,,,,1,202.43,,,,,,,,,,,,,,
,,,,65~69,1,237.53,,,1,237.53,1,237.53,,,1,,,,237.53,2,475.06,,,,,,,1,,237.53,,,1,237.53,,,,,,,,,,,,
,,,,70~74,,,1,276.24,,,1,276.24,,,1,,,,276.24,3,828.73,,,,,,,,,,,,,,,,,,,,,,1,276.24,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,,529.10,1,,529.10,,,,,,,,1,529.10,,,1,529.10,1,529.10,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2500.00,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,,消化器官其他分界不明部位,,,胰,,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,141.04,,,,,,,,,,
,,,,35~39,,,,,,,1,103.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,136.61,,,,,,,,,,,,,,1,136.61,,,,,,,,,,,,1,136.61,,,,,,,,,,,,
,,,,50~54,1,173.31,,,,,1,173.31,,,1,,,,173.31,,,,,,,,,,,,,,1,173.31,,,,,,,,,,,,
,,,,55~59,,,,,1,228.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,228.31,,,,,,
,,,,60~64,2,410.68,,,,,,,1,205.34,,,,,,,,1,,205.34,,,,1,,205.34,,,,,,,1,205.34,,,,,,,,
,,,,65~69,,,1,245.10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,245.10,,,,,,,,,,
,,,,70~74,,,,,,,1,273.97,1,273.97,,,,,,,,,,,1,,273.97,,,,1,273.97,,,,,,,,,1,273.97,,,,
,,,,75~79,,,,,,,,,,,2,,,,1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,961.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,35~39,,,,,,,1,105.93,,,,,,,,,,,,,1,,105.93,,,,,,,,,,,,1,105.93,,,,,,
,,,,40~44,,,,,,,1,114.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,135.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,165.56,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,228.31,,,,,,,,,,,,,,1,228.31,,,,,,,1,228.31,,,,
,,,,60~64,,,,,,,1,215.52,,,,,,,,1,215.52,1,,215.52,,,,,,,,,1,215.52,,,,,1,215.52,,,,,,
,,,,65~69,,,,,,,4,930.23,1,232.56,2,,,,465.12,1,232.56,,,,,,,1,,232.56,,,,,,,1,232.56,,,,,,,,
,,,,70~74,1,276.24,1,276.24,1,276.24,2,552.49,,,,,,,,1,276.24,,,,,,,,,,,,,,1,276.24,1,276.24,,,,,,,,
,,,,75~79,1,458.72,,,,,,,,,,,,,,1,458.72,,,,,,,,,,1,458.72,2,917.43,,,,,,,,,,,,
,,,,80~84,,,,,,,2,1834.86,,,1,,,,917.43,,,,,,1,,917.43,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,2,,3636.36,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,,腎盂及其他泌尿系統,,,攝護腺,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,,125.47,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,119.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,111.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,136.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,315.96,,,,,1,157.98,,,,,,,,,,,,,1,,157.98,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,229.36,2,458.72,,,,,,,2,,,,458.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,216.45,1,216.45,,,1,216.45,,,,,,,,,,,,,,,,1,,216.45,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,222.22,1,222.22,,,1,,,,222.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,561.80,,,1,,,,280.90,2,561.80,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,414.94,,,1,414.94,,,,,,,,1,414.94,,,,,,,2,,829.88,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,934.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1587.30,2,3174.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他神經系統,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,,胰,,結直腸癌,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,10~14,,,,,1,104.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,100.91,,,,,,,,,,,,,,,,,,,,,,,1,100.91,,,,,,,,,,
,,,,30~34,1,120.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,1,,116.41,,,,,,,,,,,,,,,,
,,,,40~44,5,561.17,,,,,,,,,,,,,,1,112.23,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,135.87,,,,,,,,,,,,,,,,,,,,,,1,,135.87,,,,,,,,,,,,,,,,
,,,,50~54,1,150.38,,,,,,,1,150.38,,,,,,,,,,,,,,1,,150.38,,,1,150.38,,,,,,,1,150.38,,,,
,,,,55~59,1,215.98,,,,,,,2,431.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,220.26,1,220.26,,,,,2,440.53,1,,,,220.26,2,440.53,1,,220.26,,,,3,,660.79,1,220.26,,,,,1,220.26,,,,,,,,
,,,,65~69,1,227.27,,,,,,,2,454.55,,,,,,1,227.27,,,,1,,227.27,,,,,,,,,,,,,,,,1,227.27,,
,,,,70~74,,,,,,,,,,,,,,,,1,284.90,2,,569.80,,,,1,,284.90,,,1,284.90,,,,,1,284.90,,,1,284.90,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,,398.41,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,943.40,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,,1492.54,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,,胸腺、心臟與中隔,,,結直腸癌,,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,35~39,3,346.02,,,,,1,115.34,,,,,,,,,,1,,115.34,,,,1,,115.34,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,113.77,1,113.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,265.96,,,,,,,,,,,,,,1,132.98,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,2,,283.69,,,,,,,,,,,2,283.69,,,,,,,,,,
,,,,55~59,1,202.43,,,,,,,,,1,,,,202.43,,,,,,1,,202.43,1,,202.43,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,235.29,,,,,,,,,,,,,,2,470.59,2,470.59,,,,,,,,
,,,,65~69,2,443.46,1,221.73,,,,,1,221.73,1,,,,221.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,294.99,1,294.99,3,,,,884.96,,,1,,294.99,,,,,,,1,294.99,,,,,,,,,,,,,,
,,,,75~79,1,369.00,,,1,369.00,,,2,738.01,1,,,,369.00,,,1,,369.00,,,,,,,,,1,369.00,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,840.34,,,,,,,,,,,,,,,,,,1,840.34,,,,,,,,
,,,,85+,,,,,,,,,1,1515.15,1,,,,1515.15,,,,,,,,,,,,,,1,1515.15,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,食道,,,喉,,結直腸癌,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,1,181.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,1,,112.49,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,2,260.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,435.41,,,,,,,1,145.14,,,,,,,,,,,,,,1,,145.14,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,2,354.61,,,,,,,,,,,,,,,,,,,1,177.30,,,,,,,,,,,,
,,,,60~64,1,239.81,,,,,,,,,,,,,,,,,,,,,,,,,1,239.81,1,239.81,1,239.81,,,,,,,,,,
,,,,65~69,1,230.95,1,230.95,,,1,230.95,1,230.95,,,,,,,,2,,461.89,,,,,,,,,2,461.89,,,,,,,,,,,,
,,,,70~74,2,576.37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,288.18,1,288.18,,,,,,,,,,
,,,,75~79,2,692.04,,,,,1,346.02,,,,,,,,1,346.02,1,,346.02,,,,,,,,,,,,,,,,,,,,,,
