,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.77,,,,,,,1,10.30,,,1,8.93,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,18.12,,,,,,,,,,,,,,,,,,,,,,,1,10.64,,,,,,,,,,,,,,,,,,,,,,,1,9.90,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,56.47,,,1,18.14,1,,,,18.14,,,1,10.47,,,,,,,,,,,,,1,18.14,,,,,,,,,,,1,10.47,,,,,,,,,,,2,13.33,1,10.47,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,33.04,,,,,,,,,,,,,,1,10.89,1,16.52,,,,,,,1,10.31,,,,,,,,,,,,,,,,,,,,,,,1,16.52,,,1,16.52,,,,,,,1,16.52,,,,,1,16.52,,,,,,,,,,,,
,,,,35~39,8,31.33,,,,,1,10.88,1,15.72,,,,,,1,10.88,2,11.07,,,,,1,10.88,,,,,,,2,21.76,,,,,,,,,,,,,,,,,2,11.07,,,,,,,,,,,2,22.55,,,,,,,,,,,,,,,,,,
,,,,40~44,7,33.62,,,,,,,,,,,,,,,,7,33.62,,,1,12.73,4,25.67,1,12.73,,,,,2,25.87,,,,,,,,,1,12.73,,,,,,,1,19.10,,,1,12.73,,,1,19.10,,,8,38.42,1,12.73,,,,,,,,,,,,,,,,
,,,,45~49,3,51.06,,,1,19.57,,,1,22.35,1,,,,19.57,,,4,54.76,,,1,22.35,,,1,19.57,,,,,2,34.04,,,2,25.19,,,,,1,22.35,,,,,1,19.57,1,22.35,,,,,1,19.57,,,1,130.38,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,69.98,,,1,119.33,,,,,,,,,,3,32.29,14,112.54,,,1,20.69,,,4,50.11,2,29.55,,,4,43.05,2,35.26,,,,,,,,,,,,,1,22.44,1,20.69,2,27.99,2,21.53,,,,,1,22.44,1,22.44,,,1,43.27,,,,,,,,,,,,,,
,,,,55~59,6,73.87,,,1,26.85,,,,,,,,,,,,9,91.84,,,1,26.85,,,12,133.65,,,1,26.85,4,54.79,1,26.85,2,27.39,,,,,,,,,,,3,41.09,1,26.85,,,,,,,1,26.85,4,54.79,2,37.02,,,,,1,27.96,,,,,,,,,,,,
,,,,60~64,7,99.57,2,44.21,,,,,,,,,,,,2,26.54,10,99.59,,,1,22.10,6,65.13,7,130.79,,,,,4,56.90,2,119.19,2,42.65,,,1,33.21,1,22.10,,,,,1,120.77,4,53.09,,,1,22.10,,,2,32.25,3,32.56,1,22.10,,,2,42.65,1,33.21,,,,,,,,,,,,
,,,,65~69,5,71.69,,,1,43.03,,,,,1,,,,77.82,,,10,131.15,,,1,24.90,2,31.55,9,108.97,1,24.90,,,8,104.92,1,43.03,1,43.03,,,1,77.82,,,,,1,24.90,2,31.55,1,24.90,,,2,31.55,,,,,4,57.36,2,31.55,2,86.06,,,1,24.90,,,,,,,,,,,,
,,,,70~74,,,1,74.24,2,61.03,,,,,1,,,,40.08,1,74.24,4,187.88,,,1,127.88,2,52.06,13,281.14,,,,,5,108.13,,,2,61.03,,,,,,,,,,,1,74.24,7,213.61,2,52.06,1,74.24,,,1,40.08,5,152.58,,,,,,,2,61.03,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,6,254.13,1,150.83,,,,,9,347.36,,,,,4,182.57,1,77.04,1,150.83,,,,,,,,,,,,,4,203.98,1,150.83,,,,,1,77.04,1,250.00,,,,,,,5,254.97,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,298.06,,,,,,,,,1,343.64,,,,,1,204.50,,,,,,,,,,,,,1,970.87,,,1,204.50,1,204.50,,,,,,,1,343.64,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,645.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1005.03,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,14.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.06,,,,,,,,,,,,,,,1,8.90,,,,,1,9.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,10.91,,,,,,,,,1,,,,17.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.69,,,,,,,,,,,1,17.69,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,19.04,,,,,,,1,11.04,,,,,,1,16.41,1,16.41,,,,,,,1,16.41,1,11.04,,,1,11.04,,,,,,,,,,,2,22.09,,,,,,,1,10.35,,,1,10.35,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,13.26,1,15.86,1,15.86,,,1,15.86,3,,,,30.20,1,10.85,5,20.57,,,,,2,11.11,,,,,2,22.77,2,21.70,,,,,,,1,15.86,,,,,,,,,,,,,2,12.89,3,18.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,36.35,,,,,,,2,14.54,,,,,,2,35.43,9,38.84,,,,,,,5,36.35,4,29.08,,,,,,,,,,,1,17.71,,,,,,,1,12.33,1,95.42,1,17.71,1,17.71,6,27.12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,25.32,,,,,,,2,20.00,,,,,,,,9,68.96,,,,,,,2,20.00,5,50.00,,,4,48.76,1,19.41,1,128.70,,,,,,,1,32.79,,,,,1,32.79,1,19.41,1,20.63,6,45.97,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,16,134.32,,,,,,,,,2,,,,61.09,,,5,67.81,,,,,1,22.04,5,71.32,6,47.20,1,20.40,1,40.44,1,124.84,2,21.19,,,,,,,1,22.04,,,,,1,22.04,,,2,44.07,4,57.05,1,22.04,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,7,84.99,,,1,26.92,,,,,,,,,,,,15,163.08,,,,,,,2,44.27,4,43.49,1,124.53,8,79.99,1,26.90,1,26.92,,,,,1,26.90,2,36.48,,,,,1,56.66,2,36.48,3,40.36,4,48.57,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,4,104.25,,,3,64.34,,,,,,,,,,1,33.04,12,134.21,,,,,,,6,73.94,13,133.32,,,3,41.07,1,33.04,2,52.12,,,1,23.38,1,23.38,5,55.92,,,2,39.31,,,1,33.04,3,64.34,1,23.38,1,33.04,,,2,46.75,,,,,,,,,,,,,,,,,,
,,,,65~69,2,52.38,1,71.58,2,96.90,,,1,23.75,,,,,,3,214.75,5,62.27,1,41.31,1,23.75,2,143.16,3,45.24,7,80.50,1,71.58,3,53.50,,,3,37.36,,,1,23.75,,,3,71.24,1,23.75,,,,,,,4,49.82,,,,,3,47.81,3,45.24,,,,,,,,,,,,,,,,,,
,,,,70~74,2,48.65,,,,,1,37.31,2,57.13,,,,,,2,48.65,4,81.10,,,,,1,69.88,7,170.27,8,162.21,1,69.88,5,125.44,1,121.80,,,1,69.88,1,69.88,1,37.31,2,48.65,,,,,,,,,4,87.03,1,37.31,,,,,2,48.65,,,,,,,,,,,,,,,,,,
,,,,75~79,2,96.29,1,75.87,,,,,,,1,,,,75.87,1,131.75,1,245.70,,,,,,,2,491.40,10,481.46,,,6,347.83,1,245.70,,,,,,,,,3,257.29,,,,,1,75.87,,,4,192.59,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,757.58,,,,,,,,,,,,,,1,305.81,3,433.53,,,,,,,1,495.05,2,289.02,,,2,357.14,,,,,,,,,,,,,,,,,,,,,2,225.48,,,,,1,178.57,4,367.31,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,515.46,,,,,,,,,,,,,,,4,1315.79,,,,,,,,,,,,,,,,,,,,,1,909.09,,,,,1,909.09,2,1818.18,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,2,,,,14.89,,,,,1,13.55,,,1,17.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,3,,,,16.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17.00,,,,,,,,,,,,,,,,,,,,,1,9.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,9.95,,,,,,,,,,,,,,,,,,,,1,11.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,10.73,,,,,,,,,1,,,,17.72,,,,,3,31.37,,,,,,,,,,,,,1,10.73,,,,,,,,,,,1,10.46,1,10.73,1,10.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,33.14,,,1,10.45,,,1,10.45,,,,,,,,,,3,16.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,16.11,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,12.21,,,1,11.48,,,,,,,,,,1,11.48,,,3,16.61,,,,,,,2,13.15,,,2,13.15,1,10.70,,,,,1,11.48,,,1,10.70,3,12.21,,,1,11.48,,,,,,,,,5,20.36,,,,,,,,,,,,,,,,,,,,
,,,,40~44,12,52.50,,,,,1,11.98,,,1,,,,16.83,,,,,6,42.00,,,,,,,2,23.97,2,11.83,,,4,25.80,,,,,,,1,11.67,1,11.98,,,,,,,,,,,,,2,13.78,3,20.67,,,2,23.97,,,,,,,,,,,,,,,,
,,,,45~49,15,106.83,,,1,18.45,,,,,,,,,,,,,,7,49.85,,,,,,,1,18.45,2,18.70,1,18.95,,,,,,,,,1,18.45,,,,,,,1,29.90,,,,,,,1,29.90,6,52.41,,,1,18.45,,,,,,,,,,,,,,,,
,,,,50~54,5,52.41,,,1,22.04,,,,,3,,,,89.29,3,24.68,,,16,124.02,,,,,1,19.99,5,52.41,6,49.36,,,1,22.04,2,20.96,,,,,,,2,20.96,1,19.99,,,1,22.04,1,22.04,,,1,38.26,2,27.96,3,35.87,,,1,22.04,,,,,,,,,,,,,,,,
,,,,55~59,5,52.76,1,26.41,,,1,26.33,,,,,,,,3,52.73,,,10,97.59,,,,,1,52.88,3,79.22,7,73.87,,,4,52.74,,,,,,,,,1,52.88,4,61.92,,,1,52.88,,,,,1,26.41,5,59.84,2,35.22,1,26.33,,,1,26.33,,,,,,,,,,,,,,
,,,,60~64,10,106.70,,,1,130.04,,,2,28.64,,,,,,3,34.87,,,10,128.98,,,,,,,5,71.59,12,139.49,,,7,74.69,1,33.33,,,1,25.10,,,,,2,50.20,,,2,35.70,1,25.10,,,,,5,64.49,1,33.33,,,1,33.33,4,46.50,,,,,,,,,,,,,,
,,,,65~69,10,120.71,,,1,22.99,1,22.99,3,51.75,,,,,,2,80.42,,,10,111.42,,,,,,,7,84.50,11,122.56,,,9,108.64,4,48.29,2,34.50,,,,,1,22.99,7,84.50,,,,,,,,,,,6,87.76,2,34.50,,,,,4,48.29,,,,,,,,,,,,,,
,,,,70~74,1,36.00,,,1,36.00,1,36.00,,,,,,,,2,99.40,1,36.00,7,288.78,1,36.00,,,1,110.74,3,81.50,10,192.23,,,2,71.99,1,36.00,1,36.00,,,,,,,,,1,65.75,1,36.00,,,,,,,2,82.51,,,1,65.75,,,6,115.34,,,,,,,,,,,,,,
,,,,75~79,1,411.52,,,,,,,,,,,,,,2,168.21,1,130.72,1,69.16,1,130.72,,,,,3,207.47,12,416.96,,,2,471.70,1,69.16,2,261.44,,,,,2,138.31,2,471.70,,,,,,,,,,,4,180.91,1,235.85,,,1,235.85,,,,,,,,,,,,,,,,
,,,,80~84,1,153.14,,,,,,,,,,,,,,,,,,2,563.38,,,,,1,153.14,1,153.14,1,153.14,,,1,281.69,,,,,,,,,,,1,281.69,,,,,3,290.98,,,,,3,290.98,1,281.69,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,787.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,2,16.24,,,,,,,,,,,,1,14.85,,,,,,,,,,,,,,,1,17.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,3,20.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,10.41,,,,,,,,,,,,,,1,10.15,,,,,,,,,,,,,1,10.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,12.88,,,,,,,,,,1,12.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21.58,,,2,25.77,,,,,,,,,,,,,,,,,,
,,,,20~24,1,11.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.98,1,9.98,,,1,11.43,,,,,,,1,9.98,2,22.87,,,,,,,,,,,,,,,,
,,,,25~29,2,17.99,,,,,,,,,,,,,,,,,,,,,,,,1,10.66,,,1,10.56,,,,,,,,,,,,,,,,,,,,,,,,,1,10.66,,,,,1,10.56,,,,,,,,,,,,,,,,,,
,,,,30~34,3,16.23,,,,,,,,,,,,,,,,,,2,20.69,,,,,1,11.34,,,1,10.35,,,,,1,10.35,,,,,1,11.34,1,63.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,5,20.49,,,,,,,,,,,,,,,,,,3,20.08,,,,,1,11.84,1,10.57,,,,,2,11.17,,,,,,,,,,,,,1,11.84,,,,,,,1,15.39,,,1,11.84,4,16.39,1,15.39,,,,,,,,,,,,,,,,
,,,,40~44,8,34.28,1,11.49,2,11.71,,,1,11.49,4,,,,25.51,1,11.49,,,6,25.71,,,,,,,2,31.94,,,4,27.34,,,1,11.95,,,,,,,,,1,11.95,1,11.95,,,,,,,,,1,11.95,1,11.95,6,25.71,,,,,,,,,,,,,,,,,,
,,,,45~49,15,91.02,,,2,20.55,,,,,,,,,,,,1,16.97,10,63.73,,,,,3,50.35,4,40.82,,,2,16.88,,,,,,,1,16.78,,,1,16.78,1,16.78,1,16.78,1,16.97,,,,,,,,,2,20.55,4,38.02,,,1,126.74,,,,,,,,,,,,,,
,,,,50~54,12,146.77,,,,,,,,,1,,,,23.05,,,,,13,103.88,1,23.05,,,2,28.47,6,50.88,2,41.96,1,23.05,1,20.98,1,20.98,,,,,,,,,,,2,21.96,1,23.05,,,1,37.23,,,,,3,62.93,2,36.43,,,,,,,,,,,,,,,,,,
,,,,55~59,9,85.32,,,3,38.64,,,1,49.63,1,,,,25.63,,,,,12,113.77,,,,,3,38.64,8,75.84,,,5,51.14,5,74.78,1,129.87,1,25.63,,,,,,,1,25.89,5,51.14,,,,,,,,,,,1,25.63,6,56.88,,,1,129.87,2,25.76,,,,,,,,,,,,
,,,,60~64,6,81.14,1,33.29,,,1,27.37,1,33.29,2,,,,54.75,,,,,8,89.11,,,2,126.34,8,97.09,8,97.09,,,3,45.07,2,126.34,,,,,,,,,,,1,33.29,8,97.09,,,,,2,66.58,,,,,2,30.04,2,66.58,1,27.37,,,3,129.25,,,,,,,,,,,,
,,,,65~69,3,115.96,1,24.72,2,30.15,2,30.15,1,38.65,,,,,,,,,,11,135.37,,,,,6,90.46,12,135.59,1,38.65,11,124.29,3,90.61,,,,,,,,,,,2,30.15,4,49.22,,,1,66.98,1,24.72,,,,,2,30.15,2,30.15,,,1,38.65,3,73.53,,,,,,,,,,,,
,,,,70~74,1,34.36,,,3,77.48,1,60.75,1,103.95,3,,,,65.85,,,,,7,126.86,,,,,,,15,271.84,,,7,116.05,1,34.36,,,,,,,,,1,60.75,3,77.48,4,87.80,,,,,,,,,1,60.75,7,116.05,1,103.95,,,3,59.17,5,90.61,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,69.01,,,,,,1,117.51,,,1,69.01,,,1,117.51,3,175.54,8,286.23,,,6,214.67,,,2,235.02,,,,,,,1,69.01,,,,,,,,,1,69.01,,,,,2,235.02,,,,,,,9,294.60,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,308.01,,,,,1,411.52,,,,,,,,,,,,,,,1,170.36,,,1,258.40,,,,,2,205.34,,,,,,,1,258.40,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1724.14,,,,,,,,,,,,,1,680.27,,,,,,,,,,,,,,,,,,,,,1,680.27,1,467.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,11.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,11.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,12.66,1,9.40,,,,,,,,,,,1,9.40,,,,,,,,,,,,,,,,,,,,,1,9.77,,,,,,,1,12.66,1,70.82,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,14.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.00,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,10.96,1,,,,10.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.71,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,15.79,,,,,,,2,13.33,,,,,,,,1,15.79,,,,,1,11.52,1,10.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,9,35.36,,,,,,,,,,,,,,1,10.64,4,23.38,,,,,1,11.98,,,1,15.72,,,,,1,11.98,1,10.64,,,,,,,,,,,,,1,11.98,,,,,,,,,,,,,3,12.45,,,,,,,,,,,,,,,,
,,,,40~44,6,41.07,,,,,,,,,,,,,,1,95.06,7,28.67,,,,,,,,,2,31.49,,,,,3,12.84,5,30.95,,,,,,,,,,,1,11.42,1,11.42,1,95.06,,,1,11.42,,,1,11.42,1,12.11,1,12.11,,,,,,,,,,,,,,,,
