,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,49.19,,,,,,,,,,,,,,,1,69.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,1,32.01,,,,,,,,,,,,,1,76.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.86,,,,,,,,,,,1,32.40,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.94,,,,,,,,,,,,,,,,,3,107.87,,,,,,,,,,,,,,,,,,
,,,,40~44,3,79.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.80,1,67.39,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,3,,,,75.93,,,,,,,,,,,1,53.33,2,65.32,1,112.49,,,,,1,84.25,,,,,1,84.25,,,,,1,53.33,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,74.13,,,,,1,,,,116.82,,,1,74.13,,,1,145.56,,,2,148.26,1,74.13,1,74.13,,,,,,,,,1,74.13,,,,,,,,,,,1,116.82,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,91.32,,,,,3,273.97,,,,,4,122.21,3,91.66,,,,,,,,,,,,,,,,,,,,,,,,,2,91.83,,,,,,,,,,,,
,,,,60~64,2,192.12,1,104.06,,,1,104.06,,,,,,,,1,121.51,1,96.06,4,199.80,1,121.51,,,1,96.06,,,1,121.51,,,,,2,99.90,,,,,,,,,3,364.52,2,192.12,,,,,,,,,,,,,,,,,,
,,,,65~69,1,99.80,2,99.16,,,2,117.44,,,1,,,,98.52,,,2,199.60,2,197.04,,,,,4,198.31,,,,,,,2,116.55,5,183.96,,,1,98.52,1,98.52,1,99.80,1,98.52,,,,,2,117.44,2,116.55,,,,,,,,,,,,
,,,,70~74,1,155.52,1,233.10,,,1,149.48,1,149.48,1,,,,155.52,,,,,1,149.48,,,,,3,228.66,3,228.66,,,,,,,1,155.52,,,1,155.52,,,,,3,228.66,,,,,,,1,149.48,,,,,,,,,,,,
,,,,75~79,1,267.38,,,,,,,1,269.54,,,,,,,,1,269.54,2,534.76,,,1,267.38,1,267.38,,,,,,,,,,,,,,,,,,,3,802.14,,,,,,,2,632.91,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,1010.10,,,1,429.18,2,477.33,,,,,2,858.37,1,505.05,,,,,,,2,477.33,,,,,1,429.18,,,2,1075.27,,,1,505.05,,,1,537.63,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1176.47,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,70.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,28.46,,,,,,,,,,,,,,,,,,,,,,,,1,28.46,,,,,1,49.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.73,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,32.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.24,,,,,1,52.58,,,,,,,,,,,3,105.12,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,35.44,,,1,,,,35.44,1,35.44,,,1,61.39,,,,,,,,,,,,,,,,,,,,,2,44.93,,,,,,,,,1,35.44,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,2,,,,79.33,,,,,,,,,,,,,,,,,,,,,,,1,39.67,1,39.67,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,60.99,,,1,50.38,,,,,,,,,,,,1,50.38,,,,,,,,,,,,,,,,,1,50.38,,,,,,,1,50.38,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,73.48,,,,,,,1,,,,73.48,1,117.92,,,,,,,,,1,152.21,,,1,152.21,,,,,,,,,,,1,73.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,76.69,,,3,,,,138.50,1,76.69,1,95.97,,,,,,,1,76.69,,,,,,,1,116.01,,,1,76.69,2,153.37,1,76.69,,,,,,,,,,,1,76.69,,,,,,,,,,,,
,,,,60~64,2,189.04,,,,,1,119.19,,,4,,,,195.69,1,101.42,1,119.19,1,94.52,,,1,101.42,2,97.85,,,,,,,,,,,2,189.04,,,,,,,,,,,,,,,1,119.19,,,,,,,,,,,,
,,,,65~69,1,138.89,,,,,,,,,3,,,,173.41,1,100.91,6,220.51,,,,,5,183.76,1,99.01,2,99.95,,,,,1,100.91,,,,,1,99.01,,,,,,,1,138.89,1,99.01,1,99.01,,,,,,,,,,,,,,
,,,,70~74,,,2,294.99,,,,,1,210.97,1,,,,139.66,1,147.49,2,173.61,,,,,4,336.13,,,1,139.66,,,,,,,,,1,147.49,,,1,210.97,,,,,2,143.47,,,,,6,504.20,,,,,,,,,,,,
,,,,75~79,,,1,316.46,,,,,1,241.55,4,,,,557.88,1,241.55,3,265.25,,,,,1,249.38,,,,,1,241.55,,,1,241.55,,,2,483.09,,,,,,,,,3,418.41,,,1,249.38,2,245.40,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,537.63,,,,,1,416.67,,,,,,,,,,,,,1,515.46,,,,,,,,,1,515.46,,,,,1,537.63,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,884.96,1,1098.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,884.96,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.38,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,1,69.88,,,,,,,,,1,33.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,32.37,,,,,,,1,,,,71.58,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,35.05,,,,,,,,,1,,,,63.13,,,,,,,,,,,1,35.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,55.80,,,,,2,58.62,,,,,,,1,34.09,,,,,,,,,,,1,55.80,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,70.42,,,,,,,,,1,,,,66.45,,,,,,,,,,,,,,,,,1,38.71,,,,,,,,,,,,,,,,,1,70.42,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,3,,,,139.99,,,,,,,2,57.09,,,1,46.66,,,2,62.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,149.93,,,,,,,,,7,,,,243.73,,,,,1,73.21,,,,,3,199.20,,,,,,,,,1,73.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,3,136.92,,,,,8,,,,334.59,1,120.77,1,97.28,1,97.28,1,73.37,,,1,73.37,4,167.29,1,73.37,,,,,1,120.77,,,3,125.47,,,,,,,,,2,194.55,,,,,,,,,,,,,,,,
,,,,60~64,1,118.06,,,1,118.06,,,,,,,,,,,,,,1,118.06,3,146.34,,,1,94.61,1,100.70,1,94.61,,,,,,,1,100.70,2,105.04,,,,,,,3,146.34,1,100.70,,,1,94.61,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,4,,,,206.19,,,,,9,336.57,5,186.99,,,1,103.63,,,,,1,102.56,,,,,,,,,,,2,103.09,,,,,2,205.13,,,2,117.03,,,,,,,,,,,,
,,,,70~74,,,,,2,260.08,,,1,196.08,5,,,,245.58,,,,,,,6,294.70,,,3,147.35,1,130.04,,,1,132.10,,,,,,,1,130.04,,,,,,,,,1,132.10,1,132.10,3,390.12,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,269.54,,,1,228.31,3,419.58,4,539.08,,,,,1,243.31,1,243.31,,,,,,,,,1,243.31,,,,,1,328.95,1,243.31,1,328.95,,,2,235.57,,,,,,,,,,,,
,,,,80~84,,,,,,,1,492.61,1,510.20,,,,,,,,,,,,1,510.20,,,,,,,,,,,,,,,,,2,460.83,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,862.07,,,,,1,862.07,,,,,,,,,,,,,,,,,,,1,862.07,,,,,,,,,,,,,1,862.07,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,66.98,,,,,,,,,,,,,,,1,66.98,,,,,,,1,66.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,65.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,66.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,55.74,,,,,,,,,,,,2,67.64,,,1,55.74,,,1,55.74,1,33.82,,,,,,,,,1,33.82,,,,,,,1,33.82,1,60.83,1,33.82,,,,,,,,,,,,,,,,,,
,,,,40~44,3,71.68,,,,,,,1,66.09,,,,,,1,37.43,,,2,74.85,,,,,,,2,133.78,,,,,,,,,,,,,2,66.49,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,142.76,,,,,,,,,,,,,,4,119.47,,,1,44.80,,,,,1,71.38,,,,,,,,,2,59.74,1,89.61,,,,,1,71.38,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,68.12,1,139.28,,,,,,,,,,,,,,,,,1,68.12,,,1,108.93,1,68.12,1,108.93,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,103.95,,,,,,,,,1,,,,103.95,4,186.57,1,73.21,3,128.87,,,1,103.95,,,,,,,1,128.53,,,1,73.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,92.94,,,1,98.81,,,,,1,,,,98.81,5,171.82,2,109.05,2,95.79,,,1,98.81,2,109.05,,,,,,,,,3,163.58,,,2,95.79,,,,,2,185.87,,,1,121.65,,,,,,,,,,,,,,,,
,,,,65~69,2,117.58,,,,,,,,,1,,,,130.55,7,261.68,,,5,261.92,1,130.55,2,114.94,,,,,,,,,,,2,104.77,,,,,,,1,130.55,,,,,2,104.77,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,3,183.37,,,8,367.48,,,2,142.86,1,128.70,,,,,,,1,116.41,1,116.41,1,116.41,,,,,1,116.41,1,128.70,,,3,183.37,,,,,,,,,,,,,,,,
,,,,75~79,,,1,230.41,,,,,1,230.41,,,,,,4,332.78,3,681.82,4,524.93,,,3,393.70,1,230.41,,,,,,,,,4,332.78,,,,,1,227.27,,,,,1,230.41,2,260.42,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,495.05,2,,,,425.53,,,2,425.53,2,472.81,,,,,,,,,,,,,,,2,425.53,,,,,,,,,,,,,2,425.53,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,653.59,,,1,806.45,,,,,1,653.59,,,,,,,,,1,925.93,,,,,,,,,1,925.93,,,1,806.45,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.98,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,29.36,,,,,,1,49.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,34.01,,,,,,,,,,,1,34.01,,,,,1,55.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,33.61,,,,,,,,,,,,,,1,61.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,59.52,,,,,,,,,,,,,,
,,,,40~44,1,36.95,1,36.95,,,,,,,,,,,,3,71.04,,,,,,,1,36.95,,,1,36.95,1,36.95,,,,,,,,,,,,,1,65.92,,,,,,,3,51.88,,,,,,,,,,,,,,
,,,,45~49,2,76.80,,,,,,,1,83.33,,,,,,2,53.86,,,,,,,1,83.33,1,71.23,,,,,,,,,,,,,,,,,,,1,83.33,,,,,1,43.31,,,,,,,,,,,,,,
,,,,50~54,1,126.74,,,,,,,,,,,,,,2,83.06,,,,,1,61.77,1,61.77,1,97.47,,,1,97.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,78.93,,,,,,,,,1,,,,137.93,4,185.44,,,,,3,150.60,1,78.93,,,,,,,1,112.36,,,,,1,112.36,,,,,1,78.93,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,98.23,,,,,1,,,,119.76,7,233.02,,,,,3,359.28,4,133.16,,,3,99.87,,,1,119.76,,,,,1,98.23,1,119.76,,,1,98.23,,,2,173.76,,,,,,,1,119.76,,,,,,,,,,
,,,,65~69,1,128.37,,,,,1,109.05,2,106.72,1,,,,104.49,3,160.09,,,,,4,150.77,6,226.16,,,3,327.15,1,104.49,,,,,1,109.05,,,4,150.77,,,1,104.49,,,,,1,104.49,,,1,109.05,6,226.16,,,,,,,,,,
,,,,70~74,,,,,1,113.51,,,2,248.14,,,,,,3,372.21,1,124.07,,,4,274.35,5,342.94,,,2,118.55,,,,,,,,,1,113.51,1,173.31,1,124.07,,,,,,,2,144.61,,,,,7,506.15,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,305.81,4,310.56,,,,,1,209.21,1,209.21,,,1,209.21,2,208.12,,,,,,,,,,,,,,,,,,,1,209.21,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,442.48,2,793.65,3,616.02,,,1,442.48,,,,,,,,,,,1,425.53,,,,,,,,,,,,,,,4,821.36,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,909.09,,,,,1,641.03,,,,,,,,,,,,,,,,,,,,,2,751.88,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,1,70.67,,,,,1,,,,70.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,70.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,3,68.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,32.47,,,,,,,,1,32.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.47,,,,,,,,,,,,,,,,
,,,,35~39,2,43.95,,,,,,,,,1,,,,33.93,,,2,42.65,,,,,,,1,33.93,,,,,,,,,,,,,,,,,,,,,,,1,57.41,,,,,,,,,,,,,,,,
,,,,40~44,2,45.69,,,,,,,1,62.31,,,,,,,,5,116.33,,,1,36.08,,,,,,,,,,,,,,,,,,,,,,,,,1,36.08,1,62.31,,,,,,,,,,,,,,,,
,,,,45~49,3,77.72,,,,,,,,,,,,,,,,5,97.48,,,,,2,54.36,,,1,41.49,,,1,41.49,1,41.49,,,1,41.49,,,,,,,,,,,1,78.80,1,41.49,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,3,110.66,1,55.43,1,86.96,1,55.43,1,110.25,,,1,55.43,,,,,,,2,110.86,,,,,1,86.96,1,55.43,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,5,239.12,,,,,1,78.37,4,208.88,1,156.49,1,78.37,,,,,1,78.37,1,78.37,,,,,1,78.37,,,1,78.37,2,156.74,,,2,95.65,,,,,,,,,,,,
,,,,60~64,,,,,,,1,117.37,1,95.51,,,,,,,,4,197.14,,,,,1,84.96,5,162.55,,,1,117.37,1,84.96,,,,,3,134.89,,,,,1,84.96,,,1,95.51,,,1,84.96,2,89.93,,,,,,,,,,,,
,,,,65~69,2,122.25,,,,,,,,,1,,,,112.74,1,133.51,7,273.01,,,,,2,225.48,3,183.37,,,1,112.74,1,112.74,1,107.76,2,122.25,3,117.00,,,1,107.76,,,,,1,107.76,1,112.74,1,112.74,1,133.51,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,7,297.37,,,2,115.41,3,200.40,3,202.98,2,115.41,6,346.22,1,116.69,,,1,114.16,5,212.40,1,114.16,,,,,,,3,127.44,,,,,3,202.98,,,,,,,,,,,,
,,,,75~79,,,1,292.40,,,,,,,,,,,,1,191.20,,,,,,,,,4,296.52,,,1,292.40,,,,,,,,,,,,,1,292.40,,,1,292.40,,,,,3,297.91,,,,,,,,,,,,
,,,,80~84,,,,,1,390.63,,,,,,,,,,1,390.63,3,1153.85,,,,,2,387.60,3,581.40,,,3,581.40,,,,,,,2,387.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,584.80,1,584.80,,,,,,,,,,,,,,,,,,,,,2,649.35,,,,,2,1459.85,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
