,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,1030.93,2,569.80,,,3,669.64,1,561.80,,,,,,,,,,,1,578.03,1,1030.93,,,,,,,,,,,,,,,,,2,2061.86,,,,
,,,,85+,,,,,,,,,,,1,,,,1315.79,,,,,,,,,2,1769.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,2,47.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.35,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,57.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,30.85,,,,,,,,,,,,,,,,,,,1,42.07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,2,73.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,36.91,,,,,,,,,,,,,,,,,,,,,1,36.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,97.78,,,,,1,38.76,,,1,,,,88.73,,,,,2,44.24,,,,,,,,,,,1,51.52,,,,,,,1,51.52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,38.91,,,,,2,,,,57.82,2,77.82,1,57.60,1,38.91,,,,,,,,,,,,,1,38.91,,,,,,,,,1,38.91,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,54.38,,,,,1,54.38,,,5,,,,204.58,,,,,1,72.89,1,72.89,3,93.43,,,,,,,,,2,108.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,75.24,3,,,,187.15,,,,,,,1,96.62,1,176.06,2,193.24,,,1,75.24,,,1,96.62,,,,,,,1,75.24,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,70.77,1,70.77,2,97.13,,,1,82.92,5,,,,269.98,,,2,141.54,3,145.70,2,76.37,8,245.02,1,70.77,,,,,,,1,154.80,,,,,1,70.77,2,97.13,4,152.73,2,141.54,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,82.44,,,,,2,,,,116.41,,,2,177.62,5,170.59,,,3,247.32,1,82.44,,,,,1,168.92,3,128.26,1,82.44,2,110.80,,,1,88.81,2,164.88,2,116.41,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,277.52,,,,,,,1,95.79,2,,,,125.94,,,1,95.79,7,262.27,,,6,282.35,1,95.79,1,92.51,,,2,123.08,1,95.79,,,1,95.79,1,95.79,2,94.12,2,185.01,1,92.51,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,269.54,,,,,,,,,,,,2,274.35,8,583.09,1,155.52,5,364.43,1,155.52,1,137.17,,,1,137.17,2,181.82,,,1,155.52,,,2,145.77,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,471.70,1,,,,272.48,,,,,8,779.73,,,5,487.33,,,,,,,,,1,223.71,,,,,,,1,223.71,,,2,245.70,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,552.49,,,,,,,,1,552.49,4,831.60,,,3,1000.00,,,1,507.61,,,,,1,507.61,,,,,,,,,,,3,623.70,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,1,32.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,2,50.00,,,,,,,,,,,,,,,,,,,,,1,73.53,,,1,45.13,,,,,,,,,,,4,82.37,,,,,,,,,,,,
,,,,35~39,2,44.04,,,,,1,77.70,,,,,,,,,,,,1,50.71,,,,,1,50.71,,,,,2,44.04,,,,,,,,,,,,,,,,,1,38.93,,,,,,,,,,,,,,,,
,,,,40~44,1,37.92,,,,,,,1,58.45,,,,,,1,58.45,,,,,,,,,,,,,1,37.92,1,37.92,,,,,,,,,,,,,,,1,37.92,,,,,4,75.61,,,,,,,,,,,,
,,,,45~49,2,98.91,,,,,,,,,1,,,,49.46,2,73.39,,,,,1,49.46,1,67.61,,,,,,,,,,,,,,,,,1,67.61,,,,,,,,,,,1,67.61,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,2,129.28,,,,,,,2,109.11,2,109.11,,,,,2,156.25,1,180.83,1,100.60,,,,,1,78.13,,,2,156.25,,,,,2,109.11,1,180.83,,,,,1,100.60,,,,,,
,,,,55~59,,,1,71.43,,,1,85.91,,,,,,,,6,185.64,,,,,1,71.43,2,78.00,2,142.86,2,78.00,,,5,154.70,1,85.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,114.03,5,278.24,1,84.10,,,,,5,169.89,8,445.19,1,87.26,,,,,,,,,,,,,2,85.65,,,,,,,,,1,84.10,1,87.26,2,85.65,,,2,168.21,,,,,,
,,,,65~69,1,90.50,,,1,187.97,,,,,,,,,,3,140.45,,,,,,,3,140.45,7,262.37,,,,,4,149.93,1,187.97,2,127.96,,,,,3,140.45,,,,,,,,,,,,,,,,,3,140.45,,,,,,
,,,,70~74,1,124.69,,,1,255.10,,,1,255.10,5,,,,463.39,4,268.64,,,,,,,2,167.50,4,582.24,,,,,4,268.64,3,436.68,1,255.10,,,,,3,159.49,1,124.69,,,,,,,1,124.69,1,145.56,1,145.56,1,145.56,3,201.48,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,3,421.94,,,,,,,,,8,727.93,,,,,4,562.59,,,,,,,1,213.68,1,213.68,,,,,1,257.73,,,2,281.29,,,,,,,6,843.88,,,,,,
,,,,80~84,1,952.38,,,,,,,,,,,,,,1,487.80,,,,,,,,,3,1463.41,,,,,3,1041.67,,,,,,,1,952.38,,,,,,,,,,,,,,,,,,,1,487.80,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,1234.57,,,,,,,2,1652.89,,,,,,,,,,,,,,,1,1111.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,1,56.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,34.57,,,1,,,,42.92,,,1,34.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,2,,,,42.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.66,,,,,,,,,,,1,75.64,,,,,,,,,,
,,,,35~39,1,38.49,,,1,38.49,,,,,1,,,,48.95,,,,,,,,,,,,,,,1,38.49,,,,,,,,,,,,,,,1,48.95,,,,,,,,,1,48.95,,,,,,,,,,
,,,,40~44,2,117.72,,,,,,,,,3,,,,116.23,,,,,,,,,1,38.74,1,58.86,,,,,,,1,38.74,,,,,,,,,,,,,1,38.74,,,,,,,,,,,,,,,,,,
,,,,45~49,1,62.89,1,62.89,,,,,,,2,,,,51.99,,,,,,,,,,,,,,,1,44.31,,,,,,,,,1,44.31,,,,,,,,,,,,,1,62.89,1,62.89,,,1,62.89,,,,,,
,,,,50~54,2,156.25,,,,,,,1,182.48,5,,,,178.70,,,,,,,,,,,,,,,1,78.13,,,1,103.09,,,,,,,,,1,78.13,,,,,,,,,,,,,,,,,1,103.09,,,,
,,,,55~59,,,,,1,71.12,,,1,159.49,6,,,,186.97,,,,,,,1,71.12,4,154.92,,,,,3,116.19,1,71.12,2,170.07,,,,,,,,,3,116.19,,,,,,,,,1,85.03,1,159.49,,,,,1,85.03,,,,
,,,,60~64,3,167.32,,,,,,,1,88.89,7,,,,239.89,,,,,,,2,177.78,5,216.08,,,,,3,129.65,1,84.10,,,,,1,84.10,,,1,84.10,2,168.21,1,165.56,1,84.10,,,,,1,88.89,1,84.10,1,84.10,,,3,167.32,,,,
,,,,65~69,3,140.78,,,1,89.13,,,,,4,,,,187.71,,,,,,,3,182.48,17,640.78,,,,,6,226.16,1,191.57,,,1,89.13,,,,,1,99.11,3,182.48,,,,,1,191.57,1,99.11,1,99.11,,,,,1,99.11,1,89.13,,,,
,,,,70~74,,,,,1,117.79,,,4,198.61,6,,,,376.18,,,,,1,117.79,4,250.78,10,626.96,1,117.79,,,5,248.26,2,125.39,,,,,,,,,,,5,248.26,,,3,188.09,,,,,2,268.10,,,,,2,268.10,,,,,,
,,,,75~79,2,407.33,,,,,,,,,2,,,,293.69,1,380.23,,,,,2,265.25,6,511.95,1,239.23,,,3,397.88,,,1,380.23,,,,,,,1,203.67,4,440.04,,,1,203.67,1,239.23,,,2,220.02,,,,,,,4,341.30,,,,
,,,,80~84,,,,,,,,,2,952.38,,,,,,,,,,,,,,4,803.21,,,,,5,1644.74,,,1,476.19,,,,,1,476.19,,,2,495.05,,,,,1,1063.83,,,1,515.46,1,476.19,,,1,476.19,2,657.89,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,1250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,1,47.30,,,,,,,,,,,,,,,,,,,,1,47.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,43.29,,,,,1,33.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,47.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,38.65,,,,,,1,46.64,,,,,1,38.65,,,,,,,,,,,,,,,,,,,,,1,38.65,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,78.37,,,,,1,37.94,,,,,,,,3,50.79,,,,,,,,,,,1,78.37,,,,,,,,,,,,,,,1,78.37,,,1,78.37,,,,,,,,,,,,,,,,,,
,,,,40~44,4,74.49,,,,,,,,,,,,,,2,115.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.05,,,,,,,,,,,,,,,,,,
,,,,45~49,4,127.11,,,,,,,1,133.87,1,,,,61.24,4,83.68,,,,,,,3,95.33,,,,,,,,,,,,,1,61.24,1,41.67,,,,,,,2,83.33,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,100.30,,,,,,,,,,,,1,72.31,,,,,,,3,102.25,,,,,1,100.30,,,,,,,,,,,,,,,,,1,100.30,,,,,,,,,,,,,,,,,,
,,,,55~59,1,74.85,,,1,89.29,,,,,,,,,,5,163.45,,,,,,,7,228.83,1,89.29,2,103.15,2,81.43,1,74.85,,,1,74.85,,,2,81.43,,,2,81.43,1,74.85,1,89.29,,,1,165.84,,,,,,,,,,,,,,
,,,,60~64,1,81.37,,,,,1,81.37,,,,,,,,5,167.79,,,1,161.55,,,2,108.23,,,4,169.42,2,84.71,,,,,,,6,201.34,1,81.37,1,81.37,,,2,176.68,,,,,1,81.37,1,81.37,,,,,,,,,,,,
,,,,65~69,1,90.83,1,90.83,,,,,,,,,,,,13,497.51,,,,,2,181.65,8,384.25,1,90.83,3,198.41,3,114.81,1,101.94,1,101.94,,,3,144.09,2,96.06,,,,,,,1,101.94,1,188.32,,,3,272.48,,,,,,,,,,,,
,,,,70~74,2,151.17,,,,,1,112.11,1,130.89,,,,,,8,383.33,,,,,2,151.17,14,670.82,1,130.89,6,287.49,2,224.22,,,,,1,130.89,3,181.16,,,,,,,2,224.22,1,112.11,,,,,6,362.32,,,,,,,,,,,,
,,,,75~79,,,1,204.50,,,,,1,226.24,,,,,,3,322.23,,,,,3,322.23,3,250.21,,,4,818.00,1,226.24,,,,,1,204.50,,,,,,,,,1,204.50,,,,,,,2,214.82,,,,,,,,,,,,
,,,,80~84,1,917.43,,,,,,,1,510.20,,,,,,1,395.26,1,917.43,,,,,2,790.51,,,1,917.43,,,,,,,,,1,395.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,833.33,,,,,,,,,,,,,,,,,,,,,,,,,,3,1785.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,62.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,103.95,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,49.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,38.87,,,,,,,,,,,,,,,,,,,,,1,47.53,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,2,157.73,,,,,,,1,78.86,,,,,,,1,51.18,,,,,,,,,,,,,,,,,,,,,1,51.18,1,78.86,,,,,,,,
,,,,40~44,1,57.37,,,,,,,1,38.82,,,,,,,,,,,,,,,,1,93.63,,,1,57.37,1,57.37,,,,,,,,,1,93.63,,,1,38.82,,,1,57.37,,,,,,,,,,,,,,,,
,,,,45~49,6,176.26,,,,,,,,,,,,,,,,4,79.71,,,,,1,61.96,2,78.09,,,,,1,118.62,,,,,,,,,,,1,61.96,2,47.90,,,,,1,39.05,,,,,,,,,,,,,,
,,,,50~54,,,1,65.23,,,,,,,,,,,,,,2,94.70,,,,,,,1,172.71,,,,,,,1,65.23,,,,,,,,,,,1,87.18,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,107.30,,,,,,,,,,,,,,,,3,129.09,1,77.94,1,77.94,1,96.06,1,77.94,,,,,3,103.27,1,77.94,,,,,,,,,1,96.06,1,96.06,,,,,,,1,77.94,3,184.96,,,,,,,,,,
,,,,60~64,1,79.94,,,,,,,,,,,,,,1,89.77,9,302.52,,,,,,,1,163.93,,,,,2,84.57,1,79.94,,,1,79.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,93.37,,,,,1,,,,93.37,2,186.74,5,310.75,,,1,93.37,1,101.63,6,231.39,1,185.87,,,6,291.97,1,101.63,,,,,,,,,,,,,,,,,,,1,101.63,1,101.63,,,2,186.74,,,,,,
,,,,70~74,4,183.91,,,2,146.41,1,218.82,,,,,,,,1,123.61,4,292.83,,,,,2,157.98,8,367.82,,,,,5,229.89,1,110.01,,,,,,,,,1,218.82,2,220.02,,,,,,,,,,,,,5,229.89,,,,,,
,,,,75~79,1,184.84,,,1,227.79,,,1,227.79,,,,,,,,7,562.25,,,,,1,227.79,5,510.20,,,,,4,321.29,2,204.08,,,,,,,,,,,2,248.14,,,,,1,227.79,2,204.08,,,1,227.79,1,227.79,,,,,,
,,,,80~84,,,1,446.43,,,1,724.64,,,,,,,,,,3,1027.40,,,1,342.47,,,2,387.60,,,,,,,1,342.47,1,446.43,,,,,1,342.47,,,1,342.47,,,,,1,446.43,,,,,,,5,968.99,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,2000.00,,,,,,,1,1000.00,,,,,1,813.01,,,,,,,,,,,,,,,1,813.01,,,,,,,,,,,1,813.01,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,32.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81.37,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,99.65,,,,,,,,,2,,,,43.82,,,,,,,,,,,,,,,,,,,1,78.74,,,,,,,,,,,1,39.11,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,50.61,,,,,,,,,2,,,,43.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,86.36,4,,,,91.91,,,,,,,,,1,38.83,1,38.83,,,,,,,1,86.36,,,,,,,1,38.83,,,5,170.36,1,38.83,,,,,,,,,,,,,,,,,,
,,,,45~49,3,71.80,,,,,,,2,47.87,,,,,,,,1,39.42,5,119.67,1,39.42,3,58.96,,,,,,,1,39.42,,,,,,,,,2,58.02,1,109.89,3,182.82,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,2,112.99,3,,,,125.68,,,1,56.50,2,155.04,,,1,77.52,,,,,1,77.52,1,77.52,,,,,,,1,56.50,,,1,56.50,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,81.63,,,,,,,1,81.63,10,,,,364.96,,,3,109.49,4,264.03,,,1,81.63,1,81.63,,,,,,,1,178.89,1,81.63,,,,,,,1,104.60,2,112.11,,,,,1,178.89,,,,,,,,,,,,,,
