,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,8,91.86,,,,,,,,,,,,,,,,12,137.79,,,1,65.15,,,5,76.02,14,148.62,2,65.49,,,4,49.31,2,30.41,1,32.74,,,,,,,,,,,4,49.31,,,,,,,,,,,3,65.37,1,28.38,,,,,,,,,,,,,,,,
,,,,65~69,3,61.45,,,1,38.31,,,,,3,,,,44.28,2,29.52,11,123.50,,,,,1,38.31,6,71.93,19,197.42,2,48.02,,,13,155.86,3,44.28,5,66.74,,,1,38.31,,,1,24.01,1,176.68,7,83.92,,,1,63.86,2,29.52,,,,,2,47.89,1,38.31,,,1,63.86,3,44.28,,,,,,,,,,
,,,,70~74,3,72.29,1,55.71,2,111.42,,,,,,,,,,1,193.80,4,141.94,,,1,97.75,1,55.71,3,93.02,21,305.77,1,31.98,,,4,67.28,6,110.33,,,,,,,,,,,2,48.19,3,60.95,,,2,63.96,1,31.98,,,,,6,100.93,1,245.70,,,2,111.42,2,111.42,,,,,,,,,,
,,,,75~79,1,103.20,,,,,1,103.20,,,,,,,,1,60.57,8,526.32,,,,,,,1,181.49,3,249.58,,,1,103.20,6,176.26,1,181.49,1,181.49,,,,,,,,,1,103.20,3,114.50,,,,,1,103.20,,,,,3,114.50,1,60.57,,,,,3,114.50,,,,,,,,,,
,,,,80~84,,,,,2,302.11,,,,,2,,,,401.61,,,3,262.70,,,,,,,2,178.73,1,139.28,,,,,1,1030.93,,,,,,,,,,,,,,,1,249.38,,,,,,,,,,,1,249.38,,,1,613.50,,,2,178.73,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,403.23,,,,,1,403.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,653.59,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,13.63,,,,,,,,,,,,,,,,,,,,,1,13.63,,,,,,,,,,,,,,,,,,,,,,,,,2,30.34,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,13.45,,,,,,,,,,,,,,,,,,,1,13.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,11.15,,,,,,,,,1,11.15,1,11.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.77,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,9.69,,,1,9.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.69,,,,,,,,,,,1,9.71,,,,,,,2,10.95,,,,,,,,,,,,
,,,,20~24,,,,,1,9.79,,,,,,,,,,,,,,2,10.25,,,,,,,,,,,,,,,1,10.76,,,,,,,,,,,,,,,,,,,,,1,10.76,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,10.84,1,11.23,,,,,,1,11.23,,,1,11.23,,,,,,,,,,,1,10.84,1,10.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,16.38,,,,,,,,,2,,,,19.07,1,11.27,,,,,,,,,,,,,1,11.72,,,1,11.72,,,,,,,,,,,1,11.72,,,,,,,,,,,1,16.38,,,1,11.72,1,62.27,,,1,62.27,,,,,,,,,,,,
,,,,35~39,5,50.60,,,,,,,1,11.93,,,,,,,,2,13.57,4,42.82,,,,,,,,,1,66.58,2,31.44,1,11.93,,,,,,,,,,,,,,,,,,,1,11.93,2,12.74,,,,,1,10.71,,,2,25.44,8,33.22,,,,,,,,,,,,
,,,,40~44,16,68.47,1,12.33,1,15.50,,,1,12.33,,,,,,3,12.84,,,9,36.36,,,,,,,,,1,12.33,3,18.81,1,12.33,,,4,20.60,4,24.43,,,1,89.53,,,1,11.36,,,,,,,4,27.47,1,89.53,,,,,,,2,25.53,3,19.66,,,,,,,,,,,,
,,,,45~49,14,64.38,1,13.45,,,,,3,20.59,1,,,,13.45,1,14.01,,,14,64.38,,,,,,,,,1,13.45,4,27.45,,,,,3,23.86,,,2,13.72,1,107.18,,,1,14.01,1,13.45,,,1,19.46,1,13.45,1,14.01,,,,,,,2,38.93,7,33.91,,,,,,,,,,,,
,,,,50~54,15,116.36,,,,,,,,,,,,,,1,22.25,,,24,186.18,1,22.25,,,,,1,22.25,4,51.87,2,56.93,,,,,1,23.82,3,57.01,1,36.43,1,22.25,,,,,,,,,1,22.25,,,,,1,22.25,,,1,22.25,2,44.50,1,22.25,,,,,,,,,,,,
,,,,55~59,9,78.78,,,2,23.70,,,,,1,,,,24.13,2,30.60,,,25,220.61,,,,,,,,,9,84.27,5,43.77,1,44.62,,,1,24.13,1,24.13,2,23.70,,,,,,,,,,,1,23.29,4,62.64,,,1,23.29,1,23.29,,,,,4,47.40,1,24.13,,,1,23.29,,,,,,
,,,,60~64,8,111.62,1,63.53,4,51.41,,,1,29.27,3,,,,46.41,1,63.53,,,18,192.41,,,,,,,1,32.81,7,87.09,16,171.03,,,,,4,55.81,1,63.53,,,,,,,,,,,,,2,40.08,4,61.88,1,63.53,4,131.23,,,,,8,102.81,2,65.62,1,63.53,1,63.53,6,114.59,,,,,,
,,,,65~69,2,30.39,2,50.56,1,177.62,1,25.28,,,,,,,,3,36.99,,,14,172.63,,,1,25.28,,,2,44.26,7,86.31,13,149.89,2,30.39,1,38.10,8,92.24,3,64.02,1,25.28,1,38.10,,,,,,,,,1,25.28,6,88.52,,,1,38.10,,,,,4,45.25,4,54.71,,,1,65.40,9,110.97,,,,,,
,,,,70~74,2,400.00,1,89.37,2,64.96,,,,,,,,,,5,78.49,,,7,109.89,,,1,200.00,,,,,3,52.16,22,302.24,2,81.30,,,12,174.67,2,123.53,1,30.39,,,,,,,,,1,51.02,2,81.30,3,68.03,1,51.02,1,200.00,,,,,4,129.91,1,51.02,,,2,60.77,6,114.26,,,,,,
,,,,75~79,2,198.02,2,84.35,,,,,1,56.50,,,,,,2,71.94,,,8,236.62,,,,,,,,,5,138.16,10,295.77,,,,,6,215.83,2,112.99,,,2,124.15,,,,,,,2,198.02,,,6,215.83,,,2,112.99,,,1,166.39,2,99.60,,,,,,,4,297.40,,,,,,
,,,,80~84,1,130.21,,,,,,,,,1,,,,130.21,,,,,4,353.36,,,,,,,,,1,386.10,4,247.37,,,,,4,389.48,,,,,,,,,,,,,,,1,130.21,,,1,386.10,,,,,,,1,130.21,,,,,1,386.10,2,164.74,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,402.41,,,,,1,316.46,,,1,826.45,,,,,,,,,,,,,2,632.91,,,1,826.45,,,,,,,,,,,1,316.46,1,552.49,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,18.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.42,,,,,,,1,18.71,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.49,,,,,,,,,,,,,1,15.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,9.99,,,,,1,9.81,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.81,,,,,,,,,,,,,,,,,1,12.63,,,,,2,11.16,,,,,,,,
,,,,20~24,,,,,,,,,1,10.59,,,,,,,,,,2,27.07,,,,,,,,,1,13.53,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.53,2,17.86,,,,,,,,,,,,,1,13.53,,,,,,
,,,,25~29,2,11.14,,,,,,,1,11.54,,,,,,,,,,3,12.40,,,,,,,,,1,10.77,,,,,,,,,,,,,,,,,1,10.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,6,36.35,1,16.28,1,16.28,,,2,13.40,,,,,,,,,,5,21.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.56,,,,,,,1,11.56,1,11.38,,,,,,,,,,,,
,,,,35~39,7,28.76,,,1,15.11,,,2,11.29,1,,,,11.74,2,21.74,,,8,31.03,,,,,,,,,1,15.11,1,15.11,1,11.74,,,,,1,15.11,,,,,,,,,1,11.74,,,,,,,,,1,10.87,,,,,,,,,,,7,39.50,,,,,,,,
,,,,40~44,20,76.58,,,1,15.31,,,,,1,,,,11.36,2,177.46,,,15,60.75,,,,,,,1,11.36,3,12.73,2,13.04,1,12.15,,,,,1,15.31,,,1,12.15,,,,,,,,,,,1,12.15,3,20.32,,,2,21.37,,,,,1,12.15,2,11.74,3,17.90,,,,,,,,
,,,,45~49,14,60.57,,,1,17.92,,,1,13.21,1,,,,13.21,1,13.21,,,16,72.30,,,,,,,,,3,22.39,4,24.43,,,1,13.21,2,15.21,1,13.21,,,,,,,1,12.78,,,,,,,,,3,14.31,,,,,1,12.78,,,,,1,13.21,6,27.11,1,12.78,1,12.78,,,,
,,,,50~54,18,146.26,,,2,21.55,,,,,1,,,,21.25,,,,,14,101.63,,,,,,,1,33.03,7,53.88,8,65.00,,,,,4,51.73,,,,,,,,,,,,,,,,,1,21.86,2,25.86,1,21.86,,,,,,,,,,,4,43.11,,,,,2,36.44,,
,,,,55~59,9,76.34,,,,,1,23.85,1,23.85,2,,,,82.61,4,89.95,,,29,232.32,,,,,,,1,23.85,3,34.73,9,81.37,2,40.63,1,22.49,5,45.21,3,39.48,1,22.49,,,,,,,,,1,23.85,,,,,4,58.24,,,1,22.49,1,22.49,,,1,41.31,6,69.45,1,23.85,,,,,3,67.46,,
,,,,60~64,10,111.25,,,1,138.50,,,,,,,,,,1,29.50,1,31.20,19,198.19,,,1,138.50,,,,,8,96.77,11,122.37,,,,,6,83.41,4,124.80,,,,,,,,,,,,,1,29.50,,,11,122.37,,,2,83.54,4,50.54,,,,,5,75.82,1,29.50,1,59.81,,,3,63.69,,
,,,,65~69,4,62.62,,,2,62.25,,,1,26.82,,,,,,8,100.73,,,18,195.99,,,,,1,26.82,,,8,115.26,15,173.79,1,64.35,1,26.82,10,115.86,5,58.86,,,,,,,,,,,,,,,1,180.83,9,140.89,1,37.59,2,31.31,4,62.62,,,1,37.59,2,53.65,3,60.36,,,1,37.59,9,104.28,,
,,,,70~74,6,82.62,,,2,36.17,,,,,,,,,,3,64.79,,,15,206.55,,,1,230.95,,,1,47.76,4,72.35,19,246.91,2,50.34,,,12,155.95,2,95.51,,,,,,,,,,,,,2,60.81,1,29.11,9,133.85,1,230.95,1,47.76,2,58.22,1,230.95,,,4,121.62,1,29.11,1,47.76,1,47.76,10,139.72,,
,,,,75~79,,,,,,,,,,,1,,,,155.52,3,115.83,1,155.52,8,187.05,,,,,,,,,6,149.07,7,190.32,,,1,51.36,7,190.32,1,155.52,2,183.82,,,1,51.36,,,,,,,1,51.36,1,288.18,4,108.75,,,1,51.36,,,,,,,,,,,,,,,3,91.27,,
,,,,80~84,1,122.85,1,363.64,1,206.61,,,1,122.85,,,,,,2,154.08,,,4,254.29,,,1,122.85,,,,,2,470.59,3,190.72,,,,,4,254.29,1,206.61,1,206.61,,,,,,,,,,,1,122.85,2,183.65,3,328.59,,,,,1,206.61,,,,,3,330.03,,,,,1,206.61,4,367.31,,
,,,,85+,,,,,,,,,,,,,,,,1,699.30,,,2,593.47,,,,,,,,,,,2,480.77,,,,,1,473.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,416.67,4,715.56,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,男性乳房,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,2,,,,30.24,,,,,,,,,,,,,,,,,1,15.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,12.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.42,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,16.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,10.14,,,,,,,,,,,,,,,1,13.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,2,,,,11.44,,,,,1,10.21,,,,,,,,,3,14.94,,,,,,,,,,,,,1,9.73,,,,,,,,,1,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,15.79,,,,,,,,,1,,,,10.76,,,,,4,25.60,,,,,1,10.76,,,,,,,,,1,15.79,,,,,,,,,,,,,,,,,1,10.76,1,10.76,,,,,,,1,15.79,,,,,,,,,,,,,,,,
,,,,30~34,7,40.13,,,,,1,66.58,1,65.79,1,,,,11.45,1,16.29,,,2,19.59,,,,,,,,,,,,,,,1,16.29,,,,,1,11.45,1,11.45,,,,,,,,,,,,,,,,,1,11.48,,,5,19.93,,,,,,,,,,,,,,
,,,,35~39,10,41.45,2,24.89,1,15.23,,,2,24.79,3,,,,17.08,1,11.81,,,9,37.30,,,2,20.13,,,4,16.58,,,,,,,1,10.99,,,,,,,1,10.99,,,,,1,11.81,2,18.87,,,,,,,1,11.81,2,21.99,,,5,29.19,,,,,,,,,,,,,,
,,,,40~44,23,87.43,,,1,12.08,1,11.24,,,,,,,,,,,,19,72.22,,,1,12.08,1,12.08,5,20.08,6,34.93,,,3,17.47,6,30.29,,,,,,,,,,,,,3,17.47,1,11.24,,,,,,,,,2,24.17,1,11.24,4,25.98,1,15.38,,,,,,,,,,,,
,,,,45~49,24,99.67,1,16.76,,,,,1,84.25,1,,,,16.76,,,,,25,108.28,,,1,16.76,3,50.29,6,27.40,,,,,4,29.05,3,38.43,,,2,33.53,,,,,,,,,2,12.55,5,22.83,,,1,12.30,,,,,2,12.55,,,10,45.66,,,,,1,12.81,,,,,,,,
,,,,50~54,14,95.15,,,2,24.28,,,,,,,,,,5,46.91,,,20,142.97,1,20.07,,,3,30.20,2,20.13,,,1,20.19,5,55.33,4,80.29,1,20.07,3,22.74,,,,,,,,,1,20.07,6,147.97,,,,,,,,,,,4,30.33,8,60.65,,,1,20.07,2,24.28,,,,,,,,
,,,,55~59,19,150.93,,,2,23.04,,,1,22.29,1,,,,23.83,1,40.21,,,21,176.75,,,,,8,67.33,8,67.33,1,23.83,1,22.29,2,62.52,4,35.81,,,2,28.68,,,,,1,23.83,1,23.83,1,22.29,4,35.81,,,,,1,23.83,,,1,40.21,1,23.83,3,34.55,,,,,2,38.51,,,,,,,,
,,,,60~64,6,117.14,,,1,28.86,,,1,55.62,,,,,,5,97.62,,,22,240.04,,,,,9,91.12,11,118.29,2,155.04,,,6,69.87,3,34.94,,,,,,,,,,,1,55.62,2,49.47,7,81.52,,,1,30.08,5,54.56,,,,,3,51.36,6,102.85,,,1,30.08,5,58.23,,,,,,,,
,,,,65~69,9,123.37,,,2,58.36,,,,,3,,,,73.31,2,48.88,1,37.69,29,328.95,,,1,150.38,8,169.35,21,238.20,1,29.18,,,6,73.61,1,37.69,,,3,39.47,1,65.75,,,,,2,47.92,4,65.79,9,148.03,1,29.18,1,65.75,1,37.69,,,,,5,90.94,1,29.18,,,,,9,148.03,,,,,,,,
,,,,70~74,3,48.44,,,5,191.86,,,1,45.93,,,,,,2,41.30,,,17,212.29,,,1,27.88,8,113.96,29,389.31,1,27.88,,,8,129.18,3,61.95,,,,,,,,,1,233.10,,,2,91.87,10,134.25,,,,,4,69.40,,,1,79.62,8,200.40,2,34.70,,,1,27.88,17,212.29,,,,,,,,
,,,,75~79,,,,,3,131.52,1,140.06,,,,,,,,4,333.89,,,15,347.22,,,1,140.06,8,189.26,11,260.23,2,98.09,,,10,236.57,,,,,,,,,,,,,2,166.94,2,280.11,7,152.31,,,2,72.65,1,83.47,,,,,9,227.79,1,140.06,,,,,8,189.26,,,,,,,,
,,,,80~84,,,2,225.23,2,141.54,,,,,,,,,,4,283.09,,,1,657.89,,,1,112.61,,,4,490.20,,,,,6,332.41,,,,,1,190.48,,,,,,,1,112.61,2,202.22,1,343.64,,,,,,,,,1,343.64,2,141.54,,,,,,,7,377.16,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,266.67,,,,,1,598.80,,,,,1,409.84,5,844.59,,,,,1,266.67,,,,,1,266.67,,,,,,,,,1,409.84,,,,,1,409.84,,,,,,,1,266.67,,,,,,,7,800.00,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,3,,,,23.64,,,,,,,,,,,,,,,1,15.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.48,,,1,15.48,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,14.30,,,,,,,1,17.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,27.40,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.65,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.01,,,,,,,,,,,,,,,,,,,,,,,1,11.01,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,9.70,1,12.60,,,2,19.41,,,,,,,,,1,10.09,,,,,,,,,,,,,1,12.60,2,20.17,,,,,,,,,,,,,1,12.60,,,,,2,20.17,,,,,,,,,,,,,,
,,,,25~29,2,12.63,,,,,,,,,,,,,,1,59.17,,,2,11.25,,,,,1,15.31,,,,,1,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.31,,,,,,,,
,,,,30~34,4,22.99,,,,,,,2,11.49,,,,,,1,16.32,,,3,20.24,,,,,,,1,11.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.49,,,,,2,13.48,1,11.50,1,66.67,3,12.75,,,,,,,,
,,,,35~39,9,33.68,,,1,11.81,1,11.81,,,,,,,,1,11.81,,,9,37.80,,,1,11.81,,,1,11.81,2,13.31,2,13.04,,,1,11.38,2,68.68,,,,,,,,,,,,,1,11.38,,,1,71.02,,,,,1,11.38,,,,,1,15.26,,,2,11.59,,,,,,,,
,,,,40~44,17,68.20,,,2,11.75,,,4,21.77,1,,,,12.31,,,,,15,60.18,,,,,,,1,11.23,2,21.00,1,11.23,,,1,12.31,4,25.97,,,1,12.31,,,,,,,1,11.23,,,,,1,12.31,3,36.93,,,,,,,,,,,3,19.48,6,22.83,1,15.38,,,,,,
