,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,2,136.24,,,,,,,,,1,68.12,,,,,,,1,51.33,,,,,,,,,,,,,,,,,,,1,33.51,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,57.11,,,,,,,2,39.12,,,,,,,,2,41.06,,,,,,,2,56.96,1,61.84,,,1,61.84,1,58.48,,,,,,,,,,,,,,,,,1,53.82,,,2,38.07,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,45.31,,,,,,,,,,,,,,,,3,47.07,,,,,1,64.18,1,31.05,,,,,,,,,,,,,,,,,1,66.58,,,,,,,,,,,1,64.18,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,75.57,1,82.51,1,59.24,,,,,,,,,,2,100.00,6,93.08,,,,,,,1,77.28,,,1,59.24,,,,,,,,,,,,,,,,,,,,,,,,,1,59.24,,,,,,,,,,,,,,,,,,,,
,,,,45~49,8,193.75,,,,,,,,,,,,,,2,72.31,3,81.04,,,,,,,2,196.66,,,,,1,47.44,,,,,,,1,98.33,,,1,90.25,,,,,,,,,3,107.60,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,7,245.61,,,,,,,,,,,,,,,,11,213.80,,,,,3,102.92,3,106.57,1,139.66,1,142.86,1,197.24,,,,,,,,,,,1,133.16,,,2,279.33,,,,,2,279.33,1,77.34,,,,,1,131.75,,,,,,,,,,,,,,
,,,,55~59,3,144.86,,,2,99.60,,,,,,,,,,4,152.56,16,209.78,,,,,2,86.81,7,165.41,,,2,85.80,3,111.40,,,,,,,,,1,88.73,4,146.57,,,2,120.12,,,,,3,99.60,,,,,1,88.73,2,211.86,,,,,,,,,,,,,,
,,,,60~64,5,178.70,,,1,94.25,1,74.02,1,108.34,,,,,,4,243.16,18,279.07,,,1,114.16,6,134.14,18,333.89,,,8,165.39,4,134.18,3,104.35,,,,,1,108.34,4,107.38,7,247.00,,,3,222.06,,,,,6,97.43,3,112.61,,,1,174.22,4,126.30,,,,,,,,,,,,,,
,,,,65~69,5,141.68,1,107.99,2,97.90,,,,,1,,,,115.87,3,190.36,23,290.48,1,110.25,,,8,163.33,16,291.60,1,120.92,11,177.88,1,77.28,,,,,,,,,,,8,156.10,2,97.90,2,117.10,,,2,97.90,12,195.22,2,319.49,1,120.92,,,7,160.59,,,,,,,,,,,,,,
,,,,70~74,9,401.43,1,115.74,2,273.60,1,173.31,,,1,,,,224.22,1,294.99,15,526.69,,,1,151.98,3,201.75,16,365.21,,,4,247.99,1,173.31,2,181.16,,,,,,,2,138.79,,,,,2,218.82,,,,,4,213.45,,,,,2,247.83,3,239.43,,,,,,,,,,,,,,
,,,,75~79,3,413.22,,,1,310.56,,,,,1,,,,248.76,3,312.17,7,454.84,,,1,241.55,5,298.33,12,596.13,,,1,555.56,,,2,253.16,,,,,,,2,207.47,2,280.90,,,1,257.73,1,310.56,,,6,281.03,1,555.56,1,248.76,2,263.16,5,387.60,,,,,,,,,,,,,,
,,,,80~84,1,448.43,,,2,557.10,,,,,,,,,,2,692.04,9,939.46,,,2,537.63,,,6,816.33,1,1000.00,1,666.67,2,754.72,2,503.78,,,1,719.42,,,,,,,,,,,,,2,634.92,2,557.10,,,,,,,3,556.59,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,970.87,1,813.01,,,1,813.01,,,,,,,,,1,1538.46,,,,,,,,,1,917.43,,,,,,,2,921.66,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79.11,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.50,,,,,,,1,78.80,,,,,,,,,1,37.89,,,,,,,,,1,78.80,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.32,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.42,,,,,,,,,,,1,65.92,,,,,,,,,,,,,,,,,1,132.63,,,1,60.28,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,2,42.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,4,87.39,,,,,,,1,66.40,,,,,,,,,,,,4,75.02,,,,,,,,,,,,,,,,,1,64.02,,,,,,,,,,,,,,,,,1,31.20,,,2,58.50,,,,,,,,,,,,,,
,,,,35~39,4,55.77,,,,,,,,,,,,,,1,63.94,,,,,4,54.74,,,,,,,,,,,,,1,49.31,,,,,,,1,82.30,,,,,,,2,67.82,,,,,,,,,3,47.99,,,,,,,,,,,,,,
,,,,40~44,10,107.28,,,,,,,,,,,,,,,,,,,,10,95.75,,,,,,,,,1,145.14,2,43.46,,,,,,,1,81.23,,,,,,,2,52.19,3,61.97,1,74.18,,,,,1,72.25,3,69.69,,,,,,,,,,,,,,
,,,,45~49,9,157.89,,,1,90.83,,,,,,,,,,2,59.10,,,,,8,121.78,,,,,,,1,67.89,2,118.48,2,59.49,,,,,,,,,,,,,1,102.46,,,2,90.74,,,,,,,,,,,,,,,1,90.66,,,,,,,,
,,,,50~54,11,192.34,1,131.23,1,109.89,,,,,,,,,,2,131.49,,,,,20,289.23,,,,,,,1,131.23,1,131.23,4,167.64,,,,,2,94.47,2,147.71,1,73.80,,,1,73.80,1,131.23,1,73.80,2,164.74,,,,,1,143.06,4,163.13,,,1,121.21,,,,,,,,,,
,,,,55~59,9,193.38,,,1,92.00,,,,,1,,,,92.00,5,125.50,,,,,23,262.71,,,,,,,,,2,121.14,12,166.20,,,,,3,116.91,2,100.65,,,,,,,2,143.06,3,129.87,2,104.11,2,109.71,,,6,329.13,2,105.15,,,1,92.00,1,109.65,,,,,,,,
,,,,60~64,18,215.26,3,201.34,2,85.29,1,99.70,1,132.45,1,,,,116.01,6,120.51,,,,,26,310.78,,,1,116.01,,,,,7,133.13,16,267.25,1,95.51,,,6,161.77,2,130.38,,,,,1,95.51,,,7,152.37,,,4,199.40,2,113.25,3,98.17,3,120.87,1,74.52,2,86.92,1,132.45,,,,,,,,
,,,,65~69,9,151.64,1,118.20,4,151.17,,,2,155.04,1,,,,120.48,9,253.38,,,,,24,402.41,,,,,,,,,4,145.56,27,353.68,,,,,5,135.72,2,93.55,,,,,1,153.14,1,116.55,5,232.77,1,118.20,1,77.40,,,5,104.84,2,139.86,,,1,118.20,5,188.96,,,,,,,,
,,,,70~74,8,278.94,,,4,229.89,,,1,218.34,1,,,,106.95,3,155.84,,,1,161.81,16,345.80,1,157.73,,,,,,,6,264.08,17,332.88,,,,,7,231.18,2,216.92,1,218.34,,,4,272.67,2,165.98,5,175.38,2,183.15,2,197.04,1,206.19,3,250.84,1,140.65,,,2,189.39,6,192.43,,,,,,,,
,,,,75~79,5,459.98,1,180.83,,,,,,,,,,,,1,348.43,,,,,12,508.04,,,,,,,,,5,377.07,20,798.72,2,287.77,,,4,320.77,,,1,180.83,,,1,309.60,,,4,292.83,,,1,348.43,1,300.30,4,339.27,,,,,2,225.73,5,325.95,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,531.91,,,,,5,533.05,,,1,476.19,,,,,,,6,1366.74,,,,,3,804.29,2,547.95,,,,,,,1,558.66,1,436.68,1,735.29,,,,,1,662.25,,,,,,,8,887.90,,,,,,,,
,,,,85+,,,,,1,909.09,,,,,,,,,,,,,,,,1,862.07,,,,,,,,,1,826.45,1,787.40,,,,,,,,,,,1,787.40,2,1652.89,,,1,909.09,,,,,,,1,862.07,,,,,,,2,1020.41,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,37.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,76.63,,,,,,,,,,,,,,,,,,1,76.63,,,,,,,,,,,,,,,,,,,,,1,30.79,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.03,,,,,2,42.37,,,2,52.14,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,3,198.68,,,,,1,60.98,,,,,,,,1,125.94,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.39,,,,,1,137.74,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,86.88,,,,,,,,,,1,31.74,,,,,,,1,112.11,,,1,59.95,,,,,,,,,,,,,,,,,,,,,1,56.66,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,59.63,,,,,,,,,,,,,,7,68.97,1,85.32,,,,,1,62.93,,,1,62.93,,,,,,,,,1,108.58,1,30.28,,,,,,,,,1,108.58,,,1,55.96,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,92.89,1,78.55,,,,,,,3,,,,55.73,11,119.68,,,,,2,45.32,3,51.51,,,,,1,78.55,1,70.87,,,,,,,1,79.87,2,73.83,,,,,1,57.80,,,1,70.87,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,11,127.52,1,97.18,,,,,,,1,,,,66.14,7,88.01,,,1,97.18,,,4,105.37,1,66.14,2,92.42,,,1,66.14,1,86.51,,,,,2,50.89,2,194.36,,,,,,,1,89.61,3,92.22,1,89.61,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,10,245.22,,,,,1,128.53,,,,,,,,8,235.64,,,,,1,66.98,5,150.11,,,1,102.88,1,137.36,1,66.98,,,,,,,1,66.98,3,193.67,,,1,66.98,1,66.98,,,3,127.17,1,173.31,,,1,115.47,,,,,,,,,,,,,,,,,,
,,,,55~59,9,142.18,,,,,1,182.82,1,122.85,,,,,,11,204.42,,,1,118.06,1,122.85,8,144.69,,,2,135.14,4,132.93,,,2,236.13,,,,,,,1,122.85,,,1,113.77,1,97.37,,,4,161.62,2,91.95,,,,,1,118.06,,,,,,,,,,,,,,,,
,,,,60~64,9,151.54,2,105.88,,,1,132.80,,,1,,,,176.37,25,283.19,,,2,87.53,7,167.38,11,149.82,,,6,175.75,5,160.26,1,94.88,,,,,1,132.80,1,104.06,5,110.30,,,1,94.88,2,88.81,3,109.69,4,168.78,1,94.88,1,114.29,,,6,171.04,,,,,,,,,,,,,,,,
,,,,65~69,4,154.56,2,119.76,1,79.05,,,,,3,,,,113.51,19,248.37,,,,,9,214.54,13,207.11,1,117.79,1,119.05,1,121.80,3,111.94,,,1,121.80,,,1,105.26,2,118.41,,,3,126.58,3,114.94,1,117.79,6,174.57,1,114.03,1,79.05,1,185.87,8,193.89,,,,,,,,,,,,,,,,
,,,,70~74,3,179.10,3,213.07,,,,,2,152.91,3,,,,170.94,18,319.77,,,,,5,152.91,20,365.90,1,190.84,10,307.03,1,208.33,1,265.25,,,,,,,2,126.90,8,240.46,,,,,3,182.37,1,95.69,5,150.42,1,315.46,,,1,134.41,5,157.53,,,,,,,,,,,,,,,,
,,,,75~79,1,337.84,1,327.87,,,1,337.84,2,225.23,4,,,,442.48,11,523.81,,,,,6,288.60,15,492.13,1,253.16,4,300.30,,,,,,,,,1,168.92,3,274.98,3,247.52,,,,,2,298.06,,,6,579.15,1,168.92,,,1,168.92,5,405.52,,,,,,,,,,,,,,,,
,,,,80~84,1,512.82,,,,,1,400.00,1,512.82,4,,,,498.13,4,622.08,,,,,3,510.20,4,520.16,,,2,625.00,,,2,409.00,,,,,,,,,2,508.91,,,1,400.00,1,1063.83,,,3,906.34,,,,,,,4,858.37,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,6,,,,1071.43,2,1036.27,,,,,2,917.43,1,917.43,,,4,892.86,1,917.43,,,,,,,,,1,854.70,3,958.47,,,1,917.43,,,,,4,1311.48,,,,,,,3,1020.41,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,37.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,172.71,,,,,,,,,,,,,,,,1,178.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,178.25,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,31.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.10,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,34.39,,,,,,3,90.66,,,,,,,,,,,1,56.66,,,,,,,,,,,,,,,,,,,,,,,1,64.35,,,,,,,,,1,64.35,,,,,,,,,,,,,,
,,,,30~34,2,117.30,,,,,,,1,32.28,,,,,,3,80.09,,,,,,,,,1,32.28,1,69.64,,,2,41.64,2,63.88,,,,,,,,,,,,,,,1,59.42,,,,,,,,,,,1,112.36,,,,,,,,,,,,,,
,,,,35~39,6,99.21,,,,,,,,,,,,,,7,72.64,,,,,,,1,30.15,,,,,,,2,63.59,,,,,1,62.62,1,50.86,,,,,1,30.15,1,71.28,3,43.60,,,,,,,,,,,,,4,57.00,,,,,,,,,,,,
,,,,40~44,12,101.29,,,,,,,2,77.88,1,,,,56.18,10,108.19,,,,,,,1,98.81,,,2,73.15,,,1,98.81,,,,,2,51.92,,,,,,,,,,,,,,,,,,,,,,,4,64.77,4,79.27,1,77.52,,,1,32.20,,,,,,
,,,,45~49,9,121.77,,,2,84.42,,,,,,,,,,12,126.66,,,1,39.86,,,,,,,2,53.68,1,39.86,1,93.28,3,73.46,,,1,93.28,1,87.41,,,,,,,,,2,54.75,,,,,2,54.75,,,,,2,164.34,3,113.34,1,87.41,,,,,,,,,,
,,,,50~54,10,133.67,,,,,2,125.94,1,110.74,,,,,,15,256.59,,,,,,,,,4,114.03,3,105.08,1,59.07,2,72.86,,,,,,,,,,,,,,,3,142.11,3,90.53,,,,,,,,,,,1,126.26,1,111.48,1,59.07,,,1,191.20,,,,,,
,,,,55~59,10,202.10,1,78.25,1,137.55,1,78.25,1,78.25,1,,,,133.16,22,308.90,,,,,,,,,7,187.82,6,132.68,1,128.37,1,124.69,2,249.38,,,,,,,,,,,1,208.33,,,5,150.24,1,192.31,1,106.04,,,1,78.25,1,78.25,4,265.60,2,99.75,1,202.43,1,128.37,1,137.55,,,,,,
,,,,60~64,6,111.05,1,108.11,3,187.15,,,1,135.14,5,,,,121.12,20,246.24,,,,,,,,,8,168.35,18,216.32,,,7,145.41,1,105.71,,,3,126.74,,,,,1,94.34,,,1,94.34,3,133.16,,,,,2,211.42,,,,,4,177.54,3,153.69,1,98.81,,,4,158.23,,,,,,
,,,,65~69,8,177.98,,,2,133.24,,,,,5,,,,128.14,16,235.29,,,,,1,121.80,1,106.27,5,121.15,32,421.27,,,1,156.25,,,,,1,80.58,1,121.80,,,,,,,,,3,176.26,,,1,80.58,1,180.83,,,1,118.91,6,147.38,3,146.56,,,,,6,150.49,,,,,,
,,,,70~74,5,231.27,,,2,187.09,,,3,125.52,3,,,,147.93,13,219.89,,,,,,,1,148.81,5,189.54,33,640.78,,,5,182.88,1,250.00,,,1,131.23,1,148.81,1,155.28,,,1,178.89,,,1,250.00,,,1,131.23,4,162.07,,,,,4,302.80,3,140.78,,,,,6,245.50,,,,,,
,,,,75~79,5,313.09,,,2,237.25,,,,,1,,,,299.40,5,270.12,,,,,,,,,5,268.24,21,665.82,,,5,340.60,2,177.94,,,1,411.52,,,,,,,1,277.01,1,253.81,5,296.38,,,,,3,264.08,,,,,6,370.83,,,,,,,6,381.92,,,,,,
,,,,80~84,1,456.62,,,,,1,826.45,1,363.64,2,,,,524.93,8,820.51,,,,,1,403.23,,,3,700.93,6,819.67,,,3,505.05,1,403.23,1,729.93,1,448.43,,,,,,,,,,,1,448.43,1,694.44,1,448.43,1,694.44,,,1,694.44,2,544.96,,,,,,,2,510.20,,,,,,
,,,,85+,,,2,1324.50,1,746.27,,,1,884.96,2,,,,836.82,3,1639.34,,,,,,,,,1,671.14,4,1036.27,1,1265.82,4,1379.31,,,,,1,925.93,,,,,,,,,,,1,869.57,,,,,1,1428.57,,,,,1,884.96,,,,,1,1234.57,3,1003.34,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.99,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,64.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,144.93,,,,,1,77.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,66.27,,,,,,,,,,,,,,,,,,,1,66.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,53.73,,,,,,,,,,,,,,1,33.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.73,,,,,,,1,53.73,,,,,1,33.69,,,,,,,,
,,,,30~34,,,,,,,,,1,63.13,1,,,,57.31,1,70.82,,,2,60.08,,,,,,,1,74.46,,,1,63.13,,,1,57.31,,,,,,,,,,,,,,,,,1,98.43,,,,,,,,,1,63.21,,,,,1,57.31,,,,,,
,,,,35~39,8,76.06,,,1,84.10,,,1,51.95,1,,,,57.57,,,,,3,58.85,,,,,,,,,,,,,,,,,1,51.95,,,1,30.33,,,,,,,,,,,3,172.71,,,,,,,,,,,1,64.43,,,,,,,,,,
,,,,40~44,9,121.54,,,,,,,1,74.85,1,,,,84.53,,,,,4,68.03,1,31.89,,,1,74.85,,,2,75.70,,,,,2,43.54,2,71.61,,,1,74.40,1,64.06,,,,,,,1,74.85,,,1,74.40,,,1,121.65,,,1,68.63,2,92.34,,,,,1,84.53,1,74.40,,
,,,,45~49,16,145.23,1,64.02,,,,,1,95.60,1,,,,64.02,1,64.02,1,38.04,11,158.66,,,,,,,2,51.56,4,81.65,,,,,1,87.87,3,101.87,,,1,95.60,,,,,,,,,,,2,53.09,,,,,1,87.87,,,,,2,98.33,,,,,1,38.04,1,87.87,,
,,,,50~54,10,176.83,,,1,167.50,,,,,,,,,,1,110.01,,,14,199.54,,,,,,,2,70.77,7,100.94,1,187.27,,,2,111.05,,,2,69.08,,,,,,,,,,,2,70.10,3,85.91,,,,,,,,,2,93.46,,,1,83.06,,,,,,,,
,,,,55~59,11,239.86,1,133.16,1,82.51,,,,,,,,,,2,161.03,,,24,355.92,,,,,1,82.51,2,173.01,6,155.08,,,,,3,150.30,,,1,82.51,,,,,,,,,1,229.36,2,178.09,2,160.64,1,82.51,1,145.56,2,284.90,,,,,2,137.65,,,,,,,1,82.51,,
