,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,71.17,1,,,,377.36,,,2,93.11,,,1,197.24,,,,,,,,,,,1,134.59,,,1,497.51,,,,,,,,,,,,,,,1,71.17,,,,,,,,,,,,,,,,,,
,,,,50~54,2,194.93,,,,,,,,,,,,,,,,1,242.13,,,1,97.47,1,97.47,,,,,,,,,,,,,,,,,,,,,3,208.48,,,,,,,1,401.61,,,,,,,,,,,,,,,,,,
,,,,55~59,3,218.34,,,1,96.43,,,,,,,,,,1,210.97,2,132.36,,,3,198.54,4,145.51,1,107.18,,,,,,,,,,,,,,,,,,,,,1,96.43,,,,,1,460.83,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,98.81,,,,,1,98.81,,,,,,,,2,153.73,,,1,346.02,1,222.72,1,98.81,,,1,222.72,,,,,1,110.25,,,,,,,,,,,1,328.95,,,1,346.02,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,63.21,1,134.05,,,,,,,2,,,,126.42,,,5,269.69,,,,,3,118.76,1,134.05,,,,,,,,,,,,,,,,,,,5,316.06,,,,,,,1,63.21,,,4,201.51,,,,,,,,,,,,,,
,,,,70~74,,,3,163.40,,,,,,,1,,,,95.97,,,,,,,1,196.08,1,769.23,,,,,4,301.66,1,352.11,,,,,,,,,,,,,1,95.97,,,,,,,2,286.12,,,3,255.97,,,,,,,,,,,,,,
,,,,75~79,,,1,205.34,,,,,1,763.36,,,,,,,,,,1,819.67,2,237.81,2,410.68,,,,,5,519.21,,,,,,,,,,,,,1,763.36,,,,,,,,,,,,,4,397.22,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,2,615.38,1,1818.18,,,1,917.43,,,,,,,,,,,,,,,1,1470.59,,,1,427.35,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,3225.81,,,,,,,,,,,,,,,,,,,,,1,2173.91,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,70.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,35.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,32.12,,,,,,,,,,,,,,,,,,1,32.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,145.35,,,1,70.92,1,208.33,2,68.94,,,,,,,,,,,,1,34.47,1,34.47,,,,,,,2,68.94,,,,,,,,,,,,,,,,,,,1,145.35,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,1,46.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.13,3,90.47,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,460.83,,,,,,,,,,,,,,,,,,1,309.60,1,309.60,,,,,,,,,,,,,,,1,369.00,1,64.23,,,1,119.62,,,,,,,2,112.74,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,229.36,,,,,,,1,724.64,,,,,,,,,,,,,,,,,,1,95.33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,414.94,,,,,,,,,,,,,,,,
,,,,55~59,1,314.47,2,191.02,,,,,4,185.87,,,,,,,,,,2,102.51,1,95.51,,,,,1,110.62,,,,,,,,,1,95.51,,,,,,,,,,,2,144.72,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,100.81,1,224.22,,,1,334.45,4,151.06,,,,,,,,,,2,164.88,1,100.81,1,109.41,1,100.81,,,1,334.45,1,100.81,,,,,,,3,136.05,1,100.81,,,,,,,,,1,109.41,,,1,465.12,,,,,,,,,,,,,,,,
,,,,65~69,1,131.41,3,122.10,,,,,6,230.24,,,,,,1,374.53,,,4,153.49,10,405.68,1,492.61,,,4,392.16,,,,,,,1,69.59,,,3,124.95,,,1,69.59,,,,,1,69.59,,,,,3,136.49,,,,,,,,,,,,,,,,
,,,,70~74,,,1,85.03,1,85.03,1,85.03,2,272.11,1,,,,85.03,,,,,2,170.07,,,,,,,2,170.07,3,174.52,,,1,520.83,,,,,1,520.83,,,,,1,328.95,,,1,85.03,,,,,4,253.97,,,,,,,,,,,,,,,,
,,,,75~79,1,195.31,,,,,,,2,390.63,,,,,,,,,,1,265.25,,,1,265.25,,,2,390.63,1,265.25,,,,,1,195.31,,,1,265.25,,,,,,,1,265.25,2,396.83,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,456.62,2,424.63,,,,,,,,,,,,,,,,,,2,657.89,,,1,456.62,,,,,,,3,986.84,,,,,,,,,1,456.62,,,1,396.83,2,586.51,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,689.66,1,2083.33,1,833.33,,,,,,,,,,1,833.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,833.33,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,34.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,256.41,,,,,,,,,,,1,123.15,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,568.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,74.18,,,1,116.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,33.17,,,,,,,,,,,,,,1,33.17,,,1,136.24,,,1,33.17,,,2,66.33,,,,,,,,,1,136.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,86.76,,,,,2,266.31,,,,,,,,3,86.76,,,,,,,,,1,324.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,56.95,,,,,,,,,,,,,,,,,,,,,,,,,,1,56.95,,,,,,,,,,,,,,,1,291.55,,,2,73.23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,95.88,,,,,1,176.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,176.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,407.33,,,,,,,,,4,,,,178.09,,,,,3,154.00,,,,,,,1,213.68,,,,,,,,,2,190.11,,,,,1,213.68,1,95.06,2,102.67,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,138.60,,,,,,,1,102.04,3,,,,207.90,,,,,1,109.53,5,206.61,,,,,1,102.04,,,,,,,,,1,318.47,,,,,1,328.95,,,1,102.04,1,102.04,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,7,,,,274.19,,,,,4,158.86,11,436.85,,,,,1,75.13,,,,,,,1,75.13,3,149.78,,,1,75.13,1,75.13,3,225.39,1,529.10,,,3,149.78,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,515.46,2,,,,136.99,,,1,78.99,,,8,631.91,,,,,4,244.35,1,469.48,,,,,,,4,195.50,,,,,,,1,515.46,,,,,2,136.99,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,263.16,,,,,1,826.45,6,525.85,,,,,1,263.16,,,,,,,,,1,169.78,,,1,826.45,1,169.78,1,263.16,,,,,4,474.50,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,380.23,,,1,380.23,1,1219.51,1,,,,1219.51,,,,,4,698.08,1,380.23,,,,,,,,,,,1,380.23,,,,,,,,,,,,,,,,,3,486.22,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,769.23,,,,,,,,,,,,,,,1,649.35,1,769.23,,,,,,,,,,,,,,,,,,,2,1538.46,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.62,1,143.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,126.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,2,61.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,61.46,,,,,,,,,,,,1,124.38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,32.55,,,1,32.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,91.24,,,,,,,,,,,,,,1,83.54,2,81.07,1,40.54,,,,,,,,,,,1,260.42,1,40.54,,,,,,,,,1,177.62,1,260.42,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,227.10,,,,,,,,,,,,,,,,1,100.81,,,1,153.37,,,1,431.03,,,,,,,2,69.42,,,,,1,52.94,,,,,1,52.94,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,131.67,,,,,,,,,1,,,,90.50,,,2,181.00,2,181.00,,,,,,,,,,,,,1,90.50,,,1,90.50,,,,,,,2,151.52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,191.02,,,1,355.87,,,,,,,,,,1,92.00,3,154.40,1,116.82,1,92.00,,,,,,,1,116.82,,,1,92.00,,,,,,,,,,,,,1,116.82,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,137.55,,,1,,,,101.52,,,3,304.57,2,216.22,4,179.53,,,1,108.11,1,108.11,,,1,316.46,4,209.42,1,101.52,,,,,,,,,,,,,,,2,153.73,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,83.82,,,1,83.82,,,,,,,,2,123.61,3,149.40,3,149.40,1,83.82,2,245.40,,,,,1,235.29,2,167.64,,,2,167.64,,,,,,,,,,,1,398.41,4,271.37,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,167.22,1,304.88,,,,,2,,,,128.45,,,5,302.11,3,181.27,15,696.06,1,75.36,2,150.72,3,226.07,,,,,3,259.52,,,,,1,304.88,1,75.36,2,103.90,,,1,75.36,,,3,133.16,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,534.76,,,1,961.54,,,2,258.73,2,,,,309.60,,,4,329.49,3,360.14,3,292.11,1,154.80,1,154.80,,,,,,,4,346.62,,,,,,,,,1,262.47,,,,,,,3,320.17,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,448.43,,,,,,,,,,,,4,782.78,,,1,448.43,1,347.22,,,,,1,347.22,,,,,,,,,1,347.22,,,,,,,2,391.39,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,606.06,,,,,,,,,,,,2,647.25,1,606.06,1,1470.59,,,1,694.44,,,,,,,1,694.44,,,,,,,,,,,,,,,,,4,1136.36,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,35.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,88.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,199.60,,,,,,,,,,1,72.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,63.01,,,,,1,32.86,,,,,,,,,,,,,,,,,,1,139.08,,,,,,,,,,,,,,,,,,,,,,,,,1,63.01,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,42.15,,,,,1,31.47,,,1,,,,194.55,,,1,63.82,,,,,,,,,,,,,,,,,,,,,,,1,31.47,,,,,,,,,1,194.55,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,51.99,,,,,1,111.23,,,,,,,,,,2,76.66,,,1,38.33,,,,,1,38.33,,,,,,,,,,,,,,,,,,,,,,,1,111.23,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,2,84.89,,,,,1,48.71,,,2,185.87,,,1,92.94,,,,,1,151.29,,,1,92.94,,,,,,,,,2,73.69,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,2,136.15,,,,,,,1,80.71,,,,,,,,,,,,,,,,,,,,,,,,,,,1,219.30,1,434.78,1,157.98,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,584.80,1,128.53,,,,,,,,,,2,257.07,,,1,94.43,2,108.87,,,1,94.43,,,,,,,,,,,1,584.80,1,94.43,,,1,393.70,,,,,,,,,1,128.53,,,,,,,,,,,,,,,,
,,,,60~64,2,136.89,,,,,,,1,100.91,,,,,,,,5,224.82,,,2,103.95,5,259.88,,,3,308.64,2,201.82,1,100.91,,,,,,,,,1,100.91,,,,,,,,,1,311.53,2,103.95,1,495.05,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,529.10,1,,,,95.79,,,6,282.22,1,95.79,1,95.79,2,107.35,2,107.35,,,,,,,,,,,,,,,5,207.64,,,,,,,1,380.23,,,,,1,380.23,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,490.20,,,1,158.73,2,,,,128.21,,,1,283.29,,,2,317.46,7,295.98,1,158.73,2,99.06,,,1,71.99,,,,,,,,,4,176.44,,,,,1,71.99,,,,,,,4,229.62,,,,,,,,,,,,,,,,
,,,,75~79,1,250.63,,,,,,,2,232.29,,,,,,,,4,324.68,,,,,6,454.20,2,240.10,4,302.80,,,1,137.93,,,1,137.93,1,507.61,2,216.92,3,325.38,,,,,,,2,232.29,,,1,925.93,3,266.90,,,,,,,,,,,,,,,,
,,,,80~84,,,1,862.07,1,862.07,,,,,,,,,,,,1,862.07,,,1,1250.00,3,563.91,,,2,579.71,1,330.03,1,436.68,,,,,,,,,3,630.25,,,,,,,,,,,,,2,375.94,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,649.35,,,,,,,,,,,,2,904.98,,,1,628.93,1,628.93,1,2000.00,3,1293.10,,,1,649.35,1,1612.90,,,,,,,1,649.35,,,,,,,1,628.93,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,36.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,158.23,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,33.64,,,1,130.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,73.80,1,,,,36.28,,,,,,,,,,,1,123.15,,,1,123.15,,,,,,,,,,,,,,,1,73.80,,,,,,,1,242.13,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,33.68,,,,,,,,,,1,65.88,,,,,1,33.68,1,65.88,1,65.88,,,,,,,,,1,33.68,,,,,,,,,,,,,,,,,,,1,65.88,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,1,30.99,,,,,,,1,61.31,,,,,1,30.99,,,1,308.64,,,,,,,,,,,,,,,,,,,1,61.31,,,,,,,,,,,,,,
,,,,40~44,1,77.34,,,,,,,,,,,,,,,,1,36.27,3,64.36,,,,,,,,,,,,,1,36.27,,,,,,,,,,,1,109.65,,,,,,,1,36.27,,,1,36.27,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,90.50,,,,,,1,47.35,,,2,179.21,,,,,1,47.35,2,94.70,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.35,1,47.35,,,,,,,,,,,,,,
,,,,50~54,2,141.24,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.62,,,1,331.13,,,,,,,,,,,,,1,70.62,,,,,,,,,,,1,70.62,,,,,,,,,,,,,,
,,,,55~59,1,97.09,,,,,,,,,,,,,,,,,,2,298.95,,,,,,,1,436.68,,,1,97.09,1,97.09,,,,,,,,,,,1,408.16,1,144.30,,,,,,,,,,,,,2,298.95,1,408.16,,,,,,,,
,,,,60~64,4,326.00,,,1,98.43,,,,,,,,,,2,151.75,,,7,229.66,,,1,108.11,1,207.47,3,324.32,,,2,103.04,,,1,309.60,,,,,,,,,,,,,,,,,,,,,1,207.47,,,,,4,155.88,,,,,,,,
,,,,65~69,2,204.71,,,,,,,,,1,,,,102.35,2,106.78,,,3,145.28,,,,,3,195.82,6,320.34,1,233.64,4,184.93,,,,,,,,,,,,,6,217.55,,,1,111.61,,,,,3,226.59,1,111.61,1,233.64,,,4,342.17,,,,,,,,
,,,,70~74,1,271.00,,,,,,,,,2,,,,338.41,2,542.01,,,9,320.51,1,450.45,,,3,133.87,9,372.83,,,3,218.82,,,1,154.32,,,,,1,72.94,1,154.32,3,125.63,1,450.45,2,99.06,,,,,1,154.32,,,,,2,308.64,4,182.48,,,,,,,,
,,,,75~79,2,163.67,,,1,242.13,,,,,1,,,,123.61,,,,,2,355.24,,,,,2,191.39,5,342.94,,,1,242.13,,,,,,,,,,,1,423.73,2,191.39,,,,,,,,,2,163.67,,,,,,,4,291.55,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,913.24,,,3,909.09,,,,,,,2,365.63,,,,,,,,,,,,,,,,,1,1086.96,,,,,,,,,1,1086.96,,,,,,,1,456.62,,,,,,,,
,,,,85+,,,,,1,581.40,,,,,,,,,,,,,,1,581.40,,,,,1,581.40,3,859.60,,,1,581.40,,,,,,,,,,,1,581.40,2,806.45,,,1,564.97,,,,,,,,,,,,,2,1162.79,,,,,,,,
