,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胸膜,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,1,23.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,20.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,21.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,2,57.77,1,28.89,,,,,,,,,,,,,,,,1,28.89,1,28.89,,,,,,,,,,,1,28.89,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,6,245.90,,,,,,,,,,,,1,40.98,1,40.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,45.45,,,,,,,,,,2,90.91,,,,,1,45.45,,,,,,,,,,,,,,,1,45.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.97,,,,,1,48.97,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,34.75,,,,,3,,,,104.24,2,69.49,,,,,1,34.75,,,1,34.75,1,34.75,1,34.75,,,1,34.75,1,34.75,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,35.86,1,35.86,2,71.71,,,1,35.86,1,,,,35.86,3,107.57,,,,,4,143.42,,,,,3,107.57,,,1,35.86,,,,,2,71.71,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,44.31,,,,,2,,,,88.61,4,177.23,,,2,88.61,1,44.31,,,2,88.61,1,44.31,,,,,,,1,44.31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,113.06,1,56.53,2,113.06,,,,,,,,,,4,226.12,,,4,226.12,,,,,1,56.53,3,169.59,,,,,,,,,1,56.53,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,128.53,,,2,257.07,,,,,,,,,,,,,,,1,128.53,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,1234.57,,,,,1,617.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,胰,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,25.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,21.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,3,65.15,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,39.34,,,,,,,,,,,,1,39.34,,,,,,,,,,,,,1,39.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,2,89.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,150.91,,,,,,,,,1,,,,50.30,1,50.30,1,50.30,1,50.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,38.34,,,,,,,,,,,,1,38.34,3,115.03,,,,,,,,,,,,,1,38.34,,,,,1,38.34,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,68.14,,,1,34.07,,,,,3,,,,102.21,6,204.43,3,102.21,,,1,34.07,1,34.07,1,34.07,,,1,34.07,1,34.07,,,1,34.07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,83.37,,,3,125.05,,,,,,,,,,4,166.74,10,416.84,1,41.68,1,41.68,,,,,,,1,41.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,59.14,,,,,,,,,1,,,,59.14,6,354.82,6,354.82,3,177.41,,,,,,,,,,,1,59.14,,,,,2,118.27,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,109.53,3,328.59,1,109.53,,,,,,,,,2,219.06,,,,,,,2,219.06,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,228.31,2,456.62,,,,,,,,,,,,,,,1,228.31,,,1,228.31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,591.72,,,,,,,,1,591.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,21.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.71,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,21.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,48.50,,,,,,,,,,1,24.25,,,,,,,,,,,,,,,1,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,38.99,,,,,,,,,,,,,,,,,,1,38.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,3,131.18,,,,,,,,,,1,43.73,,,,,,,,,,,,,,,,,,,,,,,1,43.73,,,,,,,,,,,,,,,,,,
,,,,50~54,1,50.28,,,,,1,50.28,,,,,,,,,,,,1,50.28,1,50.28,,,,,,,,,,,1,50.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,82.44,,,,,,,1,41.22,,,,,,,,2,82.44,,,2,82.44,2,82.44,,,1,41.22,1,41.22,1,41.22,2,82.44,,,,,,,,,1,41.22,1,41.22,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,3,103.70,,,,,,,,1,34.57,3,103.70,2,69.13,2,69.13,1,34.57,,,2,69.13,2,69.13,1,34.57,,,,,,,1,34.57,1,34.57,,,2,69.13,,,,,,,,,,,,,,
,,,,65~69,,,1,42.74,,,,,6,256.41,1,,,,42.74,,,,,1,42.74,,,,,,,,,,,2,85.47,1,42.74,,,,,1,42.74,,,1,42.74,,,1,42.74,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,61.24,2,122.47,,,,,,,,,,2,122.47,2,122.47,,,,,,,,,,,2,122.47,,,,,,,,,1,61.24,,,1,61.24,,,,,,,,,,,,,,
,,,,75~79,,,,,1,105.04,,,,,,,,,,1,105.04,,,,,1,105.04,2,210.08,,,,,,,,,,,,,1,105.04,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,3,729.93,,,,,,,,,,,,1,243.31,2,486.62,,,,,,,,,,,,,,,,,,,,,,,1,243.31,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,2,1047.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,胰,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.08,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,16.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,20.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,22.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,22.68,,,,,,,,,1,,,,22.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.68,,,,,,,,,,,,,,,,,,
,,,,40~44,2,72.33,,,,,,,,,,,,,,,,,,,,,,,,1,36.17,2,72.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,84.46,,,,,,,,,2,,,,84.46,,,,,,,2,84.46,,,,,,,,,,,,,,,1,42.23,,,,,1,42.23,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,50.23,,,,,,,2,100.45,,,2,100.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,46.00,1,46.00,,,,,1,46.00,3,,,,137.99,,,,,1,46.00,,,,,,,,,,,,,,,,,,,,,1,46.00,1,46.00,,,1,46.00,,,,,,,,,,,,,,
,,,,60~64,1,37.22,,,,,,,1,37.22,4,,,,148.86,,,,,,,2,74.43,,,,,,,,,,,1,37.22,1,37.22,,,1,37.22,1,37.22,2,74.43,,,,,,,,,,,,,,,,,,
,,,,65~69,1,47.13,3,141.38,,,,,,,3,,,,141.38,1,47.13,,,,,2,94.25,1,47.13,2,94.25,,,,,1,47.13,,,1,47.13,,,1,47.13,,,1,47.13,,,,,,,,,,,,,,,,,,
,,,,70~74,3,219.30,,,,,,,,,2,,,,146.20,,,,,,,,,,,3,219.30,1,73.10,1,73.10,,,,,,,,,,,,,2,146.20,,,,,,,1,73.10,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,207.04,,,1,103.52,,,,,,,1,103.52,1,103.52,,,,,1,103.52,,,,,,,,,,,1,103.52,,,1,103.52,2,207.04,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,234.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,469.48,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,561.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,21.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,2,44.60,,,,,,1,22.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,22.31,,,,,1,,,,22.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,31.91,,,1,31.91,,,,,,,,,,1,31.91,,,,,1,31.91,,,,,,,2,63.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,43.67,,,,,,,2,87.34,,,,,,,,,,,,1,43.67,,,,,,,,,1,43.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,47.55,,,,,,,1,47.55,,,,,,,,,,,,,,,,2,95.10,,,1,47.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,101.21,,,,,,,1,50.61,2,,,,101.21,1,50.61,,,3,151.82,2,101.21,,,,,,,,,,,1,50.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,36.76,,,1,36.76,,,2,73.53,3,,,,110.29,1,36.76,1,36.76,1,36.76,3,110.29,1,36.76,2,73.53,1,36.76,,,,,1,36.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,43.20,,,,,1,43.20,3,129.59,1,,,,43.20,2,86.39,,,2,86.39,,,1,43.20,3,129.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,3,192.68,1,,,,64.23,5,321.13,,,5,321.13,1,64.23,,,1,64.23,,,,,1,64.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,91.24,1,,,,91.24,3,273.72,,,1,91.24,1,91.24,1,91.24,,,,,,,2,182.48,,,1,91.24,1,91.24,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,271.00,1,271.00,,,,,1,271.00,,,,,,,,,,,1,271.00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,487.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,487.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,20.20,,,,,,1,20.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.48,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,2,44.78,1,,,,22.39,,,2,44.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,22.05,,,,,1,22.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,58.51,,,,,1,29.26,1,29.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.26,,,,,,,1,29.26,,,,,,,,,,,,,,,,
,,,,45~49,1,44.11,1,44.11,,,,,,,,,,,,,,,,,,2,88.22,,,,,,,,,,,,,,,,,,,,,,,2,88.22,,,,,,,,,,,,,,,,
,,,,50~54,3,145.35,,,,,,,,,,,,,,,,,,,,1,48.45,,,,,,,,,,,,,,,,,,,,,,,2,96.90,,,,,,,,,,,,,,,,
,,,,55~59,1,52.83,,,,,,,,,1,,,,52.83,,,2,105.65,1,52.83,1,52.83,,,,,,,1,52.83,,,,,1,52.83,,,1,52.83,,,,,1,52.83,1,52.83,,,,,,,,,,,,,,
,,,,60~64,2,77.10,,,1,38.55,,,,,2,,,,77.10,,,5,192.75,,,,,1,38.55,,,,,,,1,38.55,1,38.55,2,77.10,,,,,,,,,1,38.55,,,1,38.55,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,2,77.73,1,38.87,4,155.46,,,2,77.73,2,77.73,,,,,,,3,116.60,,,,,,,,,1,38.87,,,,,1,38.87,,,,,,,,,,
,,,,70~74,,,,,,,,,1,56.69,,,,,,,,1,56.69,1,56.69,3,170.07,,,5,283.45,,,,,,,,,1,56.69,,,,,,,1,56.69,,,,,,,1,56.69,,,,,,,,,,
,,,,75~79,,,,,1,85.32,,,,,2,,,,170.65,,,1,85.32,,,5,426.62,,,2,170.65,,,1,85.32,,,,,1,85.32,,,2,170.65,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,234.74,,,,,,,,,,,,,,,,1,234.74,,,1,234.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,432.90,,,,,,,,,,,,,,,,,,,,,,,,,1,432.90,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,22.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.04,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,22.91,1,,,,22.91,,,,,1,22.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,22.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,45.46,,,,,,,,,,,,,,,,
,,,,35~39,1,21.94,1,21.94,,,,,1,21.94,,,,,,,,1,21.94,1,21.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,27.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,40.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.78,,,,,,,,
,,,,50~54,1,46.32,,,,,,,,,,,,,,,,,,3,138.95,,,,,,,,,,,,,,,1,46.32,,,1,46.32,,,,,1,46.32,,,,,,,1,46.32,,,,,,,,
,,,,55~59,1,52.33,,,2,104.66,,,,,,,,,,,,,,,,1,52.33,,,,,,,1,52.33,1,52.33,4,209.31,,,,,,,,,,,1,52.33,1,52.33,,,,,1,52.33,,,,,,,,
,,,,60~64,,,,,1,42.25,,,,,,,,,,,,,,,,,,,,1,42.25,,,1,42.25,,,4,168.99,,,1,42.25,,,,,1,42.25,2,84.50,,,,,,,1,42.25,,,,,,,,
