,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.48,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.79,,,,,,,,,,
,,,,30~34,1,59.81,,,1,59.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.57,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,1,,118.06,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,111.61,,,,,1,,,,111.61,,,,,,,,,,,,,,,1,111.61,,,,,,,,,,,,,,,,
,,,,60~64,,,1,107.53,1,107.53,,,1,107.53,3,,,,322.58,,,1,,107.53,1,107.53,,,,1,107.53,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,156.01,1,,,,156.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,226.24,1,226.24,1,,,,226.24,,,,,,,,,,,,,,,1,226.24,,,,,,,1,226.24,,,,,,,,
,,,,75~79,,,,,,,,,1,325.73,3,,,,977.20,1,325.73,,,,,,,,,,,,,,,,,,,1,325.73,1,325.73,,,,,,,,
,,,,80~84,,,,,,,,,1,675.68,,,,,,,,,,,,,,,,,,2,1351.35,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1298.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,胰,,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.34,,,,,,,,,,,,,,
,,,,35~39,,,,,1,69.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,137.93,,,,,,,,,,,,,,,,,,,,1,137.93,,,,,,,,,,,,,,,,
,,,,55~59,1,109.77,,,,,,,,,,,,,,1,109.77,1,,109.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,112.87,1,112.87,,,,,,,,,1,112.87,,,,,2,225.73,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,140.45,1,140.45,,,,,,,,,1,140.45,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,1,,217.39,1,217.39,1,217.39,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,299.40,,,,,,,,2,598.80,,,,,,,,,,,,,,,,,1,299.40,,,,,,,,,,,,
,,,,80~84,,,1,662.25,,,,,,,,,,,,1,662.25,,,,1,662.25,,,,1,662.25,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,胰,,骨、關節及關節軟骨,,結直腸癌,,腦,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,59.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,55.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.70,,,,,,,,,,,,
,,,,40~44,1,84.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,138.89,,,1,,138.89,,,,,,,,1,138.89,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,2,,,,228.05,,,,,,1,114.03,1,,114.03,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,116.14,,,,,,,,,,,,,,,,,,,,,,1,116.14,,,,,,,,,,,,,,,,
,,,,65~69,,,1,130.04,,,,,1,130.04,2,,,,260.08,,,1,,130.04,,,,,,1,130.04,1,130.04,,,1,130.04,,,,,1,130.04,,,,,,,,
,,,,70~74,,,,,,,,,1,211.42,,,,,,,,,,,2,422.83,,,,,,,,,,1,211.42,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,1,309.60,,,,1,309.60,,,,,,,,,2,619.20,1,309.60,,,,,,,,
,,,,80~84,,,,,1,602.41,,,,,,,,,,,,,,,,,1,,602.41,2,1204.82,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1470.59,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,造血系統及網狀內皮系統,,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.50,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,64.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77.70,1,77.70,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,125.63,,,,,,,,,,,,
,,,,50~54,,,,,,,1,124.07,,,,,,,,1,124.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,116.41,,,1,,116.41,,,,,,1,116.41,,,,,,,1,116.41,,,,,,,,,,,,
,,,,60~64,1,115.74,,,1,115.74,,,1,115.74,1,,,,115.74,1,115.74,1,,115.74,,,,,,4,462.96,,,,,,,1,115.74,,,1,115.74,,,,,,,,
,,,,65~69,,,1,123.15,,,,,2,246.31,,,,,,,,1,,123.15,1,123.15,,,,1,123.15,2,246.31,,,1,123.15,,,,,1,123.15,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,192.31,1,192.31,,,,,,2,,384.62,1,192.31,1,192.31,1,192.31,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,578.03,1,289.02,1,,289.02,,,,,,1,289.02,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,543.48,,,,,,,,,,,,,,,,,,,,,,,,,,1,543.48,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1428.57,1,,1428.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,,胰,,胸膜,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,1,62.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.41,1,58.41,,,,,,,,,,,,
,,,,40~44,,,,,,,1,72.31,,,,,,,,,,,,,,,,,,,,,,1,72.31,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,111.98,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,132.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,2,239.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,,,,1,115.07,1,115.07,,,,,,,1,115.07,1,115.07,,,,,,,,
,,,,65~69,2,242.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,180.83,2,361.66,1,180.83,,,,,,1,180.83,1,,180.83,1,180.83,,,,1,180.83,,,2,361.66,,,,,1,180.83,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,293.26,,,,1,293.26,1,,293.26,,,,,,,,,,,,,2,586.51,,,,,,,,
,,,,85+,,,,,,,1,1282.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,,,,後腹膜腔及腹膜,,胃,,,胰,,喉,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,1,62.85,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,61.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,64.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.81,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,69.30,1,,69.30,1,69.30,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,98.91,,,,,1,98.91,,,,,,,,,,,,,,,,,,1,98.91,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,138.12,,,,,,,,,,,,,,,,,1,138.12,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,117.37,1,,,,117.37,,,,,,,,,,,1,117.37,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,116.41,,,,,,,1,116.41,3,,,,349.24,,,3,,349.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,116.01,,,,,1,116.01,,,1,,,,116.01,,,,,,,,,,,,,,,,,,,1,116.01,,,,,,,,,,,,
,,,,70~74,,,,,1,177.94,,,1,177.94,2,,,,355.87,,,,,,,,1,,177.94,1,177.94,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,289.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,476.19,,,,,,,,1,476.19,,,,,,,,,,,,,,,,,1,476.19,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,食道,,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,20~24,,,1,64.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.85,,,,,,,,,,,,
,,,,35~39,2,121.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.83,,,,
,,,,40~44,,,,,,,,,1,70.47,,,,,,,,,,,,,,,,,,1,70.47,,,,,1,70.47,1,70.47,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,90.58,,,1,,90.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,136.61,,,,,,,,,,,,,,,1,136.61,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,124.38,,,,1,124.38,,,,1,124.38,,,,,2,248.76,,,,,,,,,,,,,,
,,,,60~64,,,,,1,114.29,,,2,228.57,,,,,,,,,,,,,,,,,,,,1,114.29,,,,,,,,,1,114.29,2,228.57,,,,
,,,,65~69,,,,,,,1,119.76,1,119.76,,,,,,2,239.52,,,,,,,,,,,,,,,4,479.04,,,,,,,,,,,,,,
,,,,70~74,1,159.74,,,,,,,,,,,,,,1,159.74,1,,159.74,,,,,,,,,,,,,,,,,,1,159.74,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,282.49,,,,1,282.49,1,,282.49,,,,,,,,,,,,,,,,,,,1,282.49,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,432.90,,,,,,,,,,,,,,,,,,,,,,,,1,432.90,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,肺、支氣管及氣管,,胃,,,胰,,胸腺、心臟與中隔,,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.52,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,1,,66.18,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.64,,,,,,,,,,
,,,,40~44,,,1,68.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,82.58,,,,,,,,,1,,,,82.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,2,246.91,,,,,,,,,,,,,,,,,,,,,,,,,,1,123.46,,,,,,,,,,
,,,,60~64,1,116.28,,,,,,,1,116.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,116.28,,,,,,,,
,,,,65~69,,,,,,,,,1,122.85,,,,,,,,3,,368.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,145.35,,,2,,,,290.70,1,145.35,,,,,,,,,,,,,1,145.35,1,145.35,1,145.35,,,,,,,,,,,,
,,,,75~79,,,,,1,255.10,,,1,255.10,1,,,,255.10,,,,,,,,,,,,,1,255.10,1,255.10,,,1,255.10,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,480.77,,,,,,,,,,,,,,,,,,,,,1,480.77,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,833.33,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,消化器官其他分界不明部位,,眼及淚腺,,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,1,,73.15,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.57,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.23,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.88,,,,,,,,
,,,,35~39,,,,,,,1,61.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,123.69,,,,,,,,
,,,,40~44,1,66.80,,,1,66.80,1,66.80,,,2,,,,133.60,1,66.80,,,,,,,,,1,66.80,,,1,66.80,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,78.06,1,78.06,1,,,,78.06,,,,,,,,,,,,,,,1,78.06,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,125.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,124.69,1,124.69,,,,,,,,,,,,,,,,,,1,124.69,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,233.10,,,,,,,,,,,,,,,,,,1,116.55,1,116.55,,,,,,,,,,,,,,,,,,
,,,,65~69,1,123.30,1,123.30,,,1,123.30,,,2,,,,246.61,,,1,,123.30,,,,,,,,1,123.30,,,1,123.30,,,1,123.30,,,2,246.61,,,,,,
,,,,70~74,,,,,,,2,278.55,,,1,,,,139.28,1,139.28,1,,139.28,1,139.28,,,,,,1,139.28,,,,,,,,,,,1,139.28,,,,,,
,,,,75~79,,,,,,,1,253.81,,,2,,,,507.61,,,,,,1,253.81,,,,,,1,253.81,,,,,,,,,,,1,253.81,,,,,,
,,,,80~84,,,,,,,,,1,425.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,425.53,,,,,,
,,,,85+,,,,,,,,,,,1,,,,819.67,,,1,,819.67,,,,,,,,,,,,,,,,,,,,1,819.67,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,,胰,,胸膜,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,,,1,58.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,1,66.58,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.93,,,,,,
,,,,40~44,2,133.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.62,1,66.62,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,73.96,,,,,,,,,,,,,,,,,,,,,,,,,,1,73.96,,,,,,,,,,,,
,,,,50~54,1,112.36,,,,,1,112.36,,,,,,,,2,224.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,262.47,,,,,,,,,,,,,,,,,,,,1,131.23,,,,,,,1,131.23,1,131.23,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,3,358.42,2,,238.95,,,,,,,,,,,,1,119.47,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,246.61,,,,,,,,2,246.61,,,,,,,,,,,,,,,2,246.61,,,1,123.30,,,1,123.30,,,,,,
,,,,70~74,1,134.77,,,,,,,,,1,,,,134.77,2,269.54,,,,,,1,,134.77,1,134.77,,,,,2,269.54,,,,,,,,,,,,,,
,,,,75~79,,,,,1,229.36,,,1,229.36,1,,,,229.36,1,229.36,,,,,,,,,,,,,,,2,458.72,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,421.94,1,421.94,,,,,,1,,421.94,,,,,,,2,843.88,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腦,,攝護腺,,,,,,,,,
