,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,29.05,1,,,,14.25,,,,,1,30.96,,,,,,,,,1,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.05,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,34.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,38.21,,,,,,,,,,,,,,,,,,,,1,40.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20.51,,,3,44.41,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,35.16,,,1,15.62,,,,,,,,,,,,,,1,44.90,,,1,44.90,,,,,,,,,,,,,,,,,,,,,1,15.62,,,,,,,,,,,1,44.09,1,15.62,,,1,54.20,,,,,,,,,,,,,,,,,,
,,,,40~44,2,167.93,,,,,,,,,1,,,,58.72,1,59.59,,,3,62.80,1,54.88,1,51.76,1,22.79,,,1,51.76,,,1,71.63,1,58.72,,,,,,,,,1,59.59,,,,,1,46.88,,,,,1,51.76,2,64.54,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,51.11,2,42.29,,,,,,,,,,,,,,,,4,52.85,,,,,2,75.93,3,63.44,1,29.59,,,2,59.19,,,,,,,,,1,82.99,2,43.63,,,,,,,,,,,,,2,69.08,,,2,40.56,,,,,,,,,,,,,,,,,,
,,,,50~54,1,67.98,,,2,97.51,,,,,,,,,,,,,,11,111.63,,,,,5,85.01,7,129.70,,,,,2,40.28,2,46.82,,,,,,,1,89.69,4,78.99,,,,,,,,,1,89.69,5,76.07,1,64.43,,,1,56.34,,,,,,,,,,,,,,,,,,
,,,,55~59,3,70.72,,,1,98.91,,,,,,,,,,1,137.74,,,13,140.56,,,1,90.09,3,85.69,8,101.91,2,83.65,,,9,127.77,3,84.01,3,56.05,,,1,70.87,,,2,92.38,1,61.46,,,1,61.46,,,,,2,108.93,2,81.10,,,,,1,94.79,,,,,,,,,,,,,,,,
,,,,60~64,2,51.19,1,68.73,1,79.24,1,41.00,,,,,,,,2,94.07,,,13,143.66,,,2,70.75,8,92.51,12,116.00,,,,,13,103.12,4,62.63,,,,,,,2,82.10,1,85.18,,,,,,,,,1,72.89,1,41.00,,,1,77.34,3,73.37,1,68.73,,,,,,,,,,,,,,,,
,,,,65~69,1,62.19,,,1,85.03,,,,,,,,,,2,75.73,1,85.03,7,130.84,,,1,140.85,1,230.95,16,182.34,,,1,158.48,5,107.41,,,3,116.91,,,1,96.81,,,3,94.70,,,1,96.81,1,140.85,,,,,5,112.41,,,,,1,96.81,1,110.86,,,,,,,,,,,,,,,,
,,,,70~74,3,213.52,2,203.25,,,,,,,,,,,,,,,,6,369.46,1,235.29,,,4,228.57,6,193.30,,,,,9,321.89,1,139.28,1,168.92,1,139.28,,,,,5,198.57,,,,,2,212.09,,,,,4,208.66,1,164.74,,,1,139.28,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,277.78,,,,,,,,3,361.01,,,6,456.27,,,,,4,352.42,2,278.94,2,284.90,,,3,409.84,,,,,,,1,189.04,,,2,268.82,,,,,,,,,,,1,392.16,,,1,260.42,,,4,394.48,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,578.03,,,,,,,,,1,934.58,,,,,,,2,943.40,,,,,,,,,,,1,952.38,,,,,1,657.89,,,,,,,1,934.58,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1492.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1587.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,3,,,,95.54,,,,,,,,,,,,,,,1,15.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,40.21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,2,,,,63.15,,,,,,,,,,,,,1,34.66,,,,,,,,,,,,,1,38.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,13.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,2,,,,28.60,,,,,,,,,,,1,30.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,33.58,,,,,,,,,1,33.58,,,2,20.87,,,,,,,1,28.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,14.66,,,1,,,,37.06,,,,,2,33.33,,,,,,,1,30.28,,,,,,,1,34.87,,,,,1,28.21,,,1,14.66,,,,,,,1,30.28,1,33.24,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,36.48,,,,,,,1,34.28,,,,,,,,,,6,51.39,,,1,52.97,,,1,15.17,,,,,1,34.28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.48,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,51.26,,,,,,,,,1,,,,20.12,1,20.12,,,7,46.31,,,,,1,42.25,,,,,,,1,47.76,2,49.15,1,42.25,,,,,,,,,,,,,,,,,2,46.96,,,4,49.11,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,69.61,1,86.06,,,,,,,,,,,,,,,,7,82.34,,,,,2,77.82,1,74.85,,,,,2,121.88,,,,,,,,,,,,,2,74.63,,,,,,,,,1,29.98,2,40.18,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,6,137.08,,,,,,,,,1,,,,30.85,,,,,10,99.92,,,,,3,67.29,1,30.85,,,,,,,4,199.30,,,,,,,1,104.28,1,104.28,1,66.71,,,,,,,1,62.27,1,88.03,8,74.52,2,102.77,1,123.46,,,,,,,,,,,,,,,,,,
,,,,55~59,5,104.95,,,1,35.26,,,,,1,,,,72.94,2,97.18,,,16,143.85,1,72.94,,,2,218.82,6,112.80,1,75.41,,,8,106.60,4,119.65,1,75.41,,,2,45.70,1,98.62,3,142.65,,,,,3,83.08,,,,,4,103.90,3,76.71,,,,,2,96.85,,,,,,,,,,,,,,,,
,,,,60~64,7,88.45,,,1,70.82,,,,,1,,,,40.06,1,70.82,,,15,157.25,,,1,40.06,5,108.89,14,138.45,1,40.06,,,10,131.30,2,53.22,2,78.80,,,1,68.12,1,78.37,7,69.14,,,,,1,40.06,,,1,68.12,1,67.93,3,75.62,,,1,40.06,1,156.74,,,,,,,,,,,,,,,,
,,,,65~69,2,116.96,,,1,109.29,,,,,2,,,,169.06,2,113.90,,,11,130.21,,,1,85.03,6,216.45,8,109.86,3,89.07,,,12,229.01,3,86.63,,,,,1,85.03,1,85.03,7,98.43,,,,,1,126.26,,,,,6,115.99,1,84.53,1,93.02,1,109.29,2,125.31,,,,,,,,,,,,,,,,
,,,,70~74,1,158.48,,,,,,,1,187.62,1,,,,100.70,1,158.48,,,16,390.15,1,132.63,,,5,230.20,9,247.25,,,,,8,274.35,3,226.59,1,188.32,1,100.70,,,1,158.48,3,172.51,,,,,,,,,,,3,211.86,1,326.80,,,,,4,228.96,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,251.89,5,789.89,1,393.70,1,223.21,,,1,178.89,4,330.03,5,653.59,,,1,495.05,5,376.79,4,351.19,2,209.21,,,,,,,3,429.80,,,,,,,,,1,540.54,5,313.87,,,,,2,247.22,3,418.99,,,,,,,,,,,,,,,,
,,,,80~84,1,581.40,,,,,,,,,,,,,,,,,,,,,,,,,,3,535.71,,,,,2,925.93,,,,,,,,,,,,,,,1,581.40,1,793.65,,,1,1063.83,1,806.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,1818.18,,,,,,,1,2631.58,1,2631.58,1,1515.15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2272.73,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,33.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.08,,,,,,,,,,,2,44.12,2,32.35,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,2,33.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.20,,,,,,,,,,,,,,,,,1,26.18,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,2,74.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.21,,,,,,,1,10.99,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,13.41,,,,,1,37.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.41,,,,,,,,,,,2,26.83,,,,,,,,,,,,,,,,
,,,,20~24,1,14.92,,,,,,,,,,,,,,,,1,24.89,,,,,1,29.73,,,,,,,1,38.05,,,,,,,,,1,14.92,,,,,,,,,,,,,,,,,1,14.92,1,29.73,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,27.60,,,,,1,40.65,,,,,,,,,,2,33.16,,,,,,,,,,,,,,,,,,,,,,,,,1,14.37,,,,,,,,,,,,,,,,,3,21.84,,,2,30.78,,,,,,,,,,,,,,,,
,,,,30~34,3,23.18,,,,,1,37.09,2,20.26,1,,,,14.33,,,,,,,,,,,1,14.33,1,36.30,1,27.43,,,,,,,,,,,1,14.33,,,,,,,,,,,,,,,,,1,29.18,,,1,37.09,2,42.01,,,,,,,,,,,,,,,,
,,,,35~39,1,37.01,,,,,,,,,1,,,,52.00,,,2,30.05,,,,,,,,,,,2,20.93,,,,,,,,,,,,,,,,,,,,,2,104.00,,,,,,,,,1,38.55,1,47.53,5,44.04,,,,,,,,,,,,,,,,
,,,,40~44,1,18.60,,,,,,,,,,,,,,,,8,55.29,,,,,,,,,1,60.46,3,42.67,1,43.92,,,2,53.15,,,,,,,,,,,3,46.29,,,2,26.13,,,,,,,,,,,1,45.87,3,32.39,,,,,,,,,,,,,,,,
,,,,45~49,9,89.83,,,,,,,,,,,,,,,,10,101.09,,,,,,,,,2,69.11,1,29.58,,,,,1,60.46,1,29.58,1,29.58,,,,,,,,,,,3,76.20,,,,,,,,,,,1,29.58,3,48.05,,,,,1,95.51,,,,,,,,,,
,,,,50~54,4,72.11,1,30.29,,,,,,,,,,,,,,18,162.10,,,,,,,,,1,78.74,9,87.30,,,,,7,79.34,,,1,118.20,,,,,,,,,,,1,30.29,,,1,55.83,,,,,,,,,2,72.31,1,30.29,,,,,,,,,,,,,,
,,,,55~59,5,116.93,,,,,,,1,93.55,,,,,,,,14,151.56,,,1,98.72,,,2,45.42,6,79.84,11,107.82,1,74.85,,,9,89.78,6,81.65,,,,,,,,,,,2,53.16,5,65.39,,,,,,,,,,,1,98.72,6,83.58,1,97.09,,,1,96.62,,,,,,,,,,
,,,,60~64,5,94.20,1,97.28,,,2,76.63,,,1,,,,97.28,,,16,147.66,,,,,,,2,79.94,6,77.96,13,128.18,2,79.94,,,9,123.69,5,73.29,4,78.57,,,,,,,,,3,122.65,4,63.03,1,78.13,,,,,,,,,1,39.23,3,56.74,,,2,76.78,2,51.95,,,,,,,,,,
,,,,65~69,2,88.97,1,54.02,1,82.30,,,,,3,,,,112.11,1,79.81,11,149.97,2,65.23,,,,,2,132.28,5,96.10,16,166.96,1,79.81,2,90.95,13,188.38,7,137.71,1,138.31,,,,,1,79.81,1,54.02,2,65.23,7,195.48,,,,,1,96.81,,,,,9,189.59,2,107.24,1,54.02,,,2,89.41,,,,,,,,,,
,,,,70~74,1,167.50,,,,,1,123.15,,,,,,,,,,14,301.40,3,226.24,,,,,,,4,167.64,12,345.92,,,,,12,315.21,4,139.28,2,170.65,,,,,,,,,1,151.06,5,169.66,,,1,173.01,,,,,,,3,163.58,5,174.09,,,2,180.02,4,175.21,,,,,,,,,,
,,,,75~79,1,172.12,1,404.86,,,1,404.86,,,4,,,,239.81,,,14,599.32,1,241.55,1,404.86,,,,,6,280.24,12,542.25,,,,,10,497.51,2,724.64,,,,,,,,,,,2,247.83,6,400.80,,,,,2,233.37,,,,,3,557.62,,,,,1,416.67,5,260.69,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,754.72,,,1,487.80,,,,,,,1,1000.00,,,1,793.65,,,,,1,400.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,400.00,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,2,1342.28,,,,,,,,,,,,,,,,,1,1149.43,,,1,1149.43,,,,,,,,,,,,,,,,,,,,,,,1,1923.08,,,,,,,1,1282.05,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,2,32.87,,,,,,,,,,,,,,,,,,,,,,1,34.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.53,2,40.81,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,45.41,,,,,,,,,,2,34.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,2,27.31,,,,,,1,21.95,,,,,,,,,,,,,,,1,22.59,,,,,,,,,,,,,,,1,31.21,,,,,,,,,2,32.53,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,2,25.75,,,,,,,,,,,,,,,,,,,,,,1,27.27,1,37.33,,,,,,,,,,,,,1,33.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,35.92,,,,,,,,,,,,,,,,,,,,,,,,1,30.14,,,,,,,,,,,,,,,,,,,,,,,1,38.74,,,,,1,14.94,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,28.97,1,28.97,,,,,,,,,,1,28.97,,,,,,,,,,,,,1,14.63,,,,,,,,,,,,,1,28.97,,,,,,,1,52.30,1,14.63,,,,,1,38.91,1,31.57,,,1,31.57,,,,,,,,,,,,
,,,,30~34,2,21.69,,,,,,,2,20.39,2,,,,74.63,,,1,14.46,4,31.40,,,1,34.59,,,1,28.95,1,14.46,1,34.59,,,,,,,,,1,14.46,,,1,33.83,,,,,,,,,,,1,29.39,1,35.98,,,,,,,,,1,43.37,,,,,,,,,,,,
,,,,35~39,3,62.70,,,,,,,1,33.39,,,,,,,,,,2,37.73,1,14.91,,,,,,,2,37.62,,,2,20.58,,,1,35.93,1,14.91,,,1,40.70,,,,,,,1,30.17,,,1,36.82,,,,,,,1,33.39,,,1,14.91,4,43.64,,,,,,,,,,,,
,,,,40~44,10,68.42,,,,,,,,,1,,,,54.44,,,,,14,64.42,1,54.44,,,,,,,5,60.11,,,,,,,1,17.63,1,43.08,,,,,,,1,17.63,,,1,35.04,,,1,43.08,,,,,,,1,62.77,1,62.77,1,35.04,8,76.50,,,,,,,,,,,,
,,,,45~49,5,67.59,,,1,71.38,,,,,1,,,,57.70,,,,,4,49.19,1,27.99,,,,,1,78.31,1,78.31,2,42.38,,,,,4,58.27,1,87.26,,,1,27.99,,,,,,,2,88.46,,,3,65.66,,,,,,,,,,,1,27.99,5,66.81,1,64.14,,,,,,,,,,
,,,,50~54,1,77.82,,,,,,,,,1,,,,114.29,,,1,30.14,14,112.13,,,,,,,,,2,44.24,1,84.46,1,30.14,,,4,112.77,,,,,1,57.34,,,,,,,1,30.14,,,1,64.68,,,,,1,30.14,1,64.68,,,1,83.68,4,54.98,1,84.46,2,39.51,2,97.13,,,,,,
,,,,55~59,6,103.63,,,,,,,,,,,,,,,,,,16,155.70,1,35.05,1,135.87,,,1,35.05,2,114.22,11,123.11,3,51.23,3,83.08,7,165.68,3,171.53,,,1,98.52,,,,,1,35.05,,,1,96.62,4,75.67,,,,,1,96.99,,,,,1,70.42,5,82.78,,,,,1,114.81,,,,,,
,,,,60~64,1,87.87,,,,,,,1,71.28,1,,,,73.10,,,,,14,125.10,,,,,1,39.29,,,7,111.80,15,128.18,2,54.30,,,11,126.13,5,69.61,,,,,,,,,,,,,3,89.29,3,117.88,,,1,86.21,,,,,1,39.29,4,66.97,4,78.65,,,1,39.29,5,80.39,,,,,,
,,,,65~69,5,80.26,2,87.95,2,61.07,1,49.55,2,177.94,6,,,,85.94,1,49.55,1,78.80,18,171.94,1,49.55,,,,,1,86.28,11,138.94,22,212.70,1,96.81,,,9,145.26,2,86.88,,,5,93.90,,,1,86.28,,,1,124.07,1,49.55,5,91.73,,,1,78.80,1,88.97,,,,,2,92.72,5,90.48,,,1,76.10,8,116.21,,,,,,
,,,,70~74,4,151.29,,,,,,,1,145.14,3,,,,127.01,,,,,13,241.19,,,,,,,2,140.25,7,354.61,11,269.61,1,122.70,,,10,256.02,7,196.57,,,3,179.75,,,,,,,2,173.31,1,114.55,4,196.37,,,1,148.37,1,234.19,,,1,234.19,7,271.84,1,91.16,,,,,5,152.67,,,,,,
,,,,75~79,1,169.78,,,,,2,303.03,1,204.08,1,,,,169.78,,,,,14,539.29,,,,,,,1,305.81,,,10,410.34,2,1075.27,,,7,398.41,4,354.61,,,1,537.63,,,,,,,2,227.53,,,2,238.10,,,2,303.95,1,204.08,,,,,7,348.09,,,,,,,5,348.43,,,,,,
,,,,80~84,,,,,,,,,2,516.80,1,,,,429.18,,,,,3,757.58,,,1,970.87,,,,,,,3,612.24,,,,,4,550.21,,,,,,,,,,,,,1,675.68,1,346.02,1,826.45,,,,,,,,,,,1,346.02,,,,,,,1,826.45,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,1063.83,,,,,,,,,,,,,,,,,1,2702.70,,,,,,,,,,,,,,,,,1,1639.34,,,,,,,,,,,,,,,,,,,1,2127.66,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.29,,,,,,,,,,,,,2,36.93,,,1,30.89,4,40.44,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,19.28,1,28.94,,,,,,,,,,,,,,,,,,,,,1,45.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,37.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.04,,,,,,,,,,,,,,
