,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,1,,171.23,,,,,,,,,,,,,,,,,
,,,,40~44,1,234.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,411.52,,,,,,,,,,1,,411.52,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,260.42,1,260.42,,,,,,,1,,,,260.42,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,259.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,651.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,492.61,,,,,,,,,,,,,,,,,2,,985.22,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,1449.28,,,,,,,,,,,1,,1449.28,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,,,,食道,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,,腦,,,膀胱,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,
,,,,35~39,,,,,,,1,168.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,252.53,,,,,1,252.53,,,,,,,,1,,252.53,,,,1,,252.53,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,384.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,277.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,260.42,,,,,1,260.42,,,,,,,,,1,,260.42,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,305.81,1,,,,305.81,,,,,,,,,,1,,305.81,,,,,,,,,,,,,,
,,,,70~74,,,,,1,485.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,2,1438.85,,,1,719.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1785.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2631.58,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,食道,,,胰,,,結直腸癌,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,158.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,167.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,256.41,1,,,,256.41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,311.53,,,,,,,,,,1,,311.53,1,,311.53,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,264.55,1,264.55,,,1,264.55,1,264.55,1,,,,264.55,,,,,,,1,,264.55,1,,264.55,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,2,,900.90,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,2500.00,1,,2500.00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,
,,,,40~44,1,186.92,,,,,1,186.92,,,,,,,,,,,1,,186.92,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,254.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,694.44,,,1,,,,347.22,1,,347.22,1,,347.22,,,,1,,347.22,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,1,,273.97,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,278.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,1,,425.53,,,,,,,1,425.53,,,,,,,,,,,,
,,,,75~79,,,1,625.00,1,625.00,,,1,625.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,,1923.08,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,2631.58,1,,2631.58,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,,,,膀胱,,,攝護腺,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,178.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,375.94,,,1,,,,375.94,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,533.33,,,,,,,,,,,,1,,266.67,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,290.70,,,,,,,,,,,,,1,,290.70,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,806.45,2,806.45,1,403.23,1,403.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,606.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1492.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,2500.00,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,,,,胃,,,胰,,,結直腸癌,,,腦,,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,247.52,,,,1,,247.52,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,167.22,,,,,,,,,,
,,,,45~49,2,479.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,480.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,240.38,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,,269.54,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,290.70,2,581.40,1,290.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,377.36,2,754.72,2,754.72,,,,,,,,,,,,1,,377.36,,,,,,,,,,,,,,,,,
,,,,75~79,1,617.28,,,,,1,617.28,,,,,,,,,,,,,,,,,,,,,,1,617.28,1,617.28,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,1,,1282.05,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2272.73,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,何杰金氏淋巴瘤,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,35~39,1,168.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,168.92,,,,,1,168.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,228.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,1,,240.38,,,,1,,240.38,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,374.53,1,,374.53,,,,,,,,,,,,1,374.53,,,,,,,,,,
,,,,60~64,1,289.02,,,,,,,,,,,,,,1,,289.02,,,,,,,,,,1,289.02,,,,,,,,,,,,
,,,,65~69,,,,,1,284.09,,,,,1,,,,284.09,,,,,,,1,,284.09,,,,,,,,1,284.09,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,366.30,,,,,,,,,,,,,,1,366.30,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,1,,595.24,,,,,,,,1,595.24,,,,,,,,
,,,,80~84,,,,,,,1,1136.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,2631.58,,,,,,,,,,,,,,1,2631.58,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,其它淋巴瘤,,肺、支氣管及氣管,,食道,,結直腸癌,,,,,腎盂及其他泌尿系統,,,膀胱,,,鼻咽,,,攝護腺,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,,207.04,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,169.49,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,1,,249.38,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,323.62,1,323.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,326.80,,,,,1,326.80,,,,,,,,2,,653.59,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,284.09,1,284.09,,,1,284.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,692.04,,,,,,,1,,,,346.02,1,,346.02,,,,,,,1,,346.02,,,,,,,,,,,,,,
,,,,80~84,,,,,,,2,2150.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,2564.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,食道,,,喉,,,結直腸癌,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,1,,167.22,,,,,,,,,,,,,,,,,
,,,,45~49,3,588.24,,,,,,,1,196.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,506.33,,,1,253.16,2,506.33,,,1,,,,253.16,,,,,,,,,,,,,1,253.16,,,,,,,,,,,,
,,,,55~59,,,,,,,1,295.86,,,1,,,,295.86,1,,295.86,1,,295.86,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,354.61,1,,354.61,,,,,,,,,,,,1,354.61,1,354.61,,,,,,,,
,,,,65~69,,,1,294.12,,,1,294.12,,,,,,,,1,,294.12,,,,,,,,,,1,294.12,,,,,,,,,,,,
,,,,70~74,1,326.80,,,,,,,,,1,,,,326.80,,,,1,,326.80,,,,1,,326.80,,,,,,,3,980.39,,,,,,
,,,,75~79,,,1,549.45,1,549.45,,,,,,,,,,,,,,,,1,,549.45,,,,,,,,,,2,1098.90,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,961.54,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,2777.78,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,結直腸癌,,睪丸,,膀胱,,鼻咽,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,215.05,,,,
,,,,35~39,1,166.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,184.16,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,185.87,,,,,,,,,,,,
,,,,50~54,5,1222.49,,,,,,,,,,,,,,1,,244.50,,,,,,,1,,244.50,1,244.50,,,,,1,244.50,,,,,,
,,,,55~59,1,274.73,,,,,1,274.73,,,,,,,,,,,,,,1,,274.73,,,,,,,,,,,,,,1,274.73,,
,,,,60~64,1,383.14,,,,,,,,,,,,,,,,,,,,,,,,,,1,383.14,1,383.14,,,,,,,,,,
,,,,65~69,,,,,1,289.86,,,,,1,,,,289.86,1,,289.86,,,,,,,,,,,,,,1,289.86,,,,,,,,
,,,,70~74,,,1,344.83,,,,,,,1,,,,344.83,,,,,,,,,,1,,344.83,1,344.83,,,,,1,344.83,,,,,,
,,,,75~79,,,,,,,,,1,507.61,,,,,,2,,1015.23,,,,,,,1,,507.61,,,1,507.61,,,,,,,2,1015.23,,
,,,,80~84,,,,,,,,,,,,,,,,,,,2,,1801.80,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,2083.33,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胰,,,結直腸癌,,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,1,228.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,180.51,,,1,180.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,945.63,,,,,,,,,,,,,,,,,1,,236.41,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,249.38,1,249.38,,,,,2,498.75,,,,,,,,,,,,,,,,,,,,1,249.38,1,249.38,,,,,,,,
,,,,60~64,1,440.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,296.74,,,,,,,,,,,,,,,,,,,,,,,,,,1,296.74,,,1,296.74,,,,,,,,
,,,,70~74,2,692.04,,,1,346.02,,,,,,,,,,1,,346.02,,,,1,,346.02,1,,346.02,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,934.58,1,,467.29,,,,,,,,,,,,,,1,467.29,,,,,,,,
,,,,80~84,1,884.96,,,,,1,884.96,,,,,,,,,,,,,,,,,,,,,,,,2,1769.91,,,,,,,,
,,,,85+,,,,,,,,,1,2000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,喉,,,結直腸癌,,,膀胱,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,,222.22,,,,,,,,,,,,,,,,,
,,,,35~39,1,194.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,181.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,345.42,,,,,,,,,,,,,,1,,172.71,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,455.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,253.81,,,,,1,253.81,,,,,,,,,,,,1,,253.81,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,401.61,,,,,,,1,,401.61,,,,,,,,,,,,,,,,,
,,,,70~74,1,327.87,,,1,327.87,2,655.74,1,327.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,,892.86,,,,,,,1,,446.43,,,,,,,,,,,,,,
,,,,80~84,1,862.07,,,,,,,1,862.07,,,,,,,,,1,,862.07,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1639.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,食道,,,胰,,,結直腸癌,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,,216.92,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,206.61,,,,,,,,,,,,,,,,,,,,1,206.61,,,,,,,,,,
,,,,40~44,1,177.30,,,,,,,,,1,,,,177.30,,,,,,,,,,,,,1,177.30,,,,,,,,,,,,
,,,,45~49,1,181.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,204.08,,,,,,,,,,,,,,1,,204.08,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,257.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,344.83,,,,,,,1,344.83,,,,,,,,,,,,2,,689.66,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,346.02,,,1,346.02,,,,,,,,,1,,346.02,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,327.87,,,,,,,,,,,,,,,,,,,,,,,,,,1,327.87,,,1,327.87,,,,,,,,
,,,,75~79,1,418.41,,,,,,,1,418.41,,,,,,1,,418.41,,,,,,,1,,418.41,,,,,1,418.41,,,,,,,,
,,,,80~84,,,,,,,1,793.65,,,,,,,,1,,793.65,2,,1587.30,1,,793.65,,,,,,,,1,793.65,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1449.28,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,食道,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,,腎盂及其他泌尿系統,,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,,,,,,,1,217.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
