,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,239.81,,,,,,,,,,,,,,1,137.55,,,11,290.24,,,2,174.83,7,267.58,1,153.14,3,291.26,,,,,1,181.49,,,,,1,156.25,,,5,227.69,,,,,1,156.25,,,,,1,156.25,,,,,1,137.55,,,,,,,,
,,,,70~74,,,,,2,380.23,,,,,1,,,,147.49,,,,,9,317.57,2,400.80,3,259.07,7,220.13,1,450.45,3,352.11,,,,,1,116.28,,,,,,,,,2,185.36,,,1,244.50,1,249.38,,,,,6,320.68,,,,,2,157.60,,,,,,,,
,,,,75~79,1,384.62,,,,,,,,,1,,,,325.73,2,279.33,,,2,237.53,1,186.92,2,453.51,1,552.49,1,186.92,4,919.54,,,,,,,,,,,,,,,1,393.70,1,534.76,,,1,186.92,,,1,534.76,2,634.92,,,,,3,1000.00,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,3,906.34,,,1,787.40,,,,,,,,,,,,,,,1,787.40,,,,,,,,,,,1,787.40,,,,,2,909.09,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,2439.02,,,,,,,,,,,1,2272.73,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1052.63,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,2,100.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.37,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,323.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,212.31,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,100.70,,,,,,,,,,,,,,,,,,,,,,,,,,1,100.70,,,,,,,1,78.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,125.47,,,,,,,1,75.53,,,,,,1,84.89,,,,,,,1,76.92,,,,,,,,,,,,,,,,,,,1,84.18,,,,,,,,,,,1,75.53,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,67.11,,,,,,,,1,67.93,,,,,1,67.93,,,,,,,,,,,,,,,,,,,1,76.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,336.13,,,,,,,,,,,,,,1,88.97,,,,,1,154.32,,,1,88.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,86.13,,,,,,,,,,,,,,,,
,,,,40~44,3,119.52,,,1,100.60,1,102.15,,,1,,,,116.14,4,102.41,,,,,,,,,,,,,,,1,93.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,251.57,,,1,224.72,,,1,116.41,,,,,,5,175.13,,,3,201.48,,,,,,,1,101.73,,,,,,,,,,,,,1,101.73,,,,,,,1,303.03,,,2,120.63,1,158.73,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,215.05,,,,,,,,,,4,239.38,,,1,162.07,1,162.07,,,3,304.57,1,195.69,,,,,1,170.65,,,,,1,170.65,,,1,192.31,,,,,,,,,1,162.07,,,,,,,,,,,,,,,,,,
,,,,55~59,4,367.31,,,2,176.52,,,,,6,,,,189.69,12,242.72,,,3,132.80,4,138.70,,,,,,,2,163.53,1,139.66,,,,,,,,,1,191.94,6,168.78,,,,,,,,,,,1,251.26,,,1,121.21,,,,,,,,,,,,
,,,,60~64,2,135.50,,,2,169.64,,,2,146.63,2,,,,151.52,19,392.48,,,4,161.49,8,266.05,,,5,178.13,,,3,189.99,,,,,,,,,,,,,4,195.60,,,1,182.48,2,162.73,,,1,151.52,2,146.52,,,,,,,,,,,,,,,,
,,,,65~69,1,180.18,1,277.78,1,122.70,2,236.69,3,149.63,1,,,,194.55,14,407.45,1,277.78,2,195.50,7,217.39,,,7,225.44,1,122.70,1,222.72,,,,,,,,,,,,,5,162.97,,,,,2,248.76,,,1,344.83,2,197.63,,,2,141.64,,,,,,,,,,,,
,,,,70~74,1,327.87,1,446.43,,,1,367.65,,,3,,,,266.19,9,315.24,2,201.82,5,390.93,14,370.27,1,139.47,5,263.02,1,213.22,,,,,,,,,1,130.38,,,2,260.76,,,1,130.38,,,,,1,300.30,2,212.99,,,,,2,212.99,1,213.22,,,,,,,,,,
,,,,75~79,1,342.47,,,1,163.40,,,,,1,,,,364.96,,,,,1,342.47,9,708.10,1,163.40,2,481.93,1,609.76,,,,,,,,,,,,,1,364.96,,,,,1,163.40,,,1,163.40,3,306.12,,,1,163.40,,,4,542.74,,,,,,,,,,
,,,,80~84,,,,,1,1052.63,1,540.54,,,,,,,,5,1039.50,,,1,1219.51,1,1219.51,,,,,,,,,,,,,,,,,1,1052.63,,,,,,,,,3,1181.10,,,1,2380.95,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,1923.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,76.98,,,,,,,,,,,2,133.07,,,,,,,,,,,,,,,,,,,,,,,1,100.50,1,125.16,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,131.93,,,,,,,,,,,1,131.93,,,,,,,,,,,,,,,,,,,1,131.93,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,93.28,,,,,,,,,,,,,,,,,1,102.46,,,,,,,,,,,,,,,,,,,1,106.04,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77.58,,,,,,,,,,,1,77.58,1,89.53,,,,,,,,,,,,,1,89.53,,,,,,,,,,,,,,
,,,,30~34,3,115.96,,,1,71.28,,,,,,,,,,,,5,149.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.46,,,,,,,,,1,76.39,,,,,,,,,,
,,,,35~39,3,111.07,,,,,,,,,,,,,,,,1,83.61,,,,,,,,,,,2,85.14,,,,,1,72.94,,,1,88.97,,,,,,,,,,,1,72.94,,,,,,,,,3,120.77,,,,,,,,,,
,,,,40~44,1,87.87,1,96.43,,,,,,,,,,,,2,92.04,4,212.43,,,,,,,,,,,,,,,,,2,93.94,,,,,,,,,,,,,,,1,87.87,1,114.42,,,,,,,,,,,,,,,,,,
,,,,45~49,7,224.07,,,1,123.00,,,,,1,,,,113.25,1,220.75,7,181.68,,,,,,,,,1,268.82,5,143.55,,,,,1,118.91,,,,,,,,,,,,,,,,,,,,,,,1,268.82,2,133.24,,,,,,,,,,
,,,,50~54,3,176.99,,,1,255.10,,,,,,,,,,1,172.41,7,495.75,,,,,,,,,3,173.91,1,160.00,,,,,,,,,,,1,347.22,,,,,,,,,,,,,,,,,2,694.44,,,1,160.00,,,,,,,,
,,,,55~59,,,,,2,210.08,,,,,1,,,,125.63,,,12,306.59,,,,,1,127.55,,,5,171.17,3,182.82,,,,,1,165.02,1,125.63,,,,,,,,,1,182.82,2,150.15,1,160.26,1,160.26,,,,,3,279.07,2,201.82,,,2,134.05,,,,,,
,,,,60~64,1,170.94,,,,,,,,,1,,,,145.77,2,175.90,23,464.93,,,,,,,,,4,177.70,6,293.69,,,,,4,270.45,3,240.58,,,,,,,,,,,1,135.50,4,139.96,3,329.31,,,3,263.85,6,207.18,,,1,135.50,1,156.01,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,130.04,2,160.26,15,307.76,,,1,130.04,,,,,4,176.29,14,424.37,,,1,183.82,4,240.38,,,3,175.44,,,,,,,,,1,130.04,3,150.00,2,265.96,,,1,178.89,3,225.90,1,219.78,1,144.93,6,184.56,,,,,,
,,,,70~74,1,232.56,1,301.20,2,178.57,1,251.26,,,1,,,,144.93,2,470.59,14,513.57,,,,,,,1,251.26,3,484.65,13,367.54,,,,,6,198.81,,,,,,,,,,,1,144.93,2,160.00,2,137.36,1,206.61,,,,,3,632.91,1,251.26,1,420.17,3,154.64,,,,,,
,,,,75~79,,,,,1,515.46,,,,,,,,,,1,359.71,8,472.81,,,,,,,,,3,467.29,13,660.23,2,1030.93,,,5,434.78,,,2,227.01,,,,,,,,,,,3,279.59,,,,,,,3,447.76,1,423.73,3,281.95,6,729.93,,,,,,
,,,,80~84,1,1000.00,,,1,740.74,,,1,740.74,,,,,,1,735.29,4,775.19,,,,,,,,,1,561.80,7,1049.48,,,,,2,613.50,,,,,,,,,,,,,,,,,,,,,,,3,1115.24,,,,,1,735.29,,,,,,
,,,,85+,,,,,,,1,787.40,,,,,,,,1,787.40,3,1648.35,,,,,,,,,1,1818.18,1,787.40,,,,,1,1333.33,1,787.40,,,,,,,,,,,,,,,,,,,,,,,,,,,3,993.38,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,210.08,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,158.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.53,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,137.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,137.55,,,,,,,,,,,,,,,,,,
,,,,25~29,1,94.34,,,,,,,,,,,,,,,,1,82.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,183.65,,,,,,,1,83.13,,,,,,,,3,75.23,,,,,,,1,83.13,,,,,,,,,,,,,,,,,,,1,83.13,,,,,,,1,81.77,,,1,81.77,,,,,,,,,,,,,,
,,,,35~39,3,150.23,,,,,,,1,90.50,1,,,,78.49,1,73.58,3,133.81,,,,,,,3,98.65,1,86.13,,,,,,,,,,,,,,,,,,,1,90.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,7,97.98,,,,,,,,,,,,,,,,4,96.53,,,,,,,2,82.99,,,,,1,103.95,,,,,,,,,,,,,1,86.43,,,,,,,,,1,110.86,2,125.31,,,,,,,,,,,,,,
,,,,45~49,5,150.38,,,,,,,,,1,,,,120.05,1,137.55,9,168.70,,,,,,,2,240.10,1,126.90,1,137.55,,,,,2,171.23,,,,,,,,,1,214.59,,,,,,,,,1,123.92,1,126.90,,,2,277.01,1,103.84,,,,,,,,
,,,,50~54,1,166.94,,,,,,,,,,,,,,1,207.90,9,314.36,,,,,,,2,228.83,1,172.71,1,172.71,1,162.07,,,1,199.60,,,,,,,,,2,778.21,,,,,,,,,,,1,162.07,,,,,1,337.84,,,,,,,,
,,,,55~59,2,152.79,,,3,158.06,,,1,145.35,1,,,,210.08,1,145.35,17,319.73,,,,,,,4,264.03,9,355.03,,,1,210.08,,,1,161.03,,,,,,,,,3,175.34,1,136.24,,,,,1,136.24,1,181.49,1,210.08,,,1,170.65,,,,,,,,,,
,,,,60~64,4,237.11,,,,,,,1,283.29,,,,,,3,173.91,21,503.96,,,1,179.86,1,157.23,4,192.77,14,346.62,,,4,188.59,2,347.83,2,145.77,,,,,1,144.93,,,6,179.05,,,,,,,,,1,173.91,2,152.79,,,1,133.51,2,134.50,,,,,,,,
,,,,65~69,3,192.93,,,2,285.31,,,,,,,,,,4,195.31,24,431.11,,,,,1,143.88,5,220.85,8,234.40,1,182.82,3,199.07,6,204.78,,,1,194.55,,,1,176.68,1,142.65,4,266.49,,,4,236.97,,,,,4,186.48,,,,,1,133.51,8,204.08,,,,,,,,
,,,,70~74,3,255.54,,,1,207.47,1,258.40,1,317.46,2,,,,277.39,1,157.48,9,346.69,1,209.21,,,,,2,314.96,22,514.14,,,4,244.80,,,,,1,515.46,1,157.48,,,1,207.47,5,242.60,,,1,209.21,,,,,2,162.34,1,132.63,,,,,4,199.70,,,,,,,,
,,,,75~79,,,1,884.96,1,502.51,,,,,,,,,,3,342.47,8,654.13,,,,,,,5,725.69,9,860.42,1,662.25,4,247.07,,,1,337.84,,,,,,,2,333.33,4,334.17,1,146.63,,,,,,,3,307.69,1,146.63,1,502.51,1,884.96,4,449.94,,,,,,,,
,,,,80~84,1,404.86,,,,,,,,,,,,,,2,961.54,11,1191.77,,,,,,,3,890.21,5,1237.62,,,,,1,609.76,2,1315.79,,,,,,,,,2,495.05,,,,,,,,,2,1315.79,,,1,404.86,,,3,826.45,,,,,,,,
,,,,85+,1,1265.82,,,,,,,,,,,,,,2,1492.54,,,,,,,,,,,4,1550.39,,,,,,,,,,,,,,,,,1,1408.45,,,,,,,,,,,,,,,,,1,1265.82,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,132.63,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,103.63,,,1,118.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,131.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,1,97.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,96.71,3,122.15,1,93.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,84.28,,,,,,,,,,,,,,6,129.79,,,,,,,,,,,,,,,,,1,165.84,1,76.16,,,1,88.57,,,,,,,,,,,2,69.47,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,96.43,1,87.57,,,,,,,,,,,,8,167.15,,,,,2,85.00,5,102.65,,,,,1,97.85,,,,,,,,,1,65.88,,,1,106.95,,,,,,,3,92.45,1,87.57,,,,,,,,,,,,,,,,,,
,,,,45~49,4,156.01,,,,,,,,,,,,,,6,226.76,,,,,2,117.65,2,120.55,1,113.25,,,,,,,,,1,199.20,,,,,,,,,,,,,,,,,,,1,113.25,,,,,,,,,,,,,,,,
,,,,50~54,2,343.05,,,,,,,,,1,,,,200.40,6,251.89,,,,,2,174.83,4,189.13,1,308.64,3,176.99,,,,,,,,,,,3,166.02,,,,,,,1,161.03,1,171.53,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,5,215.15,,,,,,,,,,,,,,13,278.91,,,,,2,325.20,9,277.35,,,1,220.75,1,308.64,,,2,617.28,,,1,183.82,2,200.60,,,2,182.98,,,,,4,386.10,,,,,,,1,308.64,,,,,,,,,,,,,,
,,,,60~64,1,194.55,,,2,150.60,1,147.93,1,147.93,3,,,,240.38,15,390.52,,,,,8,274.73,11,261.97,,,,,1,194.55,1,147.93,,,,,,,1,147.93,,,2,184.84,,,1,167.79,1,180.18,1,279.33,,,1,180.18,4,166.11,,,,,,,,,,,,,,
,,,,65~69,3,145.77,,,1,316.46,,,2,196.27,2,,,,200.60,27,595.50,,,1,190.11,7,306.35,9,218.29,,,6,314.63,,,1,147.28,,,,,,,7,240.22,1,190.11,1,144.30,,,,,2,156.49,2,371.75,,,1,142.25,8,309.36,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,253.16,4,,,,226.76,15,400.43,1,253.16,,,10,419.11,10,340.37,,,1,189.75,,,1,158.23,,,1,186.92,1,186.92,4,235.29,,,,,,,1,189.75,3,222.22,3,474.68,,,1,186.92,7,262.07,,,,,,,,,,,,,,
,,,,75~79,,,,,2,215.98,,,2,376.65,3,,,,280.37,10,950.57,,,,,2,307.69,6,393.70,3,370.83,5,388.20,,,1,199.60,1,892.86,,,,,1,310.56,,,2,724.64,,,,,5,461.25,,,,,1,362.32,4,570.61,,,,,,,,,,,,,,
,,,,80~84,,,,,1,1190.48,,,,,3,,,,1239.67,3,831.02,,,,,3,854.70,6,1111.11,,,2,1574.80,,,1,1298.70,,,,,,,1,666.67,,,1,595.24,,,,,2,507.61,,,,,,,2,819.67,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,1063.83,3,1181.10,,,4,982.80,,,1,1724.14,,,,,,,1,2564.10,,,,,,,,,1,1408.45,,,,,1,1724.14,3,970.87,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,2,,,,95.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,92.85,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,96.99,,,,,,,,,,,,,,,,,1,59.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,199.60,,,1,,,,108.11,,,,,1,101.11,,,,,,,1,102.46,,,,,,,,,,,,,,,,,,,,,,,,,1,76.86,1,102.46,,,1,157.48,,,,,,,,,,,,
,,,,30~34,2,81.47,,,,,,,,,,,,,,,,,,,,,,2,95.56,,,,,,,,,1,94.34,,,,,,,,,,,,,2,93.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,79.32,,,,,,,,,,,,,,,,,,2,80.61,,,,,1,86.51,,,,,1,170.36,,,,,,,,,,,,,1,85.91,1,86.51,,,,,,,,,,,1,73.80,,,,,,,,,,,,
,,,,40~44,7,145.92,,,,,,,,,,,,,,2,88.85,,,5,133.87,,,,,1,167.50,,,,,,,1,167.50,,,,,,,,,,,1,79.81,1,96.43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,160.45,1,120.63,,,,,,,2,,,,138.22,1,76.39,,,10,167.20,,,1,201.21,2,123.00,,,,,2,89.97,1,105.26,,,,,,,,,,,,,2,154.56,,,1,120.63,1,109.41,,,,,1,121.95,,,,,,,,,,,,
