,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,
,,,,10~14,,,1,147.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,173.91,,,,,,,1,173.91,,,,,,1,,173.91,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,2,446.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,344.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,280.90,,,,,,1,,280.90,,,,1,,280.90,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,295.86,,,,,,,,,,,1,,295.86,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,387.60,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,621.12,,,,,1,621.12,,,1,,,,621.12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,980.39,,,1,980.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,食道,,,,,喉,,,結直腸癌,,,膽囊及肝外膽管,,,攝護腺,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,127.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,124.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,170.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,213.22,,,,,,,,,,,,,1,,213.22,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,1,,338.98,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,291.55,,,1,291.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,298.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,369.00,,,,,1,,,,369.00,1,,369.00,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,1,,584.80,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,900.90,1,900.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,1,,2222.22,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,,,,鼻咽,,,攝護腺,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,
,,,,40~44,1,151.98,,,,,,,1,151.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,322.58,,,,,,,,,,,,,,1,,322.58,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,,289.86,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,295.86,,,,,,,,,,,,,,1,,295.86,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,358.42,,,,,,,,,1,,358.42,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,564.97,,,,,1,564.97,1,,,,564.97,,,,1,,564.97,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,813.01,1,813.01,1,813.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,2380.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,結直腸癌,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,123.00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,292.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,391.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,294.12,,,,,,,,,,,1,,294.12,,,,,,,,,,,,,,,,,,
,,,,55~59,1,303.03,,,1,303.03,,,,,,,,,,1,,303.03,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,600.60,,,,,2,,,,600.60,,,,,,,1,,300.30,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,344.83,,,,,1,,,,344.83,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,507.61,1,507.61,,,,,2,,,,1015.23,1,,507.61,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,877.19,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1960.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,食道,,,胰,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,30~34,,,,,1,143.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,125.94,,,1,125.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,279.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,373.83,,,,,1,186.92,,,,,,,,,,,,,,1,,186.92,,,,,,,,,,,,,,,
,,,,50~54,2,533.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,266.67,,,1,266.67,,
,,,,55~59,,,,,1,343.64,,,,,,,,,,,,,,,,,,,1,,343.64,,,,,,,1,343.64,,,,
,,,,65~69,,,,,1,333.33,,,,,1,,,,333.33,1,,333.33,1,,333.33,1,,333.33,,,,,,,,1,333.33,,,,,,
,,,,70~74,,,1,448.43,,,,,,,,,,,,1,,448.43,,,,,,,,,,1,448.43,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,877.19,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,1639.34,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,4761.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,食道,,,,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,152.67,,,,,,,,,1,,,,152.67,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,139.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,173.01,,,,,,,2,,,,346.02,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,363.64,,,,,,,1,363.64,,,,,,1,,363.64,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,306.75,,,,,,,1,,,,306.75,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,647.25,,,1,323.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,444.44,2,888.89,,,,,1,444.44,,,,,,2,,888.89,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,2,1652.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,喉,,,結直腸癌,,,腎,,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,35~39,,,,,,,1,133.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,126.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,170.07,,,,,,,,,1,,170.07,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,216.92,1,216.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,357.14,,,,,,,,,,,,,,,,,,,,,,,,1,357.14,1,357.14,,,,
,,,,60~64,,,1,317.46,,,1,317.46,,,2,,,,634.92,,,,,,,,,,,,,1,317.46,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,1,,328.95,1,,328.95,,,1,328.95,,,,,1,328.95,,
,,,,70~74,,,,,1,418.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,1550.39,,,,,,,,1,,775.19,,,,,,,,,,,,,,1,775.19,,,2,1550.39,,
,,,,80~84,,,,,,,,,,,,,,,,1,,1333.33,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,,,,食道,,,結直腸癌,,,腎,,,膀胱,,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,40~44,,,,,1,128.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,152.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,212.77,,,,,,,,,,
,,,,55~59,,,,,,,,,1,340.14,,,,,,,,,,,,1,,340.14,,,,,,,,,,,,,,,
,,,,60~64,,,1,307.69,,,1,307.69,1,307.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,324.68,,,1,,,,324.68,2,,649.35,1,,324.68,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,404.86,,,,,,,,,1,,404.86,,,,1,,404.86,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,800.00,1,,800.00,,,,,,,,,,,,1,800.00,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,1098.90,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,4545.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,,結直腸癌,,腎,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,,,,,,,1,144.51,,,,,,,,,1,,144.51,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,125.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,148.15,1,148.15,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,1,,198.41,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,330.03,,,,,,,,,1,,330.03,1,,330.03,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,327.87,,,,,,1,,327.87,1,,327.87,,,,,,,,,,,,,,,,,,
,,,,70~74,1,392.16,,,1,392.16,1,392.16,1,392.16,,,,,,,,,1,,392.16,,,,1,,392.16,,,,,,,,,,,,
,,,,75~79,,,1,684.93,,,,,4,2739.73,,,,,,,,,1,,684.93,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1282.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,3225.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,造血系統及網狀內皮系統,,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,35~39,,,,,1,155.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,127.55,,,,,,,,,,,,,,,,,,,,1,,127.55,,,,,,,,,,,,,,,
,,,,45~49,1,142.65,,,,,,,1,142.65,1,,,,142.65,,,,,,,1,,142.65,,,,,,,,,,,,,,,
,,,,50~54,,,1,190.84,,,,,1,190.84,,,,,,1,,190.84,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,268.10,,,,,,,,,,,,,,,1,,268.10,,,1,268.10,,,,,,,,
,,,,60~64,,,,,,,,,2,746.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,331.13,,,,,,,,,,,1,,331.13,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,395.26,,,,,2,790.51,,,,,,2,,790.51,,,,,,,,,,1,395.26,1,395.26,2,790.51,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,,1129.94,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1265.82,,,,,,2,,2531.65,,,,,,,,,,,,,,,,1,1265.82,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,食道,,,胰,,,造血系統及網狀內皮系統,,,結直腸癌,,膀胱,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,35~39,2,317.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,128.53,,,,,1,128.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,144.51,,,1,144.51,,,,,,,,,,2,,289.02,,,,,,,,,,,,,,1,144.51,,,,,,
,,,,50~54,2,357.14,,,1,178.57,,,,,,,,,,,,,,,,,,,1,,178.57,,,,,,,,,,,,
,,,,55~59,2,472.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,384.62,,,,,,,1,,,,384.62,,,,1,,384.62,1,,384.62,,,,,,,,,,,,,,,
,,,,65~69,1,337.84,,,,,1,337.84,1,337.84,,,,,,1,,337.84,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,749.06,,,1,374.53,,,,,,1,,374.53,,,,,,,,,,,,2,749.06,,,,,,,,
,,,,75~79,,,,,1,564.97,,,,,1,,,,564.97,,,,,,,,,,,,,,,,,,,2,1129.94,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1250.00,,,,,,,,,,
,,,,85+,,,,,1,2272.73,,,,,,,,,,,,,,,,,,,,,,1,2272.73,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,,食道,,,胰,,,骨、關節及關節軟骨,,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,35~39,,,,,1,152.91,1,152.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,140.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,129.20,,,,,2,258.40,,,,,,,,,,,1,,129.20,,,,,,,,,,,,,1,129.20,,,,
,,,,50~54,1,181.16,,,,,1,181.16,,,,,,,,,,,2,,362.32,,,,1,,181.16,,,,,,,,,1,181.16,,
,,,,55~59,,,,,,,3,669.64,,,1,,,,223.21,1,,223.21,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,377.36,1,377.36,,,,,,,,,,,,,,,,,,,,,,1,377.36,1,377.36,,,,,,
,,,,65~69,,,,,1,340.14,,,,,1,,,,340.14,1,,340.14,,,,1,,340.14,,,,,,,,,,,,,,,
,,,,70~74,1,384.62,,,1,384.62,,,,,,,,,,1,,384.62,,,,,,,,,,,,,,,,,,,,1,384.62
,,,,75~79,,,1,520.83,,,,,1,520.83,,,,,,,,,,,,,,,,,,1,520.83,,,1,520.83,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,1176.47,,,,,,,,,,,,,,,1,1176.47,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,胰,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,153.61,,,,,,,,,,
,,,,35~39,3,477.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,399.47,,,,,1,133.16,,,,,,,,,,,1,,133.16,,,,,,,,,1,133.16,,,,,,,,
,,,,55~59,3,662.25,,,1,220.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,352.11,,,,,,,,,,,,,,,,,1,352.11,1,352.11,,,,
,,,,65~69,1,334.45,,,,,1,334.45,1,334.45,,,,,,,,,,,,,,,,,,,,,,,,1,334.45,,,,
,,,,70~74,,,,,,,1,377.36,,,1,,,,377.36,,,,,,,,,,,,,,,,,,,1,377.36,,,,
,,,,75~79,1,497.51,1,497.51,,,,,,,3,,,,1492.54,,,,1,,497.51,,,,1,,497.51,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,2531.65,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1612.90,,,,,,1,,1612.90,,,,1,,1612.90,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,喉,,,結直腸癌,,,腎,,腎盂及其他泌尿系統,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,30~34,,,,,,,1,129.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,307.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,1,,155.28,,,,,,,,,,,,,,,,,,
,,,,45~49,1,128.70,,,,,3,386.10,,,1,,,,128.70,1,,128.70,1,,128.70,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,307.69,1,153.85,2,,,,307.69,1,,153.85,,,,,,,,,,,,1,153.85,,,,,,,,
