,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,192.31,1,262.47,1,96.99,,,1,92.34,1,,,,192.31,1,92.34,,,1,96.99,1,92.34,2,136.61,,,4,189.21,1,262.47,,,,,,,,,1,92.34,,,,,,,1,192.31,1,192.31,,,,,,,,,,,,,,,,
,,,,65~69,3,96.46,1,71.28,3,220.10,,,,,1,,,,73.37,7,225.08,,,,,1,73.37,6,176.57,1,290.70,1,73.37,2,98.28,2,100.25,,,,,,,,,,,,,1,71.28,,,,,1,71.28,2,100.25,,,,,,,,,,,,
,,,,70~74,2,134.23,,,,,,,2,134.23,,,,,,4,323.89,,,1,97.66,2,206.40,7,278.44,,,5,221.34,1,191.94,1,375.94,,,1,103.20,,,2,383.88,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,286.53,,,,,1,,,,200.00,2,232.56,,,,,1,195.69,6,697.67,,,2,232.56,1,286.53,,,,,,,1,195.69,1,200.00,,,,,,,,,1,200.00,,,1,200.00,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,414.94,,,,,1,386.10,1,414.94,,,1,386.10,1,386.10,,,,,,,,,1,414.94,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1333.33,,,,,,,,,,,,,,,,1,1190.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3225.81,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.46,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.01,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.14,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,115.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.47,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,30.42,,,,,,,,,,,,,1,30.42,,,,,,,,,,,,,,,,,,,,,1,59.88,,,,,,,,,,,,,,,,
,,,,35~39,1,30.57,,,,,,,,,1,,,,30.57,,,,,,,,,,,,,,,,,1,30.57,,,,,,,,,,,,,,,,,,,,,1,74.63,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,32.36,,,,,,,1,32.36,,,1,32.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,136.52,1,160.00,1,99.70,,,1,43.73,3,,,,91.19,,,1,208.33,,,,,,,,,,,,,,,,,,,,,1,208.33,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,175.75,,,,,,,,,2,,,,108.40,1,121.95,,,2,108.40,,,2,87.87,2,108.40,,,,,,,,,,,1,68.68,,,,,,,,,,,,,,,1,121.95,,,,,,,,,,,,
,,,,55~59,2,484.26,,,,,,,1,242.13,4,,,,411.52,,,1,76.57,2,107.24,,,,,1,242.13,,,,,,,1,76.57,1,178.89,,,1,76.57,1,76.57,,,,,,,,,,,,,1,242.13,,,,,,,,,,
,,,,60~64,4,172.79,,,,,2,102.72,2,195.12,3,,,,154.08,,,2,102.72,5,215.98,,,3,122.45,4,210.97,,,2,102.72,,,,,,,,,3,196.34,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,218.98,,,,,,,4,123.15,4,,,,248.45,,,6,167.13,6,227.45,,,3,100.67,,,,,1,292.40,,,,,,,2,75.82,2,145.99,,,,,,,,,1,78.86,2,145.99,1,78.86,,,1,78.86,1,72.99,,,,,,
,,,,70~74,3,144.86,,,,,1,194.17,1,96.15,5,,,,175.32,,,,,6,289.72,1,96.15,5,193.35,1,96.99,,,4,154.68,,,,,,,,,,,,,,,1,96.99,,,,,2,193.99,,,,,1,194.17,3,194.05,,,,,,
,,,,75~79,1,194.55,1,180.83,,,,,1,180.83,5,,,,351.37,,,3,281.16,4,374.88,,,3,281.16,2,229.89,,,1,194.55,,,,,,,,,5,351.37,,,,,,,,,,,1,280.90,,,,,,,2,388.35,,,,,,
,,,,80~84,,,1,380.23,,,,,,,1,,,,555.56,,,1,555.56,,,2,366.97,3,482.32,,,,,,,,,,,,,,,,,,,1,380.23,,,,,,,1,380.23,,,,,,,3,835.65,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,1724.14,,,,,,,,,,,,,,,,,,,,,,,,,1,1219.51,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,35.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.65,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,39.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,2,122.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.82,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,60.64,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,96.53,,,,,,,,,3,,,,64.61,1,96.53,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.67,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,7,157.13,,,,,,,,,,,,,,,,,,,,,,3,59.03,1,31.28,,,,,1,117.51,,,1,31.28,,,,,,,,,1,31.28,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,145.77,,,,,,,,,,,,,,3,121.16,2,57.22,1,40.39,,,2,57.22,1,98.14,,,,,,,1,145.77,,,,,,,1,40.39,1,98.14,1,40.39,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,101.32,,,1,66.05,,,,,1,,,,66.05,2,132.10,,,3,198.15,1,122.85,1,66.05,,,,,,,,,,,,,,,,,,,,,2,85.91,1,122.85,,,,,,,,,,,,,,,,,,
,,,,55~59,4,145.61,,,,,,,,,2,,,,149.81,3,160.00,1,74.91,2,106.67,,,1,245.10,1,245.10,,,,,,,,,,,,,,,1,114.68,1,74.91,1,74.91,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,231.75,,,,,,,,,1,,,,115.87,7,309.87,1,259.74,2,128.53,,,2,142.05,1,115.87,,,,,1,98.91,2,143.27,,,,,,,,,,,1,98.91,,,,,1,98.91,,,,,,,,,,,,,,
,,,,65~69,1,174.83,1,79.68,,,1,79.68,,,1,,,,79.68,2,113.31,,,6,198.68,1,174.83,2,159.36,1,83.82,,,,,1,79.68,1,83.82,,,,,1,79.68,1,83.82,,,,,,,1,300.30,1,79.68,,,,,,,,,,,,,,
,,,,70~74,1,95.06,,,,,,,2,150.15,,,,,,5,183.55,1,88.34,8,266.31,,,6,307.38,3,179.43,1,88.34,1,185.19,,,3,179.43,,,1,185.19,,,,,4,183.15,,,,,1,95.06,4,204.92,,,,,,,,,,,,,,
,,,,75~79,3,274.73,,,,,,,,,,,,,,3,409.84,1,177.94,7,462.66,1,169.20,3,315.46,,,,,1,277.78,,,2,173.46,,,,,,,1,169.20,,,1,177.94,1,177.94,,,5,525.76,,,,,,,,,,,,,,
,,,,80~84,,,1,1388.89,,,,,,,,,,,,,,2,452.49,2,452.49,,,1,1388.89,,,,,,,1,386.10,1,359.71,,,,,,,,,,,,,,,,,3,492.61,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,2,,,,1398.60,,,,,,,,,1,909.09,,,1,970.87,,,,,2,1123.60,,,,,,,,,,,,,,,,,1,909.09,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,1,39.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,93.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.77,,,,,,,,,,,,,,,,,,,,,1,26.46,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,27.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,60.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,2,40.43,,,,,,,1,30.26,,,,,,,,,,,1,30.26,,,1,60.90,,,,,,,,,,,1,60.90,,,,,,,,,,,,,,
,,,,35~39,1,72.05,,,,,,,,,,,,,,,,,,,,1,95.33,1,95.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.05,,,,,,,,,,,,
,,,,40~44,3,92.02,,,,,,,,,,,,,,3,57.33,1,30.67,,,,,,,,,1,74.68,,,,,,,,,,,,,,,,,,,,,1,115.74,1,30.67,2,43.49,,,,,,,,,,,,
,,,,45~49,5,97.66,,,1,37.47,,,,,1,,,,37.47,2,104.99,,,,,2,366.30,,,,,,,,,,,,,,,,,1,133.51,,,1,37.47,,,,,,,,,3,87.77,,,,,,,,,,,,
,,,,50~54,2,81.87,,,1,63.61,,,1,225.73,,,,,,4,254.45,,,1,63.61,,,,,,,,,,,,,,,,,,,1,63.61,,,,,,,,,,,,,1,225.73,,,,,,,,,,,,
,,,,55~59,5,216.64,,,1,110.25,,,,,,,,,,3,230.24,,,,,1,71.38,,,,,1,71.38,2,142.76,,,,,,,,,1,71.38,,,,,1,71.38,,,,,,,,,1,71.38,,,,,,,,,,
,,,,60~64,4,230.02,,,,,,,,,1,,,,96.25,2,192.49,,,,,3,125.16,2,192.49,,,4,176.83,3,154.96,,,,,,,,,1,96.25,1,96.25,,,,,,,,,1,96.25,,,,,,,3,125.16,,,,,,
,,,,65~69,3,263.85,,,1,90.66,,,,,1,,,,87.95,8,256.74,3,182.15,7,224.65,5,179.60,1,87.95,,,4,143.68,1,183.82,,,,,,,,,2,121.43,,,,,,,,,1,90.66,,,,,,,1,87.95,3,107.76,,,,,,
,,,,70~74,3,132.22,,,2,121.95,1,84.75,,,4,,,,198.91,5,423.73,,,5,177.30,6,264.43,,,,,6,365.85,3,132.22,,,1,84.75,,,,,3,173.31,,,,,,,,,1,357.14,1,181.49,1,84.75,,,,,6,212.77,,,,,,
,,,,75~79,,,,,1,158.98,,,,,2,,,,247.22,,,,,,,3,185.76,,,,,7,433.44,,,1,163.93,,,,,1,555.56,1,163.93,1,158.98,,,,,,,,,,,1,163.93,,,,,5,309.60,,,,,,
,,,,80~84,1,323.62,1,1428.57,1,323.62,,,,,1,,,,323.62,1,552.49,,,4,816.33,2,527.70,,,,,4,689.66,,,,,,,,,,,2,1104.97,,,,,,,,,,,1,552.49,,,,,,,4,525.62,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,847.46,,,,,,,,,1,2272.73,1,892.86,,,,,,,,,,,,,,,,,,,2,1639.34,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.41,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.67,,,,,,,,,1,26.75,,,1,26.75,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,110.86,,,,,1,110.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,30.10,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.10,,,,,,,,,,,,,,,,,,,,,,,,,1,61.54,,,,,,,,,,,,
,,,,35~39,1,29.26,,,,,1,29.26,,,,,,,,1,29.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.40,1,147.06,,,,,,,,,,
,,,,40~44,3,137.74,1,29.83,,,,,1,29.83,1,,,,29.83,1,77.10,,,,,1,29.83,,,,,1,29.83,2,154.20,,,,,,,,,,,2,59.67,,,1,29.83,,,,,,,1,29.83,1,77.10,,,,,,,,,,
,,,,45~49,5,122.01,1,127.88,,,,,1,34.48,,,,,,2,57.67,,,,,1,34.48,1,34.48,,,,,1,34.48,,,,,,,,,,,,,,,,,,,,,,,1,34.48,,,,,,,,,,,,
,,,,50~54,6,349.85,1,58.07,,,1,58.07,,,1,,,,58.07,2,116.14,,,,,,,1,114.03,,,1,114.03,1,58.07,,,,,,,,,,,1,58.07,,,,,,,1,58.07,1,58.07,1,268.10,,,,,,,,,,,,
,,,,55~59,4,124.96,3,209.50,,,,,1,113.12,2,,,,110.25,3,165.38,,,,,,,1,113.12,,,,,2,397.61,,,1,113.12,,,,,,,,,,,,,,,,,,,2,139.66,,,,,,,,,,,,
,,,,60~64,4,472.81,,,,,,,,,1,,,,190.11,5,204.42,,,,,,,1,118.20,,,2,145.77,,,1,93.11,,,,,,,1,118.20,,,,,,,,,,,,,,,,,,,2,125.00,,,,,,
,,,,65~69,1,94.79,1,94.79,,,,,,,,,,,,8,277.87,,,,,1,94.79,5,196.85,1,94.79,2,97.94,2,97.94,,,1,101.32,,,,,,,3,226.24,,,,,1,101.32,1,94.79,,,,,1,94.79,1,101.32,3,146.91,,,,,,
,,,,70~74,6,259.74,1,90.42,,,,,1,83.06,3,,,,129.87,2,120.48,,,,,3,249.17,10,432.90,,,3,129.87,1,180.51,,,,,,,1,90.42,,,2,86.58,1,83.06,1,90.42,,,,,,,2,166.11,,,3,104.75,2,166.11,,,,,,
,,,,75~79,1,148.59,,,1,148.59,1,148.59,1,148.59,2,,,,188.15,5,298.15,,,,,,,6,321.54,,,6,357.78,1,148.59,,,1,148.59,,,,,,,2,297.18,,,,,1,529.10,,,2,297.18,,,,,,,4,271.00,,,,,,
,,,,80~84,,,1,473.93,,,,,,,,,,,,3,369.46,,,,,2,947.87,3,499.17,1,473.93,2,378.07,,,,,,,,,,,,,,,,,,,1,353.36,,,1,473.93,,,,,,,2,706.71,,,,,,
,,,,85+,,,,,,,,,1,1234.57,1,,,,1234.57,1,1234.57,1,1234.57,,,,,2,1307.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,653.59,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,1,36.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.34,,,,,1,41.34,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.27,,,,,,,,,,,,,,,,,,
,,,,25~29,1,143.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.57,,,,,1,143.88,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,126.74,,,,,,,,,,,,,,,,,,
,,,,35~39,2,41.43,,,,,,,,,,,,,,,,1,70.13,,,,,,,,,,,,,,,,,,,1,29.40,,,,,1,29.40,1,29.40,1,70.13,,,,,,,,,,,,,,,,,,
,,,,40~44,4,86.36,,,,,,,,,,,,,,4,75.82,,,,,,,,,1,108.58,,,,,,,,,,,,,,,,,,,,,1,78.43,,,,,,,,,,,,,,,,,,
,,,,45~49,10,231.91,1,125.79,,,,,,,,,,,,2,162.60,,,,,,,,,,,1,125.79,,,,,,,,,2,46.38,1,32.45,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,137.03,,,,,,,,,,,,,,,,2,79.52,,,,,,,1,238.66,,,,,,,,,,,1,238.66,,,,,,,1,186.92,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,169.20,,,,,1,70.82,1,116.28,,,,,,2,112.80,,,,,,,4,145.93,1,70.82,,,1,70.82,,,2,232.56,,,1,116.28,,,,,,,,,3,159.49,1,213.22,1,213.22,1,70.82,,,,,,,,,,,,
,,,,60~64,3,195.82,1,86.58,,,,,,,,,,,,,,,,1,121.65,1,121.65,3,151.75,2,173.16,,,,,,,,,,,1,86.58,,,,,,,1,86.58,1,86.58,,,,,1,121.65,,,,,,,,,,,,
,,,,65~69,3,309.60,1,111.36,,,1,111.36,,,,,,,,3,230.95,2,107.12,4,214.25,1,103.20,5,227.58,,,,,,,,,1,103.20,,,3,230.95,1,103.20,,,,,1,111.36,1,303.03,,,1,111.36,2,138.70,,,,,,,,,,,,
,,,,70~74,3,149.93,2,127.31,1,187.97,,,3,134.89,,,,,,2,89.93,2,127.31,8,318.98,1,84.39,5,181.42,4,179.86,,,,,,,1,96.25,1,96.25,3,108.85,,,,,,,1,187.97,1,187.97,,,,,6,217.71,,,,,,,,,,,,
,,,,75~79,1,135.14,3,262.47,,,,,2,224.72,,,,,,8,393.51,2,139.96,4,218.34,,,4,218.34,4,218.34,2,174.98,,,1,497.51,,,,,7,344.32,,,,,,,1,145.14,1,135.14,,,,,6,295.13,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,335.57,1,,,,462.96,1,290.70,,,1,290.70,,,4,466.20,1,462.96,,,,,,,,,,,1,290.70,,,,,,,1,290.70,1,462.96,,,1,462.96,4,778.21,,,,,,,,,,,,
,,,,85+,,,,,,,1,649.35,,,,,,,,2,609.76,2,2083.33,3,2112.68,,,,,,,,,,,,,1,2173.91,,,1,649.35,,,,,,,,,,,,,,,1,649.35,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
