,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,3,293.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,1,144.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,480.77,,,,,,,,,,,,,,1,480.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,233.10,1,233.10,2,466.20,,,,,,,,,,,,,,1,177.62,,,1,177.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,332.23,1,261.10,1,332.23,,,1,332.23,,,,,,1,510.20,,,,,,,,,1,196.08,1,261.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,671.14,1,,,,284.90,1,284.90,,,1,284.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,641.03,,,,,,,,,,,,,,1,632.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,523.56,1,523.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,4347.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,淋巴結,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,113.77,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,140.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,179.53,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,275.48,,,,,,,,,,,,1,275.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,173.31,,,,,,,,,,1,243.31,,,1,243.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,181.82,1,181.82,,,,,,,,1,181.82,,,,,,,,,,,,,1,471.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,490.20,1,,,,490.20,1,490.20,1,176.06,,,,,,,,,1,176.06,,,1,176.06,1,325.73,1,259.74,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,416.67,,,1,,,,421.94,1,421.94,,,,,,,,,1,274.73,,,2,331.13,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,1,662.25,,,,,,,,,,,1,662.25,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,529.10,,,,,1,,,,1333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,1639.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,1,100.60,1,100.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,155.04,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,1,141.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,119.47,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,131.41,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,684.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,255.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,256.74,,,,,,,,,,,,1,183.82,,,,,,,,,,,,,1,183.82,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,487.80,,,,,,,,,,,,,,,,,,,,,,1,288.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,311.53,,,1,,,,175.44,,,,,,,1,175.44,,,,,,,,,1,311.53,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,386.10,,,1,263.85,1,386.10,,,,,,,,1,395.26,1,263.85,,,,,,,1,386.10,,,,,1,395.26,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,653.59,,,,,1,363.64,,,,,,,,,,,,,,1,653.59,1,363.64,,,,,,,,,,,2,727.27,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,1282.05,,,1,518.13,,,,,,1,925.93,,,,,,,,,,,1,1282.05,,,,,,,1,925.93,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1818.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,102.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,295.86,,,,,,,1,295.86,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,166.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,182.48,1,182.48,,,,,1,606.06,,,,,,,,,,,,,,,,,,,,,,,,1,163.40,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,307.69,,,,,,,,,,,1,307.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,276.24,1,,,,248.14,1,520.83,,,,,,,,,,,,,,,,,2,365.63,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,176.37,,,,,,,1,241.55,,,,,,1,241.55,,,,,1,289.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,271.74,,,,,,1,299.40,1,471.70,1,471.70,,,,,,,1,169.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,239.23,1,357.14,,,,,,,,,,2,363.64,,,1,357.14,,,2,478.47,,,,,1,370.37,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,439.56,,,,,,,,,,,,,,,,,,,,,,1,917.43,,,,,1,598.80,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,3,,,,1492.54,3,691.24,,,,,,,,,1,497.51,,,1,869.57,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,2222.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,310.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,91.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,126.74,1,163.93,,,,,,,,,,1,126.74,,,,,,,1,126.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,167.79,,,1,,,,148.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,353.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,185.19,,,,,2,215.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,279.33,,,1,,,,175.44,,,,,1,279.33,,,,,,,1,450.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,266.31,,,1,,,,176.68,1,303.03,2,970.87,1,176.68,1,176.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,358.42,,,,,,,1,,,,568.18,,,,,1,222.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,342.47,,,1,,,,552.49,,,,,2,1104.97,1,342.47,,,,,2,554.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,840.34,1,840.34,2,,,,888.89,2,1123.60,,,,,3,1685.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,1886.79,,,,,,,1,,,,1886.79,,,,,,,,,1,769.23,,,1,769.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,2702.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,,,,,,,,,2,153.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106.84,,,,,,,,,,,,,,
,,,,40~44,1,157.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,332.23,,,,,,,1,246.91,,,,,,,,,,,,,,,,,,,,1,332.23,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,268.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,323.62,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,1,276.24,,,,,,,,,,,,,1,276.24,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,180.18,1,180.18,,,1,180.18,1,,,,180.18,,,,,1,180.18,,,,,,,,,,,1,180.18,,,,,1,180.18,1,180.18,,,,,,,,,,,,,,,,
,,,,65~69,,,1,343.64,,,1,274.73,3,266.90,,,,,,,,1,343.64,1,343.64,1,343.64,2,263.16,1,213.22,,,,,,,,,1,343.64,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,564.97,,,,,,,,1,505.05,2,458.72,,,2,458.72,1,326.80,1,564.97,,,,,2,533.33,,,,,1,505.05,,,,,,,,,,,,,,,,
,,,,75~79,1,520.83,1,847.46,,,1,847.46,,,,,,,,,,1,1639.34,,,,,1,740.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,1754.39,,,,,,,1,800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1470.59,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,1,159.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,93.37,,,,,,,,,,,,,,,,,,,,,,,,,,2,100.30,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,440.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,215.05,,,,,,,,,,,,,,1,233.64,,,1,215.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,238.66,,,1,238.66,,,1,238.66,1,,,,763.36,1,238.66,,,,,,,,,,,,,1,271.74,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,3,302.11,1,,,,171.23,1,171.23,,,,,,,,,,,,,1,171.23,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,266.31,,,,,1,,,,246.31,,,,,,,,,1,289.86,,,,,1,186.92,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,306.75,,,1,342.47,,,,,,,,,,1,190.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,645.16,,,,,2,,,,943.40,,,,,,,,,,,,,1,751.88,,,1,322.58,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,647.25,,,1,813.01,,,,,,,,,,,,,1,892.86,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,800.00,,,1,,,,800.00,,,1,1369.86,,,,,,,,,,,,,1,800.00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,172.12,,,,,,,,,,,,,,,,,,,1,684.93,,,,,,,,,,,,,,,,,,
,,,,20~24,1,136.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.13,,,1,134.23,1,91.91,,,1,134.23,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,114.29,,,,,,,,,,,,,,,,,,,,,,1,114.29,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,130.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,207.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,182.48,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,1,389.11,,,,,1,389.11,,,,,1,389.11,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,2,208.99,,,,,,,,1,240.96,,,1,240.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,294.12,1,256.41,2,364.30,,,,,,,,,,1,294.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,326.80,,,,,,3,439.88,,,1,265.96,,,,,,,1,190.84,1,190.84,2,531.91,,,1,265.96,,,,,,,2,277.39,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,301.20,1,,,,429.18,1,436.68,2,424.63,1,301.20,,,,,,,,,,,,,,,,,,,1,429.18,,,2,353.98,,,,,,,,,,,,
,,,,75~79,,,1,478.47,,,,,1,833.33,1,,,,787.40,1,478.47,,,,,,,1,478.47,,,,,,,1,833.33,,,,,,,,,,,3,1435.41,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1388.89,,,,,,1,813.01,,,,,,,,,,,,,,,1,1388.89,,,,,,,1,813.01,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,136.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,113.77,,,,,,,,,,,,,,,1,147.06,,,,,1,147.06,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99.80,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,1,176.06,,,,,,,,,,,,,,,2,150.94,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,160.00,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,604.23,1,302.11,,,,,,,,,,,,,,1,302.11,,,,,,,,,,,,,1,257.73,1,257.73,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,185.19,1,247.52,1,247.52,,,,,,,,,,,,,,,1,289.86,,,,,,,1,247.52,,,,,,,,,,,,
,,,,60~64,1,181.49,,,1,263.85,,,,,,,,,,2,380.95,1,303.95,,,,,1,303.95,1,181.49,1,181.49,,,,,2,267.74,,,,,,,,,1,181.49,,,,,,,,,,,,
,,,,65~69,,,1,265.25,,,,,,,,,,,,1,316.46,1,265.25,4,577.20,1,316.46,1,265.25,,,,,,,1,188.32,,,,,2,288.60,,,,,1,316.46,,,,,,,,,,,,
,,,,70~74,,,,,1,699.30,,,,,,,,,,1,284.90,,,3,1219.51,,,,,1,284.90,,,,,2,569.80,,,1,699.30,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,476.19,1,740.74,2,952.38,2,664.45,3,857.14,,,1,476.19,,,1,740.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,2,961.54,,,,,,,,,,,,,1,1428.57,,,,,1,1818.18,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,2222.22,,,1,1250.00,1,2222.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
