,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.78,,,,,,,,,,,,,1,49.78,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,2,220.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,24.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,108.23,,,1,24.69,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,26.04,,,,,,,,,2,,,,68.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.84,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,28.04,,,,,,,,,2,,,,56.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.98,,,2,40.06,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,38.71,,,,,,,,,3,,,,92.68,,,,,,,1,33.40,,,,,,,,,1,73.26,,,,,,,,,,,,,,,,,,,,,,,1,33.40,,,,,,,,,,,,,,,,,,
,,,,45~49,3,86.93,,,,,,,,,1,,,,49.09,,,,,,,,,2,98.18,,,,,,,1,70.72,,,1,70.72,,,,,,,1,151.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,48.19,,,1,120.77,,,1,48.19,3,,,,65.99,,,,,,,1,48.19,2,88.46,1,96.34,4,121.25,,,,,,,1,120.77,,,1,69.78,,,,,,,,,1,48.19,1,120.77,,,1,48.19,1,177.30,,,,,,,,,,,,,,,,
,,,,55~59,3,139.21,1,187.62,,,1,53.50,1,88.26,4,,,,90.54,,,,,,,1,97.85,2,92.81,,,2,69.18,,,,,,,,,,,3,74.55,,,2,92.81,,,,,2,99.21,,,,,1,53.50,,,,,,,,,,,,,,,,,,
,,,,60~64,1,54.67,,,,,,,2,68.94,3,,,,103.41,,,,,,,1,93.28,1,54.67,,,4,100.98,1,93.28,,,,,,,,,1,54.67,1,94.34,,,,,,,3,102.15,1,124.22,1,94.34,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,57.90,,,1,57.90,,,1,57.90,8,,,,203.61,,,,,1,57.90,2,216.45,8,301.77,1,57.90,3,98.52,1,113.12,1,253.81,,,,,2,131.32,1,108.23,,,,,,,,,1,166.94,1,57.90,,,1,57.90,2,85.98,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,4,,,,240.38,,,1,176.68,1,183.15,4,161.29,5,261.23,,,1,183.15,,,,,,,,,,,2,353.36,,,1,370.37,,,,,,,1,176.68,,,,,5,201.61,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,2,194.55,1,316.46,2,298.06,1,148.59,1,337.84,,,,,,,5,345.30,,,,,1,281.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,500.00,1,,,,1136.36,,,,,1,653.59,,,,,,,1,571.43,1,500.00,,,,,,,,,,,,,,,,,,,,,1,571.43,,,,,2,561.80,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,1492.54,,,1,1492.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,36.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,59.01,,,2,40.74,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,1,24.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,34.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,56.66,,,,,,,,,,,,,,,,,,,,,,,,1,33.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,29.27,,,,,,,,,,
,,,,35~39,1,27.46,,,,,1,37.71,,,,,,,,,,,,,,,,,,1,27.46,,,,,,,,,1,27.46,,,,,,,,,,,,,1,27.46,,,,,,,,,1,64.77,1,112.36,1,63.25,,,,,,,,,,
,,,,40~44,4,86.98,,,,,,,,,1,,,,70.57,,,4,108.70,,,,,,,,,1,70.57,,,1,31.43,1,31.43,,,,,,,,,,,,,,,1,70.57,,,,,,,,,1,31.43,,,2,62.85,,,,,,,,,,
,,,,45~49,1,109.29,1,65.75,,,1,46.34,,,,,,,,,,3,104.46,,,,,,,,,1,109.29,3,81.54,,,,,,,,,,,,,1,140.06,,,,,,,,,,,,,,,1,140.06,,,,,,,,,,,,,,
,,,,50~54,3,146.84,,,,,,,,,,,,,,,,3,115.92,,,,,,,3,86.31,3,67.13,,,,,1,69.78,,,1,100.70,,,,,,,,,,,1,69.78,1,127.06,1,127.06,,,,,1,69.78,,,4,131.75,,,,,,,,,,
,,,,55~59,1,87.26,1,52.49,,,,,,,2,,,,65.55,,,3,177.20,,,,,,,1,52.49,2,189.39,,,,,1,87.26,1,94.70,,,,,,,,,,,,,,,,,1,52.49,,,,,,,2,81.57,3,101.32,2,90.83,1,87.26,,,,,,
,,,,60~64,,,2,69.91,,,,,1,208.77,,,,,,,,6,185.70,,,,,,,2,69.91,3,190.60,1,91.32,,,6,179.64,,,2,113.25,,,,,,,,,1,91.32,1,56.63,,,,,,,,,,,,,1,56.63,1,56.63,1,208.77,,,,,,
,,,,65~69,3,124.53,2,128.29,1,101.52,,,,,,,,,,1,107.99,9,269.87,,,,,,,4,108.49,1,157.98,,,,,4,148.04,1,107.99,3,168.92,1,101.52,,,,,,,,,2,112.61,,,,,1,56.31,,,1,56.31,1,107.99,1,101.52,,,3,89.96,,,,,,
,,,,70~74,1,167.22,3,299.10,,,,,1,89.37,,,,,,,,5,317.06,,,,,,,6,201.61,5,194.48,,,1,89.37,1,167.22,2,334.45,,,1,167.22,,,,,,,1,89.37,3,166.30,,,,,1,174.22,,,1,89.37,3,174.72,,,,,4,200.30,,,,,,
,,,,75~79,,,2,311.04,,,,,,,,,,,,,,1,145.77,,,1,145.77,,,2,195.31,5,476.19,,,,,4,380.95,2,190.48,,,,,,,,,1,145.77,1,295.86,,,,,,,,,,,,,,,,,,,3,310.88,,,,,,
,,,,80~84,,,,,,,1,1010.10,,,,,,,,,,,,,,1,440.53,1,543.48,1,1010.10,,,,,,,1,315.46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,543.48,,,,,2,486.62,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,1492.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,806.45,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,29.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,23.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,25.99,1,32.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,97.37,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,26.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,36.74,,,,,,,,,,,,,,,,,,,,,,,,1,27.09,1,36.74,,,,,,,,,,,1,63.61,,,,,,,,,2,55.23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,29.88,,,,,,,,,1,,,,29.88,,,,,,,1,42.21,,,,,1,29.88,,,,,,,3,89.63,,,,,,,,,1,29.88,,,1,29.88,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,126.74,,,1,43.10,,,2,,,,73.02,,,,,,,,,3,74.85,,,,,1,59.24,1,173.61,,,,,,,1,43.10,1,43.10,,,1,126.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,135.69,,,,,,,,,6,,,,142.31,,,,,,,,,5,220.95,,,1,108.93,,,,,,,1,200.80,,,2,81.60,,,,,1,51.20,,,1,51.20,,,1,108.93,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,66.14,,,,,,,,,6,,,,140.88,,,,,,,4,132.28,2,102.25,,,2,66.14,,,1,51.12,,,,,,,,,,,1,115.21,,,,,3,185.07,,,,,1,80.97,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,6,,,,183.26,,,,,,,1,101.42,2,104.44,,,2,71.86,,,3,175.03,1,93.55,2,202.84,1,58.34,2,78.13,1,118.20,,,1,58.34,2,104.44,2,149.59,,,,,2,71.86,,,,,,,,,,,,,,,,,,
,,,,65~69,2,71.43,,,,,1,104.06,1,100.10,4,,,,106.35,,,,,1,100.10,3,133.75,7,186.12,,,6,427.66,,,,,,,1,100.10,2,200.20,3,86.48,,,,,,,1,55.52,1,55.52,1,55.52,,,2,200.20,,,,,,,,,,,,,,,,,,
,,,,70~74,2,162.34,1,246.31,,,,,2,108.81,1,,,,164.74,,,1,82.44,,,2,164.88,6,660.07,,,4,217.63,2,108.81,1,82.44,,,,,1,82.44,3,200.40,,,,,,,,,1,164.74,,,,,2,133.60,,,,,,,,,,,,,,,,,,
,,,,75~79,1,141.44,1,280.11,,,,,,,1,,,,141.44,,,,,,,,,6,478.09,,,3,281.95,,,,,,,,,,,2,187.97,,,,,,,1,141.44,,,,,,,3,298.51,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,2,471.70,1,287.36,,,1,287.36,,,,,2,574.71,,,3,520.83,,,,,,,,,,,,,,,2,574.71,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,735.29,,,,,,,,,,,,,1,1315.79,1,1315.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,30.35,,,,,,,,,,,,,,,,,,,,,,,1,30.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,27.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,24.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,23.47,,,1,23.47,,,,,1,49.19,,,,,,,,,,,,,,,2,35.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.01,,,,,,,,,,,,,,,,,1,76.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.20,,,,,,,,,,,,,2,36.13,,,,,,,,,,,1,32.40,,,,,,,,,,,,,,
,,,,30~34,1,113.51,,,,,,,2,53.85,,,,,,,,,,1,26.93,,,,,,,,,,,,,1,34.25,,,,,,,,,,,,,,,,,,,,,,,,,1,26.93,,,,,,,,,,,,,,
,,,,35~39,2,43.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.94,,,,,,,,,,,,,,,,,,,,,3,107.87,,,,,,,,,,,,,,
,,,,40~44,3,79.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,33.53,2,40.02,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,154.08,,,,,5,77.17,,,,,1,39.56,,,1,39.56,,,2,79.24,2,65.32,1,112.49,,,,,,,1,39.56,3,68.74,,,,,1,84.25,,,1,39.56,1,53.33,,,,,,,,,,,,,,
,,,,50~54,1,52.44,,,,,1,74.13,,,,,,,,1,52.44,,,3,92.59,,,,,1,74.13,1,209.64,1,145.56,,,2,148.26,2,61.43,1,74.13,,,,,,,,,,,,,1,74.13,,,,,,,1,52.44,,,1,116.82,,,,,,,,,,
,,,,55~59,4,157.36,,,,,,,,,1,,,,50.08,,,,,1,91.32,,,,,,,4,129.37,,,,,4,122.21,5,94.88,,,,,1,50.08,1,50.08,,,2,100.15,,,,,1,50.08,,,,,1,183.49,,,,,2,91.83,,,,,,,,
,,,,60~64,3,112.99,,,2,77.67,,,,,2,,,,77.67,,,,,3,141.91,,,2,151.17,2,75.33,5,138.27,1,121.51,,,1,96.06,,,2,82.07,,,,,,,1,61.96,3,82.96,,,,,,,1,200.00,3,364.52,2,192.12,,,,,1,200.00,,,,,,,,
,,,,65~69,1,99.80,1,55.46,3,78.53,,,,,3,,,,85.57,2,88.57,,,5,177.43,,,,,5,178.25,4,141.94,1,55.46,,,6,157.07,,,,,,,,,,,2,116.55,8,252.13,,,1,98.52,3,106.46,1,99.80,3,91.66,2,110.93,,,2,117.44,3,85.25,,,,,,,,
,,,,70~74,3,155.20,1,77.52,1,233.10,,,,,1,,,,149.48,1,149.48,,,8,360.85,1,77.52,,,3,232.56,3,153.14,,,,,7,269.02,5,192.16,,,,,,,,,,,2,103.47,,,1,155.52,,,,,3,228.66,,,,,1,77.52,4,204.19,,,,,,,,
,,,,75~79,1,267.38,,,,,,,,,,,,,,2,178.09,,,1,132.98,,,,,1,269.54,3,266.43,,,1,267.38,1,267.38,,,,,,,,,,,1,132.98,2,208.12,,,,,,,,,3,802.14,,,,,,,3,571.43,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,3,1006.71,,,,,2,325.73,2,477.33,,,,,7,980.39,1,505.05,,,,,,,1,262.47,,,3,375.00,1,262.47,,,1,429.18,,,3,529.10,,,1,505.05,,,1,537.63,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1176.47,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.94,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,103.84,,,2,25.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25.46,,,,,1,49.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.73,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,32.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,118.62,,,,,,1,27.50,,,,,,,,,,,,,,,,,,,,,,,1,61.24,,,,,1,52.58,,,,,,,,,,,,,3,105.12,,,,,,,,,,,,,,
,,,,35~39,2,43.43,,,,,1,35.44,,,1,,,,110.01,1,35.44,1,27.06,1,27.06,,,1,35.44,,,1,61.39,,,,,,,,,,,,,1,27.06,,,,,,,,,2,44.93,,,,,1,110.01,,,1,35.44,,,,,,,,,,,,
,,,,40~44,1,28.78,,,,,,,,,,,,,,3,50.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.67,1,28.78,1,39.67,,,,,,,,,1,28.78,,,,,,,,,,,,,,
,,,,45~49,2,60.99,,,1,50.38,,,,,,,,,,1,144.30,,,,,,,,,3,63.38,,,,,1,36.39,,,,,,,,,,,1,50.38,,,,,,,,,1,50.38,,,,,2,72.78,,,,,,,,,,,,,,
,,,,50~54,1,217.39,1,73.48,,,,,,,,,,,,5,152.16,,,,,,,2,72.12,1,51.95,,,,,1,51.95,1,152.21,,,1,152.21,,,,,,,,,,,,,1,73.48,,,,,1,51.95,,,,,,,,,,,,,,,,
,,,,55~59,1,50.18,,,,,2,107.41,,,,,,,,4,146.84,,,,,,,1,76.69,3,98.85,1,50.18,,,,,1,76.69,,,,,,,1,116.01,,,2,60.66,,,2,153.37,1,76.69,,,1,50.18,,,,,,,1,76.69,,,,,,,,,,
,,,,60~64,2,189.04,2,118.34,,,2,79.08,,,,,,,,12,283.96,,,,,,,1,101.42,3,99.30,1,94.52,,,1,101.42,3,80.34,,,,,,,,,,,3,109.17,,,1,59.17,,,,,,,,,2,91.66,,,1,119.19,,,,,,,,,,
,,,,65~69,2,81.97,,,,,,,1,58.14,,,,,,7,202.90,,,,,,,2,73.77,12,270.21,,,,,6,135.10,1,99.01,2,99.95,,,,,1,100.91,1,58.14,,,,,1,99.01,,,,,,,2,81.97,3,109.89,1,99.01,1,214.13,,,,,,,,,,
,,,,70~74,,,2,294.99,,,1,71.43,2,106.72,,,,,,4,189.04,,,,,1,71.43,2,201.82,5,195.92,,,,,4,336.13,1,71.43,3,123.51,,,,,,,,,1,147.49,,,,,2,254.13,,,,,4,128.74,1,71.43,,,8,308.88,,,,,,,,,,
,,,,75~79,,,1,316.46,,,,,1,241.55,,,,,,7,464.81,,,,,1,126.74,1,241.55,5,260.42,,,,,4,336.13,,,,,1,241.55,,,1,241.55,1,126.74,2,483.09,,,,,,,,,,,4,265.60,,,1,249.38,2,245.40,,,,,,,,,,
,,,,80~84,,,,,,,1,245.10,1,245.10,,,,,,,,,,,,,,1,245.10,3,421.94,,,,,2,308.64,,,,,,,,,,,,,2,332.23,,,,,,,,,,,2,643.09,,,,,1,537.63,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,884.96,1,1098.90,,,,,1,595.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,711.74,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
