,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,131.65,,,,,,,1,112.23,,,,,,1,119.90,7,101.01,,,,,,,,,2,97.28,1,61.01,,,1,84.10,,,,,,,,,1,161.81,,,,,2,75.33,,,,,2,239.81,,,,,,,,,,,,,,,,
,,,,50~54,5,141.64,,,1,112.87,1,88.97,,,1,,,,122.70,2,127.88,9,195.06,,,,,,,,,3,132.10,1,122.70,,,1,88.97,2,162.34,1,167.79,,,,,,,,,,,,,,,1,167.79,,,,,,,1,133.51,,,,,,,,,,
,,,,55~59,5,273.97,,,,,,,,,,,,,,,,20,341.94,,,,,,,3,119.28,2,99.65,,,,,4,254.13,2,256.41,,,,,1,81.77,,,1,156.25,,,2,144.30,,,,,2,144.72,,,1,128.21,2,161.03,1,127.55,,,,,,,,
,,,,60~64,9,238.92,,,3,130.66,,,,,,,,,,2,228.83,15,375.19,,,,,,,2,150.60,4,174.22,3,163.76,,,1,141.24,1,161.29,,,2,118.69,,,,,1,102.35,2,162.47,6,241.74,,,,,3,205.20,,,3,169.49,1,161.29,1,102.35,,,,,,,,
,,,,65~69,2,452.49,,,,,,,,,,,,,,3,217.23,11,343.96,,,1,190.48,1,518.13,4,219.30,8,212.94,,,1,139.08,5,286.20,,,3,124.43,,,,,,,,,,,,,,,,,,,1,139.08,,,2,205.55,,,2,160.77,,,,,,
,,,,70~74,,,,,2,193.61,,,,,,,,,,2,431.03,10,485.20,,,1,101.63,,,7,349.48,8,408.16,,,,,6,263.39,,,1,308.64,,,,,,,,,,,4,338.12,,,1,308.64,,,,,2,349.04,,,1,175.75,2,293.69,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,729.93,6,438.92,,,1,334.45,,,4,409.42,9,532.86,,,,,5,317.46,1,552.49,,,,,,,,,,,,,1,334.45,,,,,1,144.51,1,478.47,1,617.28,,,,,4,293.69,,,,,,
,,,,80~84,1,709.22,,,1,1075.27,,,,,,,,,,,,1,1098.90,,,,,1,212.77,,,4,557.10,,,,,4,583.94,2,327.33,,,1,212.77,,,,,,,,,1,709.22,,,,,,,,,,,,,,,1,1098.90,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1038.06,,,,,3,882.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2272.73,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,534.76,,,,,,,,,,,,,,,,,,,,,,,,,1,81.17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,94.34,1,,,,48.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,45.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.69,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,69.44,,,,,1,56.88,,,,,,,,,,,,,,,1,52.19,,,,,,,,,,,,,,,,,1,68.26,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,2,93.50,,,,,,,,,,1,48.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.35,,,,,,,,,,,,,,,,,,
,,,,30~34,2,50.62,,,1,60.46,,,,,1,,,,43.54,,,,,4,63.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.59,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,89.97,,,,,1,82.30,,,,,,,,,,,,7,86.60,,,1,71.02,1,58.65,1,65.53,,,,,,,,,,,,,1,58.65,,,1,58.31,,,1,65.53,,,1,65.53,,,,,,,,,,,,,,,,,,
,,,,40~44,8,209.75,,,,,,,1,158.48,,,,,,,,,,7,125.65,,,,,1,158.48,,,,,,,,,,,,,,,,,1,93.37,,,,,,,,,3,85.86,1,59.17,,,,,,,,,,,,,,,,
,,,,45~49,6,82.32,,,,,,,,,,,,,,,,,,14,195.31,,,3,72.92,2,72.39,,,1,111.36,1,93.37,,,,,,,,,,,2,137.84,,,,,,,1,76.22,2,123.08,,,1,108.70,,,,,,,,,,,,,,
,,,,50~54,5,237.30,,,,,,,,,1,,,,139.28,2,101.27,,,11,187.04,,,6,183.65,4,153.61,1,112.99,,,1,89.21,,,,,,,1,89.21,,,1,164.47,,,,,2,127.23,1,164.47,2,224.22,,,,,,,,,,,,,,,,,,
,,,,55~59,6,237.91,,,,,,,,,,,,,,1,81.43,,,15,304.01,,,8,180.18,3,140.85,,,1,125.79,7,224.14,,,,,,,,,2,133.33,2,145.24,1,125.79,,,,,1,81.43,,,,,,,,,,,,,,,,,,,,
,,,,60~64,4,177.30,,,3,131.06,,,,,,,,,,,,,,12,293.54,,,3,135.99,2,165.56,,,,,,,1,182.15,,,,,,,1,161.03,3,331.49,,,3,137.49,,,3,343.64,2,165.56,,,,,4,262.12,,,,,,,,,,,,
,,,,65~69,1,137.17,,,1,202.84,,,1,115.61,,,,,,2,140.85,,,7,211.99,1,228.31,3,150.53,11,340.03,,,4,402.82,2,134.68,2,170.21,,,,,,,,,1,264.55,,,3,172.91,,,2,244.50,,,,,,,1,202.84,,,,,,,,,,,,
,,,,70~74,1,238.66,,,,,,,,,1,,,,204.92,3,247.73,,,12,574.44,1,330.03,2,388.35,10,430.29,1,330.03,4,172.71,1,520.83,2,218.82,,,1,204.92,1,315.46,1,330.03,3,249.38,,,1,238.66,,,1,238.66,1,699.30,,,,,3,328.23,,,,,,,,,,,,
,,,,75~79,,,1,354.61,,,,,,,1,,,,136.43,1,602.41,,,2,400.80,,,4,314.71,12,707.55,1,460.83,3,455.93,2,210.53,,,,,,,,,1,354.61,1,460.83,,,1,1063.83,,,2,223.46,,,,,,,1,467.29,,,,,,,,,,,,
,,,,80~84,,,,,1,219.78,,,,,,,,,,,,,,4,1550.39,,,2,2702.70,1,219.78,,,2,775.19,,,,,,,,,,,,,1,1149.43,1,219.78,1,621.12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,5263.16,1,,,,1851.85,1,1851.85,,,1,2127.66,,,1,2439.02,1,1851.85,,,1,1851.85,,,,,,,,,,,,,,,,,,,,,1,2439.02,,,,,,,1,341.30,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,1,,,,84.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.64,,,,,1,78.31,,,,,,,,,,,,
,,,,25~29,1,49.41,,,,,,,1,49.41,,,,,,1,49.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.42,,,2,62.34,,,,,,,,
,,,,30~34,2,80.42,,,,,,,,,,,,,,,,,,2,134.77,,,,,1,55.19,,,,,,,,,1,69.74,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.19,,,,,,,,
,,,,35~39,5,84.45,1,41.67,,,,,2,68.56,,,,,,1,59.49,,,10,96.17,1,81.23,2,62.03,,,,,,,,,,,2,48.92,,,,,1,65.10,,,,,,,1,68.45,1,59.24,,,,,,,,,1,141.24,2,66.73,,,,,,,,
,,,,40~44,5,91.93,1,45.91,,,,,1,85.47,1,,,,116.01,,,,,15,150.29,,,,,,,,,1,77.70,,,,,2,60.46,,,,,,,1,81.04,,,,,,,2,52.37,,,,,,,,,,,7,136.88,,,,,,,,
,,,,45~49,9,141.75,,,1,72.99,,,,,1,,,,191.20,,,1,54.32,19,250.66,,,,,1,54.32,6,81.44,1,54.32,,,1,86.81,4,103.09,1,86.81,,,,,1,102.46,,,,,,,2,84.60,,,,,2,66.82,,,2,68.87,1,86.81,,,,,,,,
,,,,50~54,5,134.41,,,1,218.82,,,,,1,,,,111.73,,,,,12,311.04,,,,,1,135.87,1,111.73,,,,,,,1,86.51,,,1,117.37,,,,,,,1,156.74,1,166.94,1,156.74,,,1,371.75,,,,,1,111.73,5,201.21,,,,,,,,
,,,,55~59,11,211.09,1,151.52,,,1,121.80,,,,,,,,2,145.88,,,15,287.63,,,,,2,101.11,4,217.04,,,,,1,163.67,,,,,,,1,82.10,,,,,,,,,3,189.75,,,,,,,,,1,82.10,3,107.18,,,2,263.16,1,121.80,,
,,,,60~64,4,131.84,1,389.11,1,300.30,,,,,,,,,,1,163.67,,,18,344.04,,,,,2,212.99,4,268.28,,,,,8,250.86,1,389.11,1,93.11,,,,,,,1,141.84,,,2,148.26,2,165.70,1,166.39,,,,,,,3,131.52,1,225.23,,,1,182.82,,,,
,,,,65~69,4,201.01,,,2,156.62,,,,,1,,,,122.55,2,181.98,,,17,402.56,1,146.20,1,324.68,5,178.00,11,285.71,,,,,7,230.79,2,151.29,2,142.05,,,,,,,,,,,2,245.10,2,133.33,,,,,2,207.25,,,3,168.35,1,229.89,,,2,168.78,3,176.89,,
,,,,70~74,3,279.59,,,,,1,157.48,,,2,,,,145.14,2,378.79,,,14,346.28,,,,,5,223.11,11,321.73,,,,,7,306.61,2,213.45,4,292.61,,,,,,,,,,,,,2,415.80,,,1,157.48,,,,,3,231.48,,,,,1,189.39,4,343.94,,
,,,,75~79,,,,,1,436.68,,,,,,,,,,4,335.85,,,8,569.40,,,,,4,367.31,9,422.93,,,1,330.03,5,317.86,1,540.54,4,324.15,,,,,,,1,135.69,,,,,6,305.97,,,,,,,,,2,449.44,1,281.69,1,135.69,,,3,429.80,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,4,970.87,,,,,,,6,741.66,1,220.75,,,4,494.44,,,,,,,,,,,,,,,,,1,1010.10,,,,,1,1315.79,,,1,595.24,,,,,1,1010.10,1,632.91,,
,,,,85+,,,,,,,,,,,,,,,,2,520.83,,,1,2222.22,,,,,,,1,1612.90,,,,,2,1470.59,,,1,1785.71,,,,,,,,,,,,,1,306.75,1,306.75,,,,,,,3,785.34,,,,,,,2,523.56,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,3,,,,112.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,76.75,,,,,,,,,,,,,,,,,,,,,,,,,1,70.92,,,,,,,,,,,,,,,1,116.28,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,40.90,1,82.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56.56,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,43.82,,,,,,,1,138.89,,,,,,,,,,,,,,,,,,,1,50.20,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,73.58,,,,,,,,,,,,,,,,1,73.58,3,51.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,45.54,,,1,56.09,,,,,,,,,,,,,,1,45.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,50.26,,,,,1,67.11,,,,,1,72.05,1,61.69,,,,,,,,
,,,,35~39,4,73.58,,,,,1,78.62,1,160.77,,,,,,1,68.35,,,3,125.47,,,,,,,1,59.14,1,59.14,,,,,,,,,,,,,,,,,,,,,,,,,,,2,50.38,1,41.82,,,1,61.69,,,,,,,,
,,,,40~44,9,105.77,,,,,,,,,,,,,,1,81.50,,,4,69.99,,,,,2,71.74,,,,,,,1,60.83,1,76.80,,,,,,,,,,,,,,,,,,,,,1,81.10,2,95.42,,,,,,,,,,,,
,,,,45~49,11,154.36,,,,,,,1,90.01,1,,,,100.00,,,,,14,159.80,,,1,51.39,1,51.39,2,123.61,1,100.00,3,65.73,2,63.96,1,84.67,,,,,1,68.92,1,84.67,2,56.12,1,84.67,,,,,,,1,90.01,2,65.42,2,73.29,,,,,,,,,,,,
,,,,50~54,10,198.49,,,,,,,,,,,,,,,,,,9,180.98,,,,,,,3,222.39,,,1,81.37,2,105.10,,,,,,,,,,,1,150.15,,,,,,,,,,,2,147.60,2,104.60,,,,,,,,,,,,
,,,,55~59,6,279.46,,,1,84.46,,,,,,,,,,3,106.65,,,20,381.90,,,,,4,225.99,2,109.59,2,103.63,3,163.31,1,221.73,,,,,,,,,1,134.05,,,3,140.71,,,,,3,144.37,,,1,134.05,3,212.77,,,1,163.93,2,122.77,,,,,,
,,,,60~64,7,169.16,,,1,151.29,,,,,,,,,,2,164.47,,,20,338.24,,,,,3,162.34,8,229.82,3,170.07,3,127.39,,,,,,,1,144.51,,,,,,,3,237.53,,,,,1,158.48,,,1,158.48,1,158.48,,,1,144.51,1,166.11,,,,,,
,,,,65~69,1,116.82,,,1,116.82,,,,,,,,,,2,138.03,,,13,291.22,,,,,8,258.98,13,341.03,1,168.63,7,287.71,2,135.23,1,116.82,,,,,,,1,194.17,2,233.64,2,185.19,,,,,1,153.85,1,140.25,4,207.36,3,152.44,,,1,168.63,1,216.45,,,,,,
,,,,70~74,2,1190.48,,,3,162.07,,,,,,,,,,,,,,21,512.82,1,303.03,1,110.86,8,288.50,8,320.26,2,309.12,6,318.13,1,456.62,2,132.71,1,456.62,,,,,,,2,338.41,4,207.68,,,2,519.48,1,259.74,,,5,233.97,,,,,,,7,285.02,,,,,,
,,,,75~79,,,1,131.41,,,,,,,,,,,,2,415.80,,,6,464.76,,,,,3,246.51,11,615.90,,,5,660.50,1,131.41,3,338.60,,,,,,,,,1,131.41,1,265.96,,,,,,,,,2,218.10,,,1,478.47,1,478.47,7,369.59,,,,,,
,,,,80~84,3,1449.28,,,,,,,,,,,,,,1,1075.27,,,4,505.69,,,,,,,2,966.18,,,5,970.87,,,,,,,,,,,1,235.29,,,,,1,235.29,1,877.19,,,,,1,1219.51,2,470.59,,,1,2325.58,1,1075.27,,,,,,
,,,,85+,,,,,1,287.36,,,,,,,,,,2,1834.86,,,3,2173.91,,,,,,,1,287.36,,,1,1851.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,492.61,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,87.87,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.79,,,,,,,1,128.04,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,154.08,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.45,,,,,,,,,,
,,,,20~24,1,62.89,,,,,,,,,1,,,,85.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.54,,,,,,
,,,,25~29,,,,,1,97.94,,,,,,,,,,,,,,2,67.09,,,,,,,,,,,1,58.72,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.95,1,75.70,,,,,,,,,,
,,,,30~34,4,100.88,,,,,,,,,,,,,,,,,,2,49.00,,,,,,,,,,,,,,,1,68.73,,,1,104.49,,,,,,,,,,,,,1,43.86,,,,,,,1,55.49,1,104.49,2,70.37,,,,,,
,,,,35~39,7,83.62,,,1,59.99,,,1,69.30,,,,,,,,,,10,117.50,,,,,,,,,1,79.05,1,79.05,,,,,,,,,1,69.88,,,,,,,1,59.99,1,63.17,1,44.11,1,69.88,,,,,,,,,1,59.99,1,102.99,,,,
,,,,40~44,8,124.82,,,,,1,79.62,,,1,,,,156.99,1,62.31,,,7,135.00,,,,,2,51.35,,,,,,,,,,,1,210.53,,,,,,,,,,,,,1,61.16,,,,,,,,,,,,,2,89.21,,,,,,
,,,,45~49,15,158.28,,,1,68.73,1,49.14,2,86.58,1,,,,49.14,,,,,14,199.66,,,,,,,2,113.77,3,88.50,1,183.49,,,1,49.14,2,113.38,,,,,,,,,1,49.14,,,2,86.58,,,,,,,,,1,49.14,1,82.44,3,114.37,1,82.44,,,,
,,,,50~54,5,247.65,1,134.59,1,133.16,1,73.64,,,,,,,,,,,,11,148.01,,,,,,,3,290.14,5,115.79,1,366.30,,,,,2,103.95,1,278.55,,,,,,,,,,,,,,,,,,,,,,,1,96.71,1,134.59,1,134.59,,,,
,,,,55~59,7,182.82,1,115.34,,,,,,,2,,,,137.27,,,,,11,221.33,,,,,,,2,135.32,3,132.45,1,163.13,,,3,119.71,2,148.37,1,163.67,,,1,163.67,,,,,,,,,1,124.84,,,1,163.13,,,,,1,124.84,3,123.97,1,163.67,,,,
,,,,60~64,3,333.33,,,2,117.58,1,141.04,1,224.22,1,,,,166.39,,,1,145.14,23,411.08,,,,,,,2,203.25,10,278.40,,,,,2,116.14,1,89.21,,,,,1,141.04,,,1,166.39,1,172.41,2,173.16,1,166.39,1,89.21,2,195.69,,,2,117.58,2,109.29,1,172.41,1,300.30,3,125.52,,
,,,,65~69,3,151.29,,,,,,,1,156.49,1,,,,154.80,,,,,15,322.79,,,,,,,8,365.80,11,395.40,,,,,6,368.10,1,181.82,,,1,154.80,,,,,,,1,164.74,4,179.21,,,2,353.36,,,,,,,6,210.45,1,115.07,1,181.82,3,251.68,,
,,,,70~74,1,115.21,,,,,,,,,2,,,,183.15,,,,,10,442.09,,,1,115.21,1,166.11,3,487.80,16,414.72,2,270.27,1,166.11,5,236.29,1,209.64,2,201.21,,,,,,,1,166.11,1,209.64,3,186.68,1,448.43,2,185.36,1,115.21,,,,,8,417.97,1,209.64,2,389.11,7,236.97,,
,,,,75~79,1,127.55,2,579.71,1,127.55,,,2,388.35,3,,,,489.40,,,,,8,387.22,1,543.48,,,,,2,524.93,8,404.04,1,421.94,,,,,1,240.38,,,,,,,,,,,,,5,414.94,,,1,421.94,,,,,,,,,,,1,289.02,4,338.70,,
,,,,80~84,,,,,,,,,1,510.20,2,,,,763.36,,,,,6,2238.81,,,,,,,2,1058.20,6,1041.67,,,,,1,1785.71,,,2,1176.47,,,,,1,510.20,,,,,1,510.20,,,1,892.86,,,,,,,,,,,2,508.91,2,359.71,,
,,,,85+,2,1282.05,,,,,,,1,1960.78,,,,,,,,,,1,1666.67,,,,,,,1,273.22,3,2702.70,,,,,3,678.73,,,1,1136.36,,,,,,,,,,,1,1190.48,,,1,1190.48,,,,,,,1,1190.48,,,,,1,273.22,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
