,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,喉,,,,,結直腸癌,,腎,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,47.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,64.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,76.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,60.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,66.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,85.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,130.04,1,130.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,188.68,,,1,188.68,1,,,,188.68,,,,,1,188.68,1,188.68,1,188.68,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,343.64,,,1,343.64,1,343.64,1,343.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,胰,,結直腸癌,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,42.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,58.72,1,58.72,,,,,,,,,,,,,,,,,,1,58.72,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,78.37,1,,,,78.37,,,,,,,1,78.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,2,125.31,,,1,62.66,,,,,,,,,,,,1,62.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,68.68,,,,,1,68.68,,,,,,,,,,,,,,1,68.68,1,68.68,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,86.73,,,1,86.73,,,,,,,,,1,86.73,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,3,378.79,2,,,,252.53,1,126.26,,,,,,,1,126.26,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,184.16,,,,,,,,,,,,,,,,,,1,184.16,,,1,184.16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,319.49,,,,,,,,,,,,,,,,,,1,319.49,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,2,103.09,,,1,51.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,37.92,,,,,,,,,,,,,,,,,,,,,,1,37.92,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,59.63,,,3,178.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,1,67.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,64.89,,,,,,,2,129.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,2,126.10,2,,,,126.10,1,63.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,79.24,,,,,,,1,79.24,3,,,,237.72,,,,,1,79.24,,,1,79.24,1,79.24,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,246.61,,,,,,,,,,,,,1,123.30,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,176.06,,,,,1,,,,176.06,,,,,,,,,1,176.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,355.87,2,,,,711.74,,,2,711.74,,,,,,,,,1,355.87,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,,,,,1,43.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,57.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.98,,,,,,,,,,,,
,,,,45~49,,,1,79.18,,,,,,,,,,,,,,,,,,1,79.18,,,,,,,,,,,,,,,1,79.18,,,,,,,,,,,,
,,,,50~54,1,66.84,1,66.84,,,,,,,2,,,,133.69,,,,,,,,,,,,,1,66.84,,,,,,,,,1,66.84,,,,,,,,,,,,
,,,,55~59,3,185.99,1,62.00,,,,,,,3,,,,185.99,,,,,1,62.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,,1,77.58,1,77.58,1,77.58,,,2,155.16,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,117.23,1,117.23,,,1,117.23,1,117.23,,,,,,,1,117.23,,,1,117.23,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,164.20,,,1,164.20,,,,,1,164.20,,,1,164.20,,,,,,,,,3,492.61,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,1,321.54,,,,,,,,,,,,,1,321.54,,,1,321.54,2,643.09,,,,,,,,
,,,,80~84,,,,,1,657.89,,,1,657.89,,,,,,,,,,1,657.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,1,52.97,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.61,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,64.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,82.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,138.31,1,69.16,,,1,69.16,1,69.16,,,,,,2,138.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,2,125.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,71.89,,,,,,,,,1,,,,71.89,1,71.89,1,71.89,,,,,,,,,1,71.89,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,102.25,,,1,102.25,,,,,,,,,1,102.25,,,1,102.25,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,303.03,,,,,,1,151.52,,,,,1,151.52,1,151.52,1,151.52,,,,,2,303.03,,,,,,,,,,,,,,,,,,
,,,,75~79,1,277.01,,,,,,,,,1,,,,277.01,2,554.02,1,277.01,,,,,,,,,,,,,1,277.01,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,588.24,2,1176.47,,,,,,,,,,1,588.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,喉,,結直腸癌,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,83.47,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,63.17,,,,,,,,,1,,,,63.17,1,63.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,77.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,73.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,63.41,,,1,63.41,1,,,,63.41,2,126.82,,,,,,,,,1,63.41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,69.54,,,,,,,1,,,,69.54,,,1,69.54,1,69.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,92.85,,,,,,,,,,,,,,1,92.85,2,185.70,,,,,1,92.85,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,149.93,1,149.93,1,,,,149.93,,,,,,,1,149.93,,,1,149.93,1,149.93,,,1,149.93,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,241.55,,,1,241.55,,,,,,,,,,1,241.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,613.50,,,,,,,,,1,613.50,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1351.35,,,1,1351.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,食道,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,41.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,62.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,71.38,,,1,71.38,,,,,,,,,,,,,,,,,,,,,,2,142.76,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,80.06,,,2,160.13,,,1,80.06,,,,,,1,80.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,125.31,,,1,62.66,,,,,1,,,,62.66,,,,,,,,,,,1,62.66,,,,,1,62.66,,,,,,,,,,,,,,,,,,
,,,,60~64,1,69.30,,,3,207.90,,,2,138.60,,,,,,,,,,1,69.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,4,366.64,1,,,,91.66,,,,,2,183.32,,,,,,,,,1,91.66,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,141.84,,,,,,1,141.84,,,,,,,,,1,141.84,,,,,1,141.84,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,236.97,,,,,2,473.93,,,,,,1,236.97,,,,,1,236.97,1,236.97,,,,,,,1,236.97,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,584.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1449.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,1,52.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,40.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,49.31,1,49.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,60.90,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.90,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,140.45,,,2,140.45,1,70.22,3,210.67,,,,,,1,70.22,1,70.22,,,1,70.22,,,1,70.22,1,70.22,1,70.22,,,1,70.22,,,,,,,,,,,,,,,,
,,,,50~54,,,1,77.76,,,,,1,77.76,,,,,,,,,,1,77.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,66.62,,,,,,,2,133.24,,,,,,,,,,,,1,66.62,,,,,,,1,66.62,,,1,66.62,1,66.62,,,,,,,,,,,,,,
,,,,60~64,2,131.41,1,65.70,1,65.70,,,1,65.70,,,,,,1,65.70,,,,,1,65.70,,,,,,,,,,,,,,,,,1,65.70,,,,,,,,,,
,,,,65~69,1,86.66,,,,,,,1,86.66,1,,,,86.66,1,86.66,1,86.66,,,2,173.31,1,86.66,,,,,,,2,173.31,1,86.66,,,1,86.66,1,86.66,,,,,,,,,,
,,,,70~74,,,,,,,,,2,279.33,,,,,,,,1,139.66,,,,,,,,,1,139.66,,,,,,,,,,,1,139.66,,,,,,,,,,
,,,,75~79,,,,,,,,,2,431.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,578.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1428.57,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,2,110.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.28,,,,,,
,,,,20~24,1,54.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.15,,,,,,,,,,
,,,,30~34,1,41.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,49.60,,,,,1,49.60,1,49.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,113.44,,,,,,,,,,,,,,,,,,,,1,56.72,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,137.17,1,68.59,,,,,2,137.17,,,,,,,,,,,,,,,,,,,,,,,,1,68.59,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81.97,,,,,,,,
,,,,55~59,3,202.98,,,,,,,,,,,,,,1,67.66,,,2,135.32,,,,,,,,,,,1,67.66,,,,,,,,,,,,,,,,,,
,,,,60~64,2,131.67,,,,,1,65.83,2,131.67,,,,,,,,2,131.67,3,197.50,,,1,65.83,1,65.83,,,,,,,,,2,131.67,1,65.83,,,,,,,1,65.83,,,,
,,,,65~69,,,,,1,82.78,,,1,82.78,,,,,,,,2,165.56,1,82.78,,,,,,,,,,,,,,,,,,,,,,,,,1,82.78,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,2,263.16,,,1,131.58,,,,,1,131.58,,,,,,,2,263.16,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,210.97,1,,,,210.97,1,210.97,,,,,,,2,421.94,,,1,210.97,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,518.13,,,,,,,,,,,,,,,,,,,,,1,518.13,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.98,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,42.79,,,2,85.58,,,,,,,,,,,,1,42.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,48.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.92,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,55.46,,,1,55.46,1,,,,55.46,,,,,,,,,1,55.46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,65.27,,,,,,,1,65.27,1,,,,65.27,,,,,,,,,,,,,,,,,,,1,65.27,1,65.27,,,,,,,,,,,,,,
,,,,50~54,1,82.64,,,,,,,1,82.64,,,,,,1,82.64,,,,,,,1,82.64,1,82.64,,,1,82.64,1,82.64,,,,,,,,,,,,,,,,,,
,,,,55~59,1,70.13,,,,,,,1,70.13,,,,,,1,70.13,1,70.13,,,,,,,,,1,70.13,,,1,70.13,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,130.55,2,130.55,,,,,,3,195.82,,,1,65.27,,,,,,,,,,,,,1,65.27,,,,,,,,,,,,,,,,
,,,,65~69,3,236.03,,,,,1,78.68,3,236.03,,,,,,1,78.68,,,,,1,78.68,2,157.36,,,,,,,,,1,78.68,,,1,78.68,,,,,,,,,,,,
,,,,70~74,1,122.25,,,,,,,2,244.50,,,,,,,,1,122.25,,,1,122.25,,,,,,,,,1,122.25,,,1,122.25,2,244.50,,,,,,,,,,,,
,,,,75~79,,,1,206.19,,,,,2,412.37,1,,,,206.19,,,2,412.37,1,206.19,,,1,206.19,2,412.37,1,206.19,,,1,206.19,,,,,3,618.56,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,471.70,,,,,,,,,,,2,943.40,,,,,,,,,2,943.40,,,,,,,,,,,,
