,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,123.00,,,,,2,,,,151.06,4,461.89,3,146.56,,,,,,,3,217.86,,,,,2,162.07,1,115.47,,,,,,,,,3,243.11,,,,,,,1,123.00,,,,,2,162.07,,,,,,,,,,,,,,
,,,,75~79,1,294.99,,,1,294.99,,,,,,,,,,,,2,589.97,,,,,,,4,657.89,,,,,,,,,,,,,,,,,1,371.75,,,1,371.75,,,1,371.75,,,,,2,328.95,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,529.10,,,,,1,529.10,2,833.33,,,2,833.33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,699.30,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2040.82,,,,,,,,,,,,,,,,,,,,,1,1666.67,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.13,,,1,46.25,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,40.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.34,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,35.77,1,35.77,,,,,,,,,,,,,,,2,31.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,33.23,,,,,,,,,,2,37.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,100.10,,,1,50.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.36,,,1,50.05,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,37.02,,,,,1,29.54,1,37.02,2,,,,35.05,1,43.08,,,,,,,,,,,,,,,1,37.02,,,,,,,1,29.54,,,,,,,,,,,2,42.53,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,74.54,,,,,,,,,,,,,,1,29.92,,,2,33.20,,,,,,,1,29.92,,,,,,,,,,,,,,,,,,,,,,,1,29.92,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,64.29,1,51.71,1,51.71,,,,,,,,,,2,42.86,,,,,,,,,1,51.71,,,,,,,,,,,,,1,42.32,1,50.94,,,,,1,42.32,1,42.32,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,55.74,,,,,,,,,,,,,,5,106.34,,,,,1,58.82,,,2,57.24,,,,,1,58.82,,,,,,,1,74.02,,,,,,,1,58.82,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,93.93,,,,,,,,,,,,,,6,142.86,,,2,87.37,2,87.37,,,2,220.99,1,85.40,,,,,,,,,1,85.40,1,85.40,,,1,110.50,2,87.37,,,1,99.40,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,125.63,,,,,,,,,1,,,,125.63,6,289.86,1,90.50,2,181.00,2,105.21,,,,,2,91.32,,,,,,,1,90.50,,,2,112.30,,,,,,,,,1,92.17,1,125.63,,,,,,,,,,,,,,,,,,,,
,,,,60~64,6,172.12,1,102.77,1,111.11,,,,,,,,,,10,391.24,,,4,156.49,2,123.99,1,107.53,5,195.62,3,333.33,2,120.77,1,102.77,,,,,,,3,117.37,,,1,102.77,,,,,,,,,1,102.77,1,107.53,,,,,,,,,,,,,,,,
,,,,65~69,4,304.65,,,,,,,,,2,,,,151.06,4,124.19,1,75.53,4,111.92,11,386.64,,,5,175.75,4,176.91,,,,,,,,,1,76.16,,,,,,,1,171.23,1,75.53,2,152.32,,,,,4,210.86,,,,,,,,,,,,,,,,
,,,,70~74,2,136.24,,,1,103.52,,,,,1,,,,103.52,5,205.42,,,3,160.86,8,281.39,,,9,316.57,,,1,111.23,,,,,,,,,2,207.04,,,,,,,,,1,175.75,,,,,1,103.52,,,,,,,,,,,,,,,,
,,,,75~79,,,,,3,1244.81,,,1,265.25,,,,,,1,340.14,,,1,414.94,6,460.48,,,2,260.42,1,255.75,,,,,,,,,,,3,282.49,,,,,,,,,2,373.83,,,,,2,298.06,,,,,,,,,,,,,,,,
,,,,80~84,1,534.76,,,,,,,,,,,,,,6,1382.49,,,1,636.94,1,534.76,,,1,534.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,875.27,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1250.00,,,,,,,,,,,,,,,,,,,,,,,1,1250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,28.21,,,,,1,28.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.53,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,42.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,35.75,,,,,,,1,31.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,32.00,,,,,,,1,49.29,,,,,,,,1,40.18,,,1,32.00,,,,,,,,,,,,,,,1,49.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,50.79,,,,,,,,,,,,,,1,28.84,3,61.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,97.04,,,,,,,,,1,,,,28.87,,,4,57.13,,,,,,,,,,,,,2,36.20,,,1,48.52,,,,,,,,,,,2,35.45,,,,,,,,,1,28.87,,,,,,,,,,,,,,
,,,,40~44,1,34.84,,,2,41.56,,,,,,,,,,,,1,51.49,,,,,,,1,51.49,,,,,,,1,42.11,,,,,,,,,,,2,41.56,,,,,,,,,1,34.84,1,42.11,,,,,,,,,,,,,,
,,,,45~49,2,98.77,,,,,,,,,,,,,,,,5,100.58,,,1,49.38,1,49.38,3,55.75,,,,,,,,,1,67.61,,,,,,,1,53.28,,,,,,,,,,,,,2,57.08,,,,,,,,,,,,,,
,,,,50~54,2,176.06,1,91.16,,,,,,,,,,,,,,6,138.73,,,,,2,86.39,2,99.50,1,84.82,,,,,1,109.53,,,,,,,1,88.03,,,,,,,,,1,84.82,,,,,2,87.87,,,,,,,,,,,,,,
,,,,55~59,5,155.23,,,,,,,1,91.83,1,,,,119.76,,,6,197.76,,,,,1,97.85,3,140.71,1,97.85,,,2,94.74,,,,,,,1,91.83,,,,,2,107.70,,,,,,,,,1,97.85,1,119.76,,,,,,,,,,,,,,
,,,,60~64,2,295.86,1,101.52,,,,,1,105.04,,,,,,,,9,257.95,,,,,2,109.41,6,171.97,1,105.04,,,1,101.52,1,105.04,1,105.04,,,,,,,,,2,120.41,,,,,2,107.47,,,2,120.41,,,,,,,3,184.28,,,,,,,,
,,,,65~69,1,83.06,,,,,,,,,,,,,,,,8,262.04,,,,,4,131.02,10,364.83,,,,,3,240.38,1,106.84,1,166.39,,,,,,,1,83.06,2,91.58,,,1,83.06,,,,,,,,,1,83.06,,,3,122.35,,,,,,,,
,,,,70~74,1,103.95,,,2,127.80,,,,,1,,,,96.53,1,103.95,3,311.85,,,1,103.95,4,163.53,12,393.57,1,103.95,,,3,183.04,,,,,,,,,,,1,96.53,2,100.10,,,,,2,127.80,,,2,122.03,,,,,1,96.53,2,190.29,,,,,,,,
,,,,75~79,1,302.11,,,,,1,214.13,,,1,,,,214.13,,,5,457.04,,,,,1,425.53,3,765.31,,,,,2,318.98,,,,,,,,,1,425.53,,,2,250.63,,,,,,,,,1,302.11,1,214.13,,,1,425.53,1,214.13,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,5,1173.71,,,,,,,2,1063.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,840.34,,,3,2521.01,,,,,,,,
,,,,85+,1,1408.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1282.05,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,1,28.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.37,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,44.17,,,,,,,,,,,,,,,,1,37.68,,,,,,,1,27.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,2,37.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,38.51,,,,,,,1,32.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,46.43,,,,,1,28.41,1,37.86,,,,,,2,36.45,,,,,1,42.72,,,,,1,42.72,,,,,,,,,,,,,,,1,28.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,2,34.56,,,,,1,27.84,,,,,,,,,,,,,,,,,,,,,,,,,1,45.56,,,1,27.84,2,46.52,,,,,,,,,,,,,,,,,,
,,,,40~44,6,107.72,,,,,,,1,32.68,1,,,,50.45,1,50.00,,,,,,,,,,,,,,,2,100.00,,,,,1,50.45,,,1,50.00,,,1,39.84,,,,,,,2,39.53,2,35.91,,,,,,,,,,,,,,,,
,,,,45~49,6,79.33,,,,,,,,,,,,,,6,107.99,,,1,45.52,1,49.83,,,,,2,91.03,1,45.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,138.38,,,3,127.44,,,1,83.82,,,,,,4,118.34,,,1,102.56,2,83.16,,,,,1,102.56,,,,,,,1,102.56,,,1,80.39,,,,,,,,,,,,,,,,,,,1,83.82,,,,,,,,,,,,
,,,,55~59,4,95.37,,,2,87.72,,,1,116.14,,,,,,6,197.63,1,86.36,2,91.95,4,130.21,,,,,3,95.51,1,116.14,2,189.93,,,,,,,1,116.14,2,172.71,,,,,,,,,,,2,99.06,2,100.86,1,86.36,,,,,,,,,,,,,,
,,,,60~64,3,160.17,,,,,,,,,2,,,,110.80,9,263.39,,,1,146.84,6,175.59,1,115.87,,,2,129.53,3,120.68,,,,,,,,,1,107.41,2,124.07,,,,,1,106.16,,,,,2,111.48,1,107.41,,,1,107.41,,,,,,,,,,,,
,,,,65~69,2,135.59,,,1,89.53,,,,,1,,,,89.53,12,321.20,3,203.39,5,158.48,8,214.13,1,87.41,,,6,190.17,,,1,172.12,,,,,,,,,1,111.86,1,89.53,,,,,,,,,5,158.48,3,95.09,,,,,3,132.68,,,,,,,,,,
,,,,70~74,1,88.03,1,204.50,3,111.40,,,,,2,,,,176.06,5,214.96,1,93.63,8,275.39,10,429.92,,,,,3,132.86,,,,,,,,,,,1,142.65,4,226.12,,,,,1,204.50,,,,,3,111.40,3,169.59,,,,,5,221.43,,,,,,,,,,
,,,,75~79,,,,,2,609.76,,,,,3,,,,248.14,5,390.93,,,2,210.30,3,315.46,,,,,4,312.74,1,192.68,,,,,,,,,1,192.68,,,,,1,192.68,,,,,,,1,231.48,,,,,1,304.88,2,462.96,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,526.32,1,526.32,4,662.25,,,,,1,724.64,1,625.00,,,,,,,,,,,2,609.76,,,,,,,,,,,1,724.64,,,,,1,625.00,1,625.00,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,3,1744.19,,,,,,,,,,,1,1111.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1111.11,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,41.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,47.66,,,,,,,,,,,,,,,,,,,,,,,,1,47.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,26.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,35.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.24,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,38.71,,,,,,,,,,,,,,,,,,,,,,,,,1,38.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,2,32.61,2,33.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.26,,,1,42.64,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,33.94,,,,,,,,,1,,,,27.34,1,27.34,,,,,1,44.72,,,,,1,36.38,,,,,,,,,,,1,44.72,,,,,,,,,1,27.34,2,72.75,,,,,,,,,,,,,,,,,,,,
,,,,40~44,6,76.16,,,1,30.73,1,49.98,,,,,,,,4,50.77,,,,,,,,,,,,,3,64.88,1,49.98,1,38.12,,,,,,,,,1,38.12,,,,,1,38.12,6,76.16,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,82.03,,,,,,,,,,,,,,6,74.63,,,2,57.36,4,63.23,1,41.02,,,,,1,56.40,,,,,,,1,58.34,2,82.03,,,,,,,1,41.02,,,3,53.55,1,47.28,,,,,,,,,,,,,,,,,,
,,,,50~54,5,136.80,,,,,,,,,,,,,,4,171.45,,,2,77.61,,,,,,,3,125.58,,,,,,,,,,,1,76.28,,,,,,,,,,,2,83.33,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,91.13,1,91.32,,,,,,,,,,,,14,338.90,,,1,119.19,2,192.12,,,,,,,,,,,,,,,,,1,119.19,1,91.32,,,1,96.06,,,2,91.03,1,91.32,,,,,1,86.51,,,,,,,,,,,,,,
,,,,60~64,3,105.23,,,1,110.74,,,1,101.73,,,,,,8,224.85,,,3,160.60,3,154.00,,,,,1,110.74,1,103.63,,,,,,,,,,,,,,,1,103.63,,,,,,,,,2,102.67,1,141.44,,,,,,,,,,,,,,
,,,,65~69,2,200.20,1,115.74,2,190.48,,,,,3,,,,156.74,9,257.66,3,161.03,3,161.03,10,286.29,1,95.24,,,8,229.03,3,156.74,1,115.74,,,,,1,100.10,,,,,,,,,1,115.74,,,1,172.41,,,,,2,104.49,,,,,,,,,,,,,,
,,,,70~74,,,,,1,133.87,,,,,1,,,,92.00,11,309.42,,,3,174.32,13,365.68,1,92.00,,,6,473.93,3,186.80,1,133.87,,,1,133.87,2,166.39,6,168.78,,,1,92.00,,,,,2,102.62,1,92.00,,,,,4,205.23,,,,,,,,,,,,,,
,,,,75~79,1,411.52,,,2,542.01,,,,,1,,,,271.00,9,526.01,,,2,262.81,7,476.84,,,1,411.52,4,363.97,1,193.05,,,,,,,,,3,272.98,,,,,1,172.12,,,2,210.53,,,,,,,4,272.48,,,,,,,,,,,,,,
,,,,80~84,1,574.71,,,1,515.46,,,,,,,,,,1,515.46,,,,,1,588.24,,,,,2,666.67,,,,,,,,,,,,,,,,,,,,,2,617.28,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,2,2409.64,,,,,,,,,,,,,,,,1,1315.79,,,,,2,1142.86,,,1,1315.79,,,,,,,2,2020.20,,,,,,,,,,,,,,,,,1,1204.82,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,48.40,,,,,,,,,,,,,,,,,,,,,1,48.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,49.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,1,39.49,,,,,,,,,1,,,,26.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.82,,,,,1,37.82,,,,,,,1,40.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,40.82,,,,,,,1,47.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.77,,,,,,,,,,,,,,
,,,,30~34,,,,,1,49.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,36.93,,,,,,,,,1,,,,27.16,1,48.85,,,4,46.58,,,,,1,45.50,1,27.16,1,48.85,,,,,,,,,,,1,45.50,,,,,,,1,36.93,,,,,,,,,,,1,45.50,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,4,49.36,,,,,1,29.27,1,37.38,,,,,,,2,42.21,1,49.73,1,29.27,,,1,37.38,,,,,1,29.27,,,,,,,,,,,1,29.27,,,,,,,,,,
,,,,45~49,9,105.32,,,1,38.21,,,1,55.13,1,,,,43.98,,,,,7,104.40,,,,,,,2,40.89,2,44.87,,,,,1,43.98,3,61.34,,,,,,,1,43.98,1,43.98,1,55.13,,,,,,,,,,,1,43.98,,,,,,,,,,
,,,,50~54,3,99.11,,,,,,,,,,,,,,1,67.43,,,10,178.03,,,,,,,2,77.22,4,139.81,,,1,72.57,1,72.57,2,66.07,,,,,1,82.51,,,1,72.57,1,67.43,,,,,,,,,1,64.77,,,1,67.43,1,72.57,,,,,,
