,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,80.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,45.27,,,,,,,,,,,,,,,,1,80.58,1,45.27,,,,,,,,,,,,,,,,,1,45.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,43.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.18,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,2,63.55,,,,,,,,,,2,82.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,40.98,,,,,,,,,,,,1,40.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,42.07,,,,,1,66.53,,,1,,,,67.34,,,,,,,,,,,,,,,1,67.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,92.12,,,,,,,,,1,,,,71.94,,,,,,,,,,,,,,,1,60.75,,,,,,,,,,,,,,,,,1,71.94,1,43.78,2,65.88,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,81.65,,,,,,,1,89.05,3,,,,126.32,,,1,48.08,,,2,52.97,,,,,2,60.02,1,83.13,,,,,,,,,,,1,58.96,,,,,,,,,2,81.47,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,177.78,,,1,127.39,,,,,4,,,,93.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,96.53,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,137.13,1,82.99,1,109.77,,,,,5,,,,222.52,,,,,1,154.08,2,138.31,1,154.08,,,1,165.56,,,,,,,,,,,,,,,,,,,,,1,82.99,1,165.56,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,166.53,,,,,,,,,8,,,,244.50,,,,,,,2,166.53,,,,,,,,,1,83.26,1,83.26,,,,,,,2,158.60,,,,,1,83.26,,,3,165.65,1,149.93,,,,,,,,,,,,,,,,,,
,,,,60~64,1,192.68,,,,,,,1,147.28,9,,,,254.74,,,,,1,104.49,5,163.83,1,139.47,,,,,,,,,,,1,151.29,,,1,139.47,,,,,1,147.28,,,1,104.49,,,1,423.73,,,,,,,,,,,,,,,,,,
,,,,65~69,1,136.43,,,,,,,,,5,,,,253.68,1,196.46,,,1,136.43,4,215.05,1,136.43,,,5,268.82,,,,,1,242.13,,,,,,,2,161.55,,,,,,,1,136.43,1,137.17,,,1,487.80,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,813.01,7,,,,295.36,,,,,4,224.22,6,412.94,,,,,5,367.92,,,,,,,,,,,2,194.17,1,97.09,,,,,,,,,,,1,220.26,1,333.33,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,3,,,,634.25,,,,,1,735.29,3,983.61,,,,,1,327.87,1,327.87,,,,,,,1,735.29,1,735.29,,,,,,,,,,,1,350.88,,,1,327.87,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,210.08,,,,,,,,,,,,,,,1,210.08,,,,,,,,,,,,,,,1,210.08,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,3030.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,401.61,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.06,,,1,76.16,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,313.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,2,110.68,1,39.76,,,,,,,1,,,,55.34,,,,,,,,,,,,,,,,,,,,,,,1,39.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,65.62,,,,,,1,67.61,1,56.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.62,,,,,,,1,67.61,,,,,,,,,,,,,,,,
,,,,30~34,1,67.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.28,,,,,,,,,,,,,,,,,,,,,,,2,86.02,,,,,,,,,,,,,,,,
,,,,35~39,3,73.26,,,1,58.79,,,,,,,,,,,,1,68.35,,,,,,,1,58.79,,,,,1,75.59,,,,,,,,,,,,,,,,,,,1,72.25,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,64.20,,,,,,,1,59.81,,,,,,1,88.97,1,81.30,,,,,,,2,53.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,76.80,,,,,,,,,,,,,,
,,,,45~49,4,153.32,,,,,,,1,112.23,,,,,,,,6,104.51,,,,,,,2,97.28,1,61.01,,,,,,,,,,,,,,,,,2,75.33,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,144.30,,,1,112.87,1,88.97,,,,,,,,1,133.51,3,121.46,,,,,,,2,122.32,,,,,1,88.97,1,167.79,1,167.79,,,,,,,,,,,1,167.79,,,,,,,1,133.51,,,,,,,,,,,,,,,,
,,,,55~59,1,144.93,,,,,,,,,,,,,,,,13,327.04,,,,,2,104.55,1,81.77,,,,,3,245.30,2,256.41,,,,,1,81.77,1,156.25,,,,,,,1,128.21,,,1,128.21,1,156.25,,,,,,,,,,,,,,,,
,,,,60~64,8,254.21,,,3,130.66,,,,,,,,,,1,393.70,13,458.55,,,,,1,141.24,4,174.22,1,149.48,,,1,141.24,,,,,2,118.69,,,1,102.35,2,162.47,5,257.86,,,3,205.20,,,3,169.49,,,1,102.35,,,,,,,,,,,,,,
,,,,65~69,2,452.49,,,,,,,,,,,,,,2,205.55,4,236.41,1,190.48,1,518.13,4,219.30,4,150.43,,,1,139.08,5,286.20,,,3,124.43,,,,,,,,,,,,,,,1,139.08,,,2,205.55,,,2,160.77,,,,,,,,,,,,
,,,,70~74,,,,,2,193.61,,,,,,,,,,2,431.03,7,420.67,1,101.63,,,3,223.88,5,484.03,,,,,3,185.76,,,1,308.64,,,,,,,,,1,175.75,1,308.64,,,,,1,325.73,,,1,175.75,1,215.52,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,729.93,3,292.97,1,334.45,,,4,409.42,6,486.62,,,,,3,250.00,,,,,,,,,,,,,1,334.45,,,1,144.51,1,478.47,,,,,,,3,250.00,,,,,,,,,,,,
,,,,80~84,1,709.22,,,,,,,,,,,,,,,,,,,,1,212.77,,,4,557.10,,,,,2,396.83,2,327.33,,,1,212.77,,,,,,,1,709.22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,2,829.88,,,,,3,882.35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2272.73,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,94.34,1,48.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.69,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,69.44,,,,,,1,56.88,,,,,,,,,,,,,,,1,52.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,61.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,50.62,,,1,60.46,,,1,43.54,,,,,,2,52.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.59,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,92.85,,,,,,,,,,,,,,3,58.22,,,1,71.02,1,58.65,1,65.53,,,,,,,,,,,,,1,58.65,,,,,,,1,65.53,,,1,65.53,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,8,209.75,,,,,1,158.48,,,,,,,,6,152.75,,,,,1,158.48,,,,,,,,,,,,,,,,,,,,,,,,,,,3,85.86,1,59.17,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,75.87,,,,,,,,,,,,,,9,211.62,,,2,71.38,1,68.92,,,,,1,93.37,,,,,,,,,,,2,137.84,,,,,,,,,1,108.70,,,1,108.70,,,,,,,,,,,,,,,,,,
,,,,50~54,4,248.45,,,,,,,1,139.28,1,,,,89.21,6,154.04,,,2,156.13,1,112.99,1,112.99,,,1,89.21,,,,,,,1,89.21,,,1,164.47,,,,,1,139.28,1,164.47,2,224.22,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,6,237.91,,,,,,,,,1,,,,81.43,7,212.57,,,6,182.20,3,140.85,,,,,4,152.15,,,,,,,,,2,133.33,1,129.70,,,,,,,1,81.43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,122.93,,,3,131.06,,,,,,,,,,8,274.91,,,3,135.99,1,172.71,,,,,,,,,,,,,,,1,161.03,1,172.71,,,3,137.49,,,3,343.64,1,172.71,,,,,3,334.45,,,,,,,,,,,,,,,,
,,,,65~69,1,137.17,,,,,1,115.61,,,2,,,,140.85,3,165.65,1,228.31,2,145.67,10,382.41,,,4,402.82,1,115.61,1,180.18,,,,,,,,,,,,,1,122.25,,,2,244.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,204.92,1,,,,169.20,7,517.37,,,1,309.60,9,445.32,,,4,172.71,,,2,218.82,,,1,204.92,,,,,2,255.10,,,,,,,,,1,699.30,,,,,3,328.23,,,,,,,,,,,,,,,,
,,,,75~79,,,1,354.61,,,,,1,136.43,1,,,,602.41,1,354.61,,,3,270.51,10,656.60,,,2,403.23,1,136.43,,,,,,,,,1,354.61,,,,,1,1063.83,,,1,136.43,,,,,,,1,467.29,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,219.78,,,,,,,,,,3,1863.35,,,,,1,219.78,,,1,621.12,,,,,,,,,,,,,1,1149.43,1,219.78,1,621.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,5263.16,1,1851.85,,,,,,,,,,1,2439.02,1,1851.85,,,,,,,,,,,,,,,,,,,,,,,,,1,2439.02,,,,,,,1,341.30,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,1,,,,84.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.42,,,1,56.72,,,,,,,,,,
,,,,30~34,1,67.39,,,,,,,,,,,,,,,,,,2,134.77,,,,,,,,,,,,,,,1,69.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,73.51,1,41.67,,,,,2,68.56,,,,,,1,59.49,,,9,98.18,,,1,65.10,,,,,,,,,,,1,41.67,,,1,65.10,,,,,,,1,68.45,,,,,,,,,,,1,141.24,2,66.73,,,,,,,,,,
,,,,40~44,3,102.18,1,45.91,,,,,1,85.47,,,,,,,,,,11,173.28,,,,,,,,,1,77.70,,,,,1,45.91,,,,,1,81.04,,,,,,,1,45.91,,,,,,,,,,,7,136.88,,,,,,,,,,
,,,,45~49,4,119.76,,,,,,,,,1,,,,191.20,,,1,54.32,13,235.93,,,,,1,54.32,3,68.84,1,54.32,,,1,86.81,4,103.09,1,86.81,,,1,102.46,,,,,,,2,84.60,,,,,2,66.82,,,2,68.87,1,86.81,,,,,,,,,,
,,,,50~54,4,139.47,,,,,,,,,1,,,,111.73,,,,,7,369.98,,,,,1,135.87,1,111.73,,,,,,,1,86.51,,,,,,,,,1,156.74,1,166.94,1,156.74,,,1,371.75,,,,,1,111.73,1,135.87,,,,,,,,,,
,,,,55~59,6,201.48,1,151.52,,,,,,,,,,,,1,131.58,,,8,241.40,,,,,2,101.11,3,198.54,,,,,,,,,,,1,82.10,,,,,,,,,2,263.16,,,,,,,,,1,82.10,2,101.11,,,2,263.16,,,,,,
,,,,60~64,3,125.52,1,389.11,,,,,,,,,,,,1,163.67,,,12,333.61,,,,,1,165.02,2,327.33,,,,,7,264.95,1,389.11,1,93.11,,,,,1,141.84,,,1,141.84,2,165.70,1,166.39,,,,,,,3,131.52,,,,,,,,,,,,
,,,,65~69,2,195.31,,,1,146.20,,,,,1,,,,122.55,,,,,10,307.03,1,146.20,,,3,162.78,9,276.33,,,,,6,237.44,2,151.29,2,142.05,,,,,,,,,2,245.10,2,133.33,,,,,1,168.92,,,2,156.74,1,229.89,,,1,168.92,1,136.99,,,,
,,,,70~74,2,230.15,,,,,1,157.48,,,1,,,,106.04,2,378.79,,,7,252.80,,,,,5,223.11,7,286.06,,,,,3,228.83,1,157.48,1,189.39,,,,,,,,,,,1,675.68,,,1,157.48,,,,,1,189.39,,,,,1,189.39,4,343.94,,,,
,,,,75~79,,,,,,,,,,,,,,,,4,335.85,,,5,606.80,,,,,1,135.69,7,394.14,,,1,330.03,4,284.50,,,3,274.73,,,,,1,135.69,,,,,5,281.53,,,,,,,,,1,330.03,1,281.69,1,135.69,,,2,426.44,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,4,970.87,,,,,,,3,491.00,1,220.75,,,2,327.33,,,,,,,,,,,,,,,,,,,,,,,,,1,595.24,,,,,,,1,632.91,,,,
,,,,85+,,,,,,,,,,,,,,,,1,306.75,,,,,,,,,,,1,1612.90,,,,,1,1282.05,,,,,,,,,,,,,,,1,306.75,1,306.75,,,,,,,2,613.50,,,,,,,1,306.75,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,2,108.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,76.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,40.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56.56,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,1,138.89,,,,,,,,,,,,,,,1,50.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,73.58,,,,,,,,,,,,,,1,73.58,3,51.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,45.54,,,,,,,,,,,,,,,,1,45.54,,,,,,,,,,,,,,,,,,,,,,,,,1,45.54,,,,,1,67.11,,,,,1,72.05,1,61.69,,,,,,,,,,,,,,
,,,,35~39,4,73.58,,,,,,,,,1,,,,68.35,,,3,125.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,50.38,1,41.82,,,1,61.69,,,,,,,,,,,,,,
,,,,40~44,5,87.40,,,,,,,,,1,,,,81.50,,,3,73.69,,,,,1,60.83,,,,,,,,,1,76.80,,,,,,,,,,,,,,,,,1,81.10,1,81.50,,,,,,,,,,,,,,,,,,
,,,,45~49,7,149.73,,,,,1,90.01,,,,,,,,,,9,142.63,,,1,51.39,1,51.39,2,123.61,,,2,56.12,2,63.96,1,84.67,,,1,84.67,2,56.12,1,84.67,,,,,,,1,90.01,2,65.42,2,73.29,,,,,,,,,,,,,,,,,,
,,,,50~54,7,181.35,,,,,,,,,,,,,,,,6,168.40,,,,,,,3,222.39,,,1,81.37,1,101.52,,,,,,,1,150.15,,,,,,,,,,,1,146.41,2,104.60,,,,,,,,,,,,,,,,,,
,,,,55~59,2,184.16,,,1,84.46,,,,,2,,,,99.35,,,11,275.97,,,,,4,225.99,2,109.59,2,103.63,1,170.65,,,,,,,1,134.05,,,2,150.15,,,,,1,84.46,,,1,134.05,,,,,,,1,120.63,,,,,,,,,,,,
,,,,60~64,5,165.13,,,,,,,,,2,,,,164.47,,,13,334.53,,,,,2,168.49,6,205.41,2,181.32,2,111.42,,,,,1,144.51,,,,,1,166.11,,,,,1,158.48,,,1,158.48,1,158.48,,,1,144.51,1,166.11,,,,,,,,,,,,
,,,,65~69,1,116.82,,,1,116.82,,,,,1,,,,116.82,,,11,313.93,,,,,6,281.82,8,334.45,,,4,271.55,2,135.23,1,116.82,,,,,2,233.64,1,140.25,,,,,1,153.85,1,140.25,3,224.55,3,152.44,,,,,1,216.45,,,,,,,,,,,,
,,,,70~74,2,1190.48,,,3,162.07,,,,,,,,,,,,13,440.08,1,303.03,1,110.86,7,291.55,4,274.91,1,303.03,4,376.65,,,2,132.71,,,,,,,3,193.05,,,2,519.48,1,259.74,,,2,136.43,,,,,,,7,285.02,,,,,,,,,,,,
,,,,75~79,,,1,131.41,,,,,,,1,,,,315.46,,,3,318.47,,,,,2,206.19,8,594.35,,,2,630.91,1,131.41,2,288.60,,,,,1,131.41,1,265.96,,,,,,,,,1,131.41,,,1,478.47,1,478.47,5,343.88,,,,,,,,,,,,
,,,,80~84,2,1754.39,,,,,,,,,,,,,,,,3,430.42,,,,,,,1,877.19,,,2,775.19,,,,,,,1,235.29,,,,,1,235.29,1,877.19,,,,,1,1219.51,2,470.59,,,1,2325.58,,,,,,,,,,,,,,
,,,,85+,,,,,1,287.36,,,,,1,,,,1724.14,,,3,2173.91,,,,,,,1,287.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,492.61,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
