,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,29.83,,,,,,,,,,,,,,,,2,37.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,70.22,,,,,,,,,,,,,,,,,,
,,,,30~34,2,30.58,,,,,,,,,,,,,,,,,,,,2,30.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.54,1,27.23,1,29.59,2,30.87,,,,,,,,,,
,,,,35~39,3,44.97,,,,,1,40.47,1,31.91,,,,,,,,,,,,3,50.08,,,,,,,,,1,31.91,2,34.90,1,31.91,,,1,30.81,1,31.91,,,,,1,29.47,,,,,1,33.94,,,,,,,,,1,31.91,,,,,4,45.41,,,,,,,,,,
,,,,40~44,5,56.58,,,,,,,,,1,,,,36.91,,,,,,,4,41.32,,,,,,,,,2,43.86,1,46.77,1,54.02,,,2,38.87,,,,,1,58.11,1,46.77,,,,,1,54.02,,,1,33.12,,,,,,,1,46.77,2,38.78,3,52.37,,,,,,,,,,
,,,,45~49,2,65.13,,,,,,,,,,,,,,,,,,,,9,102.28,1,75.64,,,,,,,2,62.75,3,84.51,,,,,1,78.74,1,78.74,1,58.24,,,,,,,,,,,,,2,71.12,,,1,75.64,,,,,,,4,92.14,,,,,,,,,,
,,,,50~54,4,88.36,,,,,,,1,79.74,,,,,,,,1,83.40,,,9,113.98,,,,,1,64.35,,,2,171.09,1,64.35,,,,,,,3,109.17,,,2,77.43,,,,,,,,,,,3,75.40,,,,,,,1,83.40,1,114.03,,,,,,,,,,,,
,,,,55~59,10,156.25,,,3,81.08,,,1,62.97,1,,,,72.57,,,,,1,132.45,11,141.41,,,,,1,72.57,,,1,97.75,9,130.61,1,95.42,,,7,107.02,1,68.73,,,,,,,,,,,,,1,109.29,5,103.91,,,3,67.86,,,1,93.98,3,113.81,4,113.44,2,264.90,1,95.42,,,,,,
,,,,60~64,7,121.95,,,2,96.43,,,,,1,,,,82.85,1,92.76,,,,,14,166.21,,,,,,,1,71.12,8,129.24,15,157.84,1,71.12,,,7,128.28,4,112.23,,,,,,,,,,,1,71.12,1,92.76,6,100.72,1,92.76,2,91.07,,,,,2,87.45,3,87.16,,,2,84.93,,,,,,
,,,,65~69,1,72.94,1,97.85,1,72.94,,,,,,,,,,3,155.04,,,,,16,201.97,,,,,,,1,83.47,6,122.37,11,189.72,1,77.64,,,18,206.78,4,105.21,,,2,82.51,,,1,94.97,,,,,,,7,120.86,1,84.39,1,83.47,,,2,83.93,6,122.82,1,163.93,1,72.94,4,333.89,,,,,,
,,,,70~74,4,153.55,,,,,,,,,2,,,,304.88,2,138.03,,,,,9,248.69,,,1,140.06,,,4,174.67,2,140.94,12,229.18,,,,,7,256.98,4,131.84,,,3,175.34,,,,,,,,,2,128.29,2,602.41,1,221.73,,,,,1,221.73,5,222.92,1,131.41,2,151.06,5,178.64,,,,,,
,,,,75~79,,,,,2,221.73,,,,,,,,,,2,340.14,,,,,5,327.44,,,,,,,,,3,291.83,5,338.98,,,,,5,276.09,1,480.77,,,1,362.32,,,,,1,206.19,2,495.05,2,268.10,4,459.24,1,336.70,1,362.32,,,,,1,206.19,1,362.32,,,6,303.34,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,602.41,,,,,1,427.35,,,,,,,,,1,602.41,1,694.44,,,,,2,520.83,,,,,,,,,,,,,,,1,371.75,,,,,1,917.43,,,,,1,694.44,,,,,2,484.26,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1136.36,1,1818.18,,,1,1075.27,,,,,,,,,,,1,1449.28,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,2,,,,33.74,,,1,28.57,1,28.57,1,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.31,1,43.12,,,1,32.31,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,33.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,28.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.06,,,1,23.13,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,28.70,,,1,39.06,1,39.06,,,,,,,,,,,,,,,,,,,,,,,1,39.32,,,,,,,1,39.06,,,,,,,1,35.46,,,1,28.70,,,,,,,,,,,,,,,,
,,,,25~29,1,49.78,,,,,,,,,1,,,,30.03,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.78,,,,,,,,,,,,,1,25.41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,32.02,,,,,,,,,1,,,,26.30,,,1,34.33,,,,,,,,,3,31.61,,,,,2,31.97,,,1,26.30,,,,,,,,,,,,,1,34.33,,,,,,,,,,,1,43.31,,,,,,,,,,,,,,,,
,,,,35~39,4,38.35,,,,,,,,,,,,,,,,4,48.60,,,,,,,,,,,2,38.34,,,3,49.00,5,33.71,,,,,,,,,1,46.49,,,2,30.31,,,,,,,,,,,,,2,32.87,,,,,,,,,,,,,,,,
,,,,40~44,8,46.74,1,43.46,1,43.25,,,,,2,,,,45.21,,,8,51.45,,,,,,,,,2,42.35,,,,,1,39.81,1,39.09,,,,,,,,,,,,,1,43.25,,,,,,,,,,,,,1,35.59,,,,,,,,,,,,,,,,
,,,,45~49,5,60.61,,,,,,,,,,,,,,,,5,93.14,,,,,,,,,6,58.58,2,51.99,,,,,3,93.05,,,,,,,1,58.17,,,1,49.00,2,61.05,1,52.97,,,,,,,,,1,65.75,5,70.76,,,,,,,,,,,,,,,,
,,,,50~54,6,117.58,1,87.49,2,74.88,1,88.26,2,85.65,1,,,,66.98,,,8,128.72,,,,,,,1,72.10,2,69.06,6,93.17,2,196.85,5,78.16,1,66.98,,,,,,,,,,,2,71.89,,,1,88.26,,,,,,,1,62.03,1,72.10,2,155.16,,,,,1,77.58,,,,,,,,,,
,,,,55~59,3,78.45,1,67.20,,,,,,,,,,,,1,60.98,12,126.80,,,,,1,106.84,,,4,103.28,6,103.04,,,5,143.14,2,90.38,,,1,60.98,1,92.25,,,,,1,106.84,2,80.71,,,1,88.57,1,67.20,,,,,,,1,106.84,1,67.20,,,,,,,,,,,,,,
,,,,60~64,6,165.84,,,2,99.45,,,1,92.68,1,,,,76.28,1,81.43,16,184.69,,,,,,,2,81.90,8,126.60,10,150.29,1,107.87,13,174.50,2,104.55,,,1,81.43,,,,,,,3,122.85,3,91.94,,,,,2,81.90,,,,,4,107.41,3,95.51,1,76.28,,,1,70.57,,,,,,,,,,
,,,,65~69,5,81.04,,,3,174.83,,,1,80.58,3,,,,87.87,2,80.58,13,128.10,,,,,,,,,5,100.32,10,120.26,1,80.58,6,104.64,2,93.15,,,,,,,,,1,93.72,1,73.64,12,153.85,,,2,149.48,,,,,1,81.77,3,90.12,2,81.23,,,1,74.74,6,177.10,,,,,,,,,,
,,,,70~74,3,113.94,,,2,129.79,,,,,2,,,,151.06,4,461.89,9,170.42,,,,,,,1,137.36,,,9,244.83,,,7,233.96,2,162.07,1,115.47,,,,,,,,,1,103.09,9,212.97,,,,,,,,,,,3,139.15,,,,,1,137.36,6,155.72,,,,,,,,,,
,,,,75~79,1,294.99,,,1,294.99,,,,,,,,,,,,5,390.93,,,,,,,,,2,478.47,8,366.97,,,3,239.81,3,232.20,,,,,,,,,,,,,1,371.75,,,1,371.75,,,,,,,2,344.83,,,,,,,7,321.10,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,529.10,,,,,1,427.35,,,2,471.70,5,576.70,,,10,775.80,,,,,,,,,,,,,1,371.75,3,765.31,,,,,,,,,,,,,,,,,,,2,529.10,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1515.15,,,2,1351.35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1666.67,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.08,,,,,,,,,,,,,,,,,,,,,1,40.13,,,,,1,46.25,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.78,,,,,,,,,,,,,,,1,29.02,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,40.63,,,,,,,,,,,,,1,28.08,,,,,,,,,,,,,,,,,,,1,25.03,,,,,,,,,,,,,,,1,28.34,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,23.46,,,,,1,,,,23.84,,,1,35.77,,,,,,,,,2,27.13,,,,,1,26.95,,,,,,,,,,,,,4,36.41,,,,,1,21.86,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,33.23,,,,,,,,,,,,,,,2,37.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,100.10,,,1,50.05,,,,,,,,,,,,1,31.00,,,,,,,,,,,,,,,,,,,,,,,1,31.00,,,,,1,31.85,,,,,1,31.00,,,,,,,,,2,37.45,,,2,38.93,,,,,,,,,,,,
,,,,30~34,3,33.46,,,1,26.12,,,1,29.54,1,,,,37.02,2,35.05,5,58.24,,,,,,,,,,,,,1,26.12,,,,,,,,,,,1,37.02,1,24.29,,,,,,,2,27.72,,,,,,,,,,,,,3,37.19,,,,,,,,,,,,
,,,,35~39,6,52.38,,,,,,,,,,,,,,,,4,31.65,,,,,,,,,1,37.30,3,31.91,,,2,31.70,,,,,3,32.67,1,40.60,,,,,,,,,2,31.70,2,30.24,,,,,,,,,,,,,3,29.39,,,1,29.61,,,,,,,,
,,,,40~44,7,67.92,1,51.71,1,51.71,,,,,1,,,,43.44,,,9,58.11,,,,,1,32.61,,,2,33.04,1,31.49,1,38.85,,,,,1,51.71,3,34.03,,,,,,,,,,,,,2,36.83,1,50.94,,,1,34.75,1,38.85,1,42.32,1,42.32,2,35.45,,,,,,,,,,,,
,,,,45~49,6,78.34,,,,,2,94.43,,,2,,,,47.25,1,47.28,9,81.41,,,,,,,1,47.28,,,1,43.50,5,86.85,,,,,4,50.56,1,55.31,,,1,58.82,,,,,1,43.50,2,49.30,2,57.65,,,,,,,,,2,54.96,,,3,70.87,,,1,47.21,,,,,,,,
,,,,50~54,6,83.53,,,2,66.29,,,,,,,,,,,,13,134.53,,,,,1,69.16,,,,,5,140.53,4,77.91,1,63.65,,,3,133.10,2,81.97,2,70.42,1,69.16,,,,,,,1,85.40,5,93.28,,,2,92.00,2,87.37,,,,,1,99.40,1,69.16,1,78.49,1,78.80,,,,,,,,
,,,,55~59,7,112.22,,,1,61.16,,,1,69.98,,,,,,1,125.63,18,230.59,,,,,,,,,1,90.50,3,133.93,5,89.11,,,,,4,126.54,3,89.93,2,77.67,,,,,,,1,90.50,,,7,119.01,1,61.16,,,,,,,,,1,92.17,3,134.83,,,,,1,69.98,,,,,,
,,,,60~64,10,143.53,3,94.34,2,92.00,1,101.73,,,,,,,,,,23,371.63,,,,,,,,,2,83.02,13,179.51,11,176.03,1,107.53,,,12,201.07,9,154.45,2,120.77,2,91.03,,,,,,,1,81.70,5,132.28,1,101.73,1,102.77,1,70.13,,,1,99.70,3,123.51,3,76.45,,,1,102.77,4,87.66,,,,,,
,,,,65~69,6,164.93,,,2,90.70,,,,,,,,,,4,107.93,16,198.17,,,1,81.63,,,,,2,76.13,6,100.74,20,259.81,,,,,13,147.24,6,168.35,,,,,,,,,2,86.02,2,76.45,7,144.24,1,93.11,,,2,120.63,,,1,75.53,5,135.32,1,79.94,,,1,93.11,11,199.10,,,,,,
,,,,70~74,3,121.65,,,2,113.44,,,1,129.37,,,,,,1,103.52,17,258.28,1,100.20,,,,,,,2,111.42,6,165.02,24,343.30,,,,,21,346.48,1,129.37,1,111.23,,,,,1,100.20,,,,,7,255.75,,,2,200.40,,,,,1,153.85,2,146.41,1,107.53,1,107.53,2,117.44,3,125.58,,,,,,
,,,,75~79,2,289.44,1,226.76,3,1244.81,,,1,174.22,1,,,,265.25,2,221.98,14,658.82,,,,,,,,,,,2,330.58,13,444.60,1,204.50,,,7,293.01,2,264.90,,,,,,,,,,,,,5,240.73,,,,,1,174.22,,,1,305.81,4,360.69,,,,,,,7,361.57,,,,,,
,,,,80~84,2,578.03,,,,,,,,,1,,,,387.60,,,7,1041.67,,,,,,,,,,,2,478.47,11,865.46,2,476.19,,,3,494.23,,,,,,,,,,,1,387.60,,,3,719.42,,,,,,,,,,,2,492.61,,,,,,,5,696.38,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,1250.00,,,,,,,,,,,,,1,819.67,,,,,,,,,,,,,,,,,,,,,2,990.10,,,,,,,,,,,,,,,,,,,1,2564.10,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,28.21,,,,,,,1,28.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.53,1,33.07,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,28.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,2,,,,34.92,,,,,,,,,2,32.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,1,35.75,,,,,,,1,31.42,,,,,,,,,,,,,,,,,,,,,,,,,,,2,43.65,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,38.55,,,,,,,,,1,,,,23.95,,,1,29.64,,,,,1,23.95,1,29.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,32.00,,,1,32.48,,,1,49.29,,,,,,1,27.67,,,1,40.18,,,1,32.00,,,1,31.20,,,,,,,,,,,,,1,49.29,,,,,,,,,1,27.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,61.82,,,,,,,1,26.54,,,,,,1,28.84,,,4,51.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.70,,,,,,,,,1,34.67,1,34.67,1,30.32,,,,,,,,,,,,,,,,
,,,,35~39,5,39.55,,,,,,,1,36.66,1,,,,28.87,,,,,8,58.15,,,,,3,44.40,,,,,,,3,33.96,2,33.13,1,48.52,,,,,,,1,30.22,,,2,58.02,2,35.45,,,,,,,,,1,36.66,1,28.87,,,,,,,,,,,,,,,,
,,,,40~44,4,46.87,,,2,41.56,,,1,30.61,3,,,,39.07,2,41.68,,,8,73.58,,,,,1,32.01,1,51.49,,,,,1,39.37,4,50.63,,,,,2,41.68,,,,,,,3,39.00,1,39.37,,,1,34.72,,,,,3,32.39,1,42.11,,,,,,,,,,,,,,,,
,,,,45~49,9,83.13,,,1,42.94,,,1,47.19,,,,,,,,,,16,111.58,,,1,49.38,3,74.93,6,59.73,,,,,3,73.21,,,1,67.61,,,1,47.19,,,,,1,53.28,5,71.49,,,,,,,,,,,,,4,52.62,,,,,,,,,,,,,,,,
,,,,50~54,4,146.41,1,91.16,1,68.07,,,,,,,,,,,,,,10,135.32,1,75.19,,,4,76.92,4,83.18,2,72.07,,,,,1,109.53,,,1,62.66,,,,,1,88.03,,,2,65.25,,,1,77.58,1,84.82,,,,,1,75.19,3,84.15,,,1,75.19,,,,,,,,,,,,
,,,,55~59,8,112.66,1,84.96,1,71.02,,,1,91.83,2,,,,99.40,2,73.99,,,23,230.23,1,59.95,2,83.89,6,111.88,10,110.04,1,97.85,,,6,97.36,2,65.02,2,73.99,,,,,1,91.83,1,66.84,,,6,101.54,,,,,2,76.48,,,,,2,79.43,3,76.71,,,,,1,84.96,,,,,,,,,,
,,,,60~64,6,204.01,2,83.33,1,70.67,,,1,105.04,,,,,,1,70.67,,,21,224.19,,,,,11,142.75,17,181.49,3,90.50,,,5,119.10,1,105.04,2,90.83,,,,,,,,,1,80.00,4,97.63,,,1,97.94,3,104.09,,,,,3,111.86,,,1,80.00,1,80.39,5,164.31,,,,,,,,,,
,,,,65~69,4,110.62,1,78.93,2,157.85,,,,,,,,,,2,190.11,,,19,248.85,,,,,10,154.08,22,350.10,,,,,9,126.81,3,86.78,2,113.70,,,,,,,,,5,110.33,8,173.57,,,1,83.06,,,,,,,2,82.92,2,82.47,1,83.06,,,4,107.56,,,,,,,,,,
,,,,70~74,2,100.86,,,3,124.74,,,,,2,,,,101.32,2,117.58,,,15,279.38,,,1,103.95,6,139.31,23,308.48,1,103.95,,,8,159.20,1,106.61,1,106.61,,,,,,,,,1,96.53,6,126.90,,,,,2,127.80,,,1,97.94,4,111.17,1,115.07,,,1,96.53,8,274.73,,,,,,,,,,
,,,,75~79,3,250.84,,,,,1,214.13,,,1,,,,214.13,2,191.75,,,10,361.01,,,,,4,256.25,5,334.22,1,174.83,,,7,288.78,1,253.81,1,212.31,,,,,,,1,425.53,,,8,395.45,,,1,212.31,1,174.83,,,,,3,332.23,1,214.13,,,2,317.97,6,310.72,,,,,,,,,,
,,,,80~84,,,,,1,364.96,,,,,,,,,,,,,,7,1046.34,,,,,2,369.69,2,1063.83,,,,,4,587.37,,,1,411.52,,,,,,,,,1,411.52,,,,,1,364.96,,,,,,,1,609.76,1,335.57,2,479.62,,,7,1188.46,,,,,,,,,,
,,,,85+,1,1408.45,,,,,,,,,,,,,,,,,,2,1176.47,,,,,2,2439.02,1,892.86,,,,,1,1333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1282.05,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,2,27.72,,,,,,1,45.87,,,,,,,,,1,45.87,,,,,,,,,,,,,,,,,,,,,,,1,28.53,1,26.96,,,,,1,34.72,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,29.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.64,,,,,,,,,,,,,,,1,27.37,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,44.17,,,,,,,,,,,,,,,,,,1,37.68,,,,,,,1,27.50,1,32.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,22.50,1,,,,24.40,,,,,,,,,,,,,,,,,,,,,,,1,22.50,,,,,,,,,,,,,,,,,,,1,24.40,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,2,37.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
