,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,29.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,32.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,97.37,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.43,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,36.74,,,,,,,,,,,,,,,,,,1,36.74,,,,,,,,,,,1,63.61,,,,,,,,,2,55.23,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,42.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,126.74,,,,,2,73.02,,,,,,,,2,118.48,,,1,59.24,1,173.61,,,,,,,,,,,,,1,126.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,135.69,,,,,,,3,132.57,,,,,,,,5,220.95,1,108.93,,,,,,,1,200.80,,,1,200.80,,,,,,,,,,,1,108.93,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,93.63,,,,,,,3,130.26,,,,,,1,93.63,,,1,93.63,,,,,,,,,,,,,,,1,115.21,,,,,3,185.07,,,1,80.97,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,3,192.31,,,,,,1,101.42,2,104.44,1,93.55,,,,,1,93.55,2,202.84,,,1,118.20,1,118.20,,,,,2,104.44,2,149.59,,,1,93.55,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,100.10,,,1,104.06,1,100.10,2,102.04,1,,,,100.10,1,226.24,4,204.08,6,427.66,,,,,,,1,100.10,2,200.20,2,119.90,,,,,,,,,,,,,2,200.20,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,162.34,1,246.31,,,1,160.00,1,164.74,,,,,,,,6,660.07,1,160.00,1,160.00,,,,,,,,,1,352.11,,,,,,,,,1,164.74,,,1,352.11,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,280.11,,,,,,,,,,,,,,3,547.45,2,560.22,,,,,,,,,,,1,280.11,,,,,,,,,,,,,2,671.14,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,2,471.70,,,,,,,,,,,,,1,438.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,1315.79,1,1315.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,49.19,,,,,,,,,,,,,,,1,69.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,1,32.01,,,,,,,,,,,,,1,76.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.86,,,,,,,,,,,1,32.40,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,113.51,,,,,,,,,,,,,,,,,,,,,,,,1,34.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,108.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.94,,,,,,,,,,,,,,,,,3,107.87,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,79.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.80,1,67.39,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,154.08,,,3,,,,75.93,,,,,,,,,,,2,79.24,2,65.32,1,112.49,,,,,2,108.93,,,,,1,84.25,,,,,1,53.33,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,74.13,,,,,2,,,,150.04,,,1,74.13,1,209.64,1,145.56,,,2,148.26,1,74.13,1,74.13,,,,,,,,,1,74.13,,,,,,,,,,,1,116.82,,,,,,,,,,,,,,,,
,,,,55~59,2,366.97,,,,,,,,,1,,,,91.32,,,,,3,273.97,,,,,4,122.21,3,91.66,,,,,,,,,,,,,,,,,,,1,183.49,,,,,2,91.83,,,,,,,,,,,,,,
,,,,60~64,2,192.12,1,104.06,,,1,104.06,,,1,,,,200.00,2,151.17,1,96.06,4,199.80,1,121.51,,,1,96.06,,,1,121.51,,,,,2,99.90,,,,,,,1,200.00,3,364.52,2,192.12,,,,,1,200.00,,,,,,,,,,,,,,
,,,,65~69,1,99.80,2,99.16,,,2,117.44,1,219.78,1,,,,98.52,,,2,199.60,2,197.04,,,,,4,198.31,,,,,,,2,116.55,8,252.13,,,1,98.52,1,98.52,1,99.80,2,136.05,,,,,2,117.44,2,116.55,,,,,,,,,,,,,,
,,,,70~74,1,155.52,1,233.10,,,1,149.48,1,149.48,2,,,,215.75,,,,,1,149.48,,,,,3,228.66,3,228.66,,,,,,,1,155.52,,,1,155.52,,,,,3,228.66,,,,,,,1,149.48,,,,,,,,,,,,,,
,,,,75~79,1,267.38,,,,,,,1,269.54,,,,,,,,1,269.54,2,534.76,,,1,267.38,1,267.38,,,,,,,,,1,478.47,,,,,,,,,3,802.14,,,,,,,3,571.43,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,3,,,,1006.71,,,1,429.18,2,477.33,,,,,4,1201.20,1,505.05,,,,,,,2,477.33,,,,,1,429.18,,,2,1075.27,,,1,505.05,,,1,537.63,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1176.47,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,1,70.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,103.84,,,1,28.46,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.46,,,,,1,49.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.73,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,32.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,118.62,,,,,,,,,,,,,,,,,,,,,,,,1,61.24,,,,,1,52.58,,,,,,,,,,,3,105.12,,,,,,,,,,,,,,,,
,,,,35~39,1,110.01,,,,,1,35.44,,,1,,,,110.01,1,35.44,1,35.44,,,1,61.39,,,,,,,,,,,,,,,,,,,,,2,44.93,,,,,1,110.01,,,1,35.44,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,2,79.33,,,,,,,,,,,,,,,,,,,,,,,1,39.67,1,39.67,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,60.99,,,1,50.38,,,,,,,,,,1,144.30,,,1,50.38,,,,,,,,,,,,,,,,,1,50.38,,,,,,,1,50.38,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,217.39,1,73.48,,,,,,,,,,,,1,73.48,1,117.92,,,,,,,,,1,152.21,,,1,152.21,,,,,,,,,,,1,73.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,107.41,,,,,,,,4,146.84,1,76.69,1,95.97,,,,,,,1,76.69,,,,,,,1,116.01,,,1,76.69,2,153.37,1,76.69,,,,,,,,,,,1,76.69,,,,,,,,,,,,
,,,,60~64,2,189.04,,,,,1,119.19,,,,,,,,8,315.46,1,101.42,2,150.26,1,94.52,,,1,101.42,2,97.85,,,,,,,,,,,2,189.04,,,,,,,,,,,1,203.25,,,1,119.19,,,,,,,,,,,,
,,,,65~69,1,138.89,,,,,,,,,,,,,,3,173.41,1,100.91,6,220.51,,,,,5,183.76,1,99.01,2,99.95,,,,,1,100.91,,,,,1,99.01,,,,,,,1,138.89,1,99.01,1,99.01,1,214.13,,,,,,,,,,,,
,,,,70~74,,,2,294.99,,,,,1,210.97,,,,,,1,139.66,2,201.82,2,173.61,,,,,4,336.13,,,2,194.36,,,,,,,,,1,147.49,,,2,254.13,,,,,3,175.75,,,,,6,504.20,,,,,,,,,,,,
,,,,75~79,,,1,316.46,,,,,1,241.55,,,,,,4,557.88,1,241.55,3,265.25,,,,,1,249.38,,,,,1,241.55,,,1,241.55,,,2,483.09,,,,,,,,,3,418.41,,,1,249.38,2,245.40,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,2,660.07,,,,,1,416.67,,,,,,,,,,,,,1,515.46,,,,,,,,,2,643.09,,,,,1,537.63,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,884.96,1,1098.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,884.96,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.38,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,1,69.88,,,,,,,,,1,33.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,32.37,,,,,,,1,,,,71.58,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.48,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,35.05,,,,,,,,,1,,,,63.13,,,,,,,,,,,1,35.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,55.80,,,,,2,58.62,,,,,,,1,34.09,,,,,,,,,,,1,55.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,88.61,,,,,,,,,1,,,,66.45,,,,,1,119.47,,,,,,,,,,,1,38.71,,,,,,,,,,,,,,,,,1,70.42,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,4,,,,139.96,,,,,,,2,57.09,,,1,46.66,,,2,62.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,149.93,,,,,,,,,8,,,,239.45,,,,,1,73.21,,,,,3,199.20,,,,,,,,,1,73.21,,,,,,,1,213.22,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,3,136.92,,,,,9,,,,308.11,1,120.77,1,97.28,1,97.28,2,105.65,,,1,73.37,4,167.29,1,73.37,,,,,1,120.77,,,3,125.47,,,,,,,,,2,194.55,,,,,,,,,,,,,,,,,,
,,,,60~64,1,118.06,,,1,118.06,,,,,,,,,,,,,,1,118.06,3,146.34,,,1,94.61,1,100.70,1,94.61,,,,,,,1,100.70,2,105.04,,,,,,,3,146.34,1,100.70,,,1,94.61,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,6,,,,249.69,,,,,9,336.57,7,223.14,,,2,140.06,,,,,1,102.56,,,,,,,,,,,2,103.09,,,,,2,205.13,,,2,117.03,,,,,,,,,,,,,,
,,,,70~74,,,,,2,260.08,,,1,196.08,6,,,,253.27,,,,,,,6,294.70,,,3,147.35,1,130.04,,,1,132.10,,,,,,,1,130.04,,,,,,,,,1,132.10,1,132.10,3,390.12,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,3,,,,312.83,,,1,228.31,3,419.58,5,521.38,,,,,1,243.31,1,243.31,,,,,,,,,2,318.47,,,,,1,328.95,1,243.31,1,328.95,,,2,235.57,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,492.61,1,510.20,,,,,,,,,,,,1,510.20,,,,,,,,,,,,,,,,,2,460.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,862.07,,,,,1,862.07,,,,,,,,,,,,,,,,,,,1,862.07,,,,,,,,,,,,,1,862.07,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,66.98,,,,,,,,,,,,,,,1,66.98,,,,,,,1,66.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,65.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,66.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,55.74,,,,,,,,,,,,2,67.64,,,2,75.56,,,1,55.74,1,33.82,,,,,,,,,1,33.82,,,,,,,,,1,33.82,1,60.83,1,33.82,,,,,,,,,,,,,,,,,,
,,,,40~44,3,71.68,,,,,,,1,66.09,,,,,,1,37.43,,,2,74.85,,,1,116.55,,,2,133.78,,,,,,,,,,,,,,,2,66.49,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,139.79,,,,,,,,,,,,,,4,119.47,,,1,44.80,,,,,1,71.38,,,,,,,,,2,59.74,1,89.61,,,,,,,1,71.38,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,68.12,1,139.28,,,,,,,,,,,,,,,,,1,68.12,,,1,108.93,,,1,68.12,1,108.93,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,103.95,,,,,,,,,1,,,,103.95,5,187.34,1,73.21,3,128.87,,,2,134.50,,,1,190.48,,,1,128.53,,,1,73.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,92.94,,,1,98.81,,,,,2,,,,131.23,5,171.82,2,109.05,4,153.85,,,1,98.81,2,109.05,,,,,,,,,3,163.58,,,2,95.79,,,,,1,195.31,2,185.87,,,2,149.93,,,,,,,,,,,,,,,,
,,,,65~69,2,117.58,,,,,,,,,1,,,,130.55,9,289.86,1,232.56,5,261.92,1,130.55,2,114.94,,,,,,,1,232.56,,,3,128.26,,,,,1,232.56,,,1,130.55,,,,,4,171.01,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,6,298.51,,,8,367.48,,,3,169.11,2,173.76,,,,,,,1,116.41,1,116.41,1,116.41,,,,,,,1,116.41,1,128.70,,,3,183.37,,,,,,,,,,,,,,,,
,,,,75~79,,,1,230.41,,,,,1,230.41,,,,,,4,332.78,3,681.82,6,614.12,,,3,393.70,1,230.41,,,,,,,,,5,352.86,,,,,,,1,227.27,,,,,1,230.41,2,260.42,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,495.05,2,,,,425.53,,,2,425.53,3,552.49,,,2,1666.67,,,,,,,,,,,2,425.53,,,,,,,,,,,,,,,2,425.53,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,653.59,,,1,806.45,,,,,1,653.59,,,,,,,,,1,925.93,,,,,,,,,,,1,925.93,,,1,806.45,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.98,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,29.36,,,,,,1,49.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,34.01,,,,,,,,,,,1,34.01,,,,,1,55.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,33.61,,,,,,,,,,,,,,2,81.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,59.52,,,,,,,,,,,,,,,,
,,,,40~44,1,36.95,1,36.95,,,,,,,,,,,,3,71.04,,,,,,,2,56.26,1,117.79,2,56.26,1,36.95,,,,,,,,,,,,,1,65.92,1,117.79,,,,,3,51.88,,,,,,,,,,,,,,,,
,,,,45~49,2,76.80,,,,,,,1,83.33,,,,,,3,66.80,,,,,,,1,83.33,1,71.23,,,,,,,,,,,,,,,,,,,1,83.33,,,,,2,64.79,,,,,,,,,,,,,,,,
,,,,50~54,1,126.74,,,,,,,,,,,,,,2,83.06,,,,,1,61.77,1,61.77,1,97.47,,,1,97.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,78.93,,,,,1,210.97,,,1,,,,137.93,4,185.44,,,,,3,150.60,2,114.88,,,1,210.97,1,210.97,1,112.36,,,,,1,112.36,,,,,1,78.93,,,1,210.97,,,,,,,,,1,210.97,,,,,,,,,,
,,,,60~64,,,,,2,130.38,,,,,1,,,,119.76,10,284.09,,,,,3,359.28,4,133.16,,,3,99.87,,,1,119.76,,,,,1,98.23,1,119.76,,,1,98.23,,,2,173.76,,,,,,,,,1,119.76,,,,,,,,,,
,,,,65~69,1,128.37,,,,,1,109.05,2,106.72,1,,,,104.49,4,172.64,,,1,225.73,5,161.50,7,226.10,,,3,327.15,1,104.49,,,,,1,109.05,,,5,161.50,,,1,104.49,,,,,2,142.86,,,1,109.05,1,225.73,7,226.10,,,,,,,,,,
,,,,70~74,,,,,1,113.51,1,258.40,2,248.14,,,,,,5,419.11,2,167.64,,,5,271.00,10,542.01,,,2,118.55,,,,,,,,,1,113.51,1,173.31,1,124.07,1,258.40,,,,,2,144.61,,,,,,,8,451.98,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,305.81,7,465.12,,,1,460.83,1,209.21,1,209.21,,,1,209.21,2,208.12,,,,,,,,,,,,,,,,,,,2,287.77,,,,,1,460.83,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,751.88,2,1503.76,,,1,442.48,2,793.65,3,616.02,,,1,442.48,,,,,,,,,,,1,425.53,,,,,,,,,,,,,,,,,4,821.36,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,909.09,,,,,2,934.58,,,,,,,,,,,,,,,,,,,,,2,751.88,,,,,,,1,1724.14,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
