,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,4,73.81,,,,,,,,,1,,,,126.10,,,9,135.79,,,,,,,,,3,87.57,11,165.26,1,225.23,6,106.35,4,95.44,,,,,,,,,,,1,55.56,,,8,128.78,,,1,126.10,1,33.53,,,2,55.26,3,73.73,,,1,55.56,,,,,,,,,,,,
,,,,65~69,3,195.31,,,,,,,,,,,,,,,,9,311.42,,,1,232.56,,,1,47.21,1,47.21,14,272.32,1,158.73,5,163.24,3,121.90,2,72.78,,,,,,,,,,,,,,,,,1,158.73,,,,,3,90.61,,,,,1,158.73,1,47.21,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,338.98,6,249.90,,,,,,,,,1,85.11,8,265.60,1,85.11,7,308.51,1,465.12,2,858.37,,,1,252.53,,,,,1,85.11,,,2,410.68,,,1,85.11,,,1,85.11,2,170.21,1,143.27,,,1,252.53,7,229.43,,,,,,,,,,
,,,,75~79,1,595.24,,,,,,,,,,,,,,,,2,1470.59,,,,,1,204.92,,,2,364.30,4,453.00,,,7,564.97,3,339.75,1,454.55,,,,,,,,,,,,,1,204.92,,,1,204.92,,,,,2,409.84,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,699.30,,,,,,,,,1,1754.39,,,,,,,,,,,,,1,699.30,,,,,,,,,1,1886.79,,,,,,,2,3508.77,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2631.58,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.68,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.78,,,,,,,,,,,,,,,,,1,35.78,1,15.18,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,40.88,,,1,79.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.97,,,,,,,,,1,16.97,,,2,16.89,,,,,,,,,,,,,,
,,,,25~29,1,15.33,,,,,,,,,1,,,,36.68,,,1,36.68,,,,,,,,,,,1,16.37,,,,,,,,,,,,,,,,,,,,,,,1,15.33,,,,,,,1,36.68,,,,,,,,,,,,,,,,,,
,,,,30~34,1,13.26,,,2,19.48,,,2,49.84,,,,,,,,1,15.57,,,,,,,,,,,1,15.57,,,,,,,,,,,,,,,,,,,,,1,176.06,,,,,,,1,36.68,,,,,1,13.26,,,,,,,,,,,,,,
,,,,35~39,3,36.86,,,,,,,,,1,,,,13.71,1,192.31,1,46.55,,,,,,,,,1,13.71,,,,,1,13.71,,,,,,,,,,,,,,,,,1,16.69,,,,,,,,,,,,,2,27.43,1,13.71,,,,,,,,,,,,
,,,,40~44,3,41.72,1,17.32,1,20.34,,,1,20.34,1,,,,20.34,2,26.75,7,97.36,,,,,1,20.34,2,26.75,2,26.75,,,,,1,17.32,1,17.32,,,1,58.69,1,17.32,,,,,,,,,4,44.05,,,,,,,,,,,,,7,56.94,,,,,,,,,,,,,,
,,,,45~49,4,62.71,,,,,,,,,1,,,,172.71,,,4,58.80,,,,,,,2,33.13,,,,,,,,,2,33.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,47.03,,,,,,,,,,,,,,
,,,,50~54,2,40.67,1,294.12,,,1,39.98,,,1,,,,41.37,3,124.12,7,118.26,,,,,,,1,41.37,6,103.32,,,,,2,64.08,3,105.60,,,1,41.37,,,1,41.37,,,,,,,1,39.98,,,,,,,,,,,1,182.15,1,39.98,,,,,,,,,,,,,,
,,,,55~59,2,51.26,,,,,,,,,,,,,,2,92.81,3,76.88,,,,,,,2,51.26,6,125.26,,,,,5,127.29,4,94.18,,,,,1,289.86,,,,,1,52.69,1,52.69,1,49.90,,,,,,,,,,,2,51.26,3,132.68,,,,,,,,,,,,,,
,,,,60~64,5,108.48,,,,,,,,,1,,,,35.11,2,57.75,12,184.76,,,1,35.11,,,5,108.48,12,184.76,1,35.11,,,3,78.78,3,72.94,,,1,56.79,,,,,,,2,236.97,,,2,113.57,,,1,56.79,1,56.79,,,,,3,81.26,2,113.57,1,56.79,,,,,,,,,,,,
,,,,65~69,2,49.33,,,,,,,1,38.02,,,,,,3,81.74,10,177.02,1,70.22,,,1,38.02,6,118.02,7,132.23,,,1,70.22,6,135.81,4,80.45,,,3,100.20,,,,,,,,,,,3,93.93,1,38.02,1,147.93,2,193.99,,,1,38.02,2,111.86,2,95.24,,,2,67.02,,,,,,,,,,
,,,,70~74,,,,,1,129.37,,,,,,,,,,,,6,222.97,,,1,78.86,,,5,181.49,7,216.58,1,129.37,,,7,260.13,3,121.85,,,,,,,,,,,1,436.68,2,157.73,1,436.68,,,,,,,,,,,2,187.62,,,1,444.44,3,177.62,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,500.00,1,183.49,5,470.81,,,,,,,1,787.40,3,311.85,,,,,3,311.85,2,268.46,1,183.49,,,,,,,,,,,,,2,207.90,,,,,,,,,,,,,,,,,6,533.81,,,,,,,,,,
,,,,80~84,,,,,,,,,1,2040.82,,,,,,1,456.62,3,707.55,,,,,,,3,1369.86,4,1092.90,,,,,1,729.93,1,990.10,,,,,,,,,,,,,,,,,,,,,1,990.10,,,,,1,555.56,,,,,1,729.93,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1234.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,男性乳房,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,14.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,30.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,85.54,,,,,,,,,,,,1,12.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.29,,,,,,,1,11.29,,,,,1,119.19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,12.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,1,80.00,,,1,80.00,,,,,,,,,,,1,16.56,,,,,,,,,,,,,2,23.32,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,138.31,,,,,,,,,,,,,,,,1,89.13,2,21.87,,,,,,,,,,,,,,,1,15.16,,,,,1,15.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,14.35,,,,,2,28.69,,,1,,,,34.64,,,1,14.35,,,1,34.64,,,1,34.64,,,1,13.18,,,,,,,1,13.18,1,13.18,,,,,2,19.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,31.06,2,22.37,,,,,,,,,,,,,,4,47.34,,,,,,,,,,,,,,,,,,,,,,,,,,,3,21.69,,,,,,,1,15.25,,,1,13.74,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,6,96.06,,,1,96.71,2,24.85,,,,,,,,,,6,44.74,,,,,1,16.01,1,96.71,,,1,55.49,1,245.10,,,1,18.65,,,,,,,,,1,16.01,1,16.01,,,,,2,24.85,,,2,27.47,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,46.23,,,,,,,1,28.98,,,,,,,,8,105.10,,,1,28.98,,,1,28.98,,,1,89.05,,,,,,,,,,,,,1,28.98,,,,,,,2,50.66,,,,,2,65.83,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,9,147.42,,,,,1,96.99,1,167.22,,,,,,1,38.45,2,125.79,,,5,156.30,2,90.33,,,,,3,51.32,2,125.79,,,1,38.45,,,,,,,,,1,45.17,,,,,,,,,1,38.45,,,,,1,45.17,,,,,,,,,,,,,,,,,,
,,,,55~59,2,54.29,1,175.13,1,57.77,,,2,70.00,,,,,,,,7,190.01,1,175.13,2,90.38,2,102.41,,,,,3,81.43,1,57.77,1,51.20,1,175.13,,,1,175.13,1,51.20,2,54.29,2,102.41,,,,,,,1,51.20,2,90.38,1,51.20,1,51.20,1,57.77,,,,,,,,,,,,,,,,,,
,,,,60~64,4,184.59,,,,,,,1,56.21,,,,,,,,6,102.48,1,169.49,2,65.92,13,240.61,,,,,6,102.48,4,91.24,,,,,1,169.49,,,1,46.45,1,221.24,4,91.24,1,113.51,,,,,,,1,46.45,3,76.30,,,3,76.30,,,,,,,,,,,,,,,,,,
,,,,65~69,1,39.25,,,,,1,39.25,2,133.69,,,,,,,,6,135.47,,,2,68.19,10,222.42,1,39.25,1,277.01,5,92.82,4,267.38,,,1,221.24,,,,,1,277.01,,,3,161.55,1,39.25,,,,,1,39.25,1,140.85,1,39.25,,,5,137.25,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,73.31,,,,,,,,6,180.45,,,2,169.20,6,289.86,1,114.16,,,7,268.10,1,224.22,,,2,123.15,,,,,,,1,114.16,3,121.21,,,1,224.22,,,1,224.22,,,,,1,224.22,1,224.22,,,,,,,,,,,,,,,,,,
,,,,75~79,2,340.14,,,,,,,2,253.16,,,,,,,,4,293.69,,,1,173.61,3,301.81,,,,,2,201.21,,,,,,,,,,,,,,,4,354.30,,,,,,,,,2,268.10,,,,,2,340.14,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,2,687.29,,,,,1,500.00,,,,,1,500.00,2,784.31,,,1,448.43,,,,,,,,,1,694.44,,,,,,,,,3,817.44,,,,,1,448.43,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1408.45,,,,,,,,,,,,,,,1,1315.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,41.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,11.57,,,,,,,,,,,,,,,,,1,12.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,39.28,,,,,,,,,1,,,,16.10,,,1,79.18,,,,,,,,,,,,,,,,,,,,,1,16.10,,,,,,,1,15.35,,,,,,,,,1,15.35,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,75.02,,,,,,,1,15.54,,,,,,,,,,2,115.81,,,,,,,,,,,,,1,89.37,,,,,,,,,,,,,,,,,1,75.02,,,,,,,,,1,164.47,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,13.58,,,2,19.75,,,,,,,,,,,,,,,,,,,1,13.58,,,,,1,73.96,,,,,,,,,,,1,131.75,1,13.58,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,37.82,,,,,,,1,114.94,1,,,,14.83,,,,,2,21.50,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.69,1,13.69,,,,,,,,,,,,,1,13.69,,,,,,,,,,,,,,,,
,,,,40~44,5,40.25,,,,,,,1,17.19,,,,,,,,,,4,27.83,,,,,,,3,24.15,,,,,,,,,,,,,,,,,,,,,1,51.33,,,1,15.14,,,,,1,15.14,2,16.10,,,,,,,,,,,,,,,,,,
,,,,45~49,2,26.12,1,24.87,,,,,1,27.50,,,,,,2,49.74,,,4,41.68,,,,,,,2,113.57,2,41.14,,,,,1,27.50,1,24.87,,,,,,,,,2,113.57,,,,,,,,,,,1,24.87,2,113.57,,,,,,,,,,,,,,,,,,
,,,,50~54,4,66.24,,,,,1,96.43,,,,,,,,1,41.27,,,4,95.17,,,,,1,304.88,2,123.15,4,60.70,,,,,1,38.77,,,1,38.77,,,,,,,2,63.90,,,1,96.43,,,1,41.27,,,,,4,104.74,,,,,,,,,,,,,,,,,,
,,,,55~59,6,174.57,,,,,,,,,,,,,,,,,,11,210.08,,,1,48.08,,,1,48.36,1,48.36,,,3,98.68,3,98.68,,,,,,,,,2,75.33,3,66.36,,,,,1,104.17,,,,,1,48.08,1,199.60,,,1,104.17,,,,,,,,,,,,,,
,,,,60~64,4,108.87,1,50.61,,,,,,,,,,,,,,,,10,214.00,,,,,1,50.61,3,81.65,5,110.23,,,5,135.32,2,233.37,,,,,,,,,,,2,54.44,,,,,1,58.89,1,58.89,1,50.61,2,78.13,1,58.89,,,,,1,58.89,,,,,,,,,,,,
,,,,65~69,3,73.71,,,2,202.02,,,,,,,,,,,,,,7,149.86,,,,,3,99.77,6,168.63,13,224.37,1,41.56,3,224.72,1,41.56,3,80.19,,,,,,,,,3,87.59,,,,,,,,,,,5,122.85,,,,,,,4,125.43,,,,,,,,,,,,
,,,,70~74,1,67.61,1,67.61,,,,,,,,,,,,2,81.23,,,6,274.35,,,,,1,209.64,4,145.93,8,230.61,,,8,434.55,,,,,,,,,,,1,101.73,1,358.42,,,1,67.61,,,,,,,3,162.95,,,1,101.73,,,7,212.06,,,,,,,,,,,,
,,,,75~79,,,,,1,222.72,,,,,,,,,,,,,,5,328.30,,,,,,,2,312.99,2,312.99,,,5,292.23,2,313.97,1,156.74,,,,,1,613.50,,,,,,,,,,,,,,,2,183.99,,,,,,,2,287.77,,,,,,,,,,,,
,,,,80~84,1,1250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,892.86,1,657.89,5,886.52,,,1,446.43,,,1,446.43,,,,,,,,,,,,,,,,,2,769.23,,,,,,,1,892.86,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,1219.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,2,,,,21.02,,,,,,,1,14.91,,,,,,,1,14.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,14.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.71,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.03,,,1,10.94,,,,,,,,,1,10.94,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.09,,,,,,,,,1,14.47,,,,,,,,,,,1,37.09,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,36.63,1,15.84,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,32.49,,,,,,,2,19.14,1,,,,32.49,,,4,25.49,,,,,,,,,2,27.51,,,,,,,1,32.49,,,,,,,,,,,1,13.76,,,,,,,,,,,1,13.56,1,13.76,,,,,,,,,,,,,,,,,,
,,,,35~39,2,28.93,,,1,36.52,,,,,,,,,,,,5,27.36,,,1,13.54,,,,,,,,,,,,,,,,,,,1,14.46,,,1,13.54,,,,,,,1,13.54,1,13.54,,,2,13.99,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,26.63,,,,,,,,,1,,,,142.86,,,8,49.52,,,1,213.22,2,24.78,1,14.42,2,28.84,,,,,2,22.22,,,,,,,,,,,2,15.44,,,1,14.42,,,1,14.42,1,16.62,3,23.16,2,15.44,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,44.86,,,,,,,,,,,,,,,,4,57.22,,,,,1,23.78,1,129.37,,,,,3,59.63,1,129.37,,,,,,,,,1,21.22,2,35.47,,,2,42.44,,,,,,,2,22.43,4,41.28,,,1,21.22,,,,,,,,,,,,,,,,
,,,,50~54,12,216.72,1,42.88,,,1,42.88,,,2,,,,70.00,,,7,107.87,,,,,,,3,60.62,,,,,1,190.48,,,1,38.21,,,,,,,,,1,42.88,1,42.88,,,,,,,,,,,,,1,190.48,,,,,,,,,,,,,,,,,,
,,,,55~59,5,111.63,,,,,,,,,1,,,,51.12,,,17,290.95,,,1,377.36,3,108.66,6,145.45,1,377.36,,,3,117.74,2,48.48,,,,,,,1,168.92,1,51.12,2,92.21,,,,,1,197.24,,,1,46.10,1,46.10,2,86.58,,,,,3,112.11,,,,,,,,,,,,,,
,,,,60~64,1,57.47,1,59.95,2,230.68,,,,,2,,,,114.94,,,12,227.53,,,,,6,124.77,11,219.12,,,,,6,154.92,1,59.95,,,,,,,1,115.34,1,57.47,2,150.15,,,,,,,,,,,1,115.34,2,93.76,,,2,114.94,4,93.57,,,,,,,,,,,,,,
,,,,65~69,6,125.18,,,1,58.07,,,,,1,,,,40.32,,,17,268.86,,,,,6,115.65,16,269.91,,,,,6,156.49,2,80.48,1,58.07,,,1,268.82,,,4,95.19,8,149.90,,,2,47.60,1,40.32,,,,,1,253.16,2,70.13,2,47.60,1,268.82,2,61.67,,,,,,,,,,,,,,
,,,,70~74,3,169.68,,,1,95.24,,,1,188.68,1,,,,274.73,,,10,260.55,1,250.00,,,5,149.34,16,399.60,,,,,5,149.34,,,1,358.42,,,,,,,5,138.73,7,195.42,,,,,1,56.56,,,,,1,95.24,,,,,1,56.56,4,141.94,,,,,,,,,,,,,,
,,,,75~79,,,,,1,366.30,,,,,,,,,,2,408.16,6,500.42,,,,,2,198.22,9,472.94,,,,,6,354.61,2,198.22,1,135.87,,,,,,,,,2,408.16,1,366.30,,,,,,,,,,,,,,,,,5,333.56,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,1470.59,1,371.75,,,,,1,418.41,5,856.16,,,,,1,418.41,2,2941.18,1,371.75,,,,,,,1,418.41,2,502.51,,,,,,,,,,,2,593.47,,,,,,,8,970.87,,,,,,,,,,,,,,
,,,,85+,1,1052.63,,,,,,,,,,,,,,,,1,1052.63,,,,,,,,,,,,,1,1123.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1052.63,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
