,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.12,,,,,1,38.12,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,29.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,30.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,46.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,63.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,61.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.73,,,,,,,,,,,,,,,,,,
,,,,50~54,1,61.65,,,,,,,3,184.96,,,,,,,,,,2,123.30,,,,,,,,1,61.65,,,,,,,,,,,,,,,,,2,123.30,1,61.65,,,,
,,,,55~59,1,65.36,,,1,65.36,,,3,196.08,,,,,,,,,,,,,,,1,65.36,,,,,,,,,,,,,1,65.36,1,65.36,1,65.36,,,,,,,,,,
,,,,60~64,,,1,84.67,,,1,84.67,1,84.67,,,,,,,,,,,,,,,,,,,1,84.67,,,1,84.67,1,84.67,,,,,,,,,,,,,,,,,,
,,,,65~69,1,127.23,,,,,,,,,,,,,,,,,,1,127.23,1,,127.23,1,127.23,1,127.23,,,,,,,,,,,1,127.23,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,180.18,1,180.18,,,,,,,,,,1,180.18,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,251.89,1,,,,251.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,251.89,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2439.02,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,,消化器官其他分界不明部位,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,1,36.28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.28,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,45.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,121.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.90,,,,,,,,,,,,,,,,,,
,,,,45~49,2,126.98,,,,,3,190.48,,,,,,,,,,,,,,,,,,,1,63.49,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,61.09,,,1,61.09,,,,,,,,,,,,,,1,,61.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,125.94,,,,,,,,,,,,,,,,,,,,,,,1,62.97,1,62.97,,,,,,,,,1,62.97,,,,,,,,,,,,,,,,
,,,,60~64,,,1,81.63,,,,,1,81.63,1,,,,81.63,1,81.63,1,81.63,,,1,,81.63,,,,,1,81.63,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,120.92,1,120.92,,,,,,,,,,,,,,,,,,1,120.92,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,186.92,,,,,,,,,,,,,,,,,,,,,,1,186.92,,,,,,,,,,,,,,
,,,,75~79,,,,,1,260.42,1,260.42,,,,,,,,1,260.42,,,,,1,,260.42,,,,,,,,,1,260.42,,,,,1,260.42,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,574.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,37.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,31.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,30.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.03,,,,,,,,,,,,,,
,,,,35~39,3,140.78,,,,,,,,,,,,,,,,,,,,1,,46.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,54.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,65.15,,,,,,,,,,,,,,,,,,,,,1,65.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,59.95,,,1,59.95,,,,,,,,,,,,1,59.95,,,,,,,,,,,,,,,,,,2,119.90,,,,,,,,,,,,,,,,
,,,,55~59,1,64.94,,,,,,,,,,,,,,,,3,194.81,,,,,,,,,,,,,,1,64.94,,,,,,,1,64.94,1,64.94,,,,,,,,,,
,,,,60~64,,,,,,,1,78.49,3,235.48,1,,,,78.49,2,156.99,2,156.99,,,1,,78.49,,,,,1,78.49,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,228.57,,,1,114.29,1,,,,114.29,,,1,114.29,,,,,,,,,,,,1,114.29,,,1,114.29,,,,,,,,,,,,,,,,,,
,,,,70~74,1,173.91,,,,,,,,,,,,,,,,1,173.91,,,2,,347.83,1,173.91,,,,,,,,,1,173.91,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,2,483.09,,,1,,241.55,,,1,241.55,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,465.12,,,1,,465.12,,,,,,,,,,,,,,,,,,,1,465.12,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1123.60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,1,42.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.40,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.16,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.21,,,,,,,,,,,,,,,,
,,,,40~44,3,146.41,,,,,,,2,97.61,,,,,,,,,,,,,,,,,,,,,1,48.80,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,4,274.35,,,,,,,,,,,,,,,1,68.59,,,,,,,,,2,137.17,,,,,,,,,,,,,,,,,,
,,,,50~54,1,59.10,,,,,,,2,118.20,,,,,,,,,,1,59.10,,,,,,,,,,1,59.10,,,,,,,1,59.10,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.85,2,129.70,,,1,64.85,2,129.70,,,1,64.85,,,,,,,,,,,,
,,,,60~64,2,145.56,,,,,,,3,218.34,,,,,,,,,,1,72.78,1,,72.78,1,72.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,107.87,,,,,1,107.87,,,,,,,,1,107.87,4,431.50,,,,2,215.75,1,107.87,,,,,1,107.87,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,173.31,,,,,,1,173.31,,,,,,,,,,2,346.62,1,173.31,2,346.62,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,236.41,2,472.81,,,,,,,,1,236.41,1,236.41,,,,4,945.63,,,,,,,,,1,236.41,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,473.93,1,,,,473.93,,,1,473.93,,,,,,,,,,,,,,,,,,,,,,1,473.93,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,胰,,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,2,88.18,,,,,,,,,,,,1,44.09,,,,,,,,,,,,,,,,,,1,44.09,,,,,,,,,,,,,,,,,,
,,,,30~34,1,36.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,43.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,97.61,,,,,2,97.61,,,,,,,,1,48.80,,,1,48.80,,,,1,48.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,57.94,,,,,,,,,1,,,,57.94,1,57.94,,,,,,,,1,57.94,,,,,1,57.94,,,,,,,1,57.94,,,,,,,,,,,,,,
,,,,55~59,2,129.62,,,,,,,,,,,,,,,,,,1,64.81,1,,64.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,217.08,,,4,289.44,1,72.36,1,72.36,,,,,,5,361.79,,,1,72.36,,,,,,,,1,72.36,,,1,72.36,,,,,1,72.36,,,,,,,,,,,,,,
,,,,65~69,1,100.50,,,,,2,201.01,,,,,,,,3,301.51,2,201.01,2,201.01,,,,,,1,100.50,,,,,,,,,,,,,1,100.50,,,,,,,,,,,,
,,,,70~74,,,,,,,2,330.03,,,,,,,,,,1,165.02,1,165.02,1,,165.02,,,,,,,1,165.02,1,165.02,,,1,165.02,,,,,,,,,,,,,,,,
,,,,75~79,,,1,246.91,,,,,,,1,,,,246.91,3,740.74,,,,,,,,,,,,,,,,,,,,,,,,2,493.83,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,,465.12,,,,,,,1,465.12,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,1,31.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,41.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,46.02,,,,,1,46.02,,,,,,,,,,1,46.02,,,,,,1,46.02,,,,,,,,,,,,,1,46.02,,,,,,,,,,,,,,
,,,,45~49,1,63.29,1,63.29,,,,,,,1,,,,63.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,62.58,,,,,1,62.58,,,,,,,,,,2,125.16,1,62.58,,,,,,,,,,,,1,62.58,,,1,62.58,,,,,,,,,,,,,,,,
,,,,55~59,,,1,63.09,1,63.09,1,63.09,,,,,,,,,,,,,,,,,,,1,63.09,,,,,,,,,1,63.09,1,63.09,,,,,,,,,,,,,,
,,,,60~64,1,70.82,,,,,4,283.29,,,1,,,,70.82,1,70.82,,,,,1,,70.82,,,,,,,1,70.82,,,,,,,,,1,70.82,,,,,,,,,,,,
,,,,65~69,1,92.17,,,,,,,1,92.17,4,,,,368.66,,,1,92.17,,,,,,,,,,,,,,,,1,92.17,,,1,92.17,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,156.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,496.28,,,,,,,,,,,,,,,,,,,,,,1,248.14,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,411.52,,,,,,,,,,1,411.52,,,,,,,1,411.52,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,1,46.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,,34.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,35.96,,,1,35.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,233.64,,,,,,,,,,,,,,,,,,,,,,,,,1,58.41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,66.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,61.92,,,,,2,123.84,,,,,,,,,,1,61.92,,,,,,,,,,1,61.92,,,1,61.92,1,61.92,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,5,352.36,1,70.47,1,,,,70.47,,,2,140.94,,,,,,,,,,1,70.47,,,1,70.47,,,,,1,70.47,,,,,,,,,,,,,,
,,,,65~69,1,90.01,,,1,90.01,2,180.02,1,90.01,2,,,,180.02,,,1,90.01,,,,,,,,,,2,180.02,1,90.01,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,143.27,1,143.27,1,143.27,,,2,,,,286.53,,,2,286.53,,,,,,1,143.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,3,751.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,250.63,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,401.61,,,,,,,,,,,,,,,,,,,2,803.21,,,1,401.61,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,961.54,,,1,961.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,,,,胃,,食道,,胰,,骨、關節及關節軟骨,,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,43.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,,33.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.88,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,39.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,45.11,,,,,,,1,45.11,,,,,,1,45.11,1,45.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,210.08,,,,,,,1,52.52,,,,,,1,52.52,,,,,,,,,,1,52.52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,71.79,,,,,1,71.79,1,71.79,,,,,,,,1,71.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,181.49,,,,,,,3,181.49,1,,,,60.50,1,60.50,1,60.50,,,,,,,,1,60.50,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,210.53,,,1,70.18,1,70.18,3,210.53,,,,,,,,,,1,70.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,169.35,1,84.67,,,1,84.67,,,,,,,,,,,,,,,,,,,1,84.67,,,1,84.67,2,169.35,1,84.67,,,,,,,,,,,,,,,,,,
,,,,70~74,1,136.43,,,,,,,3,409.28,2,,,,272.85,1,136.43,,,,,,,,,,1,136.43,,,,,,,,,1,136.43,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,238.66,1,238.66,2,,,,477.33,,,1,238.66,,,,,,1,238.66,1,238.66,,,,,,,,,3,715.99,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,380.23,1,380.23,,,,,2,760.46,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,900.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,1,32.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,77.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,44.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,147.71,,,,,,,1,49.24,,,,,,1,49.24,,,,,1,,49.24,1,49.24,,,,,1,49.24,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,72.57,,,1,72.57,,,1,72.57,,,,,,,,1,72.57,,,,,,1,72.57,,,,,,,1,72.57,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,2,123.76,,,,,,2,123.76,2,123.76,,,,,,,,,,,,1,61.88,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,3,207.61,,,,,,1,69.20,,,,,,,,,,,,,,,,,,,,1,69.20,,,,,1,69.20,,,,,,,,,,
