,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,269.54,,,1,,,,269.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,1,,427.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,,後腹膜腔及腹膜,,,胃,,,食道,,,造血系統及網狀內皮系統,,喉,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,61.12,,,,,,,,,,,,,,,,,,,,,,,,1,61.12,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,108.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,99.90,,,,,,,,,,1,,99.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,101.11,,,,,,,,,,,,,,,,,,,,2,202.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,82.17,1,82.17,,,1,82.17,1,82.17,3,,,,246.51,1,,82.17,1,,82.17,1,,82.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,115.07,,,,,,,,,1,,,,115.07,2,,230.15,,,,,,,,,,,,1,115.07,,,,,2,230.15,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,1,,237.53,,,,,1,237.53,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,813.01,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,35~39,2,119.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.43,,,,,,,,,,,,,,,,
,,,,45~49,1,115.87,1,115.87,,,,,,,,,,,,,,,,,,,,,1,,115.87,1,115.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,96.90,,,,,,,,,,,,,,,,,,,,,1,96.90,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,205.55,,,,,,,,,,,,,,,,,1,,102.77,1,,102.77,,,,,,,,,,,,,,1,102.77,1,102.77,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,,84.67,1,,84.67,,,,1,,84.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,107.76,1,107.76,,,,,,,,,,,,1,,107.76,2,,215.52,,,,,,,,,1,107.76,,,1,107.76,,,1,107.76,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,1,,224.22,,,,,,,1,224.22,1,224.22,1,224.22,,,,,1,224.22,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,418.41,,,1,418.41,3,1255.23,,,,,,,,,,,,,,,1,,418.41,,,,,,,,,,,1,418.41,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,826.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,2500.00,,,,,,,,,,,,,1,,2500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,造血系統及網狀內皮系統,,,喉,,,結直腸癌,,腎,,腦,,膀胱,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,1,54.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,41.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,67.52,,,,,1,67.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,110.25,,,,,,,,,,,,,,,,,,,,1,110.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,96.15,,,,,1,96.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,3,308.32,,,1,,,,102.77,,,,,,,1,,102.77,,,,,,1,102.77,1,102.77,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,174.83,1,87.41,1,87.41,,,,,,,,,,1,,87.41,,,,2,,174.83,,,,,,1,87.41,,,1,87.41,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,101.01,,,,,,,,2,,202.02,2,,202.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,191.20,,,,,,,,,,,,,,2,,382.41,,,,,,,1,,191.20,,,,,1,191.20,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,404.86,1,404.86,,,,,,,,,,,1,,404.86,,,,,,,,,,,,,1,404.86,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,763.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,胰,,,造血系統及網狀內皮系統,,,喉,,,結直腸癌,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,45.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.73,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,64.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.47,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,96.62,,,,,,,,,1,,,,96.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,98.43,1,98.43,1,98.43,,,,,,,,,,,,,,,,,,,,,,1,98.43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,102.99,,,,,,,,,,,1,,102.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,186.57,1,,,,93.28,2,,186.57,,,,,,,,,,,,1,93.28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,97.47,1,97.47,1,97.47,1,97.47,,,,,,,,,,,,1,,97.47,,,,1,97.47,,,,,1,97.47,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,167.22,,,,,,,,,,,,,,,1,,167.22,,,2,334.45,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,369.00,1,,,,369.00,1,,369.00,,,,,,,,,,1,369.00,,,1,369.00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,肝及肝內膽管,,其它淋巴瘤,,肺、支氣管及氣管,,,,,胃,,,食道,,,胸腺、心臟與中隔,,,結直腸癌,,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,56.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,40.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,50.10,,,,,,,,,,,,,,,,,,,,,1,,50.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.35,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,87.95,,,,,,,,,,,,,,,,,1,,87.95,1,,87.95,1,,87.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,3,300.90,,,,,,,,1,,100.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,106.95,,,,,,,,,,,,,,1,,106.95,,,,,,,,,,,,1,106.95,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,194.55,,,1,97.28,1,97.28,,,1,,,,97.28,,,,,,,,,,,,,2,194.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,93.11,,,,,1,93.11,,,2,,,,186.22,1,,93.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,145.99,,,,,,,,,,,,,,,,,2,291.97,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,350.88,,,,,1,,,,350.88,,,,,,,,,,,,,,,,,,,1,350.88,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,675.68,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.69,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.30,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,48.59,,,,,,,,,,,,,,,,,,,,1,48.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,3,180.72,,,,,,,,,,,1,,60.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,156.37,,,,,,,,,,,,,,1,,78.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,108.23,,,,,,,,,2,,,,216.45,,,,,,,1,,108.23,,,,,,,,,,,,,,2,216.45,,,,,,,,,,,,,,,,,,
,,,,55~59,1,102.56,,,,,,,,,1,,,,102.56,,,,,,,,,,,,,,,1,102.56,,,,,1,102.56,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,106.95,1,106.95,1,106.95,,,,,,,,1,,106.95,,,,,,,1,,106.95,,,,,,,2,213.90,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,92.94,,,2,,,,185.87,2,,185.87,,,,,,,1,,92.94,,,,,,,,,1,92.94,,,1,92.94,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,3,407.61,,,,,,,,,,,,,,,,,,,,,,2,271.74,,,,,,,1,135.87,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,308.64,,,1,,,,308.64,1,,308.64,,,,,,,,,,,,2,617.28,,,1,308.64,2,617.28,,,1,308.64,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,632.91,,,,,,2,,1265.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.37,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,47.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,176.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,141.94,,,1,70.97,2,141.94,,,,,,,,,,,1,,70.97,,,,,,,,,,,,,,,,,,,,,1,70.97,,,,,,,,,,,,,,
,,,,50~54,1,116.55,,,,,,,,,,,,,,1,,116.55,,,,,,,,,,,,2,233.10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,98.33,1,98.33,,,,,,,,,,,,1,,98.33,,,,,,,,1,98.33,,,1,98.33,,,,,1,98.33,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,110.13,,,,,,,,,,,1,,110.13,,,,,,,,,,,,,,,,,,,,,,,1,110.13,,,,,,,,,,,,
,,,,65~69,,,,,,,3,283.55,1,94.52,3,,,,283.55,,,,1,,94.52,,,,,,,,,,,1,94.52,1,94.52,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,127.71,,,,1,,127.71,,,,1,,127.71,,,,,2,255.43,,,,,,,1,127.71,,,,,,,,,,,,,,,,
,,,,75~79,,,1,278.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,278.55,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1408.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,1,57.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,1,62.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,43.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,45.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,56.75,,,,,1,56.75,,,,,,,,,,,,,,,,,1,,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,205.20,,,1,68.40,1,68.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,110.99,,,,,1,110.99,,,,,,,,,,,,,,,,,1,,110.99,,,1,110.99,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,200.00,,,,,3,300.00,,,1,,,,100.00,,,,1,,100.00,,,,,,,1,100.00,,,,,1,100.00,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,223.96,,,,,5,559.91,,,,,,,,1,,111.98,1,,111.98,,,,,,,,,,,1,111.98,,,,,1,111.98,1,111.98,1,111.98,,,,,,,,,,,,,,
,,,,65~69,1,99.50,,,,,3,298.51,,,1,,,,99.50,4,,398.01,,,,,,,2,,199.00,,,1,99.50,,,,,1,99.50,,,1,99.50,,,,,1,99.50,,,,,,,,,,
,,,,70~74,,,,,,,4,487.80,,,,,,,,3,,365.85,,,,1,,121.95,,,,,,,,,,,,,,,,,,,,1,121.95,,,,,,,,,,,,
,,,,75~79,,,,,,,1,234.74,,,2,,,,469.48,4,,938.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,234.74,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,,636.94,,,,,,,,2,1273.89,,,,,,,,,,,,,1,636.94,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1408.45,,,,,,,,,,,,,,,,,1,1408.45,,,,,,,,,,,,,1,1408.45,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,胰,,,喉,,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,1,58.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.49,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,43.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.10,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,2,90.62,,,,,,,,,,,,,,,,,,,,,,1,45.31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,54.11,1,54.11,,,1,54.11,,,,,,,,,,,1,,54.11,,,,,,,,,,,,,,,1,54.11,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,65.66,1,65.66,,,,,,,,,,,,,,,,,,1,,65.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,199.80,,,,,2,199.80,1,99.90,,,,,,1,,99.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,209.86,,,,,,,,,,,,,,,,,,,,,,,,,,2,209.86,,,,,1,104.93,,,,,,,1,104.93,,,,,,,,,,,,,,
,,,,60~64,1,112.49,,,1,112.49,4,449.94,2,224.97,,,,,,,,,,,,,,,1,,112.49,,,,,,,1,112.49,,,1,112.49,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,105.60,,,2,,,,211.19,,,,,,,,,,,,,,,,,1,105.60,,,,,,,1,105.60,,,,,,,,,,,,,,,,
