,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,55.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,22.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,26.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.69,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.30,,,,,,,1,19.02,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,28.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.67,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,24.57,,,1,44.56,,,1,17.81,2,,,,27.79,1,28.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,4,32.18,,,,,,,1,30.33,,,1,41.19,,,1,59.99,,,,,1,16.81,,,,,1,24.01,,,,,,,,,1,30.33,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,34.03,,,,,,,,,,,,,,,,,,1,48.59,,,,,,,1,32.28,1,19.30,,,,,1,24.59,1,32.28,,,1,24.59,,,1,48.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,107.04,,,,,,,,,,,,,,,,,,6,83.03,,,,,,,,,1,23.87,2,38.16,,,2,35.93,,,,,1,62.31,,,1,23.87,,,,,,,,,1,23.87,1,50.38,2,31.91,4,51.48,,,,,,,,,,,,,,,,
,,,,45~49,12,83.93,,,,,,,,,,,,,,1,37.57,,,5,99.98,1,37.57,1,32.46,1,37.57,2,55.56,4,80.97,,,1,37.57,,,,,,,,,,,2,87.95,1,37.57,,,,,,,,,,,2,34.83,2,142.76,,,1,78.43,,,,,,,,,,,,
,,,,50~54,12,149.78,,,,,,,1,107.76,,,,,,,,,,11,164.97,,,,,,,3,108.70,3,85.49,1,75.08,,,3,91.30,2,91.87,1,54.47,,,,,,,2,108.93,,,,,,,,,,,,,5,92.06,,,,,,,,,,,,,,,,
,,,,55~59,5,98.74,,,2,79.74,,,1,80.65,,,,,,3,107.45,,,8,132.01,1,80.65,,,,,5,99.60,3,93.05,1,62.66,,,2,62.03,2,71.63,,,1,64.43,,,,,5,91.46,,,,,,,,,,,3,78.72,1,78.86,,,3,67.93,,,,,,,,,,,,
,,,,60~64,3,92.14,1,62.42,2,142.65,,,1,106.95,1,,,,62.42,4,129.49,,,9,148.17,,,,,,,1,96.81,7,130.06,,,,,1,79.30,2,78.83,,,,,1,62.42,,,2,65.68,,,2,66.58,1,96.81,,,2,213.90,1,71.33,4,108.23,,,,,,,,,,,,,,,,
,,,,65~69,4,143.63,1,34.49,,,,,2,155.16,,,,,,2,67.29,,,8,107.80,,,,,,,6,86.37,15,174.03,2,50.13,,,6,86.05,3,56.99,1,90.74,2,57.47,2,71.81,1,172.12,9,132.84,,,,,2,49.99,,,,,5,71.97,,,1,91.66,5,88.37,,,,,,,,,,,,
,,,,70~74,2,157.11,1,235.85,,,,,,,,,,,,,,1,117.79,9,169.40,,,,,1,50.53,1,50.53,13,252.28,1,50.53,,,10,218.25,3,84.91,3,87.26,,,,,,,5,171.53,,,2,58.17,,,1,235.85,,,2,128.70,1,135.87,,,3,111.77,,,,,,,,,,,,
,,,,75~79,2,324.68,,,2,153.61,,,,,,,,,,1,117.51,,,4,340.43,,,,,,,3,145.99,8,280.21,1,117.51,,,5,360.23,4,214.71,,,,,1,117.51,1,117.51,6,302.11,1,236.97,,,1,247.52,,,2,268.10,3,412.09,,,1,247.52,6,242.23,,,,,,,,,,,,
,,,,80~84,,,,,,,1,283.29,,,1,,,,327.87,,,,,4,480.19,1,632.91,,,,,4,773.69,4,553.25,,,,,2,862.07,,,,,,,,,,,1,283.29,,,,,,,,,,,,,,,2,303.95,2,386.85,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1449.28,1,1010.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,28.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.37,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,2,,,,26.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.00,1,33.98,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.09,,,,,,,,,,,1,47.66,,,,,,,,,,,,,,,,,2,31.09,,,1,25.89,,,,,,,,,,,,,,,,
,,,,20~24,2,35.93,,,1,17.96,,,2,33.55,1,,,,52.83,1,39.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,25.04,1,29.12,2,32.13,,,,,,,2,36.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.04,,,1,29.12,,,,,,,,,,,,,,,,
,,,,30~34,5,70.11,,,,,,,1,24.09,,,,,,1,59.42,7,49.97,,,,,1,24.09,2,53.16,,,,,1,24.09,,,,,,,,,,,,,,,,,,,,,,,,,1,16.82,,,2,26.59,,,,,,,,,,,,,,,,
,,,,35~39,8,59.35,,,1,49.31,,,,,,,,,,,,4,41.93,,,,,2,23.45,,,,,1,24.38,,,1,24.38,,,1,32.34,,,,,,,,,,,,,,,,,,,,,,,3,31.45,,,,,,,,,,,,,,,,
,,,,40~44,8,59.94,1,27.55,,,,,,,,,,,,,,8,91.21,,,1,27.55,1,22.95,,,,,,,2,39.75,3,38.59,,,,,,,,,,,1,27.55,,,2,54.66,,,,,,,,,1,27.55,3,37.56,1,27.55,,,,,,,,,,,,,,
,,,,45~49,15,105.98,,,,,,,,,2,,,,140.45,2,70.60,9,85.23,,,,,4,92.10,1,70.22,,,,,2,70.60,1,57.08,,,1,70.22,,,,,,,1,46.53,,,2,80.19,,,1,70.22,,,,,3,49.22,3,66.09,,,,,,,,,,,,,,,,
,,,,50~54,9,162.13,,,2,75.50,,,,,1,,,,51.57,,,6,91.53,,,,,1,51.57,1,73.37,3,94.52,,,1,51.57,3,64.42,,,,,,,,,,,,,3,135.07,1,96.81,,,,,,,1,97.09,1,97.09,2,65.62,,,,,,,,,,,,,,,,
,,,,55~59,6,146.20,,,,,,,1,63.82,,,,,,2,60.57,12,130.10,,,,,6,135.72,3,66.37,,,,,5,88.17,6,125.79,,,,,,,,,,,,,1,150.15,2,77.40,,,3,62.46,2,85.65,,,1,66.62,7,155.49,,,3,103.99,,,,,,,,,,,,
,,,,60~64,4,106.72,,,2,66.03,,,,,1,,,,65.70,2,132.71,16,196.66,,,,,8,142.42,5,112.38,,,,,4,75.36,4,123.84,,,,,,,,,,,,,1,79.55,3,204.50,,,1,79.55,,,,,2,72.36,,,1,110.13,2,127.31,8,110.68,,,,,,,,,,
,,,,65~69,4,87.15,,,1,62.46,,,,,,,,,,2,176.37,13,156.46,2,52.42,2,50.72,13,137.67,20,211.80,2,69.37,,,8,99.03,2,73.13,3,108.89,,,,,1,180.83,,,2,75.16,2,75.16,6,89.71,1,62.46,1,94.52,2,173.31,,,6,82.71,2,50.72,,,2,52.42,4,93.35,,,,,,,,,,
,,,,70~74,1,306.75,1,45.35,1,45.35,,,1,136.43,3,,,,81.43,2,68.07,16,309.72,1,45.35,,,4,108.58,12,176.06,1,306.75,,,13,242.22,2,68.07,3,149.33,1,45.35,,,,,,,,,,,9,147.95,1,45.35,,,,,,,5,111.93,1,67.61,,,1,45.35,6,126.96,,,,,,,,,,
,,,,75~79,3,296.44,,,1,278.55,,,,,,,,,,1,105.04,9,264.71,1,105.04,,,4,288.60,13,431.18,2,103.95,1,105.04,5,259.88,,,1,102.88,,,,,,,,,,,2,231.75,4,217.98,,,,,1,233.10,,,,,,,,,1,230.41,5,264.69,,,,,,,,,,
,,,,80~84,1,330.03,,,2,531.91,1,1724.14,,,,,,,,1,467.29,3,990.10,,,,,1,467.29,3,508.47,,,,,2,420.17,1,330.03,,,,,,,,,,,,,,,1,1724.14,1,265.96,,,1,467.29,,,,,,,,,,,5,1288.66,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1612.90,,,,,,,1,2777.78,1,1408.45,,,,,1,2777.78,,,,,,,,,,,,,,,,,,,,,,,1,1428.57,,,4,1186.94,,,,,,,1,1612.90,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,2,110.56,,,,,,,,1,21.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.28,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,57.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,74.79,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,2,35.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.72,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,27.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.14,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,54.59,,,,,,,,,,,,,,1,24.08,2,29.13,,,1,27.01,,,,,,,,,,,,,,,,,1,27.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,3,32.57,,,,,,,,,,,,,,,,,,,,,,,,1,25.16,,,,,1,18.58,,,,,1,18.58,,,,,,,,,,,,,,,1,64.85,1,46.15,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,4,41.68,,,,,1,45.62,1,17.39,,,,,,,,1,29.93,,,1,59.88,,,1,23.70,1,29.93,,,,,,,,,,,,,,,1,45.62,,,,,,,,,,,1,59.88,2,34.77,,,,,,,,,,,,,,,,,,,,
,,,,35~39,13,75.48,,,,,,,,,1,,,,49.60,,,7,60.70,,,1,45.83,,,,,,,,,1,62.27,2,27.48,,,,,,,,,1,44.66,,,,,,,,,,,,,4,36.12,,,,,,,,,,,,,,,,,,,,
,,,,40~44,10,91.82,,,,,,,,,,,,,,,,14,77.38,1,35.51,,,1,21.93,,,,,,,,,2,63.17,,,1,56.72,,,,,,,,,1,21.93,1,26.91,,,1,35.51,1,71.23,2,43.87,,,,,,,,,,,,,,,,,,,,
,,,,45~49,22,133.65,2,47.93,,,1,68.59,,,2,,,,53.56,,,19,137.25,,,,,3,55.42,7,113.12,,,,,,,2,65.64,1,87.26,,,,,1,68.59,,,1,44.01,1,31.84,,,,,,,1,31.84,4,54.69,,,,,,,,,,,,,,,,,,,,
,,,,50~54,8,109.66,1,68.17,,,1,90.58,1,47.69,3,,,,60.11,,,12,150.56,,,,,3,60.11,2,56.12,1,96.15,,,,,5,85.95,1,96.15,,,,,3,72.15,2,61.41,1,148.15,,,1,47.69,,,1,90.58,1,47.69,3,81.41,,,1,47.69,,,,,,,,,,,,,,,,
,,,,55~59,20,199.82,1,75.30,1,104.28,,,,,3,,,,63.06,,,24,281.33,,,1,67.66,4,69.48,12,162.12,2,85.91,,,2,67.41,2,80.16,2,67.41,,,2,80.71,1,55.87,2,111.73,1,100.00,1,75.30,1,154.32,,,,,,,1,61.01,,,,,2,58.33,,,,,,,,,,,,,,
,,,,60~64,12,151.65,5,180.70,,,,,,,2,,,,79.81,,,18,264.63,,,1,73.86,4,102.07,10,153.85,2,106.38,,,4,116.18,2,98.52,,,,,1,195.69,,,6,106.42,1,65.83,,,1,73.86,,,2,89.01,2,130.80,2,130.80,,,1,70.77,2,68.21,,,,,,,,,,,,,,
,,,,65~69,2,59.44,2,121.58,,,1,220.26,4,84.05,2,,,,73.26,,,19,211.39,,,4,237.39,11,122.39,16,204.21,1,42.37,,,4,90.27,3,89.15,1,83.96,,,,,2,59.44,5,90.19,,,,,1,99.50,,,,,3,61.17,3,251.89,,,3,91.97,7,105.36,,,,,,,,,,,,,,
,,,,70~74,5,108.32,2,50.65,,,1,100.20,3,149.78,3,,,,72.03,,,15,229.46,,,1,41.72,11,223.35,27,368.05,2,86.51,1,41.72,7,107.08,4,96.04,3,72.20,,,1,41.72,3,60.64,9,138.95,,,,,,,,,,,1,41.72,1,64.43,,,1,121.95,12,194.55,,,,,,,,,,,,,,
,,,,75~79,,,1,387.60,,,,,,,1,,,,95.15,,,7,195.37,1,210.97,1,210.97,8,323.89,11,376.07,1,100.70,,,10,307.03,2,213.68,2,316.46,,,1,387.60,,,3,136.24,,,1,95.15,,,,,,,7,253.90,,,,,2,190.29,9,304.98,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,457.67,,,1,591.72,1,591.72,,,3,495.87,3,526.32,,,,,4,433.84,1,242.72,,,,,,,,,7,614.57,,,,,,,,,,,2,487.80,,,,,,,7,614.57,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,1408.45,2,1123.60,,,,,1,1449.28,,,,,,,,,1,909.09,3,1449.28,,,,,,,,,,,1,1449.28,,,,,,,1,1408.45,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,37.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.67,,,,,,,,,,,,,,,1,37.86,1,21.92,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,58.45,,,,,,,,,,,1,73.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,28.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,20.48,,,1,20.48,,,,,,,,,,,,,,,,,,,,,,,,,1,28.47,,,,,,,,,,,,,,,,,2,55.83,,,,,,,,,,,,,,,,
,,,,20~24,1,17.40,,,,,,,,,,,,,,,,,,,,1,23.69,,,1,17.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26.01,,,,,,,,,,,,
,,,,25~29,3,26.41,,,,,,,,,,,,,,,,1,66.58,,,2,22.72,,,,,,,,,1,25.61,,,1,66.58,,,,,,,,,,,,,,,,,1,29.27,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,5,43.27,1,23.67,,,,,,,2,,,,35.87,,,,,,,10,50.45,,,,,,,2,47.35,,,,,1,42.79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25.32,1,43.10,,,,,,,,,,,,
,,,,35~39,6,62.15,1,46.71,1,17.33,,,,,2,,,,31.09,1,24.14,,,,,6,42.07,,,1,31.46,,,1,60.86,1,24.14,,,,,2,22.34,,,,,,,,,,,,,,,,,1,17.33,2,37.13,,,,,,,2,25.59,,,,,,,,,,,,
,,,,40~44,16,85.36,1,69.98,2,35.35,,,,,3,,,,53.45,,,,,1,34.61,8,54.88,,,1,55.46,,,2,30.27,2,52.49,,,3,35.10,2,42.63,,,,,,,,,,,,,,,,,,,1,69.98,,,,,2,42.57,5,37.46,1,34.61,1,34.61,,,,,,,,
,,,,45~49,22,126.74,,,2,41.43,,,1,80.58,1,,,,26.14,,,,,,,12,91.92,,,1,65.27,,,1,26.14,,,,,2,83.89,,,2,37.39,2,99.55,,,,,,,2,32.21,4,34.71,,,,,,,,,,,,,4,62.74,1,65.27,,,,,,,,,,
,,,,50~54,14,126.83,,,1,78.86,,,,,,,,,,1,43.73,,,,,19,189.68,,,,,3,71.87,4,112.49,2,67.48,,,2,47.06,4,73.26,1,97.94,,,,,,,,,1,64.27,7,99.77,,,1,64.27,,,,,2,57.19,4,83.93,6,84.82,,,1,43.73,1,50.94,,,,,,
,,,,55~59,12,159.51,,,1,60.75,,,,,,,,,,1,73.15,,,,,16,219.90,,,,,8,107.64,14,153.78,,,,,2,70.50,,,2,66.82,,,,,,,,,1,54.76,6,107.30,,,,,1,70.13,,,1,151.29,4,74.46,2,80.42,,,1,85.69,4,100.20,,,,,,
,,,,60~64,6,100.15,1,143.06,2,164.07,,,1,82.03,1,,,,112.49,4,115.47,,,,,28,319.56,,,,,11,133.79,3,88.84,2,66.87,,,2,80.29,4,90.72,,,,,,,,,,,2,104.11,5,155.38,,,,,1,71.84,,,,,5,88.37,3,100.30,1,112.49,,,6,130.95,,,,,,
,,,,65~69,9,144.49,1,49.65,,,,,,,,,,,,2,60.88,,,,,24,288.22,,,,,5,124.91,16,267.87,1,198.81,1,198.81,3,68.76,2,157.36,4,97.68,1,69.88,,,,,1,198.81,4,87.03,8,156.89,,,2,64.68,1,49.65,1,69.88,2,84.10,7,180.41,2,85.14,,,2,67.54,7,120.81,,,,,,
,,,,70~74,3,87.80,,,1,94.25,,,,,1,,,,40.05,6,124.04,,,,,22,277.01,1,40.05,1,65.02,10,156.47,21,260.48,1,40.05,1,40.05,7,118.36,3,134.17,4,81.83,,,,,,,1,40.05,3,89.55,7,103.69,,,2,80.10,1,268.10,,,2,76.95,8,132.65,1,65.02,1,122.25,,,15,177.83,,,,,,
,,,,75~79,2,133.16,,,,,1,206.19,,,,,,,,4,144.93,,,,,10,308.17,,,2,117.86,5,154.08,19,463.87,1,206.19,,,7,215.72,3,150.98,,,,,,,1,82.51,,,2,89.73,12,325.12,,,,,3,110.54,,,1,224.22,7,199.54,1,206.19,,,,,8,253.16,,,,,,
,,,,80~84,1,1162.79,,,,,1,214.59,,,2,,,,347.83,2,510.20,,,,,2,305.81,,,1,214.59,2,727.27,4,466.20,,,,,3,288.18,1,255.10,3,405.41,,,,,,,,,,,2,1092.90,,,1,214.59,2,943.40,,,,,3,458.72,,,,,,,11,743.75,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,2,722.02,,,,,1,500.00,4,1111.11,,,,,,,,,,,,,,,,,,,,,3,1145.04,,,1,675.68,,,,,,,,,,,,,,,3,990.10,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,1,81.50,,,,,,,,,,1,59.14,,,,,1,52.66,,,1,59.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.54,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,2,57.74,,,,,,,,1,33.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.51,,,,,,,,,,,,,,,,,,,,
