,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,47.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35.11,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,43.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,2,38.91,,,,,1,46.88,,,,,,,,,,,,,,,,,,,,,,,,,1,72.10,,,,,,,2,42.74,,,3,115.70,,,,,,,,,,,,
,,,,40~44,2,75.87,,,,,,,,,,,,,,1,46.21,4,69.47,,,,,,,,,,,,,,,,,1,46.21,,,1,46.21,,,,,,,,,,,1,59.84,,,,,,,,,2,52.58,,,,,,,,,,,,
,,,,45~49,3,139.28,,,,,,,,,,,,,,,,1,92.00,,,,,,,,,1,92.00,3,94.97,,,,,,,,,,,,,1,77.82,,,,,,,,,,,,,1,92.00,,,1,77.82,1,77.82,,,,,,,,,,
,,,,50~54,1,93.55,,,,,,,,,1,,,,194.93,1,70.97,7,154.49,,,,,,,1,111.86,,,2,89.77,,,,,4,142.05,4,173.69,,,,,,,,,1,93.55,1,70.97,2,119.62,,,,,,,1,86.28,1,86.28,,,1,70.97,,,,,,,,
,,,,55~59,,,,,,,,,1,124.38,1,,,,96.99,,,4,122.89,,,,,,,,,1,96.99,3,110.58,1,77.16,,,3,122.55,1,96.99,,,,,,,,,,,1,96.99,1,96.99,1,107.76,2,89.93,,,,,2,85.95,,,,,,,,,,,,
,,,,60~64,1,82.03,,,,,,,,,1,,,,150.83,2,104.22,8,205.60,,,,,,,,,2,111.86,6,191.20,,,,,8,168.78,,,2,99.55,1,93.46,,,,,,,2,106.27,4,127.47,,,1,82.03,,,,,,,,,1,82.03,,,,,,,,
,,,,65~69,1,90.42,,,4,139.91,,,,,,,,,,2,180.83,12,248.86,,,,,,,,,5,129.87,13,337.66,1,116.69,,,13,269.60,2,100.86,1,90.42,1,88.81,,,,,,,1,88.81,3,394.22,,,,,,,1,90.42,,,,,5,135.28,,,,,,,,
,,,,70~74,,,1,143.47,,,,,,,,,,,,,,7,263.46,,,,,,,,,3,197.63,9,282.93,1,121.80,,,6,273.97,1,143.47,1,190.84,,,,,,,,,1,214.13,5,228.31,,,,,,,2,286.94,1,121.80,,,1,121.80,,,,,,,,
,,,,75~79,,,,,1,234.19,2,468.38,,,,,,,,,,3,346.02,,,,,,,,,1,234.19,9,512.82,,,,,3,311.20,,,,,1,234.19,,,,,,,1,274.73,3,346.02,,,1,227.27,,,2,248.76,1,227.27,,,3,265.49,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,1176.47,,,,,,,,,,,3,751.88,,,,,,,,,,,,,,,,,,,2,735.29,2,684.93,,,,,1,534.76,1,534.76,,,1,534.76,2,2352.94,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1612.90,,,,,,,,,,,,,2,1666.67,,,,,1,2272.73,,,,,,,,,,,1,1492.54,,,,,,,,,,,,,,,,,1,2702.70,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,52.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,46.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.49,1,46.49,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,37.48,,,,,,,,,,,,,,,,1,88.03,,,,,,,,,1,37.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.50,,,,,1,49.50,,,,,,,,,,,,,,,,,1,33.91,1,69.25,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,40.47,,,,,,,,2,68.42,,,,,,,,,,,,,,,,,1,40.47,,,,,,,,,,,,,,,,,,,1,45.43,,,,,,,,,,,,,,,,,,
,,,,35~39,2,41.70,,,,,1,45.85,1,38.24,,,,,,,,3,43.35,,,,,,,,,,,,,,,,,,,1,67.07,,,1,67.07,,,,,,,,,,,,,2,46.30,,,,,,,,,,,,,,,,,,
,,,,40~44,2,52.53,,,,,1,57.67,,,,,,,,,,8,90.70,,,,,1,48.24,1,57.67,3,70.19,,,,,,,1,57.60,,,,,,,2,90.87,,,,,,,,,,,4,51.65,,,,,,,,,,,,,,,,,,
,,,,45~49,1,178.25,1,178.25,,,,,,,,,,,,,,1,84.18,,,,,,,,,,,,,1,102.25,1,72.25,,,,,,,,,1,72.25,1,72.25,1,72.25,,,,,,,2,84.67,,,,,,,,,,,,,,,,,,
,,,,50~54,1,199.60,1,114.42,,,1,74.40,,,,,,,,,,6,178.25,,,,,,,1,74.40,1,199.60,1,92.00,,,2,101.99,1,74.40,1,87.11,,,2,82.27,,,1,199.60,,,1,92.00,,,,,1,74.40,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,7,173.57,,,,,,,2,155.40,3,142.72,,,2,139.96,3,107.26,,,,,,,,,3,129.03,,,,,,,,,,,1,77.70,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,90.21,,,,,2,115.47,,,,,,,,10,330.91,,,,,,,2,144.09,8,264.73,,,6,166.44,4,180.42,1,171.53,1,107.87,1,107.87,1,82.85,2,99.40,,,,,,,,,5,150.38,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,90.91,,,1,90.91,,,,,,,,1,112.49,7,246.05,,,,,,,4,135.87,12,255.32,1,91.83,7,319.78,1,91.83,2,181.82,,,,,1,90.91,6,166.16,1,91.83,,,,,,,2,102.25,1,132.45,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,172.41,,,,,,,1,,,,141.04,,,6,213.52,,,,,,,1,139.66,17,604.98,,,6,297.03,3,148.00,1,139.66,,,1,124.22,2,152.56,5,238.78,,,,,,,1,139.66,3,142.79,1,172.41,1,124.22,,,2,248.45,,,,,,,,,,,,
,,,,75~79,3,377.36,,,,,1,232.02,1,359.71,,,,,,,,7,467.91,,,,,,,2,282.09,7,624.44,,,6,553.51,2,289.86,1,359.71,,,,,1,266.67,5,442.87,,,,,,,,,2,286.53,,,,,,,1,238.10,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,2,584.80,,,,,1,476.19,2,711.74,1,884.96,,,3,659.34,,,,,,,,,,,2,1190.48,,,,,,,,,2,1190.48,,,,,1,476.19,1,476.19,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,1694.92,1,1694.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,45.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,86.21,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,3,116.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,85.32,,,,,,,,,,,,,,,1,52.77,,,,,,,,,,,,,1,39.57,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,38.43,,,,,,,,,,,1,48.97,,,,,,,,,,,,,,,,,,,,,1,37.69,1,37.69,,,1,36.00,,,,,,,,,,,,,,
,,,,30~34,1,35.93,,,,,,,,,1,,,,36.08,,,,,,,2,71.86,,,,,,,,,,,,,,,1,46.90,,,,,,,1,56.63,1,36.08,,,,,1,35.93,,,,,2,71.86,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,1,62.46,,,,,,,2,41.20,,,,,,,,,,,,,,,,,,,,,,,,,1,38.18,,,,,1,39.31,,,,,,,,,,,,,,
,,,,40~44,1,46.13,,,,,1,53.68,,,,,,,,,,,,2,57.82,,,,,1,46.13,1,44.56,,,1,53.68,,,,,,,,,,,1,52.91,,,,,1,44.56,,,,,,,,,3,55.58,,,,,,,,,,,,,,
,,,,45~49,2,161.68,,,,,,,,,,,,,,,,,,5,181.82,,,,,3,100.44,1,62.89,,,1,147.06,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.58,,,,,,,,,,,,,,
,,,,50~54,2,194.55,,,2,109.77,,,,,1,,,,210.53,,,1,97.28,1,85.54,,,,,3,140.32,2,91.03,1,97.28,1,103.20,,,,,,,1,85.54,,,3,199.60,1,125.94,,,,,1,85.54,,,,,1,85.54,1,85.54,,,1,97.28,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,121.51,,,,,8,191.11,,,,,,,3,127.23,,,1,97.18,1,97.18,,,,,,,,,,,2,85.69,,,1,121.51,,,,,1,75.24,,,3,94.31,,,,,,,,,,,,,,
,,,,60~64,2,170.65,,,3,183.94,,,,,1,,,,85.32,,,,,17,390.98,,,,,1,131.75,8,210.14,,,3,110.42,4,226.89,,,,,,,,,,,1,99.60,1,184.84,,,,,,,,,,,,,,,1,85.32,,,,,,,,,,
,,,,65~69,1,133.16,1,133.16,3,124.02,,,1,125.31,,,,,,,,,,7,240.72,,,1,114.94,1,94.43,13,287.04,,,8,211.75,2,119.90,,,,,,,1,133.16,1,125.31,7,185.28,,,,,,,,,1,94.43,2,94.79,1,95.15,1,94.43,3,104.86,,,,,,,,,,
,,,,70~74,2,240.10,,,2,259.74,,,,,,,,,,,,,,10,280.03,,,1,157.73,,,10,330.91,1,157.73,7,323.03,2,136.33,,,,,,,,,,,2,169.06,,,1,129.87,1,182.15,1,182.15,,,7,323.03,1,129.87,2,123.61,3,204.50,,,,,,,,,,
,,,,75~79,,,,,2,230.68,,,,,1,,,,349.65,1,326.80,,,5,344.35,,,,,,,11,588.55,,,6,383.88,1,239.81,1,243.90,,,,,,,,,1,243.90,,,,,,,,,,,1,326.80,,,,,1,326.80,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,425.53,1,671.14,1,751.88,1,671.14,,,,,,,3,553.51,,,1,671.14,,,,,,,,,,,,,1,432.90,,,,,,,,,,,,,,,,,3,500.83,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1282.05,,,1,1282.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,56.59,,,,,,,,,1,70.22,,,,,,,,,,,,,,,,,,,,,1,49.78,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,2,,,,43.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,52.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.37,,,,,1,45.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,52.08,,,,,,,,,1,40.77,,,,,,,,,,,,,,,,,,,,,1,40.77,,,1,38.11,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,38.55,1,39.17,,,,,,,,,,,,1,39.17,,,1,38.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,42.74,,,1,40.97,,,,,1,,,,56.02,,,,,,,,,,,,,,,1,42.74,,,,,,,,,,,,,,,,,,,,,4,53.50,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,82.55,,,,,,,,,8,,,,80.10,,,,,1,49.55,1,45.00,,,,,1,49.55,2,46.71,,,,,,,,,2,44.58,,,,,,,,,1,70.82,5,63.16,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,63.90,,,,,,,,,3,,,,107.07,,,,,1,117.23,3,131.69,2,59.77,1,70.18,1,57.05,,,,,,,,,,,,,1,70.18,,,,,1,72.62,,,3,99.40,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,161.55,,,,,2,100.35,,,4,,,,135.59,,,,,,,,,1,94.52,,,2,208.99,3,101.69,,,,,,,,,1,104.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,97.66,1,78.74,,,,,,,10,,,,238.32,,,,,,,1,179.86,3,111.40,1,115.34,3,130.15,1,115.34,,,,,,,,,5,134.12,,,1,179.86,,,1,179.86,3,102.53,4,139.81,,,2,105.76,,,,,,,,,,,,,,,,,,
,,,,60~64,2,105.43,1,134.95,,,1,107.64,,,11,,,,328.75,,,,,1,107.64,3,148.59,5,176.93,,,,,4,108.43,,,,,1,107.64,,,,,,,,,,,,,1,107.64,1,115.87,,,2,138.03,,,,,,,,,,,,,,,,,,
,,,,65~69,,,3,181.82,1,136.99,,,,,14,,,,374.23,,,,,2,189.21,2,113.38,15,335.50,1,119.47,5,172.18,3,358.42,1,94.61,1,96.71,2,106.95,,,3,103.31,,,1,123.00,,,1,136.99,,,3,110.82,1,94.61,2,106.95,,,,,,,,,,,,,,,,,,
,,,,70~74,1,166.39,,,1,118.48,1,166.39,2,143.78,12,,,,323.45,,,1,121.36,,,3,131.29,15,404.31,,,8,257.32,,,2,133.78,,,2,253.16,1,118.48,3,144.51,1,166.39,1,121.36,,,,,5,173.25,,,1,126.58,6,209.35,,,,,,,,,,,,,,,,,,
,,,,75~79,2,219.06,,,,,,,1,227.79,8,,,,507.94,,,,,,,,,7,616.20,,,9,438.38,2,249.38,2,219.06,,,,,2,246.31,2,418.41,1,209.21,,,,,,,2,302.11,,,,,3,372.21,,,,,,,,,,,,,,,,,,
,,,,80~84,1,571.43,1,571.43,,,,,1,427.35,3,,,,709.22,,,,,,,2,486.62,3,765.31,1,423.73,4,671.14,1,427.35,,,,,,,,,1,427.35,,,,,,,,,,,,,1,423.73,2,472.81,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,980.39,,,,,,,,,1,1265.82,,,1,1250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,50.08,,,,,,,,1,46.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,61.80,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.53,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,44.19,,,,,,,,,,1,45.64,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.64,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,1,52.30,,,,,,,,,,,,,,,,,,,,,,,1,72.41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,38.24,,,,,,,2,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.35,,,,,,,,,,,,,,,1,42.21,1,38.12,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,2,40.68,,,,,,2,41.89,,,,,,,,,,,,,,,1,46.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,41.88,,,1,41.88,,,,,,1,50.63,,,,,,,,,1,42.05,,,,,1,36.87,,,,,,,,,1,41.88,,,,,,,,,,,1,42.05,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,45.55,,,,,,,1,42.46,1,,,,42.46,4,50.38,,,,,,,,,1,63.69,1,46.15,,,1,46.15,2,98.23,,,,,,,2,92.29,,,,,,,,,1,46.17,5,82.09,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,69.09,,,,,,,,,,,,,,4,121.14,,,,,,,,,,,3,90.85,,,,,3,83.61,,,1,97.94,,,,,1,54.64,,,,,,,,,1,97.94,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,103.31,,,,,1,125.31,,,,,,,,2,154.44,,,,,,,1,103.31,2,113.25,4,146.47,,,3,104.68,,,1,103.63,,,,,1,90.66,,,1,103.31,,,1,201.21,1,125.31,2,125.00,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,126.30,,,,,1,81.70,1,94.97,,,,,,7,186.92,,,,,,,,,3,131.75,6,211.79,,,5,151.15,1,96.99,,,,,,,1,94.97,,,,,,,,,,,1,112.36,1,81.70,,,,,,,,,,,,,,,,,,
,,,,60~64,5,147.36,,,,,1,89.13,,,,,,,,5,172.77,,,,,,,,,3,117.55,8,193.66,,,2,161.68,3,146.13,1,89.13,,,,,2,112.87,,,2,139.86,,,1,107.41,1,118.91,2,237.81,,,,,3,146.13,,,,,,,,,,,,,,
,,,,65~69,1,122.10,,,1,97.66,,,,,,,,,,11,253.98,,,,,1,97.66,,,4,157.92,7,197.74,,,4,151.86,2,111.23,1,122.10,,,,,3,110.25,,,,,,,,,2,204.29,1,139.28,,,,,5,149.16,,,,,,,,,,,,,,
,,,,70~74,1,147.71,1,116.69,2,136.33,,,,,,,,,,10,332.34,,,,,,,,,6,204.01,16,421.16,1,162.07,5,170.01,,,2,233.37,,,,,7,300.17,,,,,,,1,147.71,5,160.15,2,116.62,,,1,116.55,2,135.69,,,,,,,,,,,,,,
,,,,75~79,1,200.40,,,5,404.53,,,1,197.24,,,,,,4,320.26,,,,,,,,,2,232.02,10,573.72,,,8,429.41,1,202.43,1,200.40,,,,,4,322.32,,,,,,,,,4,266.67,,,,,,,6,442.48,,,,,,,,,,,,,,
,,,,80~84,,,,,2,421.05,,,,,,,,,,7,919.84,,,,,1,432.90,,,,,6,750.00,,,3,462.25,,,,,,,1,409.84,2,421.05,1,662.25,,,,,,,1,409.84,,,,,,,3,580.27,,,,,,,,,,,,,,
,,,,85+,,,,,1,1149.43,,,,,,,,,,,,,,,,,,,,,,1,961.54,,,1,1149.43,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1098.90,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
