,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,2,,,,15.04,,,,,,,1,7.52,,,,,,,,,,,,,,,,,,,,,1,7.52,,,,,,,,,,,,,,,,,1,7.52,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,7.04,,,,,,,,,,,,,,,,,,,,,,,1,7.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,6.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.57,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,5.13,,,,,,,,,,,,,,,,,1,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.13,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.82,,,,,,,,,,,,
,,,,25~29,,,,,1,5.99,,,,,,,,,,,,,,1,5.99,,,,,,,,,,,,,,,1,5.99,,,,,,,,,,,,,,,,,2,11.99,,,,,,,,,,,,,1,5.99,,,,,,,,
,,,,30~34,1,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.83,,,1,5.83,,,,,,,,,,,,,,,,,1,5.83,,,1,5.83,,,,,,,,,2,11.66,,,,,,,,
,,,,35~39,9,50.40,,,1,5.60,,,,,,,,,,,,,,1,5.60,,,,,,,2,11.20,1,5.60,,,,,,,1,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,28.00,,,,,,,,
,,,,40~44,9,51.36,,,,,1,5.71,,,,,,,,,,,,11,62.78,,,,,1,5.71,1,5.71,1,5.71,1,5.71,,,1,5.71,,,,,1,5.71,,,1,5.71,,,,,,,1,5.71,,,1,5.71,,,,,1,5.71,1,5.71,4,22.83,,,,,,,,
,,,,45~49,2,15.38,,,,,,,1,7.69,,,,,,,,,,6,46.14,,,,,,,,,1,7.69,3,23.07,,,3,23.07,1,7.69,,,,,,,,,,,,,3,23.07,1,7.69,,,1,7.69,,,,,,,,,5,38.45,,,1,7.69,,,,
,,,,50~54,1,13.77,1,13.77,1,13.77,,,,,,,,,,,,,,5,68.83,,,,,,,4,55.07,5,68.83,,,,,1,13.77,2,27.53,,,,,,,,,,,1,13.77,1,13.77,2,27.53,,,,,1,13.77,1,13.77,1,13.77,1,13.77,,,,,,,,,,
,,,,55~59,3,54.04,2,36.03,,,,,,,2,,,,36.03,1,18.01,,,7,126.10,,,,,,,1,18.01,,,,,,,1,18.01,2,36.03,,,2,36.03,,,,,,,1,18.01,3,54.04,,,1,18.01,1,18.01,,,,,1,18.01,,,1,18.01,,,2,36.03,1,18.01,,
,,,,60~64,2,44.50,,,,,,,,,,,,,,1,22.25,,,18,400.53,,,,,2,44.50,1,22.25,14,311.53,,,,,6,133.51,4,89.01,1,22.25,1,22.25,,,,,,,,,1,22.25,2,44.50,,,,,,,,,1,22.25,1,22.25,1,22.25,,,2,44.50,1,22.25,,
,,,,65~69,1,16.16,,,2,32.31,,,1,16.16,,,,,,1,16.16,,,12,193.86,,,1,16.16,,,5,80.78,12,193.86,3,48.47,1,16.16,7,113.09,1,16.16,,,1,16.16,1,16.16,,,1,16.16,1,16.16,1,16.16,4,64.62,,,3,48.47,1,16.16,,,1,16.16,1,16.16,1,16.16,,,2,32.31,4,64.62,,
,,,,70~74,1,20.44,,,1,20.44,,,,,1,,,,20.44,2,40.87,,,1,20.44,,,1,20.44,1,20.44,8,163.50,18,367.87,1,20.44,,,7,143.06,4,81.75,,,1,20.44,1,20.44,,,,,,,,,6,122.62,,,3,61.31,,,,,,,2,40.87,,,,,1,20.44,9,183.94,,
,,,,75~79,,,,,1,37.81,,,,,1,,,,37.81,1,37.81,1,37.81,5,189.04,,,,,,,4,151.23,13,491.49,1,37.81,,,5,189.04,3,113.42,1,37.81,2,75.61,,,,,,,2,75.61,,,5,189.04,1,37.81,2,75.61,,,,,,,3,113.42,,,1,37.81,1,37.81,6,226.84,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,2,167.79,,,,,1,83.89,2,167.79,3,251.68,,,,,2,167.79,1,83.89,,,,,,,,,,,,,1,83.89,,,,,,,,,,,1,83.89,4,335.57,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,225.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,2,15.77,1,7.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15.77,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,5.08,,,,,,,,,1,5.08,,,,,,,,,,,,,,,1,5.08,,,1,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,2,11.38,,,,,,,,,1,5.69,,,1,5.69,,,,,,,,,,,,,,,,,,,,,1,5.69,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,2,,,,12.04,,,3,18.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12.04,,,,,1,6.02,,,,,,,,,,
,,,,30~34,,,,,,,,,1,6.00,1,,,,6.00,,,1,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,18.00,2,12.00,,,,,1,6.00,,,3,18.00,,,,,,,,,,,,
,,,,35~39,,,,,2,11.25,,,,,1,,,,5.62,2,11.25,4,22.50,,,,,,,1,5.62,1,5.62,,,,,1,5.62,,,,,,,,,,,,,,,,,,,1,5.62,,,,,1,5.62,,,4,22.50,,,,,,,,,,,,
,,,,40~44,4,22.97,1,5.74,,,,,,,,,,,,1,5.74,3,17.23,,,,,,,,,,,2,11.48,,,2,11.48,,,1,5.74,,,,,,,,,,,1,5.74,2,11.48,1,5.74,,,,,1,5.74,,,2,11.48,,,,,,,,,,,,
,,,,45~49,3,20.89,,,,,,,,,,,,,,,,10,69.65,,,,,,,,,3,20.89,3,20.89,2,13.93,2,13.93,3,20.89,,,,,,,,,,,,,1,6.96,4,27.86,1,6.96,,,,,1,6.96,,,1,6.96,,,,,,,,,,,,
,,,,50~54,3,38.24,,,,,,,,,,,,,,,,7,89.23,,,,,,,,,,,2,25.49,1,12.75,1,12.75,2,25.49,,,,,,,,,,,,,,,4,50.99,,,1,12.75,,,,,4,50.99,1,12.75,,,,,,,,,,,,
,,,,55~59,2,34.02,,,,,1,17.01,1,17.01,,,,,,2,34.02,8,136.08,,,,,,,,,7,119.07,5,85.05,,,4,68.04,,,2,34.02,1,17.01,,,,,,,,,,,3,51.03,,,2,34.02,,,,,1,17.01,2,34.02,,,,,,,,,,,,
,,,,60~64,3,69.91,,,1,23.30,1,23.30,1,23.30,1,,,,23.30,,,11,256.35,,,,,,,3,69.91,4,93.22,7,163.13,1,23.30,7,163.13,2,46.61,2,46.61,,,,,,,,,1,23.30,2,46.61,4,93.22,,,,,,,,,1,23.30,3,69.91,,,,,1,23.30,,,,,,
,,,,65~69,4,67.01,,,2,33.51,,,,,1,,,,16.75,3,50.26,11,184.29,,,,,,,,,5,83.77,9,150.78,3,50.26,6,100.52,7,117.27,1,16.75,1,16.75,,,,,,,1,16.75,1,16.75,8,134.03,,,3,50.26,2,33.51,1,16.75,3,50.26,2,33.51,,,1,16.75,9,150.78,,,,,,
,,,,70~74,3,58.96,,,1,19.65,,,1,19.65,1,,,,19.65,1,19.65,16,314.47,,,,,,,1,19.65,9,176.89,15,294.81,4,78.62,7,137.58,3,58.96,1,19.65,1,19.65,,,,,,,,,1,19.65,9,176.89,2,39.31,1,19.65,1,19.65,1,19.65,6,117.92,2,39.31,2,39.31,,,12,235.85,,,,,,
,,,,75~79,,,,,3,102.01,,,,,1,,,,34.00,1,34.00,6,204.01,,,,,1,34.00,1,34.00,5,170.01,9,306.02,3,102.01,9,306.02,,,1,34.00,,,1,34.00,,,,,1,34.00,1,34.00,4,136.01,,,1,34.00,,,,,4,136.01,,,,,,,8,272.02,,,,,,
,,,,80~84,,,,,2,163.13,1,81.57,1,81.57,1,,,,81.57,,,,,,,,,,,1,81.57,2,163.13,5,407.83,,,10,815.66,1,81.57,1,81.57,,,,,,,1,81.57,,,,,5,407.83,,,,,1,81.57,,,3,244.70,,,,,3,244.70,6,489.40,,,,,,
,,,,85+,,,,,1,180.18,,,,,,,,,,1,180.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,180.18,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.46,,,1,8.46,1,8.46,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14.58,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,5.94,,,,,,1,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.94,,,,,1,5.94,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,2,12.14,,,,,1,6.07,2,12.14,,,,,,,,,,,,,,,,,,,2,12.14,,,,,,,,,,,,,3,18.21,,,,,,,,,,,,,,,,,,
,,,,35~39,2,11.33,,,,,1,5.67,1,5.67,,,,,,6,34.00,,,,,,,4,22.67,1,5.67,,,1,5.67,,,,,,,1,5.67,,,,,,,1,5.67,,,,,,,2,11.33,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,10,57.40,,,,,,,1,5.74,1,,,,5.74,8,45.92,,,1,5.74,1,5.74,1,5.74,,,2,11.48,1,5.74,,,,,,,,,,,,,1,5.74,1,5.74,,,,,,,4,22.96,,,3,17.22,,,,,,,,,,,,,,,,,,
,,,,45~49,7,45.45,1,6.49,,,1,6.49,,,1,,,,6.49,9,58.43,,,1,6.49,4,25.97,1,6.49,,,1,6.49,,,,,,,,,,,,,,,1,6.49,,,,,,,,,1,6.49,1,6.49,2,12.98,,,,,,,,,,,,,,,,,,
,,,,50~54,2,23.28,,,1,11.64,,,,,1,,,,11.64,5,58.19,,,1,11.64,,,3,34.92,,,1,11.64,3,34.92,1,11.64,,,,,,,,,1,11.64,3,34.92,1,11.64,,,,,1,11.64,1,11.64,,,2,23.28,,,1,11.64,1,11.64,,,,,,,,,,,,
,,,,55~59,3,47.41,,,,,,,1,15.80,2,,,,31.61,10,158.03,,,,,3,47.41,6,94.82,1,15.80,2,31.61,3,47.41,1,15.80,1,15.80,,,,,1,15.80,,,2,31.61,,,1,15.80,,,,,1,15.80,2,31.61,1,15.80,,,1,15.80,,,,,,,,,,,,,,
,,,,60~64,2,47.04,,,2,47.04,1,23.52,3,70.56,2,,,,47.04,12,282.22,,,,,4,94.07,6,141.11,1,23.52,2,47.04,2,47.04,,,,,,,,,1,23.52,1,23.52,2,47.04,,,,,1,23.52,,,,,2,47.04,,,,,2,47.04,1,23.52,,,,,,,,,,,,
,,,,65~69,1,18.06,,,4,72.23,2,36.11,,,2,,,,36.11,14,252.80,,,,,8,144.46,16,288.91,2,36.11,10,180.57,2,36.11,2,36.11,,,,,1,18.06,1,18.06,1,18.06,8,144.46,,,,,,,,,2,36.11,4,72.23,,,1,18.06,,,8,144.46,,,,,,,,,,,,
,,,,70~74,3,56.72,,,1,18.91,,,1,18.91,1,,,,18.91,11,207.98,,,1,18.91,9,170.16,11,207.98,,,6,113.44,1,18.91,1,18.91,,,,,,,,,,,4,75.63,,,2,37.81,3,56.72,,,,,5,94.54,,,,,2,37.81,10,189.07,,,,,,,,,,,,
,,,,75~79,1,31.43,,,2,62.85,,,2,62.85,1,,,,31.43,10,314.27,,,2,62.85,4,125.71,7,219.99,1,31.43,4,125.71,2,62.85,3,94.28,,,,,,,,,1,31.43,11,345.69,,,1,31.43,1,31.43,,,,,5,157.13,1,31.43,,,,,7,219.99,,,,,,,,,,,,
,,,,80~84,2,146.63,,,,,,,,,1,,,,73.31,1,73.31,,,1,73.31,1,73.31,8,586.51,,,3,219.94,1,73.31,,,,,,,,,,,,,4,293.26,,,1,73.31,1,73.31,,,,,3,219.94,,,,,,,8,586.51,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,162.87,,,,,,,1,162.87,,,2,325.73,,,1,162.87,,,,,,,,,,,1,162.87,,,,,,,,,,,,,,,,,,,2,325.73,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.84,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.84,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,2,14.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,5.32,1,5.32,1,,,,5.32,,,,,,,,,,,1,5.32,,,,,,,,,,,,,,,,,,,,,,,,,1,5.32,,,,,2,10.63,1,5.32,,,1,5.32,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,5.22,,,,,,,,,,,,,,,,,,,,,1,5.22,,,,,,,1,5.22,1,5.22,,,,,,,1,5.22,,,1,5.22,,,,,,,,,,,,
,,,,25~29,1,5.90,,,,,,,,,,,,,,,,,,3,17.69,,,,,,,,,,,,,,,,,,,,,1,5.90,,,,,,,,,,,1,5.90,,,,,1,5.90,,,1,5.90,,,,,,,,,,,,
,,,,30~34,1,5.99,,,,,1,5.99,1,5.99,1,,,,5.99,,,,,2,11.98,,,,,,,,,2,11.98,,,1,5.99,,,,,,,,,,,,,1,5.99,,,,,,,,,,,,,,,1,5.99,,,,,,,,,,,,
,,,,35~39,6,34.42,,,,,1,5.74,,,,,,,,,,,,4,22.94,,,,,,,,,2,11.47,,,,,2,11.47,,,1,5.74,,,1,5.74,,,,,2,11.47,2,11.47,,,,,,,,,,,2,11.47,,,,,,,,,,,,
,,,,40~44,8,45.68,1,5.71,1,5.71,1,5.71,,,,,,,,,,,,6,34.26,,,,,1,5.71,3,17.13,1,5.71,2,11.42,,,1,5.71,2,11.42,,,,,,,1,5.71,,,2,11.42,,,2,11.42,1,5.71,,,1,5.71,,,4,22.84,,,,,,,,,,,,
,,,,45~49,3,18.69,2,12.46,2,12.46,,,,,3,,,,18.69,,,,,14,87.23,1,6.23,1,6.23,1,6.23,6,37.38,3,18.69,1,6.23,,,3,18.69,2,12.46,2,12.46,,,,,,,,,3,18.69,1,6.23,,,1,6.23,,,1,6.23,1,6.23,5,31.15,,,1,6.23,,,,,,,,
,,,,50~54,3,30.71,1,10.24,1,10.24,,,1,10.24,2,,,,20.48,,,1,10.24,8,81.90,1,10.24,,,,,4,40.95,3,30.71,,,,,,,,,2,20.48,,,,,,,1,10.24,2,20.48,,,1,10.24,,,,,,,1,10.24,1,10.24,1,10.24,,,,,,,,,,
,,,,55~59,6,91.35,,,,,,,,,2,,,,30.45,,,,,13,197.93,,,,,,,2,30.45,7,106.58,1,15.23,,,2,30.45,1,15.23,,,,,,,2,30.45,,,6,91.35,,,2,30.45,1,15.23,,,2,30.45,,,2,30.45,2,30.45,,,2,30.45,,,,,,
,,,,60~64,5,110.96,1,22.19,1,22.19,,,1,22.19,2,,,,44.39,,,,,4,88.77,,,,,,,1,22.19,6,133.16,1,22.19,,,2,44.39,2,44.39,1,22.19,,,,,,,,,1,22.19,,,1,22.19,,,,,1,22.19,1,22.19,1,22.19,,,1,22.19,2,44.39,,,,,,
,,,,65~69,4,79.87,,,2,39.94,1,19.97,2,39.94,3,,,,59.90,1,19.97,,,13,259.58,,,1,19.97,,,6,119.81,15,299.52,3,59.90,,,6,119.81,5,99.84,3,59.90,,,,,1,19.97,4,79.87,12,239.62,,,,,1,19.97,,,1,19.97,2,39.94,1,19.97,,,,,5,99.84,,,,,,
,,,,70~74,2,36.64,,,4,73.27,,,2,36.64,,,,,,,,,,8,146.55,,,,,1,18.32,6,109.91,14,256.46,,,,,16,293.09,2,36.64,2,36.64,,,,,,,2,36.64,11,201.50,,,1,18.32,1,18.32,,,2,36.64,3,54.96,1,18.32,1,18.32,1,18.32,6,109.91,,,,,,
,,,,75~79,3,88.24,1,29.41,2,58.82,,,3,88.24,,,,,,,,,,12,352.94,,,,,1,29.41,5,147.06,11,323.53,1,29.41,,,5,147.06,1,29.41,2,58.82,,,,,,,1,29.41,10,294.12,1,29.41,2,58.82,,,,,,,3,88.24,1,29.41,,,2,58.82,8,235.29,,,,,,
,,,,80~84,,,,,1,67.39,,,1,67.39,,,,,,,,,,7,471.70,,,,,,,1,67.39,8,539.08,,,,,3,202.16,,,1,67.39,,,,,1,67.39,3,202.16,7,471.70,,,,,,,,,,,1,67.39,,,,,,,4,269.54,,,,,,
,,,,85+,,,,,1,139.28,,,,,,,,,,,,,,1,139.28,,,1,139.28,,,1,139.28,1,139.28,1,139.28,,,1,139.28,2,278.55,1,139.28,,,,,,,,,,,,,,,,,,,,,1,139.28,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.82,,,,,,,,,,,,,1,8.82,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,7.50,,,,,,,,,,,,,,,,,,,,1,7.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.50,,,,,,,,,,,,
,,,,15~19,,,,,,,,,2,10.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.49,,,,,,,,,,,,,,,1,5.49,,,,,,,,,,,,,,
,,,,20~24,1,5.01,,,,,,,1,5.01,,,,,,,,1,5.01,,,,,,,,,,,1,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.01,,,,,1,5.01,,,,,,,,
,,,,25~29,,,,,,,1,5.84,,,,,,,,,,1,5.84,,,1,5.84,,,,,,,,,,,,,,,,,1,5.84,,,,,,,,,,,,,1,5.84,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,5,29.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11.71,,,,,,,,,,,,,1,5.85,1,5.85,,,,,,
,,,,35~39,1,5.84,1,5.84,,,,,,,,,,,,,,9,52.56,,,,,,,,,2,11.68,,,,,,,,,,,,,,,,,,,,,,,1,5.84,1,5.84,,,1,5.84,,,,,,,,,4,23.36,,,,,,,,
