,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,55.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,75.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,80.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,107.64,,,,,,,,,,,,,,,,,,,,1,,107.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,2,136.71,,,,,,,,,,,1,,123.61,,,,1,123.61,,,,,1,152.91,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,125.16,4,293.04,1,125.16,,,2,250.31,,,,,,,,1,,125.16,,,,,,,1,125.16,1,176.68,1,176.68,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,435.73,,,,,1,178.57,,,,,,,,1,,178.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,259.74,,,,,,,,,,,,,,,,,1,,259.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,377.36,,,,,1,377.36,3,,,,634.25,1,480.77,,,,,,,,,,,,,,,,,,1,480.77,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,666.67,1,653.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1818.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,肝及肝內膽管,,其他內分泌腺,,肺、支氣管及氣管,,胃,,,,,造血系統及網狀內皮系統,,結直腸癌,,,腎盂及其他泌尿系統,,,膀胱,,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,63.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,71.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,81.90,,,1,87.11,,,,,1,,,,81.90,,,,,,,,,,,,1,87.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,97.47,,,1,110.13,,,,,1,,,,110.13,,,,,,1,,110.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,159.49,,,4,282.49,,,1,159.49,,,,,,,,1,,126.74,,,,,,,1,159.49,1,126.74,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,120.19,1,146.20,1,,,,120.19,,,1,,120.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,170.65,,,,,,,,,,,,,,,,,,1,,170.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,261.78,,,3,392.67,1,,,,256.41,,,1,,256.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,668.90,,,,,,,,,,,,,,,,1,505.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,680.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,1408.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,4761.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,胰,,,結直腸癌,,腎,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,,78.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,69.54,,,,,,,,,,,,,,,,,,,,,,,,,1,56.72,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.89,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,139.66,,,,,,,1,69.74,,,,,,,,,,,,,,,,,,,,,,,2,69.78,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,4,336.42,1,,,,82.78,,,,,,,,,,,,,,,,,,1,84.10,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,87.95,,,2,210.30,1,,,,87.95,,,,,,,,,1,,87.95,1,105.15,,,1,87.95,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,131.75,,,,,1,131.75,,,,,,1,131.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,147.06,,,,,,,2,133.42,,,,,,,,,,,,,,,,,2,244.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,120.48,,,,,,,4,273.04,,,,,,2,240.96,,,,2,,136.52,,,,,,,,,,1,157.48,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,176.68,5,441.70,1,,,,205.34,1,155.04,,,,1,,155.04,,,,,,1,205.34,,,1,155.04,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,250.63,3,389.61,1,,,,269.54,,,,,,2,,501.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,438.60,,,,,,,,,,,2,,877.19,,,,2,619.20,,,1,309.60,,,1,438.60,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,729.93,1,,,,729.93,1,729.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,1149.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,85.11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,73.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,56.75,,,,,,,,,,,,,,,,,,,1,66.53,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,67.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,168.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,151.29,1,151.29,,,,,2,302.57,,,,,,,,,,,,,,,,,,,,,,,1,129.03,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,4,268.10,1,,,,151.29,,,,,,1,,151.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,150.83,,,,,,,3,206.90,,,,,,,,1,,150.83,,,,,,,1,150.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,143.47,1,143.47,1,143.47,,,1,,,,143.47,3,254.02,,,,1,,143.47,,,,1,206.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,4,442.48,1,,,,203.25,,,,,,,,,2,,221.24,1,242.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,3,503.36,,,,,,2,552.49,,,,1,,276.24,,,,2,552.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,462.96,1,,,,462.96,1,694.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,3,1470.59,,,,,,,,,,,1,,806.45,,,,,,,,1,806.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3846.15,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,淋巴結,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,1,66.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79.11,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,82.24,,,,,2,87.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82.24,,,,,,,,,,,,,,
,,,,45~49,1,117.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,161.29,,,,,1,127.88,,,,,,,,1,127.88,,,,1,,161.29,1,,127.88,,,1,127.88,,,,,1,127.88,,,1,127.88,,,,,,,,,,,,,,,,
,,,,55~59,1,153.61,,,,,3,216.92,,,1,,,,153.61,,,1,,153.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,142.25,,,,,,,,1,142.25,,,,1,,191.57,1,,142.25,,,,,1,191.57,,,,,1,142.25,,,,,1,142.25,,,,,,,,,,,,
,,,,65~69,1,243.90,,,,,3,329.67,,,,,,,,1,200.00,,,,1,,200.00,,,,,,,,,,,,,,,,,,,,,,1,200.00,2,219.78,,,,,,,,
,,,,70~74,,,,,1,380.23,2,760.46,,,,,,,,2,359.07,,,,1,,380.23,,,,1,380.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,735.29,,,,,1,735.29,,,,,,2,1470.59,,,,1,,735.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1098.90,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腦,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,,80.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.18,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,2,63.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,66.53,,,1,67.34,,,,,,,,,,,,,,,,1,,67.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,153.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,178.09,,,1,89.05,3,126.32,,,,,,,,,,,,,1,,79.87,,,,,,,,,,,,,,1,79.87,,,,,,,,,,,,,,,,,,
,,,,45~49,3,379.27,,,,,2,116.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,108.11,,,,,,,,,,,,,,,,,,
,,,,50~54,2,147.38,,,,,3,221.08,,,,,,,,,,,,,1,,165.56,,,,,,,,,,,,,,1,165.56,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,4,284.90,,,,,,,,,,,,,,,,,,,,,,,,,1,153.61,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,192.68,,,,,4,323.62,,,,,,,,1,192.68,1,,139.47,,,,,,,,,,,1,139.47,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,392.93,1,196.46,,,,,,2,216.92,,,,3,,325.38,,,,1,242.13,,,,,1,196.46,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,666.67,,,2,,,,666.67,2,666.67,,,,1,,313.48,,,,,,,,,,,,,,,,1,333.33,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,1063.83,,,1,,,,735.29,,,,,,,,,,,,,,1,735.29,1,735.29,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,3030.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,76.16,,,,,,,,,,
,,,,20~24,2,110.68,,,,,1,55.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,56.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,67.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,1,,75.59,,,,,,,,,,,,,,,1,72.25,,,,,,,,,,,,,,
,,,,40~44,1,81.30,,,,,,,1,88.97,1,,,,81.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,224.47,,,1,112.23,,,,,2,,,,104.88,,,,,,,,,,,,,,,,,,,,1,98.43,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,167.79,,,,,,,1,133.51,1,,,,133.51,,,,,,1,,133.51,,,,1,167.79,1,167.79,,,,,,,1,167.79,,,,,,,1,133.51,,,,,,,,,,
,,,,55~59,,,,,,,,,,,6,,,,422.54,,,,,,,,,,,,2,256.41,,,,,1,156.25,,,,,1,128.21,,,1,128.21,1,156.25,,,,,,,,,,
,,,,60~64,2,160.38,1,141.24,,,,,,,6,,,,481.15,,,1,,141.24,1,,141.24,1,,141.24,,,,,1,141.24,,,1,141.24,,,1,185.53,,,1,185.53,,,,,,,,,,,,
,,,,65~69,2,452.49,,,,,,,,,,,,,,1,190.48,,,,2,,206.83,4,,413.65,,,,,,,,,,,,,,,,,,,,,1,190.48,,,,,,,,
,,,,70~74,,,,,,,,,,,4,,,,633.91,,,1,,325.73,,,,2,,316.96,,,1,308.64,,,,,,,1,308.64,,,,,1,325.73,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,729.93,,,,,,,,2,,578.03,1,,478.47,1,,478.47,,,,,,,,,,,,,,,1,478.47,,,,,1,478.47,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,,934.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81.17,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,69.44,,,1,56.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.59,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,72.60,,,,,,1,71.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,170.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,85.25,,,,,,,,,,,,,,,,
,,,,45~49,1,93.37,,,,,,,3,280.11,,,,,,1,93.37,,,,,,,1,,93.37,,,,,,,,,,,,,1,108.70,1,108.70,,,,,,,,,,,,,,
,,,,50~54,3,226.24,,,1,139.28,,,3,226.24,,,,,,1,139.28,,,,,,,,,,,,1,164.47,,,,,1,139.28,1,164.47,1,164.47,,,,,,,,,,,,,,,,
,,,,55~59,2,317.46,,,,,,,1,158.73,,,,,,1,158.73,1,,158.73,,,,1,,158.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,155.88,,,,,4,311.77,,,,,,1,172.71,1,,172.71,,,,,,,,,1,172.71,,,1,172.71,,,,,1,172.71,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,180.18,2,201.41,1,,,,228.31,1,180.18,,,,4,,402.82,,,,1,180.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,3,484.65,,,,,,1,309.60,6,,969.31,1,,309.60,,,,,,1,337.84,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,602.41,,,,,,,,,,1,,602.41,1,,467.29,,,,,,,,,,,,,,,,,,,,1,467.29,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1149.43,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,2439.02,,,,,,,,,,,,,,,,,,,,1,2439.02,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,,胰,,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,1,84.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56.72,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,1,,69.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,72.41,,,,,3,105.56,,,,,,,,,,,,,,,,,,,,,,,1,68.45,,,,,,,1,68.45,,,,,,,,,,,,,,
,,,,40~44,,,1,85.47,,,,,3,243.11,,,,,,,,,,,,,,,,,1,81.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
