,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,65.16,,,,,,,,,2,,,,106.72,,,,,5,63.86,,,,,,,1,97.37,2,33.13,1,165.56,,,,,,,2,33.13,,,,,,,,,,,,,,,,,,,,,1,165.56,,,,,,,,,1,67.34,3,47.03,,,,,,
,,,,50~54,2,40.67,1,294.12,1,134.41,1,39.98,,,1,,,,41.37,3,124.12,,,13,126.69,,,,,,,,,2,59.15,6,103.32,,,,,2,64.08,4,92.21,1,66.80,2,51.10,,,,,1,41.37,,,1,87.95,,,,,1,39.98,1,66.80,,,,,,,1,66.80,1,182.15,1,39.98,,,,,,
,,,,55~59,2,51.26,,,,,,,,,,,,,,3,85.98,,,9,116.04,,,,,,,,,2,51.26,8,142.20,,,,,7,114.79,4,94.18,,,,,1,289.86,,,,,,,,,1,52.69,1,52.69,1,49.90,1,151.29,,,1,97.75,,,,,2,51.26,5,108.27,,,,,,
,,,,60~64,8,139.76,,,,,,,,,1,,,,35.11,3,65.53,,,20,214.98,,,1,35.11,1,86.51,,,6,112.15,21,201.57,1,35.11,,,6,127.15,4,79.62,,,1,56.79,,,,,,,,,,,2,236.97,,,4,109.35,,,1,56.79,1,56.79,,,2,173.01,3,81.26,2,113.57,,,2,69.54,3,99.60
,,,,65~69,3,58.55,,,,,,,1,38.02,,,,,,3,81.74,,,15,179.92,2,94.65,,,,,1,38.02,7,119.72,14,173.78,,,1,70.22,8,156.65,4,80.45,,,4,106.47,,,,,1,131.06,,,,,,,,,6,121.14,1,38.02,1,147.93,2,193.99,,,1,38.02,4,114.94,2,95.24,,,1,145.14,5,106.93
,,,,70~74,1,178.57,,,1,129.37,,,,,,,,,,2,357.14,,,11,298.35,,,1,78.86,,,1,178.57,5,181.49,8,218.10,1,129.37,,,7,260.13,5,144.59,,,1,169.20,,,,,,,1,169.20,,,1,436.68,2,157.73,2,315.96,,,,,,,,,,,5,238.89,1,229.36,,,1,444.44,5,238.89
,,,,75~79,,,,,,,,,,,2,,,,435.73,3,301.81,1,340.14,7,442.20,,,,,,,,,2,475.06,6,477.71,,,,,4,326.80,2,268.46,1,183.49,3,539.57,,,,,,,,,,,,,,,3,245.10,1,534.76,1,534.76,,,,,,,,,,,,,,,10,535.62
,,,,80~84,,,,,,,,,1,2040.82,,,,,,1,456.62,,,4,740.74,,,,,,,,,3,1369.86,4,1092.90,,,,,1,729.93,2,854.70,,,,,,,1,819.67,,,,,,,,,,,1,555.56,,,,,1,990.10,,,,,2,662.25,,,,,,,2,772.20
,,,,85+,,,,,,,,,,,,,,,,1,1234.57,,,,,,,,,,,,,1,2000.00,1,1666.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,14.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,88.73,,,2,30.47,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,85.54,,,,,,,,,,,,1,12.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.29,,,,,,,,,,,1,11.29,,,,,1,119.19,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,12.11,,,,,,,,,1,35.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,43.71,,,,,,,1,80.00,,,1,80.00,,,,,,,,,,,,,1,16.56,,,1,43.71,,,,,,,,,,,2,23.32,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,138.31,,,,,,,,,,,,1,45.29,,,1,89.13,2,21.87,,,,,1,32.78,,,,,,,,,2,20.73,,,,,,,1,15.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,32.15,,,,,,,3,29.61,,,,,,1,34.64,,,3,29.61,,,1,34.64,,,1,34.64,,,1,13.18,,,,,1,31.63,1,13.18,1,13.18,,,,,,,2,19.10,,,,,,,,,,,,,1,35.54,1,31.63,,,,,,,,,,,,,,
,,,,35~39,3,31.06,,,2,22.37,,,,,,,,,,,,,,7,48.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,24.95,,,,,,,,,1,15.25,,,2,20.34,,,,,,,,,,,,,,,,
,,,,40~44,10,90.99,,,,,1,96.71,2,24.85,,,,,,,,,,8,49.35,,,,,1,16.01,2,59.70,,,1,55.49,1,245.10,,,1,18.65,,,,,1,43.18,,,,,2,24.46,,,1,16.01,,,,,2,24.85,,,5,41.58,,,,,,,,,,,,,,,,
,,,,45~49,3,46.23,,,1,71.84,,,,,1,,,,28.98,,,,,8,105.10,,,1,28.98,,,1,28.98,,,1,89.05,1,65.83,,,1,65.83,,,,,,,,,1,28.98,1,71.84,,,,,,,2,50.66,1,88.18,1,88.18,4,71.89,,,,,,,,,,,,,,,,
,,,,50~54,12,139.62,,,,,,,1,96.99,1,,,,167.22,,,1,38.45,6,119.59,,,5,156.30,2,90.33,1,106.72,,,3,51.32,3,110.66,,,1,38.45,,,,,,,,,,,2,59.97,,,,,,,,,,,2,56.53,,,,,1,45.17,,,,,,,,,,,,
,,,,55~59,7,141.96,,,1,175.13,1,57.77,,,2,,,,70.00,,,,,10,160.10,1,175.13,3,86.71,8,157.54,,,,,3,81.43,2,67.16,1,51.20,2,159.36,,,1,175.13,,,2,67.36,3,60.84,2,102.41,,,,,1,98.43,,,1,51.20,4,92.55,4,104.41,2,62.50,1,57.77,,,,,,,,,,,,
,,,,60~64,4,184.59,,,1,89.61,,,,,2,,,,68.40,,,,,9,110.89,1,169.49,5,83.50,15,203.28,1,87.34,,,7,100.00,5,90.43,,,,,1,169.49,1,116.28,,,1,46.45,2,152.44,7,127.27,,,2,100.15,,,,,,,4,96.88,4,78.79,,,5,98.48,,,,,,,,,,,,
,,,,65~69,5,113.02,,,,,,,1,39.25,3,,,,133.45,,,,,9,144.23,1,123.76,2,68.19,16,226.66,1,39.25,1,277.01,8,112.01,5,190.84,,,2,137.46,,,,,,,1,277.01,1,123.76,5,167.73,,,1,39.25,,,,,1,39.25,1,140.85,2,56.32,,,8,121.62,,,,,,,,,,,,
,,,,70~74,,,,,2,162.73,,,,,1,,,,73.31,,,,,8,184.67,1,206.19,2,169.20,10,264.27,1,114.16,,,7,268.10,1,224.22,,,3,135.32,,,,,,,,,1,114.16,3,121.21,,,,,1,224.22,,,1,224.22,1,241.55,,,1,224.22,1,224.22,,,,,,,,,,,,
,,,,75~79,2,340.14,,,,,,,,,5,,,,392.46,,,,,6,325.03,,,2,222.22,5,324.25,,,,,2,201.21,1,471.70,,,,,,,,,,,,,,,6,357.78,,,,,1,362.32,,,,,3,293.54,1,308.64,,,3,347.22,,,,,,,,,,,,
,,,,80~84,,,1,552.49,,,,,1,819.67,1,,,,819.67,,,,,2,687.29,,,,,2,621.12,,,,,1,500.00,2,784.31,,,1,448.43,,,,,,,,,,,1,694.44,1,552.49,,,,,,,,,3,817.44,,,,,4,597.91,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1408.45,1,1587.30,,,,,,,,,,,,,,,1,1315.79,,,,,,,,,,,,,1,1754.39,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,46.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.72,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,40.98,,,,,,,1,41.10,1,122.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,122.85,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,37.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.73,,,,,,,,,,,,,,,,,,,2,34.10,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,11.57,,,,,,,,,,,,,,,,,,,1,12.68,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.58,,,,,,,,,,,,,,,,,,
,,,,20~24,1,39.28,,,,,,,,,2,,,,23.39,,,1,79.18,,,,,,,,,,,,,,,,,,,,,,,1,16.10,1,36.78,,,,,,,1,15.35,,,,,,,2,73.56,2,21.66,,,,,,,,,,,,,,,,,,
,,,,25~29,1,75.02,,,,,,,1,15.54,1,,,,45.45,,,,,2,115.81,,,,,,,,,1,45.45,,,,,1,89.37,,,,,,,,,,,,,,,,,,,1,75.02,,,1,37.64,1,68.87,,,1,164.47,,,,,,,,,,,,,,
,,,,30~34,2,33.50,,,,,,,,,,,,,,1,13.58,,,3,22.59,,,,,,,,,1,31.71,,,,,1,79.43,,,,,1,13.58,,,,,,,1,73.96,1,42.14,,,,,,,,,1,131.75,1,13.58,,,,,,,,,,,,,,,,
,,,,35~39,5,36.87,,,,,1,38.11,1,114.94,2,,,,22.34,,,,,5,33.49,,,,,,,,,,,2,54.17,,,,,,,,,,,,,,,,,,,2,21.03,1,13.69,,,,,,,,,,,,,1,13.69,,,,,,,,,,,,
,,,,40~44,7,41.72,,,,,,,2,23.91,,,,,,,,,,9,48.06,,,,,,,,,4,27.03,,,,,1,39.26,1,50.58,,,,,,,,,,,1,42.07,,,1,51.33,,,1,15.14,,,,,2,21.85,3,20.83,,,,,,,,,,,,,,
,,,,45~49,3,32.09,1,24.87,,,,,1,27.50,,,,,,2,49.74,1,150.60,4,41.68,,,,,,,,,2,113.57,2,41.14,,,,,2,38.11,2,37.69,,,,,,,,,,,2,113.57,,,,,1,59.17,,,,,1,24.87,5,92.59,,,,,,,,,,,,,,
,,,,50~54,5,68.18,,,,,1,96.43,,,,,,,,1,41.27,,,7,136.48,,,,,,,1,304.88,2,123.15,4,60.70,,,,,2,51.63,,,1,38.77,,,,,,,1,107.99,2,63.90,,,1,96.43,1,77.22,1,41.27,,,,,5,105.37,,,,,,,,,,,,,,
,,,,55~59,11,197.17,1,116.55,1,77.88,,,,,,,,,,,,,,17,201.61,,,,,1,48.08,,,2,68.35,3,71.26,,,4,102.62,3,98.68,,,,,,,,,,,2,75.33,3,66.36,,,,,1,104.17,,,,,1,48.08,1,199.60,,,1,104.17,,,,,,,,,,
,,,,60~64,6,106.95,1,50.61,,,,,,,1,,,,119.33,1,98.62,,,15,221.08,,,,,,,4,87.83,6,106.95,8,120.34,,,7,120.54,3,200.13,,,,,,,,,,,,,3,63.99,,,,,2,71.53,1,58.89,1,50.61,2,78.13,2,71.53,1,119.33,,,2,71.53,,,,,,,,
,,,,65~69,3,73.71,,,3,140.91,,,,,,,,,,,,,,9,138.31,,,,,,,3,99.77,9,166.85,27,282.52,1,41.56,5,171.00,2,56.42,4,83.75,,,,,,,,,1,124.84,5,93.20,,,1,126.90,,,,,,,6,117.53,,,,,,,4,125.43,,,,,,,,
,,,,70~74,2,103.57,2,91.79,2,149.03,,,,,,,,,,2,81.23,,,9,266.35,,,,,,,2,194.74,8,176.41,10,207.86,,,15,423.37,,,,,,,,,,,,,1,101.73,1,358.42,,,1,67.61,,,,,,,3,162.95,1,155.76,1,101.73,,,11,194.86,,,,,,,,
,,,,75~79,2,706.71,,,1,222.72,,,,,,,,,,1,297.62,,,7,376.55,,,,,,,,,2,312.99,3,344.83,,,6,300.90,3,308.32,1,156.74,,,,,,,1,613.50,,,1,319.49,,,,,,,,,,,7,346.71,,,,,,,4,387.97,,,,,,,,
,,,,80~84,1,1250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,735.29,2,892.86,1,657.89,6,857.14,,,1,446.43,,,,,1,446.43,,,,,,,,,,,,,,,,,2,769.23,,,,,,,3,721.15,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,1219.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1639.34,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,2,,,,21.02,,,,,,,,,1,14.91,,,,,,,2,20.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,1,42.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,121.65,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,14.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.71,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.60,,,,,,,,,,,,,,,,,1,12.03,,,1,10.94,,,,,,,,,1,10.94,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,34.51,,,,,1,,,,34.51,,,,,,,,,,,,,,,,,,,,,,,,,1,35.79,,,1,37.09,,,,,,,,,1,14.47,,,,,,,1,34.51,,,1,37.09,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,36.63,,,1,15.84,,,,,1,33.24,,,,,,,,,,,,,,,,,,,,,,,,,2,34.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,4,35.16,,,,,,,2,19.14,1,,,,32.49,,,,,4,25.49,,,,,,,,,2,27.51,,,1,43.05,,,1,32.49,,,,,,,,,,,,,1,35.34,1,13.76,,,,,,,,,,,3,22.48,1,13.76,,,,,,,,,,,,
,,,,35~39,8,53.96,,,1,36.52,,,1,93.37,,,,,,,,1,44.42,7,30.18,,,1,13.54,,,1,37.47,1,44.42,,,,,,,,,,,,,,,,,1,14.46,,,1,13.54,,,,,,,1,13.54,1,13.54,1,37.47,7,31.52,,,,,,,,,,,,,,
,,,,40~44,5,28.64,,,,,,,1,37.51,1,,,,142.86,,,,,11,53.40,,,1,213.22,2,24.78,3,31.25,2,28.84,,,1,49.78,2,22.22,1,37.51,,,,,,,,,1,41.02,,,3,19.49,,,2,22.36,,,1,14.42,1,16.62,3,23.16,2,15.44,,,,,,,,,,,,,,
,,,,45~49,7,54.96,,,,,,,,,,,,,,,,,,6,57.98,,,,,1,23.78,2,73.69,1,67.57,,,4,61.43,1,129.37,,,,,,,,,,,,,1,21.22,2,35.47,,,2,42.44,,,,,,,2,22.43,5,44.76,,,1,21.22,,,,,,,,,,
,,,,50~54,13,211.76,1,42.88,1,166.11,1,42.88,,,2,,,,70.00,,,,,10,116.05,,,,,1,81.30,4,68.41,,,,,1,190.48,2,222.72,1,38.21,,,1,81.30,,,,,,,,,2,56.15,1,42.88,,,,,,,,,1,81.30,1,111.36,1,190.48,,,,,,,,,,,,
,,,,55~59,10,117.70,,,2,101.78,,,,,1,,,,51.12,,,,,25,292.50,,,1,377.36,6,126.96,6,145.45,1,377.36,,,3,117.74,2,48.48,1,112.23,,,,,,,,,3,107.30,1,51.12,3,98.04,,,1,112.23,1,197.24,,,1,46.10,1,46.10,2,86.58,,,,,3,112.11,,,,,,,,
,,,,60~64,3,104.53,2,71.48,2,230.68,,,1,122.55,2,,,,114.94,,,,,14,209.11,,,,,8,125.45,16,201.79,,,,,10,135.37,3,79.77,1,88.50,,,,,,,,,1,115.34,3,110.99,4,128.58,,,,,,,,,1,122.55,2,100.15,3,96.90,,,2,114.94,6,99.83,,,,,,,,
,,,,65~69,7,118.40,,,1,58.07,,,,,3,,,,69.08,3,139.73,,,22,245.29,,,,,7,110.99,24,270.94,,,,,11,194.86,3,85.40,2,70.40,,,,,,,1,268.82,,,7,114.68,11,133.06,,,3,56.38,1,40.32,,,,,4,264.20,3,83.43,2,47.60,4,183.23,3,74.52,,,,,,,,
,,,,70~74,5,168.29,,,1,95.24,,,1,188.68,2,,,,174.37,1,141.44,,,15,263.11,1,250.00,2,146.31,10,187.48,22,367.28,,,,,7,148.46,,,1,358.42,,,,,,,,,1,127.71,5,138.73,8,186.52,,,,,1,56.56,,,,,1,95.24,,,,,1,56.56,9,192.27,,,,,,,,
,,,,75~79,,,,,2,320.51,,,,,1,,,,268.82,4,529.10,,,11,502.74,,,,,2,198.22,14,478.31,,,,,9,335.70,2,198.22,1,135.87,,,,,,,,,,,,,3,396.83,1,366.30,,,,,,,,,1,268.82,,,,,,,6,320.68,,,,,,,,
,,,,80~84,1,609.76,,,,,,,,,,,,,,1,1470.59,,,4,693.24,,,,,2,496.28,9,1008.97,,,,,2,496.28,2,2941.18,1,371.75,,,,,,,,,,,3,514.58,3,533.81,,,,,,,,,,,2,593.47,1,671.14,,,,,9,924.97,,,,,,,,
,,,,85+,1,1052.63,,,,,,,,,,,,,,,,,,1,1052.63,,,,,,,3,1910.83,1,1818.18,,,1,1123.60,,,,,,,,,,,,,,,1,1492.54,,,,,,,,,,,,,,,,,,,,,3,1145.04,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,34.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.70,,,,,,,,,,,,,1,47.21,1,15.04,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,14.08,,,,,,,,,,,,,,,1,198.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,80.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.95,1,39.95,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,17.31,1,32.13,,,,,2,16.70,1,33.78,,,,,,,,,,,,,,,,,,,,,,,,,1,11.63,,,,,,,,,2,19.26,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,3,,,,31.75,,,,,,,1,13.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.16,,,1,33.42,,,,,,,,,,,,,,,,
,,,,25~29,1,34.35,,,,,,,2,29.04,1,,,,35.50,2,24.47,,,,,2,31.92,,,,,,,,,1,34.35,,,,,,,,,,,,,,,,,,,,,,,,,1,15.96,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,34.19,,,1,32.55,,,,,2,,,,65.10,,,,,,,7,47.86,,,2,20.34,2,28.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.65,,,1,32.55,2,53.26,1,44.52,,,,,,,,,,,,,,
,,,,35~39,6,29.76,,,1,13.19,1,32.46,,,,,,,,1,13.19,,,,,7,32.75,,,,,,,,,4,30.43,1,13.19,,,,,1,13.97,,,,,,,,,1,13.97,1,13.19,,,,,,,1,13.97,2,13.57,,,,,,,,,,,,,,,,,,
,,,,40~44,9,40.39,,,1,36.54,,,,,1,,,,15.84,,,,,,,12,60.08,1,45.41,1,14.21,3,19.29,,,1,45.41,2,26.12,1,14.21,,,1,14.21,,,,,1,15.84,,,1,15.84,,,,,1,15.84,,,4,30.21,,,5,27.97,2,22.67,,,,,,,,,,,,,,
