,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,小腸,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,造血系統及網狀內皮系統,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,1,99.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,51.63,1,51.63,,,1,51.63,,,,,,,,,,,,,1,51.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,47.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,93.98,,,,,1,,93.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,57.80,,,,,,,,,,,,,,,,,2,77.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,164.74,,,,,,,,,,,,,,,,,,,,,,,,,,,1,164.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,2,299.40,,,,,,,,,,,,,,,,,1,101.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,140.25,,,,,1,102.46,,,,,,,,,,,,,,,,,1,102.46,,,,,,,1,102.46,1,102.46,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,138.50,,,,,,,,1,138.50,2,277.01,,,,,,,,1,97.28,,,,,,,2,277.01,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,370.37,,,,,,,,,,,,,,,,,,,,,,,1,95.69,,,,,,,1,95.69,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,152.67,,,,,,,,1,152.67,,,1,,294.99,,,1,152.67,,,1,294.99,,,1,152.67,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,3,531.91,,,,,,,,,,3,531.91,,,,,,,,,,,,,,1,471.70,,,1,284.09,2,943.40,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,378.79,,,,,,,,,,1,571.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,2,2247.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,3846.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,結直腸癌,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,2,206.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,101.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.55,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,48.97,1,48.97,,,1,68.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,51.47,,,,,,,1,,,,51.47,,,,,,,,1,51.47,,,,,,,,,1,51.47,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,148.37,,,,,,2,296.74,1,86.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,105.82,,,,,,,,,,,,,,,,,,,1,156.74,,,1,105.82,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,104.38,,,1,104.38,,,3,184.73,,,,,,,,,,1,,150.15,,,2,300.30,1,104.38,,,1,150.15,1,150.15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,102.15,,,,,1,133.51,,,,,,,,1,133.51,1,,102.15,,,2,204.29,2,204.29,,,,,1,133.51,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,5,306.94,,,,,,,,,,,,,,,,,,,1,93.90,1,177.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,138.12,,,,,,,,,,,,1,,138.12,,,,,,,,,,,,,,,1,138.12,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,263.85,1,,263.85,,,3,791.56,,,,,,,,,1,263.85,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,581.40,2,1162.79,,,,,,,,1,581.40,,,,,,,,,,,,,,,,1,380.23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,2,1020.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,淋巴結,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,64.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,85.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,108.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,115.21,,,,,,,1,115.21,,,,,,,,,,,,,,,1,115.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,3,310.88,1,,,,145.56,1,103.63,,,,,,1,145.56,,,,,2,207.25,,,1,145.56,,,1,103.63,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,101.52,,,5,293.94,1,,,,139.66,1,101.52,,,,,,,,,,,,1,139.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,96.06,,,,,2,315.46,,,,,,2,315.46,,,,,,,,,,,,,,,,1,96.06,1,96.06,,,1,96.06,1,96.06,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,173.16,,,,,,4,346.32,,,,,,,,,,1,271.74,1,127.06,,,,,3,259.74,,,,,1,127.06,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,242.72,,,,,,,,1,242.72,,,1,,363.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,602.41,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,847.46,,,,,,,,,1,1123.60,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1886.79,,,1,1886.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,甲狀腺,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,胰,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,53.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,2,99.21,,,,,,,,,,,,,,,,,,,,1,80.00,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,66.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.31,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,109.89,,,1,180.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,151.52,,,,,,,,,,,,,,,,,,1,151.52,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,136.61,,,,,,,1,101.73,,,,,,2,203.46,3,409.84,,,,1,101.73,1,101.73,,,1,101.73,3,305.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,154.08,,,,,,,1,,,,154.08,2,121.51,,,,,,1,100.30,,,,,,,1,154.08,,,2,121.51,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,2,159.49,,,,,,,,1,117.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,214.13,,,,,,3,1140.68,,,2,,273.97,,,,,2,428.27,,,,,1,214.13,,,,,1,214.13,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,581.40,,,1,,411.52,,,3,1234.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,746.27,,,1,,1052.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,肝及肝內膽管,,其他分界不明的部位,,其他神經系統,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,消化器官其他分界不明部位,,胰,,淋巴結,,眼及淚腺,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,,75.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77.58,1,50.63,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,2,71.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.62,,,,,,,,,,,,,,
,,,,45~49,1,172.12,,,,,,,,,,,,,,,,1,108.70,,,,,,,,,,,,,,,,,,1,172.12,,,,,,,1,108.70,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,104.38,,,,,,,,1,104.38,,,,,,,,,,,,,,,,,,,,,,,,,,1,146.20,1,146.20,,,1,104.38,,,,,,,,,,
,,,,55~59,,,,,,,2,301.66,,,,,,,,1,150.83,,,,,,,,,,,,,,,,,,,,,,1,102.67,,,,,1,150.83,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,147.71,1,107.53,,,,,,,,2,215.05,,,,,,1,107.53,,,,,,,,,2,295.42,,,1,147.71,,,,,,,1,107.53,,,,,,,,,,,,
,,,,65~69,2,221.48,,,,,2,147.93,,,1,,,,110.74,,,1,222.72,,,,2,221.48,,,1,110.74,2,221.48,,,1,222.72,1,110.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,206.61,1,374.53,,,,,,,,,,2,413.22,,,,1,206.61,,,,,,,1,206.61,,,,,,,,,,,,,,,,,1,206.61,,,,,,,,,,
,,,,75~79,,,1,609.76,,,1,609.76,,,,,,,,,,1,609.76,,,,1,609.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,934.58,,,,,,,,1,662.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.76,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,50.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,100.30,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,53.88,,,,,,,,,,,,,,,,,,,,,,,,,,4,137.22,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,58.96,,,,,,,,1,115.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,2,,,,198.61,,,,,1,,99.30,,,1,159.49,,,,,1,99.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,151.29,,,,,,,,,,,2,121.51,,,,,,,,,,,,,,,,,,
,,,,55~59,1,151.98,,,,,1,107.64,,,3,,,,189.04,,,1,151.98,,,,1,151.98,1,107.64,,,,,,,,,,,1,107.64,1,107.64,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,105.26,2,210.53,,,,,1,105.26,2,,,,210.53,,,,,1,,105.26,2,210.53,,,,,1,145.77,,,,,1,145.77,,,2,210.53,,,,,1,105.26,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,107.87,,,,,,,,1,107.87,,,,,,,1,198.41,,,1,107.87,,,1,198.41,,,1,107.87,2,139.76,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,371.75,,,,,,,,,,,,,,,4,743.49,,,,,1,185.87,,,,,,,,,,,,,1,185.87,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,1,588.24,,,1,375.94,,,,,1,375.94,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,900.90,,,,,,3,1132.08,,,,,,,,,,,,,,,1,649.35,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,,2941.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,51.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,,46.60,,,,,,,,,,,,,,,1,95.33,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.11,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,50.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,91.41,,,1,,,,50.89,,,,,,,,,,,,,,,,,,1,50.89,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,56.59,,,,,,,,,,,,,,1,56.59,,,1,110.74,1,56.59,,,1,56.59,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,86.43,,,,,,,,,1,,,,86.43,,,1,144.72,,,,,,,,1,144.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,161.03,,,,,,,,,,1,106.16,,,,,1,106.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,107.30,2,214.59,,,2,214.59,,,2,,,,312.50,,,2,127.23,,,,,,,,1,107.30,,,,,2,127.23,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,144.72,,,5,,,,313.09,1,144.72,3,187.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,134.32,2,134.32,2,134.32,1,,103.52,1,103.52,,,2,207.04,1,103.52,,,1,103.52,,,2,382.41,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,3,,,,338.98,,,2,225.99,,,,1,168.92,,,,,,,,,1,168.92,,,,,1,341.30,,,2,225.99,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,534.76,1,534.76,1,357.14,,,,,,,,,,,,,,,,,,3,642.40,,,,,1,357.14,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,980.39,,,,,1,,,,628.93,1,628.93,1,628.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腦,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,94.52,,,,,,,,,,,,,,,,,,,,,1,94.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,87.64,,,,,,,,,,,,,,1,87.64,,,,,,,,,,,,,,,,,,1,49.60,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,72.78,,,,,,,,,1,,,,106.84,,,,,,,,1,55.19,,,,,,,,,1,55.19,,,1,55.19,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,2,,,,257.40,,,,,,,,1,74.07,,,,,,,,,,,1,74.07,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,118.06,2,142.25,,,,,,,,,,,,,,,,,,1,178.89,1,178.89,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,106.50,1,106.50,,,,,,,2,,,,303.03,3,319.49,,,,,,,,1,106.50,1,151.52,,,,,,,,,,,,,1,151.52,,,,,,,,,,,,,,,,,,
,,,,60~64,1,109.17,,,,,,,,,2,,,,126.02,1,109.17,1,109.17,,,,,,,,,,,,1,149.03,,,1,109.17,1,149.03,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,7,,,,479.45,,,7,479.45,,,,,,1,111.61,1,111.61,,,1,111.61,1,111.61,,,1,111.61,1,177.30,3,205.48,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,154.32,2,,,,634.92,,,,,1,,154.32,1,154.32,,,,,,,,,1,154.32,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,320.51,,,,,,,,,,,,1,320.51,,,,2,938.97,,,1,320.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
