,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,55.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,63.53,,,,,1,42.90,,,,,,,,,,,,,1,63.53,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.56,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,46.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.95,,,,,,,,,,,,
,,,,30~34,,,,,,,1,43.98,,,,,,,,,,1,43.86,4,43.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.63,,,,,,,,,,,1,43.98,,,,,,,,,,,,
,,,,35~39,4,55.10,,,,,,,,,,,,,,,,,,1,66.80,,,,,,,3,74.02,1,24.58,,,1,24.58,,,,,,,,,,,,,,,,,1,66.80,,,,,,,1,51.31,2,33.36,1,51.31,,,,,,,,,,
,,,,40~44,3,85.15,,,,,,,1,57.08,,,,,,,,,,7,78.00,,,,,,,1,27.03,1,57.08,,,,,,,,,,,,,,,,,,,2,66.05,,,1,27.03,1,27.03,,,,,2,66.05,,,,,,,,,,,,
,,,,45~49,8,202.74,,,1,63.45,,,,,2,,,,80.10,,,,,8,99.55,,,1,63.45,2,49.90,3,67.01,,,1,71.94,1,63.45,3,59.17,,,,,,,,,,,1,63.45,1,34.47,,,,,,,,,1,69.88,1,95.69,2,46.61,1,69.88,,,,,,,,
,,,,50~54,8,150.35,1,109.53,,,2,91.87,,,,,,,,,,,,6,96.25,,,1,85.47,1,121.07,6,112.76,,,,,3,94.76,1,121.07,,,,,,,,,,,1,85.47,1,52.58,,,,,,,,,,,2,105.15,,,,,,,,,,,,
,,,,55~59,8,137.46,,,,,,,,,1,,,,87.64,1,87.64,,,16,288.70,,,,,4,116.86,5,101.81,1,79.62,,,3,75.06,2,121.88,,,2,121.88,,,,,,,1,49.65,2,63.39,,,,,,,1,87.64,,,1,87.64,,,2,80.26,,,,,,,,
,,,,60~64,7,129.63,1,85.32,1,81.77,,,,,1,,,,55.77,,,,,16,211.53,,,,,1,93.72,17,244.32,1,165.02,,,6,173.31,1,93.72,,,1,106.27,,,1,81.77,,,,,4,94.70,,,1,81.77,,,,,3,82.83,1,55.77,,,1,93.72,,,,,,,,
,,,,65~69,4,164.88,,,5,151.70,,,,,1,,,,54.88,2,72.49,,,11,197.84,,,1,54.88,4,219.54,22,338.62,4,153.37,1,134.23,4,108.87,,,,,1,105.49,,,,,,,1,106.72,4,118.55,,,2,82.44,1,165.56,1,106.72,4,122.59,2,176.99,,,5,149.66,,,,,,,,
,,,,70~74,2,104.06,2,121.88,1,273.22,,,,,,,,,,,,,,11,306.83,1,193.42,1,74.35,5,180.38,20,526.87,1,165.02,,,5,182.82,2,148.70,1,337.84,,,,,,,,,,,7,276.90,,,,,,,,,2,169.06,1,165.02,2,116.89,3,143.13,,,,,,,,
,,,,75~79,4,459.77,,,2,312.01,,,,,,,,,,,,,,4,237.39,,,,,4,366.64,6,344.43,,,,,3,218.50,1,327.87,,,1,469.48,,,,,,,,,1,124.69,,,,,,,,,1,469.48,1,297.62,,,3,319.15,,,,,,,,
,,,,80~84,,,,,1,657.89,,,,,,,,,,,,,,3,1027.40,,,,,1,657.89,5,683.99,,,,,2,323.62,,,,,,,1,657.89,,,,,1,558.66,1,714.29,,,1,657.89,,,1,714.29,2,455.58,,,2,455.58,1,558.66,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,568.18,,,,,,,,,,,,,,,,,1,1250.00,,,,,,,,,,,,,,,,,,,2,1190.48,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.38,,,1,26.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,24.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.40,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,82.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.76,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,21.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.71,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,59.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.18,,,,,,,,,,,1,83.33,,,,,,,,,,,,
,,,,30~34,5,51.94,,,,,,,,,,,,,,,,5,102.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,31.64,,,,,,,,,,,,
,,,,35~39,3,35.93,,,,,1,77.10,1,96.90,,,,,,1,64.60,1,46.27,,,2,57.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35.01,,,,,,,,,,,,
,,,,40~44,6,88.90,,,1,57.74,,,1,57.74,1,,,,26.59,1,80.52,10,102.88,1,83.82,,,2,53.18,,,2,36.02,1,83.82,1,55.37,,,,,,,1,57.74,,,,,,,,,3,100.50,,,,,,,1,128.87,,,6,64.84,,,,,,,,,,,,
,,,,45~49,10,118.62,,,,,1,31.80,2,43.23,1,,,,64.77,,,11,136.10,,,,,1,31.80,3,64.88,,,,,,,2,66.12,,,,,,,,,,,,,1,64.77,2,64.94,,,,,,,,,,,3,48.62,,,,,,,,,,,,
,,,,50~54,13,183.49,1,121.51,1,113.12,,,1,121.51,,,,,,,,13,183.49,,,,,1,175.44,1,87.49,,,,,2,78.96,,,,,1,121.51,,,,,,,1,50.94,,,1,79.30,1,79.30,,,1,50.94,,,,,2,78.96,1,113.12,,,,,,,,,,
,,,,55~59,9,137.11,,,2,101.63,,,1,90.09,1,,,,80.26,,,16,187.53,,,1,85.76,4,93.26,8,134.32,1,90.09,,,1,70.92,3,70.70,1,85.76,,,,,,,,,,,3,212.77,2,105.93,,,1,70.92,,,,,2,63.84,1,138.50,,,1,109.77,,,,,,,,
,,,,60~64,6,140.68,,,4,78.93,,,,,,,,,,,,19,247.23,,,,,2,82.88,13,183.93,1,102.46,,,3,79.51,2,78.43,,,2,65.75,,,,,,,1,132.63,,,3,98.62,,,,,1,80.26,2,72.15,2,69.71,1,162.07,,,1,132.63,,,,,,,,
,,,,65~69,6,221.24,,,2,107.35,1,105.60,1,55.68,2,,,,72.57,,,22,336.55,,,2,111.36,3,173.11,25,382.44,,,,,8,155.22,3,134.89,,,2,73.75,,,1,55.68,,,1,163.93,4,93.41,5,112.49,,,,,,,,,3,108.85,3,316.79,1,55.68,,,6,163.40,,,,,,
,,,,70~74,4,382.78,,,1,68.26,,,,,1,,,,177.62,,,10,326.80,,,,,2,157.60,12,317.54,,,,,8,201.92,1,68.26,,,,,,,,,,,,,,,5,150.20,,,1,238.66,,,1,157.23,1,68.26,,,,,,,4,158.73,,,,,,
,,,,75~79,5,503.52,,,2,400.00,,,2,191.94,2,,,,169.20,,,9,394.91,,,1,119.47,2,238.95,12,466.20,,,,,5,335.80,,,,,,,,,,,,,,,1,487.80,6,404.04,,,,,1,325.73,,,4,446.43,,,,,,,5,351.62,,,,,,
,,,,80~84,,,1,591.72,1,518.13,,,1,518.13,1,,,,735.29,,,3,570.34,,,,,1,591.72,6,574.16,,,,,3,755.67,2,324.68,,,,,,,,,,,,,,,,,,,,,1,518.13,,,1,591.72,,,,,1,591.72,4,539.08,,,,,,
,,,,85+,,,,,,,,,,,1,,,,469.48,,,,,,,,,1,1250.00,1,970.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,970.87,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,1,,,,54.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56.47,,,,,,,,,,,1,57.90,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.77,,,,,,,1,46.77,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,41.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,26.12,,,,,,,,,1,,,,46.79,,,,,,,2,105.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,34.93,,,,,,,,,,
,,,,30~34,2,92.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.08,2,50.47,,,,,,,1,46.08,,,1,87.80,,,,,,,,,,,,
,,,,35~39,7,73.99,,,,,,,,,,,,,,,,1,45.75,,,2,98.04,,,,,1,49.02,,,1,61.80,,,,,,,,,,,,,,,,,2,32.18,,,,,,,,,,,,,1,23.95,,,,,,,,,,
,,,,40~44,7,84.80,,,,,,,2,153.02,,,,,,,,,,,,6,77.92,,,,,2,34.60,3,43.54,1,82.64,,,,,,,,,,,,,1,56.69,,,1,53.68,,,,,,,,,,,,,1,25.53,,,,,,,,,,
,,,,45~49,7,91.36,,,1,91.91,,,2,128.29,,,,,,1,30.05,,,,,10,130.33,,,,,1,30.05,2,72.07,1,64.14,,,1,130.04,2,118.55,1,64.14,,,1,130.04,,,,,2,63.92,,,,,1,64.14,,,1,91.91,1,91.91,4,97.63,,,,,,,,,,
,,,,50~54,7,158.55,,,1,89.77,,,,,,,,,,,,,,,,15,194.68,,,,,4,95.69,5,84.75,,,,,1,120.63,,,2,96.57,,,,,,,,,2,97.13,,,,,,,,,,,1,120.63,4,102.70,,,,,,,,,,
,,,,55~59,15,226.01,,,1,94.52,,,,,,,,,,2,103.09,,,1,71.58,16,223.43,,,,,2,62.05,7,123.28,,,,,1,50.35,1,71.58,1,80.84,,,,,1,142.25,2,75.93,4,74.07,,,1,80.84,,,,,,,1,142.25,,,1,80.84,,,1,113.77,,,,
,,,,60~64,4,95.42,1,78.25,2,109.59,,,,,1,,,,78.25,3,97.12,,,,,21,269.78,1,162.87,2,256.41,1,99.90,15,192.70,1,91.83,,,4,105.21,4,111.79,2,100.45,,,1,91.83,1,55.22,3,115.16,4,75.46,,,2,66.18,,,,,,,,,2,66.18,,,1,78.25,1,82.58,,,,
,,,,65~69,6,123.89,1,56.98,1,108.93,,,,,,,,,,2,217.86,,,1,56.98,19,335.04,,,,,7,120.25,19,285.76,1,108.93,,,5,132.73,1,56.98,1,108.93,1,120.77,,,,,2,127.71,6,126.24,,,1,101.42,1,101.42,,,,,2,202.84,1,154.32,1,102.25,2,72.97,6,131.96,,,,
,,,,70~74,4,181.16,,,2,228.05,1,65.23,1,148.15,2,,,,90.58,3,147.13,,,,,17,389.02,,,,,7,219.85,16,331.88,1,221.73,,,4,201.61,3,140.32,2,93.55,,,,,1,65.23,3,234.38,4,267.20,,,,,,,,,,,5,193.12,,,1,147.06,,,12,248.91,,,,
,,,,75~79,2,364.30,,,,,,,,,,,,,,2,168.49,,,,,5,581.40,1,113.90,1,323.62,1,277.78,11,471.09,,,1,523.56,4,357.78,,,,,,,,,,,,,4,323.10,,,1,113.90,1,113.90,,,,,3,351.29,,,1,277.78,,,5,225.94,,,,
,,,,80~84,4,533.33,,,,,,,,,,,,,,1,787.40,,,,,7,603.45,,,,,,,7,753.50,,,,,3,914.63,1,602.41,,,,,,,,,1,216.92,3,837.99,,,,,,,,,,,3,478.47,,,,,,,3,478.47,,,,
,,,,85+,,,,,1,1098.90,,,,,,,,,,,,,,,,,,1,1282.05,,,,,3,928.79,,,,,,,,,,,,,,,,,,,,,,,,,1,1111.11,,,,,1,1282.05,,,,,,,1,1098.90,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,2,,,,37.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,59.07,1,,,,66.05,1,23.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,57.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,2,,,,46.21,,,1,47.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.85,,,,
,,,,30~34,5,48.49,,,,,,,1,66.67,,,,,,1,25.02,,,,,2,36.38,,,,,,,,,,,,,,,1,25.02,,,1,48.03,,,,,,,,,,,,,,,,,,,,,,,,,1,46.62,,,,,,
,,,,35~39,1,48.80,,,,,,,,,,,,,,,,,,,,3,47.27,,,,,,,,,1,24.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.81,,,,,,
,,,,40~44,7,96.53,,,2,37.20,,,,,,,,,,,,,,1,24.96,14,106.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,79.79,1,24.96,,,2,37.20,,
,,,,45~49,15,138.90,,,,,1,90.42,2,68.94,1,,,,62.74,,,,,,,13,156.42,,,,,1,59.88,2,58.16,1,29.08,,,,,2,125.47,2,69.81,,,,,,,,,,,1,59.88,,,1,29.08,,,,,,,3,50.22,,,2,113.70,,,,,,
,,,,50~54,11,172.12,,,2,62.83,,,,,,,,,,2,60.02,,,,,9,134.47,,,,,,,4,93.87,1,83.33,3,67.95,,,,,3,140.91,1,83.33,,,,,,,,,1,81.17,,,,,,,1,44.37,,,,,,,,,,,,,,
,,,,55~59,13,174.97,2,63.53,1,119.19,,,,,1,,,,73.69,,,2,238.38,,,23,316.98,1,93.46,1,98.43,1,119.19,1,51.02,8,158.35,,,,,2,66.01,4,81.92,1,119.19,,,,,,,,,,,6,152.63,,,1,150.38,,,,,1,93.46,3,82.99,1,51.02,,,2,102.04,,
,,,,60~64,11,217.31,,,2,101.73,,,2,80.84,1,,,,98.04,1,151.06,,,,,25,316.70,1,151.06,,,1,127.39,7,141.07,3,85.52,2,80.84,,,2,68.05,4,86.30,,,,,,,,,,,3,83.31,8,131.04,,,,,5,150.24,,,1,55.19,4,106.52,2,66.82,,,,,3,100.47
,,,,65~69,9,195.95,,,,,,,,,,,,,,5,138.89,,,,,22,371.75,,,,,1,144.93,2,114.55,20,295.86,,,,,6,138.76,2,111.73,4,167.86,,,,,1,144.93,1,98.81,1,100.70,8,166.67,,,2,74.24,2,72.52,,,1,100.70,4,160.71,2,73.02,,,1,189.04,5,119.85
,,,,70~74,6,149.74,1,155.04,,,,,,,1,,,,140.85,1,138.50,,,,,13,291.22,,,,,1,218.82,2,96.20,18,359.78,1,185.53,,,8,238.66,2,139.66,1,140.85,,,1,64.94,,,,,1,64.94,10,229.46,,,,,1,218.82,1,185.53,,,5,286.53,,,,,1,155.04,5,145.82
,,,,75~79,2,591.72,1,295.86,1,255.10,1,111.23,,,,,,,,3,530.04,,,,,15,678.73,,,,,1,111.23,4,238.10,12,547.70,1,404.86,1,500.00,3,190.96,,,,,1,111.23,,,,,,,1,111.23,4,409.42,,,,,3,237.15,,,,,3,201.21,,,,,,,6,273.35
,,,,80~84,,,,,1,526.32,1,204.92,1,602.41,3,,,,376.88,1,719.42,,,,,4,487.21,,,,,1,602.41,2,409.84,3,840.34,,,,,7,881.61,,,1,526.32,,,,,,,,,,,2,653.59,,,1,847.46,,,,,,,3,635.59,,,,,,,5,629.72
,,,,85+,,,,,1,1075.27,,,,,,,,,,,,,,,,4,928.07,1,1098.90,,,1,1219.51,,,,,,,,,,,,,,,,,,,,,,,,,1,1149.43,,,,,,,,,,,3,665.19,,,,,,,3,1775.15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,64.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,76.69,,,,,,,,,,,,,,,,,,,,1,21.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,2,33.05,,,,,,,,,,,,,,,,,,1,22.45,,,,,,,,,,,,,,,,,,,,,1,45.96,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,67.93,,,,,1,,,,55.28,,,1,46.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,25.39,,,,,,,1,50.43,,,,,,,,2,98.33,,,,,2,33.48,,,,,1,46.64,,,,,1,25.39,,,,,1,50.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,5,53.32,,,,,,,,,1,,,,23.98,,,3,87.13,,,,,1,72.41,2,56.40,2,52.29,,,2,47.95,1,48.50,,,,,,,3,38.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,9,101.16,,,,,,,,,,,,,,,,6,54.97,,,,,,,,,1,49.53,,,2,62.44,,,,,,,,,2,52.30,1,49.53,,,,,,,,,1,53.68,1,49.53,,,,,,,,,,,,,,,,,,
,,,,45~49,13,137.20,,,,,,,,,2,,,,120.85,,,17,158.51,,,,,1,27.63,2,37.53,1,56.59,1,27.63,2,57.52,,,,,,,,,2,57.52,,,,,,,,,,,4,67.36,5,92.83,,,1,85.62,,,,,,,,,,,,,,
,,,,50~54,8,90.63,1,74.24,,,1,40.10,,,1,,,,78.31,1,101.94,14,158.60,,,,,2,94.25,4,80.94,,,,,1,40.10,1,85.40,,,,,1,85.40,1,85.40,,,1,40.10,,,,,,,,,3,104.75,,,,,,,,,,,,,,,,,,
