,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,9,41.77,,,,,,,1,45.66,,,,,,,,,,5,28.35,,,,,,,,,,,1,20.23,1,59.35,1,20.23,1,20.23,,,,,,,,,,,,,2,24.90,1,10.87,,,,,,,1,72.89,,,3,18.44,,,,,,,,,,,,
,,,,40~44,8,38.46,,,,,,,,,,,,,,,,,,12,85.77,,,,,,,,,,,1,106.27,3,25.06,,,,,1,12.47,,,,,,,,,,,1,22.49,,,,,1,12.47,,,1,55.90,1,12.47,7,50.43,,,1,39.51,,,,,,,,
,,,,45~49,9,102.55,,,2,77.61,,,1,85.32,1,,,,20.08,1,140.25,,,7,75.29,,,,,,,,,1,319.49,2,26.22,2,65.04,2,49.37,2,100.25,1,20.08,,,,,,,,,,,1,20.08,,,,,,,,,,,4,52.45,5,62.07,,,1,169.49,,,,,,,,
,,,,50~54,5,56.36,,,1,66.98,,,,,2,,,,38.28,,,,,12,121.43,,,,,,,,,,,4,63.58,2,27.79,,,8,68.97,3,57.42,1,37.52,,,,,,,,,2,34.94,,,,,1,37.52,,,1,22.06,2,59.58,1,22.06,,,1,22.06,1,22.06,,,,,,
,,,,55~59,9,101.82,1,60.35,1,25.58,,,,,1,,,,69.44,3,46.58,,,17,137.81,1,25.58,,,,,,,1,25.58,5,62.45,10,80.24,,,7,61.56,1,60.35,1,69.44,1,25.58,,,,,,,3,44.20,,,1,60.35,,,,,,,2,64.58,6,93.15,,,,,1,60.35,,,,,,
,,,,60~64,9,95.37,1,81.70,2,96.95,1,28.27,2,79.59,,,,,,,,,,18,158.28,,,,,,,,,,,5,84.20,15,149.30,3,100.70,9,128.48,3,63.01,2,56.55,,,,,,,,,8,97.44,,,,,1,104.49,,,,,1,71.07,2,40.45,1,81.70,1,28.27,4,99.33,,,,,,
,,,,65~69,5,124.35,,,2,142.25,,,,,1,,,,67.34,3,119.71,,,10,141.08,,,,,,,,,,,3,76.51,17,197.61,1,35.45,12,177.78,4,112.11,,,,,,,2,118.91,1,35.45,3,107.37,,,,,1,67.34,,,,,7,128.58,1,90.91,,,3,76.51,4,76.32,,,,,,
,,,,70~74,2,69.23,,,1,418.41,,,,,1,,,,591.72,3,315.79,,,10,275.56,,,,,,,,,2,69.23,6,179.53,10,227.12,2,70.62,7,158.98,2,77.34,4,108.61,,,,,,,,,3,126.26,1,348.43,,,1,52.00,,,,,4,222.47,,,,,1,220.75,12,272.48,,,,,,
,,,,75~79,2,269.54,,,4,214.71,,,,,,,,,,3,199.07,,,5,582.07,,,,,2,394.48,,,,,4,226.76,10,414.42,,,6,419.58,2,298.06,,,,,,,,,,,9,367.05,,,1,97.85,,,,,,,2,139.86,,,,,1,245.10,5,328.95,,,,,,
,,,,80~84,2,289.86,,,,,,,,,,,,,,,,,,4,341.88,,,,,,,,,,,2,261.44,5,558.66,1,2380.95,5,367.92,1,740.74,,,,,,,1,196.46,1,196.46,3,345.62,1,390.63,,,,,,,,,2,289.86,,,,,,,4,422.83,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1010.10,1,505.05,,,2,925.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1769.91,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,11.10,1,20.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.26,,,,,,,,,,,1,29.26,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,12.47,,,,,,,,,,,,,,,,,,,1,17.69,,,,,,,,,,,,,,,,,,,,,,,,,2,12.47,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,23.69,,,,,,,,,,,,,,,,,,,,,,,,,1,143.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,8.50,,,,,3,,,,22.32,,,,,3,51.80,,,,,,,,,,,,,,,,,,,,,,,2,46.83,,,,,,,,,,,,,,,1,8.50,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.10,,,,,1,143.27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,35.17,1,,,,42.94,,,,,3,18.24,,,,,,,1,42.94,1,42.94,,,,,,,,,,,,,,,,,,,1,42.94,1,19.63,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,32.66,,,,,,,,,,,,,,,,,,4,19.44,,,,,,,,,1,38.58,,,,,2,22.49,,,1,19.24,,,,,,,,,2,21.58,,,,,,,,,,,1,19.24,1,10.79,,,,,,,,,,,,,,
,,,,35~39,9,41.98,,,1,10.82,1,31.31,1,73.05,1,,,,19.77,,,,,5,30.26,,,,,,,3,27.36,2,21.65,2,29.50,,,2,17.46,,,,,1,10.82,,,,,,,,,,,,,,,,,2,36.97,1,19.77,2,50.77,,,,,,,,,,,,,,
,,,,40~44,9,47.13,,,1,96.53,,,1,198.41,,,,,,,,,,9,51.28,,,,,1,11.86,2,17.95,4,37.27,,,,,2,20.78,,,,,,,,,,,1,21.67,,,,,,,,,,,1,21.67,,,7,42.07,,,,,,,,,,,,,,
,,,,45~49,11,114.64,,,2,38.33,1,19.16,1,35.01,,,,,,2,34.12,,,12,88.94,,,,,,,2,38.33,4,59.83,1,84.10,,,1,56.69,3,46.82,1,35.01,1,19.16,,,,,,,2,28.65,1,68.12,1,35.01,,,,,1,35.01,1,68.12,6,138.76,1,35.01,,,1,19.16,,,,,,,,
,,,,50~54,12,116.94,,,1,68.12,,,1,21.89,,,,,,1,133.51,,,17,129.42,,,,,2,132.54,4,64.43,8,111.87,1,38.67,,,4,66.26,1,21.89,1,86.58,,,,,,,1,38.67,2,93.20,1,86.58,1,68.12,,,,,,,1,61.01,1,86.58,,,2,77.34,1,21.89,,,,,,,,
,,,,55~59,11,127.27,,,1,59.45,,,,,1,,,,68.31,3,62.11,,,20,163.87,,,,,1,165.84,3,41.79,11,99.48,,,,,3,54.60,2,36.40,,,,,,,,,2,41.28,5,67.80,,,1,26.23,,,,,2,85.69,,,1,42.84,1,26.23,1,136.61,,,,,,,,,,
,,,,60~64,15,158.43,2,42.54,4,57.71,,,,,2,,,,40.98,2,48.54,,,16,189.91,1,106.16,,,,,6,106.31,12,117.32,,,,,8,144.77,5,76.85,,,,,,,,,,,6,69.83,2,98.47,,,1,29.10,,,1,78.99,3,54.87,4,61.48,,,,,3,87.31,,,,,,,,
,,,,65~69,4,80.27,,,3,52.77,,,,,1,,,,213.68,,,,,15,163.83,,,,,,,6,143.78,20,201.07,,,,,5,87.95,3,70.16,,,,,,,1,34.35,2,54.02,10,157.21,,,2,54.02,,,,,,,2,126.34,3,70.16,,,2,44.50,4,93.55,,,,,,,,
,,,,70~74,5,117.70,,,,,,,2,99.70,1,,,,139.66,3,170.55,1,139.66,16,284.29,,,1,95.88,1,328.95,3,206.19,14,241.80,,,,,10,224.47,5,124.81,,,,,,,,,1,172.71,4,124.80,1,103.84,1,103.84,2,67.57,,,,,2,99.70,2,129.70,,,2,99.70,3,116.05,,,,,,,,
,,,,75~79,1,294.99,,,3,181.05,1,192.31,,,1,,,,137.74,1,628.93,,,7,241.13,,,,,,,4,193.61,8,799.20,1,137.74,,,8,453.77,4,223.96,1,294.99,,,,,1,192.31,1,262.47,,,,,,,,,,,,,2,322.58,,,,,,,4,164.95,,,,,,,,
,,,,80~84,2,266.67,,,,,,,,,1,,,,2272.73,,,,,2,995.02,,,,,,,3,232.20,4,336.70,,,,,8,567.78,1,183.49,,,,,,,1,2272.73,1,349.65,3,298.21,,,,,,,,,,,2,366.97,,,,,,,7,540.54,,,,,,,,
,,,,85+,,,,,1,2564.10,,,,,,,,,,1,454.55,,,,,,,,,,,1,1666.67,,,,,,,1,510.20,,,,,,,,,,,,,1,454.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,1,11.45,,,,,,,,,,,,,,,,,1,30.49,,,,,1,30.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,9.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,8.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,14.50,1,35.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,10.25,3,26.80,,,,,,,,2,20.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.67,,,1,18.33,,,,,,,,,,,,,,,,,,
,,,,25~29,1,19.41,,,,,3,21.10,,,,,,,,,,,,,,,,,,2,14.07,,,,,,,,,,,,,,,,,,,1,11.03,,,,,,,,,1,19.41,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,6,34.38,,,,,1,19.52,2,18.04,,,,,,,,3,21.16,,,,,,,3,19.77,,,,,1,11.04,,,,,,,,,,,,,,,1,11.04,,,,,,,,,,,1,66.40,,,,,,,,,,,,,,,,,,
,,,,35~39,7,36.33,,,,,,,2,61.94,,,,,,,,4,20.25,,,,,,,2,17.43,2,21.65,1,19.82,,,1,132.98,,,,,1,10.82,,,,,1,10.82,,,,,,,,,1,10.82,,,6,37.52,1,10.82,,,,,,,,,,,,,,,,
,,,,40~44,14,77.70,1,34.93,,,1,188.32,2,23.15,,,,,,,,18,93.38,1,11.57,,,2,23.15,2,23.15,1,20.90,2,20.24,2,19.60,1,11.57,1,34.93,,,,,1,11.57,1,20.90,,,,,,,,,1,51.68,,,1,11.57,4,26.69,,,,,,,,,,,,,,,,,,
,,,,45~49,19,127.32,,,1,16.82,,,1,30.65,1,,,,74.18,,,16,99.82,,,,,,,1,256.41,6,51.95,,,2,21.72,3,37.99,2,25.33,2,31.57,,,,,1,256.41,1,139.66,,,2,69.08,,,1,30.65,1,30.65,1,51.26,4,33.68,,,,,,,,,,,,,,,,,,
,,,,50~54,14,147.93,1,158.98,,,1,92.85,1,22.98,4,,,,71.90,,,14,131.60,,,,,,,5,63.66,5,56.58,1,41.22,5,59.89,6,82.24,,,,,,,1,22.98,,,3,68.95,,,3,36.00,1,92.85,,,3,75.34,2,29.51,3,41.26,,,1,73.31,2,33.86,,,,,,,,,,,,
,,,,55~59,14,133.88,3,78.89,,,,,3,52.92,,,,,,,,19,204.81,,,1,41.58,2,80.87,1,58.17,12,105.73,,,3,42.94,5,86.82,,,1,136.61,,,,,5,69.88,6,66.84,1,58.17,,,,,,,2,63.76,3,44.85,4,55.90,1,25.32,1,25.32,2,35.28,,,,,,,,,,,,
,,,,60~64,11,133.92,5,115.82,,,3,59.88,1,75.87,2,,,,84.71,,,16,154.74,1,29.43,,,2,105.88,9,108.62,12,135.24,,,11,116.13,3,51.50,3,85.76,,,,,1,306.75,2,58.86,5,78.16,,,2,136.71,2,41.14,,,,,2,36.81,2,105.88,,,1,306.75,1,29.43,,,,,,,,,,,,
,,,,65~69,4,119.23,1,120.34,1,33.69,1,77.94,,,1,,,,82.24,,,21,274.40,,,1,60.61,1,101.21,4,95.60,20,207.34,1,77.94,16,181.51,6,87.95,2,67.39,,,,,1,77.94,1,60.61,8,107.85,,,3,69.96,2,47.05,,,2,47.80,4,95.60,1,33.69,1,82.24,1,33.69,9,128.64,,,,,,,,,,,,
,,,,70~74,2,120.19,3,154.88,,,1,96.34,,,5,,,,105.09,,,14,230.79,,,,,,,6,122.52,18,282.04,1,185.53,16,277.97,6,137.58,1,46.75,,,,,,,2,69.16,12,208.48,,,2,62.87,1,46.75,,,,,3,78.80,1,96.34,,,,,5,157.18,,,,,,,,,,,,
,,,,75~79,2,225.73,2,181.00,,,1,244.50,1,90.50,3,,,,235.48,,,9,266.04,,,,,4,199.90,2,122.32,13,624.70,,,4,144.88,1,244.50,4,195.12,,,,,1,90.50,,,5,232.67,,,1,289.86,,,,,,,2,144.72,,,,,1,361.01,5,274.42,,,,,,,,,,,,
,,,,80~84,2,243.01,1,423.73,,,1,199.20,,,1,,,,177.94,,,,,,,,,1,177.94,1,507.61,7,414.45,,,7,555.11,,,,,,,,,,,,,2,274.35,,,1,177.94,1,423.73,,,1,199.20,1,507.61,,,,,2,271.00,7,405.09,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,460.83,,,,,,,,1,1162.79,,,,,,,1,892.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,460.83,,,,,,,1,460.83,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,42.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,3,,,,21.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,147.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,57.87,,,,,,,,,,,,,,,,,,,,1,35.61,1,35.61,,,,,,,,,,,,,1,14.50,,,,,,,1,8.31,,,,,1,8.31,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.91,,,,,,,,,,,,,,,,,,,,,,,,,,,3,18.97,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,39.05,,,,,,,1,44.98,,,,,,2,14.15,4,30.53,,,,,,,1,19.53,2,34.67,,,,,,,,,,,,,,,,,,,,,,,1,37.61,1,37.61,2,14.15,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,5,35.58,1,11.13,,,,,,,,,,,,2,33.00,4,40.95,,,1,49.14,,,2,22.26,,,,,,,,,,,1,37.85,,,,,,,,,1,27.22,,,1,41.89,,,,,,,1,11.13,,,,,,,,,,,,,,,,,,
,,,,35~39,9,50.06,,,1,10.86,,,1,55.34,1,,,,19.79,1,43.46,6,33.26,2,18.15,,,2,14.02,,,1,43.07,,,2,24.02,,,,,,,,,,,,,2,14.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,16,84.48,,,1,20.93,,,,,1,,,,11.44,1,50.30,12,56.34,,,2,25.85,2,21.47,4,29.59,,,,,3,24.44,1,11.44,1,20.93,1,33.80,,,,,,,1,11.44,,,,,1,11.44,,,1,50.30,2,14.80,4,25.80,,,,,,,,,,,,,,,,,,
,,,,45~49,21,129.21,1,80.52,1,123.15,,,,,2,,,,29.52,2,39.74,21,113.24,,,,,1,46.47,3,26.37,,,,,1,26.38,2,73.45,2,23.64,,,,,,,2,26.36,,,,,,,,,,,,,4,28.17,3,28.40,,,,,,,,,,,,,,,,,,
,,,,50~54,12,119.53,,,3,42.40,,,,,1,,,,23.67,2,151.40,14,145.23,,,2,155.16,6,79.84,6,74.29,2,30.84,,,2,38.50,2,70.13,,,,,,,,,1,23.67,2,30.84,,,,,1,77.58,,,2,60.73,1,44.21,5,61.68,,,,,,,,,,,,,,,,,,
,,,,55~59,14,121.17,,,2,79.55,,,1,95.15,1,,,,59.95,2,39.56,28,211.77,,,,,8,75.42,6,70.24,2,64.21,,,5,82.93,3,82.67,1,40.70,,,,,1,68.35,3,42.13,8,111.10,2,30.95,,,1,24.97,,,2,49.94,3,76.53,4,78.55,,,1,24.97,1,95.15,,,,,,,,,,,,
,,,,60~64,5,71.19,1,47.48,4,86.94,,,1,29.59,,,,,,2,165.29,26,219.61,,,2,45.59,5,63.64,22,209.17,,,,,5,71.72,3,51.29,3,76.26,,,,,1,152.67,3,68.62,7,68.02,,,,,1,67.25,1,180.18,2,50.84,3,61.65,7,79.05,,,,,3,49.67,,,,,,,,,,,,
,,,,65~69,11,157.71,,,1,33.18,,,,,2,,,,47.16,4,62.00,14,178.78,,,,,8,112.60,25,263.96,1,81.50,,,14,199.91,4,137.88,2,113.38,,,,,,,3,70.74,8,132.36,,,1,58.79,3,63.64,,,1,33.18,4,66.91,2,82.41,1,116.82,1,94.25,8,139.18,,,,,,,,,,,,
,,,,70~74,8,144.90,,,3,117.32,1,181.16,,,1,,,,44.42,3,84.46,19,331.36,,,2,71.35,4,111.14,33,461.47,,,,,10,148.65,5,103.99,1,96.34,,,,,1,44.42,2,94.21,9,198.33,,,,,4,142.70,,,,,1,92.17,,,1,121.21,,,9,167.91,,,,,,,,,,,,
,,,,75~79,3,341.69,,,,,,,,,,,,,,5,246.91,10,307.79,,,1,81.17,1,314.47,11,332.33,,,1,145.77,6,184.16,2,195.69,2,178.57,,,1,268.10,,,,,4,219.78,2,247.83,,,2,289.44,,,,,10,347.34,,,,,,,4,208.55,,,,,,,,,,,,
,,,,80~84,2,340.14,,,1,518.13,,,,,1,,,,170.07,3,285.99,3,653.59,,,1,170.07,4,304.18,7,489.17,1,900.90,,,9,535.71,1,170.07,,,,,,,,,,,4,273.79,,,,,1,170.07,,,,,4,383.88,,,,,2,256.08,6,529.10,,,,,,,,,,,,
,,,,85+,1,456.62,,,1,689.66,,,,,,,,,,,,1,943.40,,,,,2,419.29,1,387.60,,,,,,,,,,,,,,,,,,,1,1408.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,2,,,,20.04,,,,,,,1,11.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.94,,,,,2,17.09,1,78.99,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,10.04,,,1,70.08,,,,,,,,,,,,,1,55.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.27,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,2,,,,31.28,,,,,,,,,,,1,9.18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.18,,,,,1,9.18,1,37.36,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.68,,,2,10.51,,,,,,,,,,,,,,,,,,,2,12.15,1,38.07,,,,,1,60.68,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,9.59,1,,,,38.96,,,,,,,,,,,,,,,,,1,64.47,1,9.59,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.59,,,3,22.29,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,11.03,2,,,,18.01,,,1,11.03,1,19.47,,,,,,,,,,,,,1,48.95,,,,,1,37.86,1,11.03,,,,,,,,,1,11.03,,,,,,,,,2,17.09,,,1,19.47,,,,,,,,,,,,
,,,,30~34,3,28.85,,,,,,,1,20.42,,,,,,1,43.07,,,3,24.21,,,,,,,2,16.42,2,21.14,,,,,,,,,,,,,,,,,1,39.54,,,1,67.84,,,1,20.42,1,28.56,,,,,,,2,40.85,,,,,,,,,,,,
