,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,3,,,,11.32,,,,,,,3,16.48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21.92,1,18.08,,,,,,,,,,,,,,,,,1,13.65,1,10.48,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,8.84,,,,,,,,,,,,,,,,,,,,,1,10.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.53,3,10.18,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,3,,,,10.04,2,11.59,,,,,,,,,,,,,,,,,,,,,1,10.08,,,,,,,,,,,,,3,9.28,,,,,,,,,1,15.70,1,6.80,1,7.18,,,,,1,8.64,,,,,,,,,,,,,,,,
,,,,15~19,1,7.47,,,,,,,,,2,,,,10.36,,,,,,,,,,,,,,,1,17.91,1,10.80,,,,,1,11.46,,,,,,,1,9.46,,,,,,,,,,,1,11.46,,,,,1,7.47,,,,,,,3,15.32,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,17.32,3,,,,13.37,1,9.98,,,,,1,9.87,,,,,,,,,,,,,,,,,,,1,13.99,,,,,,,1,8.32,,,1,16.28,,,,,,,1,8.12,3,14.34,,,,,1,8.32,,,1,8.12,1,20.87,,,,,,,,,,,,
,,,,25~29,2,11.96,,,,,,,,,3,,,,15.23,,,,,,,4,10.82,1,16.16,,,,,,,,,,,2,20.21,2,10.83,1,16.87,,,,,,,1,9.49,,,,,,,,,,,,,1,8.20,,,,,,,1,9.49,1,12.02,2,9.71,1,10.10,,,,,,,,,,,,
,,,,30~34,5,11.37,,,2,15.16,,,3,8.61,3,,,,11.22,2,14.53,,,,,7,14.75,,,1,8.82,1,9.70,,,1,15.69,1,9.21,1,7.58,2,17.08,,,2,9.15,,,,,1,18.75,,,,,,,,,,,,,3,13.51,1,8.90,2,9.15,,,1,13.95,2,9.99,1,11.53,9,13.21,1,8.90,,,,,,,,,,
,,,,35~39,10,17.49,2,9.05,1,6.74,2,7.87,2,7.59,,,,,,5,9.42,,,1,8.83,13,14.27,1,8.83,,,,,,,4,12.33,3,12.23,1,9.46,2,7.46,,,5,10.22,1,16.20,,,1,8.83,3,10.42,,,,,,,,,,,9,12.87,1,7.77,3,10.08,1,10.33,3,10.12,,,2,9.52,14,15.40,,,1,9.46,,,,,,,,
,,,,40~44,22,24.91,,,2,13.12,,,1,9.97,3,,,,11.82,3,10.35,,,,,14,20.00,,,,,1,7.34,1,6.51,1,9.37,6,10.48,8,13.36,8,15.26,,,11,21.96,5,11.14,,,1,9.37,,,,,,,,,1,7.34,1,9.46,10,17.30,2,9.83,1,7.34,1,6.51,,,4,10.15,4,10.12,18,20.41,1,17.28,,,1,21.38,,,,,,
,,,,45~49,11,25.76,,,1,11.88,1,9.14,,,5,,,,18.46,4,19.45,,,,,22,36.52,,,,,,,,,,,6,21.38,11,23.04,3,12.58,,,7,15.12,1,11.88,,,1,14.46,1,35.70,1,15.68,,,,,1,14.46,1,9.14,6,20.79,3,22.57,4,12.12,,,,,2,14.88,4,14.60,13,34.35,,,,,,,,,,,,
,,,,50~54,12,42.09,,,,,,,1,43.74,2,,,,25.17,3,37.75,,,,,43,91.01,,,,,,,,,,,10,29.70,11,29.72,4,27.41,,,7,22.76,5,29.45,,,2,25.17,1,19.75,,,1,15.50,,,1,20.24,6,30.98,4,22.23,1,12.58,4,28.35,4,32.61,2,15.37,2,18.86,10,37.02,6,22.19,2,18.90,1,12.58,,,,,,,,
,,,,55~59,17,67.21,2,26.13,4,24.58,1,28.81,1,17.08,4,,,,29.07,3,23.04,,,,,45,122.93,,,,,,,,,2,22.67,14,54.58,20,54.63,2,31.07,1,17.08,9,32.39,3,27.56,,,3,27.81,1,40.16,,,,,,,,,5,27.13,22,68.00,1,17.08,9,39.47,2,24.10,1,20.04,2,30.01,5,27.76,9,36.56,1,17.08,3,25.49,1,27.05,,,,,,
,,,,60~64,12,52.27,3,29.12,7,48.24,1,36.26,3,30.34,5,,,,29.90,3,52.25,1,24.62,1,31.93,61,167.33,1,30.18,,,1,17.16,,,4,22.82,25,75.02,38,104.24,7,31.80,,,23,84.20,10,34.86,,,6,34.07,1,22.46,,,,,1,57.27,5,48.35,7,28.27,30,90.03,2,27.10,4,23.06,1,31.93,,,2,19.14,9,37.19,7,30.18,1,30.18,3,33.49,14,68.21,,,,,,
,,,,65~69,10,38.06,,,8,57.96,,,2,18.43,4,,,,22.87,9,44.66,,,,,59,151.54,,,,,1,28.26,,,4,28.57,29,89.79,83,213.18,8,38.82,,,44,113.01,12,51.60,,,13,43.94,1,22.75,,,1,22.75,,,8,34.20,5,24.46,35,89.90,1,14.76,9,39.25,4,27.93,,,6,36.31,13,46.29,10,30.61,2,20.86,3,31.55,24,84.74,,,,,,
,,,,70~74,10,64.37,,,15,66.49,,,3,33.49,5,,,,64.62,6,53.98,1,34.70,,,40,143.88,1,63.90,1,46.93,,,2,22.33,1,33.08,18,68.61,68,227.18,7,36.58,,,47,157.02,12,44.23,,,5,34.02,1,23.95,1,31.75,,,,,6,35.36,8,52.17,52,183.31,3,40.95,7,46.03,6,65.55,,,3,42.59,20,70.50,3,34.52,2,42.67,3,33.59,33,115.00,,,,,,
,,,,75~79,8,95.71,,,9,94.96,,,2,49.00,7,,,,75.82,9,69.61,,,,,18,137.50,,,1,28.15,,,1,111.11,1,28.15,21,123.90,68,401.20,8,61.88,,,36,212.40,9,84.99,1,28.15,5,71.78,,,,,,,,,3,106.27,4,80.35,28,171.33,2,37.04,2,49.00,6,137.52,,,3,42.53,15,97.44,2,78.52,,,3,52.08,31,205.30,,,,,,
,,,,80~84,3,88.42,1,52.88,3,105.67,,,1,117.51,3,,,,81.41,4,121.36,,,,,22,263.69,,,1,221.73,1,106.72,,,2,145.67,3,109.17,24,285.44,1,193.80,,,21,278.11,5,205.00,,,2,105.76,,,,,,,,,1,52.88,1,117.51,13,195.90,,,1,110.50,6,94.83,,,1,117.51,6,117.62,,,,,,,13,229.48,,,,,,
,,,,85+,,,,,3,380.71,,,1,118.76,,,,,,1,237.53,,,1,259.74,3,239.43,,,,,,,,,,,2,145.99,8,273.88,2,173.01,,,4,316.71,1,243.31,,,,,,,,,,,,,,,1,189.39,4,298.28,,,,,,,,,,,3,226.59,,,,,,,5,336.25,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,6,,,,17.37,,,,,,,,,2,10.92,,,,,,,,,,,,,1,12.03,4,11.01,,,,,,,,,,,,,1,18.90,2,12.04,,,,,,,,,1,10.00,,,1,10.00,2,10.15,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,4,,,,15.10,,,,,,,1,11.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.06,,,,,,,1,9.16,,,,,1,9.25,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,5,,,,16.60,1,9.13,,,,,,,,,,,1,11.72,,,,,,,,,1,7.54,,,,,,,,,,,1,7.54,,,2,10.51,,,,,,,,,,,,,,,,,1,11.72,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,4,,,,12.20,1,7.37,1,9.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.37,,,6,22.19,,,,,,,,,1,7.54,,,,,,,,,,,3,9.06,1,9.56,,,,,,,,,,
,,,,20~24,,,,,,,1,10.41,2,10.25,1,,,,10.41,,,,,,,2,8.56,1,12.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.58,,,,,1,9.75,,,1,10.41,,,,,,,,,,,,,,,,
,,,,25~29,1,8.27,,,1,8.70,1,17.33,1,9.88,2,,,,18.07,,,1,19.95,,,5,11.69,,,,,,,,,1,9.88,2,12.36,,,2,10.13,,,2,9.00,,,,,2,10.06,,,,,,,,,,,,,3,11.02,1,12.14,1,9.88,,,4,20.56,,,1,17.33,3,10.61,,,,,,,,,,,,
,,,,30~34,8,22.69,,,1,7.86,,,2,8.91,2,,,,15.69,2,10.75,1,9.56,,,6,11.30,,,,,,,,,,,3,16.80,,,1,7.86,1,7.86,7,17.04,,,,,1,16.39,,,,,,,,,,,,,5,11.20,3,12.93,,,1,19.48,1,19.48,3,10.68,1,15.06,5,12.08,,,,,,,,,,,,
,,,,35~39,8,14.96,,,1,7.49,,,2,8.21,3,,,,11.20,3,12.65,1,7.74,,,16,21.26,,,,,,,,,2,10.06,6,9.28,3,9.56,1,13.30,,,6,12.62,1,10.88,,,1,9.82,,,,,1,7.21,,,,,,,,,,,,,,,2,8.34,4,12.67,3,9.98,10,13.36,,,,,,,,,,,,
,,,,40~44,16,24.51,1,9.25,4,9.49,1,6.66,3,7.70,5,,,,13.54,2,8.06,1,8.74,,,26,27.34,,,,,,,,,1,7.12,11,20.40,7,10.96,1,10.09,,,5,14.85,4,8.87,,,2,12.33,2,9.82,,,,,,,,,1,9.57,10,16.48,2,8.38,1,6.66,2,9.82,,,9,13.64,10,16.75,10,11.20,,,,,,,,,,,,
,,,,45~49,14,31.08,,,2,12.00,1,17.59,4,14.83,4,,,,19.53,2,13.58,,,,,45,64.48,,,1,16.64,,,,,2,13.82,10,26.89,10,18.09,1,24.22,1,13.86,9,15.83,3,14.59,,,1,10.63,,,,,1,13.31,,,2,17.56,1,24.22,7,15.15,1,16.64,1,8.44,,,,,2,26.27,6,14.37,19,28.94,3,17.73,1,8.44,2,12.00,,,,,,
,,,,50~54,14,66.49,,,4,27.81,1,20.93,,,2,,,,16.04,4,23.20,,,,,37,81.93,,,,,1,28.90,1,20.93,1,19.98,6,42.05,17,39.57,1,31.01,,,9,33.57,4,23.12,2,15.97,6,20.41,2,57.80,1,20.97,,,,,1,20.70,2,18.83,14,35.89,1,34.14,1,13.00,,,1,15.93,2,17.93,4,22.89,5,26.10,,,3,19.05,,,,,,,,
,,,,55~59,16,54.93,,,6,24.34,,,,,5,,,,31.94,4,24.64,1,39.57,2,22.25,63,167.26,,,,,,,,,1,39.57,17,51.76,23,72.20,4,43.72,,,23,70.29,7,36.35,,,4,42.82,1,24.25,,,,,,,2,45.97,5,31.53,13,46.55,1,26.92,5,25.06,2,40.44,,,1,33.33,10,30.02,17,59.08,1,32.04,3,24.31,6,31.19,,,,,,
,,,,60~64,11,46.75,1,22.04,8,42.98,,,,,3,,,,23.11,12,39.28,2,32.88,,,59,181.05,,,1,18.59,1,27.17,,,2,24.34,28,85.92,54,157.77,8,57.63,,,37,108.10,9,39.94,,,6,33.69,1,26.25,,,1,38.83,1,25.51,5,27.95,3,46.99,20,58.43,1,27.17,11,56.58,6,39.38,2,20.17,3,31.40,9,31.60,6,42.33,2,23.65,1,25.51,15,46.03,,,,,,
,,,,65~69,12,48.68,1,18.86,5,29.37,2,21.23,6,27.74,8,,,,26.58,10,36.12,1,15.29,1,28.67,89,230.56,,,,,2,59.38,,,5,24.58,22,68.72,74,191.70,8,35.41,,,56,158.94,18,52.12,1,24.62,6,37.59,2,27.77,,,1,28.67,,,2,26.29,10,44.90,38,98.44,3,25.33,6,29.04,2,20.18,,,1,46.25,11,43.94,7,34.41,1,22.52,4,28.17,30,77.72,,,,,,
,,,,70~74,8,52.28,,,14,65.66,,,2,24.45,10,,,,49.99,11,55.74,,,1,32.21,58,193.40,,,,,1,31.85,,,4,45.66,32,102.06,105,334.87,7,52.75,,,55,175.41,16,71.03,1,29.77,13,47.03,,,1,73.21,,,,,7,41.51,8,55.31,30,95.68,,,4,23.98,6,29.94,,,5,48.25,22,75.85,5,36.48,2,35.04,8,38.48,55,175.41,,,,,,
,,,,75~79,8,72.66,1,51.63,7,69.27,,,2,68.75,2,,,,51.20,8,72.61,1,38.55,,,29,156.84,,,,,,,,,3,58.65,17,95.33,70,378.58,3,53.97,,,43,232.56,13,81.95,1,53.65,10,85.06,,,,,,,1,152.21,4,108.25,9,75.49,38,219.16,,,4,88.28,5,66.87,1,53.65,,,20,134.08,3,39.38,1,55.71,2,36.08,52,281.23,,,,,,
,,,,80~84,1,111.36,1,111.36,6,92.52,2,171.82,1,103.73,1,,,,110.13,5,155.62,,,,,22,233.79,,,1,192.31,,,,,4,100.03,11,147.43,29,326.21,3,68.85,,,29,297.53,6,155.04,,,4,111.79,,,,,1,101.42,1,192.31,,,3,67.98,14,199.20,,,1,103.73,2,65.90,,,1,111.36,16,200.45,1,111.36,,,4,131.80,28,297.56,,,,,,
,,,,85+,1,105.26,,,2,351.49,,,,,,,,,,2,147.71,,,,,2,144.30,,,,,,,,,,,2,351.49,9,397.53,1,296.74,,,5,290.87,1,170.65,,,,,,,1,296.74,1,229.36,,,,,,,,,,,1,296.74,,,,,,,,,,,,,3,167.41,5,205.42,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,5,,,,20.40,,,,,,,2,11.08,2,10.19,,,,,,,,,,,,,1,10.10,,,,,,,,,,,,,,,1,12.01,,,,,,,,,1,10.29,,,1,10.29,1,12.03,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,4,,,,11.88,,,,,,,,,,,,,,,,,,,,,1,11.19,1,11.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11.76,,,,,,,,,,,,,,,,,,
,,,,10~14,1,11.75,,,,,,,,,5,,,,10.44,2,10.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10.22,,,,,,,,,,,1,13.21,,,,,,,2,11.58,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,11.92,,,4,,,,11.73,,,2,9.70,,,1,9.12,,,,,,,2,8.70,,,,,1,18.50,1,11.92,,,,,,,,,1,11.92,2,10.88,,,,,,,,,,,2,9.26,,,,,2,11.37,1,9.12,1,16.97,,,,,,,1,8.17,,,,,,,,
,,,,20~24,,,,,,,,,,,2,,,,9.93,,,1,13.88,,,,,,,,,,,1,17.94,1,17.51,,,1,13.88,,,,,,,,,1,12.36,,,,,,,,,,,,,1,9.14,1,9.59,,,,,,,1,8.24,,,2,10.84,1,9.14,,,,,,,,,,,,
,,,,25~29,,,,,2,9.82,,,1,8.51,1,,,,9.43,,,1,12.31,,,1,10.30,,,,,1,10.26,,,1,8.51,,,1,12.03,,,,,,,,,,,1,12.03,,,,,,,,,,,4,9.57,2,14.44,,,,,3,10.13,2,12.89,,,1,10.26,,,1,8.51,,,,,,,,,,
,,,,30~34,8,15.88,,,1,9.29,2,12.04,2,9.97,3,,,,11.18,2,10.37,,,,,9,12.22,,,,,,,1,8.21,3,10.05,3,8.95,3,10.76,,,2,15.45,,,,,,,,,,,,,,,,,,,1,10.02,1,12.77,1,8.43,,,1,10.76,1,8.21,2,10.37,6,13.16,1,10.76,,,,,,,,,,,,
,,,,35~39,12,16.14,,,3,10.28,2,7.88,2,12.97,4,,,,9.10,4,11.64,,,,,19,22.25,,,,,,,3,10.25,3,22.95,2,8.57,3,14.02,,,6,43.74,1,10.31,,,1,7.70,,,,,,,,,1,7.70,1,7.70,5,14.61,2,8.57,,,1,20.42,2,7.75,5,11.83,2,7.88,14,19.90,,,,,,,,,,,,,,
,,,,40~44,17,19.12,1,10.46,3,9.83,1,9.21,,,2,,,,8.70,4,10.95,2,8.10,,,30,30.47,,,,,,,5,15.28,9,13.78,16,20.89,6,12.66,,,9,12.85,4,11.51,,,1,10.46,1,7.23,2,13.92,,,,,1,13.33,,,7,12.21,4,10.67,2,8.20,1,8.25,,,,,2,8.10,13,15.09,,,2,7.62,1,10.46,,,,,,,,
,,,,45~49,21,37.85,,,2,24.88,1,22.07,1,22.07,6,,,,12.65,7,12.80,,,,,46,59.63,,,,,1,12.44,1,8.02,6,22.18,13,24.67,5,11.86,,,7,18.10,9,26.32,,,3,18.78,,,,,,,,,,,,,9,15.48,1,12.04,5,12.69,2,12.10,,,1,12.62,6,12.20,16,27.48,1,22.07,1,13.74,1,28.43,,,,,,,,
,,,,50~54,13,42.68,,,7,29.52,1,29.90,1,16.24,4,,,,20.58,4,20.72,,,,,46,102.07,,,2,35.29,,,3,24.45,9,26.96,15,43.47,9,28.93,,,23,59.11,5,22.07,1,16.24,2,16.04,2,21.97,,,1,20.60,,,,,1,13.14,10,39.00,1,20.60,2,26.30,1,13.14,,,4,35.81,5,37.44,13,39.14,2,21.05,1,20.60,3,21.19,,,,,,,,
,,,,55~59,17,74.57,1,23.91,4,20.11,,,1,24.07,1,,,,53.19,3,23.58,1,18.34,,,72,186.59,,,1,25.63,,,3,26.26,17,49.37,30,87.20,3,33.00,,,13,41.14,11,39.51,,,3,29.27,3,29.96,2,30.32,,,,,2,22.00,2,24.74,22,79.94,4,28.18,5,25.77,2,23.71,1,25.63,1,24.13,6,39.45,7,40.60,3,52.86,2,28.03,4,32.79,,,,,,,,
,,,,60~64,24,73.92,1,63.78,13,43.27,1,27.33,2,23.44,1,,,,19.96,7,43.06,,,,,58,178.65,,,,,,,3,50.51,20,79.84,40,123.21,3,28.21,,,28,90.62,9,57.21,1,35.25,5,33.27,3,46.18,,,,,,,2,43.39,8,31.97,29,96.52,1,28.94,9,37.49,3,31.25,,,2,39.91,8,38.17,12,45.24,,,2,33.67,19,67.10,,,,,,,,
,,,,65~69,12,44.37,1,25.66,13,44.69,2,23.98,1,30.92,5,,,,27.89,21,66.47,,,,,77,204.71,,,2,27.16,,,1,20.04,35,93.05,76,202.05,8,30.94,1,30.91,38,101.02,3,38.79,,,11,43.50,1,20.04,1,30.91,,,,,3,32.03,5,30.77,46,122.29,2,23.84,15,43.63,5,28.96,,,4,23.66,25,69.98,8,30.87,,,3,26.97,51,135.58,,,,,,,,
,,,,70~74,14,58.38,3,29.10,12,78.46,,,1,30.53,9,,,,50.39,15,92.71,,,,,57,177.33,,,,,,,6,40.46,27,93.53,108,335.99,8,39.99,1,30.53,63,195.99,11,42.17,,,9,32.70,1,69.44,,,,,,,2,40.92,8,43.37,62,192.88,2,64.72,5,47.66,6,28.07,,,2,24.52,24,78.17,11,42.86,,,,,55,171.11,,,,,,,,
,,,,75~79,8,66.91,2,50.90,11,65.59,,,,,2,,,,57.26,7,87.14,,,1,36.32,47,237.59,,,,,,,4,46.06,14,70.77,70,353.86,7,59.53,1,25.45,51,257.81,8,62.90,,,11,74.73,1,47.28,,,,,1,25.45,2,51.01,5,44.15,36,181.98,1,47.28,11,74.73,5,39.08,,,3,41.25,26,163.51,2,72.65,1,97.47,2,62.13,61,320.34,,,,,,,,
,,,,80~84,4,93.65,,,8,174.29,,,1,49.43,4,,,,108.43,7,114.70,,,,,20,281.29,,,1,95.51,,,1,95.51,12,156.41,52,529.86,5,82.54,,,37,363.99,5,105.31,,,8,127.78,,,,,,,,,1,107.18,1,173.91,30,295.13,1,83.26,4,89.07,1,49.43,,,2,91.70,12,169.37,,,,,7,171.07,35,356.63,,,,,,,,
,,,,85+,1,223.21,,,1,233.64,,,1,100.81,2,,,,187.97,,,,,,,2,362.32,,,,,,,,,2,126.74,9,329.31,1,266.67,,,7,224.29,3,247.93,,,1,328.95,,,,,1,223.21,,,1,266.67,1,403.23,4,175.98,2,136.05,1,100.81,,,,,,,2,163.53,,,,,1,156.99,7,379.40,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,6,,,,14.97,,,1,9.93,,,,,3,13.99,,,,,,,1,9.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.91,,,2,11.75,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,19.15,1,9.41,,,,,,,,,,,,,,,1,13.07,,,,,2,13.36,,,,,,,,,,,,,1,14.61,,,,,,,,,1,12.60,,,,,,,2,10.88,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,4,,,,10.49,1,10.56,1,8.59,,,,,,,,,,,,,,,,,,,2,16.38,1,12.59,,,,,,,,,,,1,8.59,,,,,,,,,,,,,,,,,1,8.91,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,2,9.14,,,2,7.95,,,,,,,,,1,17.48,,,,,2,12.77,,,,,,,,,,,,,2,10.76,,,,,,,,,1,12.38,,,,,,,1,7.56,,,1,9.66,1,11.55,,,,,,,,,,,,
,,,,20~24,1,8.38,,,,,,,2,11.49,1,,,,8.38,,,,,,,,,,,,,,,,,2,11.51,,,,,1,9.71,,,1,18.24,,,,,,,2,25.41,1,18.23,,,,,,,,,1,14.47,,,,,3,13.39,1,12.92,1,9.71,,,,,,,,,,,,,,,,
