,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,71.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,1,93.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,1,133.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,94.16,1,94.16,,,1,94.16,,,,,,,,,,,2,188.32,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,89.21,,,,,,1,89.21,,,1,94.25,1,94.25,2,91.66,,,,,,,1,94.25,1,89.21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,101.73,1,101.73,1,101.73,4,406.92,1,101.73,1,101.73,,,,,,,2,104.82,2,203.46,1,101.73,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,144.72,1,161.29,1,161.29,1,161.29,2,289.44,,,,,,,,,,,,1,144.72,,,,,,,1,144.72,1,144.72,2,289.44,1,161.29,,,1,144.72,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,208.77,,,,,,,1,208.77,,,,,,1,199.20,1,199.20,1,208.77,2,417.54,1,208.77,,,,,,,,,2,417.54,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,307.69,,,1,307.69,,,,,,,,,,3,923.08,,,1,307.69,,,,,,,,,,,,,1,309.60,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,738.01,,,1,483.09,1,483.09,,,,,,,,,,,1,483.09,,,,,1,483.09,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,61.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,45.66,,,,,,,,,,,,,,,,,,,1,43.71,1,45.66,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,70.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,90.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,2,,,,246.61,,,,,,,,,,,,,,,,,,,,,,,,,1,139.47,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,98.04,,,,,3,149.93,2,,,,196.08,1,101.94,1,101.94,,,,,,,,,,,,,1,101.94,,,1,101.94,1,98.04,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,91.91,2,,,,91.32,1,90.74,2,183.82,,,,,,,,,1,90.74,1,91.91,,,,,1,91.91,1,90.74,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,101.94,1,101.94,,,,,,,2,,,,198.22,,,4,201.01,1,101.94,,,,,1,99.11,,,,,,,,,,,1,99.11,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,149.48,,,2,284.90,,,1,157.23,,,,,,,,,,,,,,,,,,,1,142.45,,,,,,,,,,,,,,,,,,
,,,,65~69,1,199.60,,,,,,,1,199.60,1,,,,186.57,,,,,1,186.57,,,1,186.57,,,,,,,1,199.60,,,4,798.40,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,595.24,,,,,,,1,290.70,1,,,,290.70,1,297.62,1,290.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,419.29,,,,,,,,,,,,,,,,,,,,,2,952.38,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,2,2564.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,1,66.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,61.69,1,53.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.68,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.06,,,1,68.82,,,,,,,,,,,,,,,,
,,,,35~39,1,88.57,,,,,,,,,1,,,,88.57,,,,,1,88.57,,,1,88.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,2,,,,271.74,,,1,135.87,,,1,135.87,,,,,,,1,135.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,2,,,,216.92,,,,,,,,,,,,,,,,,,,,,,,2,216.92,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,3,,,,141.84,,,,,,,2,94.56,,,,,,,,,,,,,,,,,,,1,94.79,1,94.34,,,1,94.34,,,,,,,,,,,,
,,,,55~59,2,95.01,1,95.69,,,,,2,191.39,3,,,,142.52,,,,,,,4,190.02,,,,,,,,,1,94.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,143.88,,,,,,,2,,,,138.79,,,,,1,143.88,1,134.05,,,,,,,,,,,,,,,1,134.05,,,3,208.19,,,,,,,,,,,,,,,,,,
,,,,65~69,3,275.23,,,,,,,,,4,,,,366.97,,,,,,,2,364.30,1,184.84,,,,,,,1,184.84,,,1,184.84,,,,,3,554.53,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,289.02,2,,,,300.30,1,312.50,,,1,312.50,2,300.30,2,578.03,,,1,312.50,,,,,,,1,289.02,1,289.02,,,1,289.02,1,289.02,,,,,1,289.02,,,,,,,,,,
,,,,75~79,,,,,,,,,1,442.48,3,,,,579.15,,,,,,,4,1369.86,,,1,442.48,,,,,,,,,,,,,,,,,,,1,342.47,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,877.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,79.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,2,65.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,84.10,,,,,,,2,171.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,124.07,,,,,,,,1,124.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,115.61,1,120.05,,,,,,,,1,120.05,1,120.05,,,,,,,,,,,,,,,,,,,1,120.05,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,5,230.10,,,,,,,,2,92.04,,,1,90.09,,,1,94.07,,,1,90.09,,,,,1,94.07,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,94.61,1,94.70,4,189.21,,,,,,,,4,189.21,,,,,,,,,,,,,,,,,1,94.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,5,315.66,,,,,,,,3,189.39,1,124.38,1,128.21,,,,,,,,,1,124.38,2,248.76,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,178.89,,,,,1,186.57,,,1,,,,186.57,1,178.89,5,456.62,,,,,1,178.89,,,,,1,186.57,,,1,178.89,1,178.89,,,1,186.57,1,178.89,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,294.12,,,,,1,289.86,,,,,,,,1,289.86,1,289.86,,,1,289.86,,,,,,,,,,,2,579.71,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,361.01,,,,,,,,,,,,,,1,361.01,1,361.01,2,847.46,,,,,,,1,423.73,,,1,361.01,,,,,1,423.73,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,970.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,70.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.98,,,,,1,51.47,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,45.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,60.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,1,86.13,,,,,,,,,,,,,,,1,82.17,1,82.17,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,2,104.00,,,2,,,,104.00,,,2,214.59,,,,,,,,,,,1,107.30,,,1,107.30,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,121.51,,,,,,,,,,,,,,,,,,,,,,,,,,1,133.51,1,133.51,1,133.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,95.42,,,1,95.42,2,93.98,,,4,,,,187.97,,,1,92.59,,,,,,,1,92.59,,,,,1,92.59,,,1,92.59,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,96.99,,,,,,,,,4,,,,190.11,2,193.99,3,142.59,,,,,,,,,,,,,1,96.99,,,,,4,387.97,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,117.37,,,,,1,117.37,7,,,,410.32,3,175.85,,,,,,,1,117.37,,,,,,,,,,,,,3,352.11,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,191.94,1,180.83,4,372.44,,,1,180.83,1,180.83,,,,,1,180.83,,,1,180.83,,,1,180.83,,,1,180.83,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,256.41,2,,,,248.14,1,240.38,1,256.41,1,240.38,,,,,,,,,1,256.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,430.11,,,1,408.16,,,1,454.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.26,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,55.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,46.04,,,,,,,,,,,,,,1,46.04,1,45.39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.04,,,,,,,,,,,,,,
,,,,30~34,1,60.64,,,,,,,,,1,,,,60.64,,,,,,,,,1,60.64,,,,,,,1,56.63,,,,,,,,,,,,,,,1,56.63,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,83.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99.60,,,,,,,,,,,,,,,,,2,199.20,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,125.00,,,1,125.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,95.06,1,96.34,,,,,,1,96.34,3,143.54,,,,,,,,,1,96.34,1,96.34,,,,,,,,,1,96.34,,,,,1,96.34,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,92.85,2,95.19,1,92.85,1,97.66,1,97.66,,,3,142.79,,,2,185.70,,,,,1,97.66,,,,,2,195.31,4,190.39,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,111.36,3,170.45,,,,,,,,,3,170.45,,,,,,,,,,,,,,,1,111.36,1,111.36,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,3,516.35,,,,,,,1,171.53,4,686.11,,,,,1,171.53,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,234.74,,,,,,,,,,,,,,2,516.80,,,,,,,,,1,234.74,,,,,,,,,,,1,258.40,,,,,1,258.40,,,,,1,234.74,,,,,,,,
,,,,75~79,,,,,1,431.03,,,,,,,,,,,,1,431.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,431.03,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,617.28,,,,,,,1,671.14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2127.66,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,70.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.07,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.03,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,52.97,,,,,,,,,,,,,,,,,,,1,57.87,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,81.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75.19,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,136.49,,,,,,,1,91.16,1,,,,90.83,1,91.16,,,,,1,91.16,,,,,1,91.16,,,,,,,1,91.16,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,284.90,,,,,,,,,,,,,,2,129.79,1,142.45,1,142.45,,,,,,,,,,,,,,,1,119.19,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,4,202.12,,,1,102.56,2,101.06,1,99.60,,,,,,,,,3,307.69,1,102.56,,,1,102.56,1,102.56,,,,,,,,,,,,,,,,,,
,,,,55~59,5,234.63,1,94.07,,,1,93.63,,,,,,,,2,187.27,,,1,93.63,2,93.85,,,1,94.07,,,,,1,94.07,,,2,187.27,,,3,280.90,1,93.63,,,,,,,,,,,,,,,,,,
,,,,60~64,2,107.53,,,1,108.23,,,,,2,,,,213.68,1,108.23,1,106.84,2,216.45,4,215.05,,,1,106.84,,,,,,,,,1,106.84,1,108.23,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,332.23,2,337.27,,,,,4,334.73,1,166.11,1,168.63,,,,,1,166.11,1,166.11,,,,,1,166.11,,,1,166.11,1,166.11,,,,,,,,,,,,,,
,,,,70~74,,,1,228.31,1,248.76,,,,,4,,,,476.19,1,248.76,,,,,3,357.14,5,1243.78,1,228.31,,,1,248.76,1,248.76,,,2,497.51,,,1,228.31,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,411.52,,,,,,,,,1,,,,418.41,,,,,,,1,418.41,,,,,,,,,1,411.52,,,1,411.52,,,,,,,,,1,411.52,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,578.03,,,,,,,,,,,1,578.03,,,,,,,2,660.07,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,84.39,,,,,,,1,84.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,63.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,1,49.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,214.59,,,,,,,,,,,,,,,,,,,,,,1,71.53,,,,,,,,,1,71.53,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,88.42,,,,,,,2,176.83,,,,,,,,,,2,169.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,132.10,,,,,,,,,,,,,,,,1,132.10,,,,,,,,,,,,,1,132.10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,104.60,,,,,,,3,328.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,219.06,2,219.06,1,109.53,,,,,,,,,,,,,,,,,,
