,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,159.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,190.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,217.39,,,,,,,,,1,,,,217.39,,,,,,,,,,,,,1,217.39,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,214.13,1,214.13,,,1,,,,214.13,,,,1,,214.13,1,,214.13,,,,1,214.13,,,,,,,,,,,,,,,,
,,,,65~69,,,1,249.38,,,,,,,1,,,,249.38,,,,,,,,,,1,,249.38,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,307.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,769.23,,,,,,,,,,,,,,,,,1,,769.23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,結直腸癌,,,腦,,膀胱,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,1,,123.92,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,118.91,,,,,,,,,,,,,,,1,,118.91,,,,,,,,,,,,,,,,,,
,,,,40~44,1,147.06,,,,,1,147.06,,,,,,,,1,,147.06,,,,1,,147.06,,,,1,147.06,,,,,,,,,,,,,,,,
,,,,50~54,2,419.29,,,,,1,209.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,207.04,,,1,207.04,,,,,1,,,,207.04,,,,,,,,,,,,,,,,,1,207.04,,,,,,,,,,,,
,,,,60~64,1,228.31,,,,,1,228.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,481.93,1,,240.96,,,,1,,240.96,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,317.46,,,1,317.46,,,,,,,,,,,1,,317.46,1,,317.46,,,,,,1,317.46,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,613.50,,,,1,,613.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,食道,,,,,造血系統及網狀內皮系統,,,睪丸,,,腦,,,鼻咽,,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,,160.26,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,1,,90.25,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,145.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,178.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,227.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,212.77,1,212.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,464.04,,,,,1,232.02,1,232.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,234.74,1,234.74,1,234.74,,,1,,,,234.74,,,,,,,,,,,,,1,234.74,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,318.47,1,318.47,1,318.47,,,,,,1,,318.47,,,,,,,1,,318.47,,,,,,,,,,,,,,,,,,
,,,,75~79,1,537.63,,,,,,,2,1075.27,,,,,,,,,,,,1,,537.63,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,1219.51,1,1219.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,肺、支氣管及氣管,,,胃,,,骨、關節及關節軟骨,,,淋巴結,,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,1,92.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,113.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,2,,284.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,1,,169.49,,,,,,,,,,,1,169.49,,,,,,,,,,,,
,,,,50~54,1,234.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,232.56,,,,,,,,1,,232.56,1,,232.56,,,,,,,1,232.56,,,,,,,,,,,,,,,,
,,,,65~69,1,240.38,,,,,1,240.38,1,240.38,,,,,,1,,240.38,,,,1,,240.38,1,,240.38,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,301.20,1,301.20,,,,,1,,,,301.20,,,,,,,,,,,,,,,1,301.20,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,,1098.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,食道,,,,,喉,,,膽囊及肝外膽管,,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,99.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,111.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,135.87,1,,,,135.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,236.97,,,,,1,236.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,218.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,228.31,1,228.31,1,228.31,,,,,,,,,1,,228.31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,248.76,,,2,497.51,,,1,,,,248.76,,,,,,,1,,248.76,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,625.00,2,625.00,1,312.50,,,,,,,,,1,,312.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,492.61,1,492.61,,,,,,,,1,,492.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,1250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,2702.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,食道,,,喉,,,結直腸癌,,,腎,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,103.52,,,,,,,,
,,,,40~44,,,1,130.04,,,,,,,,,,,,,,,1,,130.04,,,,,,,,,,,,,1,130.04,,,,,,,,,,
,,,,45~49,,,,,1,167.50,,,2,335.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,232.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,240.96,,,,,,,,,1,,,,240.96,2,,481.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,245.10,,,1,245.10,,,,,,,,,,,,,,,,,,,,,,,,,,1,245.10,1,245.10,,,,,,,,
,,,,70~74,,,,,,,,,2,617.28,1,,,,308.64,1,,308.64,,,,,,,2,,617.28,,,1,308.64,1,308.64,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,1,,440.53,,,,1,440.53,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,,2500.00,,,,,,,,,,,,,,1,1250.00,,,1,1250.00,,,,,,,,
,,,,85+,,,,,,,1,2857.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,結直腸癌,,,腎盂及其他泌尿系統,,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,35~39,1,109.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,269.54,1,134.77,,,,,,,,,,,,,,,,,,,,,,,,,,1,134.77,,,,,,,,,,,,,,
,,,,50~54,1,206.61,,,,,1,206.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,229.36,,,1,,,,229.36,1,,229.36,,,,,,,1,,229.36,,,,,,,,,,,,,,,,,,
,,,,60~64,1,236.41,,,,,3,709.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,258.40,1,258.40,1,,,,258.40,1,,258.40,,,,1,,258.40,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,297.62,,,,,2,,,,595.24,,,,1,,297.62,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,3,1363.64,,,,,,,,,1,,,,454.55,,,,,,,,,,,,,,,,,1,454.55,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1020.41,,,,,,,,,,,,,,,,
,,,,85+,1,2777.78,,,,,,,,,,,,,,,,,,,,,,,,,,1,2777.78,,,1,2777.78,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,40~44,3,386.60,,,1,128.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128.87,,,2,257.73,,,,,,
,,,,45~49,1,158.23,,,,,,,,,1,,,,158.23,,,,,,,,,,1,,158.23,,,,,1,158.23,,,,,,,1,158.23,,,,
,,,,50~54,2,378.79,,,,,,,,,,,,,,1,,189.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,468.38,,,,,,,,,,,,,,2,,468.38,1,,234.19,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,263.16,,,,,,,3,,,,789.47,,,,1,,263.16,2,,526.32,,,,,,,,,,,,,,,,,,,,1,263.16
,,,,70~74,1,286.53,,,,,,,,,,,,,,,,,1,,286.53,,,,,,,1,286.53,,,,,,,,,,,,,1,286.53,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,448.43,,,,,1,448.43,,,,,1,448.43,,
,,,,80~84,,,,,,,1,961.54,,,,,,,,,,,1,,961.54,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,2439.02,,,,,1,2439.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,其他男性生殖器官,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,,,,胃,,,食道,,,喉,,,結直腸癌,,,腎盂及其他泌尿系統,,膀胱,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,113.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,218.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,127.39,1,127.39,1,127.39,1,127.39,,,,,,,,,,,,,,1,,127.39,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,309.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,251.89,,,,,,,,,,,,,,,,,,,,,1,,251.89,2,503.78,,,,,,,,,,,,,,,,
,,,,60~64,,,1,228.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,526.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,298.51,,,,,,,1,298.51,,,,,,3,,895.52,,,,,,,1,,298.51,,,,,1,298.51,,,,,,,,,,,,
,,,,75~79,1,408.16,,,,,1,408.16,,,,,,,,,,,,,,,,,2,,816.33,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,980.39,,,,,,,,,1,,980.39,,,,,,,,,1,980.39,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,喉,,,結直腸癌,,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,,125.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,116.96,,,,,,,,,,,,,,,,,,,,,,1,116.96,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,1,,124.84,,,,,,,,,,,,,,,,,,
,,,,45~49,2,294.55,,,,,,,1,147.28,1,,,,147.28,,,,1,,147.28,,,,,,,,,,,1,147.28,,,,,,,,,,,,
,,,,50~54,2,350.88,1,175.44,,,,,,,,,,,,1,,175.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,253.81,,,,,,,,1,,253.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,458.72,,,1,229.36,1,229.36,,,2,,,,458.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,261.10,,,,,2,522.19,1,261.10,,,,,,,,,,,,1,,261.10,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,307.69,,,3,,,,923.08,1,,307.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,421.94,,,,,,,,,,2,,843.88,,,,,,,,,,,,,,,,1,421.94,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,840.34,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,,,胰,,,胸腺、心臟與中隔,,,結直腸癌,,,腎盂及其他泌尿系統,,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,126.58,,,,,,,,,,,,,,,,
,,,,25~29,,,1,113.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,1,,118.76,,,,,,,,,,,,,,,,,,
,,,,45~49,2,287.77,1,143.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,178.25,,,,,,,,,,,,,,,,,,1,,178.25,,,,,,,,1,178.25,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,256.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,215.52,1,215.52,,,,,1,215.52,1,,,,215.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,269.54,,,,,,,,,,,,,,,,,,,,1,,269.54,,,,,,,,,,,,1,269.54,,,,,,,,
,,,,70~74,,,1,308.64,1,308.64,1,308.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,843.88,1,421.94,,,,,,1,,421.94,1,,421.94,,,,,,,,,1,421.94,,,1,421.94,1,421.94,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,胰,,,結直腸癌,,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,1,226.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,136.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,122.10,,,,,,,,,,,,,,,,,,,,1,122.10,,,,,,,,,,,,,,
,,,,45~49,1,146.20,,,,,,,1,146.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,168.92,,,,,,,,,,,,,,,,,,1,168.92,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,222.72,,,,,,,,,,,,,,,,,,,1,,222.72,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,236.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,260.42,,,,2,,520.83,,,,1,,260.42,,,,,,,1,260.42,,,,,,,,,,
,,,,70~74,,,,,,,,,2,655.74,,,,,,,,,,,,1,,327.87,,,,,,,,1,327.87,2,655.74,,,,,,,,,,
,,,,75~79,1,396.83,,,,,1,396.83,2,793.65,,,,,,1,,396.83,,,,,,,2,,793.65,,,,,,,1,396.83,,,,,,,,,,
,,,,80~84,,,1,740.74,,,,,,,,,,,,,,,,,,,,,1,,740.74,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,1785.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,,,,喉,,,結直腸癌,,,睪丸,,,膽囊及肝外膽管,,,攝護腺,,,,,,,,,,,,,,,,,
