,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,4,,,,15.54,,,,,,,,,,,,,,,,,,,1,24.50,,,,,,,,,,,,,,,,,,,1,7.54,,,,,2,11.53,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14.68,,,,,,,,,,,,,,,,,,,,,,,,,1,19.11,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,7.32,,,,,,,,,1,23.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,31.72,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,3,,,,15.28,,,,,,,,,,,,,1,19.11,,,,,1,19.36,,,,,,,,,1,6.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,2,,,,69.32,1,22.01,,,,,,,,,,,,,,,1,21.04,1,7.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,19.53,,,,,,,,,,,,,,,,,,,,1,7.14,,,,,,,,,1,7.14,1,29.13,1,7.14,,,,,,,,,,,,,,,1,20.25,,,,,,,2,50.52,,,2,14.27,1,25.26,,,,,,,,,,,,,,
,,,,30~34,2,49.02,,,,,1,6.84,,,2,,,,9.78,1,17.18,,,,,1,6.84,,,,,1,24.51,,,1,23.22,2,13.68,1,17.64,,,1,6.84,1,24.51,,,,,,,,,1,6.84,,,,,,,1,23.22,,,3,20.52,,,,,,,,,,,,,,,,
,,,,35~39,6,28.54,,,,,1,7.48,1,7.48,1,,,,27.42,2,14.96,1,24.99,,,4,14.69,,,,,,,1,19.26,2,10.77,1,19.26,1,7.48,,,,,,,1,24.99,,,,,1,27.42,2,11.51,1,24.99,1,7.48,2,54.84,,,,,5,21.21,,,,,,,,,,,,,,,,
,,,,40~44,7,29.64,,,,,,,1,8.79,,,,,,,,,,,,10,37.70,,,,,2,12.73,1,34.40,1,8.79,1,8.79,4,20.68,,,,,,,,,,,,,1,8.79,1,34.40,,,,,,,,,3,41.74,6,26.20,1,23.06,,,,,,,,,,,,,,
,,,,45~49,3,57.89,,,,,,,,,1,,,,51.63,2,26.21,,,,,10,56.71,,,,,1,13.11,1,13.11,4,38.04,2,20.15,1,13.11,,,,,,,,,,,,,2,34.67,,,1,13.11,,,,,,,1,34.66,3,104.02,,,1,13.11,,,,,,,,,,,,
,,,,50~54,4,62.70,1,21.47,2,31.35,,,,,,,,,,,,,,,,4,51.73,,,,,,,1,21.47,6,61.96,2,33.04,2,55.10,1,52.44,,,,,,,,,,,,,1,21.47,,,,,,,1,21.47,1,21.47,1,58.04,,,,,1,21.47,,,,,,,,,,
,,,,55~59,5,69.39,,,1,65.57,,,,,1,,,,24.55,1,75.82,,,,,6,80.95,,,,,1,24.55,2,151.63,9,107.41,,,4,57.82,3,66.50,,,,,,,,,1,65.57,2,70.32,3,40.47,,,2,63.86,1,65.57,,,2,63.86,2,33.97,1,24.55,,,1,24.55,,,,,,,,,,
,,,,60~64,5,68.96,,,2,34.47,,,1,58.72,1,,,,58.72,2,36.45,,,,,11,127.33,,,,,2,63.45,5,61.10,15,155.73,2,48.79,5,77.16,2,63.45,2,36.45,,,,,,,1,24.40,5,110.13,5,90.12,1,24.40,,,2,34.47,,,5,120.63,5,121.98,,,,,2,36.45,,,,,,,,,,
,,,,65~69,3,88.24,,,5,51.85,,,2,19.84,4,,,,37.33,3,35.78,,,1,42.92,14,95.75,,,1,45.25,,,15,112.26,44,280.40,4,39.67,14,103.84,8,50.98,4,32.23,1,13.67,,,1,93.46,2,27.34,3,35.78,11,75.23,,,2,27.34,4,32.23,3,31.11,7,56.40,1,13.67,,,1,13.67,13,82.84,,,,,,,,,,
,,,,70~74,3,65.32,,,5,86.82,,,,,,,,,,6,68.70,1,21.77,,,10,104.68,,,,,,,16,183.21,23,222.18,2,82.71,16,201.66,2,37.09,4,50.42,,,,,,,1,21.77,,,17,164.22,,,2,83.51,2,123.53,,,9,115.27,,,1,61.77,,,8,91.61,,,,,,,,,,
,,,,75~79,2,66.16,,,1,144.09,,,,,2,,,,139.18,3,104.49,,,,,4,151.57,,,,,,,7,321.54,17,381.17,2,66.16,10,203.17,2,91.87,1,45.93,,,,,,,,,1,45.93,7,156.95,1,216.45,1,118.20,1,45.93,1,118.20,1,45.93,,,,,,,7,167.50,,,,,,,,,,
,,,,80~84,3,333.33,,,1,112.99,,,,,,,,,,1,112.99,,,1,259.74,2,694.44,,,,,,,4,267.74,4,273.22,2,170.50,7,449.29,2,225.99,1,343.64,1,112.99,,,,,,,2,157.48,4,256.74,2,170.50,,,1,112.99,,,1,112.99,,,,,1,112.99,7,337.67,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,696.86,,,,,,,,,,,,,,,,,,,,,1,315.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,1,21.00,,,,,,,,,2,,,,11.07,,,,,,,,,1,7.52,,,,,,,,,,,1,7.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.98,1,7.52,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,18.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,23.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11.51,,,1,19.85,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,27.12,,,,,,,,,,,1,6.76,,,,,,,,,,,,,,,,,,,,,,,,,1,6.76,,,,,1,6.76,,,,,,,1,20.60,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,25.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,7.05,,,,,,,,,,,,,,,,,,,,,,,,1,7.05,,,,,,,,,1,7.05,,,,,,,,,,,,,1,19.64,,,,,,,1,19.83,,,,,1,19.83,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,4,27.66,,,,,1,23.00,1,23.00,,,1,6.92,,,,,,,,,,,,,,,,,,,,,,,1,6.92,1,22.91,,,,,,,2,9.81,1,22.91,6,23.14,,,,,,,,
,,,,35~39,4,17.10,,,1,7.25,,,,,,,,,,1,7.25,,,,,9,31.23,,,,,,,,,2,10.53,1,7.25,,,1,7.25,2,46.70,,,,,1,7.25,,,,,,,,,,,1,7.25,,,,,,,,,1,18.05,,,4,17.18,1,7.25,,,,,,
,,,,40~44,6,24.54,,,1,22.90,1,8.51,,,3,,,,18.61,3,18.61,,,,,3,15.38,,,,,,,2,24.68,6,30.76,,,,,3,14.48,1,8.51,,,,,,,,,,,,,,,,,1,8.51,1,8.51,,,1,31.64,,,1,26.75,1,8.51,3,18.61,,,,,,,,
,,,,45~49,5,56.75,,,1,30.19,1,30.48,2,90.17,,,,,,1,30.19,1,36.42,,,10,58.08,,,1,36.42,,,5,29.97,2,60.39,2,23.79,,,3,21.57,2,30.34,,,,,1,11.90,,,,,,,,,,,5,34.57,,,,,,,1,45.09,2,33.01,1,11.90,,,1,11.90,,,,,,
,,,,50~54,7,69.87,,,,,,,1,50.10,,,,,,2,64.62,,,,,8,97.73,,,,,,,2,32.24,5,52.84,,,,,3,37.39,2,32.24,,,1,54.98,,,,,,,,,,,,,,,,,2,29.64,,,,,,,,,6,59.89,,,1,20.29,1,54.98,,
,,,,55~59,5,72.24,,,3,43.35,,,,,2,,,,61.96,1,73.91,,,,,12,134.11,1,65.10,,,,,8,96.69,10,113.69,1,23.90,2,34.97,4,95.60,,,,,,,,,1,53.33,,,,,2,36.12,1,23.90,3,54.18,,,,,3,103.84,,,,,,,2,37.14,1,65.10,,,,,,
,,,,60~64,2,119.98,2,119.98,2,39.89,,,,,1,,,,102.77,2,39.89,,,,,16,178.77,,,,,,,7,96.11,11,137.90,3,50.11,,,7,105.25,2,40.13,,,1,77.16,,,,,,,1,27.11,,,2,75.76,9,112.82,,,3,45.11,,,,,3,114.42,1,59.99,,,,,,,1,75.41,,
,,,,65~69,6,54.10,1,38.31,2,25.38,,,,,2,,,,21.27,3,33.62,,,1,38.31,22,148.74,1,38.31,,,,,11,74.37,27,182.54,2,21.27,,,20,135.22,6,52.02,1,38.31,6,43.79,,,,,,,,,1,38.31,3,31.91,13,94.88,1,38.31,,,1,38.31,,,3,33.49,6,51.87,4,39.81,,,2,41.87,12,81.13,,
,,,,70~74,3,50.44,,,5,51.97,1,56.53,,,,,,,,5,64.79,,,1,19.65,15,155.91,,,,,,,9,85.46,38,333.63,1,58.38,,,13,134.34,2,28.37,,,3,37.94,,,,,1,19.65,,,3,34.02,,,13,114.14,1,58.38,5,65.27,1,116.41,,,2,29.16,6,62.36,1,51.02,,,2,54.45,8,91.30,,
,,,,75~79,,,,,2,62.64,,,,,1,,,,42.07,1,196.85,,,,,6,122.25,,,,,,,5,151.88,18,332.35,2,84.14,,,7,151.65,2,115.54,,,1,196.85,,,,,,,,,,,3,229.36,8,173.31,1,42.07,1,42.07,,,,,,,6,110.78,,,,,1,42.07,6,122.25,,
,,,,80~84,,,,,3,238.10,,,,,1,,,,340.14,,,,,,,3,235.11,,,1,340.14,1,421.94,7,350.88,5,318.47,1,103.52,,,8,416.23,3,178.04,,,1,235.29,,,,,,,,,,,,,3,564.97,,,1,421.94,,,,,,,2,272.11,1,235.29,,,,,7,350.88,,
,,,,85+,,,,,3,592.89,,,,,,,,,,,,,,,,1,250.00,,,,,,,1,473.93,3,408.72,,,,,5,759.88,,,,,,,,,,,,,,,,,,,1,657.89,,,,,,,,,,,,,,,,,,,3,418.41,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.28,,,,,,,,,,,,,,,,,,,,,1,7.80,,,,,1,7.80,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,10.77,,,,,,,,,,,,,,,,,,,1,22.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,19.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.31,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,17.53,,,,,,,,1,6.76,,,,,,,,,,,1,6.76,,,,,1,17.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.42,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,20.10,,,1,7.44,,,,,,,,,,,1,19.31,,,1,7.44,,,,,,,1,7.44,,,,,,,,,1,7.44,,,,,,,1,7.44,,,1,23.88,,,,,,,,,,,,
,,,,25~29,1,7.14,,,,,,,,,,,,,,2,10.48,,,,,,,,,,,,,,,,,2,14.29,1,20.21,,,,,,,,,,,,,,,,,1,7.14,,,,,,,,,1,19.69,1,7.14,1,27.52,,,,,,,,,,,,
,,,,30~34,1,6.99,,,,,,,,,2,,,,10.10,2,9.88,,,,,5,20.63,,,,,,,,,1,6.99,1,18.20,,,2,13.98,1,16.84,2,10.62,,,,,,,,,,,1,6.99,1,16.84,1,16.84,,,,,1,6.99,1,22.14,1,6.99,,,,,,,,,,,,
,,,,35~39,4,19.85,,,1,7.03,,,,,3,,,,26.43,1,7.03,,,,,6,23.47,,,,,,,,,1,21.95,2,10.18,,,2,9.93,,,,,,,,,,,,,,,3,28.99,1,7.03,,,,,1,21.95,,,1,7.03,8,27.47,,,1,18.45,,,,,,,,
,,,,40~44,7,28.06,,,2,16.38,2,22.82,,,2,,,,25.29,2,16.38,,,,,10,41.58,,,1,22.31,,,2,11.74,2,12.39,,,,,3,19.19,1,20.71,1,29.18,,,,,,,,,,,4,16.39,,,1,20.71,,,,,,,,,2,44.62,,,1,8.19,,,,,,,,
,,,,45~49,6,47.31,,,,,,,,,1,,,,28.48,,,1,26.97,,,13,59.12,,,,,1,10.90,4,43.61,2,32.97,1,32.87,1,10.90,1,26.97,1,32.87,2,17.05,,,,,,,,,,,1,39.12,,,,,1,10.90,,,,,,,5,38.82,,,1,26.97,,,,,,,,
,,,,50~54,3,41.14,1,19.18,,,,,,,2,,,,27.94,1,19.18,1,64.18,,,11,128.94,,,,,1,19.18,3,44.30,7,64.86,,,,,3,41.92,2,60.30,1,19.18,,,,,,,2,38.36,,,3,45.54,,,2,27.94,,,,,,,1,72.78,11,90.41,1,64.18,1,51.47,,,,,,,,
,,,,55~59,3,47.48,,,2,123.46,,,,,3,,,,42.97,,,,,,,16,174.37,,,,,1,51.20,5,62.98,8,110.76,1,72.57,,,1,51.20,2,35.70,,,1,22.90,,,,,,,,,10,94.75,1,22.90,,,,,,,1,61.73,2,76.48,3,42.97,1,51.20,1,22.90,,,,,,,,
,,,,60~64,2,57.44,,,6,81.34,,,1,28.72,,,,,,1,60.98,,,1,28.72,20,231.62,,,,,,,5,83.61,17,223.10,,,1,28.72,9,156.36,2,158.86,5,78.36,1,28.72,2,39.05,,,,,,,5,97.62,1,28.72,2,87.95,1,28.72,,,1,80.71,1,60.98,,,1,28.72,1,79.43,3,63.55,,,,,,
,,,,65~69,1,16.23,,,4,38.21,2,47.15,,,2,,,,50.98,5,48.06,,,,,28,208.60,,,,,,,12,89.40,27,201.15,2,23.60,,,17,153.02,7,56.46,9,78.30,,,,,,,1,51.84,5,59.00,14,104.30,1,50.15,1,43.23,3,35.40,,,,,5,69.57,1,51.84,,,2,24.52,13,124.18,,,,,,
,,,,70~74,6,57.94,1,53.91,5,66.07,1,45.41,1,53.91,2,,,,25.52,2,35.49,,,,,24,191.11,,,,,2,49.30,15,129.03,36,286.67,1,53.91,,,19,177.52,5,46.72,1,17.75,1,53.91,,,,,6,70.58,5,63.80,11,87.59,1,17.75,2,25.52,2,26.43,,,2,49.30,1,17.75,,,1,17.75,1,17.75,12,103.23,,,,,,
,,,,75~79,2,201.82,1,39.20,4,156.80,1,106.04,,,,,,,,,,,,,,11,184.72,,,,,1,106.04,9,200.98,19,319.06,,,,,12,201.51,3,159.66,3,318.13,,,,,,,1,100.91,2,103.79,6,235.20,,,,,3,86.03,,,,,5,143.39,1,106.04,,,2,64.83,13,218.30,,,,,,
,,,,80~84,1,230.95,,,1,324.68,,,,,3,,,,212.31,1,90.50,,,,,3,847.46,1,371.75,,,1,324.68,1,324.68,13,526.53,1,371.75,,,11,595.88,1,90.50,1,90.50,,,,,1,90.50,,,,,4,291.12,,,1,90.50,,,,,,,3,218.34,,,,,2,321.03,7,455.14,,,,,,
,,,,85+,,,,,1,689.66,,,1,218.34,,,,,,,,,,,,,,,,,,,,4,585.65,2,331.67,,,,,1,444.44,,,,,,,,,,,,,,,2,888.89,,,,,,,,,,,3,559.70,,,1,444.44,,,2,320.51,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,1,19.01,,,,,,,,,,1,24.37,,,,,,,,,,,,,,,,,,,1,8.04,,,,,,,,,,,,,,,,,,,,,,,1,19.01,,,,,1,22.39,2,16.08,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.99,,,,,1,22.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,19.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.94,,,,,,,1,7.94,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,6.82,,,,,1,20.47,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.44,,,,,,,,,,,1,17.54,,,,,,,,,,,1,17.54,,,,,,,,
,,,,20~24,,,,,,,,,,,2,,,,11.37,,,,,1,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.92,,,,,,,,,,,1,7.15,,,,,,,,,,,2,22.36,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,19.74,,,,,2,11.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.37,,,1,7.26,,,3,13.32,1,19.74,,,1,19.74,,,,,,,,
,,,,30~34,2,19.50,,,1,18.23,,,2,19.20,,,,,,,,1,22.16,6,20.32,1,16.94,,,,,,,3,12.00,1,16.94,,,,,1,6.97,,,,,,,,,,,,,,,,,,,3,12.70,,,,,,,,,,,2,19.20,3,11.66,,,,,,,,
,,,,35~39,6,24.33,,,1,6.88,1,16.17,2,13.77,,,,,,,,,,3,14.49,,,,,,,,,,,4,20.03,3,15.61,1,6.88,,,2,13.77,1,6.88,,,,,,,,,,,,,,,1,6.88,,,,,,,,,,,1,18.38,4,15.30,1,6.88,,,,,,
,,,,40~44,8,30.50,,,,,,,2,11.25,1,,,,24.00,1,21.57,,,9,29.61,1,19.40,,,,,,,2,11.25,1,7.92,3,17.86,,,4,22.49,,,2,15.84,,,,,1,24.00,,,,,,,,,2,11.58,,,2,11.91,1,7.92,,,1,7.92,2,15.84,5,23.73,1,24.00,1,7.92,,,,
,,,,45~49,7,50.30,,,1,10.18,2,20.35,,,2,,,,70.92,1,25.05,,,16,80.17,,,,,,,,,4,28.95,6,36.52,,,,,1,35.46,3,17.72,,,,,,,,,,,,,2,20.35,,,3,22.04,,,1,25.05,2,60.26,,,2,29.36,2,14.69,5,29.18,,,1,10.18,,,,
,,,,50~54,4,41.81,,,1,46.88,,,,,1,,,,46.88,,,,,16,116.73,,,,,,,1,62.81,3,36.61,8,67.11,2,34.24,1,17.12,4,41.81,2,25.08,,,1,17.12,,,,,,,,,,,1,17.12,2,26.22,,,,,1,46.88,,,1,17.12,1,17.12,1,17.12,,,1,46.88,1,17.12,,
,,,,55~59,4,53.50,1,50.35,1,59.21,1,22.30,,,2,,,,30.91,2,30.91,,,14,171.57,,,,,,,1,76.80,6,93.75,10,91.87,2,118.41,,,5,80.98,4,108.84,1,22.30,,,,,,,,,1,76.80,,,3,40.13,5,61.27,1,22.30,,,,,,,1,22.30,1,22.30,4,69.12,,,,,,,,
,,,,60~64,8,91.29,,,2,38.60,,,2,160.64,1,,,,79.55,3,62.80,,,18,239.81,,,,,,,3,103.23,3,75.04,15,199.84,1,92.59,1,80.32,4,68.43,1,92.59,2,68.54,1,60.20,1,60.20,,,,,,,,,1,92.59,1,60.20,,,,,4,83.73,,,,,2,41.87,2,41.97,1,28.41,,,4,68.43,,
,,,,65~69,5,46.65,,,1,19.11,,,,,2,,,,38.22,1,100.70,,,18,153.71,,,,,,,,,7,79.82,36,307.43,3,64.98,,,12,122.91,3,42.30,5,55.31,2,27.86,,,,,,,,,3,48.19,3,48.19,13,121.30,1,100.70,4,48.94,2,38.22,2,38.22,,,4,48.94,,,,,1,19.11,10,99.67,,
,,,,70~74,1,16.24,,,7,82.14,,,1,102.04,3,,,,36.77,4,74.79,,,26,192.39,,,1,16.24,1,49.75,4,49.03,12,104.31,45,332.99,,,,,21,155.39,9,78.18,6,52.12,,,,,,,1,102.04,,,6,63.14,2,84.53,13,113.00,,,2,32.49,,,,,,,15,119.67,3,68.68,,,2,23.47,18,156.36,,
,,,,75~79,2,93.02,,,5,89.69,,,2,50.45,1,,,,90.83,5,99.74,,,7,126.08,,,1,90.83,,,1,34.93,4,79.79,20,300.62,3,76.12,,,13,213.43,4,88.83,3,76.69,1,177.94,,,,,,,,,,,,,11,198.13,,,,,1,95.33,,,2,121.95,6,107.62,,,1,92.76,,,12,216.14,,
,,,,80~84,4,200.70,,,3,176.78,,,,,,,,,,3,384.12,,,6,251.99,,,,,,,,,8,424.85,10,362.84,1,82.51,,,8,424.85,1,206.19,3,256.63,,,,,,,,,,,1,257.73,,,2,165.02,,,2,165.02,,,,,,,2,232.56,,,,,,,11,464.53,,
,,,,85+,,,,,,,,,,,1,,,,531.91,,,,,2,387.60,,,,,,,,,2,387.60,7,654.82,1,632.91,,,4,443.95,1,193.80,,,,,,,,,,,,,,,,,3,445.10,,,,,2,284.09,,,1,531.91,2,284.09,,,,,1,193.80,3,348.03,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
