,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,980.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,淋巴結,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,112.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,94.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,37.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,104.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,110.13,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,88.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,155.76,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,338.98,1,74.29,,,,,2,149.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,167.22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,148.37,,,,,,,,,,,,,,,,,,2,174.98,2,174.98,1,87.49,,,,,,,,,,,1,148.37,,,,,,,1,148.37,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,160.00,,,,,,,,,,,,,,,,1,160.00,5,179.21,,,,,1,338.98,,,,,,,,,,,,,1,162.87,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,212.77,,,,,,,,,,,,,,,,1,490.20,2,349.65,,,,,,,,,1,142.25,1,212.77,,,,,1,211.42,1,212.77,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,591.72,,,1,,,,183.49,,,,,1,183.49,1,183.49,1,265.25,,,1,295.86,,,,,,,,,,,2,279.72,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,297.62,1,297.62,,,,,,,,,,,,,,,,,,,,,,,,,1,416.67,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,485.44,,,,,,,,,,,,,,,,1,485.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,1265.82,,,,,,,,,,,,,1,1265.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,,,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,2,168.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,61.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,59.95,,,,,,,,,,,,,,,,1,103.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,54.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,173.91,,,,,,,,,,,,,,,,,,,,,,1,82.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,150.94,,,,,,,3,230.95,,,,,,1,75.47,,,,,,,,,1,75.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,142.86,2,106.95,,,,,,,,,,,,1,85.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,118.48,,,,,1,194.55,,,,,,,,1,194.55,,,,,,,1,94.97,1,94.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,228.31,,,,,1,212.31,,,,,,1,212.31,,,,,,,,,2,409.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,280.90,,,,,2,219.06,1,274.73,,,,,,,,,,,,,,,,2,424.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,412.37,1,416.67,1,,,,271.74,,,,,,,,,2,840.34,,,,,1,602.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,694.44,1,492.61,,,2,738.01,1,,,,1162.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,消化器官其他分界不明部位,,胰,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,58.89,,,,,,,,,1,58.89,,,,,,,,,,,1,58.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,2,,,,61.52,,,,,,,,,,,,,,,,,,,,,1,44.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,2,,,,84.67,,,,,,,1,52.33,,,,,,,,,,,,,,,1,52.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,78.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,100.40,1,154.80,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,185.19,,,,,,,,,,,,1,75.76,1,185.19,,,,,,,,,,,,,,,1,185.19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,141.04,,,,,,,1,141.04,2,,,,141.04,,,,,1,141.04,,,1,141.04,,,,,1,84.18,,,1,173.61,,,,,2,155.64,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,195.12,,,,,,,,,2,,,,130.63,,,1,149.03,,,1,197.63,,,,,,,,,,,,,,,,,4,350.26,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,120.48,1,120.48,,,,,1,227.79,4,,,,481.93,,,,,3,198.54,3,220.75,1,189.04,,,,,,,,,1,120.48,,,,,1,227.79,1,189.04,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,309.60,1,,,,617.28,,,,,,,2,1234.57,,,1,264.55,,,1,170.07,2,340.14,,,,,,,,,,,1,264.55,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,267.38,,,1,826.45,,,1,393.70,,,,,,1,561.80,,,,,2,408.16,2,327.87,,,1,267.38,,,1,561.80,,,,,3,477.71,,,,,1,561.80,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,467.29,1,,,,689.66,,,,,,,,,,,,,,,,,1,1075.27,,,,,,,,,,,1,1075.27,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,後腹膜腔及腹膜,,胃,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,44.76,,,,,2,203.67,,,,,,,,,,,,,,,,1,44.76,,,,,2,62.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,116.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,72.25,,,,,1,126.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,1,151.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,140.85,,,,,1,79.74,1,326.80,1,,,,175.44,,,,,,,,,2,128.21,,,,,1,79.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,97.66,1,97.66,,,1,152.91,,,,,,,,,,,,,,1,337.84,,,,,,,2,247.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,110.50,3,179.86,,,,,,,,,,,,,,,,1,110.50,,,,,1,180.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,595.24,,,1,296.74,2,,,,508.91,1,254.45,1,595.24,,,,,,,1,259.07,,,,,1,259.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,260.42,,,,,1,709.22,,,1,,,,709.22,,,,,,,,,,,,,,,,,2,303.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,636.94,,,,,1,1010.10,,,1,,,,675.68,,,1,636.94,,,,,,,1,675.68,1,1351.35,,,1,675.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,1818.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,骨、關節及關節軟骨,,淋巴結,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.54,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,1,92.68,,,,,,,,,,,,,,,,,,,,,,,,,1,69.11,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,38.10,,,,,,,,,,,,,,,1,38.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,72.67,,,,,,,,1,44.35,,,,,,,,,,,,,,,,,,,,,,,,,1,72.67,,,1,72.67,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,97.09,,,,,,,,,,,,,,2,78.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,97.50,,,,,,,,,,,,,,,,,,
,,,,40~44,1,62.89,,,,,,,,,,,,,,2,125.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.89,,,,,,,,,,,,,,,,,,
,,,,45~49,1,375.94,,,,,,,,,,,,,,,,,,2,114.68,,,,,,,,,,,,,,,,,,,,,,,,,,,3,172.02,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,167.79,1,134.05,,,,,,,,,,,,1,167.79,,,,,,,1,167.79,1,130.21,,,,,,,,,1,134.05,,,,,1,75.87,,,1,167.79,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,3,208.48,,,,,,,,,,,2,116.82,,,,,1,154.08,,,,,,,1,154.08,,,,,2,175.59,,,,,,,,,,,,,,,,,,
,,,,60~64,1,179.86,,,,,,,,,,,,,,6,305.03,,,1,109.17,,,,,1,179.86,2,135.87,1,109.17,1,179.86,,,,,,,,,,,,,,,,,1,109.17,2,357.78,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,1,161.81,1,161.81,,,,,1,161.81,,,2,348.43,,,,,,,,,,,,,,,1,161.81,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,400.00,,,,,,2,364.96,,,,,,,,,2,421.94,4,843.88,1,400.00,,,1,227.79,,,,,1,335.57,1,227.79,,,,,,,,,1,227.79,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,418.41,1,418.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,418.41,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2173.91,,,,,,,1,2173.91,,,,,,,,,,,,,1,3703.70,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,男性乳房,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,2,59.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,95.69,,,,,1,75.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,95.69,,,,,,,,,1,95.69,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.53,,,,,,,,,1,179.21,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,84.71,,,,,,,,,,,,,,,,,,1,42.35,1,42.35,,,,,,,,,,,,,,,,,,,,,1,42.35,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,123.86,,,,,,,,,,,,,,,,,,,,,,,,3,113.98,1,92.17,,,,,,,,,,,1,112.23,,,,,,,1,92.17,,,,,,,,,,,,,,,,,,
,,,,40~44,2,81.67,1,114.29,,,,,,,1,,,,57.97,,,3,88.65,,,,,,,,,,,,,,,,,,,,,,,,,,,1,114.29,1,138.12,,,,,,,,,,,,,,,,,,
,,,,45~49,1,165.56,,,,,,,,,,,,,,,,2,405.68,,,,,,,,,1,154.80,,,,,,,,,,,,,,,,,,,2,114.42,,,,,,,,,,,,,,,,,,
,,,,50~54,2,98.09,,,,,,,,,,,,,,,,1,139.08,,,,,,,,,,,,,1,171.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,91.49,,,,,,,,,,,,,,3,219.14,,,,,2,123.46,2,115.87,1,91.49,1,189.75,,,,,,,,,,,,,,,,,1,91.49,,,,,,,,,,,,,,,,,,
,,,,60~64,1,105.37,,,,,,,,,,,,,,1,175.44,4,263.33,,,,,2,130.46,1,175.44,,,,,,,1,171.23,,,2,139.57,,,,,,,2,210.75,1,105.37,1,206.61,,,,,,,,,,,,,,,,
,,,,65~69,1,293.26,,,1,293.26,1,248.14,1,248.14,,,,,,,,4,379.51,,,,,,,,,2,263.85,,,,,,,,,2,201.61,,,1,153.61,,,,,1,153.61,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,378.79,1,310.56,,,,,,,,2,757.58,,,1,414.94,1,378.79,2,283.29,1,746.27,,,,,,,,,,,,,,,,,,,1,215.05,1,378.79,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,636.94,,,,,,,,1,806.45,,,,,1,636.94,1,414.94,2,711.74,,,,,,,,,1,636.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1587.30,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82.17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,73.96,,,,,,,,,,,,1,38.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,62.81,,,,,,,,,,,,,,,,1,62.81,,,,,,,1,39.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,80.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,109.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,92.51,,,1,109.17,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,53.56,,,1,238.10,,,,,,,,,,1,53.56,1,130.21,1,108.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,82.58,,,,,1,82.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,161.03,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,136.80,1,136.80,4,153.49,1,,,,76.22,,,,,,,2,98.47,1,331.13,1,136.80,,,,,,,,,,,,,1,76.22,,,1,76.22,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,2,212.77,,,,,,1,152.21,,,,,2,142.15,,,1,184.16,2,177.94,,,,,,,,,,,1,184.16,1,353.36,1,88.97,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,137.46,,,,,,,1,211.86,,,,,,,,,,,,,,2,137.46,,,,,1,366.30,1,211.86,,,3,305.19,,,,,2,330.03,1,211.86,,,1,101.73,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,286.94,1,230.95,,,,,,,,,,1,143.47,1,227.79,2,229.36,,,,,1,230.95,,,1,269.54,2,176.06,,,,,,,1,230.95,1,143.47,2,176.99,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,219.30,,,,,,,,,,,,,,,,,,4,670.02,,,1,377.36,,,,,,,,,,,,,3,335.20,,,,,2,675.68,,,,,,,,,,,,,,,,,,
