,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,3,250.84,,,,,1,214.13,,,1,,,,214.13,2,191.75,,,9,421.15,,,,,4,256.25,4,463.50,1,174.83,,,7,288.78,1,253.81,1,212.31,,,,,1,425.53,,,8,395.45,,,1,212.31,1,174.83,,,,,3,332.23,1,214.13,,,2,317.97,3,231.12,,,,,,,,
,,,,80~84,,,,,1,364.96,,,,,,,,,,,,,,7,1046.34,,,,,1,411.52,2,1063.83,,,,,4,587.37,,,1,411.52,,,,,,,1,411.52,,,,,1,364.96,,,,,,,1,609.76,,,1,840.34,,,5,1718.21,,,,,,,,
,,,,85+,1,1408.45,,,,,,,,,,,,,,,,,,1,1960.78,,,,,2,2439.02,1,892.86,,,,,1,1333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1282.05,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,2,27.72,,,,,,1,45.87,,,,,,,,,1,45.87,,,,,,,,,,,,,,,,,,,,,,,1,28.53,1,26.96,,,,,1,34.72,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,29.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.64,,,,,,,,,,,,,,,1,27.37,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,44.17,,,,,,,,,,,,,,,,,,1,37.68,,,,,,,1,27.50,1,32.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,24.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.40,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,2,37.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,38.51,,,,,,,1,32.06,,,,,,3,45.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.14,,,,,,,,,,,,,,
,,,,30~34,5,42.44,,,,,1,28.41,1,37.86,1,,,,23.47,4,45.98,,,,,1,33.50,2,36.01,,,,,1,42.72,,,,,,,,,,,,,,,,,,,1,28.41,,,,,,,,,,,2,67.00,,,,,,,,,,,,,,
,,,,35~39,5,49.12,,,,,,,1,29.87,1,,,,35.95,5,31.78,,,1,24.70,,,4,41.14,1,39.25,,,2,71.89,,,,,,,,,,,,,,,,,,,,,,,1,45.56,,,1,27.84,2,46.52,,,,,,,,,,,,,,,,
,,,,40~44,10,59.33,,,,,,,1,32.68,3,,,,55.26,5,50.82,,,,,2,33.19,,,,,,,,,2,31.40,2,100.00,,,,,,,,,1,50.45,,,1,50.00,,,1,39.84,,,,,,,2,39.53,7,48.22,,,,,,,,,,,,,,
,,,,45~49,9,73.11,,,3,44.21,,,,,1,,,,39.98,10,93.98,,,,,1,45.52,3,45.83,,,,,3,67.51,2,47.23,,,,,,,,,,,,,,,,,,,,,1,39.98,,,1,38.70,,,1,44.50,,,,,,,,,,,,,,
,,,,50~54,9,175.78,,,4,104.58,,,1,83.82,1,,,,75.08,12,132.77,,,,,3,76.39,4,76.66,,,,,3,78.53,1,72.78,,,,,,,,,1,102.56,1,67.98,1,80.39,1,75.08,,,,,1,67.52,,,1,72.78,,,1,67.98,,,1,83.82,,,,,,,,,,
,,,,55~59,8,96.84,,,2,87.72,,,1,116.14,2,,,,158.73,11,159.03,,,3,115.21,5,82.56,8,114.35,,,,,6,84.93,3,84.10,2,189.93,,,,,,,,,,,1,116.14,6,156.99,1,79.37,1,71.28,,,,,1,71.28,4,121.99,3,92.51,1,86.36,,,,,,,,,,,,
,,,,60~64,4,128.12,1,98.81,1,75.36,,,,,3,,,,95.79,17,213.38,1,98.81,,,6,114.70,9,158.51,2,91.32,,,4,97.09,5,142.94,2,85.51,,,,,,,,,,,1,107.41,2,124.07,,,1,103.95,1,106.16,,,1,75.36,2,111.48,7,154.90,,,2,88.57,2,85.51,,,,,,,,
,,,,65~69,4,148.53,,,4,90.27,,,1,82.10,1,,,,89.53,30,368.69,,,3,203.39,11,173.56,14,172.05,3,86.98,,,11,170.04,1,91.58,3,103.95,,,,,,,,,,,1,92.00,3,97.62,1,89.53,1,99.60,1,99.60,,,1,92.00,10,152.63,3,95.09,,,,,4,114.98,,,,,,,,
,,,,70~74,1,88.03,1,204.50,6,134.50,,,1,101.52,4,,,,137.22,12,231.84,,,1,93.63,18,274.85,18,301.51,1,102.67,,,5,124.19,1,125.94,1,125.94,,,,,,,,,,,2,119.40,5,181.55,1,101.52,,,2,144.93,1,101.52,,,6,137.05,3,169.59,,,1,101.52,9,152.49,,,,,,,,
,,,,75~79,,,,,4,300.08,,,,,3,,,,248.14,10,360.10,1,266.67,,,2,210.30,16,555.94,1,158.73,,,10,311.92,4,198.31,,,,,,,,,,,1,202.84,4,262.47,4,257.73,,,1,192.68,,,,,,,2,188.32,,,,,1,304.88,8,339.13,,,,,,,,
,,,,80~84,,,,,1,349.65,,,,,,,,,,,,,,1,526.32,2,420.17,8,646.73,,,,,3,789.47,1,625.00,1,564.97,,,,,,,,,2,477.33,,,5,584.11,,,,,,,,,1,349.65,2,471.70,,,,,2,497.51,3,518.13,,,,,,,,
,,,,85+,2,913.24,,,1,740.74,,,,,1,,,,740.74,5,1278.77,,,1,1075.27,3,1369.86,1,793.65,,,,,2,888.89,,,,,,,,,,,,,,,,,1,1075.27,,,,,1,1075.27,,,,,,,,,,,,,3,1027.40,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,1,41.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.74,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,47.66,,,,,,,,,,,,,,1,28.12,,,,,,,,,,,,,,,1,47.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,24.34,,,1,,,,25.19,,,,,1,26.01,,,,,,,,,,,1,25.19,,,,,,,,,1,38.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,26.45,,,,,2,30.16,,,,,,,,,,,,,,1,26.45,,,,,,,,,,,,,,,,,,,,,1,26.45,,,,,,,,,1,28.24,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,33.70,,,3,34.94,,,1,30.89,,,1,30.89,,,,,,,,,,,,,,,,,1,30.89,1,38.71,,,,,1,33.70,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,38.24,1,32.22,,,,,,,,,,,,,,,,5,30.25,,,2,33.99,1,23.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.26,,,1,42.64,,,,,,,,,,,,,,,,
,,,,35~39,3,35.84,,,1,35.88,1,23.50,,,1,,,,27.34,,,,,4,30.36,,,,,,,1,44.72,,,,,3,54.19,1,35.88,1,40.37,,,,,,,1,44.72,,,,,1,35.88,,,1,30.87,1,27.34,2,72.75,,,,,,,,,,,,,,,,
,,,,40~44,9,67.89,1,43.27,1,30.73,1,49.98,,,,,,,,,,,,8,57.05,,,,,,,1,32.59,1,32.59,,,2,37.18,5,52.41,1,49.98,1,38.12,,,1,28.26,,,,,1,38.12,,,,,,,2,32.46,7,61.31,1,32.59,,,,,,,,,,,,,,
,,,,45~49,6,76.02,,,,,,,1,47.28,,,,,,,,,,18,113.64,,,,,4,68.60,6,52.08,2,43.93,1,47.28,,,2,43.25,1,42.66,1,42.66,,,2,49.29,4,54.16,,,,,,,,,3,40.62,1,38.40,7,69.58,1,47.28,,,,,,,,,,,,,,
,,,,50~54,9,91.77,,,1,67.93,,,,,1,,,,69.11,,,,,13,153.21,,,1,61.24,5,123.49,2,65.10,,,,,5,91.56,,,1,61.24,,,1,62.50,,,3,68.45,,,1,61.24,,,,,1,67.93,,,3,75.00,,,1,62.50,,,,,,,,,,,,
,,,,55~59,3,91.13,1,91.32,1,80.65,1,73.80,1,73.80,,,,,,,,,,24,253.78,,,,,10,207.90,7,195.59,,,,,1,77.04,4,150.77,2,73.23,,,,,,,7,113.54,1,91.32,,,1,96.06,,,,,2,91.03,1,91.32,,,,,2,79.65,,,,,,,,,,
,,,,60~64,5,98.91,,,2,88.77,1,74.07,1,101.73,,,,,,,,,,25,307.05,,,,,8,147.55,12,227.40,1,97.09,,,5,152.30,1,103.63,,,,,,,,,4,112.55,,,1,79.68,1,103.63,,,,,4,168.07,2,76.78,,,2,102.67,3,103.06,,,,,,,,,,
,,,,65~69,3,141.04,1,115.74,6,141.01,,,,,4,,,,131.49,,,,,18,230.00,1,88.65,5,119.47,7,180.69,20,301.57,1,95.24,,,10,178.35,6,152.87,5,119.85,,,,,3,148.22,4,354.61,,,,,1,97.56,,,1,115.74,,,2,127.71,,,,,3,102.08,,,,,,,,,,
,,,,70~74,2,109.35,,,3,110.86,,,,,3,,,,100.13,,,1,118.20,20,272.37,,,1,101.73,8,176.76,26,354.08,1,92.00,,,11,264.55,3,186.80,5,137.40,,,1,133.87,2,166.39,10,153.92,,,1,92.00,2,97.75,,,,,4,108.37,1,92.00,1,94.07,,,14,286.24,,,,,,,,,,
,,,,75~79,2,262.81,,,3,292.40,,,,,3,,,,233.46,,,,,21,552.34,,,1,204.08,4,206.61,12,391.01,1,234.74,1,411.52,7,320.81,2,193.05,,,,,,,,,4,227.79,,,,,3,180.29,,,,,4,214.36,1,193.05,,,1,152.21,9,287.26,,,,,,,,,,
,,,,80~84,1,574.71,,,1,515.46,,,,,,,,,,,,,,4,561.01,,,,,,,9,1122.19,,,,,6,809.72,1,390.63,,,,,1,390.63,,,1,390.63,,,,,1,540.54,,,,,3,511.07,,,,,,,,,,,,,,,,,,
,,,,85+,1,757.58,,,2,2409.64,,,1,675.68,,,,,,,,,,1,757.58,,,,,,,2,1250.00,,,,,4,1238.39,1,675.68,1,1315.79,,,,,,,4,1055.41,,,,,,,,,,,,,,,,,,,1,1204.82,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,48.40,,,,,,,,,,,,,,,,,,,,,1,48.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,49.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,1,39.49,,,,,,,,,1,,,,26.53,,,,,,,,,,,1,27.75,,,,,,,1,34.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,25.16,,,,,,,,,,,,,,,,2,30.02,,,,,1,37.82,,,,,,,1,40.68,1,24.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,37.89,,,,,,,,,1,,,,25.54,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.39,,,,,,,,,,,,,,,,,,,1,25.39,1,25.54,,,,,,,,,,,,
,,,,25~29,,,,,,,1,29.55,,,,,,,,,,,,1,40.82,,,,,,,1,47.33,,,,,,,,,,,,,,,,,1,29.55,,,,,,,,,,,,,1,31.77,,,,,3,85.32,,,,,,,,,,
,,,,30~34,,,,,1,49.95,,,,,1,,,,33.16,,,,,1,23.24,,,,,,,,,1,32.88,,,,,1,23.24,1,39.84,,,1,23.24,,,,,,,,,1,39.84,,,1,23.24,,,,,,,1,23.24,3,40.99,1,23.24,,,,,,,,
,,,,35~39,4,38.99,,,,,,,,,1,,,,27.16,1,48.85,,,7,36.95,,,,,1,45.50,1,27.16,1,48.85,,,,,,,,,,,1,45.50,,,,,,,,,1,36.93,1,22.79,,,,,,,,,,,4,48.97,,,,,,,,,,
,,,,40~44,8,92.82,,,,,,,,,,,,,,,,,,16,80.56,,,,,1,29.27,3,33.44,1,31.87,,,,,4,47.55,3,38.61,1,29.27,,,1,37.38,,,,,,,2,33.12,,,,,,,,,,,,,5,51.48,,,,,,,,,,
,,,,45~49,12,91.43,,,2,41.80,,,2,44.48,1,,,,43.98,1,41.46,,,15,102.68,,,,,,,2,40.89,6,47.60,,,,,3,60.53,5,48.28,1,37.29,,,,,,,1,43.98,3,38.76,2,47.33,,,1,46.13,,,,,1,41.46,,,3,38.76,2,65.51,,,1,37.29,,,,
,,,,50~54,10,122.97,,,,,,,,,1,,,,56.02,1,67.43,,,18,143.92,,,,,,,2,77.22,9,109.92,,,1,72.57,2,66.47,3,64.41,1,63.98,,,1,82.51,,,,,1,72.57,3,60.52,,,,,,,1,56.02,,,3,60.48,1,63.98,,,1,67.43,1,72.57,,,,
,,,,55~59,7,123.46,3,88.16,3,88.70,,,1,124.69,1,,,,98.43,3,84.01,1,93.55,19,205.94,,,2,95.92,1,92.17,7,98.25,7,128.46,,,1,93.55,5,106.38,,,1,80.06,,,,,,,1,98.43,,,7,110.71,,,1,98.43,,,,,1,80.06,,,3,111.15,,,,,,,,,,
,,,,60~64,8,140.38,1,134.23,1,98.72,,,,,,,,,,4,109.83,,,33,391.92,,,,,,,4,115.54,15,221.27,,,,,4,93.79,1,111.61,1,72.15,,,,,,,,,1,134.23,7,144.48,1,77.34,2,268.46,2,84.96,,,,,3,90.44,3,80.21,,,,,3,81.26,,,,
,,,,65~69,6,108.07,1,92.59,4,156.25,,,,,2,,,,97.61,,,,,26,352.64,,,,,,,11,168.04,15,267.86,2,98.72,1,109.05,6,137.68,4,200.30,3,110.70,,,,,,,2,108.11,,,10,182.95,,,,,,,,,,,4,414.08,2,101.42,,,2,97.75,5,146.33,,,,
,,,,70~74,5,113.56,,,2,125.87,1,127.55,,,1,,,,84.60,6,134.65,,,28,371.80,,,,,2,100.30,6,196.14,16,260.84,3,150.45,,,12,183.43,3,94.37,6,309.92,1,110.99,,,,,,,2,122.32,7,142.89,1,91.49,1,91.49,2,122.32,,,,,10,175.96,2,95.88,,,,,17,265.96,,,,
,,,,75~79,1,354.61,,,3,344.43,,,1,149.25,,,,,,3,254.02,1,149.25,19,447.06,,,,,1,144.72,5,200.24,16,514.30,1,166.67,,,11,314.38,2,157.48,2,190.48,,,,,,,2,298.51,3,182.59,7,354.25,1,166.67,,,,,,,,,4,256.90,,,,,3,279.85,10,273.97,,,,
,,,,80~84,1,507.61,,,3,431.65,,,,,,,,,,1,505.05,,,6,551.98,,,,,,,,,12,800.00,1,458.72,,,4,496.28,1,507.61,3,479.23,1,384.62,,,1,505.05,,,2,425.53,1,505.05,,,,,,,,,,,1,476.19,,,,,2,436.68,6,1006.71,,,,
,,,,85+,,,,,1,680.27,,,,,,,,,,1,1111.11,,,1,680.27,,,,,,,3,1265.82,2,766.28,,,,,3,1083.03,,,,,,,,,,,,,,,,,,,,,,,,,,,1,877.19,,,,,,,2,1020.41,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,1,,,,55.99,,,,,1,37.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.99,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,47.78,,,,,,,1,48.66,,,,,,,,,,,1,51.02,,,,,,,,,,,,,,,,,,,1,48.66,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,3,,,,46.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.21,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,42.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.12,1,24.67,,,,,,,,,,,,,,,1,35.04,,,,,,,,,,,,,1,36.28,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,37.09,1,31.08,,,,,,,,,,,3,41.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.09,,,,,,,,,,
,,,,30~34,,,,,,,,,1,32.57,,,,,,1,43.01,,,1,24.31,,,,,1,39.20,,,,,,,,,,,1,24.31,1,50.45,,,,,,,,,,,1,39.20,,,,,,,,,1,39.20,,,1,24.31,,,,,,,,,,
,,,,35~39,7,53.07,,,1,49.31,,,,,1,,,,36.72,1,35.05,,,7,49.91,,,,,,,,,1,41.20,2,26.25,1,22.42,,,,,1,22.42,,,,,,,,,,,1,27.16,1,41.20,,,,,,,,,,,4,38.19,,,,,1,49.31,,,,
,,,,40~44,13,100.26,,,,,,,,,,,,,,1,49.07,1,43.99,3,48.65,,,,,,,,,2,32.43,1,32.12,1,26.50,,,3,34.73,2,87.99,,,1,48.85,1,49.07,1,32.12,2,57.34,1,49.07,,,,,,,,,,,2,30.30,3,32.33,,,,,,,,,,
,,,,45~49,12,61.70,,,,,,,,,,,,,,1,31.47,,,19,108.08,,,,,,,2,45.92,1,31.47,6,53.82,,,,,,,4,37.86,2,38.40,,,,,,,1,36.44,4,40.51,,,2,53.19,,,,,1,40.58,1,31.47,8,45.57,1,53.50,,,1,31.47,,,,
,,,,50~54,10,78.87,,,,,,,1,50.28,,,,,,1,60.17,,,13,144.00,,,1,50.28,,,,,4,71.83,8,98.69,1,75.59,,,3,54.97,5,55.66,,,,,,,1,58.58,3,79.03,6,99.49,1,60.17,1,55.34,2,120.34,,,,,,,2,52.21,1,55.34,,,,,,,,
,,,,55~59,7,125.09,,,2,81.10,,,1,95.33,,,,,,1,117.10,1,90.83,21,258.88,,,,,,,1,95.33,,,10,123.27,1,79.24,,,3,85.32,5,105.78,2,84.64,,,,,,,,,4,84.35,,,,,,,,,1,79.68,3,86.21,1,117.10,,,1,95.33,1,73.26,,,,
,,,,60~64,10,131.06,1,74.79,3,88.00,,,,,1,,,,70.47,2,84.42,,,30,390.52,,,,,,,1,96.15,5,103.05,15,205.62,1,70.47,,,8,121.36,6,133.30,2,84.14,,,,,1,96.15,1,96.15,3,80.95,1,105.26,,,,,,,1,96.15,6,171.04,3,97.34,,,2,97.94,3,119.38,,,,
,,,,65~69,5,132.07,,,1,106.38,2,104.33,1,89.61,1,,,,106.38,3,115.43,,,31,435.88,,,,,,,,,8,214.42,23,352.98,2,113.44,,,7,192.47,6,123.79,2,104.33,,,1,118.20,2,101.94,4,126.98,8,142.05,,,,,2,138.70,,,,,6,158.48,1,167.79,1,113.12,1,91.41,6,215.44,,,,
,,,,70~74,6,136.09,1,87.18,2,175.75,,,1,107.41,1,,,,87.18,,,,,27,359.14,,,1,94.16,,,1,87.18,13,197.36,25,332.54,1,126.26,,,10,154.37,1,94.16,3,93.87,1,109.77,,,4,194.36,1,201.21,10,167.20,1,109.77,2,128.29,,,,,1,107.41,4,93.98,2,128.29,,,3,95.54,15,199.52,,,,
,,,,75~79,1,168.07,,,2,203.87,,,,,2,,,,203.87,3,175.54,,,14,361.85,,,,,,,,,6,202.77,23,547.88,2,151.40,,,9,249.79,4,213.45,3,269.30,,,1,153.37,2,336.13,1,131.58,4,165.63,,,,,,,,,,,2,151.40,1,148.37,1,153.37,1,153.37,12,363.64,,,,
,,,,80~84,1,409.84,,,,,1,383.14,,,,,,,,1,454.55,1,492.61,3,472.44,,,,,,,,,3,424.33,7,740.74,,,,,1,454.55,1,411.52,3,1102.94,,,,,,,,,6,815.22,,,,,,,,,,,2,375.23,2,353.36,,,,,2,431.03,,,,
