,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,男性乳房,,,肝及肝內膽管,,,其他內分泌腺,,,其他神經系統,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,1,20.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.87,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.52,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.25,,,,,,,,,1,16.25,,,1,16.25,,,,,,,,,,,1,16.25,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,16.10,,,,,,,,,,,,,,,,,,,,,,,,1,17.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,18.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,34.37,,,,,1,19.58,,,,,,,,,,,1,,19.58,,,,,,,,,,,,,,,,,1,19.58,,,1,17.19,,,,,,,,,1,19.58,,,,,,,,,,,1,17.19,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,,17.13,,,,,,,,,,,,,,1,17.13,,,,,2,37.80,,,,,,,,,,,,,,,1,17.13,,,,,,,,,,,,,1,18.90,,,,,,,,
,,,,40~44,8,76.41,1,18.60,,,,,1,19.63,,,,,,,,,10,,95.51,,,,,,,1,18.60,,,,,,,,,3,28.65,2,37.21,,,,,,,,,,,,,,,,,1,18.60,,,,,2,39.25,,,,,,,,,,,,
,,,,45~49,6,66.08,,,1,22.35,,,,,3,,,,33.04,,,,13,,143.17,1,,21.71,,,,,,4,44.05,,,,,,,2,43.42,2,44.70,,,,,,,,,,,3,33.04,,,,,,,,,,,2,43.42,1,22.35,,,,,,,,,,
,,,,50~54,3,50.74,,,,,,,,,1,,,,33.48,,,,8,,135.30,,,,,,,,,1,33.48,6,101.47,1,33.48,,,1,33.48,1,33.48,,,,,,,,,,,,,,,,,,,,,1,34.18,3,100.44,,,1,33.48,,,,,,,,
,,,,55~59,3,57.80,,,,,1,36.78,,,2,,,,80.94,,,,16,,308.29,,,,,,,,,2,38.54,6,115.61,1,36.78,1,36.78,1,36.78,1,36.78,,,,,1,36.78,2,38.54,2,38.54,2,80.94,,,,,1,40.47,,,1,36.78,2,73.56,,,,,2,38.54,,,,,,
,,,,60~64,2,42.94,,,2,42.94,,,1,42.52,1,,,,42.52,,,,29,,622.58,,,,,,,,,7,150.28,4,85.87,,,,,3,64.41,2,42.94,,,,,,,,,2,86.73,6,128.81,,,,,2,86.73,,,2,42.94,1,42.52,,,,,2,86.73,,,,,,
,,,,65~69,3,136.86,,,,,,,,,4,,,,95.33,,,,26,,619.64,,,,1,,45.62,1,49.90,3,71.50,10,238.32,,,,,4,95.33,3,71.50,,,,,,,,,,,5,119.16,,,1,49.90,1,45.62,,,1,49.90,,,1,45.62,,,6,142.99,,,,,,
,,,,70~74,6,173.11,,,1,68.03,,,,,1,,,,50.10,1,,68.03,16,,461.63,,,,,,,,,2,100.20,4,115.41,,,,,3,204.08,,,1,68.03,,,,,1,68.03,1,50.10,3,86.56,,,1,68.03,2,57.70,,,2,100.20,1,68.03,,,,,7,201.96,,,,,,
,,,,75~79,2,90.87,,,2,90.87,,,,,,,,,,,,,5,,381.97,,,,,,,,,3,229.18,11,499.77,,,,,5,227.17,1,112.11,1,76.39,,,,,,,,,3,136.30,,,,,1,112.11,1,76.39,2,152.79,1,76.39,,,,,2,152.79,,,,,,
,,,,80~84,,,,,2,207.68,,,,,,,,,,,,,2,,502.51,,,,,,,,,1,176.99,4,415.37,,,,,,,,,,,,,,,,,,,3,311.53,,,,,,,1,176.99,,,,,,,2,353.98,4,415.37,,,,,,
,,,,85+,1,362.32,,,1,362.32,,,,,1,,,,561.80,,,,1,,362.32,,,,,,,1,362.32,1,362.32,,,1,362.32,,,,,,,,,,,,,,,,,2,440.53,,,1,362.32,,,,,,,,,,,,,3,660.79,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,何杰金氏淋巴瘤,,,男性乳房,,,肝及肝內膽管,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.41,,,,,,,,,,,,,1,20.88,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.08,,,,,,,,,,
,,,,20~24,,,,,,,,,1,17.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,20.70,,,,,,,,,,,,,,,,,,,,,,,2,,19.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,18.44,,,,,,,,,1,,,,19.69,,,,,,,,,,2,,34.69,,,,,,,1,17.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,36.15,,,,,,,,,,,,,,,,,,,,,,,3,,27.11,,,,,1,19.15,1,19.15,,,,,,,,,,,,,,,,,,,,,,,,,1,19.15,,,,,1,19.15,,,1,19.15,,,,,,
,,,,40~44,6,57.10,,,,,1,18.44,2,19.03,1,,,,19.66,,,,,,,,,,5,,47.58,,,,,1,19.66,,,,,,,,,,,,,,,,,,,,,,,1,18.44,,,,,1,19.66,1,18.44,1,18.44,,,,,,,,,,
,,,,45~49,9,94.08,,,,,,,1,20.48,,,,,,2,,20.91,,,,,,,10,,104.54,,,4,41.81,3,31.36,,,1,20.48,2,20.91,2,40.95,3,61.43,,,,,,,1,21.36,2,40.95,1,20.48,,,1,20.48,,,1,21.36,,,3,64.08,,,,,,,,,,
,,,,50~54,9,138.89,,,1,31.32,,,1,30.42,,,,,,,,,,,,,,,13,,200.62,,,4,61.73,2,60.85,1,31.32,,,1,31.32,1,30.42,1,31.32,1,31.32,,,,,,,1,31.32,,,,,,,,,,,,,2,30.86,1,31.32,,,,,,,,
,,,,55~59,9,183.90,,,1,39.39,,,,,1,,,,39.39,,,,,,,,,,20,,408.66,,,3,61.30,3,127.39,,,,,1,42.46,2,40.87,,,,,,,,,,,1,42.46,,,1,42.46,,,,,,,1,42.46,,,,,1,39.39,,,,,,
,,,,60~64,8,170.07,,,,,,,,,1,,,,41.56,4,,85.03,,,,,,,18,,382.65,,,4,85.03,10,212.59,,,,,2,83.13,2,42.52,2,42.52,,,,,,,2,83.13,2,42.52,,,1,41.56,,,,,1,43.52,1,43.52,2,42.52,,,,,4,85.03,,,,
,,,,65~69,8,194.03,1,49.29,,,,,,,1,,,,49.29,2,,48.51,,,,1,,47.76,16,,388.07,1,47.76,4,97.02,12,291.05,,,,,2,48.51,2,98.57,3,72.76,,,,,,,,,6,145.53,,,1,47.76,2,48.51,,,1,47.76,2,48.51,2,48.51,1,47.76,2,48.51,5,121.27,,,,
,,,,70~74,2,56.42,1,50.03,1,64.68,,,,,,,,,,1,,64.68,1,,64.68,,,,17,,479.55,,,4,112.83,14,394.92,,,,,5,141.04,2,56.42,1,50.03,,,1,64.68,,,2,56.42,5,141.04,,,,,1,64.68,,,,,5,141.04,,,,,1,64.68,5,141.04,,,,
,,,,75~79,1,72.78,,,1,72.78,,,,,,,,,,1,,106.38,,,,,,,11,,475.37,,,3,129.65,9,388.94,,,,,6,259.29,1,106.38,2,212.77,,,,,,,,,4,172.86,,,1,106.38,,,,,1,72.78,2,145.56,,,,,,,6,259.29,,,,
,,,,80~84,,,,,1,162.87,,,,,1,,,,239.81,,,,,,,,,,4,,387.97,,,2,325.73,7,678.95,,,,,1,239.81,,,2,193.99,,,,,,,,,2,193.99,,,,,,,,,,,,,,,,,2,479.62,1,239.81,,,,
,,,,85+,,,,,1,518.13,,,,,,,,,,,,,,,,,,,2,,416.67,,,3,625.00,,,,,,,1,348.43,,,,,,,,,,,,,3,625.00,,,,,,,,,,,,,,,,,,,1,518.13,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,何杰金氏淋巴瘤,,,肝及肝內膽管,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,1,,,,25.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.46,1,25.53,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,19.02,,,,,,,,,,,,,,,,,1,17.35,1,19.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,18.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.93,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,1,,15.72,,,,,,,,,,,,,,,,,,,,,,,,,1,17.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,18.75,,,1,20.00,,,,,1,,,,17.64,,,,1,,17.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.64,,,,,,,,
,,,,30~34,2,35.71,,,,,1,17.86,,,,,,,,1,,17.86,,,,,,,,,,,,,,1,17.86,,,,,,,,,,,,,,,,,,,1,17.86,1,17.86,1,20.10,,,1,17.86,,,,,,,,,,,,,,,,
,,,,35~39,2,17.80,,,,,,,,,,,,,,1,,16.89,,,,3,,26.70,,,,,,,,1,18.81,,,,,1,18.81,,,,,,,,,,,,,,,,,,,,,1,18.81,,,,,,,1,16.89,,,,,,,,
,,,,40~44,4,37.63,,,,,,,1,18.20,,,,,,,,,1,,18.20,3,,28.22,,,,,,,,,,1,19.47,,,,,,,,,1,19.47,,,,,,,1,18.20,,,,,,,1,18.20,,,1,19.47,,,,,,,,,,,,
,,,,45~49,8,81.72,1,20.93,1,19.96,,,,,,,,,,,,,,,,12,,122.59,,,,2,41.86,6,61.29,,,,,,,4,40.86,1,19.96,,,,,,,,,,,,,2,41.86,,,2,39.91,,,,,,,,,3,62.79,,,,,,,,
,,,,50~54,3,41.33,,,,,,,1,28.03,,,,,,1,,28.03,,,,14,,192.89,,,,2,27.56,3,41.33,,,,,2,54.20,2,27.56,,,,,1,27.10,,,,,,,,,,,,,2,54.20,2,54.20,,,1,27.10,4,55.11,3,41.33,,,,,,,,
,,,,55~59,4,84.42,1,43.61,,,,,,,1,,,,43.61,1,,40.90,,,,9,,189.95,,,,5,105.53,3,122.70,,,,,1,40.90,1,43.61,,,,,2,42.21,,,,,,,1,40.90,3,63.32,,,,,2,87.22,,,,,3,122.70,1,40.90,,,,,,,,
,,,,60~64,7,145.59,,,,,,,,,,,,,,,,,,,,25,,519.97,1,,40.55,2,81.10,9,187.19,1,40.55,1,40.55,4,83.19,3,121.65,,,2,41.60,,,1,40.55,,,1,40.55,,,4,83.19,,,2,41.60,1,40.55,,,,,2,81.10,,,1,40.55,,,2,81.10,,
,,,,65~69,3,149.40,,,1,49.80,,,2,50.21,,,,,,3,,75.32,,,,19,,477.03,,,,8,200.85,12,301.28,,,,,4,100.43,1,49.80,,,2,99.60,,,,,1,50.63,,,1,50.63,1,50.63,1,49.80,,,1,49.80,,,,,2,99.60,1,50.63,,,1,50.63,5,125.53,,
,,,,70~74,2,126.18,,,1,50.25,,,,,,,,,,1,,50.25,,,,17,,475.52,,,,4,111.89,13,363.64,1,50.25,,,4,111.89,2,55.94,,,2,55.94,,,,,,,1,50.25,,,11,307.69,,,,,,,,,,,7,195.80,1,63.09,,,,,4,111.89,,
,,,,75~79,,,,,1,68.54,,,1,102.04,1,,,,68.54,2,,82.00,,,,5,,205.00,,,,4,274.16,5,205.00,,,,,1,102.04,3,123.00,,,,,,,,,,,1,68.54,,,2,137.08,,,2,82.00,2,137.08,,,1,68.54,6,246.00,1,68.54,,,2,82.00,4,164.00,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,3,,254.67,,,,2,288.60,3,254.67,,,,,1,144.30,2,288.60,,,,,,,,,,,,,,,4,577.20,,,,,3,432.90,,,,,1,144.30,,,,,2,412.37,2,169.78,,
,,,,85+,1,338.98,,,1,467.29,,,,,,,,,,,,,,,,5,,982.32,,,,,,,,,,,,2,677.97,,,,,,,,,,,,,,,,,1,338.98,,,,,,,,,,,2,677.97,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,男性乳房,,,肝及肝內膽管,,,其他內分泌腺,,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.70,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,37.79,,,,,,,,,,2,,18.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.89,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.31,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,39.90,,,,,,,,,,,,,,,,,,,,,1,19.95,1,19.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,,15.93,,,,,,,,,,,,,,,,,,,,,,1,15.93,,,,,,,1,17.38,,,,,,,,,,,,,,,1,15.93,,,,,,,,,,,,
,,,,25~29,1,17.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.73,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,18.27,,,,,,,,,1,,,,20.45,,,,,,,,,,,,,,,,,,,,,1,20.45,1,20.45,,,1,18.27,,,,,,,,,,,,,,,,,,,,,,,1,20.45,1,20.45,,,,,,,,
,,,,35~39,4,36.29,,,,,1,17.08,,,1,,,,17.08,,,,,,,4,,36.29,,,,,,1,19.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.36,,,,,1,19.36,,,,,,
,,,,40~44,10,92.50,,,,,,,,,,,,,,,,,,,,6,,55.50,,,,,,,,1,17.98,2,18.50,1,17.98,,,1,17.98,,,1,17.98,,,,,,,,,,,1,19.05,,,,,,,,,,,,,2,38.11,,,,,,
,,,,45~49,12,124.11,1,20.22,,,,,1,21.17,2,,,,40.44,,,,,,,13,,134.45,,,,,,,,,,3,31.03,3,31.03,,,,,,,1,20.22,,,,,,,1,21.17,,,,,,,,,,,,,,,,,2,42.35,1,21.17,2,42.35,,
,,,,50~54,7,89.07,,,,,,,,,1,,,,25.87,1,,25.04,,,,16,,203.59,,,,,,,,,,2,51.73,4,103.47,1,25.87,1,25.04,4,50.90,,,,,,,,,,,,,2,50.09,,,1,25.87,,,,,,,2,51.73,,,,,,,1,25.87
,,,,55~59,5,103.28,,,,,,,,,1,,,,42.32,,,,,,,17,,351.17,,,,1,40.36,,,,,6,123.94,6,123.94,,,3,61.97,,,1,42.32,,,,,,,,,,,3,61.97,,,2,84.64,,,,,,,1,40.36,1,42.32,,,,,,
,,,,60~64,8,167.96,1,43.38,3,122.05,,,2,86.77,,,,,,,,,,,,18,,377.91,,,,,,,,,,3,62.99,4,83.98,1,43.38,,,2,81.37,1,40.68,,,,,,,,,,,7,146.97,,,1,43.38,1,43.38,,,2,81.37,4,162.73,1,40.68,,,,,3,62.99
,,,,65~69,2,50.19,,,2,98.47,,,,,3,,,,147.71,1,,51.18,,,,24,,602.26,,,,,,,,,,4,100.38,8,200.75,,,,,3,75.28,,,,,,,,,,,1,49.24,2,50.19,2,50.19,3,75.28,3,153.53,,,,,3,75.28,2,98.47,,,1,49.24,2,102.35
,,,,70~74,3,154.56,,,,,,,,,,,,,,5,,142.01,1,,63.29,19,,539.62,,,,,,,,,,7,198.81,12,340.81,,,2,103.04,1,63.29,2,56.80,,,,,,,,,1,63.29,6,170.41,,,1,63.29,1,51.52,,,,,3,154.56,,,,,1,51.52,7,198.81
,,,,75~79,1,64.85,,,1,64.85,,,,,1,,,,64.85,1,,64.85,,,,11,,426.19,,,,,,,,1,64.85,2,129.70,11,426.19,2,77.49,4,154.98,,,4,154.98,1,64.85,,,,,,,2,77.49,6,232.47,,,,,2,77.49,,,,,3,116.23,1,64.85,,,,,6,232.47
,,,,80~84,1,131.93,,,,,,,,,,,,,,,,,,,,9,,705.88,,,,,,,,,,5,392.16,7,549.02,1,131.93,2,386.85,1,193.42,1,131.93,,,,,,,,,1,131.93,1,131.93,,,,,1,193.42,,,,,2,156.86,,,,,,,2,263.85
,,,,85+,,,,,,,,,,,1,,,,311.53,,,,,,,4,,715.56,,,,,,,,,,,,1,420.17,,,2,357.78,,,,,,,,,,,,,2,840.34,3,536.67,,,,,1,420.17,,,,,2,357.78,,,,,1,311.53,2,623.05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,,肝及肝內膽管,,,其他男性生殖器官,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,19.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,2,39.56,1,19.86,,,,,,1,,19.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,18.05,,,,,,,,,,,,,,1,,16.37,,,,,,,,,,,,,,,,,,,,,,,,1,16.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,17.04,,,,,,,,,1,,17.04,,,,,,,,,,,,,,,,,,,,,,,,,1,17.04,,,,,,,,,1,17.04,,,,,,,,,,,,,,,,,,,,
